
[00:00:00.000 --> 00:00:03.000]  大家好,我叫Parsif Gavin
[00:18:07.000 --> 00:18:11.000]  這是我當時的一個體會和經歷
[00:18:11.000 --> 00:18:14.000]  現在回想
[00:18:14.000 --> 00:18:16.000]  我覺得是很有趣的
[00:18:16.000 --> 00:18:19.000]  不是我為自己做一些計劃
[00:18:19.000 --> 00:18:20.000]  一些人生的計劃
[00:18:20.000 --> 00:18:23.000]  是上帝為我做一些計劃
[00:18:23.000 --> 00:18:26.000]  聽到這裡
[00:18:26.000 --> 00:18:27.000]  你可能會覺得
[00:18:27.000 --> 00:18:29.000]  差不多了
[00:18:29.000 --> 00:18:31.000]  你讀神學
[00:18:31.000 --> 00:18:34.000]  你去做慰神工作
[00:18:34.000 --> 00:18:35.000]  適合你
[00:18:35.000 --> 00:18:38.000]  不過原來基督徒的生活
[00:18:38.000 --> 00:18:41.000]  不是一帆風順
[00:18:41.000 --> 00:18:47.000]  原來上帝還想更多去塑造我們的品格
[00:18:47.000 --> 00:18:52.000]  所以這次我面對了另一個挫折
[00:18:52.000 --> 00:18:53.000]  這與我無關
[00:18:53.000 --> 00:18:55.000]  不過我經歷了另一個挫折
[00:18:55.000 --> 00:18:58.000]  就是上帝沒有因著我的熱心侍奉
[00:18:58.000 --> 00:19:00.000]  去送我到神學院
[00:19:00.000 --> 00:19:03.000]  去做一些很厲害的事
[00:19:03.000 --> 00:19:06.000]  當時我出來到職場
[00:19:06.000 --> 00:19:07.000]  去上班
[00:19:07.000 --> 00:19:08.000]  長大了
[00:19:08.000 --> 00:19:10.000]  我要上班
[00:19:10.000 --> 00:19:12.000]  當中有人到教會侍奉
[00:19:12.000 --> 00:19:14.000]  去做實習生
[00:19:14.000 --> 00:19:19.000]  我前所未有的衝擊和失敗
[00:19:19.000 --> 00:19:22.000]  就是我讀完大學
[00:19:22.000 --> 00:19:24.000]  我讀完教育
[00:19:24.000 --> 00:19:27.000]  不知道中學生知不知道
[00:19:27.000 --> 00:19:28.000]  教育文憑
[00:19:28.000 --> 00:19:30.000]  我就去教書
[00:19:30.000 --> 00:19:32.000]  開頭去到一間英國中學
[00:19:32.000 --> 00:19:34.000]  教初中
[00:19:34.000 --> 00:19:35.000]  很搞笑
[00:19:35.000 --> 00:19:36.000]  我教數學
[00:19:36.000 --> 00:19:38.000]  不過我以前不是讀數學
[00:19:38.000 --> 00:19:41.000]  教到吐血
[00:19:41.000 --> 00:19:43.000]  我對著外國人
[00:19:43.000 --> 00:19:47.000]  但後來我就知道
[00:19:47.000 --> 00:19:48.000]  不續約
[00:19:48.000 --> 00:19:49.000]  簡單來說
[00:19:49.000 --> 00:19:51.000]  我經歷過失業
[00:19:51.000 --> 00:19:53.000]  大學生出來畢業
[00:19:53.000 --> 00:19:54.000]  然後工作
[00:19:54.000 --> 00:19:55.000]  然後失業
[00:19:55.000 --> 00:19:56.000]  就是這樣
[00:19:56.000 --> 00:19:58.000]  我就問上帝
[00:19:58.000 --> 00:19:59.000]  搞什麼
[00:19:59.000 --> 00:20:02.000]  我不是之前才侍奉你嗎
[00:20:02.000 --> 00:20:03.000]  我問上帝
[00:20:03.000 --> 00:20:05.000]  為什麼你容許一個熱心的人
[00:20:05.000 --> 00:20:07.000]  去經歷這些不開心
[00:20:07.000 --> 00:20:08.000]  就像VN說
[00:20:08.000 --> 00:20:10.000]  現在要經歷人生的苦難
[00:20:10.000 --> 00:20:12.000]  小時候在教會成長
[00:20:12.000 --> 00:20:13.000]  不知道多開心
[00:20:13.000 --> 00:20:14.000]  有朋友
[00:20:14.000 --> 00:20:16.000]  我出來不是這樣的
[00:20:16.000 --> 00:20:19.000]  經歷過一些失業的挫折
[00:20:19.000 --> 00:20:21.000]  我不知道大家有沒有試過
[00:20:21.000 --> 00:20:22.000]  類似的事
[00:20:22.000 --> 00:20:24.000]  或者一些挫折
[00:20:24.000 --> 00:20:27.000]  不過在那段日子
[00:20:27.000 --> 00:20:29.000]  我就感受到
[00:20:29.000 --> 00:20:31.000]  也是我最經歷到
[00:20:31.000 --> 00:20:34.000]  和上帝的關係親密
[00:20:34.000 --> 00:20:37.000]  我未試過去祈禱這麼認真
[00:20:37.000 --> 00:20:38.000]  我問上帝
[00:20:38.000 --> 00:20:39.000]  你救我
[00:20:39.000 --> 00:20:40.000]  你幫我
[00:20:40.000 --> 00:20:43.000]  我真的不知道怎樣走下去
[00:20:43.000 --> 00:20:45.000]  在一段很長的日子
[00:20:45.000 --> 00:20:47.000]  我嘗試去這樣祈禱
[00:20:47.000 --> 00:20:50.000]  上帝原來藉著一些事情
[00:20:50.000 --> 00:20:52.000]  要去改變我們的性格
[00:20:52.000 --> 00:20:55.000]  要去操練我們的品格
[00:20:55.000 --> 00:20:58.000]  可能今天我不明白
[00:20:58.000 --> 00:20:59.000]  為什麼會這樣
[00:20:59.000 --> 00:21:01.000]  為什麼要發生這些事情
[00:21:01.000 --> 00:21:03.000]  我想從我們生命當中的歷史
[00:21:03.000 --> 00:21:05.000]  去抹去那些不開心
[00:21:05.000 --> 00:21:07.000]  那些負面的經歷
[00:21:07.000 --> 00:21:08.000]  但不是的
[00:21:08.000 --> 00:21:11.000]  上帝不是這樣幫我計劃人生
[00:21:11.000 --> 00:21:13.000]  當時我反思
[00:21:13.000 --> 00:21:16.000]  會不會是因為我覺得驕傲
[00:21:16.000 --> 00:21:18.000]  這個主題又再出現
[00:21:18.000 --> 00:21:19.000]  是不是因為我驕傲
[00:21:19.000 --> 00:21:21.000]  覺得自己被人巴閉
[00:21:21.000 --> 00:21:23.000]  在外國教書
[00:21:23.000 --> 00:21:25.000]  有誰可以試過
[00:21:25.000 --> 00:21:28.000]  上帝提醒我裡面的一些雜質
[00:21:28.000 --> 00:21:30.000]  一些生命不好的東西
[00:21:30.000 --> 00:21:32.000]  你驕傲
[00:21:32.000 --> 00:21:35.000]  你以為靠自己就能這樣做
[00:21:35.000 --> 00:21:38.000]  你以為自己很了不起嗎
[00:21:38.000 --> 00:21:39.000]  又或者
[00:21:39.000 --> 00:21:41.000]  你以為我侍奉神
[00:21:41.000 --> 00:21:44.000]  你就配得受那些祝福嗎
[00:21:44.000 --> 00:21:46.000]  配得一帆風順嗎
[00:21:46.000 --> 00:21:47.000]  基督徒的生活
[00:21:47.000 --> 00:21:49.000]  本來就未必是一帆風順
[00:21:49.000 --> 00:21:52.000]  信仰同樣都要受一個代價
[00:21:52.000 --> 00:21:54.000]  有一個cost
[00:21:54.000 --> 00:21:57.000]  我當時想了很多
[00:21:57.000 --> 00:21:58.000]  亦有很多不明白
[00:21:58.000 --> 00:22:01.000]  但上帝好像要提醒我
[00:22:01.000 --> 00:22:03.000]  你要走正路
[00:22:03.000 --> 00:22:05.000]  你的心態要調教好
[00:22:05.000 --> 00:22:09.000]  更重要的是
[00:22:09.000 --> 00:22:10.000]  我發現他提醒我一點
[00:22:10.000 --> 00:22:12.000]  就是我的價值
[00:22:12.000 --> 00:22:14.000]  不在乎我的工作
[00:22:14.000 --> 00:22:15.000]  我的價值
[00:22:15.000 --> 00:22:17.000]  我本身的identity
[00:22:17.000 --> 00:22:19.000]  不在乎你在哪間學校讀書
[00:22:19.000 --> 00:22:21.000]  不在乎你做到什麼失敗
[00:22:21.000 --> 00:22:23.000]  你的家人是怎樣
[00:22:23.000 --> 00:22:24.000]  你的價值
[00:22:24.000 --> 00:22:26.000]  單單在上帝那裡
[00:22:26.000 --> 00:22:29.000]  縱使自己是多麼完美
[00:22:29.000 --> 00:22:31.000]  今天上帝亦提醒我
[00:22:31.000 --> 00:22:33.000]  我們要擁抱這個自己
[00:22:33.000 --> 00:22:35.000]  因為上帝是這樣愛我
[00:22:35.000 --> 00:22:36.000]  上帝說
[00:22:36.000 --> 00:22:37.000]  我受造
[00:22:37.000 --> 00:22:39.000]  是奇妙可畏
[00:22:39.000 --> 00:22:41.000]  再一次這句經文出來
[00:22:41.000 --> 00:22:43.000]  去到這個階段
[00:22:43.000 --> 00:22:47.000]  我發現有些上帝的工作
[00:22:47.000 --> 00:22:51.000]  我們做什麼當然重要
[00:22:51.000 --> 00:22:53.000]  但上帝更看重的是
[00:22:53.000 --> 00:22:55.000]  我們的character
[00:22:55.000 --> 00:22:56.000]  我們的品格
[00:22:56.000 --> 00:22:58.000]  可能大家都聽過一個字
[00:22:58.000 --> 00:23:01.000]  Being, Doing
[00:23:01.000 --> 00:23:02.000]  Doing都是重要的
[00:23:02.000 --> 00:23:04.000]  我們要為上帝做什麼
[00:23:04.000 --> 00:23:06.000]  或者我們要做什麼career
[00:23:06.000 --> 00:23:07.000]  讀什麼書
[00:23:07.000 --> 00:23:09.000]  但是我們who we are
[00:23:09.000 --> 00:23:11.000]  我們成為一個怎樣的人
[00:23:11.000 --> 00:23:13.000]  上帝都同樣看重
[00:23:13.000 --> 00:23:15.000]  第二就是
[00:23:15.000 --> 00:23:17.000]  上帝有獨特的時間表
[00:23:17.000 --> 00:23:20.000]  上帝的planning和我們未必一樣
[00:23:20.000 --> 00:23:22.000]  就好像摩西
[00:23:22.000 --> 00:23:25.000]  他花了40年去train他
[00:23:25.000 --> 00:23:27.000]  他沒有在他40歲
[00:23:27.000 --> 00:23:29.000]  所謂壯年的時候去呼召他
[00:23:29.000 --> 00:23:31.000]  去叫他給他一個task
[00:23:31.000 --> 00:23:32.000]  你大意識的人出來吧
[00:23:32.000 --> 00:23:34.000]  你這麼強壯
[00:23:34.000 --> 00:23:35.000]  他等到他幾歲
[00:23:35.000 --> 00:23:37.000]  上次Pastor Irene跟我們說
[00:23:37.000 --> 00:23:38.000]  等到他80歲
[00:23:38.000 --> 00:23:39.000]  等多40年
[00:23:39.000 --> 00:23:41.000]  他才去train up他
[00:23:41.000 --> 00:23:42.000]  他才去call他
[00:23:42.000 --> 00:23:43.000]  去做他的assignment
[00:23:43.000 --> 00:23:45.000]  做一個這麼大的task
[00:23:45.000 --> 00:23:46.000]  一個mission
[00:23:46.000 --> 00:23:48.000]  這個是我們
[00:23:48.000 --> 00:23:51.000]  提醒我的一些生命當中的學習
[00:23:51.000 --> 00:23:53.000]  最後最後
[00:23:53.000 --> 00:23:54.000]  第三部分
[00:23:54.000 --> 00:23:56.000]  就是我開始去踏上
[00:23:56.000 --> 00:23:58.000]  一個奉獻自己的路
[00:23:58.000 --> 00:24:01.000]  成為一個準目者的身份
[00:24:01.000 --> 00:24:02.000]  我想之後的故事
[00:24:02.000 --> 00:24:03.000]  我都不用多說了
[00:24:03.000 --> 00:24:04.000]  因為當時
[00:24:04.000 --> 00:24:06.000]  自從那個經歷之後
[00:24:06.000 --> 00:24:07.000]  我就回到香港
[00:24:07.000 --> 00:24:08.000]  長話短說
[00:24:08.000 --> 00:24:10.000]  在回到香港的時候
[00:24:10.000 --> 00:24:13.000]  上帝就繼續擴張我的境界
[00:24:13.000 --> 00:24:14.000]  有人很害怕
[00:24:14.000 --> 00:24:16.000]  因為放了一些相片出來
[00:24:16.000 --> 00:24:19.000]  人生要生活的
[00:24:19.000 --> 00:24:22.000]  上帝就藉著一些不同的經歷
[00:24:22.000 --> 00:24:24.000]  繼續教導我去move on
[00:24:24.000 --> 00:24:26.000]  有三個片段
[00:24:26.000 --> 00:24:29.000]  第一就是我回到自己教會的團契
[00:24:29.000 --> 00:24:32.000]  去到成長
[00:24:32.000 --> 00:24:36.000]  繼續要將自己放在一個community
[00:24:36.000 --> 00:24:38.000]  最後一個Christian的community
[00:24:38.000 --> 00:24:40.000]  剛才我說了
[00:24:40.000 --> 00:24:43.000]  身邊要有一些人和我們同行
[00:24:43.000 --> 00:24:46.000]  第二就是他藉著一個counseling
[00:24:46.000 --> 00:24:48.000]  我讀了一個輔導的course
[00:24:48.000 --> 00:24:51.000]  去醫治自己一些的創傷
[00:24:51.000 --> 00:24:54.000]  去提醒原來有很多的feeling
[00:24:54.000 --> 00:24:55.000]  有很多的感受
[00:24:55.000 --> 00:24:58.000]  其實我是會suppress了
[00:24:58.000 --> 00:25:00.000]  我覺得應該要怎樣
[00:25:00.000 --> 00:25:01.000]  應該要怎樣
[00:25:01.000 --> 00:25:03.000]  但原來我是有feeling的
[00:25:03.000 --> 00:25:06.000]  最後就是神藉著不同的人
[00:25:06.000 --> 00:25:08.000]  去鼓勵我回到教育
[00:25:08.000 --> 00:25:11.000]  在這個學校當中認識了兩個人
[00:25:11.000 --> 00:25:12.000]  一個叫Annette
[00:25:12.000 --> 00:25:14.000]  一個叫Kaleb
[00:25:14.000 --> 00:25:17.000]  Kaleb說不要指他出來
[00:25:17.000 --> 00:25:19.000]  我們不要找他在哪裡
[00:25:19.000 --> 00:25:20.000]  我不指他出來
[00:25:20.000 --> 00:25:22.000]  當時剛好進了這間學校
[00:25:22.000 --> 00:25:24.000]  和Kaleb一起
[00:25:24.000 --> 00:25:27.000]  最後最後
[00:25:27.000 --> 00:25:29.000]  當上帝覺得時間到了
[00:25:29.000 --> 00:25:31.000]  覺得我ready的時候
[00:25:31.000 --> 00:25:34.000]  他就再和我說話
[00:25:34.000 --> 00:25:37.000]  在一個很特別的機會下
[00:25:37.000 --> 00:25:38.000]  在2016年
[00:25:38.000 --> 00:25:41.000]  我去到另一個conference
[00:25:41.000 --> 00:25:46.000]  就是見道神學院的一個conference
[00:25:46.000 --> 00:25:47.000]  一個camp
[00:25:47.000 --> 00:25:50.000]  去explore
[00:25:50.000 --> 00:25:53.000]  explore我們的calling
[00:25:53.000 --> 00:25:54.000]  上帝的mission
[00:25:54.000 --> 00:25:57.000]  在當中我又再一次
[00:25:57.000 --> 00:25:58.000]  上帝和我說話
[00:25:58.000 --> 00:26:01.000]  祂說你要背起自己的十字架
[00:26:01.000 --> 00:26:03.000]  要去跟從神
[00:26:03.000 --> 00:26:06.000]  當時我又流眼淚
[00:26:06.000 --> 00:26:07.000]  我不是很喜歡流眼淚
[00:26:07.000 --> 00:26:09.000]  說到我好像哭了
[00:26:09.000 --> 00:26:11.000]  但當時我又控制不了自己
[00:26:11.000 --> 00:26:14.000]  我想起一幕幕過往的經歷
[00:26:14.000 --> 00:26:16.000]  想起我的長大
[00:26:16.000 --> 00:26:18.000]  我在英國那十年
[00:26:18.000 --> 00:26:20.000]  那個意義在哪裡
[00:26:20.000 --> 00:26:21.000]  我就問神
[00:26:21.000 --> 00:26:23.000]  神啊原來祢是叫我這樣做
[00:26:23.000 --> 00:26:26.000]  原來祢叫我要一生去服侍祢
[00:26:26.000 --> 00:26:27.000]  要去跟隨祢
[00:26:27.000 --> 00:26:30.000]  那些教育的經歷
[00:26:30.000 --> 00:26:32.000]  那些在教會的成長
[00:26:32.000 --> 00:26:35.000]  和讀輔導的經歷體驗
[00:26:35.000 --> 00:26:38.000]  原來正正是為了這樣的時刻
[00:26:38.000 --> 00:26:41.000]  當時我就鼓起勇氣
[00:26:41.000 --> 00:26:43.000]  拿出信心來
[00:26:43.000 --> 00:26:44.000]  我就走到台前
[00:26:44.000 --> 00:26:48.000]  再一次將生命獻上給神
[00:26:48.000 --> 00:26:51.000]  立志將生命獻上
[00:26:51.000 --> 00:26:54.000]  一生成為傳道人
[00:26:54.000 --> 00:26:56.000]  故事就說完了
[00:26:56.000 --> 00:26:58.000]  一輪咀就說了
[00:26:58.000 --> 00:27:01.000]  差不多三十年的經歷
[00:27:01.000 --> 00:27:04.000]  如果我要做一個總結
[00:27:04.000 --> 00:27:06.000]  我不知道你有沒有試過
[00:27:06.000 --> 00:27:09.000]  坐下來去reflect on你自己的生命
[00:27:09.000 --> 00:27:10.000]  無論你是十歲
[00:27:10.000 --> 00:27:11.000]  十五歲
[00:27:11.000 --> 00:27:12.000]  二十歲
[00:27:12.000 --> 00:27:13.000]  你有沒有這樣坐下來
[00:27:13.000 --> 00:27:14.000]  去試一下
[00:27:14.000 --> 00:27:17.000]  如果我去看看我的生命經歷
[00:27:17.000 --> 00:27:20.000]  究竟上帝的足印在哪裡
[00:27:20.000 --> 00:27:22.000]  上帝的手在哪裡
[00:27:22.000 --> 00:27:25.000]  我想我最後有一個總結
[00:27:25.000 --> 00:27:27.000]  就是剛才有些都提過
[00:27:27.000 --> 00:27:30.000]  原來我們基督教的faith
[00:27:30.000 --> 00:27:32.000]  是一個關係
[00:27:32.000 --> 00:27:33.000]  原來上帝看重的
[00:27:33.000 --> 00:27:35.000]  不單止我做什麼
[00:27:35.000 --> 00:27:38.000]  我不需要太介意選什麼科
[00:27:38.000 --> 00:27:39.000]  當然我會介意
[00:27:39.000 --> 00:27:40.000]  我們都會介意
[00:27:40.000 --> 00:27:42.000]  但他更加看重的是我們的品格
[00:27:42.000 --> 00:27:44.000]  我們的character
[00:27:44.000 --> 00:27:47.000]  第三上帝能夠用我們的經歷
[00:27:47.000 --> 00:27:49.000]  包括我們的失敗
[00:27:49.000 --> 00:27:50.000]  今天你的生命
[00:27:50.000 --> 00:27:53.000]  你的經歷是怎樣呢
[00:27:53.000 --> 00:27:55.000]  我想你很快的想一想
[00:27:55.000 --> 00:27:57.000]  你經歷了什麼順境的事
[00:27:57.000 --> 00:27:59.000]  逆境的事
[00:27:59.000 --> 00:28:00.000]  你有沒有看到上帝
[00:28:00.000 --> 00:28:02.000]  要怎樣去塑造你
[00:28:02.000 --> 00:28:04.000]  成為一個怎樣的人
[00:28:04.000 --> 00:28:05.000]  還是你只顧著
[00:28:05.000 --> 00:28:06.000]  我要做什麼
[00:28:06.000 --> 00:28:08.000]  我要打什麼機
[00:28:08.000 --> 00:28:10.000]  這個娛樂都是重要的
[00:28:10.000 --> 00:28:13.000]  但有更大的purpose
[00:28:13.000 --> 00:28:15.000]  在生命上有更大的mission
[00:28:15.000 --> 00:28:18.000]  還是你會像我一樣
[00:28:18.000 --> 00:28:19.000]  在小時候
[00:28:19.000 --> 00:28:21.000]  我覺得很無聊
[00:28:21.000 --> 00:28:23.000]  在教會成長
[00:28:23.000 --> 00:28:26.000]  好像比外面的人更慘
[00:28:26.000 --> 00:28:30.000]  原來我的奇妙可畏
[00:28:30.000 --> 00:28:32.000]  不在乎我自己是誰
[00:28:32.000 --> 00:28:34.000]  這是我最大的學習
[00:28:34.000 --> 00:28:36.000]  原來上帝
[00:28:36.000 --> 00:28:38.000]  所做我的神是誰
[00:28:38.000 --> 00:28:40.000]  重點不是我是誰
[00:28:40.000 --> 00:28:41.000]  或我做到什麼
[00:28:41.000 --> 00:28:44.000]  因為他是愛我的上帝
[00:28:44.000 --> 00:28:46.000]  無論我們怎樣論論盡盡
[00:28:46.000 --> 00:28:47.000]  無論我們今天
[00:28:47.000 --> 00:28:49.000]  不知道為了什麼
[00:28:49.000 --> 00:28:50.000]  而坐在這裡
[00:28:50.000 --> 00:28:52.000]  但上帝卻是真實的
[00:28:52.000 --> 00:28:54.000]  今天他很想和你經歷
[00:28:54.000 --> 00:28:55.000]  在你的人生當中
[00:28:55.000 --> 00:28:57.000]  經歷一個很豐盛的生命
[00:28:57.000 --> 00:28:59.000]  所以他想和你一起走
[00:28:59.000 --> 00:29:01.000]  最後我們看多一次經文
[00:29:01.000 --> 00:29:02.000]  我們一起讀英文
[00:29:02.000 --> 00:29:04.000]  預備起
[00:29:04.000 --> 00:29:06.000]  And we know that
[00:29:06.000 --> 00:29:12.000]  這個我們之前explore很熟悉
[00:29:12.000 --> 00:29:14.000]  因為我們花了很長時間看羅曼書
[00:29:14.000 --> 00:29:17.000]  他這裡沒有說你所發生的事
[00:29:17.000 --> 00:29:19.000]  沒有說all things are good
[00:29:19.000 --> 00:29:21.000]  他沒有說all things are good
[00:29:21.000 --> 00:29:24.000]  我們所面對的
[00:29:24.000 --> 00:29:25.000]  我祖母過世
[00:29:25.000 --> 00:29:27.000]  這是不是good thing呢
[00:29:27.000 --> 00:29:28.000]  我說不出這是good thing
[00:29:28.000 --> 00:29:31.000]  不過神能夠turn things around
[00:29:31.000 --> 00:29:33.000]  將一些bad things
[00:29:33.000 --> 00:29:35.000]  make work together for good
[00:29:35.000 --> 00:29:37.000]  的purpose
[00:29:37.000 --> 00:29:39.000]  他能夠將一些事情
[00:29:39.000 --> 00:29:41.000]  一些不好的瑕疵
[00:29:41.000 --> 00:29:43.000]  生命的污點
[00:29:43.000 --> 00:29:45.000]  都能夠轉化成他的心意
[00:29:45.000 --> 00:29:47.000]  這是人生很大的體會
[00:29:47.000 --> 00:29:50.000]  亦盼望大家同樣能夠經歷到
[00:29:50.000 --> 00:29:52.000]  上帝美好的心意
[00:29:52.000 --> 00:29:54.000]  我們一起祈禱
[00:29:54.000 --> 00:29:57.000]  在這個時候
[00:29:57.000 --> 00:29:59.000]  我也想你安靜地想想
[00:29:59.000 --> 00:30:01.000]  你的人生經歷
[00:30:01.000 --> 00:30:03.000]  有沒有一些事情
[00:30:03.000 --> 00:30:05.000]  是值得你去感恩的
[00:30:05.000 --> 00:30:07.000]  今天你有沒有聽到一些事情
[00:30:07.000 --> 00:30:10.000]  你覺得上帝是在和你說的
[00:30:10.000 --> 00:30:13.000]  有沒有一些比較深刻的片段
[00:30:13.000 --> 00:30:15.000]  我想你安靜
[00:30:15.000 --> 00:30:17.000]  我給你20秒的時間
[00:30:17.000 --> 00:30:20.000]  你去心裏面和上帝溝通
[00:30:20.000 --> 00:30:36.000]  所以天父上帝
[00:30:36.000 --> 00:30:38.000]  我們去到感謝讚美你
[00:30:38.000 --> 00:30:40.000]  我們很感謝你
[00:30:40.000 --> 00:30:42.000]  讓我們在接下來的日子
[00:30:42.000 --> 00:30:45.000]  每個星期都能聽到你的說話
[00:30:45.000 --> 00:30:48.000]  也能聽到你的不同的生命
[00:30:48.000 --> 00:30:50.000]  如何被你去更新
[00:30:50.000 --> 00:30:52.000]  但我盼望我們每一個人聽到的
[00:30:52.000 --> 00:30:54.000]  不單止是別人的生命
[00:30:54.000 --> 00:30:55.000]  甚至是
[00:30:55.000 --> 00:30:57.000]  最重要的是我們自己的生命
[00:30:57.000 --> 00:31:00.000]  如何和你連結起來
[00:31:00.000 --> 00:31:02.000]  如何和你去接軌
[00:31:02.000 --> 00:31:03.000]  上帝我們雖然是
[00:31:03.000 --> 00:31:04.000]  論論盡盡
[00:31:04.000 --> 00:31:06.000]  我們仍然有很多的軟弱
[00:31:06.000 --> 00:31:08.000]  很多的醉污
[00:31:08.000 --> 00:31:10.000]  但你卻看我們是寶貴的
[00:31:10.000 --> 00:31:13.000]  我們的受造是何等奇妙可畏
[00:31:13.000 --> 00:31:16.000]  這個事實不會因為我們做到什麼
[00:31:16.000 --> 00:31:17.000]  做錯什麼
[00:31:17.000 --> 00:31:20.000]  或者我們失去什麼而改變
[00:31:20.000 --> 00:31:22.000]  上帝求神你去幫助我們每一個
[00:31:22.000 --> 00:31:25.000]  讓我們每一個生命的故事
[00:31:25.000 --> 00:31:28.000]  都能夠和你的故事連結起來
[00:31:28.000 --> 00:31:30.000]  我們的歷史不單止是歷史
[00:31:30.000 --> 00:31:31.000]  是歷史
[00:31:31.000 --> 00:31:33.000]  是上帝你的故事在我裏面
[00:31:33.000 --> 00:31:36.000]  如何能夠去彰顯出來
[00:31:36.000 --> 00:31:38.000]  願上帝你在我們的社群當中
[00:31:38.000 --> 00:31:39.000]  繼續運行
[00:31:39.000 --> 00:31:41.000]  很感謝你讓我們一群人
[00:31:41.000 --> 00:31:44.000]  這麼多人能夠一齊去敬拜你
[00:31:44.000 --> 00:31:45.000]  一齊聽道
[00:31:45.000 --> 00:31:46.000]  我們奉你主耶穌基督
[00:31:46.000 --> 00:31:47.000]  得勝於名之祈求
[00:31:47.000 --> 00:31:48.000]  阿門

