
[00:00:00.000 --> 00:00:02.000]  我們在這次聚會中
[00:23:40.000 --> 00:23:43.000]  其實我都沒有特別去祈禱
[00:23:43.000 --> 00:23:46.000]  我又沒有特別去上教會
[00:23:46.000 --> 00:23:51.000]  我就是其實想上帝幫幫我
[00:23:51.000 --> 00:23:58.000]  因為女士對我們聽起來是一個小小的經歷
[00:23:58.000 --> 00:24:03.000]  但是正正就是我們每一位作為神的子女
[00:24:03.000 --> 00:24:06.000]  我們很清楚約的內容
[00:24:06.000 --> 00:24:11.000]  就是留意聽從 謹守遵行
[00:24:11.000 --> 00:24:14.000]  我們怎樣才能做到呢
[00:24:14.000 --> 00:24:18.000]  原來上帝不單止是一個賜福的神
[00:24:18.000 --> 00:24:23.000]  我會稱祂是一位願意幫助我們守約
[00:24:23.000 --> 00:24:26.000]  以至到我們蒙福的神
[00:24:26.000 --> 00:24:28.000]  上帝是怎樣的神呢
[00:24:28.000 --> 00:24:32.000]  上帝是一位願意幫助我們守約
[00:24:32.000 --> 00:24:35.000]  以至到我們蒙福
[00:24:35.000 --> 00:24:40.000]  上帝不是很簡單地將一扎的福氣給過我們
[00:24:40.000 --> 00:24:44.000]  上帝有時也讓我們面對困難
[00:24:44.000 --> 00:24:49.000]  上帝知道人世間都有苦難
[00:24:49.000 --> 00:24:52.000]  但是祂在賜福的神
[00:24:52.000 --> 00:24:54.000]  祂慈愛的一面
[00:24:54.000 --> 00:24:58.000]  就是幫助我們渡過種種的困難
[00:24:58.000 --> 00:25:03.000]  所以在整個賜福的篇章裏面
[00:25:03.000 --> 00:25:05.000]  我們都不要忘記
[00:25:05.000 --> 00:25:09.000]  上帝是神親自在約裏面
[00:25:09.000 --> 00:25:13.000]  立我們做祂的聖物
[00:25:13.000 --> 00:25:17.000]  這是很寶貴的身份
[00:25:17.000 --> 00:25:20.000]  我們說了賜福
[00:25:20.000 --> 00:25:24.000]  奏奏的篇章是很長的
[00:25:24.000 --> 00:25:26.000]  所以我只說兩點
[00:25:26.000 --> 00:25:31.000]  跟剛才提及過的一些說一說
[00:25:31.000 --> 00:25:36.000]  讓我們體會到為何要有奏奏的內容
[00:25:36.000 --> 00:25:42.000]  在奏奏的篇幅裏面有兩詞
[00:25:42.000 --> 00:25:44.000]  15節和45節
[00:25:44.000 --> 00:25:48.000]  都是有相同的格式
[00:25:48.000 --> 00:25:53.000]  「你若不聽從,而話還你神,的話不敢守進行」
[00:25:53.000 --> 00:25:57.000]  以下的奏奏就會追隨你
[00:25:57.000 --> 00:25:58.000]  臨到你身上
[00:25:58.000 --> 00:26:03.000]  45節「一切的奏奏必追隨你,趕上你」
[00:26:03.000 --> 00:26:05.000]  間線的一個
[00:26:05.000 --> 00:26:12.000]  奏奏當神真的要頒佈的時候
[00:26:12.000 --> 00:26:17.000]  祂好像有股力量
[00:26:17.000 --> 00:26:19.000]  不單止追著我們
[00:26:19.000 --> 00:26:23.000]  而是我們被奏奏追上了
[00:26:27.000 --> 00:26:29.000]  一個奪樂
[00:26:29.000 --> 00:26:34.000]  雖然我們今天不會讀當中的內容
[00:26:34.000 --> 00:26:39.000]  但其實是一個很冗長、苦難的故事
[00:26:39.000 --> 00:26:45.000]  這是神的子民持續違抗神的結果
[00:26:45.000 --> 00:26:49.000]  持續違抗神的結果
[00:26:49.000 --> 00:26:55.000]  在歷史裏面告訴我們
[00:26:55.000 --> 00:27:04.000]  神有賜福給帶領以色列民過加拿大的耶穌、加林
[00:27:04.000 --> 00:27:08.000]  接下來有不同的王
[00:27:08.000 --> 00:27:12.000]  有按著神的心意去治理國家
[00:27:12.000 --> 00:27:14.000]  他們都蒙神的賜福
[00:27:14.000 --> 00:27:17.000]  就好像我們剛才所看的內容
[00:27:17.000 --> 00:27:22.000]  但同樣的歷史一直發展的時候
[00:27:22.000 --> 00:27:25.000]  當人偏離了神的時候
[00:27:25.000 --> 00:27:28.000]  奏奏真的這樣臨到
[00:27:28.000 --> 00:27:30.000]  在舊約的時代
[00:27:30.000 --> 00:27:33.000]  可以說有兩次這樣的經歷
[00:27:33.000 --> 00:27:42.000]  就是去到以色列民被亞述和被巴比倫去俘虜的時候
[00:27:42.000 --> 00:27:43.000]  國破家亡
[00:27:43.000 --> 00:27:47.000]  真的去到滅亡的境地
[00:27:47.000 --> 00:27:52.000]  15至68節其實講了不同形式的咒咒
[00:27:52.000 --> 00:27:56.000]  包括疾病和各種的破壞
[00:27:56.000 --> 00:28:02.000]  乾旱、饑荒和食物有關的災難
[00:28:02.000 --> 00:28:04.000]  打敗仗引起的結果
[00:28:04.000 --> 00:28:06.000]  長期被圍困
[00:28:06.000 --> 00:28:08.000]  失去土地被放逐
[00:28:08.000 --> 00:28:09.000]  被俘虜
[00:28:09.000 --> 00:28:12.000]  這些各種的困難
[00:28:14.000 --> 00:28:17.000]  剛才我們說蒙神賜福
[00:28:17.000 --> 00:28:20.000]  是因為我們有聖文的關係
[00:28:20.000 --> 00:28:23.000]  這段咒咒的篇章也告訴我們
[00:28:23.000 --> 00:28:27.000]  以色列的民當面對神的懲罰的時候
[00:28:27.000 --> 00:28:30.000]  就會在萬國中被拋來拋去
[00:28:30.000 --> 00:28:32.000]  他們沒有自己的身份
[00:28:32.000 --> 00:28:36.000]  被帶到他們不認識的國家裏面
[00:28:36.000 --> 00:28:38.000]  他們很勞苦地耕作
[00:28:38.000 --> 00:28:45.000]  但所有的物品都成為了其他人享用的地方
[00:28:45.000 --> 00:28:53.000]  我們看了這個賜福和咒咒的篇章的時候
[00:28:53.000 --> 00:28:56.000]  究竟神告訴我們
[00:28:56.000 --> 00:29:02.000]  咒咒或者是這些禍患是否可以避免的呢?
[00:29:02.000 --> 00:29:04.000]  或者整個《新命記》28章
[00:29:04.000 --> 00:29:06.000]  有一個很重要的訊息
[00:29:06.000 --> 00:29:10.000]  就是人其實是有選擇的
[00:29:10.000 --> 00:29:14.000]  人可以決定究竟他自己的人生
[00:29:14.000 --> 00:29:16.000]  是會是夢幻的人生
[00:29:16.000 --> 00:29:19.000]  還是被咒咒
[00:29:19.000 --> 00:29:26.000]  跟大家分享一位20世紀初期很重要的女士
[00:29:26.000 --> 00:29:30.000]  雖然不是很多書去提她
[00:29:30.000 --> 00:29:32.000]  在20世紀初期
[00:29:32.000 --> 00:29:34.000]  一群基督徒
[00:29:34.000 --> 00:29:36.000]  她帶著一個心志
[00:29:36.000 --> 00:29:40.000]  就是福音可以改變人心
[00:29:40.000 --> 00:29:44.000]  就是一位女士Dora Yu 余慈道
[00:29:44.000 --> 00:29:46.000]  她是一位粉輕報道家
[00:29:46.000 --> 00:29:49.000]  她在成長的時候
[00:29:49.000 --> 00:29:54.000]  其實她爸爸是在杭州駐美國長老會
[00:29:54.000 --> 00:29:57.000]  是一位練習的傳道
[00:29:57.000 --> 00:30:00.000]  所以在一個環境出生
[00:30:00.000 --> 00:30:04.000]  Dora 她小時候都學會了去祈禱
[00:30:04.000 --> 00:30:07.000]  操練對神的信心
[00:30:07.000 --> 00:30:10.000]  雖然在十幾歲的時候
[00:30:10.000 --> 00:30:12.000]  她的父母都離世
[00:30:12.000 --> 00:30:16.000]  神也給她在成長的裏面
[00:30:16.000 --> 00:30:20.000]  有一位先教士Josephine Campbell
[00:30:20.000 --> 00:30:25.000]  帶著她繼續在生命上學習去依靠神
[00:30:25.000 --> 00:30:28.000]  Dora 到了23歲的時候
[00:30:28.000 --> 00:30:32.000]  跟隨Josephine去到韓國宣教
[00:30:32.000 --> 00:30:38.000]  前後有六年去參與教育、醫療和傳福音的工作
[00:30:38.000 --> 00:30:41.000]  大概30歲她就回到中國
[00:30:41.000 --> 00:30:44.000]  她本身是學醫的
[00:30:44.000 --> 00:30:47.000]  但是當她再回中國的時候
[00:30:47.000 --> 00:30:49.000]  她就禱告
[00:30:49.000 --> 00:30:52.000]  於是決定放棄行醫
[00:30:52.000 --> 00:30:55.000]  開始全職去服侍主
[00:30:55.000 --> 00:30:58.000]  成為中國第一位
[00:30:58.000 --> 00:31:01.000]  她去靠著
[00:31:01.000 --> 00:31:07.000]  不靠警察會的金錢奉獻
[00:31:07.000 --> 00:31:10.000]  純粹憑信心生活
[00:31:10.000 --> 00:31:13.000]  什麼叫做憑信心生活呢?
[00:31:13.000 --> 00:31:16.000]  就是每當她有需要的時候
[00:31:16.000 --> 00:31:19.000]  她都不知道下一餐
[00:31:19.000 --> 00:31:22.000]  她不知道明天錢從哪裏來
[00:31:22.000 --> 00:31:25.000]  她就單純地去祈禱
[00:31:25.000 --> 00:31:31.000]  神就一次又一次地將金錢供應給她
[00:31:31.000 --> 00:31:34.000]  她曾經做過這樣的見證
[00:31:34.000 --> 00:31:39.000]  她說:神知道我是很軟弱
[00:31:39.000 --> 00:31:41.000]  信心也是很幼稚
[00:31:41.000 --> 00:31:45.000]  祂就用很特殊的方式向我顯現
[00:31:45.000 --> 00:31:50.000]  在我不知道下一餐什麼時候會有的時候
[00:31:50.000 --> 00:31:53.000]  祂就及時為我預備
[00:31:53.000 --> 00:31:57.000]  所以神的供應不單止為她生活的需要
[00:31:57.000 --> 00:32:00.000]  也為了她傳福音的工作
[00:32:00.000 --> 00:32:03.000]  Dora不單止是憑信心去生活
[00:32:03.000 --> 00:32:06.000]  她小時候已經有一個毛病
[00:32:06.000 --> 00:32:09.000]  就是她說話的時候很容易咬著舌頭
[00:32:09.000 --> 00:32:11.000]  變成說話很不清楚
[00:32:11.000 --> 00:32:16.000]  但是神反而很大膽地去使用她
[00:32:16.000 --> 00:32:20.000]  成為一位很興報道家
[00:32:20.000 --> 00:32:23.000]  所以她所說的道
[00:32:23.000 --> 00:32:28.000]  都是上帝將說話一句一句地給過她
[00:32:28.000 --> 00:32:30.000]  作為一位報道家
[00:32:30.000 --> 00:32:35.000]  祈求聖靈的恩賜或者能力是很重要的
[00:32:35.000 --> 00:32:38.000]  但是神就讓她看到
[00:32:38.000 --> 00:32:42.000]  生命比恩賜更加重要
[00:32:42.000 --> 00:32:47.000]  她的講道時時提及要信服聖靈的引導
[00:32:47.000 --> 00:32:50.000]  尤其是要去對付罪
[00:32:50.000 --> 00:32:52.000]  所以她的講道裏面
[00:32:52.000 --> 00:32:55.000]  上上都鼓勵人
[00:32:55.000 --> 00:33:01.000]  要讓罪不在我們的生命裏面有一絲痕跡
[00:33:01.000 --> 00:33:04.000]  聽過她講道的人做過這樣的見證
[00:33:04.000 --> 00:33:08.000]  她說Dora的講道非常有力
[00:33:08.000 --> 00:33:11.000]  當她呼召的時候
[00:33:11.000 --> 00:33:15.000]  聽眾席前面的地上
[00:33:15.000 --> 00:33:20.000]  都是一灘一灘的眼淚水
[00:33:20.000 --> 00:33:23.000]  所以聽Dora的講道
[00:33:23.000 --> 00:33:26.000]  神使用她的訊息
[00:33:26.000 --> 00:33:30.000]  讓人去悔改
[00:33:30.000 --> 00:33:32.000]  Dora非常謙卑
[00:33:32.000 --> 00:33:37.000]  她說雖然我在很多事上都很幼稚很愚昧
[00:33:37.000 --> 00:33:41.000]  但是神竟然用得著我很微弱的見證
[00:33:41.000 --> 00:33:45.000]  將祝福賜給她的子民
[00:33:45.000 --> 00:33:48.000]  當我看了她的經歷的時候
[00:33:48.000 --> 00:33:54.000]  就會想到我們身為新約
[00:33:54.000 --> 00:33:59.000]  身處在現在這個年代
[00:33:59.000 --> 00:34:03.000]  賜福和就坐的訊息對我們來說
[00:34:03.000 --> 00:34:06.000]  其實可以有一個怎樣的應用呢?
[00:34:06.000 --> 00:34:09.000]  我們已經是一個蒙次福
[00:34:09.000 --> 00:34:11.000]  或者我們的家庭
[00:34:11.000 --> 00:34:14.000]  我的上一代甚至下一代
[00:34:14.000 --> 00:34:16.000]  都已經是歸順神
[00:34:16.000 --> 00:34:19.000]  這樣我已經是很蒙福了
[00:34:19.000 --> 00:34:22.000]  但是Dora的見證告訴我們
[00:34:22.000 --> 00:34:24.000]  我們蒙福的人
[00:34:24.000 --> 00:34:29.000]  可以繼續將這個福氣傳到給其他的人
[00:34:29.000 --> 00:34:34.000]  這個是我們繼續去領受福氣所要做的
[00:34:34.000 --> 00:34:39.000]  在結束這段講道的時候
[00:34:39.000 --> 00:34:48.000]  我們回到神與以色列的列祖的祖先
[00:34:48.000 --> 00:34:52.000]  阿伯拉罕所立的約
[00:34:52.000 --> 00:34:56.000]  當時神已經跟阿伯蘭說
[00:34:56.000 --> 00:35:02.000]  「我必賜福給你,你也要叫別人得福」
[00:35:02.000 --> 00:35:04.000]  我們現在過的生活
[00:35:04.000 --> 00:35:07.000]  是不是一個已經蒙福
[00:35:07.000 --> 00:35:11.000]  也將福氣帶給別人呢?
[00:35:11.000 --> 00:35:14.000]  今天我們有講過以色列
[00:35:14.000 --> 00:35:18.000]  一個第二代進到迦南
[00:35:18.000 --> 00:35:22.000]  我們又講到Dora這個憤青報道家
[00:35:22.000 --> 00:35:25.000]  如果你說我只是一位小信徒
[00:35:25.000 --> 00:35:30.000]  我可以怎樣去成為福氣的出口呢?
[00:35:30.000 --> 00:35:34.000]  不如我又講一個小小的經歷
[00:35:34.000 --> 00:35:40.000]  我是昨晚和今早有講到的福事的機會
[00:35:40.000 --> 00:35:45.000]  星期五有位前道人
[00:35:45.000 --> 00:35:49.000]  雖然我們都很熟的
[00:35:49.000 --> 00:35:58.000]  我們都沒有特別在這幾天有什麼傾談
[00:35:58.000 --> 00:36:03.000]  不過星期五他在Pantry見到我
[00:36:03.000 --> 00:36:06.000]  他說今天已經第二次見到你
[00:36:06.000 --> 00:36:09.000]  我知道你明晚要講道
[00:36:09.000 --> 00:36:12.000]  我想為你祈禱
[00:36:12.000 --> 00:36:16.000]  於是他就很真摯地為我祈禱
[00:36:16.000 --> 00:36:18.000]  在祈禱的過程裏面
[00:36:18.000 --> 00:36:23.000]  我好受感動
[00:36:23.000 --> 00:36:26.000]  昨晚我講完道之後
[00:36:26.000 --> 00:36:34.000]  就有等一會中堂和午堂講道的Jenny傳到我位
[00:36:34.000 --> 00:36:36.000]  她說剛才講道怎樣
[00:36:36.000 --> 00:36:38.000]  我們就談了一會
[00:36:38.000 --> 00:36:40.000]  談完之後
[00:36:40.000 --> 00:36:43.000]  我說Jenny我想為你祈禱
[00:36:43.000 --> 00:36:48.000]  然後我們就一起祈禱
[00:36:48.000 --> 00:36:50.000]  這個只是一個小小的例子
[00:36:50.000 --> 00:36:55.000]  但是我相信我們當中每一個都可以做的
[00:36:55.000 --> 00:37:00.000]  我們每一天都在經歷神給我們的福氣
[00:37:00.000 --> 00:37:03.000]  是別人的留意關心和祈禱
[00:37:03.000 --> 00:37:05.000]  當我領受了之後
[00:37:05.000 --> 00:37:13.000]  我又可以將關心和祈禱帶給其他人
[00:37:13.000 --> 00:37:16.000]  其實人的關心都很多
[00:37:16.000 --> 00:37:20.000]  在座亦有關心我的傳道
[00:37:20.000 --> 00:37:24.000]  透過WhatsApp給我鼓勵
[00:37:24.000 --> 00:37:26.000]  亦都教能更多的人
[00:37:26.000 --> 00:37:28.000]  亦都相信更多的人
[00:37:28.000 --> 00:37:32.000]  默默地為大家去祈禱
[00:37:32.000 --> 00:37:35.000]  不知道大家有沒有經歷過
[00:37:35.000 --> 00:37:37.000]  你總是有個感受
[00:37:37.000 --> 00:37:42.000]  我覺得有人為我祈禱
[00:37:42.000 --> 00:37:44.000]  如果你有這樣覺得的時候
[00:37:44.000 --> 00:37:46.000]  我會為你感恩
[00:37:46.000 --> 00:37:51.000]  因為你感應到神的賜福
[00:37:51.000 --> 00:37:57.000]  神給你的能力已經超越物質上給你的福氣
[00:37:57.000 --> 00:38:02.000]  或者你是一個名利所給你的福氣
[00:38:02.000 --> 00:38:04.000]  或者是好處
[00:38:04.000 --> 00:38:06.000]  或者是你想得到的東西
[00:38:06.000 --> 00:38:12.000]  所以願神去讓港福堂成為一個蒙福
[00:38:12.000 --> 00:38:17.000]  亦都是成為福氣渠道的一間教會

