
[00:00:00.000 --> 00:00:15.000]  非常想念大家,真的時不時都會想到大家的臉孔,大家的生活,不知道怎樣。
[00:27:47.000 --> 00:27:51.000]  從不放棄我,
[00:27:51.000 --> 00:27:54.000]  好,大家起來。
[00:27:54.000 --> 00:27:58.000]  如今不許放棄,
[00:27:58.000 --> 00:28:02.000]  萬事皆可。
[00:28:02.000 --> 00:28:09.000]  一起慶賀每個生命的奇跡。
[00:28:09.000 --> 00:28:13.000]  好喜歡與你在一起,
[00:28:13.000 --> 00:28:16.000]  在一起重要,
[00:28:16.000 --> 00:28:19.000]  重要,
[00:28:19.000 --> 00:28:22.000]  為與你,
[00:28:22.000 --> 00:28:24.000]  相愛。
[00:28:24.000 --> 00:28:27.000]  好喜歡與你在一起,
[00:28:27.000 --> 00:28:31.000]  像耶穌一樣的愛。
[00:28:31.000 --> 00:28:33.000]  你我不孤單,
[00:28:33.000 --> 00:28:39.000]  這裡有愛。
[00:28:39.000 --> 00:28:45.000]  謝謝你牽著我手,
[00:28:45.000 --> 00:28:49.000]  高山低谷陪我走,
[00:28:49.000 --> 00:28:52.000]  從不放棄我,
[00:28:52.000 --> 00:28:56.000]  真誠愛我,接納我。
[00:28:56.000 --> 00:28:58.000]  一起做夢,
[00:28:58.000 --> 00:29:00.000]  一起笑,
[00:29:00.000 --> 00:29:04.000]  一起敬拜和禱告。
[00:29:04.000 --> 00:29:10.000]  一起慶賀每個生命的奇跡。
[00:29:10.000 --> 00:29:14.000]  好喜歡與你在一起,
[00:29:14.000 --> 00:29:16.000]  分享生活,
[00:29:16.000 --> 00:29:18.000]  分享愛。
[00:29:18.000 --> 00:29:21.000]  沒有抵抗和溫暖,
[00:29:21.000 --> 00:29:24.000]  心完全穿。
[00:29:24.000 --> 00:29:29.000]  耶穌能夠教你,
[00:29:29.000 --> 00:29:33.000]  是透明的心。
[00:29:33.000 --> 00:29:35.000]  我不孤單,
[00:29:35.000 --> 00:29:40.000]  這裡有愛。
[00:29:40.000 --> 00:29:41.000]  哦!
[00:29:41.000 --> 00:30:00.000]  祝你生日快樂!
[00:30:09.000 --> 00:30:13.000]  好喜歡與你在一起,
[00:30:13.000 --> 00:30:15.000]  分享生活,
[00:30:15.000 --> 00:30:17.000]  分享愛。
[00:30:17.000 --> 00:30:20.000]  沒有抵抗和溫暖,
[00:30:20.000 --> 00:30:23.000]  心完全穿。
[00:30:23.000 --> 00:30:27.000]  好喜歡與你在一起,
[00:30:27.000 --> 00:30:31.000]  像耶穌一樣的愛。
[00:30:31.000 --> 00:30:33.000]  你我不孤單,
[00:30:33.000 --> 00:30:38.000]  這裡有愛。
[00:30:38.000 --> 00:30:42.000]  好喜歡與你在一起,
[00:30:42.000 --> 00:30:44.000]  分享生活,
[00:30:44.000 --> 00:30:46.000]  分享愛。
[00:30:46.000 --> 00:30:49.000]  沒有抵抗和溫暖,
[00:30:49.000 --> 00:30:52.000]  心完全穿。
[00:30:52.000 --> 00:30:56.000]  好喜歡與你在一起,
[00:30:56.000 --> 00:31:00.000]  像耶穌一樣的愛。
[00:31:00.000 --> 00:31:04.000]  你我不孤單,
[00:31:04.000 --> 00:31:11.000]  這裡有愛。
[00:31:11.000 --> 00:31:13.000]  你我不孤單,
[00:31:13.000 --> 00:31:20.000]  這裡有愛。
[00:31:20.000 --> 00:31:28.000]  生日快樂!
[00:31:28.000 --> 00:31:31.000]  耶穌愛你!
[00:31:32.000 --> 00:31:34.000]  感謝贊美神,
[00:31:34.000 --> 00:31:37.000]  神給我們好大的愛。
[00:31:37.000 --> 00:31:45.000]  上帝基本上就是讓教會能夠真的是活出他原本造人的心意。
[00:31:45.000 --> 00:31:47.000]  我們不是完美的,
[00:31:47.000 --> 00:31:49.000]  我們還有一些小矛盾,
[00:31:49.000 --> 00:31:50.000]  小爭吵,
[00:31:50.000 --> 00:31:51.000]  一定會有的。
[00:31:51.000 --> 00:31:52.000]  但是什麼呢?
[00:31:52.000 --> 00:31:53.000]  一起學習真理,
[00:31:53.000 --> 00:31:54.000]  一起進步,
[00:31:54.000 --> 00:31:58.000]  一起成長神的心意。
[00:31:58.000 --> 00:32:01.000]  信心的眼睛給你看見,
[00:32:01.000 --> 00:32:03.000]  別人看不見的。
[00:32:03.000 --> 00:32:04.000]  這些活動,
[00:32:04.000 --> 00:32:07.000]  我真的是希望還沒有參加團慶的弟兄姐妹,
[00:32:07.000 --> 00:32:09.000]  參加團慶。
[00:32:09.000 --> 00:32:10.000]  參加團慶,
[00:32:10.000 --> 00:32:13.000]  就可以報名參加很多這些的活動,
[00:32:13.000 --> 00:32:14.000]  一起成長,
[00:32:14.000 --> 00:32:18.000]  一起經歷上帝給你的準備跟計劃,
[00:32:18.000 --> 00:32:19.000]  是很豐富的,
[00:32:19.000 --> 00:32:21.000]  很豐富的。
[00:32:21.000 --> 00:32:24.000]  在這裡總結,
[00:32:24.000 --> 00:32:26.000]  專心的跟從主,
[00:32:26.000 --> 00:32:28.000]  是緊緊跟隨主,
[00:32:28.000 --> 00:32:29.000]  不要把他想得太難,
[00:32:29.000 --> 00:32:31.000]  先從簡單的做起,
[00:32:31.000 --> 00:32:34.000]  你立志風雨不改的參加崇拜,
[00:32:34.000 --> 00:32:36.000]  已經是一個很簡單的開始了,
[00:32:36.000 --> 00:32:38.000]  很重要的崇拜,
[00:32:38.000 --> 00:32:40.000]  不是簡單就等於不重要,
[00:32:40.000 --> 00:32:41.000]  但是簡單的意思是,
[00:32:41.000 --> 00:32:42.000]  你能做得到,
[00:32:42.000 --> 00:32:43.000]  風雨不改的,
[00:32:43.000 --> 00:32:44.000]  像我一樣,
[00:32:44.000 --> 00:32:45.000]  一千幾百個,
[00:32:45.000 --> 00:32:48.000]  繼續地追追追追追。
[00:32:48.000 --> 00:32:49.000]  第二就是,
[00:32:49.000 --> 00:32:52.000]  專心的跟從是以信心看挑戰,
[00:32:52.000 --> 00:32:54.000]  人生肯定會有挑戰,
[00:32:54.000 --> 00:32:56.000]  但是以信心來看,
[00:32:56.000 --> 00:32:59.000]  加勒和約束亞是我們的榜樣,
[00:32:59.000 --> 00:33:01.000]  別人看到只看到困難,
[00:33:01.000 --> 00:33:02.000]  你看到是,
[00:33:02.000 --> 00:33:03.000]  神如果與我同在,
[00:33:03.000 --> 00:33:06.000]  這件事情如果是他要我做的,
[00:33:06.000 --> 00:33:08.000]  肯定做得成。
[00:33:08.000 --> 00:33:09.000]  第三,
[00:33:09.000 --> 00:33:12.000]  專心的跟從是可以看見應許,
[00:33:12.000 --> 00:33:14.000]  你的生命會喜樂無比,
[00:33:14.000 --> 00:33:16.000]  因為耶穌為你死,
[00:33:16.000 --> 00:33:19.000]  就是要給你一個這麼豐盛的生命。
[00:33:19.000 --> 00:33:21.000]  人生很短暫而已,
[00:33:21.000 --> 00:33:23.000]  但是你的每一天的經歷,
[00:33:23.000 --> 00:33:25.000]  加起來的總和,
[00:33:25.000 --> 00:33:28.000]  就斷定了你人生幸不幸福。
[00:33:28.000 --> 00:33:29.000]  屬靈的眼光,
[00:33:29.000 --> 00:33:34.000]  能夠讓你感覺到你的人生是非常非常幸福的。
[00:33:34.000 --> 00:33:35.000]  如果沒有屬靈的眼光,
[00:33:35.000 --> 00:33:37.000]  你可以拼搏得不得了,
[00:33:37.000 --> 00:33:40.000]  但是每天苦得要命,
[00:33:40.000 --> 00:33:41.000]  我們都經歷過,
[00:33:41.000 --> 00:33:43.000]  兩樣生活我們都經歷過,
[00:33:43.000 --> 00:33:47.000]  你選擇上帝的道路是最好的。
[00:33:47.000 --> 00:33:48.000]  那麼,
[00:33:48.000 --> 00:33:49.000]  在新的一年,
[00:33:49.000 --> 00:33:51.000]  我要祝福大家,
[00:33:51.000 --> 00:33:54.000]  在基督里有一個全新的自己。
[00:33:54.000 --> 00:33:57.000]  真正的跟隨神的人,
[00:33:57.000 --> 00:34:02.000]  不是那些表面上的參加什麼活動,
[00:34:02.000 --> 00:34:03.000]  活動很重要,
[00:34:03.000 --> 00:34:05.000]  但是心更重要。
[00:34:05.000 --> 00:34:08.000]  從你的心專心對上帝,
[00:34:08.000 --> 00:34:10.000]  你就會發現意想不到的驚喜。
[00:34:10.000 --> 00:34:12.000]  專心跟從上帝,
[00:34:12.000 --> 00:34:14.000]  離開自己的埃及,
[00:34:14.000 --> 00:34:18.000]  進入神為自己預備的應許之地。
[00:34:18.000 --> 00:34:23.000]  我們以這首詩歌來回應上帝的愛,
[00:34:23.000 --> 00:34:25.000]  有一首詩歌,
[00:34:25.000 --> 00:34:26.000]  我覺得很有意思,
[00:34:26.000 --> 00:34:27.000]  很特別的,
[00:34:27.000 --> 00:34:30.000]  最後一句是非常特別的,
[00:34:30.000 --> 00:34:33.000]  因為前面三句它說什麼呢?
[00:34:33.000 --> 00:34:36.000]  "假若我有無限智慧,
[00:34:36.000 --> 00:34:40.000]  我甘願捨棄在主的腳下。
[00:34:40.000 --> 00:34:43.000]  假若我有財物滿貫,
[00:34:43.000 --> 00:34:46.000]  我交給主手中。
[00:34:46.000 --> 00:34:48.000]  我願這身呈獻為你,
[00:34:48.000 --> 00:34:51.000]  願明白你心意。"
[00:34:51.000 --> 00:34:53.000]  然後最後一句就變成什麼呢?
[00:34:53.000 --> 00:34:56.000]  "不用獻我財物智慧,
[00:34:56.000 --> 00:34:58.000]  將心給我。"
[00:34:58.000 --> 00:35:00.000]  為什麼最後一句這麼特別呢?
[00:35:00.000 --> 00:35:03.000]  因為最後一句是上帝說的。
[00:35:03.000 --> 00:35:06.000]  前面我們在尾聲跟神說,
[00:35:06.000 --> 00:35:07.000]  我有這個我就給你,
[00:35:07.000 --> 00:35:08.000]  我全部給你,
[00:35:08.000 --> 00:35:09.000]  全部給你。
[00:35:09.000 --> 00:35:11.000]  但是上帝說什麼呢?
[00:35:11.000 --> 00:35:12.000]  不用給我,
[00:35:12.000 --> 00:35:14.000]  你將心給我就可以了。
[00:35:14.000 --> 00:35:19.000]  將你的心給我就可以了。
[00:35:19.000 --> 00:35:21.000]  知道為什麼嗎?
[00:35:21.000 --> 00:35:24.000]  因為其他的一切,
[00:35:24.000 --> 00:35:27.000]  上帝都有,
[00:35:27.000 --> 00:35:30.000]  但是他不會強迫你的心。
[00:35:30.000 --> 00:35:32.000]  他也拿不到你的心,
[00:35:32.000 --> 00:35:34.000]  因為他已經給了你自由。
[00:35:34.000 --> 00:35:36.000]  只有你願意甘心,
[00:35:36.000 --> 00:35:39.000]  將心給上帝,
[00:35:39.000 --> 00:35:42.000]  才能夠滿足他,
[00:35:42.000 --> 00:35:46.000]  才能夠你就會發現你的生命多自由。
[00:35:46.000 --> 00:35:48.000]  我們一起來唱首詩歌。
[00:35:48.000 --> 00:35:50.000]  這首歌是廣東話的。
[00:35:50.000 --> 00:35:52.000]  我們一起來一起。
[00:35:52.000 --> 00:35:57.000]  "假若我有無限智慧,
[00:35:57.000 --> 00:36:01.000]  我甘起主腳下。
[00:36:01.000 --> 00:36:06.000]  假若我有財物滿貫,
[00:36:06.000 --> 00:36:10.000]  我交給主手中。
[00:36:10.000 --> 00:36:13.000]  我願這生,
[00:36:13.000 --> 00:36:15.000]  只為你,
[00:36:15.000 --> 00:36:19.000]  願明白你心意。
[00:36:19.000 --> 00:36:24.000]  不用欠我財物智慧,
[00:36:24.000 --> 00:36:26.000]  將心給我。"
[00:36:26.000 --> 00:36:28.000]  再來一次。
[00:36:28.000 --> 00:36:32.000]  "假若我有無限智慧,
[00:36:32.000 --> 00:36:36.000]  我甘起主腳下。
[00:36:36.000 --> 00:36:41.000]  假若我有財物滿貫,
[00:36:41.000 --> 00:36:45.000]  我交給主手中。
[00:36:45.000 --> 00:36:48.000]  我願這生,
[00:36:48.000 --> 00:36:50.000]  只為你,
[00:36:50.000 --> 00:36:54.000]  願明白你心意。
[00:36:54.000 --> 00:36:59.000]  不用欠我財物智慧,
[00:36:59.000 --> 00:37:02.000]  將心給我。"
[00:37:02.000 --> 00:37:04.000]  我們一起禱告。
[00:37:04.000 --> 00:37:07.000]  弟兄姐妹,
[00:37:07.000 --> 00:37:09.000]  在新的一年,
[00:37:09.000 --> 00:37:14.000]  我願意你用心對待上帝,
[00:37:14.000 --> 00:37:17.000]  用心為上帝做每一件事情,
[00:37:17.000 --> 00:37:19.000]  不必複雜,
[00:37:19.000 --> 00:37:22.000]  用心就好。
[00:37:22.000 --> 00:37:23.000]  他就會教你,
[00:37:23.000 --> 00:37:28.000]  怎麼樣過一個你意想不到的祝福的人生。
[00:37:28.000 --> 00:37:30.000]  用心讀經,
[00:37:30.000 --> 00:37:32.000]  用心禱告,
[00:37:32.000 --> 00:37:34.000]  用心與人交往,
[00:37:34.000 --> 00:37:37.000]  用心去做好,
[00:37:37.000 --> 00:37:39.000]  把自己做得最好,
[00:37:39.000 --> 00:37:42.000]  用心來歡笑,
[00:37:42.000 --> 00:37:44.000]  用心來陪伴。
[00:37:44.000 --> 00:37:46.000]  親愛的天父上帝,
[00:37:46.000 --> 00:37:49.000]  我們滿心感謝贊美你,
[00:37:49.000 --> 00:37:51.000]  感謝贊美你讓我們在2025年,
[00:37:51.000 --> 00:37:54.000]  要好好地用心來生活,
[00:37:54.000 --> 00:37:56.000]  我們就能夠,
[00:37:56.000 --> 00:37:59.000]  就能夠報答你對我們的大恩,
[00:37:59.000 --> 00:38:01.000]  求你與我們同在,
[00:38:01.000 --> 00:38:04.000]  禱告奉主耶穌基督的聖明祈求。
[00:38:04.000 --> 00:38:05.000]  Amen
[00:38:05.000 --> 00:38:07.000]  謝謝大家!
[00:38:07.000 --> 00:38:10.000]  (字幕由 Amara.org 社群提供)

