
[00:00:00.000 --> 00:00:10.000]  大家好,很久沒有跟大家見面了
[00:23:27.000 --> 00:23:32.000]  我們的上帝親身經歷過失敗
[00:23:32.000 --> 00:23:36.000]  亦都經歷過試探
[00:23:36.000 --> 00:23:42.000]  但他卻能勝過試探
[00:23:42.000 --> 00:23:45.000]  甚至能勝過死亡
[00:23:45.000 --> 00:23:50.000]  同學,在今天裡
[00:23:50.000 --> 00:23:57.000]  你有沒有能夠將神放在心裡
[00:23:57.000 --> 00:24:00.000]  邀請他進入你的心裡
[00:24:00.000 --> 00:24:02.000]  成為你一生的幫助
[00:24:02.000 --> 00:24:06.000]  讓他能夠保護你
[00:24:06.000 --> 00:24:08.000]  能夠勝過一切艱難
[00:24:08.000 --> 00:24:13.000]  勝過撒旦魔鬼的試探呢?
[00:24:13.000 --> 00:24:17.000]  我真的很希望你們透過這段經文
[00:24:17.000 --> 00:24:20.000]  能夠成為你們生命裡
[00:24:20.000 --> 00:24:23.000]  當你遇到挑戰的時候
[00:24:23.000 --> 00:24:26.000]  你們都能夠像主耶穌那樣
[00:24:26.000 --> 00:24:30.000]  一步一步跨過這些挑戰
[00:24:30.000 --> 00:24:33.000]  我們一起有一個祈禱吧!
[00:24:33.000 --> 00:24:37.000]  親愛的天父上帝,多謝你!
[00:24:37.000 --> 00:24:44.000]  多謝你讓我們在這短短的時間裡認識你
[00:24:44.000 --> 00:24:49.000]  因為你是神差派下來的獨生兒子
[00:24:49.000 --> 00:24:54.000]  你經歷了人間的試探
[00:24:54.000 --> 00:24:57.000]  經歷了人間的苦難
[00:24:57.000 --> 00:24:59.000]  甚至死亡
[00:24:59.000 --> 00:25:03.000]  但卻是你親身示範給我們看到
[00:25:03.000 --> 00:25:06.000]  你不單勝過這些試探
[00:25:06.000 --> 00:25:09.000]  同時也勝過死亡
[00:25:09.000 --> 00:25:12.000]  願主,你親自去幫助我們
[00:25:12.000 --> 00:25:15.000]  幫助我們在人生裡
[00:25:15.000 --> 00:25:19.000]  當我們遇到試探、失敗的時候
[00:25:19.000 --> 00:25:21.000]  我們不恐懼
[00:25:21.000 --> 00:25:25.000]  因為我們知道你是我們隨時的幫助
[00:25:25.000 --> 00:25:28.000]  願主,你繼續因領我們
[00:25:28.000 --> 00:25:30.000]  我們同心在你面前祈禱
[00:25:30.000 --> 00:25:33.000]  是奉靠主耶穌的聖名而求
[00:25:33.000 --> 00:25:35.000]  阿們!
[00:25:35.000 --> 00:25:39.000]  今天的訊息分享又來到這裡
[00:25:39.000 --> 00:25:45.000]  希望你們每天都好好做你們的靈修
[00:25:45.000 --> 00:25:48.000]  也希望你們在這段時間裡
[00:25:48.000 --> 00:25:51.000]  有更多時間去想想
[00:25:51.000 --> 00:25:55.000]  如何建立與神有美好的關係
[00:25:55.000 --> 00:25:59.000]  下星期我們再見!
[00:25:59.000 --> 00:26:01.000]  拜拜!

