
[00:00:00.000 --> 00:00:02.000]  等子每晚安
[00:23:28.000 --> 00:23:31.000]  但是先知曾經也譴責過
[00:23:31.000 --> 00:23:35.000]  他們這種背叛上帝的行為
[00:23:35.000 --> 00:23:39.000]  因此我們在這個十二十三節裡面
[00:23:39.000 --> 00:23:42.000]  我們看到利美這個支派
[00:23:42.000 --> 00:23:47.000]  他們要將以色列的長子的身份轉移給他們
[00:23:47.000 --> 00:23:51.000]  就暗示了以色列這些的長子
[00:23:51.000 --> 00:23:59.000]  原初要負責保持家庭的所謂敬拜的帶領者
[00:23:59.000 --> 00:24:01.000]  現在是由祭祀
[00:24:01.000 --> 00:24:09.000]  他們要來維護和管理全國性宗教的活動
[00:24:09.000 --> 00:24:16.000]  這個活動在他們救約抗野的路程裡面是很重要
[00:24:16.000 --> 00:24:18.000]  就是會幕
[00:24:18.000 --> 00:24:22.000]  會幕在他們十二個支派正正是這個中間
[00:24:22.000 --> 00:24:28.000]  是他們整個民族生活的中心
[00:24:28.000 --> 00:24:29.000]  我們再看
[00:24:29.000 --> 00:24:32.000]  我們嘗試用這個理解
[00:24:32.000 --> 00:24:34.000]  會幕在中間
[00:24:34.000 --> 00:24:37.000]  在會幕最近會幕的四邊
[00:24:37.000 --> 00:24:40.000]  在東邊就是右手邊那邊
[00:24:40.000 --> 00:24:45.000]  現在看下去的圖片就是摩西亞倫和祭司家
[00:24:45.000 --> 00:24:49.000]  在南邊就是利美的哥核族
[00:24:49.000 --> 00:24:54.000]  西邊就是利美的格遜族
[00:24:54.000 --> 00:24:57.000]  而北邊就是米拉尼族
[00:24:57.000 --> 00:25:02.000]  米拉尼利美這三個的支派
[00:25:02.000 --> 00:25:05.000]  我們再看
[00:25:05.000 --> 00:25:09.000]  這個圖片其實很有用
[00:25:09.000 --> 00:25:15.000]  這個圖片我是參考其中一本《釋經書》的時候
[00:25:15.000 --> 00:25:20.000]  這個圖表就清清楚楚
[00:25:20.000 --> 00:25:22.000]  將我們第三章
[00:25:22.000 --> 00:25:25.000]  所以今天省卻了大家很多時間
[00:25:25.000 --> 00:25:29.000]  如果你要讀下去
[00:25:29.000 --> 00:25:31.000]  由十四節到三十九節
[00:25:31.000 --> 00:25:33.000]  如果讀完出來
[00:25:33.000 --> 00:25:38.000]  我想你會有少少雲遊障礙
[00:25:38.000 --> 00:25:40.000]  為了防止你這樣
[00:25:40.000 --> 00:25:43.000]  我用圖像解釋給大家知道
[00:25:43.000 --> 00:25:44.000]  在這個會幕
[00:25:44.000 --> 00:25:47.000]  東邊就是他的右手邊
[00:25:47.000 --> 00:25:50.000]  東邊他右手邊
[00:25:50.000 --> 00:25:51.000]  右手邊這裡
[00:25:51.000 --> 00:25:56.000]  就是那個祭司摩西亞倫和祭司的家
[00:25:56.000 --> 00:26:00.000]  其他就在北邊南邊和西邊
[00:26:00.000 --> 00:26:02.000]  就分別這三個
[00:26:02.000 --> 00:26:05.000]  而三個的利美家族
[00:26:05.000 --> 00:26:07.000]  他們負責的事情
[00:26:07.000 --> 00:26:10.000]  都是有不同的
[00:26:10.000 --> 00:26:14.000]  經文就解釋給我們知道
[00:26:14.000 --> 00:26:16.000]  在第五到六節
[00:26:16.000 --> 00:26:20.000]  以及十三、十四到二十六節
[00:26:20.000 --> 00:26:24.000]  講這個祭壇、桌子、燈台、金壇
[00:26:24.000 --> 00:26:26.000]  這一些事情是在說
[00:26:26.000 --> 00:26:28.000]  在聖所和致聖所
[00:26:28.000 --> 00:26:30.000]  包括藥櫃這些
[00:26:30.000 --> 00:26:36.000]  全部是歸這個哥核族來管理的
[00:26:36.000 --> 00:26:37.000]  OK嗎?
[00:26:37.000 --> 00:26:38.000]  OK
[00:26:38.000 --> 00:26:43.000]  另外米拉利族
[00:26:43.000 --> 00:26:47.000]  他就位處在北邊
[00:26:47.000 --> 00:26:48.000]  在會幕的
[00:26:48.000 --> 00:26:50.000]  他紮的營都在北邊
[00:26:50.000 --> 00:26:52.000]  他們負責什麼?
[00:26:52.000 --> 00:26:54.000]  他們負責就是那些
[00:26:54.000 --> 00:26:57.000]  如果整個會幕要起行的時候
[00:26:57.000 --> 00:26:58.000]  他們要維修
[00:26:58.000 --> 00:27:02.000]  那些板、那些柱、那些椅子、那些座
[00:27:02.000 --> 00:27:04.000]  很多事情要做的
[00:27:04.000 --> 00:27:06.000]  你不要以為這些全部
[00:27:06.000 --> 00:27:09.000]  所以為什麼我們教會有總部部
[00:27:09.000 --> 00:27:13.000]  我們有物業管理、維修、清潔
[00:27:13.000 --> 00:27:17.000]  全部都不是只是唱詩敬拜的
[00:27:17.000 --> 00:27:18.000]  好了
[00:27:18.000 --> 00:27:19.000]  還有呢
[00:27:19.000 --> 00:27:21.000]  還有這個格遜族是什麼?
[00:27:21.000 --> 00:27:22.000]  這個在西邊的
[00:27:22.000 --> 00:27:24.000]  他們紮營就在西邊的
[00:27:24.000 --> 00:27:26.000]  在這個會幕的西邊
[00:27:26.000 --> 00:27:27.000]  他們負責的事情
[00:27:27.000 --> 00:27:31.000]  就包括院子的那個晚子
[00:27:31.000 --> 00:27:34.000]  晚子和會幕
[00:27:34.000 --> 00:27:36.000]  對不起
[00:27:36.000 --> 00:27:46.000]  就是說在這些的
[00:27:46.000 --> 00:27:50.000]  這個聖所和至聖所
[00:27:50.000 --> 00:27:52.000]  晚子和會幕之間
[00:27:52.000 --> 00:27:56.000]  所有的這些門簾
[00:27:56.000 --> 00:27:58.000]  他們要維修的
[00:27:58.000 --> 00:28:01.000]  要好好預備好
[00:28:01.000 --> 00:28:03.000]  你知道因為他們這些全部室外的
[00:28:03.000 --> 00:28:07.000]  在曠野有日頭曬
[00:28:07.000 --> 00:28:09.000]  有雨林
[00:28:09.000 --> 00:28:11.000]  有不同的溫度
[00:28:11.000 --> 00:28:14.000]  所以他們整件事
[00:28:14.000 --> 00:28:17.000]  真的要整個的支派
[00:28:17.000 --> 00:28:20.000]  他們有很多事情要處理的
[00:28:20.000 --> 00:28:22.000]  再看另外一幅圖畫
[00:28:22.000 --> 00:28:25.000]  這個就多謝Jenny傳導
[00:28:25.000 --> 00:28:28.000]  上個禮拜和我們分享的時候
[00:28:28.000 --> 00:28:32.000]  她就很仔細
[00:28:32.000 --> 00:28:34.000]  加上那些中文名
[00:28:34.000 --> 00:28:36.000]  就放進去
[00:28:36.000 --> 00:28:38.000]  這個很清楚
[00:28:38.000 --> 00:28:41.000]  你如果是
[00:28:41.000 --> 00:28:45.000]  如果你真的有心去找這段聖經
[00:28:45.000 --> 00:28:47.000]  你又不是很知道
[00:28:47.000 --> 00:28:51.000]  那個在我們視覺化的情況
[00:28:51.000 --> 00:28:53.000]  其實這裡
[00:28:53.000 --> 00:28:57.000]  摩西亞倫他們紮的營
[00:28:57.000 --> 00:28:59.000]  另外就是利美這三個兒子
[00:28:59.000 --> 00:29:02.000]  他們的宗族
[00:29:02.000 --> 00:29:04.000]  他們那個位處的地方
[00:29:04.000 --> 00:29:07.000]  然後你就發覺其他
[00:29:07.000 --> 00:29:09.000]  每一個方向
[00:29:09.000 --> 00:29:12.000]  這個東邊三個的支派
[00:29:12.000 --> 00:29:15.000]  這個南邊另外三個支派
[00:29:15.000 --> 00:29:18.000]  就在他們這些最親近會幕的
[00:29:18.000 --> 00:29:20.000]  這些利美
[00:29:20.000 --> 00:29:23.000]  祭司支派的人的後邊
[00:29:23.000 --> 00:29:27.000]  這些就在西邊
[00:29:27.000 --> 00:29:29.000]  然後北邊
[00:29:29.000 --> 00:29:32.000]  12個支派全部有秩序
[00:29:32.000 --> 00:29:37.000]  因為這裡說的是絕對不少人
[00:29:37.000 --> 00:29:39.000]  如果你看回第一第二張
[00:29:39.000 --> 00:29:41.000]  只是那12個支派
[00:29:41.000 --> 00:29:43.000]  數出來的藍丁有多少
[00:29:43.000 --> 00:29:45.000]  多少
[00:29:45.000 --> 00:29:47.000]  60萬
[00:29:47.000 --> 00:29:49.000]  有多
[00:29:49.000 --> 00:29:51.000]  很不簡單
[00:29:51.000 --> 00:29:53.000]  我試想像
[00:29:53.000 --> 00:29:56.000]  你在維園都擺不到那麼多人
[00:29:56.000 --> 00:29:58.000]  怎麼說是一個曠野
[00:29:58.000 --> 00:30:00.000]  一個wildness
[00:30:00.000 --> 00:30:04.000]  而且周圍真的沒有什麼保護
[00:30:04.000 --> 00:30:06.000]  我們去過以色列
[00:30:06.000 --> 00:30:09.000]  我們真的走過曠野的時候
[00:30:09.000 --> 00:30:11.000]  當然是白天去
[00:30:11.000 --> 00:30:13.000]  但我認識一個牧師
[00:30:13.000 --> 00:30:15.000]  他是專登夜晚
[00:30:15.000 --> 00:30:17.000]  他還住在曠野
[00:30:17.000 --> 00:30:19.000]  他還做什麼
[00:30:19.000 --> 00:30:21.000]  他還拍下影片
[00:30:21.000 --> 00:30:23.000]  他要親身感受
[00:30:23.000 --> 00:30:25.000]  耶穌在曠野四十晝夜
[00:30:25.000 --> 00:30:27.000]  那些溫差多大
[00:30:27.000 --> 00:30:31.000]  在孤獨一人的時候
[00:30:31.000 --> 00:30:35.000]  就旁邊夜晚可能有些飛禽走獸
[00:30:35.000 --> 00:30:37.000]  要侵襲你的時候
[00:30:37.000 --> 00:30:42.000]  那種孤單那種恐懼是怎樣的呢
[00:30:42.000 --> 00:30:44.000]  他體會一下
[00:30:44.000 --> 00:30:46.000]  我們都靠著禁食
[00:30:46.000 --> 00:30:47.000]  靠著祈禱
[00:30:47.000 --> 00:30:48.000]  親近神
[00:30:48.000 --> 00:30:50.000]  神是保護他
[00:30:50.000 --> 00:30:52.000]  所以我們
[00:30:52.000 --> 00:30:54.000]  你有去過現場
[00:30:54.000 --> 00:30:56.000]  你就會更加感受得到
[00:30:56.000 --> 00:30:58.000]  這些的情景
[00:30:58.000 --> 00:31:00.000]  利美人的侍奉最後這一點
[00:31:00.000 --> 00:31:02.000]  利美人要代替
[00:31:02.000 --> 00:31:04.000]  那些他要補贖
[00:31:04.000 --> 00:31:06.000]  用贖金
[00:31:06.000 --> 00:31:08.000]  欠了那273人
[00:31:08.000 --> 00:31:10.000]  我剛才有提過
[00:31:10.000 --> 00:31:12.000]  這個在第43節裏面
[00:31:12.000 --> 00:31:14.000]  有提到
[00:31:14.000 --> 00:31:17.000]  所以要付的錢是多少呢
[00:31:17.000 --> 00:31:19.000]  那裏說的是
[00:31:19.000 --> 00:31:21.000]  每個人是5赦克
[00:31:21.000 --> 00:31:23.000]  所以273乘5
[00:31:23.000 --> 00:31:25.000]  就是1365
[00:31:25.000 --> 00:31:27.000]  這個赦克
[00:31:27.000 --> 00:31:31.000]  說的是1365
[00:31:31.000 --> 00:31:34.000]  而每個人是半年工資
[00:31:34.000 --> 00:31:36.000]  這個說的是
[00:31:36.000 --> 00:31:41.000]  680多人的全年工資
[00:31:41.000 --> 00:31:43.000]  很大的一個數目
[00:31:43.000 --> 00:31:45.000]  但這些他們說
[00:31:45.000 --> 00:31:47.000]  照神的吩咐
[00:31:47.000 --> 00:31:53.000]  擺贖銀交給亞倫和他的兒子
[00:31:53.000 --> 00:31:58.000]  為甚麼上帝要做這件事呢
[00:31:58.000 --> 00:32:01.000]  這件事其實就要表達一件事
[00:32:01.000 --> 00:32:03.000]  每一個投生的
[00:32:03.000 --> 00:32:05.000]  其實都需要買贖
[00:32:05.000 --> 00:32:07.000]  因為上帝是透過羔羊的血
[00:32:07.000 --> 00:32:11.000]  叫他們得以在如月節當晚
[00:32:11.000 --> 00:32:13.000]  他們沒有被擊殺
[00:32:13.000 --> 00:32:16.000]  其實如果你細心想想這件事
[00:32:16.000 --> 00:32:18.000]  今天每一個利美人
[00:32:18.000 --> 00:32:20.000]  在這個即是上
[00:32:20.000 --> 00:32:22.000]  他是要守護會幕
[00:32:22.000 --> 00:32:23.000]  戴備那些聖物
[00:32:23.000 --> 00:32:24.000]  不要被污穢
[00:32:24.000 --> 00:32:26.000]  他們要持續去紀念
[00:32:26.000 --> 00:32:29.000]  就是如月節出埃及當夜
[00:32:29.000 --> 00:32:31.000]  被擊殺的
[00:32:31.000 --> 00:32:33.000]  是每一個家庭的長子
[00:32:33.000 --> 00:32:35.000]  但他們現在代替他們
[00:32:35.000 --> 00:32:41.000]  來到好像要贖回
[00:32:41.000 --> 00:32:43.000]  不用他們這些長子
[00:32:43.000 --> 00:32:46.000]  來到會幕來看守
[00:32:46.000 --> 00:32:49.000]  現在這個重要的責任
[00:32:49.000 --> 00:32:52.000]  完全是交付給利美人
[00:32:52.000 --> 00:32:56.000]  所以今天如果我們去應用
[00:32:56.000 --> 00:32:58.000]  在我們新約的時代
[00:32:58.000 --> 00:33:00.000]  在教會裏面
[00:33:00.000 --> 00:33:06.000]  請問哪一個是被羔羊的補血
[00:33:06.000 --> 00:33:07.000]  買贖的?
[00:33:07.000 --> 00:33:09.000]  弟兄姊妹
[00:33:09.000 --> 00:33:11.000]  今天是誰?
[00:33:11.000 --> 00:33:14.000]  今天就是你和我
[00:33:14.000 --> 00:33:17.000]  你不要說牧師才是被神買贖
[00:33:17.000 --> 00:33:18.000]  傳道人你們才是
[00:33:18.000 --> 00:33:20.000]  我們是蒙召
[00:33:20.000 --> 00:33:22.000]  但你都因為蒙召
[00:33:22.000 --> 00:33:24.000]  不過你的崗位
[00:33:24.000 --> 00:33:26.000]  你的生活的職位
[00:33:26.000 --> 00:33:28.000]  是和我們不同的意思
[00:33:28.000 --> 00:33:30.000]  我們有同一的使命
[00:33:30.000 --> 00:33:32.000]  這個就是福音使命
[00:33:32.000 --> 00:33:33.000]  等一下我會說
[00:33:33.000 --> 00:33:36.000]  首先就是今天我們作為現代教會
[00:33:36.000 --> 00:33:38.000]  我們要反思一樣什麼呢?
[00:33:38.000 --> 00:33:40.000]  信徒為皆濟師
[00:33:40.000 --> 00:33:42.000]  我們是被神揀選的
[00:33:42.000 --> 00:33:45.000]  但是我們不要隨便
[00:33:45.000 --> 00:33:47.000]  今天的侍奉者
[00:33:47.000 --> 00:33:50.000]  有沒有這個聖潔的態度和心態
[00:33:50.000 --> 00:33:52.000]  很重要
[00:33:52.000 --> 00:33:54.000]  我們今年聖樂部
[00:33:54.000 --> 00:33:57.000]  我們真是很踏實下去
[00:33:57.000 --> 00:33:59.000]  栽培我們聖樂的侍奉者
[00:33:59.000 --> 00:34:03.000]  現在前面我們會有一連串的訓練
[00:34:03.000 --> 00:34:06.000]  例如第一部分
[00:34:06.000 --> 00:34:10.000]  我們是要栽培詩琴
[00:34:10.000 --> 00:34:12.000]  有些弟兄姊妹
[00:34:12.000 --> 00:34:19.000]  他可能很會彈那些經典的歌
[00:34:19.000 --> 00:34:23.000]  但來到如果是現代的詩歌音樂
[00:34:23.000 --> 00:34:26.000]  他不是很知道那個節奏
[00:34:26.000 --> 00:34:29.000]  其實你有彈琴的底
[00:34:29.000 --> 00:34:33.000]  你其實學這些不是太難的
[00:34:33.000 --> 00:34:35.000]  是可以栽培你
[00:34:35.000 --> 00:34:40.000]  所以教會願意贊助這一類的弟兄姊妹
[00:34:40.000 --> 00:34:42.000]  請你們報名
[00:34:42.000 --> 00:34:44.000]  你們出來去參加
[00:34:44.000 --> 00:34:47.000]  參加是有代價的
[00:34:47.000 --> 00:34:48.000]  是要交學費
[00:34:48.000 --> 00:34:49.000]  不是給教會
[00:34:49.000 --> 00:34:51.000]  是給琴老師
[00:34:51.000 --> 00:34:55.000]  但是如果200元一堂
[00:34:55.000 --> 00:34:58.000]  你是真的認真去學
[00:34:58.000 --> 00:35:02.000]  你學成是退一半學費給你
[00:35:02.000 --> 00:35:04.000]  那一半學費是教會出
[00:35:04.000 --> 00:35:10.000]  你說是不是扔本呢
[00:35:10.000 --> 00:35:12.000]  我們扔本的意思就是說
[00:35:12.000 --> 00:35:17.000]  我們樂見教會在聖樂的服侍裏面
[00:35:17.000 --> 00:35:19.000]  是不斷去提升
[00:35:19.000 --> 00:35:21.000]  我們要裝備更多弟兄姊妹
[00:35:21.000 --> 00:35:23.000]  這些聖樂的人才
[00:35:23.000 --> 00:35:25.000]  出來好不好
[00:35:25.000 --> 00:35:28.000]  我們當中有多少人會彈琴
[00:35:28.000 --> 00:35:30.000]  揮揮手
[00:35:30.000 --> 00:35:33.000]  你這麼客氣
[00:35:33.000 --> 00:35:35.000]  我們看看
[00:35:35.000 --> 00:35:38.000]  這個我們要一起學習
[00:35:38.000 --> 00:35:43.000]  第二就是關於這個投生和贖銀的贖神觀念
[00:35:43.000 --> 00:35:46.000]  投生的是完全贖神的
[00:35:46.000 --> 00:35:49.000]  利美人是代替了這些投生
[00:35:49.000 --> 00:35:52.000]  他完全都是贖神的
[00:35:52.000 --> 00:35:55.000]  他們要守護的就是這個會幕
[00:35:55.000 --> 00:35:59.000]  要保守著上帝的榮耀
[00:35:59.000 --> 00:36:01.000]  那個同在出來
[00:36:01.000 --> 00:36:03.000]  而今天新約的眾信徒
[00:36:03.000 --> 00:36:05.000]  其實你和我我們每一個
[00:36:05.000 --> 00:36:08.000]  都是神用最高的贖價買贖
[00:36:08.000 --> 00:36:12.000]  哥林多前書六章十九到二十節說到
[00:36:12.000 --> 00:36:16.000]  我們這個身體是住有聖靈在裏面
[00:36:16.000 --> 00:36:18.000]  而聖靈是從神而來的
[00:36:18.000 --> 00:36:19.000]  住在我們裏面
[00:36:19.000 --> 00:36:23.000]  所以我們再不是屬自己
[00:36:23.000 --> 00:36:26.000]  你這個身體你整個人
[00:36:26.000 --> 00:36:29.000]  都是完全屬主耶穌的
[00:36:29.000 --> 00:36:32.000]  因為你是用重價買回來的
[00:36:32.000 --> 00:36:34.000]  是耶穌用他的命
[00:36:34.000 --> 00:36:37.000]  他流血去拯救我們
[00:36:37.000 --> 00:36:39.000]  所以如果你想到這一點的時候
[00:36:39.000 --> 00:36:42.000]  我們今天有沒有什麼藉口
[00:36:42.000 --> 00:36:44.000]  我們說我們不侍奉了
[00:36:44.000 --> 00:36:46.000]  我們只是來敬拜
[00:36:46.000 --> 00:36:47.000]  不過告訴大家
[00:36:47.000 --> 00:36:51.000]  全世界教會原來今天都有一種現象
[00:36:51.000 --> 00:36:57.000]  人們很喜歡去禮拜堂聽道評道
[00:36:57.000 --> 00:37:01.000]  柴瑜反駁評論這個講道好不好
[00:37:01.000 --> 00:37:03.000]  那個好不好聽
[00:37:03.000 --> 00:37:10.000]  哇 全部做了聽道評道評論員的專家
[00:37:10.000 --> 00:37:13.000]  但是一講到教會的服事
[00:37:13.000 --> 00:37:17.000]  教會付代價去追求
[00:37:17.000 --> 00:37:19.000]  個個都說我只是奉獻
[00:37:19.000 --> 00:37:21.000]  只是金錢奉獻
[00:37:21.000 --> 00:37:25.000]  我人到了你都應該覺得我不錯
[00:37:25.000 --> 00:37:28.000]  我相信在天上的寶座
[00:37:28.000 --> 00:37:31.000]  我們天上的爸爸是很傷心
[00:37:31.000 --> 00:37:35.000]  他不願意看到地上的他的兒女
[00:37:35.000 --> 00:37:38.000]  以為這樣就是負了責任
[00:37:38.000 --> 00:37:40.000]  好像交了會費
[00:37:40.000 --> 00:37:42.000]  你不是交會費
[00:37:42.000 --> 00:37:45.000]  你是和神的家每一個弟兄姊妹
[00:37:45.000 --> 00:37:49.000]  我們一起獻上當作活祭去侍奉神
[00:37:49.000 --> 00:37:52.000]  因為神是配得我們去敬拜和服事
[00:37:52.000 --> 00:37:56.000]  神是很願意看到你的生命有長進有突破
[00:37:56.000 --> 00:37:58.000]  而神很願意看到
[00:37:58.000 --> 00:38:02.000]  透過好像我們如此的
[00:38:02.000 --> 00:38:05.000]  一個這麼軟弱如微塵的人
[00:38:05.000 --> 00:38:08.000]  竟然能夠彰顯他的福音的大能
[00:38:08.000 --> 00:38:11.000]  竟然可以在我們身上說
[00:38:11.000 --> 00:38:13.000]  咦 這麼難的
[00:38:13.000 --> 00:38:15.000]  這麼有難度的事
[00:38:15.000 --> 00:38:19.000]  為什麼一關一關都能過得了
[00:38:19.000 --> 00:38:21.000]  有神保守
[00:38:21.000 --> 00:38:25.000]  教會在不同的難處挑戰底下
[00:38:25.000 --> 00:38:27.000]  甚至香港整個的社會
[00:38:27.000 --> 00:38:30.000]  我們都是由19年開始
[00:38:30.000 --> 00:38:32.000]  跟著3年的COVID
[00:38:32.000 --> 00:38:35.000]  到現在那個經濟大環境
[00:38:35.000 --> 00:38:37.000]  很多不確定性
[00:38:37.000 --> 00:38:39.000]  但我們仍然相信
[00:38:39.000 --> 00:38:41.000]  上帝是掌權
[00:38:41.000 --> 00:38:43.000]  上帝不只是在港福堂
[00:38:43.000 --> 00:38:45.000]  上帝在整個香港社會
[00:38:45.000 --> 00:38:47.000]  上帝在我們整個的中國
[00:38:47.000 --> 00:38:50.000]  上帝也在整個的世界
[00:38:50.000 --> 00:38:51.000]  祂是掌權
[00:38:51.000 --> 00:38:55.000]  祂是配得我們這一種的尊崇
[00:38:55.000 --> 00:38:57.000]  我們可以結連不同的地方
[00:38:57.000 --> 00:39:00.000]  弟兄姊妹一起去高歌讚美祂
[00:39:00.000 --> 00:39:03.000]  而且將福音繼續傳到地極
[00:39:03.000 --> 00:39:05.000]  最後一樣東西
[00:39:05.000 --> 00:39:07.000]  我今天崇拜結束
[00:39:07.000 --> 00:39:09.000]  最後想跟大家反思的一樣東西
[00:39:09.000 --> 00:39:12.000]  這件事我下一堂
[00:39:12.000 --> 00:39:14.000]  會再詳細一點跟大家討論
[00:39:14.000 --> 00:39:16.000]  這件事是關於
[00:39:16.000 --> 00:39:18.000]  現代的教會往往
[00:39:18.000 --> 00:39:21.000]  因為我們都有很多
[00:39:21.000 --> 00:39:24.000]  不同的分門別類的事工
[00:39:24.000 --> 00:39:27.000]  所以教會有牧區 有部門 分工
[00:39:27.000 --> 00:39:30.000]  但又要合一敬拜侍奉
[00:39:30.000 --> 00:39:34.000]  這件事是非常非常有難度的
[00:39:34.000 --> 00:39:37.000]  有很多人明白
[00:39:37.000 --> 00:39:40.000]  在教會如果你工作侍奉過
[00:39:40.000 --> 00:39:42.000]  你就知道難度在哪裡
[00:39:42.000 --> 00:39:44.000]  你在外面的商業機構
[00:39:44.000 --> 00:39:46.000]  你是一個CEO
[00:39:46.000 --> 00:39:48.000]  你看到誰不行
[00:39:48.000 --> 00:39:50.000]  誰不達標
[00:39:50.000 --> 00:39:52.000]  你說炒魷魚
[00:39:52.000 --> 00:39:54.000]  你怎樣做都行
[00:39:54.000 --> 00:39:56.000]  是那個話事人
[00:39:56.000 --> 00:39:58.000]  就是那個CEO
[00:39:58.000 --> 00:40:01.000]  今天在教會並非如此
[00:40:01.000 --> 00:40:04.000]  教會是講愛和真理
[00:40:04.000 --> 00:40:08.000]  所以你都很明白
[00:40:08.000 --> 00:40:12.000]  所以我們會有很多的包容
[00:40:12.000 --> 00:40:14.000]  有很多的愛心
[00:40:14.000 --> 00:40:16.000]  我們有很多鼓勵
[00:40:16.000 --> 00:40:19.000]  我們亦都很想去培育
[00:40:19.000 --> 00:40:23.000]  哪方面不是最好
[00:40:23.000 --> 00:40:25.000]  我們是繼續給機會
[00:40:25.000 --> 00:40:27.000]  我們去優化
[00:40:27.000 --> 00:40:29.000]  我們很嘗試去栽培
[00:40:29.000 --> 00:40:33.000]  所以這方面我們在教務團隊
[00:40:33.000 --> 00:40:36.000]  還有我們整個的執事團隊
[00:40:36.000 --> 00:40:38.000]  你可以看為
[00:40:38.000 --> 00:40:43.000]  其實大家都是蒙神的揀選
[00:40:43.000 --> 00:40:45.000]  我們是神的兒女
[00:40:45.000 --> 00:40:47.000]  只不過有一班
[00:40:47.000 --> 00:40:51.000]  他的生命是被主呼召
[00:40:51.000 --> 00:40:53.000]  進入聖積裏面
[00:40:53.000 --> 00:40:55.000]  他是全時間
[00:40:55.000 --> 00:40:57.000]  就好像在會幕看守
[00:40:57.000 --> 00:40:58.000]  在神的殿
[00:40:58.000 --> 00:41:01.000]  但並非這樣說
[00:41:01.000 --> 00:41:03.000]  其他弟兄姊妹就不需要參與
[00:41:03.000 --> 00:41:04.000]  不是
[00:41:04.000 --> 00:41:06.000]  很多信徒領袖一樣
[00:41:06.000 --> 00:41:08.000]  他們因為追求的緣故
[00:41:08.000 --> 00:41:10.000]  他們去上神學
[00:41:10.000 --> 00:41:12.000]  但他們知道他們的呼召
[00:41:12.000 --> 00:41:14.000]  不是全職的傳道人
[00:41:14.000 --> 00:41:16.000]  他們要去愛護傳道人
[00:41:16.000 --> 00:41:19.000]  去幫助這些傳道人
[00:41:19.000 --> 00:41:22.000]  去和我們一起是配搭侍奉
[00:41:22.000 --> 00:41:24.000]  關鍵往往
[00:41:24.000 --> 00:41:26.000]  我由北美去到香港
[00:41:26.000 --> 00:41:28.000]  我們都看到
[00:41:28.000 --> 00:41:30.000]  觀察到很多東南亞的教會
[00:41:30.000 --> 00:41:33.000]  全世界教會都一樣
[00:41:33.000 --> 00:41:37.000]  往往最大的問題
[00:41:37.000 --> 00:41:42.000]  就是當你有很多不同的團隊侍奉
[00:41:42.000 --> 00:41:44.000]  在這些領袖和跟隨者
[00:41:44.000 --> 00:41:48.000]  在整個教會的運作的時候
[00:41:48.000 --> 00:41:51.000]  雖然分工
[00:41:51.000 --> 00:41:55.000]  但要合一和相愛
[00:41:55.000 --> 00:41:58.000]  這件事就真的有很多的
[00:41:58.000 --> 00:42:01.000]  講到愛心、忍耐等等
[00:42:01.000 --> 00:42:04.000]  我們試一下看今天這段經文
[00:42:04.000 --> 00:42:07.000]  利微的三個兒子的宗族
[00:42:07.000 --> 00:42:11.000]  他們在這個會幕的南邊
[00:42:11.000 --> 00:42:13.000]  西邊和北邊
[00:42:13.000 --> 00:42:14.000]  他們安營
[00:42:14.000 --> 00:42:18.000]  但上帝說我們要羅二張盤
[00:42:18.000 --> 00:42:21.000]  整個會幕馬上又拆了
[00:42:21.000 --> 00:42:25.000]  要把聖具整整有秩序
[00:42:25.000 --> 00:42:28.000]  這一方面細節的東西
[00:42:28.000 --> 00:42:30.000]  下一節就跟大家說
[00:42:30.000 --> 00:42:33.000]  但我先說這些給大家知道
[00:42:33.000 --> 00:42:35.000]  原來利微人的服侍
[00:42:35.000 --> 00:42:37.000]  他們不是增敬的
[00:42:37.000 --> 00:42:41.000]  不是說為什麼我要搬這些台台椅椅
[00:42:41.000 --> 00:42:43.000]  你們就舒服了
[00:42:43.000 --> 00:42:46.000]  你們只是搞那些無教餅
[00:42:46.000 --> 00:42:48.000]  只是聖餐
[00:42:48.000 --> 00:42:49.000]  不是的
[00:42:49.000 --> 00:42:51.000]  他們沒有怨言
[00:42:51.000 --> 00:42:52.000]  大家都知道
[00:42:52.000 --> 00:42:55.000]  我們是同被主的呼召
[00:42:55.000 --> 00:42:58.000]  安排在不同的崗位裡面
[00:42:58.000 --> 00:43:00.000]  所以在教會裡面
[00:43:00.000 --> 00:43:02.000]  我們必須要各司其職
[00:43:02.000 --> 00:43:06.000]  對神傳言忠心和敬畏
[00:43:06.000 --> 00:43:08.000]  不要有結黨
[00:43:08.000 --> 00:43:09.000]  不要比較
[00:43:09.000 --> 00:43:10.000]  不要嫉妒
[00:43:10.000 --> 00:43:13.000]  要彰顯會幕的榮耀
[00:43:13.000 --> 00:43:15.000]  是神住在我們中間
[00:43:15.000 --> 00:43:18.000]  如果神今天是在每一個信徒的心裡
[00:43:18.000 --> 00:43:21.000]  掌權我們以祂為首
[00:43:21.000 --> 00:43:24.000]  尊祂的名為至高至聖
[00:43:24.000 --> 00:43:30.000]  這樣就好辦很多
[00:43:30.000 --> 00:43:31.000]  當然
[00:43:31.000 --> 00:43:33.000]  不過你就會看到
[00:43:33.000 --> 00:43:35.000]  有時候是有張力的
[00:43:35.000 --> 00:43:39.000]  張力是來自人的性格三尖八角
[00:43:39.000 --> 00:43:42.000]  有些人很率直
