
[00:00:00.000 --> 00:00:03.400]  各位姐妹平安 新年快樂
[00:17:12.360 --> 00:17:14.200]  有美好的住宿
[00:17:14.200 --> 00:17:15.920]  有美好的食物
[00:17:15.920 --> 00:17:18.440]  有美好的準備
[00:17:18.440 --> 00:17:20.360]  知道怎麼樣處豐富
[00:17:20.360 --> 00:17:22.040]  或飽足或飢餓
[00:17:22.040 --> 00:17:23.920]  或有餘或缺乏
[00:17:23.920 --> 00:17:25.120]  誰是誰在
[00:17:25.120 --> 00:17:26.920]  我都得了秘訣
[00:17:26.920 --> 00:17:29.040]  我靠著那加給我力量的
[00:17:29.040 --> 00:17:31.040]  凡事都能做
[00:17:31.040 --> 00:17:33.200]  這是知足
[00:17:33.200 --> 00:17:34.920]  焦點在於感恩
[00:17:34.920 --> 00:17:36.400]  上帝給的
[00:17:36.400 --> 00:17:39.400]  我能夠
[00:17:39.400 --> 00:17:41.800]  任何的情況我都能夠
[00:17:41.800 --> 00:17:44.200]  知道怎麼樣去對待
[00:17:44.200 --> 00:17:47.880]  自滿是一種怎麼樣呢
[00:17:47.880 --> 00:17:50.480]  驕傲孤芳自賞
[00:17:50.480 --> 00:17:51.840]  上帝
[00:17:51.840 --> 00:17:53.880]  他責備
[00:17:53.880 --> 00:17:56.680]  老底家教會
[00:17:56.680 --> 00:17:58.480]  有一間教會被上帝責備了
[00:17:58.480 --> 00:18:00.480]  因為他們驕傲自滿
[00:18:00.480 --> 00:18:02.840]  非常有錢
[00:18:02.840 --> 00:18:04.080]  他說這間教會
[00:18:04.080 --> 00:18:05.320]  他說你說
[00:18:05.320 --> 00:18:06.440]  我是富足
[00:18:06.440 --> 00:18:07.680]  已經發了財
[00:18:07.680 --> 00:18:09.120]  一樣都不缺
[00:18:09.120 --> 00:18:10.120]  卻不知道
[00:18:10.120 --> 00:18:11.080]  你是那
[00:18:11.080 --> 00:18:12.400]  困苦可憐
[00:18:12.400 --> 00:18:13.840]  貧窮瞎眼
[00:18:13.840 --> 00:18:15.320]  士生的
[00:18:15.320 --> 00:18:16.920]  這間教會
[00:18:16.920 --> 00:18:18.280]  他
[00:18:18.280 --> 00:18:19.280]  得了神的祝福
[00:18:19.280 --> 00:18:21.560]  成了非常非常有錢的教會
[00:18:21.560 --> 00:18:22.280]  但是呢
[00:18:22.280 --> 00:18:24.200]  他就因而而自滿了
[00:18:24.200 --> 00:18:25.320]  當主耶穌
[00:18:25.320 --> 00:18:27.440]  來給他評價的時候說
[00:18:27.440 --> 00:18:29.400]  你以為你自己富有什麼
[00:18:29.400 --> 00:18:31.160]  原來從神的眼光
[00:18:31.160 --> 00:18:32.600]  神說他是什麼呢
[00:18:32.600 --> 00:18:33.680]  困苦啊
[00:18:33.680 --> 00:18:34.840]  說他可憐
[00:18:34.840 --> 00:18:36.120]  說他貧窮
[00:18:36.120 --> 00:18:37.600]  說他瞎眼
[00:18:37.600 --> 00:18:38.320]  對吧
[00:18:38.320 --> 00:18:39.280]  所以
[00:18:39.280 --> 00:18:40.880]  在神的眼光裡面
[00:18:40.880 --> 00:18:43.200]  跟我們人看的是不一樣的
[00:18:43.200 --> 00:18:45.600]  在跟上帝的關係
[00:18:45.600 --> 00:18:48.040]  這間教會原來跟上帝沒什麼關係
[00:18:48.040 --> 00:18:50.160]  沒靈魂
[00:18:50.160 --> 00:18:52.040]  所以我們
[00:18:52.040 --> 00:18:54.160]  自己要反省自己的生命
[00:18:54.160 --> 00:18:57.040]  我們是靠外在的條件
[00:18:57.040 --> 00:18:58.320]  來親近神呢
[00:18:58.320 --> 00:19:00.000]  還是我們在神那裡
[00:19:00.000 --> 00:19:02.120]  跟關係是沒靈魂呢
[00:19:02.120 --> 00:19:04.880]  千萬不要做一個沒靈魂的人
[00:19:04.880 --> 00:19:05.560]  好
[00:19:05.560 --> 00:19:06.240]  那麼
[00:19:06.240 --> 00:19:07.720]  在這裡呢
[00:19:07.720 --> 00:19:09.120]  我們看到保羅的背景
[00:19:09.120 --> 00:19:10.760]  也給我們很大的啟示
[00:19:10.760 --> 00:19:11.480]  他說
[00:19:11.480 --> 00:19:13.760]  我要忘記背後
[00:19:13.760 --> 00:19:14.640]  努力面前
[00:19:14.640 --> 00:19:15.480]  保羅的背景
[00:19:15.480 --> 00:19:16.920]  他寫這句話的時候
[00:19:16.920 --> 00:19:19.520]  他想的是什麼背景呢
[00:19:19.520 --> 00:19:21.640]  在當時候的猶太人當中
[00:19:21.640 --> 00:19:24.680]  他是非常有成就的
[00:19:24.680 --> 00:19:27.000]  就是他沒有做基督徒之前
[00:19:27.000 --> 00:19:30.160]  他的出身就已經是一個
[00:19:30.160 --> 00:19:30.880]  名門了
[00:19:30.880 --> 00:19:33.040]  猶太人中的猶太人
[00:19:33.040 --> 00:19:35.640]  他是法利塞人中的法利塞人
[00:19:35.640 --> 00:19:36.880]  他是在
[00:19:36.880 --> 00:19:39.200]  明師
[00:19:39.200 --> 00:19:42.320]  猶太的一個很威望的
[00:19:42.320 --> 00:19:44.200]  導師底下的一個門生
[00:19:44.200 --> 00:19:45.760]  是一個大弟子
[00:19:45.760 --> 00:19:47.160]  所以不管是他的出身
[00:19:47.160 --> 00:19:48.360]  他的血統
[00:19:48.360 --> 00:19:50.600]  還是他的職業
[00:19:50.600 --> 00:19:51.920]  或者是他的身份
[00:19:51.920 --> 00:19:54.040]  或者是他的
[00:19:54.040 --> 00:19:55.240]  老師的名下
[00:19:55.240 --> 00:19:57.200]  他都非常非常的顯赫
[00:19:57.200 --> 00:19:58.600]  但是他說什麼呢
[00:19:58.600 --> 00:20:00.360]  忘記背後
[00:20:00.360 --> 00:20:02.080]  努力面前
[00:20:02.080 --> 00:20:05.480]  不要眷戀
[00:20:05.480 --> 00:20:07.720]  因為當我們眷戀的時候
[00:20:07.720 --> 00:20:09.640]  我們就會自滿
[00:20:09.640 --> 00:20:10.720]  不向前
[00:20:10.720 --> 00:20:12.760]  在新的一年裡面
[00:20:12.760 --> 00:20:16.040]  讓我們有一個新的態度
[00:20:16.040 --> 00:20:17.880]  因為當你謙卑的時候
[00:20:17.880 --> 00:20:20.280]  你要經歷很多神的恩典了
[00:20:20.280 --> 00:20:21.440]  上帝說
[00:20:21.440 --> 00:20:23.760]  祂抵擋那些驕傲的人
[00:20:23.760 --> 00:20:26.440]  賜恩給謙卑的人
[00:20:26.440 --> 00:20:29.120]  在這裡我們要問一個問題
[00:20:29.120 --> 00:20:34.400]  你是否還眷戀著過往的成就
[00:20:34.400 --> 00:20:37.360]  沒有意識到自己其實已經停頓了
[00:20:37.360 --> 00:20:43.800]  我們花一點時間自己想想一下
[00:20:43.800 --> 00:20:47.400]  上帝可能在過往的日子裡面
[00:20:47.400 --> 00:20:51.000]  給你很多很多的成就
[00:20:51.000 --> 00:20:52.560]  你都經歷過了
[00:20:52.560 --> 00:20:55.280]  成就是不需要比較的
[00:20:55.280 --> 00:20:57.480]  因為在你的人生裡面
[00:20:57.480 --> 00:21:01.520]  那一些令你覺得蠻自豪蠻驕傲的
[00:21:01.520 --> 00:21:05.560]  就是你其中的一些經歷
[00:21:05.560 --> 00:21:08.160]  在那些經歷裡面
[00:21:08.160 --> 00:21:11.800]  你跨過去了沒有呢
[00:21:11.800 --> 00:21:14.640]  還是常常要回到那邊
[00:21:14.640 --> 00:21:17.080]  去找你的安全感
[00:21:17.080 --> 00:21:21.800]  為什麼人會一直回到這些成就呢
[00:21:21.800 --> 00:21:25.200]  因為自己的身份
[00:21:25.200 --> 00:21:31.480]  沒有綁在主耶穌基督對你的看法
[00:21:31.480 --> 00:21:37.320]  而是把他綁在你能夠做到什麼事情
[00:21:37.320 --> 00:21:38.840]  當你這樣的時候呢
[00:21:38.840 --> 00:21:41.880]  有許多許多的不安全感
[00:21:41.880 --> 00:21:44.920]  因為你擔心別人知道你
[00:21:44.920 --> 00:21:48.240]  其實有很多做不到的事情
[00:21:48.240 --> 00:21:52.360]  你一直回到我是什麼大學畢業的
[00:21:52.360 --> 00:21:54.640]  我以前拿到什麼成績
[00:21:54.640 --> 00:21:57.680]  我的GPA是多少
[00:21:57.680 --> 00:22:01.360]  我在哪一間公司做過
[00:22:01.360 --> 00:22:04.360]  我曾經有多少個員工
[00:22:04.360 --> 00:22:07.480]  我曾經怎麼樣怎麼樣
[00:22:07.480 --> 00:22:11.800]  你會常常回到那個
[00:22:11.800 --> 00:22:14.200]  感恩不是問題
[00:22:14.200 --> 00:22:16.040]  如果你回去這些事情
[00:22:16.040 --> 00:22:19.520]  你要感恩你是真心的感恩
[00:22:19.520 --> 00:22:20.520]  沒問題
[00:22:20.520 --> 00:22:22.520]  我們認識一些弟兄姊妹
[00:22:22.520 --> 00:22:24.520]  當他們談到這個時候
[00:22:24.520 --> 00:22:26.280]  私底下跟我談的時候
[00:22:26.280 --> 00:22:29.680]  我能夠感受到他是純粹是感恩的
[00:22:29.680 --> 00:22:32.600]  因為他一直在那邊搖頭
[00:22:32.600 --> 00:22:35.440]  他在那邊搖頭是什麼意思呢
[00:22:35.440 --> 00:22:36.720]  是說
[00:22:36.720 --> 00:22:40.800]  我真的不知道我怎麼樣做到這些事情
[00:22:40.800 --> 00:22:44.880]  我好像就好像剛好在那個時間
[00:22:44.880 --> 00:22:48.640]  就有人問我要不要參與這件事情
[00:22:48.640 --> 00:22:49.600]  我也不大肯定
[00:22:49.600 --> 00:22:52.640]  我就傻乎乎的參與了
[00:22:52.640 --> 00:22:58.000]  然後怎麼知道一連串的好事都來了
[00:22:58.000 --> 00:22:59.920]  他說他一直搖頭的講
[00:22:59.920 --> 00:23:04.160]  我只能夠說一定是上帝給我的
[00:23:04.160 --> 00:23:06.360]  一定是上帝給我的
[00:23:06.360 --> 00:23:07.640]  你看到嗎這個不一樣
[00:23:07.640 --> 00:23:10.840]  這個是你在數算恩典
[00:23:10.840 --> 00:23:14.240]  你真的是全心全意的知道是恩典
[00:23:14.240 --> 00:23:19.200]  你不是把這一切當作你的拐杖
[00:23:19.200 --> 00:23:21.000]  你必須扶著它
[00:23:21.000 --> 00:23:28.440]  不然的話你沒有辦法靠著自己向前行
[00:23:28.440 --> 00:23:32.120]  讓我們真的是想想
[00:23:32.120 --> 00:23:36.720]  你有沒有使到過往的成就成為你的絆腳石呢
[00:23:36.720 --> 00:23:39.560]  千萬不要
[00:23:39.560 --> 00:23:42.400]  讓我們能夠分別什麼叫感恩
[00:23:42.400 --> 00:23:45.440]  什麼叫做你的依賴
[00:23:45.440 --> 00:23:48.120]  弟兄姐妹你依賴什麼呢
[00:23:48.120 --> 00:23:50.480]  如果有人問你
[00:23:50.480 --> 00:23:52.280]  你是誰
[00:23:52.280 --> 00:23:54.320]  你會怎麼回答呢
[00:23:54.320 --> 00:23:55.640]  如果有人問你你是誰
[00:23:55.640 --> 00:23:57.720]  你會回答什麼呢
[00:23:57.720 --> 00:24:01.400]  你的答案是你的職業嗎
[00:24:01.400 --> 00:24:06.200]  你的答案是你的職位嗎
[00:24:06.200 --> 00:24:11.880]  還是你的答案是一個神所愛的人
[00:24:11.880 --> 00:24:16.200]  是一個蒙神赦免的罪人
[00:24:16.200 --> 00:24:20.600]  是一個蒙恩的罪人
[00:24:20.600 --> 00:24:22.560]  求上帝幫助我們
[00:24:22.560 --> 00:24:24.760]  好第三
[00:24:24.760 --> 00:24:27.880]  第三我們看到這兩節經文
[00:24:27.880 --> 00:24:30.320]  要教我們不要忙亂
[00:24:30.320 --> 00:24:32.080]  乃要專注
[00:24:32.080 --> 00:24:33.160]  不要忙亂
[00:24:33.160 --> 00:24:35.160]  乃要專注
[00:24:35.160 --> 00:24:36.200]  在新的一年裡面
[00:24:36.200 --> 00:24:42.760]  我也希望大家能夠學會這個寶貴寶貴的功課
[00:24:42.760 --> 00:24:46.120]  我們看這段經文它說什麼呢
[00:24:46.120 --> 00:24:48.560]  我只有一件事
[00:24:48.560 --> 00:24:51.520]  我只有一件事
[00:24:51.520 --> 00:24:53.160]  我不是以為自己已經得招了
[00:24:53.160 --> 00:24:54.720]  我只有一件事
[00:24:54.720 --> 00:24:58.400]  就是忘記背後努力面前的
[00:24:58.400 --> 00:25:00.400]  向著標杆直跑
[00:25:00.400 --> 00:25:02.680]  要得神在基督耶穌裡
[00:25:02.680 --> 00:25:06.560]  從上面招我來得的獎賞
[00:25:06.560 --> 00:25:10.200]  保羅在這裡寫了我只有一件事情
[00:25:10.200 --> 00:25:14.720]  提醒我們要何等的專注
[00:25:14.720 --> 00:25:16.120]  我寫了這樣的一句話
[00:25:16.120 --> 00:25:19.400]  我說人生的智慧
[00:25:19.400 --> 00:25:23.200]  有時在於尊重有限的定律
[00:25:23.200 --> 00:25:25.720]  進而產生選擇的智慧
[00:25:25.720 --> 00:25:30.480]  享受專注的過程與結果
[00:25:30.480 --> 00:25:33.320]  我想這個真理的時候
[00:25:33.320 --> 00:25:36.680]  我就想到了這句話
[00:25:36.680 --> 00:25:38.800]  告訴我
[00:25:38.800 --> 00:25:42.720]  我們怎麼樣才能夠不做這些
[00:25:42.720 --> 00:25:45.040]  只做這件事情呢
[00:25:45.040 --> 00:25:46.400]  我們需要什麼呢
[00:25:46.400 --> 00:25:50.720]  我們需要尊重人生的有限
[00:25:50.720 --> 00:25:54.000]  很多事情其實是有限的
[00:25:54.000 --> 00:25:56.880]  你只有那麼多的時間
[00:25:56.880 --> 00:25:59.800]  你只有那麼多的資源
[00:25:59.800 --> 00:26:02.280]  你只有那麼多的機會
[00:26:02.280 --> 00:26:05.880]  你要尊重它
[00:26:05.880 --> 00:26:08.000]  你要尊重它你就知道
[00:26:08.000 --> 00:26:11.560]  我必須選擇
[00:26:11.560 --> 00:26:15.080]  選擇你才能夠有智慧的選
[00:26:15.080 --> 00:26:16.840]  然後你才會怎麼樣呢
[00:26:16.840 --> 00:26:20.600]  享受選擇之後的過程
[00:26:20.600 --> 00:26:23.240]  還有你專注在那件事情
[00:26:23.240 --> 00:26:26.720]  而得來的結果
[00:26:26.720 --> 00:26:29.240]  還有些人說了一些
[00:26:29.240 --> 00:26:30.320]  不同的格言
[00:26:30.320 --> 00:26:32.840]  我們也可以看一下
[00:26:32.840 --> 00:26:34.600]  這個很有意思
[00:26:34.600 --> 00:26:37.320]  他說與其花許多的時間
[00:26:37.320 --> 00:26:39.520]  照許多的淺景
[00:26:39.520 --> 00:26:40.560]  那個景口
[00:26:40.560 --> 00:26:43.200]  那景是非常的淺的
[00:26:43.200 --> 00:26:45.720]  不如花同樣的時間
[00:26:45.720 --> 00:26:48.280]  照一口深的景
[00:26:48.280 --> 00:26:50.560]  對嗎
[00:26:50.560 --> 00:26:52.960]  然後有另外一個格言是這樣說
[00:26:52.960 --> 00:26:55.880]  重要的不是把每件事都做好
[00:26:55.880 --> 00:26:59.680]  而是把最重要的事做好
[00:26:59.680 --> 00:27:01.360]  因為我們的時間有限
[00:27:01.360 --> 00:27:02.840]  有些事情
[00:27:02.840 --> 00:27:05.760]  你不能夠做到最完美
[00:27:05.760 --> 00:27:08.480]  不如你把最重要的事情
[00:27:08.480 --> 00:27:10.600]  盡量的把它完善它
[00:27:10.600 --> 00:27:11.520]  對嗎
[00:27:11.520 --> 00:27:15.400]  這是你尊重有限的智慧
[00:27:15.400 --> 00:27:17.480]  你尊重有限的智慧
[00:27:17.480 --> 00:27:19.040]  如果你不肯面對現實
[00:27:19.040 --> 00:27:21.960]  你不肯接受你是非常有限的
[00:27:21.960 --> 00:27:26.760]  你就會因著責任心
[00:27:26.760 --> 00:27:29.520]  可能你會什麼都想把它做好
[00:27:29.520 --> 00:27:32.800]  那可能有短時期內你做得到
[00:27:32.800 --> 00:27:36.320]  但是你會把自己做垮
[00:27:36.320 --> 00:27:37.320]  你會焦慮
[00:27:37.320 --> 00:27:38.880]  你可能睡不著
[00:27:38.880 --> 00:27:41.320]  因為你要用別人
[00:27:41.320 --> 00:27:45.160]  用48小時的時間做完成的事情
[00:27:45.160 --> 00:27:48.040]  你想要用24小時把它完成
[00:27:48.040 --> 00:27:50.000]  那你就可能焦慮了
[00:27:50.000 --> 00:27:52.000]  常常睡不著
[00:27:52.000 --> 00:27:54.160]  那麼在這裡
[00:27:54.160 --> 00:27:56.560]  我們當然很熟悉一段
[00:27:56.560 --> 00:27:58.560]  記載在聖經裡面的故事
[00:27:58.560 --> 00:28:00.560]  大家都很清楚 對嗎
[00:28:00.560 --> 00:28:02.720]  馬大跟瑪利亞
[00:28:02.720 --> 00:28:04.200]  他們是誰啊
[00:28:04.200 --> 00:28:05.560]  兩姐妹
[00:28:05.560 --> 00:28:06.360]  對嗎
[00:28:06.360 --> 00:28:08.000]  耶穌的門徒
[00:28:08.000 --> 00:28:12.800]  那麼有一次耶穌去找他們的時候
[00:28:12.800 --> 00:28:15.040]  馬大就怎麼樣呢
[00:28:15.040 --> 00:28:17.760]  馬大就開始在廚房忙了
[00:28:17.760 --> 00:28:21.200]  準備給耶穌跟他的門徒準備食物
[00:28:21.200 --> 00:28:21.880]  忙亂了
[00:28:21.880 --> 00:28:25.080]  但瑪利亞做什麼呢
[00:28:25.080 --> 00:28:27.720]  瑪利亞就選擇
[00:28:27.720 --> 00:28:28.760]  耶穌難得來了
[00:28:28.760 --> 00:28:31.040]  我要坐在他跟前
[00:28:31.040 --> 00:28:33.880]  聽他有什麼教導
[00:28:33.880 --> 00:28:35.120]  有什麼真理的教導
[00:28:35.120 --> 00:28:37.560]  就坐在那邊
[00:28:37.560 --> 00:28:40.760]  馬大的選擇本身沒有錯
[00:28:40.760 --> 00:28:43.600]  但是他選擇
[00:28:43.600 --> 00:28:44.920]  又做這件事情
[00:28:44.920 --> 00:28:48.320]  又埋怨自己的妹妹
[00:28:48.320 --> 00:28:51.440]  你如果選擇了把這件事情做好
[00:28:51.440 --> 00:28:55.040]  你就專心的做這件事情就好了
[00:28:55.040 --> 00:28:57.680]  所以他的問題不是在於
[00:28:57.680 --> 00:28:59.320]  去煮飯有錯
[00:28:59.320 --> 00:29:01.160]  去煮飯是沒有錯的
[00:29:01.160 --> 00:29:05.600]  所以太太們回家要煮飯啊
[00:29:05.600 --> 00:29:09.080]  不要跟先生說我不煮飯了
[00:29:09.080 --> 00:29:10.800]  那麼他煮飯沒有錯
[00:29:10.800 --> 00:29:14.920]  但是他煮飯的時候還要去說
[00:29:14.920 --> 00:29:16.160]  瑪利亞怎麼不來幫我
[00:29:16.160 --> 00:29:17.840]  還要指責耶穌
[00:29:17.840 --> 00:29:19.960]  主啊
[00:29:19.960 --> 00:29:22.040]  你為什麼讓我的妹妹坐在那邊
[00:29:22.040 --> 00:29:25.000]  他不但不是指責瑪利亞
[00:29:25.000 --> 00:29:26.600]  他是指責耶穌
[00:29:26.600 --> 00:29:28.520]  他是向耶穌說的
[00:29:28.520 --> 00:29:33.040]  當你不能夠自己專注自己的事情的時候
[00:29:33.040 --> 00:29:36.040]  你的矛頭最終會去到上帝那裡
[00:29:36.040 --> 00:29:38.240]  你會埋怨神
[00:29:38.240 --> 00:29:40.520]  當你跟神的關係破壞之後
[00:29:40.520 --> 00:29:43.520]  很多事情都搞不定了
[00:29:43.520 --> 00:29:48.320]  但如果瑪大專注的煮飯
[00:29:48.320 --> 00:29:49.560]  專注的把事情做好
[00:29:49.560 --> 00:29:52.760]  我相信到最後耶穌也會稱讚他
[00:29:52.760 --> 00:29:55.120]  你專心的把這件事情做好
[00:29:55.120 --> 00:29:57.720]  就是非常完美的事情了
[00:29:57.720 --> 00:29:59.760]  但是這段經文要強調的是
[00:29:59.760 --> 00:30:01.800]  神的話語的重要性
[00:30:01.800 --> 00:30:05.240]  所以瑪利亞就選擇坐在耶穌跟前
[00:30:05.240 --> 00:30:09.000]  來聽耶穌教導
[00:30:09.000 --> 00:30:13.640]  然後當瑪大去責問
[00:30:13.640 --> 00:30:15.080]  質問耶穌的時候
[00:30:15.080 --> 00:30:16.080]  耶穌就這樣回答
[00:30:16.080 --> 00:30:17.960]  他說 瑪大 瑪大
[00:30:17.960 --> 00:30:21.120]  你為許多的事思慮煩憂
[00:30:21.120 --> 00:30:23.400]  許多的事思慮煩憂
[00:30:23.400 --> 00:30:26.080]  我們有些愛主的弟兄姊妹
[00:30:26.080 --> 00:30:27.920]  不是不求上進的
[00:30:27.920 --> 00:30:31.360]  是想要什麼都做
[00:30:31.360 --> 00:30:34.520]  一下子這個服事那個也要服事
[00:30:34.520 --> 00:30:36.160]  這個學習那個課程
[00:30:36.160 --> 00:30:37.600]  參加一個團企還不夠
[00:30:37.600 --> 00:30:39.360]  還要參加這麼多團企
[00:30:39.360 --> 00:30:42.440]  結果把時間搞得很拉扯
[00:30:42.440 --> 00:30:46.480]  因為每個團企突然間都要慶祝復活節
[00:30:46.480 --> 00:30:49.000]  你都不知道去哪裡
[00:30:49.000 --> 00:30:51.040]  每個團企都要去傳福音
[00:30:51.040 --> 00:30:54.280]  你也不知道拉去哪裡
[00:30:54.280 --> 00:30:58.080]  為什麼你不能夠按著上帝給你的感動
[00:30:58.080 --> 00:31:03.000]  好好的在一個屬靈的群體裡面
[00:31:03.000 --> 00:31:06.000]  專心的成長
[00:31:06.000 --> 00:31:08.000]  真正的紮根
[00:31:08.000 --> 00:31:12.800]  你就會看見上帝給這個家庭的美妙是什麼
[00:31:12.800 --> 00:31:15.880]  所以 耶穌怎麼樣告訴瑪大呢?
[00:31:15.880 --> 00:31:18.640]  瑪大 瑪大 你為許多的事思慮煩憂
[00:31:18.640 --> 00:31:23.600]  但是不可少的只有一件
[00:31:23.600 --> 00:31:25.840]  在這段經文就是講
[00:31:25.840 --> 00:31:27.160]  耶穌的話語
[00:31:27.160 --> 00:31:29.920]  寶貴的話語
[00:31:29.920 --> 00:31:34.520]  瑪利亞已經選擇那上好的福分是不能奪去的
[00:31:34.520 --> 00:31:38.640]  瑪利亞在那裡選擇了專心聽耶穌講道
[00:31:38.640 --> 00:31:40.720]  這個態度 這個專心
[00:31:40.720 --> 00:31:45.280]  這個專心是不能奪去的
[00:31:45.280 --> 00:31:47.120]  保羅說我只有一件事
[00:31:47.120 --> 00:31:48.400]  弟兄姊妹
[00:31:48.400 --> 00:31:52.960]  你的優先次序是怎麼排的?
[00:31:52.960 --> 00:31:58.360]  以前可能你在青少年團企的時候已經排好了
[00:31:58.360 --> 00:32:00.160]  主第一
[00:32:00.160 --> 00:32:02.720]  然後家庭
[00:32:02.720 --> 00:32:04.840]  然後服侍
[00:32:04.840 --> 00:32:06.320]  然後才去到工作
[00:32:06.320 --> 00:32:08.120]  可能已經排好了
[00:32:08.120 --> 00:32:11.840]  團企的老師已經教你把這些次序排好了
[00:32:11.840 --> 00:32:15.240]  但是久而久之你是不是忘了
[00:32:15.240 --> 00:32:18.880]  是不是變成了一個消防員
[00:32:18.880 --> 00:32:21.240]  什麼是消防員?
[00:32:21.240 --> 00:32:25.720]  哪裡有火就哪裡去
[00:32:25.720 --> 00:32:27.560]  這裡失火了那裡去救火
[00:32:27.560 --> 00:32:29.720]  這裡失火了那裡去救火
[00:32:29.720 --> 00:32:31.840]  你沒有自己的一個方向
[00:32:31.840 --> 00:32:33.840]  你變成了一個消防員了
[00:32:33.840 --> 00:32:35.360]  很亂的
[00:32:35.360 --> 00:32:36.400]  很忙裡很累的
[00:32:36.400 --> 00:32:38.120]  你說主啊我要成長
[00:32:38.120 --> 00:32:39.600]  我真的很努力的
[00:32:39.600 --> 00:32:41.160]  我參加了這個參加那個
[00:32:41.160 --> 00:32:43.400]  什麼都參加
[00:32:43.400 --> 00:32:44.560]  主不需要你這樣
[00:32:44.560 --> 00:32:49.320]  主需要你專注
[00:32:49.320 --> 00:32:50.720]  我說過了
[00:32:50.720 --> 00:32:53.120]  基督徒的成長
[00:32:53.120 --> 00:32:56.520]  耶穌教我們的有成長三寶
[00:32:56.520 --> 00:32:58.960]  靈修 團企 崇拜
[00:32:58.960 --> 00:33:01.280]  你把這三樣東西好好的做好
[00:33:01.280 --> 00:33:03.080]  用心的做好
[00:33:03.080 --> 00:33:07.360]  你會發現你的生命不一樣
[00:33:07.360 --> 00:33:09.400]  我們要問一個問題
[00:33:09.400 --> 00:33:14.200]  如何平衡專注一件事情
[00:33:14.200 --> 00:33:19.240]  還有你的人生有很多的不同的責任呢
[00:33:19.240 --> 00:33:20.920]  你說專注一件事情
[00:33:20.920 --> 00:33:22.160]  你講就很容易
[00:33:22.160 --> 00:33:24.480]  我有很多責任
[00:33:24.480 --> 00:33:26.080]  我是這個公司的老闆
[00:33:26.080 --> 00:33:27.840]  我是家裡的爸爸
[00:33:27.840 --> 00:33:30.680]  我是這個團企的團長
[00:33:30.680 --> 00:33:33.160]  我是這個師班的指揮
[00:33:33.160 --> 00:33:34.720]  我有很多責任
[00:33:34.720 --> 00:33:36.000]  我還是媽媽
[00:33:36.000 --> 00:33:37.680]  好多責任
[00:33:37.680 --> 00:33:41.000]  怎麼專注一件事情呢
[00:33:41.000 --> 00:33:43.800]  怎麼叫做我只有一件事呢
[00:33:43.800 --> 00:33:45.000]  我們有這麼多責任
[00:33:45.000 --> 00:33:47.080]  怎麼平衡呢
[00:33:47.080 --> 00:33:50.840]  其實答案很簡單
[00:33:50.840 --> 00:33:56.800]  Jesus is the answer
[00:33:56.800 --> 00:33:59.200]  耶穌就是答案
[00:33:59.200 --> 00:34:05.480]  當你明白和相信一切的智慧
[00:34:05.480 --> 00:34:08.720]  幫助你兼顧你所有的責任的智慧
[00:34:08.720 --> 00:34:11.280]  來自耶穌
[00:34:11.280 --> 00:34:16.400]  當你知道跟相信一切的平安
[00:34:16.400 --> 00:34:18.400]  在你的生活中
[00:34:18.400 --> 00:34:19.440]  在你的工作中
[00:34:19.440 --> 00:34:21.280]  在你一切的挑戰中
[00:34:21.280 --> 00:34:23.560]  一切的平安來自耶穌
[00:34:23.560 --> 00:34:29.920]  當你明白和相信一切的力量
[00:34:29.920 --> 00:34:32.680]  來自耶穌
[00:34:32.680 --> 00:34:36.600]  你就會明白保羅為什麼說
[00:34:36.600 --> 00:34:39.080]  我以前有這麼多的學歷
[00:34:39.080 --> 00:34:40.000]  這麼多的經驗
[00:34:40.000 --> 00:34:40.760]  這麼多身份
[00:34:40.760 --> 00:34:45.160]  現在我只要知道耶穌
[00:34:45.160 --> 00:34:46.960]  我把這一切看成是沒有用的
[00:34:46.960 --> 00:34:48.800]  不是說他們真的沒用
[00:34:48.800 --> 00:34:52.320]  如果他們成了我認識耶穌的障礙
[00:34:52.320 --> 00:34:56.080]  那就是沒有用的
[00:34:56.080 --> 00:34:59.400]  如果這些東西成了障礙的話
[00:34:59.400 --> 00:35:01.840]  成了我自我安全
[00:35:01.840 --> 00:35:03.160]  自我驕傲
[00:35:03.160 --> 00:35:06.080]  自我滿足的障礙的話
[00:35:06.080 --> 00:35:10.200]  那就沒有用
[00:35:10.200 --> 00:35:12.000]  弟兄姊妹
[00:35:12.000 --> 00:35:14.400]  我不知道怎麼樣才能夠表達
[00:35:14.400 --> 00:35:18.320]  我多麼希望你經歷我所經歷的
[00:35:18.320 --> 00:35:20.200]  因為在我的人生裡面
[00:35:20.200 --> 00:35:21.320]  一切的難題
[00:35:21.320 --> 00:35:23.960]  一切的挑戰跟一切的喜樂
[00:35:23.960 --> 00:35:26.920]  都是因為耶穌給了我的智慧
[00:35:26.920 --> 00:35:28.400]  平安跟力量
[00:35:28.400 --> 00:35:32.880]  祂讓我看見很多事情怎麼解決
[00:35:32.880 --> 00:35:35.200]  當我需要幫弟兄姊妹來討論
[00:35:35.200 --> 00:35:36.840]  他們的婚姻問題
[00:35:36.840 --> 00:35:38.120]  他們的事業問題
[00:35:38.120 --> 00:35:40.560]  他們的官司的問題
[00:35:40.560 --> 00:35:43.280]  各種的問題的時候
[00:35:43.280 --> 00:35:46.840]  我發現一切的智慧都是來自於
