
[00:00:00.000 --> 00:00:09.800]  今天是第五個星期的主日
[00:19:45.400 --> 00:19:49.400]  之後現代的叫爸爸
[00:19:49.400 --> 00:19:51.400]  爸爸就是從這裡來的
[00:19:51.400 --> 00:19:53.400]  阿爸父
[00:19:53.400 --> 00:19:57.400]  再近一點就是Daddy
[00:19:57.400 --> 00:19:59.400]  就是英文來的
[00:19:59.400 --> 00:20:05.400]  所以其實中國也受到不同的文化影響
[00:20:05.400 --> 00:20:08.400]  當我們叫阿爸父的時候
[00:20:08.400 --> 00:20:10.400]  我們就是祂的兒女
[00:20:10.400 --> 00:20:13.400]  我們就是祂的後代
[00:20:13.400 --> 00:20:15.400]  如果我們在祂的後代裡
[00:20:15.400 --> 00:20:19.400]  我們就會像剛才那樣
[00:20:19.400 --> 00:20:21.400]  相信跟隨
[00:20:21.400 --> 00:20:25.400]  然後自由的釋放就來到我們當中
[00:20:25.400 --> 00:20:27.400]  當我們倚靠祂的時候
[00:20:27.400 --> 00:20:32.400]  有很多事情就會不同的發生
[00:20:32.400 --> 00:20:37.400]  其實今天是傳教會的猜拳主日
[00:20:37.400 --> 00:20:40.400]  你看到Pastor Timothy和Pastor Gavin
[00:20:40.400 --> 00:20:43.400]  他們穿的奇怪服裝
[00:20:43.400 --> 00:20:45.400]  還有Pastor Johnny
[00:20:45.400 --> 00:20:49.400]  三個站起來讓大家看看你們的樣子
[00:20:49.400 --> 00:20:55.400]  他們不是因為慶祝Halloween
[00:20:55.400 --> 00:20:58.400]  錯了,因為今天是猜拳主日
[00:20:58.400 --> 00:21:03.400]  他們是扮演不同民族地方的人
[00:21:03.400 --> 00:21:06.400]  所以就會有這樣
[00:21:06.400 --> 00:21:12.400]  其實如果我們真的去追隨肉體的時候
[00:21:12.400 --> 00:21:17.400]  你是不會完完全全去認識到神的
[00:21:17.400 --> 00:21:20.400]  我想介紹這幾個人給你們認識
[00:21:20.400 --> 00:21:22.400]  看得清楚嗎?
[00:21:22.400 --> 00:21:29.400]  這幾個人很明顯是外國人
[00:21:29.400 --> 00:21:32.400]  外國人,是清朝的人
[00:21:32.400 --> 00:21:37.400]  他們的名字叫劍橋七傑
[00:21:37.400 --> 00:21:44.400]  他們是在英國劍橋讀書的七個年輕人
[00:21:44.400 --> 00:21:49.400]  他們的家庭都是很富裕很有錢
[00:21:49.400 --> 00:21:51.400]  讀書又很厲害
[00:21:51.400 --> 00:21:56.400]  但是因著神的感動他們
[00:21:56.400 --> 00:22:01.400]  他們來到中國宣教
[00:22:01.400 --> 00:22:06.400]  來到中國將神的福音傳入中國
[00:22:06.400 --> 00:22:10.400]  你說他們為什麼那麼傻
[00:22:10.400 --> 00:22:16.400]  千山萬水要將神的道告訴中國人
[00:22:16.400 --> 00:22:18.400]  可能他們也不知道
[00:22:18.400 --> 00:22:23.400]  但是他們只是跟從神告訴他們
[00:22:23.400 --> 00:22:26.400]  那個使命要做什麼
[00:22:26.400 --> 00:22:28.400]  這些就是很典型的
[00:22:28.400 --> 00:22:30.400]  不是跟從自己的肉體
[00:22:30.400 --> 00:22:33.400]  而是跟隨聖靈
[00:22:33.400 --> 00:22:38.400]  神告訴我們真正的自由是什麼呢?
[00:22:38.400 --> 00:22:41.400]  待會你們可以去討論一下
[00:22:41.400 --> 00:22:46.400]  怎樣才可以獲得真正的自由
[00:22:46.400 --> 00:22:47.400]  在你們的生命裡
[00:22:47.400 --> 00:22:51.400]  到底自由有多重要
[00:22:51.400 --> 00:22:55.400]  又或者在你們的想法裡的真自由
[00:22:55.400 --> 00:22:57.400]  和我今天說的真自由
[00:22:57.400 --> 00:22:59.400]  有什麼不一樣呢?
[00:22:59.400 --> 00:23:01.400]  求主繼續幫助我們
[00:23:01.400 --> 00:23:05.400]  在尋索信仰的路程裡
[00:23:05.400 --> 00:23:08.400]  祂可以帶領我們走每一步
[00:23:08.400 --> 00:23:10.400]  我們一起祈禱
[00:23:10.400 --> 00:23:15.400]  親愛的天父上帝
[00:23:15.400 --> 00:23:16.400]  真是多謝你
[00:23:16.400 --> 00:23:21.400]  多謝你讓我們不單止可以自由敬拜你
[00:23:21.400 --> 00:23:23.400]  可以來認識你
[00:23:23.400 --> 00:23:26.400]  求主你也繼續去建立一些
[00:23:26.400 --> 00:23:30.400]  不知道為什麼要坐在這裡聽
[00:23:30.400 --> 00:23:33.400]  聽你的訊息的同學
[00:23:33.400 --> 00:23:35.400]  或者在這一刻裡
[00:23:35.400 --> 00:23:37.400]  他依然還沒有明白
[00:23:37.400 --> 00:23:40.400]  依然還是跟隔壁的在聊天的時候
[00:23:40.400 --> 00:23:44.400]  求主你就幫助他
[00:23:44.400 --> 00:23:48.400]  讓他真的可以慢慢一步一步
[00:23:48.400 --> 00:23:50.400]  不單止認識你
[00:23:50.400 --> 00:23:52.400]  還去跟從你
[00:23:52.400 --> 00:23:54.400]  求主你繼續建立我們每一個
[00:23:54.400 --> 00:23:57.400]  讓我們在尋索你的旅程當中
[00:23:57.400 --> 00:23:59.400]  得著遇見你
[00:23:59.400 --> 00:24:00.400]  我們同心禱告
[00:24:00.400 --> 00:24:01.400]  奉主明求
[00:24:01.400 --> 00:24:02.400]  阿門
[00:24:02.400 --> 00:24:04.400]  謝謝大家收看,下次見!

