
[00:00:00.000 --> 00:00:08.000]  各位網上的訂閲姊妹早安
[00:18:48.000 --> 00:18:50.000]  這一切都是大事
[00:18:50.000 --> 00:18:52.000]  都是耶和華所珍護
[00:18:52.000 --> 00:18:54.000]  用馮憲的例子來說
[00:18:54.000 --> 00:18:58.000]  要知道我們辛辛苦苦所賺回來的錢
[00:18:58.000 --> 00:19:00.000]  絕對不是污糟錢
[00:19:00.000 --> 00:19:04.000]  不過同樣我們有沒有在馮憲的事上
[00:19:04.000 --> 00:19:07.000]  有沒有完全去榮耀上帝呢
[00:19:07.000 --> 00:19:10.000]  即是我們會不會有時候
[00:19:10.000 --> 00:19:12.000]  我們要先花了一些錢
[00:19:12.000 --> 00:19:16.000]  剩下來的我們才獻給上帝
[00:19:16.000 --> 00:19:19.000]  又或者對你來說
[00:19:19.000 --> 00:19:21.000]  在你的生活場景裡
[00:19:21.000 --> 00:19:23.000]  小事是什麼呢
[00:19:23.000 --> 00:19:28.000]  可能是和身邊弟兄姊妹的人際關係
[00:19:28.000 --> 00:19:32.000]  或者你覺得只要回崇拜
[00:19:32.000 --> 00:19:33.000]  其實就很OK了
[00:19:33.000 --> 00:19:36.000]  不回團契也是很小事
[00:19:36.000 --> 00:19:43.000]  又或者在崇拜當中遲到早退
[00:19:43.000 --> 00:19:48.000]  當然我不是要說律法主義
[00:19:48.000 --> 00:19:50.000]  就是要跟足這些要求
[00:19:50.000 --> 00:19:54.000]  不過這些經文或訊息都提醒我們
[00:19:54.000 --> 00:19:57.000]  在我們眼中的少的事上
[00:19:57.000 --> 00:19:59.000]  怎樣仍然能夠榮耀上帝
[00:19:59.000 --> 00:20:01.000]  而我亦都相信當上帝
[00:20:01.000 --> 00:20:03.000]  當你有這樣的心智的時候
[00:20:03.000 --> 00:20:06.000]  上帝是會有足夠的恩典幫助我們
[00:20:06.000 --> 00:20:09.000]  最後一點
[00:20:09.000 --> 00:20:14.000]  真正的敬虔往往不是表達在人眼前
[00:20:14.000 --> 00:20:17.000]  卻是很多時候是別人所看不見的
[00:20:17.000 --> 00:20:20.000]  意思就是說我們無論在人前或人後
[00:20:20.000 --> 00:20:23.000]  都要學習表達敬虔
[00:20:23.000 --> 00:20:25.000]  我們一起來讀15-16節
[00:20:25.000 --> 00:20:27.000]  15-16節 預備起
[00:20:27.000 --> 00:20:33.000]  你不可把從主人身邊逃到你那裡的奴僕
[00:20:33.000 --> 00:20:35.000]  交回給他的主人
[00:20:35.000 --> 00:20:39.000]  要讓他在你那裡與你同住
[00:20:39.000 --> 00:20:42.000]  由他在你的城鎮中
[00:20:42.000 --> 00:20:46.000]  選擇一個自己喜歡的地方居住
[00:20:46.000 --> 00:20:48.000]  我欺負他
[00:20:48.000 --> 00:20:50.000]  而大家都知道
[00:20:50.000 --> 00:20:53.000]  當時其實是有奴隸的制度
[00:20:53.000 --> 00:20:56.000]  不過再次按照古代近東的文化
[00:20:56.000 --> 00:21:00.000]  因著種種原因要逃離主人的奴隸
[00:21:00.000 --> 00:21:05.000]  其他人是務必要將他們送返回去
[00:21:05.000 --> 00:21:09.000]  意思就是說當時的引渡條款
[00:21:09.000 --> 00:21:12.000]  是禁止包庇外來的奴隸
[00:21:12.000 --> 00:21:16.000]  不過我們怎樣才知道
[00:21:16.000 --> 00:21:18.000]  這裡說的是外邦人的奴隸
[00:21:18.000 --> 00:21:20.000]  而不是本地的同胞
[00:21:20.000 --> 00:21:24.000]  其實我們在之前生命記15章
[00:21:24.000 --> 00:21:28.000]  12-18節的經文已經看過
[00:21:28.000 --> 00:21:34.000]  那些就是因為債務而成為奴隸的希伯來同胞
[00:21:34.000 --> 00:21:35.000]  不過無論如何
[00:21:35.000 --> 00:21:36.000]  聖經這裡說
[00:21:36.000 --> 00:21:39.000]  如果遇到這樣的外邦的僕人
[00:21:39.000 --> 00:21:42.000]  當時的以色列百姓應該怎樣做呢
[00:21:42.000 --> 00:21:46.000]  這裡說讓他們擇地而居
[00:21:46.000 --> 00:21:49.000]  即是讓他們免簽證
[00:21:49.000 --> 00:21:52.000]  任選一個地方居住
[00:21:53.000 --> 00:21:55.000]  在這些律法的背後
[00:21:55.000 --> 00:21:57.000]  我們看得見什麼
[00:21:57.000 --> 00:21:58.000]  我們一方面看得見
[00:21:58.000 --> 00:22:01.000]  上帝是在抗衡當時的文化
[00:22:01.000 --> 00:22:04.000]  當時的潮流文化
[00:22:04.000 --> 00:22:06.000]  外面的潮流教我們什麼
[00:22:06.000 --> 00:22:09.000]  有得壓榨就盡量壓榨
[00:22:09.000 --> 00:22:12.000]  既然我給你錢做僕人
[00:22:12.000 --> 00:22:14.000]  當然盡量用得就用
[00:22:14.000 --> 00:22:18.000]  人工越低越好
[00:22:18.000 --> 00:22:21.000]  不過這裡上帝不是這樣說
[00:22:21.000 --> 00:22:23.000]  他說你屬於上帝的子民
[00:22:23.000 --> 00:22:25.000]  是不可以這樣
[00:22:25.000 --> 00:22:27.000]  上帝的子民不可以這樣
[00:22:27.000 --> 00:22:30.000]  而另一方面更加重要的是
[00:22:30.000 --> 00:22:32.000]  人怎樣對待他的奴僕
[00:22:32.000 --> 00:22:36.000]  其實外面的人不是看得見
[00:22:36.000 --> 00:22:39.000]  剛才我說這個真正的健全
[00:22:39.000 --> 00:22:41.000]  往往不是表達在人前
[00:22:41.000 --> 00:22:44.000]  他是別人看不見的
[00:22:44.000 --> 00:22:46.000]  而當時那班以色列人
[00:22:46.000 --> 00:22:49.000]  究竟有沒有真的遵守上帝的話
[00:22:49.000 --> 00:22:52.000]  其實我猜除了他當時的家人之外
[00:22:52.000 --> 00:22:53.000]  都沒有人知道
[00:22:53.000 --> 00:22:55.000]  當然上帝知道
[00:22:55.000 --> 00:22:57.000]  畢竟這兩節都沒有提及
[00:22:57.000 --> 00:22:59.000]  如果他不這樣做
[00:22:59.000 --> 00:23:01.000]  不馴服的後果
[00:23:01.000 --> 00:23:04.000]  同樣用類似的場景
[00:23:04.000 --> 00:23:05.000]  我們今天很多人的家裡
[00:23:05.000 --> 00:23:07.000]  都有工人姐姐
[00:23:07.000 --> 00:23:10.000]  當然我們絕對不會看她為老弟
[00:23:10.000 --> 00:23:11.000]  以前的老弟
[00:23:11.000 --> 00:23:13.000]  但我們怎樣對待她
[00:23:13.000 --> 00:23:16.000]  同樣也只有我們家人
[00:23:16.000 --> 00:23:19.000]  和上帝自己才知道
[00:23:19.000 --> 00:23:22.000]  但願我們都能夠學習
[00:23:22.000 --> 00:23:25.000]  在一些小的事情上去忠心
[00:23:25.000 --> 00:23:29.000]  特別是那些別人看不見的事情上
[00:23:29.000 --> 00:23:32.000]  都能夠土神的喜悅
[00:23:32.000 --> 00:23:35.000]  最後有一個想和大家分享的例子
[00:23:35.000 --> 00:23:37.000]  就是在24 25節
[00:23:37.000 --> 00:23:38.000]  24 25節
[00:23:38.000 --> 00:23:40.000]  亦都是這張的最後兩節
[00:23:40.000 --> 00:23:41.000]  我們一起讀吧
[00:23:41.000 --> 00:23:43.000]  24節 預備起
[00:23:43.000 --> 00:23:46.000]  你進入鄰舍的葡萄園
[00:23:46.000 --> 00:23:49.000]  可以隨意吃葡萄
[00:23:49.000 --> 00:23:50.000]  到飽足
[00:23:50.000 --> 00:23:53.000]  卻不可裝在器皿中
[00:23:53.000 --> 00:23:56.000]  你進入鄰舍的莊架中
[00:23:56.000 --> 00:23:59.000]  可以用手擲墨水
[00:23:59.000 --> 00:24:03.000]  卻不可用割取莊架
[00:24:03.000 --> 00:24:05.000]  而最後這兩節
[00:24:05.000 --> 00:24:06.000]  說的是什麼
[00:24:06.000 --> 00:24:10.000]  就是一些鄰舍相處的條例
[00:24:10.000 --> 00:24:15.000]  這裡說如果有人經過鄰舍的葡萄園
[00:24:15.000 --> 00:24:16.000]  如果你肚餓
[00:24:16.000 --> 00:24:20.000]  其實可以隨意擲葡萄來充飢
[00:24:20.000 --> 00:24:24.000]  不過就不可以用器皿裝著
[00:24:24.000 --> 00:24:26.000]  帶他回家
[00:24:26.000 --> 00:24:28.000]  另外如果有人經過墨田
[00:24:28.000 --> 00:24:32.000]  同樣可以用手擲墨水
[00:24:32.000 --> 00:24:35.000]  只不過不可以用鐮刀去割取他們
[00:24:35.000 --> 00:24:38.000]  否則就當你是偷竊
[00:24:38.000 --> 00:24:40.000]  其實都幾正
[00:24:40.000 --> 00:24:42.000]  出街可以隨意任食
[00:24:42.000 --> 00:24:44.000]  你經過哪裏就隨意擲
[00:24:44.000 --> 00:24:46.000]  馬上上去去以色列
[00:24:46.000 --> 00:24:49.000]  不過經文這裡說的是什麼
[00:24:49.000 --> 00:24:52.000]  這裡讓我們看見一個圖畫
[00:24:52.000 --> 00:24:56.000]  就是上帝對他的子民是多麼慷慨
[00:24:56.000 --> 00:24:58.000]  多麼寬容
[00:24:58.000 --> 00:25:00.000]  任你食
[00:25:00.000 --> 00:25:06.000]  不過他的百姓同樣都要操練節制
[00:25:06.000 --> 00:25:10.000]  更加不可以濫用別人的善意
[00:25:10.000 --> 00:25:11.000]  沒錯
[00:25:11.000 --> 00:25:14.000]  上帝給人是有自由的
[00:25:14.000 --> 00:25:16.000]  不過雖然是這樣
[00:25:16.000 --> 00:25:18.000]  但他都包含了很多的界限
[00:25:18.000 --> 00:25:20.000]  很多的界線
[00:25:20.000 --> 00:25:22.000]  而且我們看得見
[00:25:22.000 --> 00:25:24.000]  在剛才所身處的場景
[00:25:24.000 --> 00:25:26.000]  葡萄園
[00:25:26.000 --> 00:25:28.000]  墨田等等
[00:25:28.000 --> 00:25:30.000]  都是別人未必一定看到的
[00:25:30.000 --> 00:25:33.000]  這些不是一定發生在人前的
[00:25:33.000 --> 00:25:36.000]  意思是他何時出街
[00:25:36.000 --> 00:25:38.000]  何時經過隔壁的葡萄園
[00:25:38.000 --> 00:25:40.000]  何時肚餓
[00:25:40.000 --> 00:25:43.000]  何時順手要拿果實走
[00:25:43.000 --> 00:25:46.000]  其實都不是有人看得見
[00:25:46.000 --> 00:25:48.000]  除非當時的人不用工作
[00:25:48.000 --> 00:25:50.000]  坐在家裏天天看著田
[00:25:50.000 --> 00:25:54.000]  又或者我相信當時都沒有CCTV
[00:25:54.000 --> 00:25:56.000]  所以上帝所要求的
[00:25:56.000 --> 00:25:59.000]  不單止是人眼前的馴服
[00:25:59.000 --> 00:26:01.000]  當身邊沒有人的時候
[00:26:01.000 --> 00:26:05.000]  我們更加要向上帝交往
[00:26:05.000 --> 00:26:07.000]  如果我再數下去
[00:26:07.000 --> 00:26:10.000]  剛才我說的海怨的例子
[00:26:10.000 --> 00:26:12.000]  軍營中行軍的例子
[00:26:12.000 --> 00:26:16.000]  那些士兵夜深夜晚出事
[00:26:16.000 --> 00:26:17.000]  有牌攝物
[00:26:17.000 --> 00:26:19.000]  成為不潔症
[00:26:19.000 --> 00:26:22.000]  其實這些通通都沒有人知道
[00:26:22.000 --> 00:26:25.000]  他應該不會告訴別人
[00:26:25.000 --> 00:26:27.000]  也沒有人會查看他
[00:26:27.000 --> 00:26:29.000]  究竟有沒有按照條例
[00:26:29.000 --> 00:26:32.000]  走出營外用水洗澡
[00:26:32.000 --> 00:26:34.000]  所以以上這一切
[00:26:34.000 --> 00:26:36.000]  正正告訴大家的是什麼
[00:26:36.000 --> 00:26:38.000]  原來個人的誠信
[00:26:38.000 --> 00:26:42.000]  或者單單對準上帝的馴服
[00:26:42.000 --> 00:26:46.000]  是多麼重要
[00:26:46.000 --> 00:26:49.000]  記得在前幾年
[00:26:49.000 --> 00:26:51.000]  因為我畢業一年
[00:26:51.000 --> 00:26:54.000]  前幾年當我去讀神學的時候
[00:26:54.000 --> 00:26:56.000]  我都經歷過一些掙扎
[00:26:56.000 --> 00:27:00.000]  當時我們星期一到星期五要上課
[00:27:00.000 --> 00:27:03.000]  週末要來不同的教會實習
[00:27:03.000 --> 00:27:06.000]  這裡是我第二間實習的教會
[00:27:06.000 --> 00:27:08.000]  加上星期五很多時候
[00:27:08.000 --> 00:27:09.000]  又要出報道隊
[00:27:09.000 --> 00:27:12.000]  我們每個星期五就要出報道團
[00:27:12.000 --> 00:27:16.000]  所以一至一都很忙
[00:27:16.000 --> 00:27:19.000]  說真的都沒有剩下什麼時間
[00:27:19.000 --> 00:27:20.000]  去做功課
[00:27:20.000 --> 00:27:24.000]  坐定去思考神學上帝
[00:27:24.000 --> 00:27:27.000]  是很真實
[00:27:27.000 --> 00:27:30.000]  大家知道我們每一科都要看書
[00:27:30.000 --> 00:27:32.000]  當中有不少科目
[00:27:32.000 --> 00:27:35.000]  要我們寫讀書報告
[00:27:35.000 --> 00:27:37.000]  或者寫讀書紀錄
[00:27:37.000 --> 00:27:38.000]  閱讀紀錄
[00:27:38.000 --> 00:27:40.000]  即是我們看了多少書
[00:27:40.000 --> 00:27:43.000]  例如他要求我們要看五百頁
[00:27:43.000 --> 00:27:45.000]  要花多少小時
[00:27:45.000 --> 00:27:46.000]  我們要寫下
[00:27:46.000 --> 00:27:50.000]  可以寫一一或100% 80%
[00:27:50.000 --> 00:27:52.000]  那些都要計分
[00:27:52.000 --> 00:27:55.000]  大概一科的10% 20%
[00:27:55.000 --> 00:27:58.000]  我發現到了第三年
[00:27:58.000 --> 00:28:00.000]  即是上兩年的時候
[00:28:00.000 --> 00:28:02.000]  我就特別多掙扎
[00:28:02.000 --> 00:28:04.000]  我心想我們很忙
[00:28:04.000 --> 00:28:07.000]  又要寫報告又要侍奉又要工作
[00:28:07.000 --> 00:28:10.000]  做這樣做那樣
[00:28:10.000 --> 00:28:13.000]  其實我都不是偷懶
[00:28:13.000 --> 00:28:18.000]  但我確實真的看不完那些書
[00:28:18.000 --> 00:28:24.000]  那個掙扎就是不如我照樣寫100%
[00:28:24.000 --> 00:28:25.000]  或者跟自己說
[00:28:25.000 --> 00:28:27.000]  我之後休息的時候
[00:28:27.000 --> 00:28:29.000]  不如看完就行
[00:28:29.000 --> 00:28:32.000]  看完其實一樣
[00:28:32.000 --> 00:28:34.000]  其實老師真的很信任我們
[00:28:34.000 --> 00:28:35.000]  我們這些叫信任制
[00:28:35.000 --> 00:28:37.000]  他見到我們剔
[00:28:37.000 --> 00:28:40.000]  就真的滿足了就給分
[00:28:40.000 --> 00:28:42.000]  老師不會檢查
[00:28:42.000 --> 00:28:43.000]  不過我想說
[00:28:43.000 --> 00:28:46.000]  那個掙扎是很真實的
[00:28:46.000 --> 00:28:48.000]  但感恩的是
[00:28:48.000 --> 00:28:51.000]  聖靈在當時提醒我自己
[00:28:51.000 --> 00:28:54.000]  要對得起上帝
[00:28:54.000 --> 00:28:57.000]  特別是我們即將要裝備的
[00:28:57.000 --> 00:29:00.000]  要走出來的工場這些工作
[00:29:00.000 --> 00:29:04.000]  剔了一半就寫一半
[00:29:04.000 --> 00:29:06.000]  我才發現
[00:29:06.000 --> 00:29:08.000]  學習了一件事
[00:29:08.000 --> 00:29:12.000]  就是原來那些所謂非學分的科目
[00:29:12.000 --> 00:29:17.000]  即是我們剛才說的那些誠信
[00:29:17.000 --> 00:29:19.000]  或者跟人際關係
[00:29:19.000 --> 00:29:22.000]  比起我那些計學分的科目
[00:29:22.000 --> 00:29:24.000]  來得更加重要
[00:29:24.000 --> 00:29:26.000]  那些非學分的學習
[00:29:26.000 --> 00:29:28.000]  我怎樣跟別人相處
[00:29:28.000 --> 00:29:31.000]  我怎樣有沒有跟神建立好的關係
[00:29:31.000 --> 00:29:33.000]  靈修是不計分的
[00:29:33.000 --> 00:29:35.000]  所以我這些非學分的科
[00:29:35.000 --> 00:29:36.000]  比起我計學分的科
[00:29:36.000 --> 00:29:38.000]  原來是更加重要
[00:29:38.000 --> 00:29:39.000]  我更加要在當中
[00:29:39.000 --> 00:29:43.000]  好好操練自己的敬虔
[00:29:43.000 --> 00:29:46.000]  同樣地我們平日怎樣用錢
[00:29:46.000 --> 00:29:48.000]  怎樣跟神建立關係
[00:29:48.000 --> 00:29:52.000]  這些事是別人不知道的
[00:29:52.000 --> 00:29:55.000]  我們會怎樣看待呢
[00:29:55.000 --> 00:29:56.000]  各位頂姐妹
[00:29:56.000 --> 00:30:00.000]  今天甚麼是真正的敬虔呢
[00:30:00.000 --> 00:30:01.000]  這裡的訊息
[00:30:01.000 --> 00:30:03.000]  生命紀23章告訴你
[00:30:03.000 --> 00:30:06.000]  我們要由內到外這樣顯露出來
[00:30:06.000 --> 00:30:07.000]  用我們的生命
[00:30:07.000 --> 00:30:09.000]  用我們屬靈的生命
[00:30:09.000 --> 00:30:11.000]  不斷去結果子
[00:30:11.000 --> 00:30:12.000]  不是為了做而做
[00:30:12.000 --> 00:30:13.000]  不是要守律法
[00:30:13.000 --> 00:30:16.000]  而是由內到外這樣表現出來
[00:30:16.000 --> 00:30:19.000]  是不是要每次為上帝做大事
[00:30:19.000 --> 00:30:22.000]  為祂爭戰呢
[00:30:22.000 --> 00:30:25.000]  當然有廣闊的意象
[00:30:25.000 --> 00:30:26.000]  我們要看遠一點
[00:30:26.000 --> 00:30:27.000]  當然是好
[00:30:27.000 --> 00:30:30.000]  不過讓我們由小事去做起
[00:30:30.000 --> 00:30:33.000]  學習由小事去忠心
[00:30:33.000 --> 00:30:36.000]  但願我們在我們生活的不同場景
[00:30:36.000 --> 00:30:37.000]  大小的事情
[00:30:37.000 --> 00:30:40.000]  無論人前人後
[00:30:40.000 --> 00:30:43.000]  我們都能夠討上帝的喜悅
[00:30:43.000 --> 00:30:47.000]  做一個忠於上帝的群體
[00:30:47.000 --> 00:30:50.000]  我們在這個時候去安靜
[00:30:50.000 --> 00:30:53.000]  去預備心去一起祈禱
[00:30:53.000 --> 00:30:56.000]  詞曲:陳昇
[00:30:57.000 --> 00:31:23.000]  (音樂)
[00:31:23.000 --> 00:31:24.000]  在這個早晨
[00:31:24.000 --> 00:31:27.000]  不知道大家回到教會
[00:31:27.000 --> 00:31:29.000]  帶著什麼樣的狀態
[00:31:29.000 --> 00:31:36.000]  今天上帝彷彿要跟我們說
[00:31:36.000 --> 00:31:37.000]  在我們生活上
[00:31:37.000 --> 00:31:39.000]  每一件小事
[00:31:39.000 --> 00:31:44.000]  每一件我們在別人看不見的事
[00:31:44.000 --> 00:31:47.000]  其實祂都知道
[00:31:47.000 --> 00:31:52.000]  沒有什麼我們沒辦法逃避上帝的面
[00:31:53.000 --> 00:31:56.000]  但上帝仍然在天上察看
[00:31:56.000 --> 00:32:00.000]  而且上帝要說
[00:32:00.000 --> 00:32:02.000]  我要來到你的生命當中
[00:32:02.000 --> 00:32:05.000]  在你生活生命當中的那些窗口
[00:32:05.000 --> 00:32:07.000]  每一個房間
[00:32:07.000 --> 00:32:08.000]  祂都要走進去
[00:32:08.000 --> 00:32:12.000]  祂要去到潔淨它
[00:32:12.000 --> 00:32:17.000]  以至你的生命能夠展現出那份敬虔
[00:32:17.000 --> 00:32:19.000]  那些房間可能很骯髒
[00:32:19.000 --> 00:32:25.000]  或者很多外表的裝飾
[00:32:25.000 --> 00:32:31.000]  但裡面卻開始融融爛爛
[00:32:31.000 --> 00:32:37.000]  上帝的靈就去到那些房間
[00:32:37.000 --> 00:32:39.000]  去到潔淨
[00:32:42.000 --> 00:32:44.000]  很想在我帶大家祈禱之前
[00:32:44.000 --> 00:32:47.000]  讓大家有時間去跟上帝祈禱
[00:32:47.000 --> 00:32:51.000]  我知道上帝的那種慷慨
[00:32:51.000 --> 00:32:53.000]  那種寬容
[00:32:53.000 --> 00:32:54.000]  那種恩典
[00:32:54.000 --> 00:32:58.000]  雖然祂是無比聖潔的上帝
[00:32:58.000 --> 00:33:02.000]  卻是愛我們到底的上帝
[00:33:07.000 --> 00:33:12.000]  上天父上帝在這個早晨我們來到你面前要敬拜你
[00:33:12.000 --> 00:33:16.000]  主在你察看你知道我們的軟弱
[00:33:16.000 --> 00:33:17.000]  不敬你
[00:33:17.000 --> 00:33:19.000]  不敬你
[00:33:19.000 --> 00:33:21.000]  不敬你
[00:33:21.000 --> 00:33:23.000]  不敬你
[00:33:23.000 --> 00:33:25.000]  不敬你
[00:33:25.000 --> 00:33:27.000]  不敬你
[00:33:27.000 --> 00:33:29.000]  不敬你
[00:33:29.000 --> 00:33:31.000]  不敬你
[00:33:31.000 --> 00:33:33.000]  不敬你
[00:33:33.000 --> 00:33:35.000]  不敬你
[00:33:36.000 --> 00:33:37.000]  不敬
[00:33:37.000 --> 00:33:40.000]  我們是塵土這樣做出來的
[00:33:40.000 --> 00:33:44.000]  但上帝我們來到你面前
[00:33:44.000 --> 00:33:46.000]  今日的訊息去告訴我們
[00:33:46.000 --> 00:33:48.000]  敬虔是甚麼
[00:33:48.000 --> 00:33:51.000]  不單只是在大事上
[00:33:51.000 --> 00:33:53.000]  也要在小事上
[00:33:53.000 --> 00:33:58.000]  不單只是在人眼前我們能夠做好自己的本份
[00:33:58.000 --> 00:34:00.000]  在別人看不見的
[00:34:00.000 --> 00:34:01.000]  更加要
[00:34:01.000 --> 00:34:03.000]  活出敬虔
[00:34:05.000 --> 00:34:07.000]  上帝願意你親自去垂聽
[00:34:07.000 --> 00:34:11.000]  剛才每一個弟兄姊妹衷心而出的一些說話
[00:34:11.000 --> 00:34:12.000]  他們的心聲
[00:34:12.000 --> 00:34:14.000]  當他們呼求的時候
[00:34:14.000 --> 00:34:16.000]  願你去從天上垂聽
[00:34:16.000 --> 00:34:18.000]  亦都是我們這個中間
[00:34:18.000 --> 00:34:19.000]  在教會中間
[00:34:19.000 --> 00:34:21.000]  去繼續自由的運行
[00:34:21.000 --> 00:34:23.000]  相信你已經知道我們的需要
[00:34:23.000 --> 00:34:25.000]  並且在我旗之先
[00:34:25.000 --> 00:34:27.000]  按著你的心意去成就
[00:34:27.000 --> 00:34:29.000]  願你的恩典
[00:34:29.000 --> 00:34:30.000]  你的慈愛
[00:34:30.000 --> 00:34:32.000]  淋到我們生命當中
[00:34:32.000 --> 00:34:33.000]  每一個的生命裏面
[00:34:33.000 --> 00:34:38.000]  願將榮耀頌贊歸還給你
[00:34:38.000 --> 00:34:40.000]  同心祈禱
[00:34:40.000 --> 00:34:41.000]  奉主名求
[00:34:41.000 --> 00:34:43.000]  阿門
[00:34:43.000 --> 00:34:45.000]  (字幕製作:貝爾)
[00:34:45.000 --> 00:34:47.000]  (字幕製作:貝爾)

