
[00:00:00.000 --> 00:00:11.420]  頂姐妹,今天是我剛剛昨日完結半年的安息年假
[00:19:42.120 --> 00:19:45.120]  而祂在這裡強調的是將聖物
[00:19:45.120 --> 00:19:48.120]  原來將那些土產分別為聖
[00:19:48.120 --> 00:19:51.120]  今天地上教會我們所作何事呢
[00:19:51.120 --> 00:19:53.120]  今天神的教會在地上
[00:19:53.120 --> 00:19:55.120]  除了宣講神的話
[00:19:55.120 --> 00:19:57.120]  教導祂的子民要遵守之外
[00:19:57.120 --> 00:19:59.120]  還有一樣東西
[00:19:59.120 --> 00:20:01.120]  正如我們說福家
[00:20:01.120 --> 00:20:02.120]  上上強調的
[00:20:02.120 --> 00:20:05.120]  一個教會不能夠缺少
[00:20:05.120 --> 00:20:07.120]  就是這兩個元素
[00:20:07.120 --> 00:20:09.120]  神的話和甚麼
[00:20:09.120 --> 00:20:11.120]  神的愛
[00:20:11.120 --> 00:20:14.120]  當一個教會尊重神的話
[00:20:14.120 --> 00:20:16.120]  它不只是單單說
[00:20:16.120 --> 00:20:20.120]  它是要走出神的話的心意要求
[00:20:20.120 --> 00:20:23.120]  就是要將上主的愛、恩典、憐憫
[00:20:23.120 --> 00:20:28.120]  與周遭其他不幸的人分享
[00:20:28.120 --> 00:20:30.120]  我們今天說我們傳福音
[00:20:30.120 --> 00:20:32.120]  但同樣我們做社會關懷
[00:20:32.120 --> 00:20:35.120]  我們今天說我們要追求聖潔公義
[00:20:35.120 --> 00:20:38.120]  但同樣我們說我們要關顧
[00:20:38.120 --> 00:20:42.120]  這個城市裏頭一切有需要的貧窮人
[00:20:42.120 --> 00:20:45.120]  兩者都是需要
[00:20:45.120 --> 00:20:47.120]  而最重要的就是
[00:20:47.120 --> 00:20:50.120]  今天你怎樣回應上主的要求呢
[00:20:50.120 --> 00:20:54.120]  你必須要謹守、遵行
[00:20:54.120 --> 00:20:56.120]  在最後的段落
[00:20:56.120 --> 00:20:58.120]  這章裏面的十六到十九節
[00:20:58.120 --> 00:21:02.120]  三節裏面都提到今天
[00:21:02.120 --> 00:21:04.120]  而這個今天就是你決定了
[00:21:04.120 --> 00:21:08.120]  你有沒有真正的立志
[00:21:08.120 --> 00:21:11.120]  真正回應神的要求
[00:21:11.120 --> 00:21:13.120]  不是在等待
[00:21:13.120 --> 00:21:17.120]  有時候有很多神的兒女們
[00:21:17.120 --> 00:21:20.120]  等了一生
[00:21:20.120 --> 00:21:23.120]  都錯過了很多服事主的機會
[00:21:23.120 --> 00:21:25.120]  你千萬不要以為
[00:21:25.120 --> 00:21:29.120]  服事主是做傳道人的專利
[00:21:29.120 --> 00:21:30.120]  搞錯了
[00:21:30.120 --> 00:21:33.120]  其實服事上帝是你和我
[00:21:33.120 --> 00:21:38.120]  我作為牧師會帶領、鼓勵、鼓勵頂展回
[00:21:38.120 --> 00:21:40.120]  無論你今天在任何一個專業的界別
[00:21:40.120 --> 00:21:43.120]  你仍然要發揮那種炎和光的作用
[00:21:43.120 --> 00:21:47.120]  你的身份、地位、工作
[00:21:47.120 --> 00:21:50.120]  一樣可以如此尊貴、聖潔
[00:21:50.120 --> 00:21:51.120]  分別為聖
[00:21:51.120 --> 00:21:55.120]  因為神是揀選呼召你和我
[00:21:55.120 --> 00:21:56.120]  在不同的崗位
[00:21:56.120 --> 00:21:59.120]  我們回應神的聖約要求
[00:21:59.120 --> 00:22:04.120]  活出這種真正叫人得自由、得釋放的人生
[00:22:04.120 --> 00:22:09.120]  如果你今天有這個信念
[00:22:09.120 --> 00:22:12.120]  我希望在崇拜結束的時候
[00:22:12.120 --> 00:22:15.120]  你能夠和我一起做這個立志的祈禱
[00:22:15.120 --> 00:22:19.120]  與神一個的承諾
[00:22:19.120 --> 00:22:21.120]  這三節聖經
[00:22:21.120 --> 00:22:23.120]  你看到是在說你和我
[00:22:23.120 --> 00:22:27.120]  是在說神和祂的子民之間的關係
[00:22:27.120 --> 00:22:28.120]  耶和華說
[00:22:28.120 --> 00:22:32.120]  你的神今日吩咐你進行這些律例典章
[00:22:32.120 --> 00:22:35.120]  所以你要盡心盡性去謹守進行
[00:22:35.120 --> 00:22:37.120]  你今天宣認耶和華
[00:22:37.120 --> 00:22:39.120]  你的神承諾進行祂的道
[00:22:39.120 --> 00:22:42.120]  謹守祂的律例、誡命、典章
[00:22:42.120 --> 00:22:43.120]  聽祂的話
[00:22:43.120 --> 00:22:46.120]  耶和華今天就照祂所應許的
[00:22:46.120 --> 00:22:49.120]  也都應你為祂寶貴的子民
[00:22:49.120 --> 00:22:51.120]  叫你謹守祂的一切誡命
[00:22:51.120 --> 00:22:54.120]  要使你得稱讚、美名、尊榮
[00:22:54.120 --> 00:22:56.120]  超乎祂所做的萬國之上
[00:22:56.120 --> 00:22:58.120]  並且照祂所應許
[00:22:58.120 --> 00:22:59.120]  使你歸耶和華
[00:22:59.120 --> 00:23:01.120]  你的神為神聖的子民
[00:23:01.120 --> 00:23:02.120]  Hallelujah!
[00:23:02.120 --> 00:23:03.120]  丁姊妹
[00:23:03.120 --> 00:23:07.120]  是不是你應該感受到這一份的尊榮
[00:23:07.120 --> 00:23:09.120]  今天作神的兒女、作基督徒
[00:23:09.120 --> 00:23:11.120]  其實很尊貴的
[00:23:11.120 --> 00:23:13.120]  但為什麼今天很多基督徒
[00:23:13.120 --> 00:23:15.120]  不能夠在他們的生命
[00:23:15.120 --> 00:23:16.120]  不能夠在社會上
[00:23:16.120 --> 00:23:20.120]  能夠叫人去羨慕、去跟隨
[00:23:20.120 --> 00:23:23.120]  覺得你們做基督徒真是好了
[00:23:23.120 --> 00:23:26.120]  是因為我們墮落了
[00:23:26.120 --> 00:23:29.120]  我們不鄭重去回應神的要求
[00:23:29.120 --> 00:23:31.120]  我很想和大家分享一下
[00:23:31.120 --> 00:23:33.120]  在過去這個星期
[00:23:33.120 --> 00:23:36.120]  你看到台上這些標博
[00:23:36.120 --> 00:23:41.120]  本來還有一個講聖經故事的幕
[00:23:41.120 --> 00:23:43.120]  因為他不想遮蓋後面
[00:23:43.120 --> 00:23:45.120]  所以就搬離了
[00:23:45.120 --> 00:23:47.120]  但這些是在說我們這個星期
[00:23:47.120 --> 00:23:48.120]  教導小朋友的
[00:23:48.120 --> 00:23:52.120]  他們要作屬靈的基督徒徵兵
[00:23:52.120 --> 00:23:54.120]  他們有救恩之愛
[00:23:54.120 --> 00:23:59.120]  他們還要有平安、有真理、有信心、還有公義
[00:23:59.120 --> 00:24:02.120]  他們要在他們的人生成長路上
[00:24:02.120 --> 00:24:06.120]  活出上帝那份榮美和愛
[00:24:06.120 --> 00:24:09.120]  這是我們在過去這個星期
[00:24:09.120 --> 00:24:12.120]  有120個小朋友報名
[00:24:12.120 --> 00:24:13.120]  其實不止的
[00:24:13.120 --> 00:24:15.120]  不過他們因為疫情的緣故
[00:24:15.120 --> 00:24:17.120]  不敢收那麼多
[00:24:17.120 --> 00:24:21.120]  我們還有很多老師義工一起參與
[00:24:21.120 --> 00:24:22.120]  那天我們很開心
[00:24:22.120 --> 00:24:24.120]  一起有這個結業禮
[00:24:24.120 --> 00:24:26.120]  在星期五那天
[00:24:26.120 --> 00:24:28.120]  你看我們還有學青區
[00:24:28.120 --> 00:24:30.120]  我們教會的青少年人
[00:24:30.120 --> 00:24:32.120]  他們的成長路上
[00:24:32.120 --> 00:24:35.120]  是很需要這些哥哥姐姐
[00:24:35.120 --> 00:24:36.120]  Uncle、Auntie
[00:24:36.120 --> 00:24:37.120]  陪伴他們一起
[00:24:37.120 --> 00:24:39.120]  他們去到野外
[00:24:39.120 --> 00:24:40.120]  他們一起橫灑
[00:24:40.120 --> 00:24:41.120]  一起有活動
[00:24:41.120 --> 00:24:44.120]  一起聽神的話
[00:24:44.120 --> 00:24:46.120]  也一起有回應
[00:24:46.120 --> 00:24:48.120]  在這個營結束的時候
[00:24:48.120 --> 00:24:50.120]  有兩位少年人
[00:24:50.120 --> 00:24:52.120]  我指的是teenager
[00:24:52.120 --> 00:24:54.120]  他們立志要做傳道人
[00:24:54.120 --> 00:24:56.120]  感謝主
[00:24:56.120 --> 00:24:58.120]  我們將掌聲歸榮要給神
[00:24:58.120 --> 00:25:02.120]  這就是港福家的未來
[00:25:02.120 --> 00:25:04.120]  我們不斷要來到
[00:25:04.120 --> 00:25:07.120]  好好地將我們的資源
[00:25:07.120 --> 00:25:09.120]  我們的努力
[00:25:09.120 --> 00:25:10.120]  我們要栽培
[00:25:10.120 --> 00:25:11.120]  由小孩子
[00:25:11.120 --> 00:25:12.120]  由teenager
[00:25:12.120 --> 00:25:14.120]  進入社會做職青
[00:25:14.120 --> 00:25:17.120]  他們不單止做良好的公民
[00:25:17.120 --> 00:25:19.120]  他們還要做一個天國的
[00:25:19.120 --> 00:25:21.120]  一個基督的精兵
[00:25:21.120 --> 00:25:22.120]  我們今天
[00:25:22.120 --> 00:25:24.120]  我自己真的懷著一個
[00:25:24.120 --> 00:25:26.120]  很愛年青人的心
[00:25:26.120 --> 00:25:28.120]  我和大家分享這篇信息
[00:25:28.120 --> 00:25:31.120]  早前我主持一個土葬禮的時候
[00:25:31.120 --> 00:25:32.120]  主教和我說
[00:25:32.120 --> 00:25:33.120]  他有一個親戚
[00:25:33.120 --> 00:25:35.120]  在澳洲剛讀完書回來
[00:25:35.120 --> 00:25:38.120]  他說他很想幫助人
[00:25:38.120 --> 00:25:40.120]  他很想來做傳道人
[00:25:40.120 --> 00:25:41.120]  我說是的
[00:25:41.120 --> 00:25:43.120]  他說牧師你和他聊聊天
[00:25:43.120 --> 00:25:45.120]  結果我在車上
[00:25:45.120 --> 00:25:46.120]  很短的時間
[00:25:46.120 --> 00:25:49.120]  我邀請了他回來我們港福堂
[00:25:49.120 --> 00:25:51.120]  我就說
[00:25:51.120 --> 00:25:52.120]  你和我們一起
[00:25:52.120 --> 00:25:55.120]  在聖經裏面尋求神的心意
[00:25:55.120 --> 00:25:57.120]  神要揀選你做傳道人
[00:25:57.120 --> 00:25:59.120]  神一定有呼召
[00:25:59.120 --> 00:26:02.120]  你心裏一定有這份感動
[00:26:02.120 --> 00:26:06.120]  無論神揀選你做哪份職業也好
[00:26:06.120 --> 00:26:08.120]  你要有相同的認定
[00:26:08.120 --> 00:26:10.120]  和使命感
[00:26:10.120 --> 00:26:14.120]  他現在在大學讀社工
[00:26:14.120 --> 00:26:16.120]  他說無論做社工
[00:26:16.120 --> 00:26:17.120]  做傳道人
[00:26:17.120 --> 00:26:19.120]  他的心都是想幫助人
[00:26:19.120 --> 00:26:20.120]  幫助人
[00:26:20.120 --> 00:26:23.120]  是我們一生不改變的
[00:26:23.120 --> 00:26:24.120]  這一份使命
[00:26:24.120 --> 00:26:29.120]  我們需要帶領人去與神重建他們的關係
[00:26:29.120 --> 00:26:31.120]  不要走在迷失裏面
[00:26:31.120 --> 00:26:33.120]  接著第27章
[00:26:33.120 --> 00:26:35.120]  就是承先啟後之後
[00:26:35.120 --> 00:26:37.120]  要說28章
[00:26:37.120 --> 00:26:38.120]  是一個連繫
[00:26:38.120 --> 00:26:42.120]  要說到納約的過程
[00:26:42.120 --> 00:26:45.120]  要將祝福和奏助宣告
[00:26:45.120 --> 00:26:48.120]  我們在這個表裏面
[00:26:48.120 --> 00:26:50.120]  幫助大家明白
[00:26:50.120 --> 00:26:53.120]  這張聖經27、28章所說
[00:26:53.120 --> 00:26:56.120]  和《出埃及記》24章都有關係
[00:26:56.120 --> 00:26:59.120]  納約的禮儀裏面
[00:26:59.120 --> 00:27:00.120]  大家可以看到
[00:27:00.120 --> 00:27:04.120]  《出埃及記》24章說到祝壇獻祭
[00:27:04.120 --> 00:27:07.120]  我們《生命記》27章也有
[00:27:07.120 --> 00:27:08.120]  但不同的地方是
[00:27:08.120 --> 00:27:11.120]  那裏他們立十二根石柱
[00:27:11.120 --> 00:27:15.120]  這裏就是寫下律法
[00:27:15.120 --> 00:27:17.120]  在這些石碑上
[00:27:17.120 --> 00:27:20.120]  而且我等下和大家一起去看
[00:27:20.120 --> 00:27:21.120]  怎樣去回應
[00:27:21.120 --> 00:27:24.120]  《生命記》27章分成三段落
[00:27:24.120 --> 00:27:27.120]  很清楚是對象的問題
[00:27:27.120 --> 00:27:29.120]  摩西與長老
[00:27:29.120 --> 00:27:31.120]  摩西與眾祭師
[00:27:31.120 --> 00:27:34.120]  和第三段就是摩西分父百姓
[00:27:34.120 --> 00:27:37.120]  透過十二支派
[00:27:37.120 --> 00:27:38.120]  在兩個山上
[00:27:38.120 --> 00:27:41.120]  基利森山和巴魯山
[00:27:41.120 --> 00:27:44.120]  對峙的南北兩邊
[00:27:44.120 --> 00:27:47.120]  宣告祝福與奏助
[00:27:47.120 --> 00:27:49.120]  這個地圖是說他們在事件
[00:27:49.120 --> 00:27:51.120]  是說將來的
[00:27:51.120 --> 00:27:53.120]  是預告了他們將來
[00:27:53.120 --> 00:27:55.120]  摩西要提醒他們
[00:27:55.120 --> 00:27:56.120]  他們得地為業的時候
[00:27:56.120 --> 00:27:59.120]  他們必須先在這個地方
[00:27:59.120 --> 00:28:00.120]  立石壇
[00:28:00.120 --> 00:28:02.120]  他們獻祭
[00:28:02.120 --> 00:28:05.120]  他們要將神的律法
[00:28:05.120 --> 00:28:07.120]  寫在這些石頭上
[00:28:07.120 --> 00:28:10.120]  要吩咐神的子民
[00:28:10.120 --> 00:28:12.120]  要立定心志
[00:28:12.120 --> 00:28:14.120]  去謹守進行
[00:28:14.120 --> 00:28:15.120]  我們看看
[00:28:15.120 --> 00:28:17.120]  在這個段落
[00:28:17.120 --> 00:28:19.120]  27章裏面
[00:28:19.120 --> 00:28:21.120]  其實都是一個
[00:28:21.120 --> 00:28:23.120]  交叉平衡的結構
[00:28:23.120 --> 00:28:25.120]  它是要凸顯
[00:28:25.120 --> 00:28:26.120]  最中間的段落
[00:28:26.120 --> 00:28:27.120]  第五到七節
[00:28:27.120 --> 00:28:30.120]  就是祝壇獻祭的指引
[00:28:30.120 --> 00:28:32.120]  但同樣大家不要忽略
[00:28:32.120 --> 00:28:34.120]  就是頭尾那兩個段落
[00:28:34.120 --> 00:28:36.120]  第一節和九至十節
[00:28:36.120 --> 00:28:38.120]  都是說到
[00:28:38.120 --> 00:28:40.120]  在乎今天
[00:28:40.120 --> 00:28:43.120]  你有沒有立定心志
[00:28:43.120 --> 00:28:45.120]  你未進入迦南地
[00:28:45.120 --> 00:28:47.120]  你現在還在摩亞這個地方
[00:28:47.120 --> 00:28:50.120]  但你今天就要做這個決定
[00:28:50.120 --> 00:28:51.120]  你要知道
[00:28:51.120 --> 00:28:54.120]  神給你的呼喚
[00:28:54.120 --> 00:28:57.120]  他要用他的恩典去承托
[00:28:57.120 --> 00:28:59.120]  叫他得道成全
[00:28:59.120 --> 00:29:01.120]  神永遠都沒有失敗
[00:29:01.120 --> 00:29:02.120]  他是守約
[00:29:02.120 --> 00:29:04.120]  而且是思前愛
[00:29:04.120 --> 00:29:06.120]  他兌現了40年前
[00:29:06.120 --> 00:29:09.120]  他和春埃及那一代人所立的約
[00:29:09.120 --> 00:29:11.120]  所以要他們過河之後
[00:29:11.120 --> 00:29:13.120]  他們去到士劍這個地方
[00:29:13.120 --> 00:29:15.120]  他們要立石
[00:29:15.120 --> 00:29:16.120]  寫下這些律法
[00:29:16.120 --> 00:29:18.120]  第二到三節就說他們
[00:29:18.120 --> 00:29:20.120]  在那裏要樹立這些石碑
[00:29:20.120 --> 00:29:22.120]  寫下這些律法
[00:29:22.120 --> 00:29:24.120]  就是要一個提醒
[00:29:24.120 --> 00:29:26.120]  提醒他們
[00:29:26.120 --> 00:29:27.120]  其實這個提示
[00:29:27.120 --> 00:29:28.120]  重要的地方
[00:29:28.120 --> 00:29:30.120]  就是要將這個約裏面
[00:29:30.120 --> 00:29:32.120]  一個很重要的內容帶出來
[00:29:32.120 --> 00:29:34.120]  這個內容就是上主
[00:29:34.120 --> 00:29:36.120]  與子民的關係
[00:29:36.120 --> 00:29:38.120]  不單止是這樣
[00:29:38.120 --> 00:29:40.120]  神應許亞伯拉罕
[00:29:40.120 --> 00:29:42.120]  要他得地為業
[00:29:42.120 --> 00:29:46.120]  亞伯拉罕好像得不到地為業
[00:29:46.120 --> 00:29:48.120]  他死的時候都得不到
[00:29:48.120 --> 00:29:50.120]  希伯來書說他憑著信心去看見
[00:29:50.120 --> 00:29:53.120]  但當這一班新世代的
[00:29:53.120 --> 00:29:56.120]  這一班的以色列人進入應許之地
[00:29:56.120 --> 00:29:58.120]  他們真的得地為業
[00:29:58.120 --> 00:30:00.120]  他做了業主
[00:30:00.120 --> 00:30:03.120]  有時在想的時候
[00:30:03.120 --> 00:30:05.120]  這段經文我讀到這裏
[00:30:05.120 --> 00:30:07.120]  其實我心裏有一個很大的
[00:30:07.120 --> 00:30:09.120]  很沉重的一個悲哀
[00:30:09.120 --> 00:30:10.120]  這個悲哀是甚麼呢
[00:30:10.120 --> 00:30:13.120]  就是我們今天住在香港這麼多年
[00:30:13.120 --> 00:30:16.120]  我相信大家都會感受得到
[00:30:16.120 --> 00:30:18.120]  我們今天
[00:30:18.120 --> 00:30:20.120]  其實我們香港的
[00:30:20.120 --> 00:30:23.120]  大家知不知道有多少人住劏房
[00:30:23.120 --> 00:30:26.120]  住劏房有22萬戶
[00:30:26.120 --> 00:30:28.120]  是港那些戶
[00:30:28.120 --> 00:30:30.120]  而這些住劏房的人
[00:30:30.120 --> 00:30:36.120]  他們要輪候上公屋的話
[00:30:36.120 --> 00:30:37.120]  他們要等
[00:30:37.120 --> 00:30:41.120]  我看過一個資料的研究
[00:30:41.120 --> 00:30:46.120]  一個青年要輪供屋要等32年
[00:30:46.120 --> 00:30:48.120]  都是等到退休
[00:30:48.120 --> 00:30:53.120]  這個就是我們今天香港一個很嚴峻的處境
[00:30:53.120 --> 00:30:57.120]  劏房的數目有成十萬間在香港
[00:30:57.120 --> 00:31:02.120]  住戶每月收入的中位數是一萬五千元
[00:31:02.120 --> 00:31:04.120]  都要住劏房
[00:31:04.120 --> 00:31:06.120]  甚至有些更差的是住農屋
[00:31:06.120 --> 00:31:10.120]  我還在這個報告裏面看到
[00:31:10.120 --> 00:31:14.120]  有一個做律師的
[00:31:14.120 --> 00:31:18.120]  他帶著兩個很小的女兒
[00:31:18.120 --> 00:31:21.120]  都要住在這些很狹窄的空間底下
[00:31:21.120 --> 00:31:24.120]  難怪這個這麼嚴峻的問題帶來
[00:31:24.120 --> 00:31:28.120]  我們這個城市一個很深層的矛盾
[00:31:28.120 --> 00:31:32.120]  而港澳主任都來到
[00:31:32.120 --> 00:31:36.120]  最近特別提到這個問題必須要解決
[00:31:36.120 --> 00:31:39.120]  我們財政司長亦都下定決心
[00:31:39.120 --> 00:31:44.120]  要怎樣解決釋放很多這些土地出來
[00:31:44.120 --> 00:31:48.120]  為我們這個城市求平安的話
[00:31:48.120 --> 00:31:52.120]  求主給我們執政掌權者
[00:31:52.120 --> 00:31:56.120]  他們有聰明智慧和愛民如子的心
[00:31:56.120 --> 00:31:58.120]  去解決這些民生的問題
[00:31:58.120 --> 00:32:00.120]  這些都是必須的
[00:32:00.120 --> 00:32:04.120]  在我們讀聖經的時候
[00:32:04.120 --> 00:32:06.120]  這些都是叫我們摘心
[00:32:06.120 --> 00:32:09.120]  神永遠是守約
[00:32:09.120 --> 00:32:11.120]  祂兌現了四十年前
[00:32:11.120 --> 00:32:13.120]  和這班人所立的約
[00:32:13.120 --> 00:32:15.120]  要他們祝壇獻祭
[00:32:15.120 --> 00:32:17.120]  在這兩個山上
[00:32:17.120 --> 00:32:21.120]  他們就要宣讀神的律例
[00:32:21.120 --> 00:32:28.120]  和祂自己帶給祂的子民的提醒和警告
[00:32:28.120 --> 00:32:32.120]  最後我們看納約禮儀獨特的地方
[00:32:32.120 --> 00:32:34.120]  在第九第十節
[00:32:34.120 --> 00:32:37.120]  整個摩西五經只有這個地方
[00:32:37.120 --> 00:32:41.120]  提到摩西和利美加的眾祭司
[00:32:41.120 --> 00:32:42.120]  去吩咐子民
[00:32:42.120 --> 00:32:43.120]  怎樣說呢
[00:32:43.120 --> 00:32:46.120]  以色列你要靜默傾聽
[00:32:46.120 --> 00:32:50.120]  你今天已經成為耶和華你神的子民了
[00:32:50.120 --> 00:32:52.120]  你要聽從耶和華你神的話
[00:32:52.120 --> 00:32:54.120]  遵行祂的誡命律例
[00:32:54.120 --> 00:32:58.120]  就是我今天所吩咐你的
[00:32:58.120 --> 00:33:01.120]  我想問問弟兄姊妹
[00:33:01.120 --> 00:33:03.120]  為什麼說這個地方這麼獨特呢
[00:33:03.120 --> 00:33:08.120]  為什麼說過去都是摩西和以色列民說
[00:33:08.120 --> 00:33:10.120]  摩西成為神的代言人
[00:33:10.120 --> 00:33:12.120]  但這裡找來利美加的祭司
[00:33:12.120 --> 00:33:16.120]  提醒這些新一代的以色列人
[00:33:16.120 --> 00:33:17.120]  為什麼呢
[00:33:17.120 --> 00:33:19.120]  因為摩西快要死了
[00:33:19.120 --> 00:33:21.120]  摩西是進不了英雄之地
[00:33:21.120 --> 00:33:25.120]  他要叫利美加所有的祭司
[00:33:25.120 --> 00:33:30.120]  你們要帶同這些新一代的以色列人進入迦南地
[00:33:30.120 --> 00:33:34.120]  他們成為新的摩西律法的守護者
[00:33:34.120 --> 00:33:38.120]  他們必須要繼續承傳這種教導神子民
[00:33:38.120 --> 00:33:40.120]  去進行神的心意
[00:33:40.120 --> 00:33:42.120]  這是一個很重要的職責
[00:33:42.120 --> 00:33:44.120]  這段經文
[00:33:44.120 --> 00:33:46.120]  就是告訴我們
[00:33:46.120 --> 00:33:49.120]  你今天要靜默傾聽
[00:33:49.120 --> 00:33:53.120]  這跟我們讀《生命記》第六章
[00:33:53.120 --> 00:33:55.120]  一個很著名的經文
[00:33:55.120 --> 00:33:58.120]  很有共鳴
[00:33:58.120 --> 00:34:00.120]  那裡說什麼呢
[00:34:00.120 --> 00:34:03.120]  同樣是要神的子民說
[00:34:03.120 --> 00:34:05.120]  你們要聽以色列
[00:34:05.120 --> 00:34:07.120]  神是獨一的
[00:34:07.120 --> 00:34:12.120]  所以你們要盡心盡性盡力去愛主你的神
[00:34:12.120 --> 00:34:15.120]  原來今天我們要守神的律例誡命
[00:34:15.120 --> 00:34:19.120]  不是你覺得好像被迫
[00:34:19.120 --> 00:34:21.120]  很為難
[00:34:21.120 --> 00:34:22.120]  絕對不是
[00:34:22.120 --> 00:34:24.120]  如果是出於愛的話
[00:34:24.120 --> 00:34:26.120]  整件事就很不同了
[00:34:26.120 --> 00:34:27.120]  是一個愛的關係
[00:34:27.120 --> 00:34:29.120]  你要尊重不單止上帝
[00:34:29.120 --> 00:34:32.120]  你要信上帝給你這些規條
[00:34:32.120 --> 00:34:35.120]  反而是叫你得自由得釋放
[00:34:35.120 --> 00:34:36.120]  大家明白嗎
[00:34:36.120 --> 00:34:38.120]  等於做父母
[00:34:38.120 --> 00:34:39.120]  你不要玩火
[00:34:39.120 --> 00:34:41.120]  那個不是限制
[00:34:41.120 --> 00:34:43.120]  那個是必須的
[00:34:43.120 --> 00:34:46.120]  今天這個世界最大的問題是什麼
[00:34:46.120 --> 00:34:48.120]  到處的人都說要自由
[00:34:48.120 --> 00:34:50.120]  以我自己做中心
[00:34:50.120 --> 00:34:51.120]  我想怎樣就怎樣
[00:34:51.120 --> 00:34:53.120]  我喜歡怎樣就怎樣
[00:34:53.120 --> 00:34:55.120]  所以今天有些國家還是怎樣
[00:34:55.120 --> 00:34:58.120]  你去到洗手間就知道
[00:34:58.120 --> 00:35:00.120]  明明是男人的洗手間
[00:35:00.120 --> 00:35:04.120]  但他說今天他不覺得自己是男人
[00:35:04.120 --> 00:35:07.120]  他要走去旁邊女廁那裡
[00:35:07.120 --> 00:35:10.120]  他說今天我覺得我有70%
[00:35:10.120 --> 00:35:12.120]  我今天Feel I am a woman
[00:35:12.120 --> 00:35:14.120]  雖然我是一個男士
[00:35:14.120 --> 00:35:15.120]  但我走進去女廁
[00:35:15.120 --> 00:35:17.120]  這樣都可以
[00:35:17.120 --> 00:35:20.120]  你說做健身的還會更可怕
[00:35:20.120 --> 00:35:22.120]  你在裡面洗澡的時候
[00:35:22.120 --> 00:35:24.120]  特別是女士
[00:35:24.120 --> 00:35:26.120]  洗澡的時候有一個男人進來
[00:35:26.120 --> 00:35:29.120]  I feel I am like a woman today
[00:35:29.120 --> 00:35:31.120]  他就走進來
[00:35:31.120 --> 00:35:33.120]  真的嚇死人了
[00:35:33.120 --> 00:35:35.120]  我們為什麼會扭曲成這樣
[00:35:35.120 --> 00:35:38.120]  就是因為人以為自由就是最大
[00:35:38.120 --> 00:35:40.120]  你想怎樣就怎樣
[00:35:40.120 --> 00:35:42.120]  但不是自由
[00:35:42.120 --> 00:35:44.120]  一種所謂自由的觀念
[00:35:44.120 --> 00:35:48.120]  沒有了道德的規範和底線的時候
[00:35:48.120 --> 00:35:50.120]  是會叫人沉淪
[00:35:50.120 --> 00:35:52.120]  而且進入黑暗
[00:35:52.120 --> 00:35:54.120]  我們今天需要的自由
[00:35:54.120 --> 00:35:56.120]  就是以上帝的話
[00:35:56.120 --> 00:35:59.120]  做一個真正的參考
[00:35:59.120 --> 00:36:00.120]  一個法則
[00:36:00.120 --> 00:36:03.120]  一個標準去量度
[00:36:03.120 --> 00:36:06.120]  當我們好好依靠上主的時候
[00:36:06.120 --> 00:36:10.120]  帶領我們下一代好好地繼續前行
[00:36:10.120 --> 00:36:12.120]  有一個故事是這樣說的
[00:36:12.120 --> 00:36:15.120]  說一個老公和太太結婚之後
[00:36:15.120 --> 00:36:18.120]  老公每次出門就列清單給太太
[00:36:18.120 --> 00:36:20.120]  我今晚回來要吃什麼菜
[00:36:20.120 --> 00:36:22.120]  要吃什麼魚
[00:36:22.120 --> 00:36:24.120]  太太很用心地做
[00:36:24.120 --> 00:36:27.120]  由早到晚很辛苦
[00:36:27.120 --> 00:36:29.120]  日日如是
[00:36:29.120 --> 00:36:32.120]  直到有一天她老公突然死了
[00:36:32.120 --> 00:36:36.120]  她好像如釋重負
[00:36:36.120 --> 00:36:40.120]  誰知她遇到她第二任的丈夫
[00:36:40.120 --> 00:36:43.120]  是他們彼此真誠的相愛
[00:36:43.120 --> 00:36:44.120]  在這個愛的裏面
[00:36:44.120 --> 00:36:48.120]  丈夫沒有要求太太煮什麼菜
[00:36:48.120 --> 00:36:49.120]  煮什麼魚
[00:36:49.120 --> 00:36:52.120]  太太悉心料理
[00:36:52.120 --> 00:36:54.120]  她突然發現
[00:36:54.120 --> 00:36:57.120]  為什麼我現在做的家務比以前還多很多
[00:36:57.120 --> 00:36:59.120]  但我很開心
[00:36:59.120 --> 00:37:01.120]  原因的分別大家看到是什麼嗎?
[00:37:01.120 --> 00:37:04.120]  是因為你心甘情願
[00:37:04.120 --> 00:37:07.120]  你覺得我真的很愛我這個老公
[00:37:07.120 --> 00:37:09.120]  我為他一生一世服侍他
[00:37:09.120 --> 00:37:10.120]  我也願意的
[00:37:10.120 --> 00:37:13.120]  這是愛的一個回應
[00:37:13.120 --> 00:37:17.120]  所以我們今天要帶領我們下一代
[00:37:17.120 --> 00:37:18.120]  真的要這樣明白
[00:37:18.120 --> 00:37:20.120]  最後這段經文的一段落
[00:37:20.120 --> 00:37:23.120]  就是說那個祝福與奏助
[00:37:23.120 --> 00:37:27.120]  都是圍繞著十誡裏面所強調的
[00:37:27.120 --> 00:37:30.120]  我們沒有時間逐一來看
[00:37:30.120 --> 00:37:33.120]  所以我想大家總結一下
[00:37:33.120 --> 00:37:34.120]  二十七章說的
[00:37:34.120 --> 00:37:36.120]  要感恩報恩
[00:37:36.120 --> 00:37:39.120]  二十八章我們看到
[00:37:39.120 --> 00:37:42.120]  你要出於一種愛慕上帝的心
