
[00:00:00.000 --> 00:00:07.000]  今天我想和你們分享一個生命中不能承受的震
[00:19:18.280 --> 00:19:20.280]  卻是讓你要看到
[00:19:20.280 --> 00:19:22.280]  你生命改變
[00:19:22.280 --> 00:19:24.280]  那一種的重要
[00:19:24.280 --> 00:19:26.280]  我不希望你只是
[00:19:26.280 --> 00:19:28.280]  聽完就算了
[00:19:28.280 --> 00:19:30.280]  而是真真正正
[00:19:30.280 --> 00:19:32.280]  去有一個大著改變
[00:19:32.280 --> 00:19:34.280]  剛才
[00:19:34.280 --> 00:19:36.280]  好像Vianne今天
[00:19:36.280 --> 00:19:38.280]  報告那樣
[00:19:38.280 --> 00:19:40.280]  你需要
[00:19:40.280 --> 00:19:42.280]  大家去幫忙
[00:19:42.280 --> 00:19:44.280]  如果你覺得
[00:19:44.280 --> 00:19:46.280]  你想去音樂會
[00:19:46.280 --> 00:19:48.280]  你又想需要
[00:19:48.280 --> 00:19:50.280]  去露營的話
[00:19:50.280 --> 00:19:52.280]  這些都是
[00:19:52.280 --> 00:19:54.280]  在你生命裏
[00:19:54.280 --> 00:19:56.280]  需要踏出去一步
[00:19:56.280 --> 00:19:58.280]  去嘗試一下
[00:19:58.280 --> 00:20:00.280]  你再不是一個
[00:20:00.280 --> 00:20:02.280]  只是一個參與者
[00:20:02.280 --> 00:20:04.280]  你都可以成為一個統籌人
[00:20:04.280 --> 00:20:06.280]  在這個統籌裏面
[00:20:06.280 --> 00:20:08.280]  你就是正正
[00:20:08.280 --> 00:20:10.280]  可以走出來
[00:20:10.280 --> 00:20:12.280]  不只是單單聽到
[00:20:12.280 --> 00:20:14.280]  你還可以
[00:20:14.280 --> 00:20:16.280]  去行道
[00:20:16.280 --> 00:20:18.280]  為什麼說做一個統籌人
[00:20:18.280 --> 00:20:20.280]  可以行道呢?
[00:20:20.280 --> 00:20:22.280]  就是在當中可能你會遇到
[00:20:22.280 --> 00:20:26.280]  很多不同意見的人
[00:20:26.280 --> 00:20:28.280]  你怎樣學習
[00:20:28.280 --> 00:20:30.280]  去求同存異呢?
[00:20:30.280 --> 00:20:32.280]  怎樣去學習
[00:20:32.280 --> 00:20:34.280]  你成長
[00:20:34.280 --> 00:20:36.280]  作為一個大哥哥
[00:20:36.280 --> 00:20:38.280]  大姐姐
[00:20:38.280 --> 00:20:40.280]  去帶領一些Junior去露營呢?
[00:20:40.280 --> 00:20:42.280]  怎樣去將
[00:20:42.280 --> 00:20:44.280]  神的話語
[00:20:44.280 --> 00:20:46.280]  透過你自己的生命
[00:20:46.280 --> 00:20:48.280]  一步一步的改變
[00:20:48.280 --> 00:20:50.280]  而去將你的生命故事
[00:20:50.280 --> 00:20:52.280]  講給
[00:20:52.280 --> 00:20:54.280]  你下面的弟兄姊妹聽呢?
[00:20:54.280 --> 00:20:56.280]  這都是一個
[00:20:56.280 --> 00:20:58.280]  很想你們去做的事情
[00:20:58.280 --> 00:21:00.280]  求主
[00:21:00.280 --> 00:21:02.280]  繼續給我們
[00:21:02.280 --> 00:21:04.280]  生命的改變之餘
[00:21:04.280 --> 00:21:06.280]  還要想想
[00:21:06.280 --> 00:21:08.280]  你的生命改變
[00:21:08.280 --> 00:21:10.280]  怎樣在教會裏面
[00:21:10.280 --> 00:21:12.280]  帶動出來
[00:21:12.280 --> 00:21:14.280]  活現出來
[00:21:14.280 --> 00:21:16.280]  願主繼續幫助我們
[00:21:16.280 --> 00:21:18.280]  讓我們成為
[00:21:18.280 --> 00:21:20.280]  祂合用的器皿
[00:21:20.280 --> 00:21:22.280]  亦都是給我去的生命
[00:21:22.280 --> 00:21:24.280]  給你們的生命
[00:21:24.280 --> 00:21:26.280]  可以從此不再一樣
[00:21:26.280 --> 00:21:28.280]  我們一齊去禱告
[00:21:28.280 --> 00:21:30.280]  七夕天父
[00:21:30.280 --> 00:21:32.280]  感謝祢藉著耶穌基督的話語
[00:21:32.280 --> 00:21:34.280]  提醒我們
[00:21:34.280 --> 00:21:36.280]  生命的根基
[00:21:36.280 --> 00:21:38.280]  是需要建立在你的盆石上
[00:21:38.280 --> 00:21:40.280]  我們承認
[00:21:40.280 --> 00:21:42.280]  我們常常都被
[00:21:42.280 --> 00:21:44.280]  世俗很多的聲音吸引
[00:21:44.280 --> 00:21:46.280]  而將生命的重心
[00:21:46.280 --> 00:21:48.280]  放在一些短暫的事物上
[00:21:48.280 --> 00:21:50.280]  卻是忘記
[00:21:50.280 --> 00:21:52.280]  你話語中的智慧
[00:21:52.280 --> 00:21:54.280]  和真理
[00:21:54.280 --> 00:21:56.280]  主啊,我們面對學業的壓力
[00:21:56.280 --> 00:21:58.280]  人際的關係
[00:21:58.280 --> 00:22:00.280]  和很多未來的不確定性
[00:22:00.280 --> 00:22:02.280]  但是求主
[00:22:02.280 --> 00:22:04.280]  你幫助我們
[00:22:04.280 --> 00:22:06.280]  不單只是聽見你的話語
[00:22:06.280 --> 00:22:08.280]  更能將你的教導
[00:22:08.280 --> 00:22:10.280]  實踐在我們的生活上
[00:22:10.280 --> 00:22:12.280]  讓我們有力量的
[00:22:12.280 --> 00:22:14.280]  去選擇
[00:22:14.280 --> 00:22:16.280]  走在你的道路當中
[00:22:16.280 --> 00:22:18.280]  走在你的信心當中
[00:22:18.280 --> 00:22:20.280]  將我們的生命根基
[00:22:20.280 --> 00:22:22.280]  緊緊地建立
[00:22:22.280 --> 00:22:24.280]  在你永不動搖的盆石上
[00:22:24.280 --> 00:22:26.280]  主耶穌
[00:22:26.280 --> 00:22:28.280]  我們相信你的話語
[00:22:28.280 --> 00:22:30.280]  是帶有權柄和能力的
[00:22:30.280 --> 00:22:32.280]  能夠改變我們在座
[00:22:32.280 --> 00:22:34.280]  每一個人的生命
[00:22:34.280 --> 00:22:36.280]  求你賜下智慧
[00:22:36.280 --> 00:22:38.280]  讓我們懂得每一天
[00:22:38.280 --> 00:22:40.280]  生活在你的當中
[00:22:40.280 --> 00:22:42.280]  能夠依靠你
[00:22:42.280 --> 00:22:44.280]  愛你
[00:22:44.280 --> 00:22:46.280]  亦都是愛我們身邊的每一個人
[00:22:46.280 --> 00:22:48.280]  當我們面對風雨的時候
[00:22:48.280 --> 00:22:50.280]  求你堅固我們的信心
[00:22:50.280 --> 00:22:52.280]  讓我們有
[00:22:52.280 --> 00:22:54.280]  屬天而來的平安和安慰
[00:22:54.280 --> 00:22:56.280]  有屬天而來的平安和力量
[00:22:56.280 --> 00:22:58.280]  不單止能夠站穩
[00:22:58.280 --> 00:23:00.280]  還可以永不動搖
[00:23:00.280 --> 00:23:02.280]  倒塌
[00:23:02.280 --> 00:23:04.280]  主耶穌
[00:23:04.280 --> 00:23:06.280]  我們將我們的生命
[00:23:06.280 --> 00:23:08.280]  我們的計劃
[00:23:08.280 --> 00:23:10.280]  完全交在你的手裏
[00:23:10.280 --> 00:23:12.280]  求你親自帶領我們
[00:23:12.280 --> 00:23:14.280]  我們同心在你面前祈禱
[00:23:14.280 --> 00:23:16.280]  是奉靠主耶穌的聖名而求
[00:23:16.280 --> 00:23:18.280]  阿門

