
[00:00:00.000 --> 00:00:02.800]  在過去這兩三年的時間裡
[00:19:28.800 --> 00:19:30.800]  我們也要仔細分辨
[00:19:30.800 --> 00:19:33.800]  當中是從真理而來的信息
[00:19:33.800 --> 00:19:37.800]  則要聽從 即上美的要持守
[00:19:37.800 --> 00:19:40.800]  而如果是生發錯誤的信息
[00:19:40.800 --> 00:19:41.800]  則要遠離
[00:19:41.800 --> 00:19:44.800]  即是各樣的惡事要進階不做
[00:19:44.800 --> 00:19:45.800]  如果這樣去理解的話
[00:19:45.800 --> 00:19:49.800]  這整個4節都今晚就都聯繫在一起
[00:19:49.800 --> 00:19:51.800]  而將這些都連在一起的
[00:19:51.800 --> 00:19:53.800]  乃是神的靈
[00:19:53.800 --> 00:19:56.800]  他幫助我們看見並能分辨
[00:19:56.800 --> 00:19:58.800]  什麼是上美的
[00:19:58.800 --> 00:20:00.800]  要聽從並持守
[00:20:00.800 --> 00:20:04.800]  什麼是要遠離進階不做
[00:20:04.800 --> 00:20:07.800]  格林多前書2章14節說
[00:20:07.800 --> 00:20:10.800]  除血氣的人不領會神聖靈的事
[00:20:10.800 --> 00:20:12.800]  凡道以為愚拙
[00:20:12.800 --> 00:20:13.800]  並且不能知道
[00:20:13.800 --> 00:20:17.800]  因為這些事唯有屬靈的人才能看透
[00:20:17.800 --> 00:20:21.800]  然而我們如何才能與神的靈相通呢
[00:20:21.800 --> 00:20:24.800]  如何才能成為屬靈的人呢
[00:20:24.800 --> 00:20:26.800]  那這裡屬靈的人不是說
[00:20:26.800 --> 00:20:31.800]  我會說別人聽不懂的方言
[00:20:31.800 --> 00:20:34.800]  或者在禱告中好像被聖靈擊倒
[00:20:34.800 --> 00:20:36.800]  然後往後倒
[00:20:36.800 --> 00:20:38.800]  不是這樣才算屬靈人
[00:20:38.800 --> 00:20:40.800]  真正的屬靈的人
[00:20:40.800 --> 00:20:43.800]  是能夠在靈裡面看見上主
[00:20:43.800 --> 00:20:44.800]  聽見祂的話語
[00:20:44.800 --> 00:20:47.800]  能夠明白神的心意
[00:20:47.800 --> 00:20:51.800]  有智慧可以分辨所領導的事情
[00:20:51.800 --> 00:20:54.800]  而不是把時間
[00:20:54.800 --> 00:20:57.800]  放在一切的焦慮不安當中
[00:20:57.800 --> 00:21:00.800]  我給大家再舉一個例子
[00:21:00.800 --> 00:21:02.800]  有一段時間有一姊妹
[00:21:02.800 --> 00:21:05.800]  就處於靈性的低潮期
[00:21:05.800 --> 00:21:08.800]  那時候她裡面甚是憂傷
[00:21:08.800 --> 00:21:11.800]  當人處於低谷的時候
[00:21:11.800 --> 00:21:13.800]  她看什麼也是很負面的
[00:21:13.800 --> 00:21:15.800]  她覺得自己什麼也做不好
[00:21:15.800 --> 00:21:18.800]  裡面有很多自我責備的聲音
[00:21:18.800 --> 00:21:21.800]  自我譴責的聲音
[00:21:21.800 --> 00:21:24.800]  然後她就去了長洲島的
[00:21:24.800 --> 00:21:26.800]  一個思維禁院裡面去退休
[00:21:26.800 --> 00:21:27.800]  就進修
[00:21:27.800 --> 00:21:31.800]  那天她就坐在面朝大海的一張長凳上
[00:21:31.800 --> 00:21:32.800]  祈禱
[00:21:32.800 --> 00:21:35.800]  她將自己心裡所有的話語
[00:21:35.800 --> 00:21:38.800]  在禱告中向神去傾吐
[00:21:38.800 --> 00:21:40.800]  述說她自己的軟弱
[00:21:40.800 --> 00:21:42.800]  然後裡面她就有一個聲音
[00:21:42.800 --> 00:21:43.800]  向祂說話
[00:21:43.800 --> 00:21:45.800]  她說:您若親近我
[00:21:45.800 --> 00:21:47.800]  我就必親近您
[00:21:47.800 --> 00:21:49.800]  那一下子她看見
[00:21:49.800 --> 00:21:54.800]  並感受到被神的靈所觸摸的溫暖
[00:21:54.800 --> 00:21:55.800]  她聽見
[00:21:55.800 --> 00:21:57.800]  那個時候她閉著眼睛的時候
[00:21:57.800 --> 00:21:58.800]  在禱告的時候
[00:21:58.800 --> 00:22:01.800]  她聽見天空中有鳥叫聲
[00:22:01.800 --> 00:22:03.800]  和歡快的歌唱聲
[00:22:03.800 --> 00:22:07.800]  海水聽到海水衝擊著岸邊的巨石
[00:22:07.800 --> 00:22:10.800]  感受著海風吹拂著她的面頰
[00:22:10.800 --> 00:22:13.800]  那個瞬間她真真切切地看見
[00:22:13.800 --> 00:22:16.800]  並體會到神創造的美好
[00:22:16.800 --> 00:22:17.800]  感受到神的愛
[00:22:17.800 --> 00:22:19.800]  原來從來沒有離開過
[00:22:19.800 --> 00:22:20.800]  神透過大自然
[00:22:20.800 --> 00:22:21.800]  透過祂的靈
[00:22:21.800 --> 00:22:23.800]  向這位姊妹來說話
[00:22:23.800 --> 00:22:25.800]  表明祂的愛跟恩典
[00:22:25.800 --> 00:22:28.800]  從來未曾離開過
[00:22:28.800 --> 00:22:29.800]  在那樣的一個經歷之後
[00:22:29.800 --> 00:22:31.800]  她心中的陰霾不在
[00:22:31.800 --> 00:22:33.800]  而是有從神的靈而來的
[00:22:33.800 --> 00:22:36.800]  真實的喜樂去面對這一切
[00:22:36.800 --> 00:22:38.800]  雖然外在的環境沒有變化
[00:22:38.800 --> 00:22:43.800]  但內在屬靈的力量加強了
[00:22:43.800 --> 00:22:45.800]  這就是透過神的靈
[00:22:45.800 --> 00:22:48.800]  看見並辨析神的心意
[00:22:48.800 --> 00:22:54.800]  且活出神所賜各樣的美善
[00:22:54.800 --> 00:22:58.800]  好 我們再來看第三個
[00:22:58.800 --> 00:23:00.800]  從諸默回看當下
[00:23:00.800 --> 00:23:03.800]  神身心靈都得門保守
[00:23:03.800 --> 00:23:05.800]  五章二三到二四我跟大家讀
[00:23:05.800 --> 00:23:10.800]  願賜平安的神親自使你們全然得勝
[00:23:10.800 --> 00:23:14.800]  又願你們的靈與魂與生子得門保守
[00:23:14.800 --> 00:23:16.800]  在我們主耶穌基督降臨的時候
[00:23:16.800 --> 00:23:18.800]  完全無可止災
[00:23:18.800 --> 00:23:20.800]  那召你們的本事信實的
[00:23:20.800 --> 00:23:23.800]  祂必成就這事
[00:23:23.800 --> 00:23:26.800]  五章二三節是保羅書信當中
[00:23:26.800 --> 00:23:30.800]  唯一一次提到靈魂身體的經文
[00:23:30.800 --> 00:23:35.800]  這裡不是像一些學者或者所提倡的
[00:23:35.800 --> 00:23:37.800]  這裡可能談的是
[00:23:37.800 --> 00:23:39.800]  認為這裡談的保羅人觀
[00:23:39.800 --> 00:23:42.800]  能分成靈魂體這三部分
[00:23:42.800 --> 00:23:45.800]  其實這就是一個整體的談人
[00:23:45.800 --> 00:23:46.800]  這三個方面
[00:23:46.800 --> 00:23:49.800]  我的一位老師 焚英坤老師曾經指出
[00:23:49.800 --> 00:23:53.800]  這在他的書裡頭指出來
[00:23:53.800 --> 00:23:57.800]  靈的方面指的是我們有與神交往的那一面
[00:23:57.800 --> 00:24:01.800]  我們每一個人可以在禱告中跟神相遇
[00:24:01.800 --> 00:24:04.800]  或者我們能夠在生活的經歷當中
[00:24:04.800 --> 00:24:08.800]  感受到從上主而來的感動
[00:24:08.800 --> 00:24:11.800]  或者祂的啟發
[00:24:11.800 --> 00:24:14.800]  都是透過聖靈的工作
[00:24:14.800 --> 00:24:17.800]  魂則代表我們關於人的自我意識
[00:24:17.800 --> 00:24:19.800]  思想 情感 意志
[00:24:19.800 --> 00:24:22.800]  以及與他人關係的那一面
[00:24:22.800 --> 00:24:25.800]  平時我們會反思 會思考
[00:24:25.800 --> 00:24:29.800]  在美麗的生活中去經歷 去體驗
[00:24:29.800 --> 00:24:31.800]  因為我們有魂的那一面
[00:24:31.800 --> 00:24:32.800]  體呢
[00:24:32.800 --> 00:24:35.800]  身體是代表人的物質生命的存在
[00:24:35.800 --> 00:24:39.800]  是與物質世界相互接觸的那個層面
[00:24:39.800 --> 00:24:41.800]  而這三個方面保羅提到說
[00:24:41.800 --> 00:24:44.800]  我們都可以得門保守
[00:24:44.800 --> 00:24:48.800]  可見保羅認同神看中我們的每一個層面
[00:24:48.800 --> 00:24:50.800]  無論我們的身體
[00:24:50.800 --> 00:24:52.800]  還是我們的思想意念
[00:24:52.800 --> 00:24:54.800]  還是我們的靈性生命
[00:24:54.800 --> 00:24:58.800]  每一個層面都是神所寶貴的
[00:24:58.800 --> 00:25:01.800]  都是神所要救贖的對象
[00:25:01.800 --> 00:25:03.800]  我們說的得救不單單說
[00:25:03.800 --> 00:25:05.800]  好像就是我們死後靈魂得救
[00:25:05.800 --> 00:25:09.800]  而是在當下神已經在不斷地救贖我們
[00:25:09.800 --> 00:25:13.800]  挽回我們的身心靈
[00:25:13.800 --> 00:25:14.800]  換句話說
[00:25:14.800 --> 00:25:16.800]  如果我們不愛惜這個身體
[00:25:16.800 --> 00:25:17.800]  經常熬夜啊
[00:25:17.800 --> 00:25:19.800]  不好好休息啊
[00:25:19.800 --> 00:25:20.800]  都屬於得罪神
[00:25:20.800 --> 00:25:21.800]  是吧
[00:25:21.800 --> 00:25:24.800]  如果我們的心思意念
[00:25:24.800 --> 00:25:28.800]  總是被不好的事情所佔據
[00:25:28.800 --> 00:25:30.800]  總是被憂慮所佔據
[00:25:30.800 --> 00:25:33.800]  總是思想一些遠離神的事情
[00:25:33.800 --> 00:25:35.800]  神不喜悅的事情
[00:25:35.800 --> 00:25:37.800]  那麼我們的主
[00:25:37.800 --> 00:25:38.800]  我們的神
[00:25:38.800 --> 00:25:43.800]  也會因為我們的遠離而難過
[00:25:43.800 --> 00:25:44.800]  因為他在意
[00:25:44.800 --> 00:25:46.800]  因為他在乎
[00:25:46.800 --> 00:25:47.800]  無論我們的身體
[00:25:47.800 --> 00:25:49.800]  我們的思想
[00:25:49.800 --> 00:25:50.800]  我們的靈性
[00:25:50.800 --> 00:25:52.800]  他都在意
[00:25:52.800 --> 00:25:56.800]  他在意的是我們整個完整的人
[00:25:56.800 --> 00:25:58.800]  23節後半節說
[00:25:58.800 --> 00:26:00.800]  在我們主耶穌基督降臨的時候
[00:26:00.800 --> 00:26:03.800]  完全無可指責
[00:26:03.800 --> 00:26:04.800]  這裡呢
[00:26:04.800 --> 00:26:08.800]  就指向將來主再來的時候
[00:26:08.800 --> 00:26:10.800]  這裡的意思是什麼呢
[00:26:10.800 --> 00:26:14.800]  我們如何在當下紛紛擾擾當中
[00:26:14.800 --> 00:26:17.800]  可以活出神的心意呢
[00:26:17.800 --> 00:26:20.800]  我們需要面向將來而言
[00:26:20.800 --> 00:26:23.800]  而不只是只關注在我們的過去
[00:26:23.800 --> 00:26:25.800]  其實很多時候
[00:26:25.800 --> 00:26:27.800]  我們會被我們的過去所矯擾
[00:26:27.800 --> 00:26:28.800]  我們會覺得
[00:26:28.800 --> 00:26:30.800]  我們今天成了什麼樣的人
[00:26:30.800 --> 00:26:32.800]  是被過去所決定
[00:26:32.800 --> 00:26:34.800]  我們會認為
[00:26:34.800 --> 00:26:36.800]  我們可能會覺得
[00:26:36.800 --> 00:26:38.800]  我們的家庭環境的受害者
[00:26:38.800 --> 00:26:40.800]  我之所以今天會是這樣
[00:26:40.800 --> 00:26:42.800]  是因為我有強勢的父母
[00:26:42.800 --> 00:26:45.800]  我不知道有沒有人會有過這樣的一個感覺
[00:26:45.800 --> 00:26:47.800]  或者是因為父母並不關心我
[00:26:47.800 --> 00:26:49.800]  或者其他等等
[00:26:49.800 --> 00:26:51.800]  我們把眼光放在過去
[00:26:51.800 --> 00:26:54.800]  這個是我們經常會去做的
[00:26:54.800 --> 00:26:55.800]  但這裡特別指出來
[00:26:55.800 --> 00:26:58.800]  使我們可以完全完整
[00:26:58.800 --> 00:27:00.800]  使我們可以不一樣的是神
[00:27:00.800 --> 00:27:01.800]  祂會保守我們
[00:27:01.800 --> 00:27:03.800]  因為祂是信實的
[00:27:03.800 --> 00:27:05.800]  祂會一直保守我們
[00:27:05.800 --> 00:27:08.800]  一直到祂將來再來的日子
[00:27:08.800 --> 00:27:09.800]  但我們帶著這個盼望
[00:27:09.800 --> 00:27:10.800]  就是從這個
[00:27:10.800 --> 00:27:12.800]  不是一直糾結於過去
[00:27:12.800 --> 00:27:14.800]  而是把我們的眼光放在將來
[00:27:14.800 --> 00:27:16.800]  我們帶著這個盼望
[00:27:16.800 --> 00:27:18.800]  看著將來週末的話
[00:27:18.800 --> 00:27:19.800]  去活出當下
[00:27:19.800 --> 00:27:22.800]  而不是定睛在我們無法改變的事情
[00:27:22.800 --> 00:27:24.800]  上面的時候
[00:27:24.800 --> 00:27:26.800]  去把我們看成了這個環境
[00:27:26.800 --> 00:27:28.800]  或者處境的受害者的時候
[00:27:28.800 --> 00:27:30.800]  我們會看見
[00:27:30.800 --> 00:27:33.800]  其實從那將來週末的盼望來看
[00:27:33.800 --> 00:27:35.800]  我們可以活出不一樣
[00:27:35.800 --> 00:27:37.800]  那我們帶著主
[00:27:37.800 --> 00:27:39.800]  會一直保守我們的全人
[00:27:39.800 --> 00:27:41.800]  完整 完全
[00:27:41.800 --> 00:27:43.800]  直到祂再來的應許
[00:27:43.800 --> 00:27:46.800]  活出我們當下該活出的樣式
[00:27:46.800 --> 00:27:47.800]  好不好
[00:27:47.800 --> 00:27:48.800]  帶著這樣的盼望
[00:27:48.800 --> 00:27:50.800]  去活出我們的當下
[00:27:50.800 --> 00:27:52.800]  不要再糾結過去
[00:27:52.800 --> 00:27:54.800]  不要再只是看環境
[00:27:54.800 --> 00:27:56.800]  而是仰望我們的主
[00:27:56.800 --> 00:27:58.800]  面對將來的週末的盼望
[00:27:58.800 --> 00:28:00.800]  去活出我們的當下
[00:28:00.800 --> 00:28:01.800]  帶著盼望
[00:28:01.800 --> 00:28:04.800]  活出我們的當下
[00:28:04.800 --> 00:28:06.800]  最後
[00:28:06.800 --> 00:28:08.800]  在當下動盪不確定的時代
[00:28:08.800 --> 00:28:12.800]  如何看見神的心意呢
[00:28:12.800 --> 00:28:13.800]  對外
[00:28:13.800 --> 00:28:15.800]  我們不是看環境如何
[00:28:15.800 --> 00:28:18.800]  而是定睛在耶穌基督的身上
[00:28:18.800 --> 00:28:21.800]  看見祂在各樣的環境中的恩典
[00:28:21.800 --> 00:28:22.800]  與保守
[00:28:22.800 --> 00:28:24.800]  我們才能殘有喜樂
[00:28:24.800 --> 00:28:26.800]  平安 反世喜恩
[00:28:26.800 --> 00:28:27.800]  對內
[00:28:27.800 --> 00:28:30.800]  透過我們心靈深處的看見
[00:28:30.800 --> 00:28:32.800]  看見上主的作為
[00:28:32.800 --> 00:28:35.800]  看見祂在祂所創造的這個世界中的
[00:28:35.800 --> 00:28:36.800]  一朝一暮
[00:28:36.800 --> 00:28:38.800]  看見祂的心意
[00:28:38.800 --> 00:28:41.800]  才能真正有力量活出
[00:28:41.800 --> 00:28:43.800]  祂要我們活出的樣式
[00:28:43.800 --> 00:28:47.800]  最後從週末來看我們的當下
[00:28:47.800 --> 00:28:49.800]  因為我們並不是由我們的過去
[00:28:49.800 --> 00:28:51.800]  所決定
[00:28:51.800 --> 00:28:53.800]  我們要把過去放在過去
[00:28:53.800 --> 00:28:56.800]  而是由那充滿盼望的將來
[00:28:56.800 --> 00:28:59.800]  週末決定我們的當下
[00:28:59.800 --> 00:29:00.800]  如此
[00:29:00.800 --> 00:29:03.800]  我們才能看得見神的心意
[00:29:03.800 --> 00:29:06.800]  看見祂對我們那一如既往的
[00:29:06.800 --> 00:29:08.800]  不曾離棄的愛
[00:29:08.800 --> 00:29:12.800]  看見祂那不離不棄的愛
[00:29:12.800 --> 00:29:18.800]  好 我們一起低頭做一個禱告
[00:29:18.800 --> 00:29:20.800]  親愛的主
[00:29:20.800 --> 00:29:23.800]  謝謝你
[00:29:23.800 --> 00:29:26.800]  愛我們 節省我們
[00:29:26.800 --> 00:29:29.800]  挽回我們
[00:29:29.800 --> 00:29:31.800]  完全全然的歸向你
[00:29:31.800 --> 00:29:34.800]  讓我們真的是活出你兒女的樣式
[00:29:34.800 --> 00:29:38.800]  當我們在這個動盪不安的環境當中的時候
[00:29:38.800 --> 00:29:40.800]  我們定睛在的是
[00:29:40.800 --> 00:29:42.800]  定睛在你的身上
[00:29:42.800 --> 00:29:45.800]  定睛在你為我們所做的
[00:29:45.800 --> 00:29:47.800]  因為你是這個世界的主
[00:29:47.800 --> 00:29:49.800]  你是歷史的主
[00:29:49.800 --> 00:29:50.800]  謝謝你
[00:29:50.800 --> 00:29:54.800]  也讓我們能夠從心靈深處去看見你
[00:29:54.800 --> 00:29:56.800]  去遇見你
[00:29:56.800 --> 00:29:57.800]  讓我們知道說
[00:29:57.800 --> 00:29:58.800]  我們若親近你
[00:29:58.800 --> 00:30:00.800]  你就必親近我們
[00:30:00.800 --> 00:30:02.800]  謝謝你的允許
[00:30:02.800 --> 00:30:05.800]  主讓我們真的是不再糾結於
[00:30:05.800 --> 00:30:06.800]  所有的這個困境
[00:30:06.800 --> 00:30:09.800]  或者不再糾結於我們的過去
[00:30:09.800 --> 00:30:12.800]  讓我們能夠從將來週末來看我們的當下
[00:30:12.800 --> 00:30:14.800]  那我們真的是活出
[00:30:14.800 --> 00:30:16.800]  我們當活的這個樣式
[00:30:16.800 --> 00:30:18.800]  那我們靠著你
[00:30:18.800 --> 00:30:21.800]  我們常常的想到你在我們的生命當中
[00:30:21.800 --> 00:30:24.800]  對我們不離不棄的愛
[00:30:24.800 --> 00:30:26.800]  那我們知道真的是你是對我們全身
[00:30:26.800 --> 00:30:29.800]  全心全人的愛著我們
[00:30:29.800 --> 00:30:30.800]  保守著我們
[00:30:30.800 --> 00:30:33.800]  那我們也能夠活出完整的自己
[00:30:33.800 --> 00:30:36.800]  那我們不再戴著面具而活
[00:30:36.800 --> 00:30:39.800]  那我們能夠真實的去活出
[00:30:39.800 --> 00:30:41.800]  你要我們活出的生命
[00:30:41.800 --> 00:30:43.800]  因為我們屬於你
[00:30:43.800 --> 00:30:45.800]  主謝謝你
[00:30:45.800 --> 00:30:48.800]  謝謝你對我們這一生的帶領
[00:30:48.800 --> 00:30:51.800]  謝謝你對我們前路繼續的引領
[00:30:51.800 --> 00:30:53.800]  那我們因著有你
[00:30:53.800 --> 00:30:56.800]  我們在這個黑暗動盪的時代
[00:30:56.800 --> 00:30:59.800]  能夠看見那片曙光
[00:30:59.800 --> 00:31:00.800]  謝謝你
[00:31:00.800 --> 00:31:02.800]  讓我們朝著那光明而行
[00:31:02.800 --> 00:31:04.800]  謝謝你這樣的禱告
[00:31:04.800 --> 00:31:06.800]  奉握主耶穌基督聖名祈求
[00:31:06.800 --> 00:31:07.800]  阿們
[00:31:07.800 --> 00:31:09.800]  (字幕製作:貝爾)

