
[00:00:00.000 --> 00:00:03.080]  我們開展了若拿書的第二章
[00:21:19.000 --> 00:21:21.000]  為什麼你笑得這麼燦爛?
[00:21:21.000 --> 00:21:23.000]  是不是你?
[00:21:23.000 --> 00:21:24.000]  是你
[00:21:24.000 --> 00:21:26.000]  多謝你的誠實
[00:21:26.000 --> 00:21:29.000]  約拿承認
[00:21:29.000 --> 00:21:34.000]  拜那些虛無縹緲的偶像是一件錯事
[00:21:34.000 --> 00:21:38.000]  不聽神的話也是一個錯誤
[00:21:38.000 --> 00:21:41.000]  於是他在神面前立志
[00:21:41.000 --> 00:21:44.000]  要獻上感恩的祭
[00:21:44.000 --> 00:21:46.000]  他宣告救恩
[00:21:46.000 --> 00:21:50.000]  他生命的救主是出於耶和華
[00:21:50.000 --> 00:21:54.000]  所以在我們每一天的生活裏
[00:21:54.000 --> 00:22:00.000]  你有沒有想過是屬於誰的呢?
[00:22:00.000 --> 00:22:03.000]  如果我們真的認定
[00:22:03.000 --> 00:22:06.000]  基督這個信仰
[00:22:06.000 --> 00:22:09.000]  上帝是主宰我們生命的時候
[00:22:09.000 --> 00:22:15.000]  我們能不能夠好好信靠祂呢?
[00:22:15.000 --> 00:22:20.000]  在真實當我們知道我們悔改
[00:22:20.000 --> 00:22:22.000]  我們有錯的時候
[00:22:22.000 --> 00:22:26.000]  我們可不可以用行動帶來改變呢?
[00:22:26.000 --> 00:22:29.000]  你剛才點了這麼大的頭
[00:22:29.000 --> 00:22:31.000]  每一次都錯誤的時候
[00:22:31.000 --> 00:22:34.000]  你會不會將這個錯
[00:22:34.000 --> 00:22:37.000]  真的用行動去改過呢?
[00:22:37.000 --> 00:22:40.000]  有沒有這樣的勇氣呢?
[00:22:40.000 --> 00:22:41.000]  沒有?
[00:22:41.000 --> 00:22:43.000]  零頭?
[00:22:43.000 --> 00:22:46.000]  待會為你祈禱
[00:22:46.000 --> 00:22:52.000]  很多時候我們無論是作為傳道目者
[00:22:52.000 --> 00:22:54.000]  或者是普通的評訓徒
[00:22:54.000 --> 00:23:00.000]  只要我們走差一步
[00:23:00.000 --> 00:23:04.000]  我們的人生都會有很大的錯誤
[00:23:04.000 --> 00:23:09.000]  就好像有一些很出名的目者
[00:23:09.000 --> 00:23:14.000]  當他們陷入一些他們不知道
[00:23:14.000 --> 00:23:18.000]  或者他們知道他們犯錯的時候
[00:23:18.000 --> 00:23:25.000]  帶來的結果是真的不可以再去改變
[00:23:25.000 --> 00:23:27.000]  特別是傳道目者
[00:23:27.000 --> 00:23:30.000]  當我們被呼召
[00:23:30.000 --> 00:23:34.000]  明明我們知道有些事情不應該做的時候
[00:23:34.000 --> 00:23:36.000]  我們做了的時候
[00:23:36.000 --> 00:23:39.000]  我們會發裂怒
[00:23:39.000 --> 00:23:46.000]  將我們陷入一些很大的懲罰當中
[00:23:46.000 --> 00:23:51.000]  這個懲罰是否一直都是這樣呢?
[00:23:51.000 --> 00:23:53.000]  又會不是
[00:23:53.000 --> 00:23:57.000]  就好像大衛他也有犯錯的時候
[00:23:57.000 --> 00:24:00.000]  當我們真心悔改的時候
[00:24:00.000 --> 00:24:03.000]  就會帶來改變
[00:24:03.000 --> 00:24:06.000]  若拿的經歷告訴我們
[00:24:06.000 --> 00:24:10.000]  當我們真正悔改的時候
[00:24:10.000 --> 00:24:14.000]  我們就會得到改變
[00:24:14.000 --> 00:24:18.000]  我不知道在講到這裡的時候
[00:24:18.000 --> 00:24:22.000]  你有沒有遇到有多少的艱難
[00:24:22.000 --> 00:24:26.000]  或者你現在正是在艱難當中
[00:24:26.000 --> 00:24:30.000]  若拿提醒我們三件很重要的事情
[00:24:30.000 --> 00:24:33.000]  無論我們的處境有多艱難
[00:24:33.000 --> 00:24:36.000]  我們都要向神祈禱
[00:24:36.000 --> 00:24:41.000]  困境不是走不出的
[00:24:41.000 --> 00:24:46.000]  困境是神給我們的管教
[00:24:46.000 --> 00:24:50.000]  為了讓我們成長
[00:24:50.000 --> 00:24:53.000]  我們真實的悔改
[00:24:53.000 --> 00:24:57.000]  必須要帶來具體的改變
[00:24:57.000 --> 00:25:00.000]  當我們知道我們犯錯的時候
[00:25:00.000 --> 00:25:03.000]  我們為何會錯呢?
[00:25:03.000 --> 00:25:05.000]  我們有沒有勇氣
[00:25:05.000 --> 00:25:07.000]  有沒有這樣的能力
[00:25:07.000 --> 00:25:10.000]  有沒有這樣的勇氣
[00:25:10.000 --> 00:25:12.000]  去帶來改變
[00:25:12.000 --> 00:25:15.000]  這個都是我們要祈禱
[00:25:15.000 --> 00:25:18.000]  求主幫助我們
[00:25:18.000 --> 00:25:21.000]  我們說我們怎樣可以去做到
[00:25:21.000 --> 00:25:25.000]  剛才那三件事呢?
[00:25:25.000 --> 00:25:27.000]  我鼓勵大家
[00:25:27.000 --> 00:25:30.000]  你們都是高年級的
[00:25:30.000 --> 00:25:36.000]  我覺得你們要建立一個規律的靈修祈禱生活
[00:25:36.000 --> 00:25:40.000]  不是每一刻都要祈禱
[00:25:40.000 --> 00:25:42.000]  但最少每一天
[00:25:42.000 --> 00:25:44.000]  你定一個時間
[00:25:44.000 --> 00:25:47.000]  給自己和神祈禱的時間
[00:25:47.000 --> 00:25:49.000]  當你遇到艱難
[00:25:49.000 --> 00:25:51.000]  或者不知道
[00:25:51.000 --> 00:25:53.000]  我做不完功課
[00:25:53.000 --> 00:25:55.000]  開始做的時候
[00:25:55.000 --> 00:25:57.000]  你會不會把書本蓋好
[00:25:57.000 --> 00:26:01.000]  安靜地在書桌面前
[00:26:01.000 --> 00:26:04.000]  和神祈禱
[00:26:04.000 --> 00:26:09.000]  求主讓你有聰明智慧去完成呢?
[00:26:09.000 --> 00:26:14.000]  我們可不可以今天你們來到這裡
[00:26:14.000 --> 00:26:18.000]  我相信都不是一個偶然的事情
[00:26:18.000 --> 00:26:20.000]  都是上帝帶你們回來
[00:26:20.000 --> 00:26:23.000]  在福堂的explorer當中
[00:26:23.000 --> 00:26:26.000]  你有沒有這樣可以立志
[00:26:26.000 --> 00:26:28.000]  在你的生活裏面
[00:26:28.000 --> 00:26:31.000]  活出這份信仰呢?
[00:26:31.000 --> 00:26:34.000]  求主繼續幫助我們
[00:26:34.000 --> 00:26:37.000]  當我們身處在一個困難當中
[00:26:37.000 --> 00:26:41.000]  甚至像若拿一樣
[00:26:41.000 --> 00:26:42.000]  絕望
[00:26:42.000 --> 00:26:44.000]  在餘福裏面
[00:26:44.000 --> 00:26:46.000]  不知道怎樣的時候
[00:26:46.000 --> 00:26:49.000]  看來是沒有盼望
[00:26:49.000 --> 00:26:51.000]  你們不要灰心
[00:26:51.000 --> 00:26:54.000]  因為若拿在禱告裏面
[00:26:54.000 --> 00:26:57.000]  叫我們學習一件事
[00:26:57.000 --> 00:27:00.000]  神是一個聽禱告的神
[00:27:00.000 --> 00:27:03.000]  或者我們面對家庭裏面
[00:27:03.000 --> 00:27:05.000]  有很多衝擊
[00:27:05.000 --> 00:27:08.000]  或者有很多艱難
[00:27:08.000 --> 00:27:10.000]  可能在座的
[00:27:10.000 --> 00:27:12.000]  或者你身邊有朋友
[00:27:12.000 --> 00:27:15.000]  父母離異
[00:27:15.000 --> 00:27:20.000]  這可能會讓你心裏很不開心
[00:27:20.000 --> 00:27:23.000]  亦都不知道怎樣做的時候
[00:27:23.000 --> 00:27:26.000]  這是上帝的教導
[00:27:26.000 --> 00:27:28.000]  你就知道
[00:27:28.000 --> 00:27:31.000]  當你自己進入婚姻的時候
[00:27:31.000 --> 00:27:38.000]  你要怎樣去維繫這個家庭
[00:27:38.000 --> 00:27:42.000]  這些都是上帝給你們的學習
[00:27:42.000 --> 00:27:44.000]  求主繼續幫助我們
[00:27:44.000 --> 00:27:47.000]  讓我們當遇到困難的時候
[00:27:47.000 --> 00:27:49.000]  不要灰心
[00:27:49.000 --> 00:27:50.000]  不要失望
[00:27:50.000 --> 00:27:54.000]  因為上帝與我們每一個人同在
[00:27:54.000 --> 00:27:57.000]  正正如我當日
[00:27:57.000 --> 00:28:03.000]  我不能夠完成自己想要的事的時候
[00:28:03.000 --> 00:28:05.000]  我也有灰心
[00:28:05.000 --> 00:28:07.000]  我也有不開心
[00:28:07.000 --> 00:28:10.000]  但上帝卻帶了我去
[00:28:10.000 --> 00:28:15.000]  另一個完全不同的光景裏
[00:28:15.000 --> 00:28:19.000]  另外告訴我們一樣很重要的事
[00:28:19.000 --> 00:28:22.000]  我們自己選擇的事
[00:28:22.000 --> 00:28:25.000]  未必是上帝要我們做的事
[00:28:25.000 --> 00:28:28.000]  學習一下安靜自己的心
[00:28:28.000 --> 00:28:32.000]  聽一下上帝與你們說話
[00:28:32.000 --> 00:28:34.000]  因為我相信
[00:28:34.000 --> 00:28:36.000]  你們每一個人
[00:28:36.000 --> 00:28:39.000]  上帝都已經與你們同在
[00:28:39.000 --> 00:28:41.000]  我們一起去祈禱
[00:28:42.000 --> 00:28:46.000]  親愛的主耶穌
[00:28:46.000 --> 00:28:48.000]  求祢幫助我們
[00:28:48.000 --> 00:28:51.000]  當我們面對艱難的時候
[00:28:51.000 --> 00:28:56.000]  求主讓我們繼續仰望祢
[00:28:56.000 --> 00:28:58.000]  定睛注視祢
[00:28:58.000 --> 00:29:00.000]  因為我們相信
[00:29:00.000 --> 00:29:03.000]  我們的救恩是出於祢
[00:29:03.000 --> 00:29:05.000]  求祢光照我們裏面
[00:29:05.000 --> 00:29:07.000]  隱然未見的罪
[00:29:07.000 --> 00:29:12.000]  還有我們有很多行得不好的
[00:29:12.000 --> 00:29:14.000]  求主幫助我們
[00:29:14.000 --> 00:29:16.000]  在祢面前悔改
[00:29:16.000 --> 00:29:18.000]  討你喜悅
[00:29:18.000 --> 00:29:21.000]  成為你所喜悅的年輕人
[00:29:21.000 --> 00:29:23.000]  主我們相信
[00:29:23.000 --> 00:29:25.000]  這一切祢給我們的
[00:29:25.000 --> 00:29:28.000]  都是出於祢要我們學習
[00:29:28.000 --> 00:29:30.000]  管教我們
[00:29:30.000 --> 00:29:32.000]  讓我們成長
[00:29:32.000 --> 00:29:34.000]  求祢繼續幫助我們
[00:29:34.000 --> 00:29:36.000]  帶領著我們
[00:29:36.000 --> 00:29:38.000]  讓我們能夠
[00:29:38.000 --> 00:29:40.000]  每一個人都走出
[00:29:40.000 --> 00:29:42.000]  我們人生裏面的困難
[00:29:42.000 --> 00:29:45.000]  當我們無論在艱難
[00:29:45.000 --> 00:29:48.000]  無論在平順的時候
[00:29:48.000 --> 00:29:50.000]  我們都會禱告祢
[00:29:50.000 --> 00:29:53.000]  因為祢是我們生命的主
[00:29:53.000 --> 00:29:55.000]  求祢繼續幫助我們
[00:29:55.000 --> 00:29:59.000]  讓我們懂得用感謝的聲音
[00:29:59.000 --> 00:30:02.000]  去賜過給你們
[00:30:02.000 --> 00:30:04.000]  我們同心在你面前仰望
[00:30:04.000 --> 00:30:07.000]  是奉靠主耶穌的聖名而求
[00:30:07.000 --> 00:30:09.000]  阿們
[00:30:09.000 --> 00:30:12.000]  (字幕由 Amara.org 社群提供)

