
[00:00:00.000 --> 00:00:05.000]  大型姊妹,新年快樂
[00:23:56.000 --> 00:24:00.000]  我會罵得他很厲害
[00:24:01.000 --> 00:24:04.000]  但罵完之後沒有結果
[00:24:04.000 --> 00:24:08.000]  但那次我沒有
[00:24:08.000 --> 00:24:10.000]  我只是沉默
[00:24:10.000 --> 00:24:12.000]  沒有出聲
[00:24:12.000 --> 00:24:16.000]  反而後來他主動向我道歉
[00:24:16.000 --> 00:24:20.000]  可見只有讓他看到我愛他
[00:24:20.000 --> 00:24:23.000]  他才願意悔改
[00:24:23.000 --> 00:24:25.000]  我們呢
[00:24:25.000 --> 00:24:29.000]  其實我們每個人都時時得罪了神
[00:24:29.000 --> 00:24:32.000]  就好像在反叛期的年青人一樣
[00:24:32.000 --> 00:24:37.000]  耶穌也是以僕人一樣的無條件去服侍我們
[00:24:37.000 --> 00:24:39.000]  使我們看到祂的愛
[00:24:39.000 --> 00:24:43.000]  下面的經文就是一個例子
[00:24:43.000 --> 00:24:47.000]  今天最後一段的經文
[00:24:47.000 --> 00:24:51.000]  就說到耶穌有僕人的心去服侍
[00:24:51.000 --> 00:24:56.000]  有一個盲腹病人來求耶穌醫治
[00:24:56.000 --> 00:24:58.000]  耶穌就動了慈心
[00:24:58.000 --> 00:25:00.000]  就親手去治好他
[00:25:00.000 --> 00:25:02.000]  不知道大家知不知道
[00:25:02.000 --> 00:25:07.000]  盲腹病是當時猶太人認為最不潔淨的
[00:25:07.000 --> 00:25:10.000]  如果有人患了盲腹病
[00:25:10.000 --> 00:25:13.000]  這些人就是最不潔淨的
[00:25:13.000 --> 00:25:16.000]  相信因為這些人犯了罪
[00:25:16.000 --> 00:25:20.000]  所以導致他們有這個恐怖的病
[00:25:20.000 --> 00:25:25.000]  這個病是因為盲腹病菌進入皮膚和神經系統
[00:25:25.000 --> 00:25:28.000]  導致患處失去知覺
[00:25:28.000 --> 00:25:31.000]  那些人就算身去火那裡
[00:25:31.000 --> 00:25:34.000]  他們也不知道自己身在火那裡
[00:25:34.000 --> 00:25:40.000]  所以他們的四肢時常會受損傷
[00:25:40.000 --> 00:25:44.000]  甚至如果那些盲腹病菌去到面部那裡
[00:25:44.000 --> 00:25:46.000]  會毀容的
[00:25:46.000 --> 00:25:50.000]  盲腹病在當時很難醫好
[00:25:50.000 --> 00:25:53.000]  也是一種慢性的傳染病
[00:25:53.000 --> 00:25:55.000]  病人會被去隔離
[00:25:55.000 --> 00:25:58.000]  他們很難回到社會生活
[00:25:58.000 --> 00:26:01.000]  這些人會被社會去嫌棄
[00:26:01.000 --> 00:26:03.000]  沒有人願意跟他們一起
[00:26:03.000 --> 00:26:06.000]  更沒有人願意用手去摸他們
[00:26:06.000 --> 00:26:10.000]  耶穌不單治這個盲腹病人
[00:26:10.000 --> 00:26:12.000]  更加親手摸他們
[00:26:12.000 --> 00:26:15.000]  其實如果耶穌要治好他們
[00:26:15.000 --> 00:26:19.000]  只要說一句話他們就會好了
[00:26:19.000 --> 00:26:21.000]  福音第17章記載
[00:26:21.000 --> 00:26:25.000]  有十個患大麻瘋的人求耶穌醫治
[00:26:25.000 --> 00:26:27.000]  耶穌有沒有摸他們
[00:26:27.000 --> 00:26:29.000]  耶穌只說一句話
[00:26:29.000 --> 00:26:31.000]  他們全部被醫好了
[00:26:31.000 --> 00:26:35.000]  另外當時的律法
[00:26:35.000 --> 00:26:40.000]  凡接觸過麻瘋病的人都會成為不潔症
[00:26:40.000 --> 00:26:44.000]  那為什麼耶穌要用手去摸這個麻瘋病人呢
[00:26:44.000 --> 00:26:48.000]  可見耶穌不單止要去醫治他
[00:26:48.000 --> 00:26:52.000]  更加要這個人感受耶穌的愛
[00:26:52.000 --> 00:26:58.000]  因為這個人很久都沒有人去接觸他
[00:26:58.000 --> 00:27:02.000]  耶穌醫好了這個麻瘋病人之後
[00:27:02.000 --> 00:27:04.000]  很嚴肅地告訴他
[00:27:04.000 --> 00:27:06.000]  不要告訴其他人誰去醫治他
[00:27:06.000 --> 00:27:10.000]  只是去請祭司檢查
[00:27:10.000 --> 00:27:12.000]  證明他已經潔症
[00:27:12.000 --> 00:27:16.000]  這個是根據當時猶太人的律法
[00:27:16.000 --> 00:27:18.000]  曾經患過麻瘋病的人
[00:27:18.000 --> 00:27:20.000]  得到痊癒之後
[00:27:20.000 --> 00:27:22.000]  需要祭司的檢查
[00:27:22.000 --> 00:27:25.000]  祭司認為是潔症之後
[00:27:25.000 --> 00:27:29.000]  他就可以公開地在聖殿獻祭
[00:27:29.000 --> 00:27:33.000]  讓其他人知道這個人再沒有麻瘋病
[00:27:33.000 --> 00:27:37.000]  他就可以回到猶太人的社會裡面
[00:27:37.000 --> 00:27:42.000]  那為什麼耶穌不讓這些人知道耶穌醫治了他呢
[00:27:42.000 --> 00:27:44.000]  因為如果其他人知道
[00:27:44.000 --> 00:27:48.000]  耶穌就不能夠進入聖地傳道
[00:27:48.000 --> 00:27:50.000]  那人有沒有聽過
[00:27:50.000 --> 00:27:52.000]  沒有
[00:27:52.000 --> 00:27:56.000]  當他把耶穌醫治好的事傳開
[00:27:56.000 --> 00:27:59.000]  使耶穌不能夠進城
[00:27:59.000 --> 00:28:02.000]  耶穌就只能夠在曠野那裡
[00:28:02.000 --> 00:28:04.000]  不知道大家知不知道
[00:28:04.000 --> 00:28:06.000]  有沒有想過
[00:28:06.000 --> 00:28:12.000]  耶穌為什麼會醫治這個不聽話的麻瘋病人
[00:28:12.000 --> 00:28:15.000]  耶穌是全知的神
[00:28:15.000 --> 00:28:20.000]  耶穌的全知和如知都可以在四本福音書裡看到
[00:28:20.000 --> 00:28:26.000]  難道耶穌不會知道這個人去傳開自己醫治的事嗎
[00:28:26.000 --> 00:28:28.000]  他當然知道
[00:28:28.000 --> 00:28:31.000]  但為什麼他還要醫治這個人呢
[00:28:31.000 --> 00:28:33.000]  原因只有一個
[00:28:33.000 --> 00:28:35.000]  因為他憐憫這個人
[00:28:35.000 --> 00:28:39.000]  甚至願意包容這個不聽話的人去醫治他
[00:28:39.000 --> 00:28:43.000]  這是一個僕人的心腸去醫治
[00:28:43.000 --> 00:28:44.000]  為什麼呢
[00:28:44.000 --> 00:28:48.000]  這是僕人分內之事
[00:28:48.000 --> 00:28:51.000]  主耶穌這種不問回報
[00:28:51.000 --> 00:28:56.000]  以僕人的心去幫助那些被社會遺忘遺棄的人
[00:28:56.000 --> 00:29:01.000]  就成為世世代代無數基督徒的榜樣
[00:29:01.000 --> 00:29:08.000]  但主恩堂敬老之家的創辦人李武範牧師就是其中一個例子
[00:29:08.000 --> 00:29:11.000]  他現在92歲
[00:29:11.000 --> 00:29:14.000]  在過去的60年 60多年
[00:29:14.000 --> 00:29:20.000]  曾經照顧過無數無依無靠的家庭長者
[00:29:20.000 --> 00:29:26.000]  他帶他們去敬老之家
[00:29:26.000 --> 00:29:30.000]  當他們病的時候就送他們去醫院醫治
[00:29:30.000 --> 00:29:38.000]  他們在醫院康復之後就接他們去敬老之家
[00:29:38.000 --> 00:29:42.000]  有過世的就安葬他們
[00:29:42.000 --> 00:29:49.000]  李牧師說這是對長者生養死葬一條龍的服務
[00:29:49.000 --> 00:29:53.000]  教會的港福師班在前幾年開始
[00:29:53.000 --> 00:29:59.000]  在新年就送紅包給長者和員工
[00:29:59.000 --> 00:30:05.000]  大概兩個星期前我和師班班長去送紅包
[00:30:05.000 --> 00:30:08.000]  那時問李牧師情況如何
[00:30:08.000 --> 00:30:13.000]  那裡的職員告訴我李牧師近來身體不太好
[00:30:13.000 --> 00:30:16.000]  時時進出醫院
[00:30:16.000 --> 00:30:19.000]  最近因為中風就在醫院裡
[00:30:19.000 --> 00:30:21.000]  但在病患裡
[00:30:21.000 --> 00:30:24.000]  你知不知道李牧師說什麼
[00:30:24.000 --> 00:30:29.000]  他和職員說他要多開一間敬老之家
[00:30:29.000 --> 00:30:33.000]  去照顧多一點的長者
[00:30:33.000 --> 00:30:39.000]  李牧師就以一個薄型的心去照顧那些被社會遺棄的人
[00:30:39.000 --> 00:30:42.000]  認為這是他份內之事
[00:30:42.000 --> 00:30:50.000]  就好像主耶穌當日醫治和捉摸馬蜂病的人一樣
[00:30:50.000 --> 00:30:54.000]  馬福音第一章宣告了耶穌是神的兒子
[00:30:54.000 --> 00:30:58.000]  他來到世上宣告一旗滿了
[00:30:58.000 --> 00:31:00.000]  神的國更了
[00:31:00.000 --> 00:31:01.000]  你不要悔改
[00:31:01.000 --> 00:31:03.000]  信福音
[00:31:03.000 --> 00:31:06.000]  耶穌呼召願意跟隨他的人去作他的門徒
[00:31:06.000 --> 00:31:09.000]  去幫助他去除去世人的罪
[00:31:09.000 --> 00:31:14.000]  耶穌顯出他有神兒子的權能和教導人
[00:31:14.000 --> 00:31:17.000]  教導改變權病
[00:31:17.000 --> 00:31:22.000]  但他沒有用身份和權能去強迫別人認罪
[00:31:22.000 --> 00:31:27.000]  反而是用僕人的心去服侍人
[00:31:27.000 --> 00:31:32.000]  耶穌不只用口去宣告要悔改
[00:31:32.000 --> 00:31:33.000]  信福音
[00:31:33.000 --> 00:31:37.000]  他更加以神兒子的教導權病
[00:31:37.000 --> 00:31:41.000]  讓他們知道我們每一個人都是罪人
[00:31:41.000 --> 00:31:43.000]  需要認罪悔改
[00:31:43.000 --> 00:31:45.000]  他以僕人的服侍
[00:31:45.000 --> 00:31:48.000]  告訴我們他是慈愛的
[00:31:48.000 --> 00:31:52.000]  他是以愛來邀請我們去信福音
[00:31:52.000 --> 00:31:57.000]  這兩樣更加具體地顯出在十字架上
[00:31:57.000 --> 00:32:02.000]  當神兒子為我們最高高比釘的十字架上
[00:32:02.000 --> 00:32:06.000]  就讓我們知道我們每一個人在神的面前
[00:32:06.000 --> 00:32:08.000]  都犯了很重的罪
[00:32:08.000 --> 00:32:10.000]  要悔改
[00:32:10.000 --> 00:32:12.000]  當神兒子以一個奴僕的形象
[00:32:12.000 --> 00:32:15.000]  信福之死
[00:32:15.000 --> 00:32:17.000]  且死在十字架上
[00:32:17.000 --> 00:32:19.000]  就以他的犧牲
[00:32:19.000 --> 00:32:21.000]  他無條件的愛
[00:32:21.000 --> 00:32:24.000]  去邀請我們去信福音
[00:32:24.000 --> 00:32:26.000]  這個福音就是
[00:32:26.000 --> 00:32:27.000]  雖然我們得罪了神
[00:32:27.000 --> 00:32:29.000]  但神愛我們
[00:32:29.000 --> 00:32:31.000]  沒有放棄我們
[00:32:31.000 --> 00:32:34.000]  猜他而止耶穌為我們的罪犧牲
[00:32:34.000 --> 00:32:39.000]  一切願意悔改和相信這個好消息的人
[00:32:39.000 --> 00:32:41.000]  罪就可以得到赦免
[00:32:41.000 --> 00:32:46.000]  我們就再不會活在罪的權勢之下
[00:32:46.000 --> 00:32:49.000]  神兒子耶穌來到世界
[00:32:49.000 --> 00:32:52.000]  是要除去世人的罪
[00:32:52.000 --> 00:32:55.000]  應驗了詩篇103篇所說
[00:32:55.000 --> 00:32:57.000]  東離西有多遠
[00:32:57.000 --> 00:32:59.000]  主耶和華叫我們的罪過
[00:32:59.000 --> 00:33:04.000]  離我們的國犯有多遠
[00:33:04.000 --> 00:33:07.000]  神兒子好像奴僕一樣服侍我們
[00:33:07.000 --> 00:33:09.000]  我們應該怎樣回應呢
[00:33:09.000 --> 00:33:12.000]  讓我們一起讀這段
[00:33:12.000 --> 00:33:14.000]  可能大家都很熟悉的經文
[00:33:14.000 --> 00:33:16.000]  在肥立比書第二章
[00:33:16.000 --> 00:33:20.000]  你們當以基督耶穌的心為心
[00:33:20.000 --> 00:33:22.000]  他本有神的形象
[00:33:22.000 --> 00:33:26.000]  不以自己與神同等為強奪的
[00:33:26.000 --> 00:33:29.000]  反倒虛己取了奴僕的形象
[00:33:29.000 --> 00:33:31.000]  成了人的樣式
[00:33:31.000 --> 00:33:34.000]  既有人的樣子就自己卑微
[00:33:34.000 --> 00:33:35.000]  全心信服
[00:33:35.000 --> 00:33:37.000]  以恃於死
[00:33:37.000 --> 00:33:39.000]  且死在十字架上
[00:33:39.000 --> 00:33:42.000]  所以神將他升為至高
[00:33:42.000 --> 00:33:46.000]  又賜給他那超乎萬名上的名
[00:33:46.000 --> 00:33:50.000]  一切在天上的地上的和地底下的
[00:33:50.000 --> 00:33:52.000]  因耶穌的名
[00:33:52.000 --> 00:33:53.000]  無不屈實
[00:33:53.000 --> 00:33:54.000]  無不厚稱
[00:33:54.000 --> 00:33:56.000]  耶穌基督為主
[00:33:56.000 --> 00:33:59.000]  使榮耀歸於父神
[00:33:59.000 --> 00:34:02.000]  怎樣去榮耀父神呢
[00:34:02.000 --> 00:34:08.000]  經文要我們以耶穌的心為心
[00:34:08.000 --> 00:34:10.000]  那心是怎樣
[00:34:10.000 --> 00:34:13.000]  以奴僕的心去服侍周圍的人
[00:34:13.000 --> 00:34:16.000]  知道我們所做的一切
[00:34:16.000 --> 00:34:19.000]  都是我們份內之事
[00:34:19.000 --> 00:34:23.000]  使其他人看到的不是我們的工作
[00:34:23.000 --> 00:34:25.000]  而是主耶穌的慈心
[00:34:25.000 --> 00:34:27.000]  叫周圍的人都知道
[00:34:27.000 --> 00:34:30.000]  耶穌基督是我們的主
[00:34:30.000 --> 00:34:34.000]  使榮耀歸於父神
[00:34:34.000 --> 00:34:36.000]  今年的教會的總題是什麼
[00:34:36.000 --> 00:34:39.000]  我們旁邊的都看到了
[00:34:39.000 --> 00:34:40.000]  我們一時讀
[00:34:40.000 --> 00:34:44.000]  裝備聖徒服侍社群
[00:34:44.000 --> 00:34:45.000]  求神幫助我們
[00:34:45.000 --> 00:34:49.000]  以僕人的心去裝備聖徒
[00:34:49.000 --> 00:34:52.000]  以僕人的心去服侍社群
[00:34:52.000 --> 00:34:53.000]  為什麼
[00:34:53.000 --> 00:34:57.000]  因為服侍人是我們份內之事
[00:34:57.000 --> 00:34:58.000]  弟兄姊妹
[00:34:58.000 --> 00:35:00.000]  你願意嗎
[00:35:00.000 --> 00:35:02.000]  願意的請對旁邊的人說
[00:35:02.000 --> 00:35:04.000]  服侍人是我份內之事
[00:35:04.000 --> 00:35:07.000]  (字幕由 Amara.org 社群提供)

