
[00:00:00.000 --> 00:00:03.080]  感恩神的恩典帶領我們相聚
[00:19:43.260 --> 00:19:46.260]  這四十五年啊
[00:19:46.260 --> 00:19:49.260]  當時他窺探地的時候 四十歲
[00:19:49.260 --> 00:19:52.260]  現在存活了四十五年
[00:19:52.260 --> 00:19:55.260]  現在 加勒多少歲了
[00:19:55.260 --> 00:19:58.260]  對了 經文記載 八十五歲了
[00:19:58.260 --> 00:20:01.260]  八十五歲
[00:20:01.260 --> 00:20:04.260]  那加勒他也很清楚的明白
[00:20:04.260 --> 00:20:07.260]  在神的應許之下
[00:20:07.260 --> 00:20:10.260]  讓他存活了四十五年
[00:20:10.260 --> 00:20:13.260]  這完全都是神的賜予
[00:20:13.260 --> 00:20:16.260]  在世的年歲
[00:20:16.260 --> 00:20:19.260]  賜予的在世的年歲 不是讓加勒去享樂
[00:20:19.260 --> 00:20:22.260]  享受
[00:20:22.260 --> 00:20:25.260]  不是做一個盲目的只是
[00:20:25.260 --> 00:20:28.260]  豐富跟隨者
[00:20:28.260 --> 00:20:31.260]  而是當神使用到加勒的時候
[00:20:31.260 --> 00:20:34.260]  就踐行了主的旨意在當中
[00:20:34.260 --> 00:20:37.260]  而且這樣一種的信念
[00:20:37.260 --> 00:20:40.260]  過了四十五年
[00:20:40.260 --> 00:20:43.260]  完全都沒有動搖過和改變過
[00:20:43.260 --> 00:20:46.260]  一直在等候
[00:20:46.260 --> 00:20:49.260]  什麼時候到這樣一個時機
[00:20:49.260 --> 00:20:52.260]  到了的時候 我就要開始
[00:20:52.260 --> 00:20:55.260]  來踐行我的使命了
[00:20:55.260 --> 00:20:58.260]  神有祂的時間 我配合
[00:20:58.260 --> 00:21:01.260]  配合 等候 但每時每刻
[00:21:01.260 --> 00:21:04.260]  都在想到 我積極地
[00:21:04.260 --> 00:21:07.260]  去展現 神要給我的使命
[00:21:07.260 --> 00:21:10.260]  所以積極地行動
[00:21:10.260 --> 00:21:13.260]  跟從這一點
[00:21:13.260 --> 00:21:16.260]  跟從 所以當他們
[00:21:16.260 --> 00:21:19.260]  經過了進迦南帝的各樣的征戰
[00:21:19.260 --> 00:21:22.260]  還有極多未得之地
[00:21:22.260 --> 00:21:25.260]  沒有得的時候 又要進入到
[00:21:25.260 --> 00:21:28.260]  這個迦南帝的南部
[00:21:28.260 --> 00:21:31.260]  看到那西伯倫的時候 加勒就出來了
[00:21:31.260 --> 00:21:34.260]  啊 這是神的應許
[00:21:34.260 --> 00:21:37.260]  讓我去吧 讓我去吧
[00:21:37.260 --> 00:21:40.260]  好 讓我去吧 經歷了
[00:21:40.260 --> 00:21:43.260]  四十五年 完全都沒有更改過
[00:21:43.260 --> 00:21:46.260]  接下來還有看到
[00:21:46.260 --> 00:21:49.260]  就還是有這個加勒
[00:21:49.260 --> 00:21:52.260]  老丹一傳的體魄
[00:21:52.260 --> 00:21:55.260]  所以也很特別 加勒的這個名字
[00:21:55.260 --> 00:21:58.260]  也成為很多我們弟兄姊妹的鼓勵
[00:21:58.260 --> 00:22:01.260]  甚至是很多這個長青啊
[00:22:01.260 --> 00:22:04.260]  長者團企 也喜歡用這個人物
[00:22:04.260 --> 00:22:07.260]  來鼓勵我們的群體 甚至有一些長青團企
[00:22:07.260 --> 00:22:10.260]  叫加勒團啊 加勒團
[00:22:10.260 --> 00:22:13.260]  我還是強壯
[00:22:13.260 --> 00:22:16.260]  和摩西打發我去的那天一樣
[00:22:16.260 --> 00:22:19.260]  無論是征戰 是出入
[00:22:19.260 --> 00:22:22.260]  我的力量 那時如何
[00:22:22.260 --> 00:22:25.260]  現在還是如何
[00:22:25.260 --> 00:22:28.260]  啊
[00:22:28.260 --> 00:22:31.260]  顯顯他的力量的目的是什麼啊
[00:22:31.260 --> 00:22:34.260]  是為了要再去征戰的
[00:22:34.260 --> 00:22:37.260]  各位弟兄姊妹
[00:22:37.260 --> 00:22:40.260]  那塊亞納族的那塊地
[00:22:40.260 --> 00:22:43.260]  還沒有真的拿到啊
[00:22:43.260 --> 00:22:46.260]  還有很多的巨人住在那裡的啊
[00:22:46.260 --> 00:22:49.260]  但加勒 講到了神給他的恩典
[00:22:49.260 --> 00:22:52.260]  以外 還講到了 神也讓他
[00:22:52.260 --> 00:22:55.260]  有如此健碩的體魄
[00:22:55.260 --> 00:22:58.260]  可以再去推動
[00:22:58.260 --> 00:23:01.260]  形成他可以承接到這份恩典
[00:23:01.260 --> 00:23:04.260]  很多時候最擔心的啊 各位弟兄姊妹
[00:23:04.260 --> 00:23:07.260]  就是怕 自己覺得 我沒有
[00:23:07.260 --> 00:23:10.260]  事情做了 啊 我
[00:23:10.260 --> 00:23:13.260]  要完成的東西 做完了
[00:23:13.260 --> 00:23:16.260]  退休了
[00:23:16.260 --> 00:23:19.260]  很多時候這個時候啊 身邊也見到很多的
[00:23:19.260 --> 00:23:22.260]  親戚朋友啊 這個叫做 國內一個詞
[00:23:22.260 --> 00:23:25.260]  叫做 斷崖式的衰老啊
[00:23:25.260 --> 00:23:28.260]  斷崖式的衰老
[00:23:28.260 --> 00:23:31.260]  這樣也不行了 以為自己
[00:23:31.260 --> 00:23:34.260]  完成了 因為他們的
[00:23:34.260 --> 00:23:37.260]  一種的人生觀念啊
[00:23:37.260 --> 00:23:40.260]  有的是會叫做是工作推動的人生
[00:23:40.260 --> 00:23:43.260]  只是為了工作 有的呢
[00:23:43.260 --> 00:23:46.260]  是被子女推動的人生 孩子都大了
[00:23:46.260 --> 00:23:49.260]  差不多休息了
[00:23:49.260 --> 00:23:52.260]  但是在迦勒這裡給我們的提醒叫做
[00:23:52.260 --> 00:23:55.260]  使命推動的人生
[00:23:55.260 --> 00:23:58.260]  使命推動的人生
[00:23:58.260 --> 00:24:01.260]  如果你有使命推動的人生
[00:24:01.260 --> 00:24:04.260]  不論在任何的人生季節
[00:24:04.260 --> 00:24:07.260]  不論你在何等的年歲
[00:24:07.260 --> 00:24:10.260]  你會看到
[00:24:10.260 --> 00:24:13.260]  神要在你身上 不同的
[00:24:13.260 --> 00:24:16.260]  生命的階段 都要展現
[00:24:16.260 --> 00:24:19.260]  祂奇妙作為的時候 甚至
[00:24:19.260 --> 00:24:22.260]  保留了迦勒啊 其他的探子
[00:24:22.260 --> 00:24:25.260]  有的就死在曠野了 神不給他們進入啊
[00:24:25.260 --> 00:24:28.260]  存留了迦勒和約書亞 還讓迦勒
[00:24:28.260 --> 00:24:31.260]  還是強壯
[00:24:31.260 --> 00:24:34.260]  還是強壯 那個時候
[00:24:34.260 --> 00:24:37.260]  怎麼樣 現在還是如何
[00:24:37.260 --> 00:24:40.260]  繼續去經歷神的恩典 還有這裡呢
[00:24:40.260 --> 00:24:43.260]  我們還可以看到一個特點啊 迦勒
[00:24:43.260 --> 00:24:46.260]  他有一個叫做 堅不可摧的信心
[00:24:46.260 --> 00:24:49.260]  在明樹紀啊
[00:24:49.260 --> 00:24:52.260]  十三章 剛才在羅列看到巨人的時候
[00:24:52.260 --> 00:24:55.260]  那些探子啊 我們在那裡看到了
[00:24:55.260 --> 00:24:58.260]  雅納族人 就是偉人啊
[00:24:58.260 --> 00:25:01.260]  他們是偉人的後裔
[00:25:01.260 --> 00:25:04.260]  我們就好像 咋猛一樣啊
[00:25:04.260 --> 00:25:07.260]  他們當時是灰心喪志的啊 想著要跑了的
[00:25:07.260 --> 00:25:10.260]  想著跑了的 但這個時候呢
[00:25:10.260 --> 00:25:13.260]  還是到了約書亞紀要
[00:25:13.260 --> 00:25:16.260]  得這塊地 要去征戰的時候
[00:25:16.260 --> 00:25:19.260]  到第十二節
[00:25:19.260 --> 00:25:22.260]  求你將耶和華那日 應許我的
[00:25:22.260 --> 00:25:25.260]  這山地給我 那裡有
[00:25:25.260 --> 00:25:28.260]  雅納族人 並寬大堅固的城
[00:25:28.260 --> 00:25:31.260]  同樣的民族
[00:25:31.260 --> 00:25:34.260]  同樣的城市 同樣的地方
[00:25:34.260 --> 00:25:37.260]  而且這裡還特別註明了
[00:25:37.260 --> 00:25:40.260]  寬大堅固的城啊
[00:25:40.260 --> 00:25:43.260]  沒有看到其中的困境
[00:25:43.260 --> 00:25:46.260]  而是牢記
[00:25:46.260 --> 00:25:49.260]  神的應許
[00:25:49.260 --> 00:25:52.260]  已經在他們族群當中 展現
[00:25:52.260 --> 00:25:55.260]  就在當中 所以這裡還可以看到
[00:25:55.260 --> 00:25:58.260]  迦勒這樣一種 堅不可摧的
[00:25:58.260 --> 00:26:01.260]  信心 說到視角啊
[00:26:01.260 --> 00:26:04.260]  看到什麼不同 視角 堅固的城啊
[00:26:04.260 --> 00:26:07.260]  雅納族啊 但是看重神的
[00:26:07.260 --> 00:26:10.260]  應許呢 有一個爸爸在他
[00:26:10.260 --> 00:26:13.260]  育兒的時候呢 也是這樣鼓勵他的孩子的
[00:26:13.260 --> 00:26:16.260]  他的孩子呢 是受到各樣的引誘啊
[00:26:16.260 --> 00:26:19.260]  開始到他的一個年歲
[00:26:19.260 --> 00:26:22.260]  青春期的時候 也是喜歡看
[00:26:22.260 --> 00:26:25.260]  電子產品啊 等等一些短時
[00:26:25.260 --> 00:26:28.260]  享樂的東西 即刻滿足的東西啊
[00:26:28.260 --> 00:26:31.260]  這個爸爸有一天 專門約了一個
[00:26:31.260 --> 00:26:34.260]  和孩子 深談的機會
[00:26:34.260 --> 00:26:37.260]  他就和孩子舉了一個例子 他就說了
[00:26:37.260 --> 00:26:40.260]  哎 孩子啊
[00:26:40.260 --> 00:26:43.260]  你想 如果
[00:26:43.260 --> 00:26:46.260]  我把100塊錢
[00:26:46.260 --> 00:26:49.260]  還有一個食物
[00:26:49.260 --> 00:26:52.260]  這個狗狗喜歡的食物 狗糧
[00:26:52.260 --> 00:26:55.260]  放在一隻 你喜歡的那隻小狗的面前
[00:26:55.260 --> 00:26:58.260]  你覺得他會選什麼呢
[00:26:58.260 --> 00:27:01.260]  謝謝大家的回應啊
[00:27:01.260 --> 00:27:04.260]  孩子不加思索 當然是食物啦
[00:27:04.260 --> 00:27:07.260]  這狗怎麼知道
[00:27:07.260 --> 00:27:10.260]  那100塊錢的價值呢 他怎麼知道那100塊錢
[00:27:10.260 --> 00:27:13.260]  可以買到很多很多的食物啊
[00:27:13.260 --> 00:27:16.260]  肯定是選食物啦 接著父親又說
[00:27:16.260 --> 00:27:19.260]  對 因為狗他不知道
[00:27:19.260 --> 00:27:22.260]  接著又跟孩子說了 現在你一個挑戰
[00:27:22.260 --> 00:27:25.260]  就是 電子產品的引誘
[00:27:25.260 --> 00:27:28.260]  和你要讀書的課本
[00:27:28.260 --> 00:27:31.260]  放在你面前的時候
[00:27:31.260 --> 00:27:34.260]  很多看不到那書本價值的孩子
[00:27:34.260 --> 00:27:37.260]  就尋求了
[00:27:37.260 --> 00:27:40.260]  短暫的快樂和愉悅
[00:27:40.260 --> 00:27:43.260]  就會選擇了那電子的產品 手機
[00:27:43.260 --> 00:27:46.260]  而看不到書本
[00:27:46.260 --> 00:27:49.260]  對他人生的益處
[00:27:49.260 --> 00:27:52.260]  那孩子就慢慢的明白 父親的用意啊
[00:27:52.260 --> 00:27:55.260]  其實 各位弟兄姊妹
[00:27:55.260 --> 00:27:58.260]  在我們的人生道路上
[00:27:58.260 --> 00:28:01.260]  何嘗也不是有這樣一種的選擇題呢
[00:28:01.260 --> 00:28:04.260]  而是因著
[00:28:04.260 --> 00:28:07.260]  我們將神的救恩
[00:28:07.260 --> 00:28:10.260]  我們的神和世界
[00:28:10.260 --> 00:28:13.260]  羅列在我們面前的時候
[00:28:13.260 --> 00:28:16.260]  我們看到了永恆
[00:28:16.260 --> 00:28:19.260]  我們看到了神
[00:28:19.260 --> 00:28:22.260]  我們就選擇了神
[00:28:22.260 --> 00:28:25.260]  因為我們知道 那對我們的人生
[00:28:25.260 --> 00:28:28.260]  那對我們的家庭
[00:28:28.260 --> 00:28:31.260]  那是人生當中 最重要的寶貴
[00:28:31.260 --> 00:28:34.260]  最重要的寶藏
[00:28:34.260 --> 00:28:37.260]  就好像在耶穌的他的
[00:28:37.260 --> 00:28:40.260]  比喻裡面 就特別講到了一個
[00:28:40.260 --> 00:28:43.260]  藏寶的比喻
[00:28:43.260 --> 00:28:46.260]  他就說了 天國就好像
[00:28:46.260 --> 00:28:49.260]  一個寶貝 藏在地裡
[00:28:49.260 --> 00:28:52.260]  人遇見了 就把他趕快藏起來
[00:28:52.260 --> 00:28:55.260]  歡歡喜喜的去變賣一切
[00:28:55.260 --> 00:28:58.260]  所有的 來買了這塊地
[00:28:58.260 --> 00:29:01.260]  因為那個寶貝
[00:29:01.260 --> 00:29:04.260]  好過自己以前所有的
[00:29:04.260 --> 00:29:07.260]  好過太多太多
[00:29:07.260 --> 00:29:10.260]  世上的一切 終究是要
[00:29:10.260 --> 00:29:13.260]  過去 唯有神
[00:29:13.260 --> 00:29:16.260]  幫助我們 帶領我們
[00:29:16.260 --> 00:29:19.260]  可以去到永恆
[00:29:19.260 --> 00:29:22.260]  這裡不是講一個投機的比喻
[00:29:22.260 --> 00:29:25.260]  不是講把那個寶藏
[00:29:25.260 --> 00:29:28.260]  藏起來的比喻 這個比喻的一開頭
[00:29:28.260 --> 00:29:31.260]  就把他的核心講了出來
[00:29:31.260 --> 00:29:34.260]  天國
[00:29:34.260 --> 00:29:37.260]  當我們發現了他的可貴以後
[00:29:37.260 --> 00:29:40.260]  其他的都不重要了
[00:29:40.260 --> 00:29:43.260]  我們選擇了
[00:29:43.260 --> 00:29:46.260]  最重要的 就是永恆的
[00:29:46.260 --> 00:29:49.260]  救恩 天國
[00:29:49.260 --> 00:29:52.260]  所以 當我們看到了一個行動的
[00:29:52.260 --> 00:29:55.260]  跟從以後 來到加勒生命的第三點
[00:29:55.260 --> 00:29:58.260]  第三點 就講到的是
[00:29:58.260 --> 00:30:01.260]  永恆的福分
[00:30:01.260 --> 00:30:04.260]  這個福分是誰啊 耶和華
[00:30:04.260 --> 00:30:07.260]  專心跟從
[00:30:07.260 --> 00:30:10.260]  耶和華
[00:30:10.260 --> 00:30:13.260]  永恆的福分 如果我們只是
[00:30:13.260 --> 00:30:16.260]  看這段經文 只是覺得那西伯倫是
[00:30:16.260 --> 00:30:19.260]  加勒得到的一個祝福和
[00:30:19.260 --> 00:30:22.260]  產業的話呢 那個層次就比較低了
[00:30:22.260 --> 00:30:25.260]  層次就比較低了
[00:30:25.260 --> 00:30:28.260]  之所以加勒能夠
[00:30:28.260 --> 00:30:31.260]  得到這塊地為業
[00:30:31.260 --> 00:30:34.260]  之所以加勒可以進入到
[00:30:34.260 --> 00:30:37.260]  應許之地 他有信心
[00:30:37.260 --> 00:30:40.260]  做出這樣一個回應
[00:30:40.260 --> 00:30:43.260]  都是因為神的緣故
[00:30:43.260 --> 00:30:46.260]  所以 真正永恆的福分
[00:30:46.260 --> 00:30:49.260]  是神
[00:30:49.260 --> 00:30:52.260]  所以這裡呢 第三次再出現了這個經文
[00:30:52.260 --> 00:30:55.260]  於是 約書亞就為耶福尼的
[00:30:55.260 --> 00:30:58.260]  兒子加勒祝福 將西伯倫
[00:30:58.260 --> 00:31:01.260]  給他為業
[00:31:01.260 --> 00:31:04.260]  這裡又講到一個原因
[00:31:04.260 --> 00:31:07.260]  因為他專心跟從耶和華
[00:31:07.260 --> 00:31:10.260]  以色列的上帝 把這個地給他
[00:31:10.260 --> 00:31:13.260]  也很特別 當這裡的
[00:31:13.260 --> 00:31:16.260]  經文他們要去征戰以後呢
[00:31:16.260 --> 00:31:19.260]  不像之前以色列民才進入到
[00:31:19.260 --> 00:31:22.260]  迦南帝的時候
[00:31:22.260 --> 00:31:25.260]  耶利哥 艾成
[00:31:25.260 --> 00:31:28.260]  很詳細地記錄了大戰的經過
[00:31:28.260 --> 00:31:31.260]  神怎麼樣賜下恩典啊 等等
[00:31:31.260 --> 00:31:34.260]  這裡沒有記錄這樣一個打戰的經過
[00:31:34.260 --> 00:31:37.260]  去得到了 那麼聖經要
[00:31:37.260 --> 00:31:40.260]  體現出來這裡給我們的重點是什麼呢
[00:31:40.260 --> 00:31:43.260]  是加勒已經有了這樣一種
[00:31:43.260 --> 00:31:46.260]  的信心以後
[00:31:46.260 --> 00:31:49.260]  作為就必成就
[00:31:49.260 --> 00:31:52.260]  成就了他們這次得到這塊地
[00:31:52.260 --> 00:31:55.260]  的一個神的
[00:31:55.260 --> 00:31:58.260]  一個延續 所以這裡就是
[00:31:58.260 --> 00:32:01.260]  於是國中太平
[00:32:01.260 --> 00:32:04.260]  沒有戰事了
[00:32:04.260 --> 00:32:07.260]  還有這裡呢 但是他這塊地
[00:32:07.260 --> 00:32:10.260]  叫另外一個名字 在亞納族
[00:32:10.260 --> 00:32:13.260]  當中是尊大的人啊 那個地方
[00:32:13.260 --> 00:32:16.260]  但是又讓我們看到 耶和華
[00:32:16.260 --> 00:32:19.260]  是全地的主宰 超過
[00:32:19.260 --> 00:32:22.260]  所有什麼尊貴的人 亞納族人
[00:32:22.260 --> 00:32:25.260]  當地一些他們當地神明的庇護啊
[00:32:25.260 --> 00:32:28.260]  等等 以至於這塊地
[00:32:28.260 --> 00:32:31.260]  都給到了加勒 所以這裡我們也可以
[00:32:31.260 --> 00:32:34.260]  看到 他們
[00:32:34.260 --> 00:32:37.260]  找到了全地的主宰啊
[00:32:37.260 --> 00:32:40.260]  當那些探子他們回到摩西
[00:32:40.260 --> 00:32:43.260]  跟前要和百姓去回報的
[00:32:43.260 --> 00:32:46.260]  這個事情的時候呢 就這裡加勒就這樣
[00:32:46.260 --> 00:32:49.260]  也有特別的記載就這樣說了
[00:32:49.260 --> 00:32:52.260]  有耶和華與我們同在
[00:32:52.260 --> 00:32:55.260]  不要怕他們 不要怕他們
[00:32:55.260 --> 00:32:58.260]  甚至當時他們做的那些舉動啊
[00:32:58.260 --> 00:33:01.260]  在民宿記第十四章第九節
[00:33:01.260 --> 00:33:04.260]  這裡就說了 其實那些探子
[00:33:04.260 --> 00:33:07.260]  他們做的事情是在背叛耶和華
[00:33:07.260 --> 00:33:10.260]  背叛耶和華 所以
[00:33:10.260 --> 00:33:13.260]  在這裡呢 還可以看到啊 硬幣
[00:33:13.260 --> 00:33:16.260]  他們的已經離開他們了
[00:33:16.260 --> 00:33:19.260]  這塊地是神要賜給以色列民的
[00:33:19.260 --> 00:33:22.260]  是屬神的 所以耶和華
[00:33:22.260 --> 00:33:25.260]  與他們同在
[00:33:25.260 --> 00:33:28.260]  在我們的世界上呢 也有很多的影響
[00:33:28.260 --> 00:33:31.260]  在驅使著我們做出各樣的
[00:33:31.260 --> 00:33:34.260]  選擇 世界上還說啊
[00:33:34.260 --> 00:33:37.260]  羊群心理啊 羊群效應啊
[00:33:37.260 --> 00:33:40.260]  聖經也說啊 我們都如羊
[00:33:40.260 --> 00:33:43.260]  走米啊 個人偏行幾路啊
[00:33:43.260 --> 00:33:46.260]  以色列書裡面講的 那我們
[00:33:46.260 --> 00:33:49.260]  生命的關鍵 就是能夠
[00:33:49.260 --> 00:33:52.260]  找到生命中的
[00:33:52.260 --> 00:33:55.260]  這位好牧人 好牧人
[00:33:55.260 --> 00:33:58.260]  為羊捨命 他知道
[00:33:58.260 --> 00:34:01.260]  我們生命的前路究竟要去到哪裡啊
[00:34:01.260 --> 00:34:04.260]  找到了好牧人以後
[00:34:04.260 --> 00:34:07.260]  就可以跟隨他了 去到
[00:34:07.260 --> 00:34:10.260]  他真正的陰虛當中
[00:34:10.260 --> 00:34:13.260]  從迦勒和約書亞的這些分享
[00:34:13.260 --> 00:34:16.260]  裡面呢 我們看到 人生有
[00:34:16.260 --> 00:34:19.260]  最大的福分 第一點
[00:34:19.260 --> 00:34:22.260]  是要找到生命中的引領者
[00:34:22.260 --> 00:34:25.260]  是誰啊 上帝
[00:34:25.260 --> 00:34:28.260]  這點其實不難的
[00:34:28.260 --> 00:34:31.260]  不難的 第一 找到生命中的
[00:34:31.260 --> 00:34:34.260]  引領者 上帝 接下來
[00:34:34.260 --> 00:34:37.260]  尤為關鍵啊 尤為關鍵
[00:34:37.260 --> 00:34:40.260]  找到了以後 還要
[00:34:40.260 --> 00:34:43.260]  專心跟從他 專心
[00:34:43.260 --> 00:34:46.260]  跟從他 這個才是一種
[00:34:46.260 --> 00:34:49.260]  誠慎的關鍵 但我們基督徒啊
[00:34:49.260 --> 00:34:52.260]  我們屬神的門徒
[00:34:52.260 --> 00:34:55.260]  耶穌在豐富他的群體的時候 就好像
[00:34:55.260 --> 00:34:58.260]  在日益門訓裡面提醒我們的一樣
[00:34:58.260 --> 00:35:01.260]  捨己添添 那引領我們
[00:35:01.260 --> 00:35:04.260]  阻礙我們去跟隨
[00:35:04.260 --> 00:35:07.260]  耶穌的 有的時候 會是自己
[00:35:07.260 --> 00:35:10.260]  會是自己的思緒
[00:35:10.260 --> 00:35:13.260]  會是世界的各樣的萬有啊
[00:35:13.260 --> 00:35:16.260]  於是我們跟隨到一種的地步 叫做
[00:35:16.260 --> 00:35:19.260]  忘我的地步 捨己啊 把自己的老我
[00:35:19.260 --> 00:35:22.260]  血氣 通通都把它
[00:35:22.260 --> 00:35:25.260]  拋棄啊 已經去了
[00:35:25.260 --> 00:35:28.260]  新的我 重新新生
[00:35:28.260 --> 00:35:31.260]  來跟隨我們的神 新的生命
[00:35:31.260 --> 00:35:34.260]  天天呢 也是提醒我們啊 專心
[00:35:34.260 --> 00:35:37.260]  的這個概念 這個功課呢 甚至每一天
[00:35:37.260 --> 00:35:40.260]  都要完成的 每一天都要提醒自己
[00:35:40.260 --> 00:35:43.260]  專心的來跟隨耶和華
[00:35:43.260 --> 00:35:46.260]  所以呢 今天的講題啊
[00:35:46.260 --> 00:35:49.260]  重複的這三節的
[00:35:49.260 --> 00:35:52.260]  三次的這樣一個內容 就形成了
[00:35:52.260 --> 00:35:55.260]  加勒 他最直接的
[00:35:55.260 --> 00:35:58.260]  人生寫照 第一點
[00:35:58.260 --> 00:36:01.260]  和他同去的那些的
[00:36:01.260 --> 00:36:04.260]  探子 回來的時候 都是
[00:36:04.260 --> 00:36:07.260]  百姓消化 但他不一樣 原因
[00:36:07.260 --> 00:36:10.260]  是什麼啊 他的心可以依舊
[00:36:10.260 --> 00:36:13.260]  有這樣一個堅固的信心 是因為
[00:36:13.260 --> 00:36:16.260]  他專心跟從耶和華
[00:36:16.260 --> 00:36:19.260]  當時摩西起事 這個地
[00:36:19.260 --> 00:36:22.260]  可以賜給加勒 和他的子孫為業
[00:36:22.260 --> 00:36:25.260]  為什麼賜給他 因為
[00:36:25.260 --> 00:36:28.260]  加勒專心跟從耶和華
[00:36:28.260 --> 00:36:31.260]  那之後啊
[00:36:31.260 --> 00:36:34.260]  西伯倫就做了這個 加勒
[00:36:34.260 --> 00:36:37.260]  的一個產業啦 為什麼可以作為他的
[00:36:37.260 --> 00:36:40.260]  產業啊 講到一個原因
[00:36:40.260 --> 00:36:43.260]  也是因為加勒 專心
[00:36:43.260 --> 00:36:46.260]  跟從耶和華 各位弟兄
[00:36:46.260 --> 00:36:49.260]  姐妹 當我們活出豐盛生命的時候
[00:36:49.260 --> 00:36:52.260]  其實也會有原因的 別人在問
[00:36:52.260 --> 00:36:55.260]  為何你們
[00:36:55.260 --> 00:36:58.260]  可以有屬天的喜樂和平安啊
[00:36:58.260 --> 00:37:01.260]  世界的人都有 愁苦啊 苦毒啊
[00:37:01.260 --> 00:37:04.260]  為什麼你可以活出不一樣的生命來呢
[00:37:04.260 --> 00:37:07.260]  為什麼你可以建立到
[00:37:07.260 --> 00:37:10.260]  進前的下一代呢
[00:37:10.260 --> 00:37:13.260]  為什麼你沒有羨慕那些
[00:37:13.260 --> 00:37:16.260]  好像在世界當中 正在
[00:37:16.260 --> 00:37:19.260]  享樂的人呢 為什麼我們的
[00:37:19.260 --> 00:37:22.260]  生命被神所引領 有那種
[00:37:22.260 --> 00:37:25.260]  屬天的快樂喜樂呢
[00:37:25.260 --> 00:37:28.260]  為什麼那不容易找到
[00:37:28.260 --> 00:37:31.260]  卻耶穌吩咐我們可以進的窄門啊
[00:37:31.260 --> 00:37:34.260]  走的那小的路啊
[00:37:34.260 --> 00:37:37.260]  我們卻可以進入 卻可以找得到呢
[00:37:37.260 --> 00:37:40.260]  盼望 當時加勒
[00:37:40.260 --> 00:37:43.260]  生命的那個原因啊 今天也在
[00:37:43.260 --> 00:37:46.260]  我們的生命中顯現 不是
[00:37:46.260 --> 00:37:49.260]  因為別的 因為我們
[00:37:49.260 --> 00:37:52.260]  也可以專心跟從耶和華
[00:37:52.260 --> 00:37:55.260]  感謝天父的帶領 今天讓我們
[00:37:55.260 --> 00:37:58.260]  一起思想加勒的生命 一起
[00:37:58.260 --> 00:38:01.260]  專心跟從耶和華 包括了
[00:38:01.260 --> 00:38:04.260]  生命的態度 專心
[00:38:04.260 --> 00:38:07.260]  積極的行動 跟從
[00:38:07.260 --> 00:38:10.260]  還有永恆的福分
[00:38:10.260 --> 00:38:13.260]  就是我們的上帝 耶和華
[00:38:13.260 --> 00:38:16.260]  汤旺這樣一個祝福 永遠的在我們的心中
[00:38:16.260 --> 00:38:19.260]  我們一起來禱告
[00:38:19.260 --> 00:38:22.260]  天父上帝 我們感謝讚美你
[00:38:22.260 --> 00:38:25.260]  你是帶領我們的神
[00:38:25.260 --> 00:38:28.260]  你是賜福我們的神 你有很多很多的
[00:38:28.260 --> 00:38:31.260]  恩典 已經彰顯在我們的生命當中
[00:38:31.260 --> 00:38:34.260]  還有各樣的帶領 也要
[00:38:34.260 --> 00:38:37.260]  賜福於我們 主啊
[00:38:37.260 --> 00:38:40.260]  你不願意我們被世界所羈絆
[00:38:40.260 --> 00:38:43.260]  你願意我們專注在
[00:38:43.260 --> 00:38:46.260]  你 所以主
[00:38:46.260 --> 00:38:49.260]  你今天將你過往 對
[00:38:49.260 --> 00:38:52.260]  加勒的這樣一種生命的影響力
[00:38:52.260 --> 00:38:55.260]  今天又把這樣一個說話
[00:38:55.260 --> 00:38:58.260]  說在了我們的內心當中
[00:38:58.260 --> 00:39:01.260]  主啊 讓我們拋開世俗的
[00:39:01.260 --> 00:39:04.260]  雜念 讓我們放下各樣的
[00:39:04.260 --> 00:39:07.260]  重擔 讓我們可以
[00:39:07.260 --> 00:39:10.260]  真心的跟從 耶和華
[00:39:10.260 --> 00:39:13.260]  感謝我們的父神 同心禱告
[00:39:13.260 --> 00:39:16.260]  奉主名求 阿們

