
[00:00:00.000 --> 00:00:04.000]  Explorer的各位Mentor,各位大兄姐妹,早安
[00:17:25.000 --> 00:17:26.000]  他們睡得不好
[00:17:26.000 --> 00:17:29.000]  他們不知道為什麼會失眠
[00:17:29.000 --> 00:17:30.000]  吃安眠藥
[00:17:30.000 --> 00:17:31.000]  試過很多方法
[00:17:31.000 --> 00:17:33.000]  都搞不定自己的身體
[00:17:33.000 --> 00:17:36.000]  不過上帝介入他們的生命
[00:17:36.000 --> 00:17:38.000]  上帝幫助他們
[00:17:38.000 --> 00:17:40.000]  去到能夠
[00:17:40.000 --> 00:17:41.000]  可能信了主
[00:17:41.000 --> 00:17:42.000]  或者回到教會
[00:17:42.000 --> 00:17:43.000]  祈禱了
[00:17:43.000 --> 00:17:45.000]  竟然能夠睡得著
[00:17:45.000 --> 00:17:47.000]  他們都經歷過
[00:17:47.000 --> 00:17:48.000]  有很多人經歷過
[00:17:48.000 --> 00:17:50.000]  同樣你今天有沒有經歷過
[00:17:50.000 --> 00:17:52.000]  你有沒有經歷過
[00:17:52.000 --> 00:17:55.000]  依靠一些偶像
[00:17:55.000 --> 00:17:57.000]  可能是物質的
[00:17:57.000 --> 00:17:59.000]  可能你追求過一些偶像
[00:17:59.000 --> 00:18:01.000]  可能是錢
[00:18:01.000 --> 00:18:04.000]  可能是你手上的手機
[00:18:04.000 --> 00:18:06.000]  你打了花了很多時間
[00:18:06.000 --> 00:18:07.000]  打了五個小時
[00:18:07.000 --> 00:18:09.000]  六個小時的機
[00:18:09.000 --> 00:18:12.000]  發現你裡面都是空的
[00:18:12.000 --> 00:18:17.000]  甚或那些偶像是你的情慾
[00:18:17.000 --> 00:18:18.000]  花了很多時間
[00:18:18.000 --> 00:18:21.000]  在網上看了很多不應該看的東西
[00:18:21.000 --> 00:18:23.000]  然而轉過頭
[00:18:23.000 --> 00:18:24.000]  很想去悔改
[00:18:24.000 --> 00:18:28.000]  不過你都仍然有那個空缺
[00:18:28.000 --> 00:18:29.000]  上帝都仍然告訴你
[00:18:29.000 --> 00:18:31.000]  你都是空的
[00:18:31.000 --> 00:18:33.000]  那些不能夠真正的滿足你
[00:18:33.000 --> 00:18:35.000]  我不知道你今天
[00:18:35.000 --> 00:18:36.000]  生命裡面有沒有
[00:18:36.000 --> 00:18:38.000]  仍然有沒有一些偶像
[00:18:38.000 --> 00:18:41.000]  有沒有一些追求物質
[00:18:41.000 --> 00:18:42.000]  或者不是物質的東西
[00:18:42.000 --> 00:18:46.000]  想著他可以給你一些安全感
[00:18:46.000 --> 00:18:48.000]  很盼望你去想一想
[00:18:48.000 --> 00:18:51.000]  很想回到神的當中
[00:18:51.000 --> 00:18:52.000]  你去回轉
[00:18:52.000 --> 00:18:57.000]  因為上帝是大過這一切的偶像
[00:18:57.000 --> 00:18:59.000]  以色列人體會過
[00:18:59.000 --> 00:19:01.000]  我們有不少人都體會過
[00:19:01.000 --> 00:19:03.000]  那些偶像是虛假的
[00:19:03.000 --> 00:19:05.000]  是空的
[00:19:05.000 --> 00:19:06.000]  最後一點
[00:19:06.000 --> 00:19:10.000]  就是回轉的人能夠被上帝所憐憫
[00:19:10.000 --> 00:19:12.000]  這裡摩西告訴以色列人
[00:19:12.000 --> 00:19:16.000]  如果你因背棄神而受到詛咒
[00:19:16.000 --> 00:19:18.000]  受到咒詛
[00:19:18.000 --> 00:19:20.000]  被放逐到其他地方的時候
[00:19:20.000 --> 00:19:22.000]  這裡說的是什麼
[00:19:22.000 --> 00:19:26.000]  摩西在曠野的日子
[00:19:26.000 --> 00:19:28.000]  他已經知道這群以色列人
[00:19:28.000 --> 00:19:30.000]  會怎樣
[00:19:30.000 --> 00:19:31.000]  聽不聽神話
[00:19:31.000 --> 00:19:34.000]  他已經知道他們其實不會的了
[00:19:34.000 --> 00:19:36.000]  他知道他們會離開神
[00:19:36.000 --> 00:19:37.000]  但是他告訴他們
[00:19:37.000 --> 00:19:38.000]  當你有一天
[00:19:38.000 --> 00:19:41.000]  你發現自己離開了自己的國家
[00:19:41.000 --> 00:19:43.000]  你會滅亡的時候
[00:19:43.000 --> 00:19:46.000]  你願意回轉
[00:19:46.000 --> 00:19:48.000]  回到上帝的身邊的時候
[00:19:48.000 --> 00:19:50.000]  上帝的慈愛
[00:19:50.000 --> 00:19:52.000]  上帝仍然在你的身邊
[00:19:52.000 --> 00:19:55.000]  上帝仍然在幫助你
[00:19:55.000 --> 00:19:56.000]  必定會憐憫你
[00:19:56.000 --> 00:19:58.000]  復興你的生命
[00:19:58.000 --> 00:20:01.000]  這是一個很大的安慰
[00:20:01.000 --> 00:20:04.000]  就是今天在我們當中
[00:20:04.000 --> 00:20:05.000]  可能有人覺得
[00:20:05.000 --> 00:20:06.000]  我的生命
[00:20:06.000 --> 00:20:08.000]  我已經選擇了
[00:20:08.000 --> 00:20:09.000]  我選擇了這一邊
[00:20:09.000 --> 00:20:11.000]  我走歪了路
[00:20:11.000 --> 00:20:14.000]  我不是很想親近神
[00:20:14.000 --> 00:20:16.000]  我很想祝福
[00:20:16.000 --> 00:20:19.000]  不過我花不起這些心力
[00:20:19.000 --> 00:20:21.000]  我花不起這些付出
[00:20:21.000 --> 00:20:23.000]  我已經走錯路了
[00:20:23.000 --> 00:20:25.000]  我做了一些不應該做的事
[00:20:25.000 --> 00:20:27.000]  但上帝藉著這一段告訴我們
[00:20:27.000 --> 00:20:30.000]  你仍然能夠得著憐憫
[00:20:30.000 --> 00:20:31.000]  你仍然能夠回轉
[00:20:31.000 --> 00:20:34.000]  上帝的慈愛仍然在這裡
[00:20:34.000 --> 00:20:37.000]  而這個也是第三個原因
[00:20:37.000 --> 00:20:39.000]  去幫助我們追求生命
[00:20:39.000 --> 00:20:42.000]  去揀選生命
[00:20:42.000 --> 00:20:45.000]  記不記得這三個原因是什麼
[00:20:45.000 --> 00:20:48.000]  第一就是因為上帝的拯救
[00:20:48.000 --> 00:20:49.000]  他怎樣曾經在你的生命
[00:20:49.000 --> 00:20:52.000]  在我的生命當中拯救了我們
[00:20:52.000 --> 00:20:54.000]  第二是什麼
[00:20:54.000 --> 00:20:58.000]  是因為我們體會過那些虛假的偶像
[00:20:58.000 --> 00:20:59.000]  其實是沒有用的
[00:20:59.000 --> 00:21:00.000]  我們追求了這麼多
[00:21:00.000 --> 00:21:03.000]  花了這麼多時間打完機
[00:21:03.000 --> 00:21:05.000]  我發現我仍然是空的
[00:21:05.000 --> 00:21:07.000]  每天早上起來我仍然是疲倦
[00:21:07.000 --> 00:21:11.000]  我記得我應該有跟大家分享過
[00:21:11.000 --> 00:21:14.000]  有一次很深刻的玩大富翁的經歷
[00:21:14.000 --> 00:21:17.000]  有沒有分享過
[00:21:17.000 --> 00:21:19.000]  應該在後面聽過
[00:21:19.000 --> 00:21:22.000]  我記得很多年前玩大富翁
[00:21:22.000 --> 00:21:24.000]  還沒有出的卡牌遊戲
[00:21:24.000 --> 00:21:25.000]  就是那些糞便
[00:21:25.000 --> 00:21:26.000]  那些皺皺的
[00:21:26.000 --> 00:21:28.000]  那些融融爛爛的
[00:21:28.000 --> 00:21:31.000]  但在玩monopoly的時候
[00:21:31.000 --> 00:21:33.000]  我就很認真的
[00:21:33.000 --> 00:21:35.000]  其實我都很喜歡玩
[00:21:35.000 --> 00:21:38.000]  玩了半天大半天
[00:21:38.000 --> 00:21:41.000]  你知道你可以收購別人的公司
[00:21:41.000 --> 00:21:43.000]  很多人可以一起玩
[00:21:43.000 --> 00:21:44.000]  很認真
[00:21:44.000 --> 00:21:46.000]  結果我做了一百萬富翁
[00:21:46.000 --> 00:21:49.000]  其實在遊戲裡面你都可以玩得很開心
[00:21:49.000 --> 00:21:52.000]  我覺得差不多有六個小時
[00:21:52.000 --> 00:21:55.000]  玩board game有時候都玩得很久
[00:21:55.000 --> 00:21:59.000]  然後大家不知道是誰說
[00:21:59.000 --> 00:22:01.000]  然後他就說時間回家了
[00:22:01.000 --> 00:22:03.000]  十一點了
[00:22:03.000 --> 00:22:05.000]  之後我就看著那些錢
[00:22:05.000 --> 00:22:07.000]  沒有了?
[00:22:07.000 --> 00:22:09.000]  走了?
[00:22:09.000 --> 00:22:11.000]  我很享受那個感覺
[00:22:11.000 --> 00:22:13.000]  很難得贏的
[00:22:13.000 --> 00:22:15.000]  你知道嗎?玩game都
[00:22:15.000 --> 00:22:16.000]  十個人玩八個人玩
[00:22:16.000 --> 00:22:18.000]  你玩UNO你偶爾或者玩贏
[00:22:18.000 --> 00:22:21.000]  但玩那些game花了那麼多個小時
[00:22:21.000 --> 00:22:23.000]  誰不知一個說走了
[00:22:23.000 --> 00:22:25.000]  什麼都沒有了
[00:22:25.000 --> 00:22:27.000]  我覺得很好的一個經歷
[00:22:27.000 --> 00:22:29.000]  他告訴我追求這些錢
[00:22:29.000 --> 00:22:32.000]  我追求這個只不過是人生的六個小時
[00:22:32.000 --> 00:22:35.000]  我還有很多東西花很多心力放在那裡
[00:22:35.000 --> 00:22:37.000]  他告訴我其實沒有用
[00:22:37.000 --> 00:22:39.000]  到頭來我們去望見上帝
[00:22:39.000 --> 00:22:41.000]  上帝告訴我們
[00:22:41.000 --> 00:22:43.000]  我不認識你
[00:22:43.000 --> 00:22:46.000]  你不認識我?
[00:22:46.000 --> 00:22:49.000]  不是回教會做個樣子就可以了嗎?
[00:22:49.000 --> 00:22:52.000]  原來要跟著你的吩咐來做的嗎?
[00:22:52.000 --> 00:22:54.000]  他說他不認識我
[00:22:54.000 --> 00:22:58.000]  嘩!我想我接受不到這件事
[00:22:58.000 --> 00:23:00.000]  最後一個原因
[00:23:00.000 --> 00:23:03.000]  就是萬一我們真的這樣
[00:23:03.000 --> 00:23:05.000]  我們走錯了
[00:23:05.000 --> 00:23:07.000]  我們不知為何選錯了
[00:23:07.000 --> 00:23:09.000]  走了這一邊走向滅亡的道路
[00:23:09.000 --> 00:23:11.000]  今天上帝告訴我們
[00:23:11.000 --> 00:23:13.000]  我們仍然有救的
[00:23:13.000 --> 00:23:15.000]  上帝仍然能夠復興你的生命
[00:23:15.000 --> 00:23:17.000]  只要你肯回轉
[00:23:17.000 --> 00:23:22.000]  今天的訊息大概就講完了
[00:23:22.000 --> 00:23:24.000]  不過
[00:23:24.000 --> 00:23:28.000]  我仍然很想去問
[00:23:28.000 --> 00:23:32.000]  或者讀給大家聽
[00:23:32.000 --> 00:23:34.000]  19.20節
[00:23:34.000 --> 00:23:36.000]  這個是今天的主題
[00:23:36.000 --> 00:23:38.000]  揀選生命
[00:23:38.000 --> 00:23:43.000]  我今天呼天換地向你作見證
[00:23:43.000 --> 00:23:45.000]  我已經將生與死
[00:23:45.000 --> 00:23:47.000]  祝福與詛咒
[00:23:47.000 --> 00:23:49.000]  擺在你的面前
[00:23:49.000 --> 00:23:51.000]  所以你要揀選生命
[00:23:51.000 --> 00:23:54.000]  好使你和你的後裔都得以存活
[00:23:54.000 --> 00:23:57.000]  要愛耶和華你的神
[00:23:57.000 --> 00:23:59.000]  聽從他的話
[00:23:59.000 --> 00:24:01.000]  緊緊的去跟隨他
[00:24:01.000 --> 00:24:03.000]  因為他是你的生命
[00:24:03.000 --> 00:24:06.000]  必使你的日子得以長久
[00:24:06.000 --> 00:24:09.000]  可以在耶和華向你列祖
[00:24:09.000 --> 00:24:11.000]  阿伯拉罕 以撒 雅各 起誓
[00:24:11.000 --> 00:24:13.000]  讓他們在地上居住
[00:24:13.000 --> 00:24:15.000]  今天
[00:24:15.000 --> 00:24:17.000]  我同樣呼天換地
[00:24:17.000 --> 00:24:19.000]  向你們作出這個邀請
[00:24:19.000 --> 00:24:22.000]  究竟你選擇生命的道路
[00:24:22.000 --> 00:24:26.000]  還是滅亡詛咒的道路
[00:24:26.000 --> 00:24:29.000]  我將這些道路擺在你的面前
[00:24:29.000 --> 00:24:31.000]  你會怎樣選擇
[00:24:31.000 --> 00:24:33.000]  今天你會怎樣選擇
[00:24:33.000 --> 00:24:35.000]  什麼叫做選擇生命
[00:24:35.000 --> 00:24:37.000]  在第20節告訴我們
[00:24:37.000 --> 00:24:39.000]  其實就是要愛耶和華你的神
[00:24:39.000 --> 00:24:41.000]  你要聽從他的話
[00:24:41.000 --> 00:24:44.000]  你要緊緊的去追隨著他
[00:24:44.000 --> 00:24:47.000]  可能你會問
[00:24:47.000 --> 00:24:49.000]  是不是這麼簡單
[00:24:49.000 --> 00:24:51.000]  是不是做到這件事
[00:24:51.000 --> 00:24:53.000]  我就能經歷一個豐盛的生命
[00:24:53.000 --> 00:24:57.000]  我想我以我人生短短的經歷
[00:24:57.000 --> 00:24:59.000]  可以告訴大家
[00:24:59.000 --> 00:25:01.000]  確實是的
[00:25:01.000 --> 00:25:03.000]  你只要跟隨他的時候
[00:25:03.000 --> 00:25:05.000]  他能夠讓你經歷
[00:25:05.000 --> 00:25:07.000]  你從來沒有想過豐盛的生命
[00:25:07.000 --> 00:25:09.000]  那個生命不是在天上
[00:25:09.000 --> 00:25:11.000]  等到你死的時候才經歷
[00:25:11.000 --> 00:25:13.000]  是能夠在地上就能經歷
[00:25:13.000 --> 00:25:15.000]  不過
[00:25:15.000 --> 00:25:17.000]  是不是一帆風順
[00:25:17.000 --> 00:25:19.000]  順做基督徒是不是一帆風順
[00:25:19.000 --> 00:25:20.000]  不是啊
[00:25:20.000 --> 00:25:22.000]  我同樣經歷過失業
[00:25:22.000 --> 00:25:24.000]  經歷過被人拒絕
[00:25:24.000 --> 00:25:25.000]  吃檸檬
[00:25:25.000 --> 00:25:27.000]  經歷過考試考得不好
[00:25:27.000 --> 00:25:29.000]  經歷過我包尾
[00:25:29.000 --> 00:25:31.000]  在初中的時候經歷過包尾的日子
[00:25:31.000 --> 00:25:33.000]  都想盡力了
[00:25:33.000 --> 00:25:34.000]  但我都是這樣
[00:25:34.000 --> 00:25:36.000]  都是會經歷失敗
[00:25:36.000 --> 00:25:37.000]  但是
[00:25:37.000 --> 00:25:39.000]  這個是不是等同上帝的祝福
[00:25:39.000 --> 00:25:41.000]  上帝的祝福不是這樣
[00:25:41.000 --> 00:25:43.000]  是更多的
[00:25:43.000 --> 00:25:45.000]  不是在地上你能夠控制
[00:25:45.000 --> 00:25:47.000]  能夠捉緊的物質上的祝福
[00:25:47.000 --> 00:25:49.000]  這個不應該是我們的追求
[00:25:49.000 --> 00:25:51.000]  就好像上一次
[00:25:51.000 --> 00:25:53.000]  我跟大家分享
[00:25:53.000 --> 00:25:55.000]  你是為了永恆而活的
[00:25:55.000 --> 00:25:57.000]  今天
[00:25:57.000 --> 00:25:59.000]  是我最後一個星期
[00:25:59.000 --> 00:26:01.000]  跟大家分享
[00:26:01.000 --> 00:26:03.000]  就快要走了
[00:26:03.000 --> 00:26:05.000]  我不知道我能夠留下什麼
[00:26:05.000 --> 00:26:07.000]  我不知道我能夠留下什麼
[00:26:07.000 --> 00:26:09.000]  我想我能夠留下的
[00:26:09.000 --> 00:26:11.000]  卻是上帝的說話
[00:26:11.000 --> 00:26:13.000]  一個上帝的祝福
[00:26:13.000 --> 00:26:15.000]  還是選擇就座的邀請
[00:26:15.000 --> 00:26:17.000]  我不敢說
[00:26:17.000 --> 00:26:19.000]  過去這幾年我做得很好
[00:26:19.000 --> 00:26:21.000]  有一個很好的見證
[00:26:21.000 --> 00:26:23.000]  應該你都不應該只跟隨我們
[00:26:23.000 --> 00:26:25.000]  你應該跟隨上帝
[00:26:25.000 --> 00:26:27.000]  但是
[00:26:27.000 --> 00:26:29.000]  我今天再一次向你們作出這個邀請
[00:26:29.000 --> 00:26:31.000]  和呼求
[00:26:31.000 --> 00:26:33.000]  你記得去選擇上帝
[00:26:33.000 --> 00:26:35.000]  在這段經文裡面
[00:26:35.000 --> 00:26:37.000]  出現最多次的
[00:26:37.000 --> 00:26:39.000]  除了耶和華神之外
[00:26:39.000 --> 00:26:41.000]  其實是今天
[00:26:41.000 --> 00:26:43.000]  不斷去說
[00:26:43.000 --> 00:26:45.000]  你今天要選擇
[00:26:45.000 --> 00:26:47.000]  生命
[00:26:47.000 --> 00:26:49.000]  你今天呼天喚地
[00:26:49.000 --> 00:26:51.000]  向你們作出邀請
[00:26:51.000 --> 00:26:53.000]  你今天要作一個選擇
[00:26:53.000 --> 00:26:55.000]  究竟你選擇了什麼呢
[00:26:55.000 --> 00:26:59.000]  這個時候我也邀請
[00:26:59.000 --> 00:27:01.000]  見拜隊
[00:27:01.000 --> 00:27:03.000]  或者有些背景音樂
[00:27:03.000 --> 00:27:05.000]  我想你們去安靜
[00:27:05.000 --> 00:27:07.000]  去想一想
[00:27:07.000 --> 00:27:09.000]  或者你低頭
[00:27:09.000 --> 00:27:11.000]  去安靜去想一想
[00:27:11.000 --> 00:27:15.000]  究竟你聽了什麼
[00:27:15.000 --> 00:27:17.000]  如果上帝今天告訴你
[00:27:17.000 --> 00:27:19.000]  要你去回應他
[00:27:19.000 --> 00:27:21.000]  你回應一個生命
[00:27:21.000 --> 00:27:23.000]  的道路
[00:27:23.000 --> 00:27:25.000]  還是走上一條看似很幸福
[00:27:25.000 --> 00:27:27.000]  很多朋友很開心
[00:27:27.000 --> 00:27:29.000]  賺到很多錢
[00:27:29.000 --> 00:27:31.000]  卻沒有了神的道路
[00:27:31.000 --> 00:27:33.000]  其實是邁向滅亡的道路
[00:27:33.000 --> 00:27:35.000]  你會怎樣選擇
[00:27:35.000 --> 00:27:37.000]  你選擇對的道路
[00:27:37.000 --> 00:27:39.000]  今天選擇
[00:27:39.000 --> 00:27:41.000]  明天的今天也選擇
[00:27:41.000 --> 00:27:43.000]  後天也選擇
[00:27:43.000 --> 00:27:45.000]  你也選擇對的道路
[00:27:45.000 --> 00:27:55.000]  回顧我在這段日子
[00:27:55.000 --> 00:27:57.000]  過去的54篇
[00:27:57.000 --> 00:27:59.000]  我不知道大家
[00:27:59.000 --> 00:28:01.000]  聽了多少
[00:28:01.000 --> 00:28:03.000]  有沒有用
[00:28:03.000 --> 00:28:05.000]  有過
[00:28:05.000 --> 00:28:07.000]  不過我已經盡力了
[00:28:07.000 --> 00:28:11.000]  我盼望的是
[00:28:11.000 --> 00:28:13.000]  接下來
[00:28:13.000 --> 00:28:15.000]  大家仍然去做對的決定
[00:28:15.000 --> 00:28:17.000]  你所倚靠的不是我們
[00:28:17.000 --> 00:28:19.000]  你所倚靠的
[00:28:19.000 --> 00:28:21.000]  是上帝
[00:28:21.000 --> 00:28:23.000]  祂是你的生命
[00:28:23.000 --> 00:28:25.000]  是你一生的保障
[00:28:25.000 --> 00:28:27.000]  祂能夠在你的低谷裡
[00:28:27.000 --> 00:28:29.000]  堅固你
[00:28:29.000 --> 00:28:31.000]  在你的迷茫的時候
[00:28:31.000 --> 00:28:33.000]  能夠成為你的幫助
[00:28:33.000 --> 00:28:37.000]  可能今天你沒有感覺
[00:28:37.000 --> 00:28:39.000]  感覺不到神
[00:28:39.000 --> 00:28:41.000]  可能你覺得
[00:28:41.000 --> 00:28:43.000]  什麼意思?
[00:28:43.000 --> 00:28:45.000]  怎樣走下去?
[00:28:45.000 --> 00:28:47.000]  怎樣選擇?
[00:28:47.000 --> 00:28:49.000]  在你做的每一個決定
[00:28:49.000 --> 00:28:51.000]  在你很想
[00:28:51.000 --> 00:28:53.000]  為自己而活
[00:28:53.000 --> 00:28:55.000]  還是跟隨上帝
[00:28:55.000 --> 00:28:57.000]  我相信
[00:28:57.000 --> 00:28:59.000]  你慢慢繼續走的時候
[00:28:59.000 --> 00:29:01.000]  你會經歷到很多
[00:29:01.000 --> 00:29:03.000]  我盼望這些說話
[00:29:03.000 --> 00:29:05.000]  能夠成為你身上生命當中的提醒
[00:29:05.000 --> 00:29:09.000]  最後在約書亞記是這樣說的
[00:29:09.000 --> 00:29:13.000]  至於我和我家
[00:29:13.000 --> 00:29:15.000]  我們必定侍奉耶和華
[00:29:15.000 --> 00:29:17.000]  我不知道你怎樣選擇
[00:29:17.000 --> 00:29:19.000]  不過
[00:29:19.000 --> 00:29:21.000]  我和我的家會選擇
[00:29:21.000 --> 00:29:23.000]  跟隨上帝
[00:29:23.000 --> 00:29:25.000]  直到我死的日子
[00:29:25.000 --> 00:29:27.000]  但願
[00:29:27.000 --> 00:29:29.000]  上帝的慈愛
[00:29:29.000 --> 00:29:31.000]  上帝的說話
[00:29:31.000 --> 00:29:33.000]  能夠祝福大家
[00:29:33.000 --> 00:29:37.000]  我們也有一段時間
[00:29:37.000 --> 00:29:39.000]  去回應
[00:29:39.000 --> 00:29:45.000]  大家一起起來
[00:29:45.000 --> 00:29:47.000]  以耶和華尼西在今天的回應詞
[00:29:47.000 --> 00:29:49.000]  (音樂)
[00:29:49.000 --> 00:29:51.000]  (音樂)
[00:29:51.000 --> 00:29:53.000]  (音樂)
[00:29:53.000 --> 00:29:55.000]  (音樂)
[00:29:55.000 --> 00:30:08.440]  勝敗全在乎你 不靠刀槍和銅鏡
[00:30:08.440 --> 00:30:22.360]  你已經許我口出的覺醒能拒 走向我 教我 依家勝利
[00:30:22.360 --> 00:30:36.040]  你簡說我並無後悔 稱我大能的天使
[00:30:36.040 --> 00:30:42.880]  當日你領百姓出曠野 也別令我走過
[00:30:42.880 --> 00:30:49.640]  大衛的主仍與我同坐
[00:30:49.640 --> 00:30:58.520]  我勸錯或有我的聽見 後有聲音說這是爭奪
[00:30:58.520 --> 00:31:03.320]  願還在祈求
[00:31:03.320 --> 00:31:12.440]  我勸錯或有你的恩愛 自願覆蓋我就像晝夜
[00:31:12.440 --> 00:31:20.360]  照常諒諸 你如此臨近我
[00:31:20.360 --> 00:31:25.240]  我再活人 此地別得見你
[00:31:25.240 --> 00:31:33.960]  因為你是野狐 華麗世你別阻我
[00:31:33.960 --> 00:31:38.840]  我再活人 此地別得見你
[00:31:38.840 --> 00:31:47.400]  因為你是野狐 華麗世永遠
[00:31:47.400 --> 00:31:56.120]  我勸錯或有我的聽見 後有聲音說這是爭奪
[00:31:56.120 --> 00:32:01.080]  你要行在地間
[00:32:01.080 --> 00:32:10.120]  我勸錯或有你的恩愛 自願覆蓋我就像晝夜
[00:32:10.120 --> 00:32:18.200]  照常諒諸 你如此臨近我
[00:32:18.200 --> 00:32:23.400]  我再活人 此地別得見你
[00:32:23.400 --> 00:32:32.360]  因為你是野狐 華麗世你別阻我
[00:32:32.360 --> 00:32:37.640]  我再活人 此地別得見你
[00:32:37.640 --> 00:32:46.600]  因為你是野狐 華麗世永遠
[00:32:50.040 --> 00:32:56.120]  在這個時候很想再作一個邀請和呼召
[00:32:56.120 --> 00:32:58.280]  剛才你聽了很多
[00:32:58.280 --> 00:33:02.600]  你聽了你知道生命可以是一種選擇
[00:33:02.600 --> 00:33:04.680]  今天你要選擇生命
[00:33:04.680 --> 00:33:06.920]  為什麼?因為有幾個原因
[00:33:06.920 --> 00:33:11.880]  是因為上帝在你生命當中施展過大能拯救過你
[00:33:11.880 --> 00:33:15.320]  另一方面你都經歷過你沒有上帝的日子
[00:33:15.320 --> 00:33:17.160]  其實都可以很盲目
[00:33:17.160 --> 00:33:19.080]  其實可以很迷茫
[00:33:19.080 --> 00:33:21.320]  我們是需要上帝的
[00:33:21.320 --> 00:33:24.200]  第三 亦都是因為
[00:33:24.200 --> 00:33:26.200]  就算我今天行差踏錯
[00:33:26.200 --> 00:33:27.400]  我選錯了
[00:33:27.400 --> 00:33:28.840]  你只要肯回轉
[00:33:28.840 --> 00:33:31.480]  上帝仍然在幫助你
[00:33:31.480 --> 00:33:37.080]  成為你的幫助去憐憫你
[00:33:37.080 --> 00:33:40.520]  今天如果在我們當中
[00:33:40.520 --> 00:33:45.240]  有人可能經歷過破碎
[00:33:45.240 --> 00:33:49.400]  或者為了自己而活
[00:33:49.400 --> 00:33:51.000]  或者行差踏錯
[00:33:51.000 --> 00:33:55.160]  你覺得自己可能上教會是一套
[00:33:55.160 --> 00:33:58.280]  但你在家中又是另一套的時候
[00:33:58.280 --> 00:34:01.240]  你很想 即是神很想感動你
[00:34:01.240 --> 00:34:03.240]  你很想去回應他
[00:34:03.240 --> 00:34:07.000]  很想再一次去為他而活
[00:34:07.000 --> 00:34:10.360]  因為你很想選擇生命
[00:34:10.360 --> 00:34:13.640]  很想你將你的手輕輕放開
[00:34:13.640 --> 00:34:16.200]  你說主啊 我很願意
[00:34:16.200 --> 00:34:19.400]  雖然我過往得罪了你
[00:34:19.400 --> 00:34:23.240]  我很想去回轉 去跟隨你
[00:34:23.240 --> 00:34:26.120]  如果有的弟兄姊妹
[00:34:26.120 --> 00:34:28.360]  你都可以在這個時候去放開你的雙手
[00:34:28.360 --> 00:34:34.280]  又或者在我們中間
[00:34:34.280 --> 00:34:37.000]  你聽到這個訊息
[00:34:37.000 --> 00:34:40.280]  你說我今天再一次要去立志
[00:34:40.280 --> 00:34:42.040]  我要選擇生命
[00:34:42.040 --> 00:34:44.040]  就是選擇上帝
[00:34:44.040 --> 00:34:46.040]  我要立志去愛他
[00:34:46.040 --> 00:34:48.040]  我很多東西都不懂
[00:34:48.040 --> 00:34:51.320]  但我很想去走在他的正路裏面
[00:34:51.320 --> 00:34:54.040]  我不想再走向左 走向右
[00:34:54.040 --> 00:34:56.040]  我想走在他的正路裏面
[00:34:56.040 --> 00:34:59.000]  同樣的 你都將你的手去放開
[00:34:59.000 --> 00:35:01.000]  你心裏面告訴上帝
[00:35:01.000 --> 00:35:04.840]  我今天要決定做對的選擇
[00:35:04.840 --> 00:35:06.840]  要走在你裏面
[00:35:06.840 --> 00:35:09.640]  有沒有這樣的弟兄姊妹
[00:35:09.640 --> 00:35:11.640]  你可以現在去作一個回應
[00:35:11.640 --> 00:35:13.640]  我希望你能夠在我身邊
[00:35:13.640 --> 00:35:15.640]  我希望你能夠在我身邊
[00:35:15.640 --> 00:35:17.640]  我希望你能夠在我身邊
[00:35:17.640 --> 00:35:19.640]  最後給大家多一點時間
[00:35:19.640 --> 00:35:21.640]  然後我會一起祈禱
[00:35:21.640 --> 00:35:23.640]  選擇生命的道路
[00:35:23.640 --> 00:35:25.640]  還是選擇一個看似是生命
[00:35:25.640 --> 00:35:27.640]  其實是滅亡的道路
[00:35:27.640 --> 00:35:29.640]  其實是滅亡的道路
[00:35:29.640 --> 00:35:31.640]  其實是滅亡的道路
[00:35:31.640 --> 00:35:33.640]  其實是滅亡的道路
[00:35:33.640 --> 00:35:35.640]  其實是滅亡的道路
[00:35:35.640 --> 00:35:37.640]  其實是滅亡的道路
[00:35:37.640 --> 00:35:39.640]  我們一起祈禱
[00:35:39.640 --> 00:35:41.640]  今天是我們去感謝 讚美你
[00:35:41.640 --> 00:35:43.640]  今天是你的日子
[00:35:43.640 --> 00:35:47.640]  亦都是我們罪人能夠回轉
[00:35:47.640 --> 00:35:49.640]  能夠再一次歸向你
[00:35:49.640 --> 00:35:51.640]  蒙你的憐憫的日子
[00:35:51.640 --> 00:35:53.640]  亦都是我們一班你所愛的兒女
[00:35:53.640 --> 00:35:55.640]  你所造就的青少年人
[00:35:55.640 --> 00:35:57.640]  你所造就的青少年人
[00:35:57.640 --> 00:35:59.640]  生命得以更新的日子
[00:35:59.640 --> 00:36:01.640]  求主你幫助我們
[00:36:01.640 --> 00:36:03.640]  特別去祝福在你面前攤開雙手
[00:36:03.640 --> 00:36:05.640]  很想生命得著更新
[00:36:05.640 --> 00:36:07.640]  很想再一次
[00:36:07.640 --> 00:36:09.640]  祝福你或今日選擇生命
[00:36:09.640 --> 00:36:11.640]  選擇你的道路的年青人
[00:36:11.640 --> 00:36:13.640]  祝福你或今日選擇生命
[00:36:13.640 --> 00:36:15.640]  選擇你的道路的年青人
[00:36:15.640 --> 00:36:17.640]  主要求你去看顧他們
[00:36:17.640 --> 00:36:19.640]  一生帶領他們
[00:36:19.640 --> 00:36:21.640]  一生都走在你裡面
