
[00:00:00.000 --> 00:00:02.000]  (字幕製作:MG)
[00:19:58.040 --> 00:20:01.040]  (我們都主動去發現裏面的好)
[00:20:01.040 --> 00:20:04.040]  (發現到,見到每一個人)
[00:20:04.040 --> 00:20:08.040]  (和他所做的事,都有良善的一面)
[00:20:08.040 --> 00:20:11.040]  (肯定是會快樂得多)
[00:20:11.040 --> 00:20:14.040]  (相反,如果我們看每一個人都不順眼)
[00:20:14.040 --> 00:20:16.040]  (這個不順眼,那個很不濟)
[00:20:16.040 --> 00:20:18.040]  (每一個人都和他過不去)
[00:20:18.040 --> 00:20:20.040]  (想開心都很難)
[00:20:20.040 --> 00:20:23.040]  (拍望我們真的操練好)
[00:20:23.040 --> 00:20:27.040]  (喜樂的另一個方向和秘訣)
[00:20:27.040 --> 00:20:30.040]  (好,接著我們去第二個錦囊)
[00:20:30.040 --> 00:20:34.040]  (第二個錦囊和第九至第十節有關係)
[00:20:34.040 --> 00:20:36.040]  (我們先看第九節)
[00:20:36.040 --> 00:20:39.040]  (第九節我們一起讀,1,2,3)
[00:20:39.040 --> 00:20:43.040]  (每個人都要有自己的快樂)
[00:20:43.040 --> 00:20:46.040]  (在做每一件事,要小心)
[00:20:46.040 --> 00:20:51.040]  (雖然你生活不便,但都要面對難)
[00:20:51.040 --> 00:20:56.040]  (不過你也知道,為了這一切事,甚於失敗)
[00:20:56.040 --> 00:20:58.040]  (好,謝謝大家)
[00:20:58.040 --> 00:21:03.040]  (在這裏,我特別想大家先留心那些紅色字)
[00:21:03.040 --> 00:21:07.040]  (先留心那些紅色字,我們就會留意到)
[00:21:07.040 --> 00:21:12.040]  (傳導者鼓勵我們,特別是較年輕的那班)
[00:21:12.040 --> 00:21:17.040]  (在歲月放長,頭髮烏黑,還是健壯之年的時候)
[00:21:17.040 --> 00:21:21.040]  (放膽做自己真心喜愛的事)
[00:21:21.040 --> 00:21:25.040]  (順著你心所願的去行)
[00:21:25.040 --> 00:21:28.040]  (能夠做自己真心喜愛做的事)
[00:21:28.040 --> 00:21:30.040]  (就是那些你每晚想起)
[00:21:30.040 --> 00:21:34.040]  (第二天又可以很投入做這些事的時候)
[00:21:34.040 --> 00:21:36.040]  (你真的很期待第二天早上快點來)
[00:21:36.040 --> 00:21:38.040]  (我不知道你會不會馬上想起這些事)
[00:21:38.040 --> 00:21:43.040]  (你每晚睡覺想起,第二天早上一起來又可以做這件事)
[00:21:43.040 --> 00:21:46.040]  (我最近發現了,我已經想到了)
[00:21:46.040 --> 00:21:50.040]  (傳導者在這裏,我應該要說)
[00:21:50.040 --> 00:21:54.040]  (他應該是指那些你覺得你持續做同一件事)
[00:21:54.040 --> 00:21:57.040]  (以月計,甚至以年計的時間)
[00:21:57.040 --> 00:22:00.040]  (你相信你都會落此不疲的事情)
[00:22:00.040 --> 00:22:04.040]  (你做你真心喜愛,喜愛到)
[00:22:04.040 --> 00:22:08.040]  (你做幾年都依然做得不滿的事情)
[00:22:08.040 --> 00:22:11.040]  (你就順著你的心去做)
[00:22:11.040 --> 00:22:15.040]  (如果你發現到這件事,那你就去吧)
[00:22:15.040 --> 00:22:18.040]  (能夠做自己真心喜愛的事)
[00:22:18.040 --> 00:22:21.040]  (是令我們忍不住很熱愛生命)
[00:22:21.040 --> 00:22:24.040]  (整個人都活起來的)
[00:22:24.040 --> 00:22:26.040]  (我偶爾都會看電視節目)
[00:22:26.040 --> 00:22:28.040]  (學退休的吳宗文牧師)
[00:22:28.040 --> 00:22:30.040]  (我們看電視是為了拿港獨例子)
[00:22:30.040 --> 00:22:33.040]  (沒錯,給自己一個原因)
[00:22:33.040 --> 00:22:37.040]  (最近我都很享受)
[00:22:37.040 --> 00:22:40.040]  (看一套電視台的音樂比賽)
[00:22:40.040 --> 00:22:42.040]  (叫Sing X 傳奇)
[00:22:42.040 --> 00:22:43.040]  (很可能你都知道)
[00:22:43.040 --> 00:22:45.040]  (這是一個淘汰賽)
[00:22:45.040 --> 00:22:48.040]  (就是一群很熱愛唱歌的年青人)
[00:22:48.040 --> 00:22:50.040]  (他們參加這個比賽)
[00:22:50.040 --> 00:22:54.040]  (經過一輪淘汰就選出冠軍)
[00:22:54.040 --> 00:22:57.040]  (其實我喜歡看這個電視)
[00:22:57.040 --> 00:22:59.040]  (和想起這個例子)
[00:22:59.040 --> 00:23:02.040]  (是因為他們的表現很貼近我)
[00:23:02.040 --> 00:23:05.040]  (剛才的那一切描述)
[00:23:05.040 --> 00:23:08.040]  (這群年青人為了這個比賽)
[00:23:08.040 --> 00:23:10.040]  (下苦功的過程)
[00:23:10.040 --> 00:23:13.040]  (我一直看都覺得不簡單)
[00:23:13.040 --> 00:23:14.040]  (不懂跳舞)
[00:23:14.040 --> 00:23:16.040]  (手腳僵硬,像我一樣)
[00:23:16.040 --> 00:23:17.040]  (又要克服困難)
[00:23:17.040 --> 00:23:19.040]  (要很自然,很有自信地跳出來)
[00:23:19.040 --> 00:23:21.040]  (短短的一段時間)
[00:23:21.040 --> 00:23:22.040]  (我都很難想像)
[00:23:22.040 --> 00:23:26.040]  (練習到通宵達旦,毫無怨言)
[00:23:26.040 --> 00:23:29.040]  (不是因為製片監製逼他們)
[00:23:29.040 --> 00:23:31.040]  (而是自己自動自覺就去通頂)
[00:23:31.040 --> 00:23:33.040]  (因為想做好那件事)
[00:23:33.040 --> 00:23:35.040]  (爭取時間練習)
[00:23:35.040 --> 00:23:37.040]  (並且他們很積極)
[00:23:37.040 --> 00:23:39.040]  (克服一個又一個困難和挑戰)
[00:23:39.040 --> 00:23:42.040]  (很珍惜別人給予的批評)
[00:23:42.040 --> 00:23:45.040]  (指出他們要進步,做得不好的地方)
[00:23:45.040 --> 00:23:47.040]  (即使這些批評有時坦白到)
[00:23:47.040 --> 00:23:49.040]  (我作為觀眾聽都覺得)
[00:23:49.040 --> 00:23:53.040]  (給我,是他,心裏很難受)
[00:23:53.040 --> 00:23:56.040]  (但他反而說多謝)
[00:23:56.040 --> 00:23:59.040]  (並且不斷鞭策自己進步)
[00:23:59.040 --> 00:24:02.040]  (就算被淘汰也不氣餒)
[00:24:02.040 --> 00:24:04.040]  (而是很感恩有機會參加)
[00:24:04.040 --> 00:24:07.040]  (因為讓他有很大的得著和成長)
[00:24:07.040 --> 00:24:09.040]  (剛才我數到的一切)
[00:24:09.040 --> 00:24:11.040]  (這些豈不是年青人)
[00:24:11.040 --> 00:24:13.040]  (真是不可多得的優良素質)
[00:24:13.040 --> 00:24:16.040]  (你都很希望你們家的小朋友)
[00:24:16.040 --> 00:24:18.040]  (有這種生命的熱誠)
[00:24:18.040 --> 00:24:21.040]  (真是有這種積極)
[00:24:21.040 --> 00:24:24.040]  (這正是吸引我)
[00:24:24.040 --> 00:24:27.040]  (收看這個節目的主要原因)
[00:24:27.040 --> 00:24:31.040]  (因為他們散發了一種生命的熱誠)
[00:24:31.040 --> 00:24:34.040]  (是很有感染力的)
[00:24:34.040 --> 00:24:37.040]  (上帝賜予我們生命)
[00:24:37.040 --> 00:24:39.040]  (我好深信)
[00:24:39.040 --> 00:24:42.040]  (實在是好想我們活得投入)
[00:24:42.040 --> 00:24:44.040]  (好想我們喜愛我們)
[00:24:44.040 --> 00:24:47.040]  (花最多時間做的事)
[00:24:47.040 --> 00:24:49.040]  (剛才其中一個秘訣是)
[00:24:49.040 --> 00:24:51.040]  (你積極試試)
[00:24:51.040 --> 00:24:53.040]  (讓你每一日尋常的日子)
[00:24:53.040 --> 00:24:55.040]  (都找到一個好處)
[00:24:55.040 --> 00:24:57.040]  (煮飯的就快快樂樂)
[00:24:57.040 --> 00:24:59.040]  (讓整件煮飯的事情都快樂)
[00:24:59.040 --> 00:25:02.040]  (積極的締造美好)
[00:25:02.040 --> 00:25:07.040]  (並且因為這樣散發生命的熱誠)
[00:25:07.040 --> 00:25:09.040]  (不過我發現)
[00:25:09.040 --> 00:25:11.040]  (社會的價值觀)
[00:25:11.040 --> 00:25:13.040]  (甚至有時是身邊的人)
[00:25:13.040 --> 00:25:15.040]  (包括家人的期望)
[00:25:15.040 --> 00:25:17.040]  (當然我們肯定)
[00:25:17.040 --> 00:25:19.040]  (這是出於良善的意願)
[00:25:19.040 --> 00:25:21.040]  (但卻是很無奈)
[00:25:21.040 --> 00:25:23.040]  (很多時候令我們在成長的旅程)
[00:25:23.040 --> 00:25:25.040]  (一直沒有機會去發掘)
[00:25:25.040 --> 00:25:28.040]  (發展或發現)
[00:25:28.040 --> 00:25:30.040]  (自己真心喜愛做)
[00:25:30.040 --> 00:25:33.040]  (最有動力全情投入的事)
[00:25:33.040 --> 00:25:39.040]  我最近又看了一套韓劇
[00:25:39.040 --> 00:25:41.040]  很可能你也有看過
[00:25:41.040 --> 00:25:43.040]  這套戲劇是說
[00:25:43.040 --> 00:25:48.040]  有一個幻想了腦退化症的長者
[00:25:48.040 --> 00:25:50.040]  其實他年輕的時候
[00:25:50.040 --> 00:25:55.040]  有機會去看一個芭蕾舞蹈家的表演
[00:25:55.040 --> 00:25:57.040]  他從此愛上了
[00:25:57.040 --> 00:25:59.040]  當時他很年輕
[00:25:59.040 --> 00:26:01.040]  但他父親已經說
[00:26:01.040 --> 00:26:04.040]  你這樣做是不行的
[00:26:04.040 --> 00:26:06.040]  那時是很早的年代
[00:26:06.040 --> 00:26:08.040]  於是他就聽話
[00:26:08.040 --> 00:26:13.040]  一直很忠心良善誠實地
[00:26:13.040 --> 00:26:15.040]  做一個平常的郵差
[00:26:15.040 --> 00:26:17.040]  結婚生子
[00:26:17.040 --> 00:26:21.040]  但當他有一次因為腦退化發作迷失路
[00:26:21.040 --> 00:26:22.040]  聽到音樂
[00:26:22.040 --> 00:26:25.040]  就是《天王湖》的曲子
[00:26:25.040 --> 00:26:27.040]  被吸引到練舞室
[00:26:27.040 --> 00:26:30.040]  看到那位年輕人
[00:26:30.040 --> 00:26:32.040]  沒有戴特寫
[00:26:32.040 --> 00:26:33.040]  他在跳舞
[00:26:33.040 --> 00:26:35.040]  他就很被吸引
[00:26:35.040 --> 00:26:37.040]  他就馬上報名上學
[00:26:37.040 --> 00:26:39.040]  但那間舞蹈學校就覺得
[00:26:39.040 --> 00:26:40.040]  你不要吧
[00:26:40.040 --> 00:26:42.040]  你60歲的人
[00:26:42.040 --> 00:26:43.040]  你來學跳舞
[00:26:43.040 --> 00:26:44.040]  手腳也僵硬
[00:26:44.040 --> 00:26:48.040]  但結果他克服了一個又一個困難
[00:26:48.040 --> 00:26:50.040]  感動了那間舞蹈學校
[00:26:50.040 --> 00:26:52.040]  不單收了他
[00:26:52.040 --> 00:26:54.040]  由這個年輕人教他
[00:26:54.040 --> 00:26:55.040]  有基本
[00:26:55.040 --> 00:26:57.040]  甚至給他有機會
[00:26:57.040 --> 00:26:59.040]  出演一個選段
[00:26:59.040 --> 00:27:02.040]  《天王湖》的選段
[00:27:02.040 --> 00:27:04.040]  這位長者
[00:27:04.040 --> 00:27:06.040]  當他這樣
[00:27:06.040 --> 00:27:08.040]  他很想
[00:27:08.040 --> 00:27:10.040]  終於有機會
[00:27:10.040 --> 00:27:12.040]  做他真心喜愛的事情
[00:27:12.040 --> 00:27:14.040]  其實家人有很多反對
[00:27:14.040 --> 00:27:16.040]  尤其是看到他穿緊身的舞衣
[00:27:16.040 --> 00:27:18.040]  覺得他不是這樣做的
[00:27:18.040 --> 00:27:20.040]  爸爸
[00:27:20.040 --> 00:27:24.040]  直至看到他做這件事的時候
[00:27:24.040 --> 00:27:25.040]  那種喜樂
[00:27:25.040 --> 00:27:27.040]  他們試過不讓他做
[00:27:27.040 --> 00:27:28.040]  然後他就
[00:27:28.040 --> 00:27:29.040]  好吧
[00:27:29.040 --> 00:27:30.040]  退休吧
[00:27:30.040 --> 00:27:33.040]  太太就覺得他很傻
[00:27:33.040 --> 00:27:34.040]  於是就鼓勵他
[00:27:34.040 --> 00:27:35.040]  算了
[00:27:35.040 --> 00:27:36.040]  你去跳吧
[00:27:36.040 --> 00:27:39.040]  看到他有那種生命
[00:27:39.040 --> 00:27:42.040]  為什麼我要說
[00:27:42.040 --> 00:27:43.040]  趁著年幼
[00:27:43.040 --> 00:27:47.040]  不只是關於年輕人的事
[00:27:47.040 --> 00:27:49.040]  今天我們在任何年紀
[00:27:49.040 --> 00:27:51.040]  都可以趁著我今天
[00:27:51.040 --> 00:27:54.040]  比明天的我狀態良好的話
[00:27:54.040 --> 00:27:58.040]  我真的讓我的生命活得
[00:27:58.040 --> 00:28:01.040]  有熱愛生命的熱情
[00:28:01.040 --> 00:28:03.040]  好
[00:28:03.040 --> 00:28:05.040]  不過傳道者
[00:28:05.040 --> 00:28:06.040]  不只是停下來
[00:28:06.040 --> 00:28:07.040]  鼓勵年輕人
[00:28:07.040 --> 00:28:09.040]  你去吧
[00:28:09.040 --> 00:28:10.040]  追夢
[00:28:10.040 --> 00:28:13.040]  傳道者的智慧在於
[00:28:13.040 --> 00:28:14.040]  他鼓勵年輕人
[00:28:14.040 --> 00:28:15.040]  是的
[00:28:15.040 --> 00:28:18.040]  你真的要愛你的生命
[00:28:18.040 --> 00:28:21.040]  過一個熱愛生命的人生
[00:28:21.040 --> 00:28:22.040]  之餘
[00:28:22.040 --> 00:28:24.040]  他也提點他
[00:28:24.040 --> 00:28:28.040]  你怎樣才能在一個安全的領域
[00:28:28.040 --> 00:28:32.040]  去達到理想的境界
[00:28:32.040 --> 00:28:35.040]  所以當我們看下一張slide的時候
[00:28:35.040 --> 00:28:38.040]  我們就留意第七節的另一個部分
[00:28:38.040 --> 00:28:43.040]  跟隨你的心所願
[00:28:43.040 --> 00:28:45.040]  去做你所愛的事情
[00:28:45.040 --> 00:28:47.040]  跟他平衡的是
[00:28:47.040 --> 00:28:49.040]  傳道者接著提
[00:28:49.040 --> 00:28:51.040]  你要知道為了這一切
[00:28:51.040 --> 00:28:54.040]  神必定會審問你
[00:28:54.040 --> 00:28:57.040]  在這裡提審判
[00:28:57.040 --> 00:29:00.040]  其實傳道者的原因
[00:29:00.040 --> 00:29:02.040]  不是要嚇年輕人
[00:29:02.040 --> 00:29:04.040]  去玩吧
[00:29:04.040 --> 00:29:07.040]  看看上帝之後會有什麼後果
[00:29:07.040 --> 00:29:09.040]  不是這個意思
[00:29:09.040 --> 00:29:11.040]  而是你與此同時
[00:29:11.040 --> 00:29:13.040]  你也要記得
[00:29:13.040 --> 00:29:16.040]  一個不可以逾越的界線
[00:29:16.040 --> 00:29:19.040]  因為這是上帝
[00:29:19.040 --> 00:29:21.040]  這位創造我們的主
[00:29:21.040 --> 00:29:25.040]  知道人怎樣才能在這個領域
[00:29:25.040 --> 00:29:28.040]  真的活好一個豐盛的範圍
[00:29:28.040 --> 00:29:30.040]  為我們定的界線
[00:29:30.040 --> 00:29:33.040]  傳道者沒有說得很清楚
[00:29:33.040 --> 00:29:37.040]  神是按什麼原則去審問
[00:29:37.040 --> 00:29:41.040]  但我猜當時聽的猶太年輕人
[00:29:41.040 --> 00:29:43.040]  或是我們
[00:29:43.040 --> 00:29:46.040]  都會明白這裡說的是聖經裡的教導
[00:29:46.040 --> 00:29:48.040]  當中肯定包括
[00:29:48.040 --> 00:29:52.040]  當你去順著你心所願的時候
[00:29:52.040 --> 00:29:54.040]  傳道者留意
[00:29:54.040 --> 00:29:56.040]  這裡定了的界線是
[00:29:56.040 --> 00:29:58.040]  你一定要在愛人
[00:29:58.040 --> 00:29:59.040]  愛鄰舍
[00:29:59.040 --> 00:30:01.040]  愛上帝的範圍
[00:30:01.040 --> 00:30:02.040]  你一定要在
[00:30:02.040 --> 00:30:06.040]  作你生命好管家的範圍當中
[00:30:06.040 --> 00:30:09.040]  去隨心所欲
[00:30:09.040 --> 00:30:12.040]  傳道者在鼓勵的是
[00:30:12.040 --> 00:30:14.040]  年輕人
[00:30:14.040 --> 00:30:18.040]  這是一個很重要的智慧指引
[00:30:18.040 --> 00:30:24.040]  你去獲得有責任的一種快樂
[00:30:24.040 --> 00:30:27.040]  不是不負責任的去追求快樂
[00:30:27.040 --> 00:30:29.040]  而是當你這樣做的時候
[00:30:29.040 --> 00:30:34.040]  你就是真誠地回應神賜予你的資源
[00:30:34.040 --> 00:30:36.040]  和你的能力
[00:30:36.040 --> 00:30:37.040]  這些資源包括
[00:30:37.040 --> 00:30:40.040]  神放在身邊愛錫你的人
[00:30:40.040 --> 00:30:45.040]  你是很真誠地回應上帝給你的一切
[00:30:45.040 --> 00:30:47.040]  當你這樣做的時候
[00:30:47.040 --> 00:30:49.040]  當你留意這些界線的時候
[00:30:49.040 --> 00:30:52.040]  你可以儘管放心
[00:30:52.040 --> 00:30:58.040]  勇敢地相信自己心之所向是好的
[00:30:58.040 --> 00:31:00.040]  我是在這個愛神
[00:31:00.040 --> 00:31:01.040]  愛鄰舍
[00:31:01.040 --> 00:31:04.040]  做好管家的界線當中
[00:31:04.040 --> 00:31:08.040]  來回應神賜予我的恩賜
[00:31:08.040 --> 00:31:10.040]  我就可以勇於相信
[00:31:10.040 --> 00:31:13.040]  我心之所向是好的
[00:31:13.040 --> 00:31:17.040]  傳道者真的很愛錫我們的聽眾
[00:31:17.040 --> 00:31:19.040]  尤其是年輕的聽眾
[00:31:19.040 --> 00:31:22.040]  所以他再補充多一點
[00:31:22.040 --> 00:31:23.040]  這班年輕人
[00:31:23.040 --> 00:31:28.040]  因為當他們在探索人生的不同可能性的時候
[00:31:28.040 --> 00:31:33.040]  他們必須要探索才有機會得到智慧
[00:31:33.040 --> 00:31:37.040]  我們獲得智慧總是要在跌跌碰碰當中才有
[00:31:37.040 --> 00:31:40.040]  年輕人自然有他必經的
[00:31:40.040 --> 00:31:43.040]  自己要走的道路來獲得智慧
[00:31:43.040 --> 00:31:47.040]  所以傳道者進一步提示他們
[00:31:47.040 --> 00:31:50.040]  為了脫身所欲
[00:31:50.040 --> 00:31:53.040]  還要留意兩方面的事
[00:31:53.040 --> 00:31:55.040]  是為了你好
[00:31:55.040 --> 00:31:57.040]  我們下一個slide就會看到
[00:31:57.040 --> 00:32:01.040]  第一就是要從心中脫掉你的受煩
[00:32:01.040 --> 00:32:05.040]  從肉體脫去你的痛苦
[00:32:05.040 --> 00:32:07.040]  因為你要知道
[00:32:07.040 --> 00:32:10.040]  你年輕的時候覺得來日方長
[00:32:10.040 --> 00:32:11.040]  不過都是短暫的
[00:32:11.040 --> 00:32:13.040]  所以在這麼短暫的時間裡
[00:32:13.040 --> 00:32:15.040]  你與其受苦
[00:32:15.040 --> 00:32:17.040]  與其令到你的肉體痛苦
[00:32:17.040 --> 00:32:19.040]  那又何必呢
[00:32:19.040 --> 00:32:23.040]  這裡傳道者提醒的是一種怎樣的智慧呢
[00:32:23.040 --> 00:32:25.040]  讓我們再看下去
[00:32:25.040 --> 00:32:28.040]  傳道者提示的是
[00:32:28.040 --> 00:32:30.040]  既然你要脫身所欲
[00:32:30.040 --> 00:32:34.040]  既然你要信得過你心之所向是好的
[00:32:34.040 --> 00:32:38.040]  那你就要確保你的心好好的
[00:32:38.040 --> 00:32:41.040]  你要確保你的心靈好好的
[00:32:41.040 --> 00:32:45.040]  確保裡面裝載的不是受煩
[00:32:45.040 --> 00:32:47.040]  不是苦澀
[00:32:47.040 --> 00:32:48.040]  不是憤怒
[00:32:48.040 --> 00:32:49.040]  不是不耐煩
[00:32:49.040 --> 00:32:54.040]  這個正正是受煩可以包括的所有東西
[00:32:54.040 --> 00:32:55.040]  不單止是煩惱
[00:32:55.040 --> 00:32:57.040]  更加可以是憤怒
[00:32:57.040 --> 00:32:59.040]  確保你的心不是裝載這些
[00:32:59.040 --> 00:33:02.040]  不是這些推動你去
[00:33:02.040 --> 00:33:05.040]  而是信望愛是尾線
[00:33:05.040 --> 00:33:09.040]  來幫你懂得去分辨你心之所向
[00:33:09.040 --> 00:33:11.040]  真是好
[00:33:11.040 --> 00:33:15.040]  所以傳道者具體來說是提示年青人
[00:33:15.040 --> 00:33:19.040]  你不要因為覺得你家庭管束你
[00:33:19.040 --> 00:33:21.040]  父母要你做這些
[00:33:21.040 --> 00:33:23.040]  我就偏不做
[00:33:23.040 --> 00:33:25.040]  你不是出於反叛
[00:33:25.040 --> 00:33:27.040]  不是出於對抗報復
[00:33:27.040 --> 00:33:29.040]  不是因為這種憤怒的情緒
[00:33:29.040 --> 00:33:33.040]  你離開了就說這是我真心喜愛的
[00:33:33.040 --> 00:33:37.040]  你又不要因為我要逃避我一個不開心的家庭
[00:33:37.040 --> 00:33:39.040]  去嚮往婚姻
[00:33:39.040 --> 00:33:43.040]  這個可以讓我脫離原生家庭的出路
[00:33:43.040 --> 00:33:46.040]  你也不要因為這種懼怕
[00:33:46.040 --> 00:33:48.040]  家庭令你很煩
[00:33:48.040 --> 00:33:51.040]  你就以為這個就是你心之所向
[00:33:51.040 --> 00:33:53.040]  好,保守心靈
[00:33:53.040 --> 00:33:55.040]  另一方面就是你在行為上
[00:33:55.040 --> 00:33:58.040]  要和惡,所有對你不好
[00:33:58.040 --> 00:34:01.040]  惡就是好的相反
[00:34:01.040 --> 00:34:04.040]  這個是痛苦本來的字眼
[00:34:04.040 --> 00:34:10.040]  你要和所有對你,對別人都不好的事情劃清界線
[00:34:10.040 --> 00:34:15.040]  發現是不好就不要讓它留地步
[00:34:15.040 --> 00:34:18.040]  傳道者提示年青人
[00:34:18.040 --> 00:34:22.040]  這樣在安全的界線裏面
[00:34:22.040 --> 00:34:26.040]  你找你熱愛生命的熱情活出來
[00:34:26.040 --> 00:34:30.040]  好,我們去到最後的一個錦囊
[00:34:30.040 --> 00:34:33.040]  傳道者最後提醒我們
[00:34:33.040 --> 00:34:37.040]  當趁你依然比明天年輕的時候
[00:34:37.040 --> 00:34:40.040]  紀念你的創造主
[00:34:40.040 --> 00:34:43.040]  當聖經提到紀念的時候
[00:34:43.040 --> 00:34:46.040]  不只是記得我記起了
[00:34:46.040 --> 00:34:48.040]  而是往往是說
[00:34:48.040 --> 00:34:51.040]  你因為知道了,想起了
[00:34:51.040 --> 00:34:54.040]  你就立刻有相應的行動回應
[00:34:54.040 --> 00:34:56.040]  傳道者提示年青人
[00:34:56.040 --> 00:35:00.040]  趁著年輕衰老的日子尚未來到
[00:35:00.040 --> 00:35:04.040]  在毫無喜悅的歲月來臨之前
[00:35:04.040 --> 00:35:08.040]  要紀念你的主,做你的主
[00:35:08.040 --> 00:35:12.040]  接著二至七節,今天就不和大家看了
[00:35:12.040 --> 00:35:16.040]  裏面用了很多象徵性的語言
[00:35:16.040 --> 00:35:20.040]  來表達生命越來越衰敗的情況
[00:35:20.040 --> 00:35:24.040]  而這些異象,太陽,月亮,看守房屋
[00:35:24.040 --> 00:35:26.040]  強壯,推磨的婦女
[00:35:26.040 --> 00:35:31.040]  其實有好幾種不同的解釋方法
[00:35:31.040 --> 00:35:34.040]  有些人猜測是指身體的一個部分
[00:35:34.040 --> 00:35:38.040]  有些人說是整個屋的異象
[00:35:38.040 --> 00:35:41.040]  不是說身體的一個部分,而是整個屋
[00:35:41.040 --> 00:35:43.040]  經過很多年開始荒廢
[00:35:43.040 --> 00:35:45.040]  還有其他解說方法
[00:35:45.040 --> 00:35:48.040]  這些學者都沒有共識
[00:35:48.040 --> 00:35:54.040]  唯一共識就是指生命越來越衰敗的狀態
[00:35:54.040 --> 00:36:04.040]  傳道者提示我們要紀念我們的創造主
[00:36:04.040 --> 00:36:09.040]  我們要留意,在整本傳道書裏
[00:36:09.040 --> 00:36:15.040]  雖然裏面不乏提及神,很多次
[00:36:15.040 --> 00:36:21.040]  不過,當這樣說神是創造主
[00:36:21.040 --> 00:36:24.040]  來到這裏才是唯一一次出現
[00:36:24.040 --> 00:36:26.040]  紀念你的創造主
[00:36:26.040 --> 00:36:29.040]  亦因為一直提及神,神,神,耶路遍路
[00:36:29.040 --> 00:36:31.040]  突然間就變成創造主
[00:36:31.040 --> 00:36:34.040]  尤其是吸引我們的注意
[00:36:34.040 --> 00:36:36.040]  傳道者很想我們留心
[00:36:36.040 --> 00:36:44.040]  這裏他強調的是我們和上帝之間親密結連的一種關係
[00:36:44.040 --> 00:36:47.040]  這種親密結連的關係
[00:36:47.040 --> 00:36:50.040]  我剛才在搭地鐵的時候就突然想到
[00:36:50.040 --> 00:37:01.040]  是否將我們從日光之下和日光之上的創造主結連的一種想起
[00:37:01.040 --> 00:37:06.040]  日光之上的創造主不是掌管一切不讓你知道
[00:37:06.040 --> 00:37:09.040]  你覺得荒謬就沒有辦法
[00:37:09.040 --> 00:37:14.040]  不是,而是他關心我們的創造主
[00:37:14.040 --> 00:37:21.040]  我們知道傳道者在探索人生意義重大的問題當中
[00:37:21.040 --> 00:37:30.040]  他一再用種種上帝之外,亦是日光之下的方法去尋索
[00:37:30.040 --> 00:37:33.040]  結果找到的結論是虛空
[00:37:33.040 --> 00:37:38.040]  然後是撞進一個又一個的死胡同裏面
[00:37:38.040 --> 00:37:44.040]  結果他被迫要再次回到上帝身上,因為沒有路可走
[00:37:44.040 --> 00:37:46.040]  於是他就回到上帝身上
[00:37:46.040 --> 00:37:55.040]  首先他用他人間的智慧,用他的知識去推論,去認為上帝是一張十三折
[00:37:55.040 --> 00:37:57.040]  不好意思,這裏沒有展示出來
[00:37:57.040 --> 00:38:02.040]  他首先想起用自己的知識去推論的上帝是怎樣呢?
[00:38:02.040 --> 00:38:09.040]  他認為他用智慧專心探尋,考察天下發生一切的事
[00:38:09.040 --> 00:38:14.040]  然後在這樣的情況下,推論的上帝
[00:38:14.040 --> 00:38:22.040]  神給世人多麼沉重的擔子,使他在其中勞苦
[00:38:22.040 --> 00:38:34.040]  結果直到他回溯他從先祖阿伯拉罕聖經中承傳下來的所知的上帝
[00:38:34.040 --> 00:38:38.040]  去到第三節,他終於記起了第三章
[00:38:38.040 --> 00:38:41.040]  亦是我們剛才有份讀的經文
[00:38:41.040 --> 00:38:49.040]  他說:神造萬物,各按其時,成為美好,有將永生安置在人心裏
[00:38:49.040 --> 00:38:56.040]  不過很可惜,傳道者依然說:雖然我知道上帝是美善的作為
[00:38:56.040 --> 00:38:59.040]  但可惜人不能夠察透
[00:38:59.040 --> 00:39:05.040]  他與日光之上的那位主依然好像隔絕
[00:39:05.040 --> 00:39:07.040]  他有他,我們有我們
[00:39:07.040 --> 00:39:14.040]  但到了這一刻,傳道者提醒我們還年幼的時刻
[00:39:14.040 --> 00:39:16.040]  不要像他一樣
[00:39:16.040 --> 00:39:23.040]  趁你年幼,紀念日光之上,做你的主
[00:39:23.040 --> 00:39:28.040]  這位主是怎樣呢?紀念這位創造主意味著甚麼呢?
[00:39:28.040 --> 00:39:30.040]  傳道者沒有說
[00:39:30.040 --> 00:39:35.040]  不過我們從聖經裏可以發現
[00:39:35.040 --> 00:39:41.040]  當一個人想起紀念創造主的時候
[00:39:41.040 --> 00:39:43.040]  他發現了甚麼?
[00:39:43.040 --> 00:39:47.040]  讓我們一起看一看我們很熟悉的一篇詩篇
[00:39:47.040 --> 00:39:50.040]  幾節的經文,詩篇139篇
[00:39:50.040 --> 00:39:54.040]  很熟悉的,他說:耶和華,你已經監察我,認識我
[00:39:54.040 --> 00:39:56.040]  這就是創造主
[00:39:56.040 --> 00:39:59.040]  我坐下,我起身,你也會知道
[00:39:59.040 --> 00:40:02.040]  我走路,我躺,你也會小察
[00:40:02.040 --> 00:40:08.040]  你是那位留心著我一切一切的創造主
[00:40:08.040 --> 00:40:10.040]  接著我們再下一頁
[00:40:10.040 --> 00:40:14.040]  你在前後環繞我,按手在我身上
[00:40:14.040 --> 00:40:17.040]  這樣的知識奇妙,是我不能夠測的
[00:40:17.040 --> 00:40:21.040]  不知道大家有沒有和我一樣,一聲叮
[00:40:21.040 --> 00:40:24.040]  這就像傳道者的慨嘆
[00:40:24.040 --> 00:40:27.040]  他也覺得上帝不能測
