
[00:00:00.000 --> 00:00:03.560]  新一年我們開展新一季的門訓系列
[00:18:06.560 --> 00:18:08.080]  所以當你理解
[00:18:08.080 --> 00:18:11.280]  哦 原來這個不是一個方程式
[00:18:11.280 --> 00:18:14.000]  或者數學IQ題的問題
[00:18:14.000 --> 00:18:19.280]  而是在車的零件上的一個處境下
[00:18:19.280 --> 00:18:23.200]  哇 那就完全不同的理解了
[00:18:23.200 --> 00:18:25.560]  所以一至三節
[00:18:25.560 --> 00:18:28.080]  它就尤其提醒我們
[00:18:28.080 --> 00:18:32.240]  你要理解它是一種什麼樣的題材
[00:18:32.240 --> 00:18:37.520]  因為這個就成為一個很重要的眼鏡或者框架
[00:18:37.520 --> 00:18:39.280]  影響我們去理解
[00:18:39.280 --> 00:18:42.480]  好 那讓我們一起去讀一讀
[00:18:42.480 --> 00:18:45.560]  首先一至三節這幾節的經文
[00:18:45.560 --> 00:18:48.320]  看看你會不會猜到一下
[00:18:48.320 --> 00:18:50.600]  這個框架是怎麼樣的
[00:18:50.600 --> 00:18:51.960]  我們一起來讀一讀
[00:18:51.960 --> 00:18:53.320]  一二三
[00:18:53.320 --> 00:18:55.480]  耶穌基督的啟示
[00:18:55.480 --> 00:18:57.640]  就是神賜給他
[00:18:57.640 --> 00:19:01.480]  要他將必須快要發生的事
[00:19:01.480 --> 00:19:03.640]  指示他的眾僕人
[00:19:03.640 --> 00:19:07.640]  他差遣使者指名給他的僕人
[00:19:07.640 --> 00:19:08.520]  約翰
[00:19:08.520 --> 00:19:13.160]  約翰就將神的道和耶穌基督的見證
[00:19:13.160 --> 00:19:17.280]  凡自己所看見的都見證出來
[00:19:17.280 --> 00:19:20.000]  眾讀者書上預言的
[00:19:20.000 --> 00:19:24.640]  和那些聽見又遵守其中所記載的
[00:19:24.640 --> 00:19:26.400]  都是有福的
[00:19:26.400 --> 00:19:29.000]  因為時候近了
[00:19:29.000 --> 00:19:31.200]  好 這幾節經文
[00:19:31.200 --> 00:19:35.000]  首先它告訴我們其中一項的資訊
[00:19:35.000 --> 00:19:36.560]  很重要的資訊就是說
[00:19:36.560 --> 00:19:42.800]  究竟這個啟示的源頭和對象是誰
[00:19:42.800 --> 00:19:47.120]  這個資訊這幾節告訴我們
[00:19:47.120 --> 00:19:50.200]  原來這個啟示的源頭
[00:19:50.200 --> 00:19:52.760]  原來是耶穌基督
[00:19:52.760 --> 00:19:54.680]  耶穌基督的啟示
[00:19:54.680 --> 00:19:56.760]  但是這個啟示原來
[00:19:56.760 --> 00:20:01.680]  又不是耶穌基督自己首先發起的
[00:20:01.680 --> 00:20:04.960]  而是神賜給他的
[00:20:04.960 --> 00:20:10.560]  然後耶穌基督就派遣他的使者
[00:20:10.560 --> 00:20:12.720]  應該就是天上的使者
[00:20:12.720 --> 00:20:14.720]  再交給約翰
[00:20:14.720 --> 00:20:19.240]  然後會想約翰來交代
[00:20:19.240 --> 00:20:22.680]  傳遞給耶穌的眾讀人
[00:20:22.680 --> 00:20:24.320]  在這裡你會見到
[00:20:24.320 --> 00:20:27.320]  原來這個啟示的源頭
[00:20:27.320 --> 00:20:29.320]  一直是這樣傳遞的
[00:20:29.320 --> 00:20:32.280]  約翰是一個很關鍵
[00:20:32.280 --> 00:20:36.760]  耶穌交代在他地上的讀人的第一位
[00:20:36.760 --> 00:20:38.120]  以他做代表
[00:20:38.120 --> 00:20:39.920]  以他做那個
[00:20:39.920 --> 00:20:42.680]  背著耶穌基督這份權威
[00:20:42.680 --> 00:20:46.080]  然後再向耶穌的眾讀人
[00:20:46.080 --> 00:20:48.760]  來傳達這個訊息
[00:20:48.760 --> 00:20:50.760]  關於約翰的身份
[00:20:50.760 --> 00:20:53.760]  也是沒有一致的共識
[00:20:53.760 --> 00:20:55.560]  雖然教會傳統
[00:20:55.560 --> 00:21:00.360]  我們會認定是使徒約翰
[00:21:00.360 --> 00:21:03.480]  使徒約翰也就是跟隨耶穌
[00:21:03.480 --> 00:21:05.480]  在最後晚餐
[00:21:05.480 --> 00:21:08.160]  伴著耶穌和他聊天
[00:21:08.160 --> 00:21:12.640]  被記為耶穌所愛的門徒
[00:21:12.640 --> 00:21:13.960]  那位使徒約翰
[00:21:13.960 --> 00:21:16.840]  教會傳統一般理解是這樣
[00:21:16.840 --> 00:21:19.560]  不過也有不少後期
[00:21:19.560 --> 00:21:23.640]  聖經研究或考古學研究的學者
[00:21:23.640 --> 00:21:28.560]  會估計時間是否正確
[00:21:28.560 --> 00:21:32.560]  會否是教會另一個很有份量
[00:21:32.560 --> 00:21:33.760]  很有權威
[00:21:33.760 --> 00:21:35.760]  大家都很信服的人
[00:21:35.760 --> 00:21:39.960]  就是長老約翰
[00:21:39.960 --> 00:21:43.440]  不過無論是哪位約翰
[00:21:43.440 --> 00:21:44.760]  我們會知道
[00:21:44.760 --> 00:21:49.640]  約翰在他要傳達訊息的
[00:21:49.640 --> 00:21:52.360]  那群神的眾讀人
[00:21:52.360 --> 00:21:55.360]  具體來說就是七教會
[00:21:55.360 --> 00:21:57.640]  其實他的權威
[00:21:57.640 --> 00:22:00.960]  大家對他的信任是毋庸置疑的
[00:22:00.960 --> 00:22:02.960]  以至他也不用介紹
[00:22:02.960 --> 00:22:03.960]  我是誰
[00:22:03.960 --> 00:22:05.160]  我是使徒約翰
[00:22:05.160 --> 00:22:06.360]  我是長老約翰
[00:22:06.360 --> 00:22:07.640]  大家都熟悉他
[00:22:07.640 --> 00:22:08.960]  都相信他
[00:22:08.960 --> 00:22:13.640]  而他是使徒約翰還是長老約翰
[00:22:13.640 --> 00:22:18.960]  也不影響我們對傳書的內容
[00:22:18.960 --> 00:22:23.760]  解讀會出現甚麼重要偏差
[00:22:23.760 --> 00:22:26.440]  這裡我們先讓大家看看
[00:22:26.440 --> 00:22:29.840]  並且我們會知道
[00:22:29.840 --> 00:22:34.240]  在這裡除了說了啟示的源頭外
[00:22:34.240 --> 00:22:38.440]  約翰在這裡特別提及
[00:22:38.440 --> 00:22:39.440]  你會發現
[00:22:39.440 --> 00:22:43.240]  他就著接著要記述的東西
[00:22:43.240 --> 00:22:45.640]  他又說這是啟示
[00:22:45.640 --> 00:22:47.840]  接著說說第三節
[00:22:47.840 --> 00:22:49.240]  又說
[00:22:49.240 --> 00:22:52.440]  記載在書上的是預言
[00:22:52.440 --> 00:22:55.840]  當我們以現代人的角度一看
[00:22:55.840 --> 00:22:56.640]  你會覺得
[00:22:56.640 --> 00:22:58.440]  又是啟示
[00:22:58.440 --> 00:22:59.440]  又是預言
[00:22:59.440 --> 00:23:02.240]  就像運程預言
[00:23:02.240 --> 00:23:03.840]  2025年運程
[00:23:03.840 --> 00:23:05.240]  即是預告將來
[00:23:05.240 --> 00:23:08.440]  又說必須要發生的事
[00:23:08.440 --> 00:23:10.440]  很可能你會以為
[00:23:10.440 --> 00:23:14.040]  這就是世界末日
[00:23:14.040 --> 00:23:18.240]  世界末日會來臨的情況
[00:23:18.240 --> 00:23:23.040]  我只可以說這是正確的一半
[00:23:23.040 --> 00:23:28.040]  因為當約翰在這裡用啟示
[00:23:28.040 --> 00:23:30.240]  在他當代的處境來說
[00:23:30.240 --> 00:23:33.240]  其實他們不陌生
[00:23:33.240 --> 00:23:35.840]  在這裡提示他們留意
[00:23:35.840 --> 00:23:41.440]  這是當時已經開始流行的
[00:23:41.440 --> 00:23:46.040]  天啟文學的一種題材
[00:23:46.040 --> 00:23:48.640]  啟示這個字本身的意思
[00:23:48.640 --> 00:23:51.040]  就是說「揭開」
[00:23:51.040 --> 00:23:54.240]  有些東西很可能本來蓋住了
[00:23:54.240 --> 00:23:56.040]  就將它揭開
[00:23:56.040 --> 00:23:59.840]  你揭開就見到現實和真相
[00:23:59.840 --> 00:24:03.840]  我們知道在這個幕後有東西
[00:24:03.840 --> 00:24:06.240]  當你揭開就知道
[00:24:06.240 --> 00:24:10.040]  有個十字架
[00:24:10.040 --> 00:24:13.240]  大家已經忘記了後面的現實
[00:24:13.240 --> 00:24:15.440]  原來我們每個星期回崇拜
[00:24:15.440 --> 00:24:18.640]  都會忘記看慣看熟的現實
[00:24:18.640 --> 00:24:20.640]  所以啟示很重要
[00:24:20.640 --> 00:24:23.840]  然後你再拉開十字架
[00:24:23.840 --> 00:24:25.040]  那扇木門
[00:24:25.040 --> 00:24:27.840]  你會見到浸池
[00:24:27.840 --> 00:24:30.640]  其實就是類似這個意思
[00:24:30.640 --> 00:24:32.640]  揭開蓋住了的東西
[00:24:32.640 --> 00:24:38.640]  你發現原來你表面看的不是現實的全部
[00:24:38.640 --> 00:24:41.640]  在歷史的時空裡
[00:24:41.640 --> 00:24:45.440]  甚至在你當下的處境裡
[00:24:45.440 --> 00:24:48.240]  都不是現實的全部
[00:24:48.240 --> 00:24:50.840]  這個也說是事小
[00:24:50.840 --> 00:24:55.240]  但當說到我們安身立命
[00:24:55.240 --> 00:24:56.840]  身處現實的真相
[00:24:56.840 --> 00:25:00.440]  尤其是遇到衝擊、遇到考驗的時候
[00:25:00.440 --> 00:25:05.240]  我們是否真的看到認定
[00:25:05.240 --> 00:25:07.640]  在眼前、以外
[00:25:07.640 --> 00:25:10.040]  還有一個更加重要的現實
[00:25:10.040 --> 00:25:11.640]  就很重要了
[00:25:11.640 --> 00:25:15.840]  天啟文學有這個類似的東西
[00:25:15.840 --> 00:25:21.440]  就是將將來終末的結局預告
[00:25:21.440 --> 00:25:25.840]  並且它是用大量的象徵語言和隱喻
[00:25:25.840 --> 00:25:30.640]  所以你不應該自勉地去理解
[00:25:30.640 --> 00:25:34.440]  而實際上真的會有些人的詮釋
[00:25:34.440 --> 00:25:37.840]  是很自勉地去理解啟示錄
[00:25:37.840 --> 00:25:41.840]  會覺得裡面說什麼
[00:25:41.840 --> 00:25:44.040]  有十四萬四千
[00:25:44.040 --> 00:25:48.840]  就真的只有十四萬四千的人可以得救贖
[00:25:48.840 --> 00:25:52.640]  我們不能夠這樣自勉地理解
[00:25:52.640 --> 00:25:56.640]  另外,通常天啟文學的出現
[00:25:56.640 --> 00:25:58.840]  是因為上帝的子民
[00:25:58.840 --> 00:26:03.440]  或者是回應上帝的子民遭受很大的逼迫
[00:26:03.440 --> 00:26:06.240]  甚至看到邪惡的力量
[00:26:06.240 --> 00:26:08.440]  看來勢不可擋
[00:26:08.440 --> 00:26:10.640]  而出現這種問題
[00:26:10.640 --> 00:26:15.440]  不過啟示錄和當時流行的一般天啟文學
[00:26:15.440 --> 00:26:17.440]  有很重要的不同
[00:26:17.440 --> 00:26:21.440]  就是說當時通俗或流行的天啟文學
[00:26:21.440 --> 00:26:23.840]  會用一個假名字
[00:26:23.840 --> 00:26:27.440]  假名字通常是用一些很奸詐的人
[00:26:27.440 --> 00:26:29.440]  拋開他的袋子
[00:26:29.440 --> 00:26:30.840]  誰誰誰
[00:26:30.840 --> 00:26:34.440]  但這裡約翰不是說自己有多奸詐
[00:26:34.440 --> 00:26:37.440]  他只是說自己是你們的弟兄
[00:26:37.440 --> 00:26:40.640]  並且天啟文學不會特別說
[00:26:40.640 --> 00:26:43.440]  他的啟示是耶穌基督還是誰
[00:26:43.440 --> 00:26:46.640]  不過約翰在這裡啟示錄
[00:26:46.640 --> 00:26:50.240]  我們很清楚看到啟示的源頭
[00:26:50.240 --> 00:26:52.440]  是很具體的
[00:26:52.440 --> 00:26:54.840]  他不是很籠統地說是耶穌
[00:26:54.840 --> 00:26:57.440]  他說是由耶穌來的啟示
[00:26:57.440 --> 00:26:59.640]  不過是神賜給耶穌的
[00:26:59.640 --> 00:27:01.240]  交給天使
[00:27:01.240 --> 00:27:02.640]  再交給約翰
[00:27:02.640 --> 00:27:04.440]  是要給眾僕人
[00:27:04.440 --> 00:27:06.440]  基督的眾僕人
[00:27:06.440 --> 00:27:12.440]  當我們想到原來這裡的啟示提醒我們
[00:27:12.440 --> 00:27:16.040]  當出這個字的時候讀者就會很為意
[00:27:16.040 --> 00:27:19.240]  他想回應神指紋
[00:27:19.240 --> 00:27:21.240]  面對很大的艱難
[00:27:21.240 --> 00:27:24.840]  邪惡勢力似乎勢不可擋
[00:27:24.840 --> 00:27:27.240]  這就是當時的處境
[00:27:27.240 --> 00:27:30.840]  一看啟示、天啟文學
[00:27:30.840 --> 00:27:34.240]  歷史處境發生的狀況
[00:27:34.240 --> 00:27:35.640]  未必是時間性
[00:27:35.640 --> 00:27:38.440]  但大概發生的張力
[00:27:38.440 --> 00:27:41.040]  就有些感覺了
[00:27:41.240 --> 00:27:44.840]  這裡就引起關於寫作背景
[00:27:44.840 --> 00:27:47.240]  或者寫作時期的爭議
[00:27:47.240 --> 00:27:50.440]  都是沒有一致的定奪
[00:27:50.440 --> 00:27:52.640]  因為有人估計
[00:27:52.640 --> 00:27:58.440]  啟示錄裡面都記述了很多關於天上敬拜
[00:27:58.440 --> 00:28:03.040]  而實質上在一世紀末二世紀
[00:28:03.040 --> 00:28:05.240]  信徒面對的艱難
[00:28:05.240 --> 00:28:07.040]  大部分人一想到
[00:28:07.040 --> 00:28:09.640]  就是羅馬君王崇拜
[00:28:09.640 --> 00:28:11.440]  就是羅馬的凱撒
[00:28:11.440 --> 00:28:13.640]  尤其是到了尼祿
[00:28:13.640 --> 00:28:15.640]  到了多米田的時候
[00:28:15.640 --> 00:28:21.240]  越來越強力的要求
[00:28:21.240 --> 00:28:26.640]  所有人都要以凱撒為主
[00:28:26.640 --> 00:28:29.240]  崇拜他為王
[00:28:29.240 --> 00:28:31.840]  要承認凱撒是主
[00:28:31.840 --> 00:28:35.640]  基督徒就成為一種很大的張力
[00:28:35.640 --> 00:28:37.640]  我們只有一位主
[00:28:37.640 --> 00:28:39.440]  耶穌基督才是主
[00:28:39.440 --> 00:28:41.240]  凱撒不是我們的主
[00:28:41.240 --> 00:28:43.040]  當不這樣做的時候
[00:28:43.040 --> 00:28:47.040]  就會遭受重要的迫害
[00:28:47.040 --> 00:28:51.840]  但當時究竟處於哪個暴君的情況呢?
[00:28:51.840 --> 00:28:55.440]  是尼祿還是後一點的多米田呢?
[00:28:55.440 --> 00:28:58.040]  也是意見紛紜的
[00:28:58.040 --> 00:29:01.840]  不過有些人又再去發掘歷史
[00:29:01.840 --> 00:29:08.440]  就發現其實無論是看尼祿或者多米田的處境
[00:29:08.440 --> 00:29:11.440]  他們估計其實君王崇拜
[00:29:11.440 --> 00:29:14.640]  大概又未至於普及到
[00:29:14.640 --> 00:29:18.240]  舉國上下很硬性規定都要
[00:29:18.240 --> 00:29:23.240]  很可能更多是在說羅馬帝國這麼大
[00:29:23.240 --> 00:29:28.240]  有些部分的省份很想討好凱撒
[00:29:28.240 --> 00:29:30.240]  就會覺得我們做得很厲害
[00:29:30.240 --> 00:29:33.840]  凱撒你看我們凱撒凱撒敬拜你
[00:29:33.840 --> 00:29:35.240]  我們多麼捧場
[00:29:35.240 --> 00:29:38.440]  就希望得到凱撒的寵愛
[00:29:38.440 --> 00:29:39.640]  清來多一點
[00:29:39.640 --> 00:29:44.840]  所以可能他們那群基督徒
[00:29:44.840 --> 00:29:48.040]  當時他們面對的信仰挑戰
[00:29:48.040 --> 00:29:51.640]  除了真是生命受到威脅
[00:29:51.640 --> 00:29:54.440]  或者要被囚禁之外
[00:29:54.440 --> 00:29:58.640]  玩玩手也有不少是說他們面對的壓力
[00:29:58.640 --> 00:30:02.840]  未至於去到沒有了性命或者被人抓
[00:30:02.840 --> 00:30:07.240]  不過很實際的就是他們被邊緣化
[00:30:07.240 --> 00:30:10.040]  他們在經濟上被剝削
[00:30:10.040 --> 00:30:14.040]  他們在他們的權利上也被削弱
[00:30:14.040 --> 00:30:15.640]  那種保障
[00:30:15.640 --> 00:30:18.240]  當我們這樣理解的時候
[00:30:18.240 --> 00:30:20.040]  我們就會看到
[00:30:20.040 --> 00:30:25.240]  其實原來啟示錄對應的處境
[00:30:25.240 --> 00:30:30.240]  很可能和我們都不是很遠
[00:30:30.240 --> 00:30:33.440]  因為我們未至於面對因為信仰
[00:30:33.440 --> 00:30:35.840]  死人,沒有了性命
[00:30:35.840 --> 00:30:40.040]  不過我們今天依然會面對
[00:30:40.040 --> 00:30:43.240]  為了持守信仰
[00:30:43.240 --> 00:30:45.840]  我們在生活,在社會
[00:30:45.840 --> 00:30:51.640]  或者在我們工作,經濟的情況裏
[00:30:51.640 --> 00:30:55.040]  或許我們都會面對一些壓力
[00:30:55.040 --> 00:31:00.240]  或者處於一個比較不利的處境
[00:31:00.240 --> 00:31:03.840]  這是我們都能夠共鳴的
[00:31:03.840 --> 00:31:08.040]  好,當這樣說的時候
[00:31:08.040 --> 00:31:10.040]  可能你會說
[00:31:10.040 --> 00:31:15.240]  天啟文學就是預告未來
[00:31:15.240 --> 00:31:18.440]  不要這麼快下定論
[00:31:18.440 --> 00:31:23.840]  以為啟示錄是讓我們預測末日的時間表
[00:31:23.840 --> 00:31:26.840]  因為約翰在這裏提到
[00:31:26.840 --> 00:31:33.440]  啟示錄也是主交給他作為一個預言
[00:31:33.440 --> 00:31:35.840]  甚麼是預言呢?
[00:31:35.840 --> 00:31:38.440]  我們必須理解
[00:31:38.440 --> 00:31:41.040]  我們看聖經,看的是聖經
[00:31:41.040 --> 00:31:44.040]  不是我們自己喜歡怎樣解釋就怎樣解釋
[00:31:44.040 --> 00:31:48.440]  預言出現在聖經裏
[00:31:48.440 --> 00:31:53.440]  其實是要以一路聖經的傳統
[00:31:53.440 --> 00:31:58.640]  特別是舊約先知的傳統來理解
[00:31:58.640 --> 00:32:01.640]  先知是說預言的人
[00:32:01.640 --> 00:32:05.640]  但先知不是微卜先知做這件事
[00:32:05.640 --> 00:32:08.640]  先知是上帝的代言人
[00:32:08.640 --> 00:32:11.040]  不是預告未來
[00:32:11.040 --> 00:32:20.840]  先知是傳達上帝的預示和旨意
[00:32:20.840 --> 00:32:25.840]  雖然有時會包括未來
[00:32:25.840 --> 00:32:29.440]  譬如上帝透過先知傳達
[00:32:29.440 --> 00:32:32.240]  說再不會改,審判會來
[00:32:32.240 --> 00:32:34.440]  或者亡國被擄的時候
[00:32:34.440 --> 00:32:36.840]  先知傳達上帝說
[00:32:36.840 --> 00:32:39.640]  你不要擔心,我會帶你歸回
[00:32:39.640 --> 00:32:42.040]  這是預告將來的事
[00:32:42.040 --> 00:32:47.240]  但不是預測將來是重點
[00:32:47.240 --> 00:32:48.440]  重點不是
[00:32:48.440 --> 00:32:56.240]  重點是呼喚上帝的子民好好回應上帝
[00:32:56.240 --> 00:33:00.040]  不是讓上帝的子民知道他將來的命運
[00:33:00.040 --> 00:33:03.640]  而是要傳達預言才知道
[00:33:03.640 --> 00:33:11.840]  是要上帝的子民好好按上帝所願意的來回應上帝
[00:33:11.840 --> 00:33:13.840]  包括回傳悔改
[00:33:13.840 --> 00:33:18.040]  包括更加鑽入不要依靠偶像
[00:33:18.040 --> 00:33:22.240]  而是專一依靠神的信實救贖
[00:33:22.240 --> 00:33:27.040]  又或者沒有活出上帝律例的要求
[00:33:27.040 --> 00:33:30.240]  現在重新活出法
[00:33:30.240 --> 00:33:35.440]  當我們看到原來啟示錄不單是啟示
[00:33:35.440 --> 00:33:38.440]  也是預言的話
[00:33:38.440 --> 00:33:40.840]  我們就明白了
[00:33:40.840 --> 00:33:44.240]  為何約翰會在這裡吩咐說
[00:33:44.240 --> 00:33:48.240]  中讀書上的預言
[00:33:48.240 --> 00:33:53.440]  是預你聽了然後遵守的
[00:33:53.440 --> 00:33:58.640]  預你聽然後有行動去遵守的
[00:33:58.640 --> 00:34:01.040]  當你這樣遵守的時候
[00:34:01.040 --> 00:34:03.640]  就是有福了
[00:34:03.640 --> 00:34:05.840]  當我們這樣看的時候
[00:34:05.840 --> 00:34:10.240]  你就發現其實約翰預當時的人
[00:34:10.240 --> 00:34:14.640]  不會因為這些象徵語言不知道啟示錄說什麼
[00:34:14.640 --> 00:34:17.640]  他是預他們能夠充分明白的
[00:34:17.640 --> 00:34:25.240]  並且能夠帶給他們最適切當下的一種提醒
[00:34:25.240 --> 00:34:29.240]  責備、鼓勵、應許的
[00:34:29.240 --> 00:34:33.640]  所以重點是
[00:34:33.640 --> 00:34:36.240]  他們不會覺得啟示錄是一些
[00:34:36.240 --> 00:34:41.840]  將來世界局勢會怎樣變動
[00:34:41.840 --> 00:34:43.640]  不是關於這件事
[00:34:43.640 --> 00:34:46.840]  而是他們能夠明白
[00:34:46.840 --> 00:34:51.440]  然後知道怎樣好好進行、好好回應
[00:34:51.440 --> 00:34:55.840]  並且我們也需要留意多一件事
[00:34:55.840 --> 00:34:59.440]  啟示錄是耶穌基督的啟示
[00:34:59.440 --> 00:35:03.440]  除了這裡是說源頭來自基督
[00:35:03.440 --> 00:35:04.840]  也是上帝
[00:35:04.840 --> 00:35:07.440]  也就是說啟示錄
[00:35:07.440 --> 00:35:09.440]  這裡是與大相關的
[00:35:09.440 --> 00:35:14.040]  啟示錄也是關於耶穌基督的啟示
[00:35:14.040 --> 00:35:17.840]  啟示錄揭示裡面的現實
[00:35:17.840 --> 00:35:21.040]  大致上或者一定離不開
[00:35:21.040 --> 00:35:27.040]  關於信徒、基督徒對耶穌要有的認識
[00:35:27.040 --> 00:35:30.440]  而帶來對他的崇拜
[00:35:30.440 --> 00:35:34.240]  是關乎這件事
[00:35:34.240 --> 00:35:38.240]  知道你們在等待要來的主
[00:35:38.240 --> 00:35:40.240]  是一位怎樣的主
[00:35:40.240 --> 00:35:45.640]  以致能夠回應裡面的吩咐提醒
[00:35:45.640 --> 00:35:48.040]  要得勝、要堅守
[00:35:48.040 --> 00:35:51.040]  要拿回當初失落的愛心
[00:35:51.040 --> 00:35:56.240]  能夠站穩、能夠不背棄真理、不背棄基督
[00:35:56.240 --> 00:36:04.240]  這是啟示錄很重要的一個目的
[00:36:04.240 --> 00:36:09.240]  啟示錄很希望大家留意的是
[00:36:09.240 --> 00:36:13.240]  揭示的是他們很可能沒有看清楚
[00:36:13.240 --> 00:36:15.240]  原來耶穌有多厲害
[00:36:15.240 --> 00:36:17.240]  原來耶穌來的時候
[00:36:17.240 --> 00:36:20.240]  有勁、壓倒性地贏了
[00:36:20.240 --> 00:36:22.840]  原來在當下哪怕以為
[00:36:22.840 --> 00:36:24.240]  哇!很慘啊!很慘啊!
[00:36:24.240 --> 00:36:27.240]  耶穌為什麼好像我們一群基督徒
[00:36:27.240 --> 00:36:29.240]  好像很難看啊!
[00:36:29.240 --> 00:36:32.240]  原來天上的現實是在說
[00:36:32.240 --> 00:36:35.240]  沒有啊!原來上帝大權在握
[00:36:35.240 --> 00:36:37.240]  是很想他們看到
[00:36:37.240 --> 00:36:40.240]  這位是一位這樣的耶穌
[00:36:40.240 --> 00:36:44.240]  我記得有一次成年區舉辦聖經問答比賽
[00:36:44.240 --> 00:36:47.240]  我本身常常參與新人組
[00:36:47.240 --> 00:36:49.240]  新人組一想起
[00:36:49.240 --> 00:36:52.240]  哇!聖經問答比賽有Jenny傳到就行了
[00:36:52.240 --> 00:36:54.240]  贏定了
[00:36:54.240 --> 00:36:58.240]  她尚且信任Jenny傳到
[00:36:58.240 --> 00:37:00.240]  其實我也不知道
[00:37:00.240 --> 00:37:02.240]  我的聖經知識也很差
[00:37:02.240 --> 00:37:04.240]  如果我們也知道
[00:37:04.240 --> 00:37:07.240]  哇!有一個勁人在我的團隊
[00:37:07.240 --> 00:37:08.240]  哇!不用怕
[00:37:08.240 --> 00:37:11.240]  我們更加能夠體會到
[00:37:11.240 --> 00:37:13.240]  啟示錄是很想鼓勵我們
[00:37:13.240 --> 00:37:15.240]  有耶穌在我們這邊
[00:37:15.240 --> 00:37:17.240]  有耶穌幫我們贏了
[00:37:17.240 --> 00:37:20.240]  所以我們可以站穩
[00:37:20.240 --> 00:37:22.240]  可以堅忍
[00:37:22.240 --> 00:37:24.240]  而關於如何解讀
[00:37:24.240 --> 00:37:26.240]  這裡的細節是如何
[00:37:26.240 --> 00:37:28.240]  玩玩手
[00:37:28.240 --> 00:37:31.240]  不是我們需要糾結太多
[00:37:31.240 --> 00:37:34.240]  花這些功夫和時間
[00:37:34.240 --> 00:37:39.240]  所以啟示錄不是關於
[00:37:39.240 --> 00:37:43.240]  耶穌在來的時間表的預告
[00:37:43.240 --> 00:37:45.240]  而是它的重點是
[00:37:45.240 --> 00:37:47.240]  耶穌一定會回來
[00:37:47.240 --> 00:37:50.240]  並且聖局已定了
[00:37:50.240 --> 00:37:53.240]  對於當時的教徒
[00:37:53.240 --> 00:37:57.240]  似乎他們真的有不少人
[00:37:57.240 --> 00:38:02.240]  好好地回應啟示錄的目的
[00:38:02.240 --> 00:38:06.240]  他們真的堅持他們的信心
[00:38:06.240 --> 00:38:10.240]  站穩甚至自死忠心
[00:38:10.240 --> 00:38:15.240]  羅馬帝國要求的君王崇拜
[00:38:15.240 --> 00:38:17.240]  無論是生命上的壓力
[00:38:17.240 --> 00:38:21.240]  經濟上或是社會上的剝削
[00:38:21.240 --> 00:38:25.240]  都真的帶來一群信徒
[00:38:25.240 --> 00:38:27.240]  不容易的考驗
[00:38:27.240 --> 00:38:29.240]  但考古學家發現
[00:38:29.240 --> 00:38:33.240]  有很多在當時二世紀
[00:38:33.240 --> 00:38:35.240]  發現基督徒的墳墓
[00:38:35.240 --> 00:38:39.240]  裡面有很多一條魚的符號
[00:38:39.240 --> 00:38:41.240]  我這裡特意找了一幅畫
[00:38:41.240 --> 00:38:43.240]  大家看到那條魚嗎
[00:38:43.240 --> 00:38:47.240]  不少墳墓裡面有魚的裝飾物
[00:38:47.240 --> 00:38:49.240]  或者畫了這些符號
[00:38:49.240 --> 00:38:53.240]  甚至到了估計是迫不及待最嚴重的時代
[00:38:53.240 --> 00:38:57.240]  越發現越多這些魚形的符號
[00:38:57.240 --> 00:39:00.240]  這個魚形符號是甚麼呢
[00:39:00.240 --> 00:39:05.240]  原來是當時在這種不容易的壓力下
[00:39:05.240 --> 00:39:09.240]  一群的聖徒堅持
[00:39:09.240 --> 00:39:13.240]  他們宣認他們在基督信仰裡面
[00:39:13.240 --> 00:39:15.240]  最核心的教義
[00:39:15.240 --> 00:39:17.240]  就是耶穌基督是主
[00:39:17.240 --> 00:39:19.240]  這個魚形符號
[00:39:19.240 --> 00:39:21.240]  其實在希臘文來說
[00:39:21.240 --> 00:39:23.240]  魚就是由
[00:39:23.240 --> 00:39:28.240]  這幾個希臘文字
[00:39:28.240 --> 00:39:31.240]  這幾個希臘文字是怎樣來的呢
[00:39:31.240 --> 00:39:37.240]  原來是由分別五個希臘文字的第一個字母拔出來
[00:39:37.240 --> 00:39:41.240]  這五個希臘文字的分別是甚麼呢
[00:39:41.240 --> 00:39:44.240]  就是耶穌基督
[00:39:44.240 --> 00:39:46.240]  神的兒子
[00:39:46.240 --> 00:39:48.240]  救主
[00:39:48.240 --> 00:39:52.240]  耶穌基督是神的兒子
[00:39:52.240 --> 00:39:54.240]  是救主
[00:39:54.240 --> 00:39:56.240]  不是凱撒是我們的主
[00:39:56.240 --> 00:39:58.240]  是耶穌基督
[00:39:58.240 --> 00:40:05.240]  《啟示錄》裡面充滿著很多象徵的語言
[00:40:05.240 --> 00:40:07.240]  不過當我們去理解
[00:40:07.240 --> 00:40:11.240]  原來耶穌就是先知一切預言
[00:40:11.240 --> 00:40:13.240]  預告再來的彌賽亞
[00:40:13.240 --> 00:40:18.240]  一切預言應驗都聚焦在耶穌身上的時候
[00:40:18.240 --> 00:40:21.240]  其實《啟示錄》有很多象徵的語言
[00:40:21.240 --> 00:40:27.240]  我們絕大部分都可以用這兩個方法
[00:40:27.240 --> 00:40:31.240]  明白到最壓要的意思
[00:40:31.240 --> 00:40:34.240]  或者最精要的意思
[00:40:34.240 --> 00:40:41.240]  第一就是我們看回舊約先知書用的意象
