
[00:00:00.000 --> 00:00:05.000]   - Hey, everyone.
[00:16:05.440 --> 00:16:07.480]   there's two schools of thought that you probably buy into.
[00:16:07.480 --> 00:16:08.800]   You probably have a Western mindset
[00:16:08.800 --> 00:16:09.720]   where it's kind of like,
[00:16:09.720 --> 00:16:12.000]   I need to grasp everything myself.
[00:16:12.000 --> 00:16:13.760]   I need to take hold of my destiny.
[00:16:13.760 --> 00:16:16.400]   I need to chase my dreams and my ambitions.
[00:16:16.400 --> 00:16:17.360]   Everything is me.
[00:16:17.360 --> 00:16:20.400]   Take up, look after number one first.
[00:16:20.400 --> 00:16:21.800]   Well, you've got the other side, the Eastern side,
[00:16:21.800 --> 00:16:23.880]   which is you need to work very hard
[00:16:23.880 --> 00:16:26.160]   to gain any kind of approval.
[00:16:26.160 --> 00:16:29.600]   You need to prove and justify your existence.
[00:16:29.600 --> 00:16:31.320]   You won't receive any love
[00:16:31.320 --> 00:16:33.840]   unless you work very, very, very hard.
[00:16:33.840 --> 00:16:35.440]   You see, the problem with both of these mindsets
[00:16:35.440 --> 00:16:37.800]   is that they both will leave you wanting more.
[00:16:37.800 --> 00:16:38.960]   They both will get you to a point
[00:16:38.960 --> 00:16:41.280]   where actually it's not enough.
[00:16:41.280 --> 00:16:42.920]   Nothing ever seems enough.
[00:16:42.920 --> 00:16:46.040]   And what David is saying here is stop.
[00:16:46.040 --> 00:16:48.000]   He says it later in Psalm 46,
[00:16:48.000 --> 00:16:50.120]   be still and know that I am God.
[00:16:50.120 --> 00:16:52.600]   If you actually look at the context of Psalm 46,
[00:16:52.600 --> 00:16:54.920]   they're actually talking about nations raging
[00:16:54.920 --> 00:16:56.480]   and fighting against each other.
[00:16:56.480 --> 00:17:00.280]   So that be still isn't be still and just chill.
[00:17:00.280 --> 00:17:03.200]   It's drop your weapons, kind of stop.
[00:17:03.200 --> 00:17:06.680]   It's stop what you're doing right now.
[00:17:06.680 --> 00:17:08.200]   And I feel as though we need to hear that.
[00:17:08.200 --> 00:17:09.880]   For those of us in Hong Kong,
[00:17:09.880 --> 00:17:14.320]   that we need to hear stop, drop whatever you're doing
[00:17:14.320 --> 00:17:18.680]   and be still and know that I am God.
[00:17:18.680 --> 00:17:23.680]   Because hurry, because busyness is directly against
[00:17:23.680 --> 00:17:25.440]   how the kingdom of God works.
[00:17:25.440 --> 00:17:28.440]   And you see it time and time again in scripture
[00:17:28.440 --> 00:17:30.680]   that Jesus never seems rushed.
[00:17:30.680 --> 00:17:33.280]   And he invites you in to be still,
[00:17:33.280 --> 00:17:35.920]   to lie down in the green pastures,
[00:17:35.920 --> 00:17:38.080]   to be beside the still waters.
[00:17:38.080 --> 00:17:39.800]   Third verse is this, he leads me,
[00:17:39.800 --> 00:17:43.040]   oh, sorry, the remix version is this.
[00:17:43.040 --> 00:17:46.000]   It's like I'm stranded in the desert,
[00:17:46.000 --> 00:17:48.200]   desperate for something to quench my thirst,
[00:17:48.200 --> 00:17:51.960]   but no matter how hard I try, I always feel empty.
[00:17:51.960 --> 00:17:56.760]   Which of these versions describes you more?
[00:17:56.760 --> 00:17:59.600]   Which of these versions describes you?
[00:17:59.600 --> 00:18:02.440]   Because it will give you a hint as to who is your shepherd,
[00:18:02.440 --> 00:18:04.560]   who's actually leading you.
[00:18:04.560 --> 00:18:06.440]   Are you stranded in the desperate desert?
[00:18:06.440 --> 00:18:08.040]   Are you desperately finding something
[00:18:08.040 --> 00:18:09.480]   to quench this thirst?
[00:18:09.480 --> 00:18:10.800]   Do you think there's something inside you
[00:18:10.800 --> 00:18:12.280]   that seems to need to be fulfilled,
[00:18:12.280 --> 00:18:13.520]   but you just keep finding it?
[00:18:13.520 --> 00:18:16.120]   You're trying to find it, but you never seem to succeed.
[00:18:16.120 --> 00:18:18.760]   You find all these other things that fill it temporarily,
[00:18:18.760 --> 00:18:20.360]   but then you always get to that point
[00:18:20.360 --> 00:18:22.160]   where again, it's not enough.
[00:18:22.160 --> 00:18:24.680]   Have a think, who is your shepherd?
[00:18:24.680 --> 00:18:27.440]   Now, verse three, he leads me in paths of righteousness
[00:18:27.440 --> 00:18:29.040]   for his name's sake.
[00:18:29.040 --> 00:18:32.960]   The paths of righteousness isn't something too mysterious.
[00:18:32.960 --> 00:18:35.680]   It simply means he leads you down the right path
[00:18:35.680 --> 00:18:36.840]   so you won't get lost.
[00:18:36.840 --> 00:18:39.960]   He's taking you down the right route.
[00:18:39.960 --> 00:18:42.200]   He leads you there for his name's sake,
[00:18:42.200 --> 00:18:45.200]   which basically means it's in his nature.
[00:18:45.200 --> 00:18:46.480]   It's who he is.
[00:18:46.480 --> 00:18:49.200]   That's what we were singing, that God is good.
[00:18:49.200 --> 00:18:50.080]   God, you're so good.
[00:18:50.080 --> 00:18:51.760]   I'm so glad we sang that song.
[00:18:51.760 --> 00:18:54.440]   Actually, both of them, "The Goodness of God."
[00:18:54.440 --> 00:18:58.560]   Because I think very often we don't associate good with God.
[00:18:58.560 --> 00:19:01.440]   I think most of the time we think about him
[00:19:01.440 --> 00:19:04.280]   as this just distant being,
[00:19:04.280 --> 00:19:05.840]   this one that we should be afraid of,
[00:19:05.840 --> 00:19:08.920]   who's gonna send lightning down to destroy us
[00:19:08.920 --> 00:19:09.920]   if we misbehave.
[00:19:09.920 --> 00:19:13.560]   But do you understand that he's a good God?
[00:19:15.000 --> 00:19:16.440]   Do you let that permeate your soul?
[00:19:16.440 --> 00:19:19.240]   Do you recognise, do you realise that he is actually good?
[00:19:19.240 --> 00:19:20.080]   What does that mean?
[00:19:20.080 --> 00:19:22.240]   It means that he knows what's best for you
[00:19:22.240 --> 00:19:26.160]   and that he cares for you, that he is faithful.
[00:19:26.160 --> 00:19:29.080]   So for his name's sake, what is his character?
[00:19:29.080 --> 00:19:33.120]   He is good and he is faithful.
[00:19:33.120 --> 00:19:37.360]   I'm reminded again of Mr. Beaver telling Lucy,
[00:19:37.360 --> 00:19:39.280]   describing Aslan.
[00:19:39.280 --> 00:19:40.560]   This is the Chronicles of Narnia,
[00:19:40.560 --> 00:19:42.160]   for those of you who don't know,
[00:19:42.200 --> 00:19:46.080]   where Aslan is this lion that basically represents God.
[00:19:46.080 --> 00:19:48.400]   And this little girl is asking, "Who is this Aslan?"
[00:19:48.400 --> 00:19:51.760]   And she's asking a talking beaver, of course, as you would.
[00:19:51.760 --> 00:19:55.520]   And Mr. Beaver says, "Oh, he's not safe.
[00:19:55.520 --> 00:19:57.200]   "In fact, he's pretty dangerous.
[00:19:57.200 --> 00:19:59.920]   "He's pretty powerful, but he's good."
[00:19:59.920 --> 00:20:03.920]   Do you believe that, that God truly is good,
[00:20:03.920 --> 00:20:05.280]   that he knows what's best for you?
[00:20:05.280 --> 00:20:07.560]   So during this time, as you walk this path,
[00:20:07.560 --> 00:20:09.400]   sometimes it feels like a detour.
[00:20:09.400 --> 00:20:10.760]   If you truly follow God,
[00:20:10.760 --> 00:20:12.200]   there will be paths that you take,
[00:20:12.200 --> 00:20:13.920]   they will be like, "Hmm, are we sure?
[00:20:13.920 --> 00:20:15.520]   "Is this the way to be going?"
[00:20:15.520 --> 00:20:16.880]   But if you are truly following God,
[00:20:16.880 --> 00:20:20.320]   if Jesus truly is your shepherd and your eyes are on him,
[00:20:20.320 --> 00:20:22.280]   then you can trust in him and your job
[00:20:22.280 --> 00:20:24.120]   is to stay close to him.
[00:20:24.120 --> 00:20:28.160]   It's to stay close to him and remember that he is good,
[00:20:28.160 --> 00:20:30.680]   that he cares for you and he knows what's best for you
[00:20:30.680 --> 00:20:32.120]   and he is faithful.
[00:20:32.120 --> 00:20:33.760]   God, you're so good.
[00:20:33.760 --> 00:20:36.600]   Because you need to know that
[00:20:36.600 --> 00:20:40.000]   and you need to remember that because of the next verse.
[00:20:40.000 --> 00:20:44.040]   So you just etch that into your minds that God is good
[00:20:44.040 --> 00:20:47.280]   because the next verse puts that to the test.
[00:20:47.280 --> 00:20:51.200]   Next verse is probably the most famous part of Psalm 23,
[00:20:51.200 --> 00:20:53.840]   maybe the most popular part, definitely for sure,
[00:20:53.840 --> 00:20:56.160]   to the point where Coolio in "Gangster's Paradise"
[00:20:56.160 --> 00:20:58.200]   steals it and copies it as well, uses it.
[00:20:58.200 --> 00:20:59.720]   "Even though I walk through the valley
[00:20:59.720 --> 00:21:03.000]   "of the shadow of death, I will fear no evil,
[00:21:03.000 --> 00:21:05.960]   "for you are with me, your rod and your staff,
[00:21:05.960 --> 00:21:06.920]   "they comfort me."
[00:21:07.880 --> 00:21:11.480]   Wait a minute, verse three just said
[00:21:11.480 --> 00:21:14.800]   that you will lead me down the right path.
[00:21:14.800 --> 00:21:17.800]   And now you're saying you're gonna lead me down a path
[00:21:17.800 --> 00:21:19.760]   of the valley of the shadow of death.
[00:21:19.760 --> 00:21:21.360]   What's going on here?
[00:21:21.360 --> 00:21:23.440]   Why is he doing this?
[00:21:23.440 --> 00:21:25.120]   See, that's the problem, right?
[00:21:25.120 --> 00:21:27.080]   You see, for us believers, often we think
[00:21:27.080 --> 00:21:28.480]   that as soon as we believe in God,
[00:21:28.480 --> 00:21:33.240]   our life should be completely blissful and blessed.
[00:21:33.240 --> 00:21:35.800]   We should be like the poem, "Footprints in the Sand,"
[00:21:35.800 --> 00:21:39.080]   just strolling along the beach, enjoying time with God.
[00:21:39.080 --> 00:21:41.760]   But then we look at Jesus and we think,
[00:21:41.760 --> 00:21:43.400]   "Oh, actually, no, his life didn't seem
[00:21:43.400 --> 00:21:45.480]   "that blissful and blessed."
[00:21:45.480 --> 00:21:48.120]   But then why?
[00:21:48.120 --> 00:21:50.320]   Why does he lead us down this right path
[00:21:50.320 --> 00:21:52.840]   that ends up being the valley of the shadow of death?
[00:21:52.840 --> 00:21:53.760]   See, David knew.
[00:21:53.760 --> 00:21:56.360]   David, as a shepherd, knew that when he was looking
[00:21:56.360 --> 00:21:58.880]   after sheep, he would take them to the green pastures,
[00:21:58.880 --> 00:22:00.600]   he would take them to the still waters,
[00:22:00.600 --> 00:22:04.680]   but to get there, you need to go through the valleys.
[00:22:04.680 --> 00:22:08.640]   To get there, you need to lead the sheep to the valleys
[00:22:08.640 --> 00:22:12.520]   over avalanches, over raging rivers, over rock slides.
[00:22:12.520 --> 00:22:16.560]   To get there, to get to the places where they could feed,
[00:22:16.560 --> 00:22:19.520]   they have to take this treacherous road.
[00:22:19.520 --> 00:22:23.360]   That is why we need those valleys.
[00:22:23.360 --> 00:22:25.720]   And sometimes you think, "Oh, that shouldn't be the case.
[00:22:25.720 --> 00:22:28.360]   "I wanna stay on the mountaintop.
[00:22:28.360 --> 00:22:31.520]   "I wanna stay and enjoy the view here forever."
[00:22:31.520 --> 00:22:32.880]   But you see, here's the problem.
[00:22:32.880 --> 00:22:33.880]   Oswald Chambers says this,
[00:22:33.880 --> 00:22:36.320]   that mountaintops are only there for inspiration.
[00:22:36.320 --> 00:22:40.440]   If there's a mountain, that means there has to be a valley.
[00:22:40.440 --> 00:22:41.800]   Now, we're not there yet at the end
[00:22:41.800 --> 00:22:43.800]   where we can enjoy all of that forever,
[00:22:43.800 --> 00:22:45.680]   so we need to keep going.
[00:22:45.680 --> 00:22:48.000]   And to keep going, we have to go back down,
[00:22:48.000 --> 00:22:50.160]   and we have to go to these valleys.
[00:22:50.160 --> 00:22:52.400]   And this is why we need to remember
[00:22:52.400 --> 00:22:54.680]   the truth of this chapter,
[00:22:54.680 --> 00:22:57.440]   because we need to know that challenges and suffering
[00:22:57.440 --> 00:23:00.240]   are a part of the human experience,
[00:23:00.240 --> 00:23:02.760]   not apart from the human experience.
[00:23:02.760 --> 00:23:06.520]   To be human means at some point you have to suffer.
[00:23:06.520 --> 00:23:08.040]   No one here is immortal.
[00:23:08.040 --> 00:23:10.680]   At some point, we will have to suffer.
[00:23:10.680 --> 00:23:12.520]   We will have to die.
[00:23:12.520 --> 00:23:17.000]   And so for us, we would do well to remember
[00:23:17.000 --> 00:23:20.200]   that as we go through the challenges of life,
[00:23:20.200 --> 00:23:23.400]   that actually our eyes just need to remain on Him,
[00:23:23.400 --> 00:23:24.960]   because He will lead us.
[00:23:24.960 --> 00:23:26.800]   Something else here.
[00:23:26.800 --> 00:23:29.560]   This valley of the shadow of death, He walks through it.
[00:23:29.560 --> 00:23:31.840]   This tells me two things.
[00:23:31.840 --> 00:23:34.320]   Number one, it means we're not trapped there.
[00:23:34.320 --> 00:23:35.160]   Do you get it?
[00:23:35.160 --> 00:23:37.520]   Sometimes when you're in a troublesome situation
[00:23:37.520 --> 00:23:39.240]   or when you're in a challenge,
[00:23:39.240 --> 00:23:41.160]   you feel as though, "Oh my goodness, I'm gonna die.
[00:23:41.160 --> 00:23:42.760]   "This is gonna be forever."
[00:23:42.760 --> 00:23:44.640]   Do we feel like that?
[00:23:44.640 --> 00:23:46.160]   Sometimes whenever we face these things,
[00:23:46.160 --> 00:23:48.560]   we're just wondering, "When is it gonna end?"
[00:23:48.560 --> 00:23:51.600]   But we have to remember that these valleys,
[00:23:51.600 --> 00:23:54.760]   we will walk through, that it is not the end.
[00:23:54.760 --> 00:23:56.400]   You have to believe in that cheesy saying,
[00:23:56.400 --> 00:23:58.040]   and I'm a kind of cheesy kind of guy,
[00:23:58.040 --> 00:24:00.040]   is everything will be okay in the end,
[00:24:00.040 --> 00:24:02.720]   and if it's not okay, then it's not the end.
[00:24:02.720 --> 00:24:05.560]   So therefore you keep walking.
[00:24:05.560 --> 00:24:06.880]   So you're not trapped there.
[00:24:06.880 --> 00:24:08.800]   We have to walk through this valley.
[00:24:08.800 --> 00:24:11.400]   But you also, second point, you also can't run.
[00:24:11.400 --> 00:24:14.000]   Sometimes when we face challenges,
[00:24:14.000 --> 00:24:15.480]   the first thing we wanna do is get away from it
[00:24:15.480 --> 00:24:16.320]   as quick as possible,
[00:24:16.320 --> 00:24:19.040]   to get through it as quick as possible.
[00:24:19.040 --> 00:24:20.600]   I do this when I go to the gym.
[00:24:20.600 --> 00:24:24.960]   Christina can go to the gym for two, three hours straight,
[00:24:24.960 --> 00:24:26.400]   just constantly going.
[00:24:26.400 --> 00:24:29.480]   That's why she is like abnormally strong.
[00:24:30.080 --> 00:24:33.000]   (audience laughing)
[00:24:33.000 --> 00:24:34.240]   But I like to go to the gym
[00:24:34.240 --> 00:24:36.960]   and make sure I've ticked the boxes off as fast as I can,
[00:24:36.960 --> 00:24:39.320]   and anything more than 20 minutes is too long.
[00:24:39.320 --> 00:24:43.600]   And then I spend the rest of the time in the jacuzzi,
[00:24:43.600 --> 00:24:44.960]   where I wait for Christina.
[00:24:44.960 --> 00:24:48.440]   But sometimes I feel like that.
[00:24:48.440 --> 00:24:50.800]   Any challenges, actually I'm a guy
[00:24:50.800 --> 00:24:53.720]   that's like the path of least resistance.
[00:24:53.720 --> 00:24:56.600]   So if I'm walking in shops, or walking along the streets,
[00:24:56.600 --> 00:24:58.280]   and I see that I can pass through this shop
[00:24:58.280 --> 00:25:00.400]   to get some air conditioning, I will go through it.
[00:25:00.400 --> 00:25:01.720]   I will enjoy the air con,
[00:25:01.720 --> 00:25:03.560]   and I will do whatever it takes
[00:25:03.560 --> 00:25:05.960]   to make my life as easy as possible.
[00:25:05.960 --> 00:25:07.320]   That's me.
[00:25:07.320 --> 00:25:09.000]   But you see, but I'm reminded here
[00:25:09.000 --> 00:25:11.400]   that the Christian life is not like that.
[00:25:11.400 --> 00:25:13.240]   That's not what scripture tells us.
[00:25:13.240 --> 00:25:14.520]   That's not the truth.
[00:25:14.520 --> 00:25:16.760]   There are challenges that we constantly have to face.
[00:25:16.760 --> 00:25:17.800]   So we're not trapped in them,
[00:25:17.800 --> 00:25:19.880]   but we also can't run through them.
[00:25:19.880 --> 00:25:22.600]   We have to walk through this valley.
[00:25:22.600 --> 00:25:26.480]   See, the word for death here means extreme danger, peril.
[00:25:27.720 --> 00:25:29.360]   But it's also just a shadow.
[00:25:29.360 --> 00:25:33.280]   I walked through the valley of the shadow of death.
[00:25:33.280 --> 00:25:35.400]   Someone once said, "I'd much rather be hit
[00:25:35.400 --> 00:25:39.320]   "by the shadow of a bus than by a bus itself."
[00:25:39.320 --> 00:25:43.240]   Shadows are not things that are gonna destroy you.
[00:25:43.240 --> 00:25:46.960]   It was Ruth Renkel that said, "Never fear shadows,
[00:25:46.960 --> 00:25:49.880]   "because it only means that there is a light nearby."
[00:25:49.880 --> 00:25:53.640]   So we walk through this valley of the shadow of death
[00:25:53.640 --> 00:25:58.480]   with confidence because we know that He is with us.
[00:25:58.480 --> 00:26:01.240]   Jesus is saying, John 16, 33,
[00:26:01.240 --> 00:26:03.760]   "In this world, you will have trouble,
[00:26:03.760 --> 00:26:07.640]   "but take heart, I have overcome the world, and follow me.
[00:26:07.640 --> 00:26:09.520]   "You are with me."
[00:26:09.520 --> 00:26:11.440]   Now it's interesting here because David here
[00:26:11.440 --> 00:26:13.720]   goes from the third person, the Lord is my shepherd.
[00:26:13.720 --> 00:26:17.440]   He makes me, He leads me, He restores, He leads.
[00:26:17.440 --> 00:26:21.760]   To now changing in verse four to, "You are with me."
[00:26:21.760 --> 00:26:24.840]   He heightens the level of intimacy.
[00:26:24.840 --> 00:26:28.080]   He's saying that Jesus really is with me.
[00:26:28.080 --> 00:26:30.040]   "Your rod and your staff, they comfort me."
[00:26:30.040 --> 00:26:31.840]   Your rod and the staff are two tools
[00:26:31.840 --> 00:26:34.760]   that a shepherd would have whilst looking after the sheep
[00:26:34.760 --> 00:26:37.040]   to protect them, to count them, to guide them,
[00:26:37.040 --> 00:26:40.120]   to tell them off, to rebuke them, to rescue them.
[00:26:40.120 --> 00:26:44.560]   But both tools require close proximity.
[00:26:44.560 --> 00:26:47.240]   So he's saying, "I won't have to fear
[00:26:47.240 --> 00:26:50.560]   "as I walk through this because Jesus, you,
[00:26:50.560 --> 00:26:53.560]   "my good shepherd, you are with me.
[00:26:53.560 --> 00:26:58.640]   "And your rod and your staff, they deliver me."
[00:26:58.640 --> 00:27:02.920]   No, they help me escape.
[00:27:02.920 --> 00:27:07.160]   No, "Your rod and your staff, they comfort me."
[00:27:07.160 --> 00:27:11.480]   So we see here, no promise of immunity,
[00:27:11.480 --> 00:27:13.880]   no promise of deliverance.
[00:27:13.880 --> 00:27:16.520]   He's saying that in your trials, in your suffering,
[00:27:16.520 --> 00:27:18.400]   whatever you're going through right now,
[00:27:18.400 --> 00:27:23.400]   Jesus is with you to comfort you, to get through this.
[00:27:23.400 --> 00:27:26.720]   And Romans talks about this because it's in the suffering
[00:27:26.720 --> 00:27:29.000]   that you will then persevere,
[00:27:29.000 --> 00:27:31.960]   and then you'll gain character, and then you'll have hope.
[00:27:31.960 --> 00:27:35.880]   So he is with you.
[00:27:35.880 --> 00:27:37.240]   And really the crux of this,
[00:27:37.240 --> 00:27:39.880]   the key point of this verse is this.
[00:27:39.880 --> 00:27:43.680]   "Even though I will, even though I walk
[00:27:43.680 --> 00:27:45.400]   "through the valley of the shadow of death,
[00:27:45.400 --> 00:27:47.360]   "I will fear no evil."
[00:27:48.200 --> 00:27:49.040]   That's it.
[00:27:49.040 --> 00:27:51.880]   If you're gonna, this is my favorite part of sermons
[00:27:51.880 --> 00:27:52.720]   that I'm listening to,
[00:27:52.720 --> 00:27:53.680]   'cause it's the way the preacher goes.
[00:27:53.680 --> 00:27:56.560]   If you forget everything else in the sermon, remember this.
[00:27:56.560 --> 00:27:57.760]   And now you're all paying attention
[00:27:57.760 --> 00:27:59.480]   just for another five seconds.
[00:27:59.480 --> 00:28:02.400]   "Even though I will."
[00:28:02.400 --> 00:28:04.360]   I want you to hold onto that.
[00:28:04.360 --> 00:28:06.280]   I want you to think about your situation.
[00:28:06.280 --> 00:28:08.600]   Even though I'm going through this problem at work,
[00:28:08.600 --> 00:28:11.160]   even though I'm going through this problem with my marriage,
[00:28:11.160 --> 00:28:13.200]   even though my kids are struggling with this,
[00:28:13.200 --> 00:28:15.040]   even though the world seems to be falling apart
[00:28:15.040 --> 00:28:16.840]   because of a pandemic and politics,
[00:28:16.840 --> 00:28:19.480]   even though, even though, even though I'm in a chemo ward,
[00:28:19.480 --> 00:28:23.640]   even though I will trust in the Lord.
[00:28:23.640 --> 00:28:26.040]   I will.
[00:28:26.040 --> 00:28:28.160]   You have to will yourself to do it.
[00:28:28.160 --> 00:28:30.680]   You have to remind yourself to do it.
[00:28:30.680 --> 00:28:32.720]   What is your even though?
[00:28:32.720 --> 00:28:38.960]   What is your even though I will?
[00:28:38.960 --> 00:28:40.560]   Because as I said at the beginning,
[00:28:40.560 --> 00:28:42.480]   it's not what happens to you that matters,
[00:28:42.480 --> 00:28:43.960]   it's how you respond.
[00:28:45.480 --> 00:28:47.920]   So even though you are going through this,
[00:28:47.920 --> 00:28:52.320]   the reminder is, but you will do this.
[00:28:52.320 --> 00:28:55.160]   You will praise the Lord.
[00:28:55.160 --> 00:28:56.600]   You will trust in God.
[00:28:56.600 --> 00:29:00.080]   Reminded of in the book of Daniel in the Old Testament,
[00:29:00.080 --> 00:29:02.760]   Daniel's friends, they were under threat.
[00:29:02.760 --> 00:29:06.120]   They refused to worship this king as their God.
[00:29:06.120 --> 00:29:07.360]   And so they were getting threatened
[00:29:07.360 --> 00:29:10.640]   to being thrown into a blazing furnace.
[00:29:10.640 --> 00:29:11.480]   And what do they say here?
[00:29:11.480 --> 00:29:14.240]   Daniel three, I think it's on the slides, verse 17.
[00:29:14.240 --> 00:29:17.360]   They say this, "If we are thrown in the blazing furnace,
[00:29:17.360 --> 00:29:20.240]   "the God we serve is able to deliver us from it.
[00:29:20.240 --> 00:29:22.760]   "And he will deliver us from your majesty's hand."
[00:29:22.760 --> 00:29:23.920]   But here's the key.
[00:29:23.920 --> 00:29:27.040]   But even if he does not, we want you to know your majesty,
[00:29:27.040 --> 00:29:29.080]   that we will not serve your gods
[00:29:29.080 --> 00:29:31.400]   or worship the image of God you have set up.
[00:29:31.400 --> 00:29:35.360]   Even if God doesn't deliver me from this thing,
[00:29:35.360 --> 00:29:39.160]   even if, even though I'm still struggling with this,
[00:29:39.160 --> 00:29:41.040]   I will still trust him.
[00:29:41.040 --> 00:29:43.400]   I will still worship him.
[00:29:43.400 --> 00:29:46.280]   Again, in the Old Testament, Habakkuk, a minor prophet,
[00:29:46.280 --> 00:29:47.720]   during the time where the Israelites
[00:29:47.720 --> 00:29:50.080]   were being ruled over by the Babylonians.
[00:29:50.080 --> 00:29:51.880]   He had this passage that says this,
[00:29:51.880 --> 00:29:53.680]   "Though the fig tree should not blossom,
[00:29:53.680 --> 00:29:54.840]   "nor fruit beyond the vines,
[00:29:54.840 --> 00:29:56.640]   "the produce of the olive fail,
[00:29:56.640 --> 00:29:58.240]   "and the fields yield no flock."
[00:29:58.240 --> 00:30:00.960]   Basically, if everything goes wrong,
[00:30:00.960 --> 00:30:02.160]   "The flock be cut off from the fold,
[00:30:02.160 --> 00:30:04.400]   "and there be no herd in the stalls.
[00:30:04.400 --> 00:30:07.480]   "Yet I will rejoice."
[00:30:07.480 --> 00:30:09.360]   Brothers and sisters, that's it.
[00:30:09.360 --> 00:30:11.680]   If you are able to latch on and understand
[00:30:11.680 --> 00:30:15.000]   and believe that mindset of, "Even though I will,"
[00:30:15.000 --> 00:30:17.640]   then you can stick to the truth.
[00:30:17.640 --> 00:30:19.600]   You can remember what the truth is,
[00:30:19.600 --> 00:30:22.880]   and you can fight off, you can fend off the enemy's lies.
[00:30:22.880 --> 00:30:25.280]   I'm reminded of Acts 16, Paul and Silas,
[00:30:25.280 --> 00:30:26.840]   they're arrested for spreading the gospel.
[00:30:26.840 --> 00:30:28.440]   They're beaten.
[00:30:28.440 --> 00:30:29.600]   They are put in prison.
[00:30:29.600 --> 00:30:31.040]   Acts 16, and what happens?
[00:30:31.040 --> 00:30:34.040]   They're no doubt lying on the floor in prison.
[00:30:34.040 --> 00:30:34.920]   No doubt, at that point,
[00:30:34.920 --> 00:30:37.360]   they could feel sorry for themselves, but they don't.
[00:30:37.360 --> 00:30:38.880]   What does scripture say they do?
[00:30:38.880 --> 00:30:39.880]   They're singing praises.
[00:30:39.880 --> 00:30:42.760]   Can you imagine just lying on a prison cell floor,
[00:30:42.760 --> 00:30:44.600]   completely just bleeding?
[00:30:44.600 --> 00:30:48.280]   Even though, yet I will.
[00:30:48.280 --> 00:30:50.320]   Even though I will.
[00:30:50.320 --> 00:30:52.560]   What's your even though?
[00:30:52.560 --> 00:30:54.600]   Verse five, "You prepare a table before me
[00:30:54.600 --> 00:30:56.480]   "in the presence of my enemies.
[00:30:56.480 --> 00:31:00.000]   "You anoint my head with oil, and my cup overflows."
[00:31:00.000 --> 00:31:03.200]   The translation of this would be,
[00:31:03.200 --> 00:31:04.680]   "And now the challenges I face
[00:31:04.680 --> 00:31:08.120]   "are threatening to destroy me and expose me.
[00:31:08.200 --> 00:31:09.560]   "I have nothing left to give,
[00:31:09.560 --> 00:31:11.800]   "and no one coming to my rescue."
[00:31:11.800 --> 00:31:15.640]   No one coming to my rescue.
[00:31:15.640 --> 00:31:18.560]   These enemies, these attackers,
[00:31:18.560 --> 00:31:21.160]   no one is gonna be protecting me.
[00:31:21.160 --> 00:31:22.520]   See, he moves now.
[00:31:22.520 --> 00:31:24.320]   He's stopped talking about shepherding,
[00:31:24.320 --> 00:31:26.280]   and he moves on to hosting.
[00:31:26.280 --> 00:31:29.760]   And he talks about God inviting him to this table.
[00:31:29.760 --> 00:31:31.760]   And you see, this is the interesting thing here.
[00:31:31.760 --> 00:31:35.160]   David's facing all these troubles,
[00:31:35.160 --> 00:31:37.320]   and yet what he sees God doing is this.
[00:31:37.320 --> 00:31:38.640]   In the midst of those challenges,
[00:31:38.640 --> 00:31:40.000]   in the midst of those challenges,
[00:31:40.000 --> 00:31:43.600]   whatever, however hard life is sucking right now,
[00:31:43.600 --> 00:31:46.960]   he sees God telling him, "Sit down."
[00:31:46.960 --> 00:31:50.000]   He knows the enemies are right there.
[00:31:50.000 --> 00:31:51.640]   He knows all the challenges are right there,
[00:31:51.640 --> 00:31:54.200]   and yet God is saying, "Take a seat."
[00:31:54.200 --> 00:31:57.400]   Let me translate that to maybe modern day language,
[00:31:57.400 --> 00:31:59.280]   young people language.
[00:31:59.280 --> 00:32:02.680]   It's God telling all of us, "Hey, eyes on me.
[00:32:02.680 --> 00:32:06.000]   "Hey, eyes on me.
[00:32:07.040 --> 00:32:08.800]   "Don't worry about them.
[00:32:08.800 --> 00:32:12.320]   "They'll still be there, but you, eyes on me.
[00:32:12.320 --> 00:32:15.560]   "Don't be afraid because I am here,
[00:32:15.560 --> 00:32:18.360]   "because I have invited you to my table."
[00:32:18.360 --> 00:32:21.160]   And in that culture, if you invite someone to your table,
[00:32:21.160 --> 00:32:22.360]   that is an honoured guest.
[00:32:22.360 --> 00:32:24.480]   That is someone who is very, very special.
[00:32:24.480 --> 00:32:25.680]   And if they're extra special,
[00:32:25.680 --> 00:32:27.280]   they get anointed with oil on their head,
[00:32:27.280 --> 00:32:29.240]   which is exactly how David describes it.
[00:32:29.240 --> 00:32:30.560]   So God's looking at you.
[00:32:30.560 --> 00:32:33.840]   He's looking at me saying, "Hey, sit down.
[00:32:33.840 --> 00:32:34.960]   "Drop your weapon.
[00:32:34.960 --> 00:32:35.960]   "Be still.
[00:32:35.960 --> 00:32:37.520]   "Know who I am.
[00:32:37.520 --> 00:32:40.240]   "It doesn't matter who they are.
[00:32:40.240 --> 00:32:42.720]   "In the midst of your challenge at work,
[00:32:42.720 --> 00:32:45.040]   "in the midst of your challenge in your family,
[00:32:45.040 --> 00:32:48.280]   "in the midst of the chemo ward, sit down.
[00:32:48.280 --> 00:32:53.240]   "Hey, eyes on me."
[00:32:53.240 --> 00:32:57.480]   And this cup that overflows symbolises God's provision.
