
[00:00:00.000 --> 00:00:04.000]  (自上次會議舉行至今,有請教會議員及其他會員參與)
[00:25:09.000 --> 00:25:12.000]  甚至叫我們保持社交距離
[00:25:12.000 --> 00:25:15.000]  不要和別人有太多接觸
[00:25:15.000 --> 00:25:16.000]  有人因為這樣
[00:25:16.000 --> 00:25:21.000]  情緒波動甚至情緒疲勞
[00:25:21.000 --> 00:25:23.000]  更加嚴峻
[00:25:23.000 --> 00:25:28.000]  但也有人因著要什麼都暫停
[00:25:28.000 --> 00:25:30.000]  可以有更多時間
[00:25:30.000 --> 00:25:36.000]  整理我們內裡的生命和生活
[00:25:36.000 --> 00:25:39.000]  我很欣賞聖經裡
[00:25:39.000 --> 00:25:43.000]  撒姆爾這個被神用的人
[00:25:43.000 --> 00:25:45.000]  他和神說
[00:25:45.000 --> 00:25:47.000]  主啊請說
[00:25:47.000 --> 00:25:49.000]  僕人敬聽
[00:25:49.000 --> 00:25:51.000]  會不會有很多時候
[00:25:51.000 --> 00:25:53.000]  我們叫主啊請聽
[00:25:53.000 --> 00:25:55.000]  我們又說說
[00:25:55.000 --> 00:25:57.000]  在生活裡我們都是
[00:25:57.000 --> 00:26:01.000]  上上講多過聽神講
[00:26:01.000 --> 00:26:06.000]  但耶和華已經將自己的話語留下
[00:26:06.000 --> 00:26:11.000]  讓我們明白自己的心意
[00:26:11.000 --> 00:26:13.000]  希伯來書十一章
[00:26:13.000 --> 00:26:19.000]  將我們如何相信摩西
[00:26:19.000 --> 00:26:24.000]  將我們如何信任上帝
[00:26:24.000 --> 00:26:30.000]  將很多舊約的列祖寫出來
[00:26:30.000 --> 00:26:32.000]  是一個信心的篇章
[00:26:32.000 --> 00:26:38.000]  摩西是如何跟隨上帝的呢
[00:26:38.000 --> 00:26:40.000]  他是因著信
[00:26:40.000 --> 00:26:47.000]  長大了就不要做法奴之子
[00:26:47.000 --> 00:26:51.000]  寧可和臣的百姓同受苦難
[00:26:51.000 --> 00:26:54.000]  也不願意享受最終之樂
[00:26:54.000 --> 00:26:56.000]  然後他離開埃及
[00:26:56.000 --> 00:26:58.000]  不怕黃奴
[00:26:58.000 --> 00:27:00.000]  恆心忍耐
[00:27:00.000 --> 00:27:05.000]  就好像看見那不能看見的主一樣
[00:27:05.000 --> 00:27:07.000]  他對上帝的追隨
[00:27:07.000 --> 00:27:10.000]  成為了他一生的目標
[00:27:10.000 --> 00:27:14.000]  雖然到最後他進不了迦南地
[00:27:14.000 --> 00:27:18.000]  但他依然按著神對他的吩咐
[00:27:18.000 --> 00:27:24.000]  他將最重要跟隨上帝的經歷
[00:27:24.000 --> 00:27:27.000]  來跟以色列民分享
[00:27:27.000 --> 00:27:30.000]  讓以色列民知道
[00:27:30.000 --> 00:27:32.000]  上帝有絕對主權
[00:27:32.000 --> 00:27:34.000]  作為神的子民
[00:27:34.000 --> 00:27:40.000]  就是信服跟隨並且專心仰賴
[00:27:40.000 --> 00:27:44.000]  將害怕驚恐放下
[00:27:44.000 --> 00:27:48.000]  然後聽從上帝的帶領
[00:27:48.000 --> 00:27:52.000]  我在去年年初
[00:27:52.000 --> 00:27:56.000]  經歷了一個癌症的確診
[00:27:56.000 --> 00:28:02.000]  就好像上帝將我從日常的節奏中抽走一樣
[00:28:02.000 --> 00:28:05.000]  加上整年的疫情
[00:28:05.000 --> 00:28:09.000]  當我立志要在神面前
[00:28:09.000 --> 00:28:12.000]  做最聽話的病人的時候
[00:28:12.000 --> 00:28:16.000]  我就發現原來我有一段時間
[00:28:16.000 --> 00:28:24.000]  我在忙碌地迎接生活各樣的索求
[00:28:24.000 --> 00:28:28.000]  以致我疲於奔命
[00:28:28.000 --> 00:28:34.000]  以致未能夠好好地聽到上帝的吩咐
[00:28:34.000 --> 00:28:43.000]  在去年的病中休息和停擺的世界裡
[00:28:43.000 --> 00:28:50.000]  我發現原來上帝沒有停止說自己的話
[00:28:50.000 --> 00:28:56.000]  我也重新調教如何去做上帝的僕人
[00:28:56.000 --> 00:29:00.000]  所以在這裡多次用耶和華的吩咐
[00:29:00.000 --> 00:29:03.000]  來提醒以色列民
[00:29:03.000 --> 00:29:08.000]  應該聚焦在耶和華的吩咐並且進行
[00:29:08.000 --> 00:29:12.000]  成為最能夠得勝
[00:29:12.000 --> 00:29:18.000]  以及進入神應許之地的方法
[00:29:18.000 --> 00:29:23.000]  教會在今年推動全民讀經
[00:29:23.000 --> 00:29:27.000]  某程度上也是提醒我們
[00:29:27.000 --> 00:29:34.000]  要好好地在神的面前跟隨上帝
[00:29:34.000 --> 00:29:37.000]  開始了一個多星期
[00:29:37.000 --> 00:29:42.000]  我發現會眾裡已經有些人很不耐煩
[00:29:42.000 --> 00:29:45.000]  每天才讀一次一張聖經
[00:29:45.000 --> 00:29:46.000]  太少了
[00:29:46.000 --> 00:29:50.000]  我們平時是新舊約一起讀
[00:29:50.000 --> 00:29:53.000]  一年就讀完整本聖經
[00:29:53.000 --> 00:29:56.000]  現在要三年才讀完
[00:29:56.000 --> 00:29:59.000]  好像很慢
[00:29:59.000 --> 00:30:05.000]  我看到他們已經在網上搜尋了很多
[00:30:05.000 --> 00:30:08.000]  港道和各樣的東西
[00:30:08.000 --> 00:30:15.000]  希望很快就掌握聖經
[00:30:15.000 --> 00:30:17.000]  這些都是很值得欣賞的
[00:30:17.000 --> 00:30:20.000]  因為我們不同年紀
[00:30:20.000 --> 00:30:22.000]  信主的年日
[00:30:22.000 --> 00:30:26.000]  可能有一些經文我們已經讀了
[00:30:26.000 --> 00:30:28.000]  以及已經知道
[00:30:28.000 --> 00:30:33.000]  所以會覺得我對聖經的理解比較多
[00:30:33.000 --> 00:30:35.000]  所以我可以看多一點
[00:30:35.000 --> 00:30:37.000]  我也同意的
[00:30:37.000 --> 00:30:41.000]  因為當你讀得多
[00:30:41.000 --> 00:30:42.000]  聖經讀得多
[00:30:42.000 --> 00:30:46.000]  你的掌握和明白的能力也會好一點
[00:30:46.000 --> 00:30:48.000]  但是我又發現
[00:30:48.000 --> 00:30:52.000]  我們往往因為勿論吞祖
[00:30:52.000 --> 00:30:56.000]  也將到神很多的心意
[00:30:56.000 --> 00:31:00.000]  看得比較輕悍
[00:31:00.000 --> 00:31:05.000]  所以我也是鼓勵弟兄姊妹
[00:31:05.000 --> 00:31:08.000]  可以按照自己的步伐
[00:31:08.000 --> 00:31:10.000]  來認識上帝
[00:31:10.000 --> 00:31:14.000]  但是如果我們所有的會眾
[00:31:14.000 --> 00:31:20.000]  都能夠趁著整個社會都在萬版的時候
[00:31:20.000 --> 00:31:24.000]  我們能夠多花時間親近上帝認識他
[00:31:24.000 --> 00:31:29.000]  這個一定會帶來很不同的效果
[00:31:29.000 --> 00:31:35.000]  所以我期望弟兄姊妹
[00:31:35.000 --> 00:31:38.000]  你可以再看看這個
[00:31:38.000 --> 00:31:41.000]  新明記的第二第三章
[00:31:41.000 --> 00:31:43.000]  很多的打仗
[00:31:43.000 --> 00:31:45.000]  很多的事件
[00:31:45.000 --> 00:31:48.000]  昨天Jenny傳道的講解
[00:31:48.000 --> 00:31:50.000]  還有我今天和你看的經文
[00:31:50.000 --> 00:31:53.000]  相信某程度上都能夠幫到你
[00:31:53.000 --> 00:31:55.000]  對經文有多一點的掌握
[00:31:55.000 --> 00:31:58.000]  其實跟隨上帝
[00:31:58.000 --> 00:31:59.000]  說難
[00:31:59.000 --> 00:32:01.000]  又不算很難
[00:32:01.000 --> 00:32:03.000]  都是離不開
[00:32:03.000 --> 00:32:06.000]  是尊神為神
[00:32:06.000 --> 00:32:10.000]  並且以他的教導
[00:32:10.000 --> 00:32:12.000]  吩咐指引
[00:32:12.000 --> 00:32:16.000]  成為我們每天所行的指示和方向
[00:32:16.000 --> 00:32:21.000]  所以鼓勵弟兄姊妹
[00:32:21.000 --> 00:32:24.000]  定一定你的讀經計劃
[00:32:24.000 --> 00:32:28.000]  教會不單止編了讀經的schedule
[00:32:28.000 --> 00:32:32.000]  也有錄音可以來聽
[00:32:32.000 --> 00:32:36.000]  並且看著來學習
[00:32:36.000 --> 00:32:43.000]  願意上帝透過新明記第二章和第三章
[00:32:43.000 --> 00:32:45.000]  來對我們說話
[00:32:45.000 --> 00:32:48.000]  讓我們生命能夠得著整理
[00:32:48.000 --> 00:32:51.000]  也讓我們能夠更認識上帝
[00:32:51.000 --> 00:32:53.000]  我們同心低頭祈禱
[00:32:53.000 --> 00:32:59.000]  親愛的天父
[00:32:59.000 --> 00:33:01.000]  我們很感謝你
[00:33:01.000 --> 00:33:03.000]  因為你對屬你的人
[00:33:03.000 --> 00:33:07.000]  真是愛得無微不至
[00:33:07.000 --> 00:33:09.000]  你會管教
[00:33:09.000 --> 00:33:11.000]  你也會示恩
[00:33:11.000 --> 00:33:13.000]  我們祈求上帝
[00:33:13.000 --> 00:33:15.000]  你帶著我們每一個
[00:33:15.000 --> 00:33:19.000]  能夠行在你心意當中
[00:33:19.000 --> 00:33:23.000]  並且可以活出你喜悅的樣式
[00:33:23.000 --> 00:33:27.000]  叫我們不單止享受你自己的豐盛
[00:33:27.000 --> 00:33:30.000]  也叫我們能夠與人分享
[00:33:30.000 --> 00:33:32.000]  成為萬民的祝福
[00:33:32.000 --> 00:33:34.000]  我們同心禱告
[00:33:34.000 --> 00:33:35.000]  奉耶穌的名求
[00:33:35.000 --> 00:33:37.000]  阿們

