
[00:00:00.000 --> 00:00:07.000]   >> Good evening, everyone.
[00:23:04.000 --> 00:23:06.000]   And this song came on in my headphones.
[00:23:06.000 --> 00:23:09.000]   And it's a song called "You're Not Finished Yet."
[00:23:09.000 --> 00:23:16.000]   And I want to read the lyrics to you because the lyrics were really what got me in that morning, that Tuesday morning in Weatherspoons.
[00:23:16.000 --> 00:23:18.000]   God broke me.
[00:23:18.000 --> 00:23:20.000]   God broke me.
[00:23:20.000 --> 00:23:22.000]   And I was just in tears.
[00:23:22.000 --> 00:23:24.000]   I was familiar with people crying.
[00:23:24.000 --> 00:23:27.000]   But I was just sitting and I was just bawling.
[00:23:27.000 --> 00:23:30.000]   And these were the lyrics that I was listening to.
[00:23:30.000 --> 00:23:32.000]   I won't forget the things you've done.
[00:23:32.000 --> 00:23:34.000]   For I know that this is just the beginning.
[00:23:34.000 --> 00:23:36.000]   And you're not finished yet.
[00:23:36.000 --> 00:23:41.000]   Until I see your promise come, God, with all I am, I'll keep believing that you're not finished yet.
[00:23:41.000 --> 00:23:43.000]   I've only known you to keep your word.
[00:23:43.000 --> 00:23:46.000]   I've only found love at every turn.
[00:23:46.000 --> 00:23:48.000]   I can trust you here.
[00:23:48.000 --> 00:23:51.000]   You're not finished yet.
[00:23:51.000 --> 00:23:54.000]   And you know, those words, "I've only known you to keep your word.
[00:23:54.000 --> 00:23:57.000]   I've only found love at every turn."
[00:23:57.000 --> 00:23:59.000]   For me, those were the words that broke me.
[00:23:59.000 --> 00:24:02.000]   Because God, I'm asking God all these questions.
[00:24:02.000 --> 00:24:03.000]   What are we going to do?
[00:24:03.000 --> 00:24:05.000]   I guess it sounds just as stupid as the disciples.
[00:24:05.000 --> 00:24:07.000]   Where are we going to get the bread from?
[00:24:07.000 --> 00:24:10.000]   Even though I've just seen you doing so many miracles with bread.
[00:24:10.000 --> 00:24:15.000]   But I guess maybe looking back now, those questions that I had, "Oh, where are we going to live?
[00:24:15.000 --> 00:24:18.000]   Where are our kids going to go to school?
[00:24:18.000 --> 00:24:21.000]   How are our lives going to be like?"
[00:24:21.000 --> 00:24:30.000]   God's saying, "James, I've shown you time and time again I will keep my word, that I'm faithful, that I'm good,
[00:24:30.000 --> 00:24:32.000]   that I will provide for you.
[00:24:32.000 --> 00:24:35.000]   There is no calling that I'm going to call you to without providing for you.
[00:24:35.000 --> 00:24:37.000]   I've only known you to keep your word.
[00:24:37.000 --> 00:24:39.000]   I've only found love at every turn."
[00:24:39.000 --> 00:24:45.000]   And I was just like, my heart was just repenting at that moment, just going, "God, why do I keep forgetting?
[00:24:45.000 --> 00:24:48.000]   Why do I keep forgetting that you are good, that you provide?
[00:24:48.000 --> 00:24:51.000]   Why do I have such a faithless faith?"
[00:24:51.000 --> 00:24:57.000]   Now, this faithless faith is toxic because we think we're believing, but we're actually, we're not surrendering anything.
[00:24:57.000 --> 00:24:58.000]   And we just keep living our lives.
[00:24:58.000 --> 00:25:00.000]   And then we wonder why God's not really in our life.
[00:25:00.000 --> 00:25:04.000]   And we wonder why we don't see God doing amazing things, but we haven't let him.
[00:25:04.000 --> 00:25:08.000]   And we're wondering why we're not going to amazing places, but we keep holding the steering wheel.
[00:25:08.000 --> 00:25:11.000]   And we don't know how to get there ourselves.
[00:25:11.000 --> 00:25:14.000]   The key here is, do we have that kind of faith?
[00:25:14.000 --> 00:25:17.000]   Do we have that kind of faith that the disciples had?
[00:25:17.000 --> 00:25:19.000]   Are we always forgetting?
[00:25:19.000 --> 00:25:27.000]   And I pray, I pray for me, I pray for you over the screen, that God would continually soften your heart,
[00:25:27.000 --> 00:25:30.000]   that God would remind you of all the things he's done.
[00:25:30.000 --> 00:25:34.000]   And I don't know in your life right now, whether you're at a crossroad, whether you're waiting for something to happen,
[00:25:34.000 --> 00:25:41.000]   whether you're waiting for God to come through somehow or show you the way, show you the next step, whatever it is,
[00:25:41.000 --> 00:25:43.000]   God's got you.
[00:25:43.000 --> 00:25:47.000]   The fact that you're sat here is a testament to the fact that God's got you.
[00:25:47.000 --> 00:25:54.000]   Now, you may not have your situation under control, but reminding yourself that God is under control.
[00:25:54.000 --> 00:25:56.000]   Have that kind of faith.
[00:25:56.000 --> 00:25:58.000]   Don't be like the disciples.
[00:25:58.000 --> 00:26:06.000]   And the final person that I wanted to focus on is the father.
[00:26:06.000 --> 00:26:07.000]   The father.
[00:26:07.000 --> 00:26:14.000]   The father who comes to God completely out of ideas, having struggled with this for probably years with his kid.
[00:26:14.000 --> 00:26:22.000]   And then he goes, God, if you can do anything, have compassion on us and just help us, please.
[00:26:22.000 --> 00:26:24.000]   Your disciples can do it.
[00:26:24.000 --> 00:26:26.000]   Just help us, please, if you can.
[00:26:26.000 --> 00:26:30.000]   And then Jesus says, if I can, anything is possible.
[00:26:30.000 --> 00:26:33.000]   And the father says, Lord, I believe.
[00:26:33.000 --> 00:26:35.000]   Help my unbelief.
[00:26:35.000 --> 00:26:40.000]   I believe in a God who is bigger than our unbelief.
[00:26:40.000 --> 00:26:50.000]   You see, this son who couldn't be healed by the disciples because they weren't fully connected with Jesus, and I'll talk more about that in a little bit.
[00:26:50.000 --> 00:26:54.000]   But then the father recognizes that his faith is flawed.
[00:26:54.000 --> 00:26:55.000]   And this is the comfort.
[00:26:55.000 --> 00:27:03.000]   This is the encouragement for all of us, that we don't need to have 100% pure faith for God to act.
[00:27:03.000 --> 00:27:06.000]   And that's showing us here that there is room for doubt.
[00:27:06.000 --> 00:27:08.000]   Lord, I believe.
[00:27:08.000 --> 00:27:10.000]   Help my unbelief.
[00:27:10.000 --> 00:27:12.000]   It's riddled with doubt.
[00:27:12.000 --> 00:27:15.000]   Doubt and faith are often mixed together.
[00:27:15.000 --> 00:27:17.000]   And that is okay.
[00:27:17.000 --> 00:27:20.000]   I don't know where you are at right now in your faith.
[00:27:20.000 --> 00:27:25.000]   But the first step, as this father shows us, is just taking that to the Lord and saying, I believe.
[00:27:25.000 --> 00:27:27.000]   I really want to believe.
[00:27:27.000 --> 00:27:30.000]   But I still am filled with so much doubt.
[00:27:30.000 --> 00:27:36.000]   And I think that perfect faith is enough because we're not the ones that have to be perfect.
[00:27:36.000 --> 00:27:39.000]   We have faith in the one who is perfect.
[00:27:39.000 --> 00:27:41.000]   So I want to encourage you.
[00:27:41.000 --> 00:27:43.000]   Say what that father says to God.
[00:27:43.000 --> 00:27:45.000]   Say it maybe even every day.
[00:27:45.000 --> 00:27:46.000]   Lord, I believe.
[00:27:46.000 --> 00:27:47.000]   Help my unbelief.
[00:27:47.000 --> 00:27:48.000]   I give this day to you.
[00:27:48.000 --> 00:27:49.000]   I don't know where you're going to come through.
[00:27:49.000 --> 00:27:50.000]   I don't even know if you will.
[00:27:50.000 --> 00:27:55.000]   But I'm going to -- I want to show you this is where my heart is.
[00:27:55.000 --> 00:27:57.000]   This is where my heart is.
[00:27:57.000 --> 00:27:59.000]   It's that moment of surrender.
[00:27:59.000 --> 00:28:05.000]   I remember coming back that morning and I had in the pub where I was finally getting to that place of surrender.
[00:28:05.000 --> 00:28:07.000]   I still didn't know what was going to happen.
[00:28:07.000 --> 00:28:13.000]   I still didn't know the different steps that were going to take place in order for us to get to Hong Kong and all the things that were going to happen.
[00:28:13.000 --> 00:28:15.000]   I still didn't know any of those things.
[00:28:15.000 --> 00:28:19.000]   I didn't even know the nature of the challenge that was ahead.
[00:28:19.000 --> 00:28:24.000]   Yet at that moment I was reminded of the nature of God.
[00:28:24.000 --> 00:28:28.000]   I didn't know the nature of the challenge that was ahead when I came here.
[00:28:28.000 --> 00:28:31.000]   Yet at that moment I was reminded of the nature of God.
[00:28:31.000 --> 00:28:34.000]   And that was enough.
[00:28:34.000 --> 00:28:38.000]   And that was where I was able to say, you know what, God, I really don't know.
[00:28:38.000 --> 00:28:40.000]   I really don't know.
[00:28:40.000 --> 00:28:42.000]   And I still have doubt in my will of this.
[00:28:42.000 --> 00:28:44.000]   And I left that pub still wondering what are we going to do?
[00:28:44.000 --> 00:28:46.000]   How is it going to work?
[00:28:46.000 --> 00:28:52.000]   But I now was reminded that this God is bigger than my unbelief.
[00:28:52.000 --> 00:28:57.000]   That I had seen him come through time and time again.
[00:28:57.000 --> 00:29:00.000]   And that he wasn't going to fail me now.
[00:29:00.000 --> 00:29:03.000]   It's saying, I believe, help my unbelief.
[00:29:03.000 --> 00:29:07.000]   Jesus doesn't demand absolute faith, brothers and sisters.
[00:29:07.000 --> 00:29:11.000]   He didn't demand it from the father, from the boy, or even from Jairus.
[00:29:11.000 --> 00:29:17.000]   Jesus says, just come to me and say, I believe, help my unbelief.
[00:29:17.000 --> 00:29:19.000]   The father is saying here, help me just as I am.
[00:29:19.000 --> 00:29:22.000]   Flaws and all. I am a doubter.
[00:29:22.000 --> 00:29:26.000]   Yet I choose to put my faith in you.
[00:29:26.000 --> 00:29:28.000]   My flawed faith. My broken faith.
[00:29:28.000 --> 00:29:31.000]   My unbelieving faith in you.
[00:29:31.000 --> 00:29:35.000]   And his very coming to Jesus was enough.
[00:29:35.000 --> 00:29:38.000]   And that is what Jesus asks of us.
[00:29:38.000 --> 00:29:43.000]   And Jesus here is saying, the way you're going to see me is to have faith.
[00:29:43.000 --> 00:29:47.000]   And I don't know if you guys have been at a place where you really want to see Jesus.
[00:29:47.000 --> 00:29:52.000]   And so I believe the message for us today is Jesus is saying to us, if you want to see me,
[00:29:52.000 --> 00:29:54.000]   you first have to have faith in me.
[00:29:54.000 --> 00:29:56.000]   You have to believe in me.
[00:29:56.000 --> 00:29:58.000]   And you don't obtain or achieve this faith.
[00:29:58.000 --> 00:30:01.000]   It's not something that you can actually work for.
[00:30:01.000 --> 00:30:06.000]   It starts with you opening up your hands and just saying, I believe, help my unbelief.
[00:30:06.000 --> 00:30:10.000]   It starts from a place of surrender of the heart.
[00:30:10.000 --> 00:30:12.000]   Of truly letting go.
[00:30:12.000 --> 00:30:15.000]   Jesus says that if your heart isn't right, if it's like the Pharisees,
[00:30:15.000 --> 00:30:19.000]   even if you see someone rise from the dead, you still wouldn't believe.
[00:30:19.000 --> 00:30:22.000]   Because your faith starts from your heart and not your eyes.
[00:30:22.000 --> 00:30:25.000]   It starts from your heart.
[00:30:25.000 --> 00:30:30.000]   But if you open your heart, then you will see the empty tomb.
[00:30:30.000 --> 00:30:32.000]   Then you will start seeing the beauty of nature.
[00:30:32.000 --> 00:30:35.000]   You will start seeing the beauty in people.
[00:30:35.000 --> 00:30:39.000]   And you'll start seeing the living God in the form of Jesus.
[00:30:39.000 --> 00:30:42.000]   And you'll recognize that it's because of him that you live.
[00:30:42.000 --> 00:30:45.000]   And you'll see that you can still have doubt.
[00:30:45.000 --> 00:30:50.000]   But just like this father, you can declare, I believe, Lord, help my unbelief.
[00:30:50.000 --> 00:30:52.000]   And God does an amazing thing.
[00:30:52.000 --> 00:30:53.000]   I'll tell you what he does.
[00:30:53.000 --> 00:30:56.000]   He comes and meets you where you're at.
[00:30:56.000 --> 00:30:59.000]   In the form of Jesus.
[00:30:59.000 --> 00:31:02.000]   And he will show you, he will show you that he is good.
[00:31:02.000 --> 00:31:04.000]   That he will come through for you at every turn.
[00:31:04.000 --> 00:31:07.000]   And all you'll see is love.
[00:31:07.000 --> 00:31:10.000]   You know, my question really to all of us is,
[00:31:10.000 --> 00:31:13.000]   What is there in our lives where we've come to the end of ourselves?
[00:31:13.000 --> 00:31:15.000]   We can't fix these problems.
[00:31:15.000 --> 00:31:18.000]   We've recognized finally that we are out of control.
[00:31:18.000 --> 00:31:20.000]   We've exhausted every avenue.
[00:31:20.000 --> 00:31:25.000]   Stuff that maybe we could do before, but now we're just finding so much harder.
[00:31:25.000 --> 00:31:27.000]   We know our limits.
[00:31:27.000 --> 00:31:29.000]   Jesus is telling us, hey, stay connected to me.
[00:31:29.000 --> 00:31:31.000]   That's what he's saying to the disciples.
[00:31:31.000 --> 00:31:32.000]   Because the disciples are shocked.
[00:31:32.000 --> 00:31:35.000]   They could cast out demons before, but now they couldn't.
[00:31:35.000 --> 00:31:37.000]   And they're asking, Jesus, what's so special about this song?
[00:31:37.000 --> 00:31:42.000]   He's saying, this kind can only be carried out by prayer.
[00:31:42.000 --> 00:31:43.000]   What does that mean?
[00:31:43.000 --> 00:31:49.000]   That means this kind can only be carried out when you are fully connected to me.
[00:31:49.000 --> 00:31:54.000]   As soon as you think you can do this on your own, then you won't be able to do it.
[00:31:54.000 --> 00:31:58.000]   Prayer is us coming before Jesus and saying, I just want to be with you.
[00:31:58.000 --> 00:31:59.000]   I just want to speak to you.
[00:31:59.000 --> 00:32:01.000]   I just want to be connected to you.
[00:32:01.000 --> 00:32:07.000]   I can do all things through Christ who strengthens me.
[00:32:07.000 --> 00:32:11.000]   So my question to all of us is, as we go about our days, as we go about our lives,
[00:32:11.000 --> 00:32:15.000]   how reliant upon Jesus are we really?
[00:32:15.000 --> 00:32:17.000]   How much faith are we putting in ourselves?
[00:32:17.000 --> 00:32:20.000]   And how much faith are we putting in him?
[00:32:20.000 --> 00:32:25.000]   And if we're putting a lot of faith in ourselves, then there's no wonder why we're failing.
[00:32:25.000 --> 00:32:27.000]   There's no wonder why we're always so anxious.
[00:32:27.000 --> 00:32:32.000]   But if we put our faith in Jesus, then that is different.
[00:32:32.000 --> 00:32:37.000]   So the call for us is to let go of that steering wheel, saying that I don't got this,
[00:32:37.000 --> 00:32:39.000]   but God's got this.
[00:32:39.000 --> 00:32:43.000]   Got Jesus saying to us, let go, let me.
[00:32:43.000 --> 00:32:48.000]   And I have a final question, and this is something that I only really added on this afternoon,
[00:32:48.000 --> 00:32:54.000]   is someone in our congregation has really been struggling.
[00:32:54.000 --> 00:33:01.000]   And actually last night I was just in a place where I was just like, we're just praying,
[00:33:01.000 --> 00:33:05.000]   and we're believing that God, you will do something, that you will heal,
[00:33:05.000 --> 00:33:11.000]   that you will bring relief and comfort and health to this dear brother and this family.
[00:33:11.000 --> 00:33:13.000]   And it's not happening yet.
[00:33:13.000 --> 00:33:17.000]   And I'm looking at this story, and I'm seeing, wow, Jesus says, hey,
[00:33:17.000 --> 00:33:21.000]   all things are possible for one who believes.
[00:33:21.000 --> 00:33:23.000]   And there still comes a time where we say we believe.
[00:33:23.000 --> 00:33:27.000]   We say that we have our doubts, but yet Jesus still doesn't come through.
[00:33:27.000 --> 00:33:31.000]   What if we're trying to believe, but we're still not seeing any results?
[00:33:31.000 --> 00:33:35.000]   I don't know whether you're at that point, whether there's something in your life that you have.
[00:33:35.000 --> 00:33:40.000]   But you know what, James, I do believe, and I do doubt, and I take all that before God,
[00:33:40.000 --> 00:33:45.000]   and I keep praying, but somehow it's still not happening.
[00:33:45.000 --> 00:33:47.000]   I'm not seeing the results that I'm really praying for.
[00:33:47.000 --> 00:33:51.000]   I'm not really seeing God come through in this situation yet.
[00:33:51.000 --> 00:33:53.000]   We're not seeing any healings or miracles.
[00:33:53.000 --> 00:33:59.000]   This boy was healed from epilepsy and freed from the demon, but why isn't God answering my prayer?
[00:33:59.000 --> 00:34:03.000]   Why isn't God answering the deepest cries of my heart yet?
[00:34:03.000 --> 00:34:06.000]   The truth is I don't know the answer to that one.
[00:34:06.000 --> 00:34:09.000]   I don't know why God chooses to heal some and not others.
[00:34:09.000 --> 00:34:10.000]   Only he knows.
[00:34:10.000 --> 00:34:13.000]   That's why he's God.
[00:34:13.000 --> 00:34:18.000]   But what I do know is that in all things, God works for the good of those who love him.
[00:34:18.000 --> 00:34:22.000]   And our faith in him isn't in him doing something for us.
[00:34:22.000 --> 00:34:27.000]   Our faith is in the fact that he's already done it.
[00:34:27.000 --> 00:34:32.000]   Our faith isn't in him trying to-- in him doing something for us now,
[00:34:32.000 --> 00:34:36.000]   but our faith is in the fact that he has already done it.
[00:34:36.000 --> 00:34:42.000]   Our faith is in the resurrection, that he really did come, that he really did die,
[00:34:42.000 --> 00:34:44.000]   and that he really did rise again.
[00:34:44.000 --> 00:34:49.000]   And because he rose again, that gives us faith that there is something beyond the grave,
[00:34:49.000 --> 00:34:54.000]   that this earthly death, this earthly pain isn't all there is.
[00:34:54.000 --> 00:34:59.000]   In fact, even when we have faith and belief, we will still face death.
[00:34:59.000 --> 00:35:02.000]   We will still face pain.
[00:35:02.000 --> 00:35:05.000]   We will still face sickness.
[00:35:05.000 --> 00:35:13.000]   But our faith isn't in deliverance from those things, but in something bigger, in something more.
[00:35:13.000 --> 00:35:17.000]   We believe that what happened 2,000 years ago really did happen,
[00:35:17.000 --> 00:35:20.000]   and we believe in the promise that he will return again,
[00:35:20.000 --> 00:35:26.000]   and that there one day will be a place that we will see where there are no more tears,
[00:35:26.000 --> 00:35:29.000]   no more death, and no more pain.
[00:35:29.000 --> 00:35:30.000]   Believing is seeing.
[00:35:30.000 --> 00:35:33.000]   We believe in what Jesus accomplished on the cross,
[00:35:33.000 --> 00:35:37.000]   and it is that belief that allows us to one day see him again.
[00:35:37.000 --> 00:35:42.000]   You see, the true point of why we're believing isn't for God to show up in our lives right now.
[00:35:42.000 --> 00:35:45.000]   It's for us to be able to see him again.
[00:35:45.000 --> 00:35:48.000]   So, brothers and sisters, as you choose to have faith,
[00:35:48.000 --> 00:35:56.000]   cast your eyes even further than just God delivering you from whatever circumstances you have here.
[00:35:56.000 --> 00:36:04.000]   The reason you have faith, the reason you believe is not to see miracles, but it's to see Jesus,
[00:36:04.000 --> 00:36:11.000]   and our faith is that one day we will see him again in his rightful place, in all his glory,
[00:36:11.000 --> 00:36:14.000]   that is what we have faith in,
[00:36:14.000 --> 00:36:21.000]   and that gives us the strength to face the light momentary afflictions of this world,
[00:36:21.000 --> 00:36:26.000]   because they are nothing when compared to the eternal weight of glory that awaits us.
[00:36:26.000 --> 00:36:30.000]   Our belief will ultimately allow us to see God himself,
[00:36:30.000 --> 00:36:34.000]   and that is a faith worth holding on to.
[00:36:34.000 --> 00:36:37.000]   Can I pray for us all?
[00:36:37.000 --> 00:36:45.000]   (Praying)
[00:36:45.000 --> 00:36:54.000]   Jesus, you seem to have gotten frustrated at the Pharisees and the disciples when they lose faith in you,
[00:36:54.000 --> 00:37:03.000]   and I can only imagine how frustrating it is for you to look at us and look at us go about our lives and our worries,
[00:37:03.000 --> 00:37:10.000]   when time and time again you have come through for us, yet we forget, yet our hearts are hard,
[00:37:10.000 --> 00:37:18.000]   yet we simply just choose to put faith in ourselves, and then we fail, and then we wonder why things look so gloomy,
[00:37:18.000 --> 00:37:23.000]   and we repent of that, Jesus, and we don't want to faith like the Pharisees,
[00:37:23.000 --> 00:37:27.000]   but we're also reminded actually, the disciples, they weren't in a great place then,
[00:37:27.000 --> 00:37:31.000]   but they soon saw, and they soon believed, and they ended up transforming the world,
[00:37:31.000 --> 00:37:36.000]   and that you used broken faith, you used doubting faith,
[00:37:36.000 --> 00:37:41.000]   to end up transforming the world and ushering your kingdom into this world.
[00:37:41.000 --> 00:37:49.000]   So Lord, come to us, meet us where we are at, and I pray for every person on this Zoom call who's watching over YouTube,
[00:37:49.000 --> 00:37:56.000]   that you know the deepest fears of our hearts, you know where our faith is, you know whether we trust in you at all or not,
[00:37:56.000 --> 00:38:07.000]   but it's at that point we know that you come to us, and it's at that point, Lord, your Spirit can get us to that point where we can say,
[00:38:07.000 --> 00:38:17.000]   just like what that father said, "Lord, I believe, help my unbelief, I believe, help my unbelief."
[00:38:17.000 --> 00:38:25.000]   And I pray that that awareness, that confession is what spurs us on to a bigger and greater faith,
[00:38:25.000 --> 00:38:31.000]   and that confession is what ultimately allows us to see you again.
[00:38:31.000 --> 00:38:37.000]   So we thank you, Jesus, and it's in your name we pray. Amen.

