
[00:00:00.000 --> 00:00:06.240]   - Good evening, everyone.
[00:24:24.360 --> 00:24:30.440]   Do you have faith that even if he doesn't, that he will give you whatever it is that
[00:24:30.440 --> 00:24:32.180]   is best for you?
[00:24:32.180 --> 00:24:38.240]   And so when we pray, I mean, even when Hannah, when she was no longer downcast and she ate
[00:24:38.240 --> 00:24:43.040]   the food, she doesn't know if she's going to get a baby or not, right?
[00:24:43.040 --> 00:24:50.400]   But because of that encouragement, she was able to press on just to go a little further.
[00:24:50.400 --> 00:24:54.480]   Sometimes I've seen on Facebook, there's like a little picture.
[00:24:54.480 --> 00:25:01.200]   Well, there's many pictures, but this particular one that I saw where there were two diamond
[00:25:01.200 --> 00:25:02.960]   diggers, have you seen that one?
[00:25:02.960 --> 00:25:07.200]   There was one on top, one at the bottom, and they dig, dig, dig, dig, dig, dig.
[00:25:07.200 --> 00:25:11.600]   And then we see that the diamonds are only inches away for both of them.
[00:25:11.600 --> 00:25:16.220]   And one person decides to leave and the other one kept on going.
[00:25:16.220 --> 00:25:20.440]   And sometimes I feel like when we encourage one another, it might just be that another
[00:25:20.440 --> 00:25:22.840]   inch to go.
[00:25:22.840 --> 00:25:29.720]   And then we will see the Lord delivering us, just like Hannah right here.
[00:25:29.720 --> 00:25:34.840]   So I really pray that, you know, hope that we become a prayer-centered church.
[00:25:34.840 --> 00:25:37.280]   Let us encourage one another.
[00:25:37.280 --> 00:25:42.800]   And I mean, for some of you who might know that my mother has been fighting lung cancer
[00:25:42.800 --> 00:25:47.400]   for some time now, it's been three years since the relapse of cancer.
[00:25:47.400 --> 00:25:48.400]   She's right here.
[00:25:48.400 --> 00:25:49.400]   Hello, mommy.
[00:25:49.400 --> 00:25:50.400]   I love you.
[00:25:50.400 --> 00:26:01.120]   And for the last year and a half, her cancer index has started to climb from 2.0 or 2.
[00:26:01.120 --> 00:26:03.360]   something, 3, 3.
[00:26:03.360 --> 00:26:05.920]   something, 4, and then it kept going.
[00:26:05.920 --> 00:26:09.680]   And then two months ago, it was at 16.
[00:26:09.680 --> 00:26:10.720]   Okay.
[00:26:10.720 --> 00:26:14.720]   And it was definitely not the direction that we wanted to go at all.
[00:26:14.720 --> 00:26:19.160]   And honestly, each month I have to tell you when I go with her and the numbers go up,
[00:26:19.160 --> 00:26:21.800]   you know, I mean, we all pretend it's okay.
[00:26:21.800 --> 00:26:23.400]   You know, everything's going to be fine.
[00:26:23.400 --> 00:26:27.200]   But there's all this turmoil that's just going inside.
[00:26:27.200 --> 00:26:31.460]   We keep on thinking, oh my goodness, like, how's this going to end?
[00:26:31.460 --> 00:26:33.200]   But we just kept on praying.
[00:26:33.200 --> 00:26:36.200]   And you know, I told my clan, like my small group about it.
[00:26:36.200 --> 00:26:40.440]   And I told many of you that asked about it.
[00:26:40.440 --> 00:26:44.520]   And I was so glad that I didn't have to walk through it alone.
[00:26:44.520 --> 00:26:49.200]   Because there were so many of you that would come to me and say, "Hey, how's your mom?
[00:26:49.200 --> 00:26:51.800]   I've been praying for her."
[00:26:51.800 --> 00:26:54.840]   And you know, for me, that was such great encouragement.
[00:26:54.840 --> 00:26:58.720]   I bring that back to my mom and I say, "Hey, you know, so and so have been praying for
[00:26:58.720 --> 00:26:59.720]   you."
[00:26:59.720 --> 00:27:00.720]   And she's like, "Who's that?"
[00:27:00.720 --> 00:27:05.800]   So I have to explain, oh, you know, that person is that person's that person.
[00:27:05.800 --> 00:27:07.920]   But never mind.
[00:27:07.920 --> 00:27:10.120]   What it was, it gave us encouragement.
[00:27:10.120 --> 00:27:17.000]   It felt like, you know, we weren't alone and we were loved by many of you, all of you actually.
[00:27:17.000 --> 00:27:22.960]   And actually, just to tell you the good news is, last month, we started a new drug for
[00:27:22.960 --> 00:27:24.000]   her.
[00:27:24.000 --> 00:27:32.240]   And after using it for one month's time only, her cancer index has dropped from 16 all the
[00:27:32.240 --> 00:27:37.200]   way to 7 in just one month's time.
[00:27:37.200 --> 00:27:39.440]   Yes.
[00:27:39.440 --> 00:27:44.280]   It was like one of the best gifts that God gave us.
[00:27:44.280 --> 00:27:49.560]   And not only that, did you know that this drug, how much it cost?
[00:27:49.560 --> 00:27:54.200]   Three, oh, no, I did it wrong.
[00:27:54.200 --> 00:27:57.240]   $36,000 a month.
[00:27:57.240 --> 00:27:58.920]   And that's only at the public hospital.
[00:27:58.920 --> 00:28:05.120]   So if you get it at the private, it's $60,000 a month.
[00:28:05.120 --> 00:28:06.120]   Okay.
[00:28:06.120 --> 00:28:11.240]   And because of the prayers, because of the grace of God, because we were connected, because
[00:28:11.240 --> 00:28:19.000]   we told people about it, we were able to source it at the same manufacturer, the same drug,
[00:28:19.000 --> 00:28:29.360]   same effect, because it is the same drug, for $7,000 a month.
[00:28:29.360 --> 00:28:34.520]   And I just want to let you know that God is here.
[00:28:34.520 --> 00:28:42.640]   And when we pray, maybe it's days, maybe it's weeks has gone by, but keep praying, because
[00:28:42.640 --> 00:28:44.920]   God will deliver us.
[00:28:44.920 --> 00:28:47.160]   God will deliver us.
[00:28:47.160 --> 00:28:49.480]   But don't do it alone.
[00:28:49.480 --> 00:28:54.280]   I don't think it would have been quite the same journey if I were the only one who prayed
[00:28:54.280 --> 00:28:57.040]   with my mom privately about this.
[00:28:57.040 --> 00:29:04.160]   But I do believe, because all of your prayers and all of your love for us helped us in the
[00:29:04.160 --> 00:29:08.160]   process, and God listened to all our prayers.
[00:29:08.160 --> 00:29:13.440]   And so I want to encourage you, and I'm actually encouraging myself too, that prayer is not
[00:29:13.440 --> 00:29:17.920]   something like, "Oh, we do because the Bible tells us to."
[00:29:17.920 --> 00:29:20.800]   It's something powerful.
[00:29:20.800 --> 00:29:23.760]   It's meant to heal your sickness.
[00:29:23.760 --> 00:29:26.720]   It's meant to change the situation that you're in.
[00:29:26.720 --> 00:29:30.640]   But don't do it alone.
[00:29:30.640 --> 00:29:39.760]   Let us walk together, because there's power, and that's why God gave us this community
[00:29:39.760 --> 00:29:43.000]   to do it together.
[00:29:43.000 --> 00:29:52.960]   And so now I just wanted to challenge you, challenge myself, to be a prayer-centered
[00:29:52.960 --> 00:29:55.080]   church.
[00:29:55.080 --> 00:29:56.800]   And how do we do that?
[00:29:56.800 --> 00:30:01.360]   Really is to set aside some time, you know, when we have prayer meetings.
[00:30:01.360 --> 00:30:04.160]   I'm not expecting 10% attendance next time.
[00:30:04.160 --> 00:30:07.840]   I'm expecting 100% attendance.
[00:30:07.840 --> 00:30:16.680]   Come, set aside that time, pray together, and let us see God's hand and what our faith
[00:30:16.680 --> 00:30:18.680]   is going to change.
[00:30:18.680 --> 00:30:23.480]   And at the same time, when you're in a small group, practice it each week, you know, going
[00:30:23.480 --> 00:30:27.200]   to your small group, confessing your sins.
[00:30:27.200 --> 00:30:33.280]   "Oh my goodness, I was so prideful this week, you know, help me."
[00:30:33.280 --> 00:30:39.560]   And by confessing it, it's a real humble process, because we're no longer just thinking it in
[00:30:39.560 --> 00:30:44.280]   my head and still trying to pretend to be someone that got everything together, but
[00:30:44.280 --> 00:30:45.280]   we're actually being authentic.
[00:30:45.280 --> 00:30:47.520]   "Yeah, I got issues.
[00:30:47.520 --> 00:30:48.520]   I've got problems.
[00:30:48.520 --> 00:30:49.920]   Can you help me pray?"
[00:30:49.920 --> 00:30:52.560]   It's a humbling process for us.
[00:30:52.560 --> 00:31:00.000]   And the third thing really is just to be someone who encourages someone else and be open to
[00:31:00.000 --> 00:31:02.040]   be encouraged.
[00:31:02.040 --> 00:31:06.760]   So this is what a prayer-centered church is about.
[00:31:06.760 --> 00:31:13.280]   So now I actually want to invite all of you to turn to one or two people.
[00:31:13.280 --> 00:31:15.120]   Okay, don't start moving yet, okay?
[00:31:15.120 --> 00:31:18.840]   I know this is like, you know, when we used to do high school project, right?
[00:31:18.840 --> 00:31:22.840]   The moment we say get into groups, you're like, "Oh, who am I going to be with?"
[00:31:22.840 --> 00:31:24.960]   But just hold on.
[00:31:24.960 --> 00:31:30.000]   Is what we want to do really is just spend a moment, you know, maybe three to five minutes
[00:31:30.000 --> 00:31:35.500]   where we pray to become this prayer-centered church, okay?
[00:31:35.500 --> 00:31:40.060]   Pray that we'll set aside time and grow in our faith.
[00:31:40.060 --> 00:31:44.040]   Pray that we can be bold enough to confess our sins.
[00:31:44.040 --> 00:31:49.360]   We're humble enough to go to the people that we love and say, "I can't do this.
[00:31:49.360 --> 00:31:51.360]   I messed up."
[00:31:51.360 --> 00:31:58.380]   And then pray that we can encourage and be someone that allows others to encourage us.
[00:31:58.380 --> 00:32:04.480]   So now we'll have a few minutes and then I'll come back up to do a rapid prayer and our
[00:32:04.480 --> 00:32:08.360]   worship team will lead us into a response song in just a moment.
[00:32:08.360 --> 00:32:13.060]   Yeah, so gather in two people or three people.
[00:32:13.060 --> 00:32:18.180]   And for those of you who are online joining us, if there's someone next to you, please
[00:32:18.180 --> 00:32:19.240]   pray with them.
[00:32:19.240 --> 00:32:22.240]   If not, pray in your heart as well.
[00:32:22.420 --> 00:32:31.420]   [Praying in Tongues]
[00:32:31.600 --> 00:32:38.600]   [Music]
[00:32:38.780 --> 00:32:45.780]   [Music]
[00:32:45.960 --> 00:32:52.960]   [Music]
[00:32:52.960 --> 00:33:02.960]   [Music]
[00:33:02.960 --> 00:33:14.960]   [Music]
[00:33:15.140 --> 00:33:22.140]   [Music]
[00:33:22.140 --> 00:33:32.140]   [Music]
[00:33:32.140 --> 00:33:42.140]   [Music]
[00:33:42.320 --> 00:33:49.320]   [Music]
[00:33:49.320 --> 00:33:59.320]   [Music]
[00:33:59.320 --> 00:34:09.320]   [Music]
[00:34:09.500 --> 00:34:16.500]   [Music]
[00:34:16.500 --> 00:34:27.500]   [Music]
[00:34:32.500 --> 00:34:39.500]   [Music]
[00:34:39.500 --> 00:34:47.500]   [Music]
[00:35:00.500 --> 00:35:02.500]   Let us pray together.
[00:35:02.500 --> 00:35:14.500]   Dear Heavenly Father, we thank you so much for giving us Jesus.
[00:35:14.500 --> 00:35:19.500]   And we thank you that you've given us the church.
[00:35:19.500 --> 00:35:21.500]   It's not a building.
[00:35:21.500 --> 00:35:25.500]   It's not a place that we go to.
[00:35:25.500 --> 00:35:33.820]   But it's full of your people, the people that loves you, the people that you love, the people
[00:35:33.820 --> 00:35:36.980]   that are full of your spirit.
[00:35:36.980 --> 00:35:45.700]   And we pray, Father, that as we learn and continue to grow to be this prayer-centered
[00:35:45.700 --> 00:35:51.500]   church, that, Father, your spirit continues to guide us.
[00:35:51.500 --> 00:35:54.220]   How do we have the right attitude?
[00:35:54.220 --> 00:36:00.300]   How do we have the right habits so that we are aligned with your heart?
[00:36:00.300 --> 00:36:06.300]   We know that you love the church and that you've prepared him for Jesus and for his
[00:36:06.300 --> 00:36:07.300]   return.
[00:36:07.300 --> 00:36:09.300]   We're meant to be his bride.
[00:36:09.300 --> 00:36:16.140]   And so, Father, we just pray that you'll continue to guide us, to help us, so that we can know
[00:36:16.140 --> 00:36:23.700]   your heart and be the kind of Christians that you have created us to be.
[00:36:23.700 --> 00:36:26.140]   In Jesus Christ's name we pray, amen.
[00:36:26.140 --> 00:36:26.980]   Amen.

