
[00:00:00.000 --> 00:00:03.000]  感謝神的恩典讓我們在主日的時候
[00:17:52.000 --> 00:17:54.000]  第一是遵行
[00:17:54.000 --> 00:17:59.000]  第二呢是愛耶和華你們的上帝
[00:17:59.000 --> 00:18:03.000]  行他一切的道
[00:18:03.000 --> 00:18:05.000]  守他的誡命
[00:18:05.000 --> 00:18:07.000]  專靠他
[00:18:07.000 --> 00:18:11.000]  盡心盡性的侍奉他
[00:18:11.000 --> 00:18:14.000]  這些的囑託告訴他了
[00:18:14.000 --> 00:18:16.000]  並沒有告訴他們啊
[00:18:16.000 --> 00:18:19.000]  你們要做一個什麼外在的標記
[00:18:19.000 --> 00:18:21.000]  作為提醒
[00:18:21.000 --> 00:18:24.000]  但是這兩個支派
[00:18:24.000 --> 00:18:27.000]  卻按照他們自己所想的
[00:18:27.000 --> 00:18:29.000]  自己所以為的
[00:18:29.000 --> 00:18:31.000]  還沒有過約旦河
[00:18:31.000 --> 00:18:34.000]  我就建立了這樣一個標記
[00:18:34.000 --> 00:18:35.000]  就去做了
[00:18:35.000 --> 00:18:38.000]  其實如果他們要建立標記的話
[00:18:38.000 --> 00:18:40.000]  不用他們自己建立
[00:18:40.000 --> 00:18:43.000]  在約旦河的旁邊呢
[00:18:43.000 --> 00:18:45.000]  已經有這樣一個標記啊
[00:18:45.000 --> 00:18:48.000]  這個標記就是十二支派
[00:18:48.000 --> 00:18:49.000]  共同完成的
[00:18:49.000 --> 00:18:51.000]  大家還記得嗎
[00:18:51.000 --> 00:18:54.000]  歷史遺跡的一個記號
[00:18:54.000 --> 00:18:57.000]  從這個甘庫的一個河船啊
[00:18:57.000 --> 00:18:58.000]  約旦河分開了
[00:18:58.000 --> 00:19:00.000]  從河船裡面
[00:19:00.000 --> 00:19:02.000]  扛上一個大石頭
[00:19:02.000 --> 00:19:03.000]  立在一起
[00:19:03.000 --> 00:19:07.000]  表明神在群體當中的座位
[00:19:07.000 --> 00:19:08.000]  但人呢有的時候
[00:19:08.000 --> 00:19:10.000]  總是會陷入一種的誤區
[00:19:10.000 --> 00:19:12.000]  或是一種的軟弱上
[00:19:12.000 --> 00:19:15.000]  有標記還覺得不夠
[00:19:15.000 --> 00:19:17.000]  還要一個更大的標記
[00:19:17.000 --> 00:19:20.000]  明明有內心當中的囑託
[00:19:20.000 --> 00:19:21.000]  不行
[00:19:21.000 --> 00:19:23.000]  我要看得見的
[00:19:23.000 --> 00:19:26.000]  我要再樹立一個多的標記啊
[00:19:26.000 --> 00:19:30.000]  我這裡不是說外在的標記不好
[00:19:30.000 --> 00:19:33.000]  而是如果我們看待外在的標記
[00:19:33.000 --> 00:19:37.000]  多過於內心的歸屬的話
[00:19:37.000 --> 00:19:40.000]  我們就陷入到這個誤區當中
[00:19:40.000 --> 00:19:43.000]  就好像我們現在的人
[00:19:43.000 --> 00:19:46.000]  總也喜歡在我們的家當中啊
[00:19:46.000 --> 00:19:48.000]  掛一些的記號啊
[00:19:48.000 --> 00:19:51.000]  比如說掛一個十字架的記號
[00:19:51.000 --> 00:19:54.000]  代表得勝救恩
[00:19:54.000 --> 00:19:55.000]  還有掛一個牌匾啊
[00:19:55.000 --> 00:19:59.000]  上面寫耶和華是我家之主啊
[00:19:59.000 --> 00:20:02.000]  還有呢戴一個項鍊的記號
[00:20:02.000 --> 00:20:04.000]  十字架啊我們是基督徒啊
[00:20:04.000 --> 00:20:06.000]  這裡也不是說
[00:20:06.000 --> 00:20:08.000]  這樣一些的標記不好啊
[00:20:08.000 --> 00:20:12.000]  也經常聽到我們有的弟兄姐妹分享
[00:20:12.000 --> 00:20:14.000]  哎呀明明那個時候
[00:20:14.000 --> 00:20:17.000]  家裡面已經開始起紛爭了
[00:20:17.000 --> 00:20:18.000]  開始在吵架了
[00:20:18.000 --> 00:20:20.000]  我那個時候一眼就看到
[00:20:20.000 --> 00:20:23.000]  那個時候我們歡歡喜喜掛的那個牌匾
[00:20:23.000 --> 00:20:25.000]  我那個時候就安靜下來
[00:20:25.000 --> 00:20:27.000]  我就先禱告
[00:20:27.000 --> 00:20:29.000]  這是一個好的見證
[00:20:29.000 --> 00:20:30.000]  好的提醒
[00:20:30.000 --> 00:20:34.000]  但是如果我們只記得
[00:20:34.000 --> 00:20:37.000]  用外在的標記作為提醒的話
[00:20:37.000 --> 00:20:40.000]  就進入到了一個誤區
[00:20:40.000 --> 00:20:43.000]  神要整個屬神的群體
[00:20:43.000 --> 00:20:46.000]  建立的那種生命的關係
[00:20:46.000 --> 00:20:49.000]  是由心發出的
[00:20:49.000 --> 00:20:52.000]  需要內心當中的遵守和教導
[00:20:52.000 --> 00:20:58.000]  你真真切切的以耶和華為你家之主了嗎
[00:20:58.000 --> 00:21:02.000]  以耶穌基督尊主為大了嗎
[00:21:02.000 --> 00:21:05.000]  如果你有這樣一個心的時候
[00:21:05.000 --> 00:21:08.000]  它會確實的在你們家庭當中
[00:21:08.000 --> 00:21:13.000]  每一個的家庭計劃裡邊會看得見的
[00:21:13.000 --> 00:21:18.000]  它會確實在你每個家庭當中的選擇當中的
[00:21:18.000 --> 00:21:20.000]  逐日的時候孩子也想了
[00:21:20.000 --> 00:21:22.000]  哎呀爸爸
[00:21:22.000 --> 00:21:26.000]  哎呀我們昨天玩得很累呀
[00:21:26.000 --> 00:21:29.000]  哎呀今天不如我們就在家裡邊休息了吧
[00:21:29.000 --> 00:21:32.000]  你的回應是怎麼樣的
[00:21:32.000 --> 00:21:36.000]  在生命當中你在孩子的成長背景之下
[00:21:36.000 --> 00:21:39.000]  一點一滴的建造
[00:21:39.000 --> 00:21:42.000]  就確切的表現在了
[00:21:42.000 --> 00:21:46.000]  神在你們家的地位當中了
[00:21:46.000 --> 00:21:50.000]  多過於一個外在的表徵
[00:21:50.000 --> 00:21:52.000]  而且還表現在
[00:21:52.000 --> 00:21:54.000]  遇到了什麼問題
[00:21:54.000 --> 00:21:56.000]  不是以我的方法去處理
[00:21:56.000 --> 00:21:59.000]  不是以你的方法去妥協
[00:21:59.000 --> 00:22:02.000]  而是看神的方法是怎麼樣的
[00:22:02.000 --> 00:22:08.000]  要用真理來建立聖潔
[00:22:08.000 --> 00:22:11.000]  建立家庭建立聖潔
[00:22:11.000 --> 00:22:14.000]  就是在主裡邊建立我們的家
[00:22:14.000 --> 00:22:17.000]  所以在這裡我們看到
[00:22:17.000 --> 00:22:19.000]  用真理來建立聖潔的時候
[00:22:19.000 --> 00:22:22.000]  按照實戒裡邊我們就可以看到
[00:22:22.000 --> 00:22:25.000]  神也提醒整個以色列民
[00:22:25.000 --> 00:22:28.000]  除我以外沒有別的神了
[00:22:28.000 --> 00:22:34.000]  不再不可自己再去雕刻各樣的偶像
[00:22:34.000 --> 00:22:36.000]  如果用的不好啊
[00:22:36.000 --> 00:22:38.000]  這樣的一座壇
[00:22:38.000 --> 00:22:40.000]  這樣一些的記號
[00:22:40.000 --> 00:22:42.000]  我們生命當中的一些的掛飾
[00:22:42.000 --> 00:22:46.000]  都可能成為我們的一些的偶像
[00:22:46.000 --> 00:22:50.000]  神給我們真實的真真切切的信仰
[00:22:50.000 --> 00:22:54.000]  也會被我們活成迷信
[00:22:54.000 --> 00:22:57.000]  如果我們只是帶給別人看
[00:22:57.000 --> 00:22:59.000]  我們只是做給別人看
[00:22:59.000 --> 00:23:02.000]  會變成一種外在的標記
[00:23:02.000 --> 00:23:06.000]  而神是要我們內在內心當中的歸屬
[00:23:06.000 --> 00:23:08.000]  就連耶穌基督他當時
[00:23:08.000 --> 00:23:12.000]  深切斥責的那些文士和法利賽人
[00:23:12.000 --> 00:23:15.000]  他說你們有禍了
[00:23:15.000 --> 00:23:17.000]  為什麼說他們有禍了
[00:23:17.000 --> 00:23:22.000]  因為他們是假冒為善的人
[00:23:22.000 --> 00:23:25.000]  只是好像做給別人看
[00:23:25.000 --> 00:23:27.000]  只是說我是基督徒
[00:23:27.000 --> 00:23:30.000]  沒有內心的歸屬的話
[00:23:30.000 --> 00:23:34.000]  就變成耶穌基督所斥責的對象
[00:23:34.000 --> 00:23:38.000]  而且在真理來建立這樣一個聖潔的時候
[00:23:38.000 --> 00:23:39.000]  我們可以看到啊
[00:23:39.000 --> 00:23:41.000]  耶穌基督就說了
[00:23:41.000 --> 00:23:47.000]  我是道路真理和生命
[00:23:47.000 --> 00:23:49.000]  有沒有靠著耶穌基督
[00:23:49.000 --> 00:23:54.000]  來建立和活出這份的聖潔來呢
[00:23:54.000 --> 00:23:56.000]  也是對我們整個群體啊
[00:23:56.000 --> 00:24:02.000]  整個家當中的一種的考驗還有提醒
[00:24:02.000 --> 00:24:04.000]  在我們現今社會當中呢
[00:24:04.000 --> 00:24:09.000]  也有很多讓我們容易迷失的東西啊
[00:24:09.000 --> 00:24:10.000]  很表面的東西
[00:24:10.000 --> 00:24:12.000]  大家已經很清楚了
[00:24:12.000 --> 00:24:13.000]  在我們的群體當中
[00:24:13.000 --> 00:24:14.000]  很表面的
[00:24:14.000 --> 00:24:15.000]  其他的假神啊
[00:24:15.000 --> 00:24:16.000]  偶像啊
[00:24:16.000 --> 00:24:18.000]  什麼黃大仙啊
[00:24:18.000 --> 00:24:21.000]  車公啊等等的那些迷信
[00:24:21.000 --> 00:24:23.000]  大家都已經很清楚了
[00:24:23.000 --> 00:24:26.000]  還有一些的事物
[00:24:26.000 --> 00:24:29.000]  也會容易變成我們的偶像
[00:24:29.000 --> 00:24:31.000]  讓我們迷失啊
[00:24:31.000 --> 00:24:32.000]  比如呢
[00:24:32.000 --> 00:24:35.000]  就會有名譽啊
[00:24:35.000 --> 00:24:36.000]  地位啊
[00:24:36.000 --> 00:24:37.000]  錢財啊
[00:24:37.000 --> 00:24:38.000]  等等的
[00:24:38.000 --> 00:24:46.000]  也會變成阻礙我們看到神視角的生命的導引
[00:24:46.000 --> 00:24:49.000]  而去追隨了這個世界
[00:24:49.000 --> 00:24:51.000]  神不是說那些東西不好
[00:24:51.000 --> 00:24:54.000]  而是讓我們先看到神
[00:24:54.000 --> 00:24:55.000]  看到神以後
[00:24:55.000 --> 00:24:59.000]  在神裡面得到的名譽地位錢財
[00:24:59.000 --> 00:25:01.000]  我們有能力去掌控它
[00:25:01.000 --> 00:25:04.000]  用來同心的來榮耀神
[00:25:04.000 --> 00:25:07.000]  這個就是生命的幫助
[00:25:07.000 --> 00:25:08.000]  如果做得不好的話
[00:25:08.000 --> 00:25:12.000]  你陷入到了深深的捆綁裡面去
[00:25:12.000 --> 00:25:15.000]  生命當中不再有知足
[00:25:15.000 --> 00:25:20.000]  不再會有從神而來的平安和喜樂的時候
[00:25:20.000 --> 00:25:23.000]  越陷越深
[00:25:23.000 --> 00:25:26.000]  越來離你的家庭越遠
[00:25:26.000 --> 00:25:28.000]  越來離神越遠
[00:25:28.000 --> 00:25:30.000]  最後到了臨終的時候覺得
[00:25:30.000 --> 00:25:34.000]  我一生做了什麼
[00:25:34.000 --> 00:25:36.000]  我過了什麼東西啊
[00:25:36.000 --> 00:25:39.000]  追求的都是一些的虛無
[00:25:39.000 --> 00:25:42.000]  還有現在對我們現代人考驗越來越深的
[00:25:42.000 --> 00:25:45.000]  還有就是電子產品啊
[00:25:45.000 --> 00:25:48.000]  變成了我們的捆綁
[00:25:48.000 --> 00:25:51.000]  有事沒事拿出來看一看
[00:25:51.000 --> 00:25:54.000]  回到家裡面越看越入迷
[00:25:54.000 --> 00:25:57.000]  一個小時就這樣過去了
[00:25:57.000 --> 00:26:00.000]  真正的平安和放鬆
[00:26:00.000 --> 00:26:03.000]  和心裡面的一種的渴慕和追求
[00:26:03.000 --> 00:26:08.000]  變得從我們的源頭當中越離越遠
[00:26:08.000 --> 00:26:10.000]  忘記了那愛我們的神
[00:26:10.000 --> 00:26:14.000]  也渴望著我們和他親心土地
[00:26:14.000 --> 00:26:16.000]  忘記了在神裡面
[00:26:16.000 --> 00:26:19.000]  尋求我們生命當中的每一步
[00:26:19.000 --> 00:26:21.000]  應該怎麼去走
[00:26:21.000 --> 00:26:24.000]  當然這樣的一種的隱憂和迷失啊
[00:26:24.000 --> 00:26:26.000]  還有很多很多啊
[00:26:26.000 --> 00:26:29.000]  這只是舉一些我們容易看到的
[00:26:29.000 --> 00:26:32.000]  不容易看到的一些的例子
[00:26:32.000 --> 00:26:37.000]  那究竟什麼會產生讓我們迷失的東西呢
[00:26:37.000 --> 00:26:40.000]  舉一個最簡單的一個分別的觀念
[00:26:40.000 --> 00:26:42.000]  給到大家
[00:26:42.000 --> 00:26:44.000]  如果在我們的生命當中
[00:26:44.000 --> 00:26:47.000]  某一個人
[00:26:47.000 --> 00:26:50.000]  或者某一件的事物
[00:26:50.000 --> 00:26:53.000]  它超過了在你生命裡面
[00:26:53.000 --> 00:26:56.000]  神的位置的話
[00:26:56.000 --> 00:26:58.000]  神已經不是第一位了
[00:26:58.000 --> 00:27:01.000]  取代了第一位神的位置的話
[00:27:01.000 --> 00:27:03.000]  那個人或那個事物
[00:27:03.000 --> 00:27:07.000]  就變成了你生命當中的偶像
[00:27:07.000 --> 00:27:10.000]  讓你產生了迷失
[00:27:10.000 --> 00:27:13.000]  當我們如何要活出聖潔呢
[00:27:13.000 --> 00:27:15.000]  也是當時啊
[00:27:15.000 --> 00:27:17.000]  以色列民的十個支派
[00:27:17.000 --> 00:27:21.000]  那麼心急的要去處理這件事情的時候一樣啊
[00:27:21.000 --> 00:27:24.000]  把那些不屬於神的事物
[00:27:24.000 --> 00:27:26.000]  都通通的拿走
[00:27:26.000 --> 00:27:29.000]  單單的看著神
[00:27:29.000 --> 00:27:34.000]  讓他看到他對你生命當中的知音和心意
[00:27:34.000 --> 00:27:37.000]  好 第一個講的就是
[00:27:37.000 --> 00:27:40.000]  用真理來建立聖潔
[00:27:40.000 --> 00:27:43.000]  好 第二個點呢
[00:27:43.000 --> 00:27:45.000]  我們要講的是合一啊
[00:27:45.000 --> 00:27:47.000]  怎麼樣的合一呢
[00:27:47.000 --> 00:27:50.000]  講到的是用因愛心
[00:27:50.000 --> 00:27:53.000]  來活出合一
[00:27:53.000 --> 00:27:55.000]  合一每個人都想啊
[00:27:55.000 --> 00:27:57.000]  包括這個結婚的時候啊
[00:27:57.000 --> 00:27:59.000]  二人合為一體的時候
[00:27:59.000 --> 00:28:01.000]  每個人都想
[00:28:01.000 --> 00:28:03.000]  關鍵的問題就是
[00:28:03.000 --> 00:28:07.000]  你和我 你來到我這邊的合一
[00:28:07.000 --> 00:28:08.000]  最好了
[00:28:08.000 --> 00:28:11.000]  我都不願意去到你這邊來產生的合一啊
[00:28:11.000 --> 00:28:14.000]  都在意見當中產生的分歧
[00:28:14.000 --> 00:28:19.000]  而究竟神心目當中的合一是怎麼樣的呢
[00:28:19.000 --> 00:28:21.000]  不是聽靠你的意見
[00:28:21.000 --> 00:28:24.000]  也不是聽靠他的意見
[00:28:24.000 --> 00:28:27.000]  而是彰顯神的意見
[00:28:27.000 --> 00:28:30.000]  大家要謙卑的來到神的面前
[00:28:30.000 --> 00:28:32.000]  尋求神的意思
[00:28:32.000 --> 00:28:34.000]  要捨棄
[00:28:34.000 --> 00:28:36.000]  越來越靠著神
[00:28:36.000 --> 00:28:40.000]  才能達到真正意義上的合一
[00:28:40.000 --> 00:28:42.000]  所以在這裡呢我們看到啊
[00:28:42.000 --> 00:28:44.000]  以色列民
[00:28:44.000 --> 00:28:46.000]  首先他們用到一個
[00:28:46.000 --> 00:28:48.000]  很誠懇的態度去處理
[00:28:48.000 --> 00:28:50.000]  這個群體裡面的紛爭啊
[00:28:50.000 --> 00:28:52.000]  他們首先就打發了
[00:28:52.000 --> 00:28:55.000]  祭司以利亞撒的兒子
[00:28:55.000 --> 00:28:57.000]  菲尼哈
[00:28:57.000 --> 00:28:59.000]  代表祭司啊 祭司的兒子
[00:28:59.000 --> 00:29:01.000]  代表祭司去了
[00:29:01.000 --> 00:29:02.000]  第二呢
[00:29:02.000 --> 00:29:05.000]  又打發了十個首領
[00:29:05.000 --> 00:29:07.000]  和這個祭司的兒子一起去
[00:29:07.000 --> 00:29:09.000]  然後呢
[00:29:09.000 --> 00:29:12.000]  以色列裡面的每個支派的一個首領啊
[00:29:12.000 --> 00:29:15.000]  十個支派還在約旦河西嘛
[00:29:15.000 --> 00:29:17.000]  十個支派的一個首領
[00:29:17.000 --> 00:29:19.000]  都是以色列民
[00:29:19.000 --> 00:29:21.000]  軍中的統領
[00:29:21.000 --> 00:29:23.000]  軍事上面的領袖
[00:29:23.000 --> 00:29:25.000]  一起去啊
[00:29:25.000 --> 00:29:28.000]  首先不是說一個高高在上的態度
[00:29:28.000 --> 00:29:31.000]  首先呢讓這些重要的人物
[00:29:31.000 --> 00:29:33.000]  一起去交流
[00:29:33.000 --> 00:29:35.000]  究竟發生了什麼事情
[00:29:35.000 --> 00:29:38.000]  另外呢還有一個就是接納的心啊
[00:29:38.000 --> 00:29:39.000]  接納的心
[00:29:39.000 --> 00:29:42.000]  你們如果嫌那個地方不潔淨的話
[00:29:42.000 --> 00:29:44.000]  不乾淨的話
[00:29:44.000 --> 00:29:45.000]  你們可以回來
[00:29:45.000 --> 00:29:47.000]  沒關係的
[00:29:47.000 --> 00:29:49.000]  把他們的後路都已經想好啊
[00:29:49.000 --> 00:29:50.000]  甚至呢
[00:29:50.000 --> 00:29:53.000]  也就可以看到以色列民的態度
[00:29:53.000 --> 00:29:55.000]  哪怕是要潔淨
[00:29:55.000 --> 00:29:58.000]  也不要多出來的地
[00:29:58.000 --> 00:30:00.000]  對嗎
[00:30:00.000 --> 00:30:02.000]  哪怕回來
[00:30:02.000 --> 00:30:04.000]  也不要你們不慎潔
[00:30:04.000 --> 00:30:05.000]  可以回來
[00:30:05.000 --> 00:30:07.000]  一個接納的心
[00:30:07.000 --> 00:30:10.000]  所以在這裡呢也是一個提醒啊
[00:30:10.000 --> 00:30:11.000]  也是一個提醒
[00:30:11.000 --> 00:30:13.000]  當我們屬神的群體
[00:30:13.000 --> 00:30:16.000]  不論在你的侍奉當中
[00:30:16.000 --> 00:30:19.000]  家庭裡面怎麼樣來展現神的榮耀呢
[00:30:19.000 --> 00:30:21.000]  記得啊
[00:30:21.000 --> 00:30:23.000]  產生分歧的時候
[00:30:23.000 --> 00:30:26.000]  要用耐心和愛心
[00:30:26.000 --> 00:30:29.000]  去進行溝通嘛
[00:30:29.000 --> 00:30:32.000]  我記得我在婚姻輔導的時候啊
[00:30:32.000 --> 00:30:35.000]  當時的一個牧者來囑咐我和我太太
[00:30:35.000 --> 00:30:36.000]  他就說了
[00:30:36.000 --> 00:30:38.000]  你們記得在以後的
[00:30:38.000 --> 00:30:41.000]  侍奉和婚姻的道路當中
[00:30:41.000 --> 00:30:43.000]  有三個秘訣
[00:30:43.000 --> 00:30:44.000]  三個秘訣
[00:30:44.000 --> 00:30:45.000]  我們就記好了
[00:30:45.000 --> 00:30:48.000]  第一是溝通
[00:30:48.000 --> 00:30:52.000]  第二是溝通
[00:30:52.000 --> 00:30:55.000]  第三還是溝通
[00:30:55.000 --> 00:30:57.000]  溝通能夠讓我們明白
[00:30:57.000 --> 00:31:00.000]  對方想的是什麼樣一個想法
[00:31:00.000 --> 00:31:02.000]  還有一個更好的溝通呢
[00:31:02.000 --> 00:31:04.000]  也要和神去溝通嘛
[00:31:04.000 --> 00:31:06.000]  這個溝通的背後
[00:31:06.000 --> 00:31:08.000]  表達了我們的耐心
[00:31:08.000 --> 00:31:10.000]  我們打開的生命
[00:31:10.000 --> 00:31:13.000]  還有我們心中的這份愛啊
[00:31:13.000 --> 00:31:14.000]  我們的這份愛
[00:31:14.000 --> 00:31:15.000]  於是乎呢
[00:31:15.000 --> 00:31:18.000]  在要過去約旦河東的
[00:31:18.000 --> 00:31:21.000]  這兩個半支派就解釋了
[00:31:21.000 --> 00:31:23.000]  我們為什麼這樣做啊
[00:31:23.000 --> 00:31:26.000]  我們考慮到的是我們的子孫啊
[00:31:26.000 --> 00:31:29.000]  我們斷沒有這個意思
[00:31:29.000 --> 00:31:31.000]  我們絕沒有要離棄
[00:31:31.000 --> 00:31:33.000]  和貝里耶和華的意思
[00:31:33.000 --> 00:31:35.000]  溝通清楚啊
[00:31:35.000 --> 00:31:37.000]  於是呢最後我們就可以看到啊
[00:31:37.000 --> 00:31:41.000]  在整個以色列民群中
[00:31:41.000 --> 00:31:43.000]  就以這事為美
[00:31:43.000 --> 00:31:45.000]  就稱頌了上帝
[00:31:45.000 --> 00:31:47.000]  就化解了誤會
[00:31:47.000 --> 00:31:50.000]  同心來榮耀神啊
[00:31:50.000 --> 00:31:52.000]  這個榮耀神的一個
[00:31:52.000 --> 00:31:53.000]  最終的一個結果呢
[00:31:53.000 --> 00:31:57.000]  不單只是這兩個半支派
[00:31:57.000 --> 00:31:59.000]  斷沒有這個意思
[00:31:59.000 --> 00:32:01.000]  的一個初衷啊
[00:32:01.000 --> 00:32:04.000]  還有稱謝神的一個結尾呢
[00:32:04.000 --> 00:32:08.000]  還來自於十個支派當中
[00:32:08.000 --> 00:32:11.000]  願意大家一起來處理
[00:32:11.000 --> 00:32:13.000]  一個分析的過程
[00:32:13.000 --> 00:32:15.000]  處理好了
[00:32:15.000 --> 00:32:16.000]  過程都好了
[00:32:16.000 --> 00:32:18.000]  結果更加都好啊
[00:32:18.000 --> 00:32:21.000]  就同心來榮耀上帝
[00:32:21.000 --> 00:32:24.000]  神在我們群體當中的心意
[00:32:24.000 --> 00:32:26.000]  不單只是要一個結果啊
[00:32:26.000 --> 00:32:29.000]  還要我們在過程當中
[00:32:29.000 --> 00:32:33.000]  方方面面都可以做好見證
[00:32:33.000 --> 00:32:37.000]  有愛心耐心可以活出來
[00:32:37.000 --> 00:32:39.000]  一起把這些問題進行處理
[00:32:39.000 --> 00:32:41.000]  把它都已經解釋
[00:32:41.000 --> 00:32:43.000]  解釋掉了啊
[00:32:43.000 --> 00:32:46.000]  以至於呢那個潭流在那裡啊
[00:32:46.000 --> 00:32:48.000]  他還起了名字
[00:32:48.000 --> 00:32:50.000]  在二十二章的最後面呢
[00:32:50.000 --> 00:32:52.000]  就可以看到啊
[00:32:52.000 --> 00:32:53.000]  叫做正潭
[00:32:53.000 --> 00:32:55.000]  是一個正名啊
[00:32:55.000 --> 00:32:57.000]  正名的意思
[00:32:57.000 --> 00:33:00.000]  正名耶和華就是我們的上帝了
[00:33:00.000 --> 00:33:02.000]  一個族群的上帝
[00:33:02.000 --> 00:33:05.000]  就叫做正潭
[00:33:05.000 --> 00:33:06.000]  在這裡呢
[00:33:06.000 --> 00:33:09.000]  就講到了耶和華是上帝
[00:33:09.000 --> 00:33:11.000]  這樣一個意思
[00:33:11.000 --> 00:33:12.000]  那麼這一次的經文呢
[00:33:12.000 --> 00:33:15.000]  是得到了很好的化解
[00:33:15.000 --> 00:33:17.000]  這裡要提出一個假設啊
[00:33:17.000 --> 00:33:20.000]  提出一個假設
[00:33:20.000 --> 00:33:22.000]  如果這兩個半支派
[00:33:22.000 --> 00:33:26.000]  他們是真的要去背離神的時候
[00:33:26.000 --> 00:33:29.000]  要怎麼樣來處理這件事情呢
[00:33:29.000 --> 00:33:31.000]  怎麼樣來建立合一呢
[00:33:31.000 --> 00:33:34.000]  這裡會是一個問號啊
[00:33:34.000 --> 00:33:35.000]  其實呢
[00:33:35.000 --> 00:33:36.000]  這個事情呢
[00:33:36.000 --> 00:33:40.000]  如果向深層次的挖掘呢
[00:33:40.000 --> 00:33:41.000]  其實呢
[00:33:41.000 --> 00:33:42.000]  它的次序呢
[00:33:42.000 --> 00:33:44.000]  也可以分得很清楚的
[00:33:44.000 --> 00:33:46.000]  我們可以看到
[00:33:46.000 --> 00:33:49.000]  聖潔與合一的本質的問題啊
[00:33:49.000 --> 00:33:50.000]  其實兩方面
[00:33:50.000 --> 00:33:52.000]  說白了兩方面
[00:33:52.000 --> 00:33:54.000]  聖潔是我們對神的
[00:33:54.000 --> 00:33:55.000]  對嗎
[00:33:55.000 --> 00:34:00.000]  聖潔就是我們愛神的一個回應
[00:34:00.000 --> 00:34:02.000]  合一呢
[00:34:02.000 --> 00:34:05.000]  是我們對人的愛
[00:34:05.000 --> 00:34:07.000]  對嗎
[00:34:07.000 --> 00:34:08.000]  對
[00:34:08.000 --> 00:34:09.000]  如果在這裡分清楚了
[00:34:09.000 --> 00:34:11.000]  這樣一個次序以後呢
[00:34:11.000 --> 00:34:14.000]  處理起這個問題來說呢
[00:34:14.000 --> 00:34:16.000]  就已經很清楚了
[00:34:16.000 --> 00:34:18.000]  很清楚了
[00:34:18.000 --> 00:34:21.000]  我們在看這個最大的界面的時候
[00:34:21.000 --> 00:34:24.000]  也會把這樣一個愛神和愛神的次序
[00:34:24.000 --> 00:34:26.000]  分得很清楚啊
[00:34:26.000 --> 00:34:27.000]  這界面就是
[00:34:27.000 --> 00:34:30.000]  你們要盡心盡性盡力盡力
[00:34:30.000 --> 00:34:32.000]  愛主你的上帝
[00:34:32.000 --> 00:34:33.000]  第一
[00:34:33.000 --> 00:34:34.000]  第二呢
[00:34:34.000 --> 00:34:36.000]  其次就是
[00:34:36.000 --> 00:34:41.000]  在做好了愛神的一個大前提下
[00:34:41.000 --> 00:34:45.000]  其次也就是要愛人如己
[00:34:45.000 --> 00:34:46.000]  換句話呢
[00:34:46.000 --> 00:34:47.000]  也就是說
[00:34:47.000 --> 00:34:51.000]  如果連神都沒有愛好的時候
[00:34:51.000 --> 00:34:55.000]  那樣的合一是一種假的合一
[00:34:55.000 --> 00:35:00.000]  不要看到只是給了人面子的時候
[00:35:00.000 --> 00:35:02.000]  就沒有給神面子啊
[00:35:02.000 --> 00:35:04.000]  得罪了神啊
[00:35:04.000 --> 00:35:05.000]  不要只是看到
[00:35:05.000 --> 00:35:08.000]  我們不敢得罪人的時候
[00:35:08.000 --> 00:35:11.000]  反而得罪了神啊
[00:35:11.000 --> 00:35:14.000]  優先次序一定要分得清楚
[00:35:14.000 --> 00:35:16.000]  包括我們要有愛心
[00:35:16.000 --> 00:35:17.000]  對嗎
[00:35:17.000 --> 00:35:21.000]  用愛心要活出合一的時候
[00:35:21.000 --> 00:35:22.000]  愛裡面
[00:35:22.000 --> 00:35:24.000]  愛的真諦裡面也講到
[00:35:24.000 --> 00:35:26.000]  其中一個重要的因素
[00:35:26.000 --> 00:35:29.000]  是只喜歡真理
[00:35:29.000 --> 00:35:31.000]  不喜歡不義
[00:35:31.000 --> 00:35:33.000]  真理是什麼呢
[00:35:33.000 --> 00:35:35.000]  真理就是我們的神
[00:35:35.000 --> 00:35:38.000]  靠著神要活出對神的愛
[00:35:38.000 --> 00:35:40.000]  就是聖潔賴
[00:35:40.000 --> 00:35:44.000]  如果那兩個半支派
[00:35:44.000 --> 00:35:47.000]  他們真的是背離上帝的時候
[00:35:47.000 --> 00:35:50.000]  所以整個以色列族群
[00:35:50.000 --> 00:35:52.000]  要做出的回應
[00:35:52.000 --> 00:35:55.000]  他們就是會要去除滅他們
[00:35:55.000 --> 00:35:56.000]  把他們的壇拆掉
[00:35:56.000 --> 00:35:59.000]  甚至把他們拿到他們的族群當中
[00:35:59.000 --> 00:36:01.000]  再做這樣一個處理了
[00:36:01.000 --> 00:36:04.000]  甚至如果他再要背離的時候呢
[00:36:04.000 --> 00:36:07.000]  要剪除整個群組當中
[00:36:07.000 --> 00:36:11.000]  剪除整個族群當中
[00:36:11.000 --> 00:36:14.000]  不是屬於神的就要剪除
[00:36:14.000 --> 00:36:17.000]  所以在這裡也可以看到
[00:36:17.000 --> 00:36:21.000]  不是那十個支派心思動眾
[00:36:21.000 --> 00:36:23.000]  既叫了祭司
[00:36:23.000 --> 00:36:27.000]  又叫每個支派十個代表去
[00:36:27.000 --> 00:36:29.000]  而是這件事情
