
[00:00:00.000 --> 00:00:03.240]  我們繼續我們的系列是講智慧的
[00:18:18.440 --> 00:18:20.440]  他沒有了relationship
[00:18:20.440 --> 00:18:22.440]  沒有了這個朋友
[00:18:22.440 --> 00:18:26.440]  可能他在你一個friend circle
[00:18:26.440 --> 00:18:28.440]  It looks good
[00:18:28.440 --> 00:18:30.440]  你的friend circle很good
[00:18:30.440 --> 00:18:32.440]  但是他轉了friend circle
[00:18:32.440 --> 00:18:34.440]  他好像敵人
[00:18:34.440 --> 00:18:36.440]  敵人的那個
[00:18:36.440 --> 00:18:38.440]  opposite friend circle
[00:18:38.440 --> 00:18:40.440]  It doesn't look good
[00:18:40.440 --> 00:18:41.440]  是不是?
[00:18:41.440 --> 00:18:43.440]  他是team Juliet
[00:18:43.440 --> 00:18:45.440]  你是team Romeo
[00:18:45.440 --> 00:18:46.440]  他轉了family
[00:18:46.440 --> 00:18:48.440]  轉了friend circle
[00:18:48.440 --> 00:18:50.440]  It doesn't look good
[00:18:50.440 --> 00:18:51.440]  就怎樣?
[00:18:51.440 --> 00:18:53.440]  就沒有了friendship
[00:18:53.440 --> 00:18:55.440]  還有convenience
[00:18:55.440 --> 00:18:58.440]  有沒有朋友搬走了?
[00:18:58.440 --> 00:19:01.440]  有沒有朋友搬去外國讀書?
[00:19:01.440 --> 00:19:04.440]  一搬走,就怎樣?
[00:19:04.440 --> 00:19:06.440]  沒有了relationship
[00:19:06.440 --> 00:19:08.440]  有沒有朋友搬了
[00:19:08.440 --> 00:19:10.440]  以前很close的
[00:19:10.440 --> 00:19:12.440]  搬走了就不close了
[00:19:12.440 --> 00:19:13.440]  有沒有?
[00:19:13.440 --> 00:19:14.440]  有沒有人試過?
[00:19:14.440 --> 00:19:18.440]  你越大就要experience到
[00:19:18.440 --> 00:19:21.440]  你的friend搬了工
[00:19:21.440 --> 00:19:23.440]  或者搬了移民
[00:19:23.440 --> 00:19:26.440]  就沒有那麼close了
[00:19:26.440 --> 00:19:30.440]  It's not convenient anymore
[00:19:30.440 --> 00:19:32.440]  那就沒有了relationship
[00:19:32.440 --> 00:19:34.440]  有沒有朋友
[00:19:34.440 --> 00:19:36.440]  你做他的朋友
[00:19:36.440 --> 00:19:40.440]  因為what they can do for you
[00:19:40.440 --> 00:19:42.440]  有沒有?
[00:19:42.440 --> 00:19:44.440]  我們可能有些朋友
[00:19:44.440 --> 00:19:50.440]  幫你一起溫書
[00:19:50.440 --> 00:19:53.440]  他不跟你溫書的時候
[00:19:53.440 --> 00:19:56.440]  就沒有了friendship
[00:19:56.440 --> 00:19:58.440]  或者他不跟你打球
[00:19:58.440 --> 00:20:00.440]  就沒有了friendship
[00:20:00.440 --> 00:20:02.440]  因為what they can do for you
[00:20:02.440 --> 00:20:05.440]  A lot of times we have friendships
[00:20:05.440 --> 00:20:10.440]  and it lasts because of what they can do for us
[00:20:10.440 --> 00:20:12.440]  Now the problem
[00:20:12.440 --> 00:20:13.440]  問題是
[00:20:13.440 --> 00:20:15.440]  全部這些原因
[00:20:15.440 --> 00:20:17.440]  foundation
[00:20:17.440 --> 00:20:22.440]  It's built on sand
[00:20:22.440 --> 00:20:25.440]  What happens when you build on sand
[00:20:25.440 --> 00:20:29.440]  你建這個admiralty
[00:20:29.440 --> 00:20:30.440]  It's a building
[00:20:30.440 --> 00:20:33.440]  It's built on sand
[00:20:33.440 --> 00:20:35.440]  一打風就會怎樣?
[00:20:35.440 --> 00:20:37.440]  就會塌了
[00:20:37.440 --> 00:20:40.440]  The wind and the waves will wash away the sand
[00:20:40.440 --> 00:20:44.440]  and then this foundation will collapse
[00:20:44.440 --> 00:20:46.440]  這個foundation will collapse
[00:20:46.440 --> 00:20:52.440]  Also when the waves and wind hit your relationships
[00:20:52.440 --> 00:20:57.440]  They will see what your foundation is
[00:20:57.440 --> 00:21:00.440]  Next slide
[00:21:00.440 --> 00:21:02.440]  如果我們的romantic feeling
[00:21:02.440 --> 00:21:04.440]  一打風的時候
[00:21:04.440 --> 00:21:05.440]  沒有了這個feeling
[00:21:05.440 --> 00:21:07.440]  沒有了這個感情
[00:21:07.440 --> 00:21:10.440]  那就沒有了relationship
[00:21:10.440 --> 00:21:13.440]  Everybody will grow old
[00:21:13.440 --> 00:21:19.440]  Everybody will start to look older
[00:21:19.440 --> 00:21:22.440]  不單止look older
[00:21:22.440 --> 00:21:26.440]  可能打球會沒有那麼有精力
[00:21:26.440 --> 00:21:28.440]  或者打球沒有那麼好
[00:21:28.440 --> 00:21:31.440]  你的朋友打得沒有那麼好
[00:21:31.440 --> 00:21:33.440]  你會不會lose the relationship
[00:21:33.440 --> 00:21:34.440]  可能會
[00:21:34.440 --> 00:21:36.440]  Maybe they are not on the same team anymore
[00:21:36.440 --> 00:21:38.440]  They can't make the same team
[00:21:38.440 --> 00:21:40.440]  那就lose the relationship
[00:21:40.440 --> 00:21:41.440]  他move away
[00:21:41.440 --> 00:21:43.440]  他去了外國讀書
[00:21:43.440 --> 00:21:45.440]  上班移民去UK
[00:21:45.440 --> 00:21:47.440]  那就沒有了relationship
[00:21:47.440 --> 00:21:51.440]  And then if they don't have any more transactions for you
[00:21:51.440 --> 00:21:54.440]  You will also lose the relationship
[00:21:54.440 --> 00:21:57.440]  Maybe they won't help you with your homework anymore
[00:21:57.440 --> 00:22:00.440]  Maybe they won't help you in terms of
[00:22:00.440 --> 00:22:04.440]  I don't know, school, different things
[00:22:04.440 --> 00:22:05.440]  You will lose the relationship
[00:22:05.440 --> 00:22:11.440]  但如果我們的relationship is founded on God
[00:22:11.440 --> 00:22:14.440]  那就怎樣
[00:22:14.440 --> 00:22:17.440]  我們的foundation is secure
[00:22:17.440 --> 00:22:19.440]  It's built on a rock
[00:22:19.440 --> 00:22:21.440]  石頭
[00:22:21.440 --> 00:22:23.440]  這個foundation會很strong
[00:22:23.440 --> 00:22:26.440]  The fear of the Lord is our foundation
[00:22:26.440 --> 00:22:29.440]  我們不是有relationship
[00:22:29.440 --> 00:22:32.440]  因為我們很需要有人愛我們
[00:22:32.440 --> 00:22:35.440]  所以很需要有feeling
[00:22:35.440 --> 00:22:37.440]  所以有relationship
[00:22:37.440 --> 00:22:39.440]  我要有relationship
[00:22:39.440 --> 00:22:42.440]  因為我們要有人幫我們做事
[00:22:42.440 --> 00:22:45.440]  No, we are secure in the Lord
[00:22:45.440 --> 00:22:46.440]  God helps us
[00:22:46.440 --> 00:22:49.440]  We look for the Lord to help us
[00:22:49.440 --> 00:22:52.440]  And we look to the Lord to satisfy us
[00:22:52.440 --> 00:22:54.440]  And that is our foundation
[00:22:54.440 --> 00:23:00.440]  我上星期和一個大學學生
[00:23:00.440 --> 00:23:02.440]  因為是吃飯的
[00:23:02.440 --> 00:23:04.440]  我們就和他聊天
[00:23:04.440 --> 00:23:07.440]  你為什麼最近沒有回教會
[00:23:07.440 --> 00:23:12.440]  他就說有些女生追求我
[00:23:12.440 --> 00:23:18.440]  我覺得我要take a little break
[00:23:18.440 --> 00:23:23.440]  我就說為什麼女生會追求你
[00:23:23.440 --> 00:23:26.440]  他說我很喜歡有些feeling
[00:23:26.440 --> 00:23:28.440]  是女生追求我
[00:23:28.440 --> 00:23:31.440]  我就feel很important, needy
[00:23:31.440 --> 00:23:37.440]  你知道有些classmate或朋友是這樣嗎
[00:23:37.440 --> 00:23:39.440]  有沒有知道
[00:23:39.440 --> 00:23:42.440]  有些人很想有人chase他
[00:23:42.440 --> 00:23:43.440]  He wants to be chased
[00:23:43.440 --> 00:23:46.440]  He wants the romantic feeling
[00:23:46.440 --> 00:23:49.440]  He needs importance
[00:23:49.440 --> 00:23:51.440]  我沒有跟他這樣說
[00:23:51.440 --> 00:23:53.440]  但我心裡是這樣說
[00:23:53.440 --> 00:23:55.440]  這個人不是很ready
[00:23:55.440 --> 00:23:57.440]  有relationship
[00:23:57.440 --> 00:24:01.440]  他在找這個feeling
[00:24:01.440 --> 00:24:03.440]  He is not really searching for something
[00:24:03.440 --> 00:24:08.440]  that is glorifying the Lord
[00:24:08.440 --> 00:24:11.440]  所以the foundation of our relationship
[00:24:11.440 --> 00:24:13.440]  need to be the Lord
[00:24:13.440 --> 00:24:16.440]  我們stronger foundation
[00:24:16.440 --> 00:24:19.440]  就會有wiser relationships
[00:24:19.440 --> 00:24:23.440]  如果我們go to the Lord to satisfy us
[00:24:23.440 --> 00:24:25.440]  If we go to the Lord to help us
[00:24:25.440 --> 00:24:29.440]  Then we will have stronger foundation
[00:24:29.440 --> 00:24:32.440]  We will have stronger foundation for our relationship
[00:24:32.440 --> 00:24:34.440]  第一是foundation
[00:24:34.440 --> 00:24:36.440]  第二是什麼
[00:24:36.440 --> 00:24:38.440]  第二是什麼
[00:24:38.440 --> 00:24:39.440]  叫做cornerstone
[00:24:39.440 --> 00:24:40.440]  中文是什麼
[00:24:40.440 --> 00:24:42.440]  cornerstone是什麼
[00:24:42.440 --> 00:24:45.440]  cornerstone的importance
[00:24:45.440 --> 00:24:47.440]  重要是什麼
[00:24:47.440 --> 00:24:49.440]  cornerstone是什麼
[00:24:49.440 --> 00:24:51.440]  有沒有人解釋
[00:24:51.440 --> 00:24:53.440]  What is the cornerstone
[00:24:53.440 --> 00:24:55.440]  你lay了個foundation
[00:24:55.440 --> 00:25:01.440]  然後你開始建外牆
[00:25:01.440 --> 00:25:07.440]  你先放什麼石頭
[00:25:07.440 --> 00:25:09.440]  What is the first stone
[00:25:09.440 --> 00:25:11.440]  It is the cornerstone
[00:25:11.440 --> 00:25:16.440]  這個cornerstone是什麼
[00:25:16.440 --> 00:25:18.440]  So you put it in the corner
[00:25:18.440 --> 00:25:23.440]  It tells you what the dimensions of the building will be
[00:25:23.440 --> 00:25:25.440]  Next slide
[00:25:25.440 --> 00:25:28.440]  這個是cornerstone
[00:25:28.440 --> 00:25:31.440]  你放第一個石頭是這個
[00:25:31.440 --> 00:25:35.440]  And then it will tell you where the foundation is
[00:25:35.440 --> 00:25:37.440]  It will give you direction
[00:25:37.440 --> 00:25:42.440]  And it will lead you to the proper dimensions of the building
[00:25:42.440 --> 00:25:43.440]  聖經說
[00:25:43.440 --> 00:25:46.440]  誰是我們的cornerstone
[00:25:46.440 --> 00:25:48.440]  耶穌是我們的cornerstone
[00:25:48.440 --> 00:25:51.440]  為什麼他是我們的cornerstone
[00:25:51.440 --> 00:25:53.440]  spiritual cornerstone
[00:25:53.440 --> 00:25:54.440]  Why
[00:25:54.440 --> 00:26:00.440]  Because he gives us direction in our life
[00:26:00.440 --> 00:26:03.440]  And he is the ultimate example
[00:26:03.440 --> 00:26:06.440]  of how to build wise relationships
[00:26:06.440 --> 00:26:08.440]  How to love others
[00:26:08.440 --> 00:26:10.440]  How to forgive others
[00:26:10.440 --> 00:26:11.440]  How to be humble
[00:26:11.440 --> 00:26:13.440]  他謙卑他自己
[00:26:13.440 --> 00:26:17.440]  他悔改他的朋友
[00:26:17.440 --> 00:26:19.440]  他為他們死
[00:26:19.440 --> 00:26:21.440]  釘十字架為他們死
[00:26:21.440 --> 00:26:23.440]  他愛他的朋友
[00:26:23.440 --> 00:26:26.440]  Jesus is the ultimate example
[00:26:26.440 --> 00:26:28.440]  He is the cornerstone
[00:26:28.440 --> 00:26:31.440]  我們要跟耶穌的example
[00:26:31.440 --> 00:26:36.440]  去有wise relationships
[00:26:36.440 --> 00:26:39.440]  Okay, we are going to read a couple passages
[00:26:39.440 --> 00:26:40.440]  在Proverbs這樣說
[00:26:40.440 --> 00:26:41.440]  Let's read together
[00:26:41.440 --> 00:26:42.440]  1,2,3
[00:26:42.440 --> 00:26:44.440]  中文
[00:26:44.440 --> 00:26:45.440]  1,2,3
[00:26:45.440 --> 00:26:50.440]  (中文)
[00:26:50.440 --> 00:26:51.440]  Okay
[00:26:51.440 --> 00:26:54.440]  耶穌謙卑他自己
[00:26:54.440 --> 00:26:57.440]  我們怎樣看到他謙卑自己
[00:26:57.440 --> 00:27:00.440]  He stepped down from heaven
[00:27:00.440 --> 00:27:02.440]  to become one of us
[00:27:02.440 --> 00:27:04.440]  他做了人
[00:27:04.440 --> 00:27:06.440]  他謙卑自己
[00:27:06.440 --> 00:27:10.440]  在天堂來到這個世界
[00:27:10.440 --> 00:27:12.440]  謙卑他自己
[00:27:12.440 --> 00:27:14.440]  Let's read the next passage together
[00:27:14.440 --> 00:27:17.440]  在Philippians
[00:27:17.440 --> 00:27:18.440]  我們讀中文
[00:27:18.440 --> 00:27:19.440]  1,2,3
[00:27:20.440 --> 00:27:33.440]  (中文)
[00:27:33.440 --> 00:27:34.440]  Okay
[00:27:34.440 --> 00:27:39.440]  Jesus stepped down to become one of us
[00:27:39.440 --> 00:27:43.440]  So we should also be like Jesus
[00:27:43.440 --> 00:27:45.440]  to humble ourselves
[00:27:45.440 --> 00:27:47.440]  and to practice love
[00:27:47.440 --> 00:27:49.440]  So we have foundation
[00:27:49.440 --> 00:27:51.440]  還有cornerstone
[00:27:51.440 --> 00:27:53.440]  然後我們要有什麼
[00:27:53.440 --> 00:27:57.440]  The walls of truth and the doors of grace
[00:27:57.440 --> 00:28:00.440]  The walls of truth and the doors of grace
[00:28:00.440 --> 00:28:02.440]  我們之前學了
[00:28:02.440 --> 00:28:04.440]  怎樣有wise words
[00:28:04.440 --> 00:28:05.440]  Wise words
[00:28:05.440 --> 00:28:07.440]  記不記得那個saying
[00:28:07.440 --> 00:28:09.440]  How do we have wise words
[00:28:09.440 --> 00:28:11.440]  We need to have
[00:28:11.440 --> 00:28:13.440]  speak with
[00:28:13.440 --> 00:28:15.440]  speak with
[00:28:15.440 --> 00:28:17.440]  有一個acronym
[00:28:17.440 --> 00:28:18.440]  It's grace
[00:28:18.440 --> 00:28:20.440]  We speak with grace
[00:28:20.440 --> 00:28:21.440]  Grace是什麼
[00:28:21.440 --> 00:28:23.440]  記不記得那個G是什麼
[00:28:23.440 --> 00:28:25.440]  G是speak
[00:28:25.440 --> 00:28:27.440]  Godly
[00:28:27.440 --> 00:28:29.440]  Are the things we are speaking
[00:28:29.440 --> 00:28:31.440]  我們說的話
[00:28:31.440 --> 00:28:32.440]  是不是godly
[00:28:32.440 --> 00:28:33.440]  Is it from the Lord
[00:28:33.440 --> 00:28:34.440]  Is it biblical
[00:28:34.440 --> 00:28:35.440]  第二
[00:28:35.440 --> 00:28:36.440]  R是什麼
[00:28:36.440 --> 00:28:38.440]  記不記得
[00:28:38.440 --> 00:28:41.440]  你要回去再聽我這個sermon
[00:28:41.440 --> 00:28:43.440]  不入腦
[00:28:43.440 --> 00:28:46.440]  對不對
[00:28:46.440 --> 00:28:48.440]  Is the things we are speaking
[00:28:48.440 --> 00:28:49.440]  Is it right
[00:28:49.440 --> 00:28:50.440]  如果不對的話
[00:28:50.440 --> 00:28:51.440]  為什麼我們要說
[00:28:51.440 --> 00:28:53.440]  A是什麼
[00:28:53.440 --> 00:28:55.440]  我們要
[00:28:55.440 --> 00:28:57.440]  A是什麼
[00:28:57.440 --> 00:28:58.440]  記不記得
[00:28:58.440 --> 00:29:00.440]  我們要ask the Lord
[00:29:00.440 --> 00:29:01.440]  我們要問神
[00:29:01.440 --> 00:29:03.440]  Have we prayed about it
[00:29:03.440 --> 00:29:06.440]  如果我們沒prayed about it
[00:29:06.440 --> 00:29:08.440]  Why are we talking about it
[00:29:08.440 --> 00:29:09.440]  第四
[00:29:09.440 --> 00:29:11.440]  C是什麼
[00:29:11.440 --> 00:29:13.440]  We speak with
[00:29:13.440 --> 00:29:14.440]  compassion
[00:29:14.440 --> 00:29:15.440]  是不是
[00:29:15.440 --> 00:29:17.440]  Are we compassionate and kind
[00:29:17.440 --> 00:29:19.440]  E是什麼
[00:29:19.440 --> 00:29:20.440]  記不記得
[00:29:20.440 --> 00:29:21.440]  edifying
[00:29:21.440 --> 00:29:24.440]  Are you looking at the slides
[00:29:24.440 --> 00:29:25.440]  edifying
[00:29:25.440 --> 00:29:27.440]  Are we helping others to grow
[00:29:27.440 --> 00:29:29.440]  我們說的話
[00:29:29.440 --> 00:29:30.440]  是不是build up人
[00:29:30.440 --> 00:29:32.440]  還是tear them down
[00:29:32.440 --> 00:29:33.440]  tear them down
[00:29:33.440 --> 00:29:35.440]  Why are we speaking these things
[00:29:35.440 --> 00:29:37.440]  So we need to speak with truth
[00:29:37.440 --> 00:29:39.440]  The walls of truth
[00:29:39.440 --> 00:29:41.440]  and the doors of grace
[00:29:41.440 --> 00:29:42.440]  The walls of truth
[00:29:42.440 --> 00:29:43.440]  and the doors of grace
[00:29:43.440 --> 00:29:44.440]  That's how we build
[00:29:44.440 --> 00:29:47.440]  strong and wise relationships
[00:29:47.440 --> 00:29:48.440]  最後
[00:29:48.440 --> 00:29:49.440]  我們要有什麼
[00:29:49.440 --> 00:29:50.440]  cover
[00:29:50.440 --> 00:29:52.440]  要有什麼cover我們的屋
[00:29:52.440 --> 00:29:53.440]  relationships
[00:29:53.440 --> 00:29:55.440]  我們要有愛心
[00:29:55.440 --> 00:29:56.440]  去cover
[00:29:56.440 --> 00:29:57.440]  我們的relationships
[00:29:57.440 --> 00:29:58.440]  我們讀
[00:29:58.440 --> 00:30:00.440]  The next passage
[00:30:00.440 --> 00:30:02.440]  Let's read Chinese together
[00:30:02.440 --> 00:30:03.440]  1,2,3
[00:30:03.440 --> 00:30:19.440]  (英文)
[00:30:19.440 --> 00:30:20.440]  OK
[00:30:20.440 --> 00:30:21.440]  In addition
[00:30:21.440 --> 00:30:23.440]  Peter says this
[00:30:23.440 --> 00:30:24.440]  Above all
[00:30:24.440 --> 00:30:26.440]  love each other deeply
[00:30:26.440 --> 00:30:28.440]  because love covers
[00:30:28.440 --> 00:30:30.440]  a multitude of sins
[00:30:30.440 --> 00:30:32.440]  We all need love
[00:30:32.440 --> 00:30:34.440]  in our relationships
[00:30:34.440 --> 00:30:35.440]  為什麼
[00:30:35.440 --> 00:30:36.440]  為什麼我們要愛
[00:30:36.440 --> 00:30:37.440]  在我們不同的關係
[00:30:37.440 --> 00:30:42.440]  Because people are not perfect
[00:30:42.440 --> 00:30:43.440]  People are not perfect
[00:30:43.440 --> 00:30:45.440]  And when they do bad things
[00:30:45.440 --> 00:30:46.440]  or do wrong things
[00:30:46.440 --> 00:30:47.440]  or mistakes
[00:30:47.440 --> 00:30:49.440]  We need to love them
[00:30:49.440 --> 00:30:51.440]  and forgive them
[00:30:51.440 --> 00:30:52.440]  We need to love them
[00:30:52.440 --> 00:30:53.440]  and forgive them
[00:30:53.440 --> 00:30:55.440]  We're gonna invite Gabriel
[00:30:55.440 --> 00:30:56.440]  to come up and share with us
[00:30:56.440 --> 00:30:58.440]  Let's give him a hand
[00:30:58.440 --> 00:31:01.440]  (掌聲)
[00:31:01.440 --> 00:31:03.440]  OK, welcome back, Gabriel
[00:31:03.440 --> 00:31:05.440]  你覺得在大學怎樣
[00:31:05.440 --> 00:31:06.440]  適不適應
[00:31:06.440 --> 00:31:08.440]  有什麼你覺得
[00:31:08.440 --> 00:31:09.440]  很難適應的
[00:31:09.440 --> 00:31:10.440]  在大學
[00:31:10.440 --> 00:31:13.440]  適應
[00:31:13.440 --> 00:31:14.440]  有什麼你覺得
[00:31:14.440 --> 00:31:17.440]  天氣
[00:31:17.440 --> 00:31:19.440]  自己照顧自己
[00:31:19.440 --> 00:31:20.440]  OK
[00:31:20.440 --> 00:31:21.440]  沒有人照顧我
[00:31:21.440 --> 00:31:22.440]  OK
[00:31:22.440 --> 00:31:24.440]  有沒有煮飯
[00:31:24.440 --> 00:31:25.440]  沒有煮過
[00:31:25.440 --> 00:31:26.440]  沒有煮過
[00:31:26.440 --> 00:31:27.440]  煮過一次
[00:31:27.440 --> 00:31:29.440]  因為那個經驗
[00:31:29.440 --> 00:31:31.440]  好像很麻煩
[00:31:31.440 --> 00:31:32.440]  OK
[00:31:32.440 --> 00:31:34.440]  那是難的
[00:31:34.440 --> 00:31:35.440]  你去大學
[00:31:35.440 --> 00:31:36.440]  又要適應一個新的環境
[00:31:36.440 --> 00:31:38.440]  一個大學
[00:31:38.440 --> 00:31:40.440]  要怎樣去讀書
[00:31:40.440 --> 00:31:41.440]  然後又要煮飯
[00:31:41.440 --> 00:31:43.440]  又要照顧自己
[00:31:43.440 --> 00:31:44.440]  香港很舒服
[00:31:44.440 --> 00:31:45.440]  又有工人
[00:31:45.440 --> 00:31:47.440]  又有爸爸媽媽照顧
[00:31:47.440 --> 00:31:49.440]  OK
[00:31:49.440 --> 00:31:51.440]  那你今天想跟我們分享的故事
[00:31:51.440 --> 00:31:52.440]  是什麼
[00:31:52.440 --> 00:31:56.440]  我想分享的是
[00:31:56.440 --> 00:31:58.440]  我平時
[00:31:58.440 --> 00:31:59.440]  我之前
[00:31:59.440 --> 00:32:00.440]  幾個月前
[00:32:00.440 --> 00:32:01.440]  就是
[00:32:01.440 --> 00:32:03.440]  剛剛到澳洲
[00:32:03.440 --> 00:32:06.440]  還有在去澳洲之前
[00:32:06.440 --> 00:32:08.440]  就是那個反叛時期
[00:32:08.440 --> 00:32:10.440]  怎樣跟父母
[00:32:10.440 --> 00:32:12.440]  就是我可能
[00:32:12.440 --> 00:32:15.440]  拖延得太多
[00:32:15.440 --> 00:32:18.440]  還有
[00:32:18.440 --> 00:32:20.440]  就是
[00:32:20.440 --> 00:32:22.440]  叫什麼都不做
[00:32:22.440 --> 00:32:23.440]  什麼都不動
[00:32:23.440 --> 00:32:25.440]  就這樣在那裡拖
[00:32:25.440 --> 00:32:27.440]  然後媽媽就叫我
[00:32:27.440 --> 00:32:30.440]  快點去做意義的事情
[00:32:30.440 --> 00:32:33.440]  要做自己應該要做的日常
[00:32:33.440 --> 00:32:35.440]  因為我那時候的日常
[00:32:35.440 --> 00:32:36.440]  是很不健康的
[00:32:36.440 --> 00:32:39.440]  就是要睡一會才去
[00:32:39.440 --> 00:32:41.440]  就是晚上要睡一會才起床
[00:32:41.440 --> 00:32:43.440]  要叫很久才起床去刷牙
[00:32:43.440 --> 00:32:45.440]  然後才睡
[00:32:45.440 --> 00:32:47.440]  然後
[00:32:47.440 --> 00:32:48.440]  很難動的
[00:32:48.440 --> 00:32:49.440]  叫很久
[00:32:49.440 --> 00:32:51.440]  叫都不動的
[00:32:51.440 --> 00:32:54.440]  叫很久才起床
[00:32:54.440 --> 00:32:56.440]  然後
[00:32:56.440 --> 00:32:58.440]  搞到媽媽經常
[00:32:58.440 --> 00:33:00.440]  如果要做詩詩就搞到她遲到
[00:33:00.440 --> 00:33:04.440]  然後
[00:33:04.440 --> 00:33:06.440]  再之前
[00:33:06.440 --> 00:33:08.440]  一兩年前
[00:33:08.440 --> 00:33:10.440]  教會團隊
[00:33:10.440 --> 00:33:12.440]  經常遲到
[00:33:12.440 --> 00:33:14.440]  因為都是
[00:33:14.440 --> 00:33:15.440]  晚上又拖
[00:33:15.440 --> 00:33:16.440]  早上又拖
[00:33:16.440 --> 00:33:18.440]  其實這個拖延性
[00:33:18.440 --> 00:33:20.440]  令到我跟父母
[00:33:20.440 --> 00:33:22.440]  經常有很多
[00:33:22.440 --> 00:33:23.440]  也不是很多
[00:33:23.440 --> 00:33:26.440]  不過一涉及到拖延
[00:33:26.440 --> 00:33:28.440]  就會吵架
[00:33:28.440 --> 00:33:30.440]  我會反駁
[00:33:30.440 --> 00:33:32.440]  不喜歡被人說
[00:33:32.440 --> 00:33:34.440]  還有
[00:33:34.440 --> 00:33:36.440]  經常覺得自己想
[00:33:36.440 --> 00:33:40.440]  想贏這個
[00:33:40.440 --> 00:33:42.440]  爭論
[00:33:42.440 --> 00:33:46.440]  你怎樣解決
[00:33:46.440 --> 00:33:48.440]  這些不同的問題
[00:33:48.440 --> 00:33:50.440]  跟父母的爭論
[00:33:50.440 --> 00:33:52.440]  其實
[00:33:52.440 --> 00:33:54.440]  過了幾分鐘之後
[00:33:54.440 --> 00:33:56.440]  一兩分鐘
[00:33:56.440 --> 00:33:58.440]  其實我跟媽媽都受不了
[00:33:58.440 --> 00:34:00.440]  就會擁抱
[00:34:00.440 --> 00:34:02.440]  親吻
[00:34:02.440 --> 00:34:04.440]  在這個愛的屋頂下
[00:34:04.440 --> 00:34:06.440]  因為我們有這個強力的基礎
[00:34:06.440 --> 00:34:08.440]  就是一個愛的屋頂
[00:34:08.440 --> 00:34:10.440]  還有我們知道
[00:34:10.440 --> 00:34:12.440]  我們兩個都很體重
[00:34:12.440 --> 00:34:14.440]  我們很親密的關係
[00:34:14.440 --> 00:34:16.440]  好
[00:34:16.440 --> 00:34:18.440]  非常好分享
[00:34:18.440 --> 00:34:20.440]  給Gabriel一個掌聲
[00:34:20.440 --> 00:34:22.440]  是的
[00:34:22.440 --> 00:34:24.440]  我們有愛的屋頂
[00:34:24.440 --> 00:34:26.440]  是非常重要的
[00:34:26.440 --> 00:34:28.440]  所以我們今天學到三件事
[00:34:28.440 --> 00:34:30.440]  第一個詩是什麼
[00:34:30.440 --> 00:34:32.440]  記不記得
[00:34:32.440 --> 00:34:34.440]  我們每個有什麼
[00:34:34.440 --> 00:34:36.440]  我們每個有
[00:34:36.440 --> 00:34:38.440]  有
[00:34:38.440 --> 00:34:40.440]  每個有
[00:34:40.440 --> 00:34:42.440]  關係的圈
[00:34:42.440 --> 00:34:44.440]  第三
[00:34:44.440 --> 00:34:46.440]  我們需要建立
[00:34:46.440 --> 00:34:48.440]  我們需要建立
[00:34:48.440 --> 00:34:50.440]  聰明的關係
[00:34:50.440 --> 00:34:52.440]  聰明的關係
[00:34:52.440 --> 00:34:54.440]  還有一個詩
[00:34:54.440 --> 00:34:56.440]  我們來看看詩
[00:34:56.440 --> 00:34:58.440]  它說
[00:34:58.440 --> 00:35:02.440]  神對亞伯拉罕說
[00:35:02.440 --> 00:35:04.440]  我會讓你成為一個偉大的國家
[00:35:04.440 --> 00:35:06.440]  我會祝福你
[00:35:06.440 --> 00:35:08.440]  我會讓你的名字偉大
[00:35:08.440 --> 00:35:10.440]  你會成為一個祝福
[00:35:10.440 --> 00:35:12.440]  你會成為一個祝福
[00:35:12.440 --> 00:35:14.440]  神對亞伯拉罕說
[00:35:14.440 --> 00:35:16.440]  你會成為一個祝福
[00:35:16.440 --> 00:35:18.440]  他是不是只是
[00:35:18.440 --> 00:35:20.440]  跟以色列會成為一個祝福
[00:35:20.440 --> 00:35:22.440]  不是只有對亞伯拉罕
[00:35:22.440 --> 00:35:24.440]  是對全世界
[00:35:24.440 --> 00:35:26.440]  是對全世界
[00:35:26.440 --> 00:35:28.440]  神給我們每個
[00:35:28.440 --> 00:35:30.440]  有不同的關係
[00:35:30.440 --> 00:35:32.440]  為什麼
[00:35:32.440 --> 00:35:34.440]  為什麼神給我們每個關係
[00:35:34.440 --> 00:35:36.440]  是為了我們成為一個祝福
[00:35:36.440 --> 00:35:38.440]  給我們的家人
[00:35:38.440 --> 00:35:40.440]  給我們的朋友
[00:35:40.440 --> 00:35:42.440]  給我們工作的人
[00:35:42.440 --> 00:35:44.440]  給我們的學生
[00:35:44.440 --> 00:35:46.440]  神想要我們成為一個祝福
[00:35:46.440 --> 00:35:48.440]  其實當神對亞伯拉罕說
[00:35:48.440 --> 00:35:50.440]  在這個畫面
[00:35:50.440 --> 00:35:52.440]  這不是一個建議
[00:35:52.440 --> 00:35:54.440]  這不是一個建議
[00:35:54.440 --> 00:35:56.440]  哦,你可以成為一個祝福
[00:35:56.440 --> 00:35:58.440]  這其實是一個指令
[00:35:58.440 --> 00:36:00.440]  神指令亞伯拉罕
[00:36:00.440 --> 00:36:02.440]  成為一個祝福
[00:36:02.440 --> 00:36:04.440]  不僅對他的人民
[00:36:04.440 --> 00:36:06.440]  但對全世界
[00:36:06.440 --> 00:36:08.440]  我們需要
[00:36:08.440 --> 00:36:10.440]  為人民帶來基督
