
[00:00:00.000 --> 00:00:03.220]  各位弟兄姐妹們 主內平安
[00:20:48.040 --> 00:20:51.040]  以法連的福分還要多過他的哥哥
[00:20:51.040 --> 00:20:54.040]  馬拿西長子的
[00:20:54.040 --> 00:20:57.040]  在他之上
[00:20:57.040 --> 00:21:00.040]  好 這個也是有一個原因
[00:21:00.040 --> 00:21:03.040]  約瑟成為長子
[00:21:03.040 --> 00:21:06.040]  本來在十二支派裡面有一個叫做呂便的
[00:21:06.040 --> 00:21:09.040]  呂便本來他是長子
[00:21:09.040 --> 00:21:12.040]  但是他卻做了
[00:21:12.040 --> 00:21:15.040]  神不喜悅的事情 卻犯了奸淫
[00:21:15.040 --> 00:21:18.040]  和他爸爸的妾室犯了奸淫
[00:21:18.040 --> 00:21:21.040]  所以他就沒有能夠
[00:21:21.040 --> 00:21:24.040]  得到這個長子的名分
[00:21:24.040 --> 00:21:27.040]  長子的名分就到了誰的身上
[00:21:27.040 --> 00:21:30.040]  約瑟以至於他的兩個兒子
[00:21:30.040 --> 00:21:33.040]  都有兩塊的土地
[00:21:33.040 --> 00:21:36.040]  就到了今天的分地的這裡
[00:21:36.040 --> 00:21:39.040]  各得一塊的土地
[00:21:39.040 --> 00:21:42.040]  好 我們在這裡看到
[00:21:42.040 --> 00:21:45.040]  第二點的內容要講的是順服
[00:21:45.040 --> 00:21:48.040]  上帝的權柄 但卻在經文裡邊
[00:21:48.040 --> 00:21:51.040]  有一個反例
[00:21:51.040 --> 00:21:54.040]  明明神已經那麼祝福
[00:21:54.040 --> 00:21:57.040]  約瑟的家庭了
[00:21:57.040 --> 00:22:00.040]  那麼的祝福馬拿西和以法連了
[00:22:00.040 --> 00:22:03.040]  但他們卻在經文裡邊
[00:22:03.040 --> 00:22:08.040]  為之後的生命留下了禍患
[00:22:08.040 --> 00:22:11.040]  沒有順服到神
[00:22:11.040 --> 00:22:14.040]  就是在十六章的第十節
[00:22:14.040 --> 00:22:19.040]  他們沒有趕出積瑟的家男人
[00:22:19.040 --> 00:22:22.040]  沒有趕出其實有一個原因的
[00:22:22.040 --> 00:22:25.040]  就留了這些在以法連的中間
[00:22:25.040 --> 00:22:32.040]  成為什麼 做苦工的僕人
[00:22:32.040 --> 00:22:35.040]  所以在這裡有一個屬靈的反省
[00:22:35.040 --> 00:22:38.040]  其實都是來自於
[00:22:38.040 --> 00:22:41.040]  我們都會面對的一些的挑戰
[00:22:41.040 --> 00:22:44.040]  有的時候 真刀真槍的征戰
[00:22:44.040 --> 00:22:46.040]  我們可以勝得過
[00:22:46.040 --> 00:22:48.040]  我們可以打得贏
[00:22:48.040 --> 00:22:51.040]  但面對可以有的安逸的時候
[00:22:51.040 --> 00:22:54.040]  苦工可以不用做了
[00:22:54.040 --> 00:22:57.040]  有這般的人可以為我們做苦工吧
[00:22:57.040 --> 00:23:00.040]  就忘記了神的吩咐
[00:23:00.040 --> 00:23:02.040]  要把他們趕出去
[00:23:02.040 --> 00:23:05.040]  在了他們的當中
[00:23:05.040 --> 00:23:07.040]  刀劍可以許生
[00:23:07.040 --> 00:23:10.040]  安逸卻埋下了禍患
[00:23:10.040 --> 00:23:13.040]  值得我們都可以提醒
[00:23:13.040 --> 00:23:17.040]  很多時候我們弟兄姊妹的生命也會遇到
[00:23:17.040 --> 00:23:20.040]  我們在困難的時候
[00:23:20.040 --> 00:23:23.040]  緊緊的連接於神
[00:23:23.040 --> 00:23:28.040]  偽生 獨經 團泣 侍奉
[00:23:28.040 --> 00:23:31.040]  當我們生命到了一個平穩的階段的時候
[00:23:31.040 --> 00:23:33.040]  生活也安逸了
[00:23:33.040 --> 00:23:36.040]  孩子也可以不用管了
[00:23:36.040 --> 00:23:40.040]  慢慢就忽略了其中神的權柄
[00:23:40.040 --> 00:23:42.040]  忘記了順從
[00:23:42.040 --> 00:23:46.040]  以至於生命就埋下了一些的禍患
[00:23:46.040 --> 00:23:48.040]  開始走向衰敗
[00:23:48.040 --> 00:23:50.040]  這是給我們的提醒
[00:23:50.040 --> 00:23:54.040]  好 接下來還有第三點也特別重要
[00:23:54.040 --> 00:23:58.040]  我們要成就神的恩典到我們的生命當中
[00:23:58.040 --> 00:24:00.040]  第三點就是
[00:24:00.040 --> 00:24:03.040]  定今永恆的福分
[00:24:03.040 --> 00:24:06.040]  為什麼要特別這樣說呢
[00:24:06.040 --> 00:24:09.040]  因為對於兩兄弟之間
[00:24:09.040 --> 00:24:13.040]  特別是祝福了小的那一個
[00:24:13.040 --> 00:24:17.040]  沒有給大的那一個特別的祝福的話
[00:24:17.040 --> 00:24:23.040]  特別會引起兄弟之間的嫉妒和紛爭
[00:24:23.040 --> 00:24:28.040]  其實兩個孩子兩個支派都已經是非常蒙福了
[00:24:28.040 --> 00:24:32.040]  但是如果人的視角
[00:24:32.040 --> 00:24:36.040]  只是看到自己不滿足的那一個部分
[00:24:36.040 --> 00:24:40.040]  只是看到自己比別人少的那個部分
[00:24:40.040 --> 00:24:44.040]  你生命永遠都活在苦讀裡面
[00:24:44.040 --> 00:24:49.040]  所以這一點就是定今永恆的福分
[00:24:49.040 --> 00:24:53.040]  以色列人要指著你們祝福說
[00:24:53.040 --> 00:24:57.040]  願上帝使你們如伊法連馬拿西一樣
[00:24:57.040 --> 00:25:00.040]  祝福已經是很多很多的了
[00:25:00.040 --> 00:25:03.040]  所以在這裡有不同的詩經家
[00:25:03.040 --> 00:25:07.040]  有不同弟兄姐妹也會問一個問題
[00:25:07.040 --> 00:25:15.040]  為什麼以色列特別要祝福他的次子伊法連呢
[00:25:15.040 --> 00:25:18.040]  我們參考不同的詩經家
[00:25:18.040 --> 00:25:20.040]  他會給出一些的答案
[00:25:20.040 --> 00:25:23.040]  也願意和大家分享一下
[00:25:23.040 --> 00:25:26.040]  第一個原因猜測
[00:25:26.040 --> 00:25:32.040]  雅各 以色列老眼昏花的緣故嗎
[00:25:32.040 --> 00:25:35.040]  在48章第10節就記載了
[00:25:35.040 --> 00:25:38.040]  以色列年紀老邁
[00:25:38.040 --> 00:25:40.040]  眼睛昏花了
[00:25:40.040 --> 00:25:43.040]  不能看見啊不能看見
[00:25:43.040 --> 00:25:46.040]  很明顯如果我們看到之後的經文
[00:25:46.040 --> 00:25:49.040]  這樣一個原因成不成立啊
[00:25:49.040 --> 00:25:51.040]  不成立不成立
[00:25:51.040 --> 00:25:53.040]  約瑟提醒了以後雅各就說
[00:25:53.040 --> 00:25:56.040]  不是的 哇啊 不是的
[00:25:56.040 --> 00:25:59.040]  他很清楚他要做一件什麼樣的事情
[00:25:59.040 --> 00:26:02.040]  他要做一件什麼樣的事情啊
[00:26:02.040 --> 00:26:04.040]  還有一種猜測呢
[00:26:04.040 --> 00:26:10.040]  是猜測說以色列他的這樣一個做法
[00:26:10.040 --> 00:26:15.040]  和他的成長的原生家庭
[00:26:15.040 --> 00:26:17.040]  生命成長很有關係
[00:26:17.040 --> 00:26:19.040]  為什麼這樣說呢
[00:26:19.040 --> 00:26:22.040]  因為雅各本來就是小兒子嘛
[00:26:22.040 --> 00:26:26.040]  他之前就和他的哥哥去爭長子的名分嘛
[00:26:26.040 --> 00:26:29.040]  甚至運用了一些的詭計
[00:26:29.040 --> 00:26:31.040]  把長子的名分騙得
[00:26:31.040 --> 00:26:33.040]  好像喜歡小兒子一樣
[00:26:33.040 --> 00:26:35.040]  當他娶妻的時候
[00:26:35.040 --> 00:26:39.040]  他也是喜歡妹妹拉姐
[00:26:39.040 --> 00:26:42.040]  不太喜歡那個姐姐莉雅的
[00:26:42.040 --> 00:26:45.040]  老是都是喜歡小的那個
[00:26:45.040 --> 00:26:48.040]  當他喜歡的妻子這個拉姐
[00:26:48.040 --> 00:26:52.040]  為他生下了這個小兒子約瑟的時候
[00:26:52.040 --> 00:26:54.040]  哇 更加不得了了
[00:26:54.040 --> 00:26:56.040]  還做了一件彩衣啊
[00:26:56.040 --> 00:26:58.040]  在約瑟的身上
[00:26:58.040 --> 00:27:01.040]  就也有這個詩經的學家在說
[00:27:01.040 --> 00:27:05.040]  是不是因著這個以色列的生命旅程
[00:27:05.040 --> 00:27:07.040]  一直都是偏愛小的那個
[00:27:07.040 --> 00:27:11.040]  以至於到了約瑟要帶他的兩個孩子來的時候
[00:27:11.040 --> 00:27:14.040]  他還是要祝福小的那個呢
[00:27:14.040 --> 00:27:17.040]  其實他這裡本來說的有一點道理
[00:27:17.040 --> 00:27:20.040]  但是卻不能夠成立啊
[00:27:20.040 --> 00:27:24.040]  以色列經歷了人生當中很多的起點啊
[00:27:24.040 --> 00:27:27.040]  有他一些生命的呼應
[00:27:27.040 --> 00:27:31.040]  但他年尾他經歷了神很多的旋律
[00:27:31.040 --> 00:27:33.040]  還有神的恩典以後
[00:27:33.040 --> 00:27:35.040]  他更加的明白
[00:27:35.040 --> 00:27:37.040]  什麼是神的心意
[00:27:37.040 --> 00:27:39.040]  神的心意啊
[00:27:39.040 --> 00:27:41.040]  好 還有一個猜測呢
[00:27:41.040 --> 00:27:42.040]  也很特別啊
[00:27:42.040 --> 00:27:44.040]  還有一個猜測
[00:27:44.040 --> 00:27:48.040]  它是關係到約瑟的生平有相關的
[00:27:48.040 --> 00:27:50.040]  約瑟的生平有相關
[00:27:50.040 --> 00:27:53.040]  大家都知道約瑟他經歷了很大的苦難嘛
[00:27:53.040 --> 00:27:54.040]  對不對
[00:27:54.040 --> 00:27:56.040]  曾經蒙受寵愛
[00:27:56.040 --> 00:27:58.040]  穿了彩衣
[00:27:58.040 --> 00:28:01.040]  但他卻被十個哥哥陷害
[00:28:01.040 --> 00:28:03.040]  被賣到了埃及地啊
[00:28:03.040 --> 00:28:05.040]  受到了很多的苦患
[00:28:05.040 --> 00:28:08.040]  很多的苦讀在他的心裡面啊
[00:28:08.040 --> 00:28:10.040]  以至於呢
[00:28:10.040 --> 00:28:15.040]  約瑟給他的兩個孩子起名字的時候
[00:28:15.040 --> 00:28:19.040]  帶入了他生命當中一些很直接的投射
[00:28:19.040 --> 00:28:23.040]  就是今天所說的瑪拿西和以法蓮啊
[00:28:23.040 --> 00:28:25.040]  第一個孩子是誰啊
[00:28:25.040 --> 00:28:28.040]  瑪拿西 對了 瑪拿西
[00:28:28.040 --> 00:28:30.040]  第一個孩子的意思呢
[00:28:30.040 --> 00:28:32.040]  如果翻譯過來就叫做
[00:28:32.040 --> 00:28:36.040]  上帝使我忘了一切的困苦
[00:28:36.040 --> 00:28:39.040]  和我負的全家
[00:28:39.040 --> 00:28:43.040]  是一個始知萬確的意思
[00:28:43.040 --> 00:28:46.040]  大家可以想像約瑟的痛苦嗎
[00:28:46.040 --> 00:28:48.040]  以至於有了孩子的時候
[00:28:48.040 --> 00:28:50.040]  第一個孩子每次呼喚他
[00:28:50.040 --> 00:28:52.040]  都是一種的提醒
[00:28:52.040 --> 00:28:54.040]  忘了吧 忘了吧
[00:28:54.040 --> 00:28:57.040]  不要糾結了
[00:28:57.040 --> 00:29:00.040]  當他完全的交托忘了的時候
[00:29:00.040 --> 00:29:02.040]  到了第二個孩子是誰啊
[00:29:02.040 --> 00:29:04.040]  以法蓮
[00:29:04.040 --> 00:29:07.040]  以法蓮的名字的意思呢是
[00:29:07.040 --> 00:29:10.040]  上帝使我在受苦的地方
[00:29:10.040 --> 00:29:12.040]  參聖
[00:29:12.040 --> 00:29:15.040]  始知參聖的意思
[00:29:15.040 --> 00:29:18.040]  所以第一個名字呼喚的時候
[00:29:18.040 --> 00:29:20.040]  忘了吧 忘了吧
[00:29:20.040 --> 00:29:22.040]  第二個名字參聖都是
[00:29:22.040 --> 00:29:25.040]  感謝神 感謝神
[00:29:25.040 --> 00:29:27.040]  所以還有世經學家就說了
[00:29:27.040 --> 00:29:30.040]  這名字不是這裡擺明的吧
[00:29:30.040 --> 00:29:34.040]  始參聖的最後就參聖了
[00:29:34.040 --> 00:29:36.040]  忘了吧 他雖然也蒙福啊
[00:29:36.040 --> 00:29:40.040]  肯定沒有始參聖的那個祝福那麼多
[00:29:40.040 --> 00:29:43.040]  也好像是一些的解釋的途徑
[00:29:43.040 --> 00:29:46.040]  但是卻不是最根本的原因啊
[00:29:46.040 --> 00:29:51.040]  最根本的原因是在這祝福的背後
[00:29:51.040 --> 00:29:57.040]  有來自於神的旨意
[00:29:57.040 --> 00:30:00.040]  在《傳世紀》裡面也記載
[00:30:00.040 --> 00:30:02.040]  只是他的兄弟
[00:30:02.040 --> 00:30:04.040]  他們都蒙受了很大的祝福
[00:30:04.040 --> 00:30:07.040]  他也必成為一族
[00:30:07.040 --> 00:30:10.040]  也必參大 指的是長子馬拿西
[00:30:10.040 --> 00:30:14.040]  只是他的兄弟將來比他還大
[00:30:14.040 --> 00:30:18.040]  他兄弟的後裔要成為多族啊
[00:30:18.040 --> 00:30:21.040]  有來自於上帝的心意
[00:30:21.040 --> 00:30:23.040]  這個時候就去到了
[00:30:23.040 --> 00:30:26.040]  以色列的心目當中了
[00:30:26.040 --> 00:30:28.040]  所以他就交叉了雙手
[00:30:28.040 --> 00:30:30.040]  給他的兩個孩子
[00:30:30.040 --> 00:30:33.040]  有這樣一種特別的祝福
[00:30:33.040 --> 00:30:37.040]  有一個關於兩個兄弟的孩子的故事啊
[00:30:37.040 --> 00:30:39.040]  也特別想和大家分享
[00:30:39.040 --> 00:30:44.040]  有兩個兄弟他們外出一起去
[00:30:44.040 --> 00:30:47.040]  這個創業啊
[00:30:47.040 --> 00:30:49.040]  一起去打拼了 一起打拼
[00:30:49.040 --> 00:30:52.040]  但是遇到了極端困難的時候
[00:30:52.040 --> 00:30:54.040]  困難的境況
[00:30:54.040 --> 00:30:57.040]  在一個人煙稀少的地方
[00:30:57.040 --> 00:31:00.040]  遇到了一個滿有智慧的斬者
[00:31:00.040 --> 00:31:02.040]  滿有智慧的斬者
[00:31:02.040 --> 00:31:04.040]  這個斬者就給到這兩個兄弟
[00:31:04.040 --> 00:31:07.040]  兩個選擇了
[00:31:07.040 --> 00:31:14.040]  我手裡面有一塊鮮魚
[00:31:14.040 --> 00:31:18.040]  另外我這裡還有一條魚竿
[00:31:18.040 --> 00:31:20.040]  還有魚餌
[00:31:20.040 --> 00:31:24.040]  你們兄弟一人只能選一件
[00:31:24.040 --> 00:31:28.040]  然後你們就再去繼續你們的旅程吧
[00:31:28.040 --> 00:31:31.040]  於是兩個兄弟在商議了以後
[00:31:31.040 --> 00:31:33.040]  各有各的選擇
[00:31:33.040 --> 00:31:35.040]  一人就選了一樣
[00:31:35.040 --> 00:31:36.040]  這個時候也想問一下
[00:31:36.040 --> 00:31:38.040]  我們在座的弟兄姐妹
[00:31:38.040 --> 00:31:40.040]  如果是你
[00:31:40.040 --> 00:31:44.040]  你會選擇其中的哪一項的祝福呢
[00:31:44.040 --> 00:31:46.040]  如果選擇魚的
[00:31:46.040 --> 00:31:49.040]  舉手我看一下
[00:31:49.040 --> 00:31:50.040]  還是有幾位
[00:31:50.040 --> 00:31:52.040]  有幾位 謝謝
[00:31:52.040 --> 00:31:54.040]  如果選擇魚竿的
[00:31:54.040 --> 00:31:56.040]  有哪幾位啊
[00:31:56.040 --> 00:31:58.040]  還有很多位
[00:31:58.040 --> 00:31:59.040]  很多位的
[00:31:59.040 --> 00:32:01.040]  看來很多都是聽過
[00:32:01.040 --> 00:32:03.040]  獸人以魚
[00:32:03.040 --> 00:32:05.040]  不如獸人以魚三點水
[00:32:05.040 --> 00:32:07.040]  那個魚的典故
[00:32:07.040 --> 00:32:10.040]  故事還在繼續
[00:32:10.040 --> 00:32:15.040]  於是乎選到鮮魚的兄弟
[00:32:15.040 --> 00:32:17.040]  就一邊品嘗鮮魚
[00:32:17.040 --> 00:32:21.040]  一邊找尋他生命的繼續的方向
[00:32:21.040 --> 00:32:23.040]  不過很可惜
[00:32:23.040 --> 00:32:24.040]  他一直找
[00:32:24.040 --> 00:32:27.040]  都找不到下一個的落腳點
[00:32:27.040 --> 00:32:30.040]  最終就死去了
[00:32:30.040 --> 00:32:31.040]  就死去了
[00:32:31.040 --> 00:32:32.040]  把鮮魚吃完
[00:32:32.040 --> 00:32:33.040]  還是找不到
[00:32:33.040 --> 00:32:34.040]  就死去了
[00:32:34.040 --> 00:32:37.040]  選擇了魚竿的這個兄弟
[00:32:37.040 --> 00:32:39.040]  順著智者的指引
[00:32:39.040 --> 00:32:41.040]  你朝那個方向去
[00:32:41.040 --> 00:32:43.040]  一直長途的跋涉
[00:32:43.040 --> 00:32:44.040]  走啊走啊走啊
[00:32:44.040 --> 00:32:46.040]  終於在他的遠處
[00:32:46.040 --> 00:32:49.040]  看到了一彎的大海了
[00:32:49.040 --> 00:32:53.040]  但是他卻挨不住去到那個海邊
[00:32:53.040 --> 00:32:56.040]  最終也是死去了
[00:32:56.040 --> 00:32:58.040]  最終也是死去了
[00:32:58.040 --> 00:33:01.040]  所以這樣一個問題的背後
[00:33:01.040 --> 00:33:04.040]  究竟怎麼樣是一個選擇呢
[00:33:04.040 --> 00:33:05.040]  原來這兩兄弟
[00:33:05.040 --> 00:33:08.040]  在他們的心目當中的選擇
[00:33:08.040 --> 00:33:10.040]  只是生命當中
[00:33:10.040 --> 00:33:12.040]  給到的一個機會
[00:33:12.040 --> 00:33:14.040]  我是要選擇魚呢
[00:33:14.040 --> 00:33:17.040]  還是要選擇魚竿呢
[00:33:17.040 --> 00:33:19.040]  他們忽略了
[00:33:19.040 --> 00:33:22.040]  其實他們兄弟彼此之間
[00:33:22.040 --> 00:33:27.040]  也是來自於神的一個莫大的祝福
[00:33:27.040 --> 00:33:31.040]  如果他們可以兄弟兩人聯手的話
[00:33:31.040 --> 00:33:34.040]  一起朝著那個方向去
[00:33:34.040 --> 00:33:37.040]  去進前去行軍的話
[00:33:37.040 --> 00:33:40.040]  一起去遠足的話
[00:33:40.040 --> 00:33:43.040]  他們是完全可以
[00:33:43.040 --> 00:33:45.040]  享用了食物
[00:33:45.040 --> 00:33:46.040]  衝擊以後
[00:33:46.040 --> 00:33:48.040]  去到海邊
[00:33:48.040 --> 00:33:52.040]  一起打魚而生存下來的
[00:33:52.040 --> 00:33:55.040]  這就是很多我們現在人
[00:33:55.040 --> 00:33:58.040]  的一種的誤區
[00:33:58.040 --> 00:34:01.040]  只是競爭的關係
[00:34:01.040 --> 00:34:03.040]  只是選擇的關係
[00:34:03.040 --> 00:34:04.040]  而忽略了
[00:34:04.040 --> 00:34:08.040]  神已經把他莫大的恩典
[00:34:08.040 --> 00:34:11.040]  放在了我們的家庭的裡邊
[00:34:11.040 --> 00:34:14.040]  放在了我們的群體的當中
[00:34:14.040 --> 00:34:18.040]  放在了我們的生命的裡邊了
[00:34:18.040 --> 00:34:20.040]  當然這樣一種的誤區
[00:34:20.040 --> 00:34:22.040]  還是在家庭裡邊
[00:34:22.040 --> 00:34:24.040]  繼續去展現
[00:34:24.040 --> 00:34:26.040]  有一個故事也很特別
[00:34:26.040 --> 00:34:32.040]  說到兩個兄弟兄妹之間的爭吵
[00:34:32.040 --> 00:34:34.040]  從小爭到大
[00:34:34.040 --> 00:34:36.040]  小的時候爭吵的是
[00:34:36.040 --> 00:34:38.040]  這是我的媽媽
[00:34:38.040 --> 00:34:40.040]  這是我的媽媽
[00:34:40.040 --> 00:34:42.040]  我的你要關愛我一點
[00:34:42.040 --> 00:34:44.040]  你要照顧我多一點
[00:34:44.040 --> 00:34:46.040]  爭到大了以後怎麼爭吵呢
[00:34:46.040 --> 00:34:48.040]  這是你的媽媽
[00:34:48.040 --> 00:34:51.040]  你要照顧她多一點
[00:34:51.040 --> 00:34:54.040]  為什麼都是我在照顧
[00:34:54.040 --> 00:34:57.040]  都是看到自己的付出
[00:34:57.040 --> 00:35:01.040]  都是從自己為角度來出發
[00:35:01.040 --> 00:35:05.040]  萬計要定精在永恆的福分上
[00:35:05.040 --> 00:35:08.040]  萬計看到神的心意
[00:35:08.040 --> 00:35:12.040]  但是呢 活的都是苦毒
[00:35:12.040 --> 00:35:14.040]  造成的都是傷害
[00:35:14.040 --> 00:35:18.040]  看不到神真正的心意是什麼
[00:35:18.040 --> 00:35:20.040]  所以在這裡呢
[00:35:20.040 --> 00:35:23.040]  我們的基督徒有一個特別的福分
[00:35:23.040 --> 00:35:25.040]  讓我們看中的是
[00:35:25.040 --> 00:35:28.040]  神已經給到我們的恩典
[00:35:28.040 --> 00:35:32.040]  而非比較其中的差距
[00:35:32.040 --> 00:35:34.040]  如果一比較
[00:35:34.040 --> 00:35:37.040]  都會生存在苦毒之中
[00:35:37.040 --> 00:35:40.040]  如果活得不平衡 不平安
[00:35:40.040 --> 00:35:43.040]  再多的恩典你都看不到的
[00:35:43.040 --> 00:35:45.040]  再多的恩典你都看不到的
[00:35:45.040 --> 00:35:47.040]  這個呢 就像
[00:35:47.040 --> 00:35:50.040]  當年各世代流傳下來
[00:35:50.040 --> 00:35:53.040]  一種恩典的傳遞一樣
[00:35:53.040 --> 00:35:55.040]  其實在這個西伯來書
[00:35:55.040 --> 00:35:58.040]  就有這樣一個記載了
[00:35:58.040 --> 00:36:02.040]  這些人都是存著信心而死的
[00:36:02.040 --> 00:36:04.040]  講到之前的前輩
[00:36:04.040 --> 00:36:08.040]  什麼亞伯拉罕 以嫂 雅各
[00:36:08.040 --> 00:36:11.040]  都是這樣存著信心死的
[00:36:11.040 --> 00:36:14.040]  他們沒有辦法能夠去到
[00:36:14.040 --> 00:36:17.040]  應許之地的迦南之地
[00:36:17.040 --> 00:36:19.040]  迦南之地美不美好啊
[00:36:19.040 --> 00:36:21.040]  美好 當然美好
[00:36:21.040 --> 00:36:24.040]  但是他們的信心是什麼
[00:36:24.040 --> 00:36:29.040]  信心就是神在迦南之地以外
[00:36:29.040 --> 00:36:34.040]  所預備了一個更加美好的家鄉
[00:36:34.040 --> 00:36:38.040]  這個家鄉呢 是在天上的
[00:36:38.040 --> 00:36:40.040]  是在天上的家鄉
[00:36:40.040 --> 00:36:45.040]  所以當我們成為恩典的管道
[00:36:45.040 --> 00:36:48.040]  要將恩典輸送給我們下一代
[00:36:48.040 --> 00:36:50.040]  是你的孩子也好
[00:36:50.040 --> 00:36:54.040]  是你逐日學的學生啊 同學啊
[00:36:54.040 --> 00:36:57.040]  小朋友啊 中學生團體啊
[00:36:57.040 --> 00:37:02.040]  都好 都是存著信心而做的
[00:37:02.040 --> 00:37:04.040]  有著這樣一個信心
[00:37:04.040 --> 00:37:06.040]  不單是神可以帶我們
[00:37:06.040 --> 00:37:08.040]  到一個怎樣的境地
[00:37:08.040 --> 00:37:10.040]  而是我們堅信
[00:37:10.040 --> 00:37:14.040]  神已經為我們預備了更好的
[00:37:14.040 --> 00:37:17.040]  就是我們屬天的家鄉
[00:37:17.040 --> 00:37:20.040]  在天上 我們的天家
[00:37:20.040 --> 00:37:23.040]  所以當我們轉移了視角
[00:37:23.040 --> 00:37:25.040]  看著恩典的時候
[00:37:25.040 --> 00:37:28.040]  我們才能成就神的祝福
[00:37:28.040 --> 00:37:31.040]  在我們的生命裡面
[00:37:31.040 --> 00:37:33.040]  願上帝的恩典
[00:37:33.040 --> 00:37:36.040]  祝福到我們每一位的弟兄姊妹
[00:37:36.040 --> 00:37:38.040]  也感謝神帶領我們今天
[00:37:38.040 --> 00:37:43.040]  一起來思想成就上帝恩典的主題
[00:37:43.040 --> 00:37:44.040]  有三個要點
[00:37:44.040 --> 00:37:46.040]  我們要留意
[00:37:46.040 --> 00:37:50.040]  傳遞屬天的祝福
[00:37:50.040 --> 00:37:53.040]  順服上帝的權柄
[00:37:53.040 --> 00:37:56.040]  訂今永恆的福分
[00:37:56.040 --> 00:38:00.040]  願主祝福大家 我們一起來禱告
[00:38:00.040 --> 00:38:04.040]  天父 我們感謝你
[00:38:04.040 --> 00:38:06.040]  你施恩於我們
[00:38:06.040 --> 00:38:08.040]  澆灌下各樣的恩典
[00:38:08.040 --> 00:38:10.040]  在我們的生命當中
[00:38:10.040 --> 00:38:13.040]  我們滿懷感激
[00:38:13.040 --> 00:38:17.040]  主啊 當我們要成就主祢恩典的時候
[00:38:17.040 --> 00:38:19.040]  有的時候會軟弱
[00:38:19.040 --> 00:38:21.040]  有的時候自己的勞我血氣
[00:38:21.040 --> 00:38:23.040]  這世界的影響
[00:38:23.040 --> 00:38:27.040]  還是成為了我們生命的羈絆
[00:38:27.040 --> 00:38:28.040]  但是謝謝主
[00:38:28.040 --> 00:38:31.040]  祢透過今天祢的話語
[00:38:31.040 --> 00:38:34.040]  再次的提醒了我們
[00:38:34.040 --> 00:38:36.040]  我們是神的器皿
[00:38:36.040 --> 00:38:38.040]  是神流通的管道
[00:38:38.040 --> 00:38:39.040]  主祢才是主
[00:38:39.040 --> 00:38:42.040]  我們要順服在主祢裡面
[00:38:42.040 --> 00:38:44.040]  而我們也要訂今
[00:38:44.040 --> 00:38:48.040]  再祝祢給了我們已有的福分
[00:38:48.040 --> 00:38:50.040]  去感恩
[00:38:50.040 --> 00:38:52.040]  去經歷我們的人生
[00:38:52.040 --> 00:38:56.040]  去活出神的祝福
[00:38:56.040 --> 00:38:58.040]  感謝我們的父神
[00:38:58.040 --> 00:38:59.040]  同心合一的禱告
[00:38:59.040 --> 00:39:02.040]  奉主耶穌基督得勝的名而求
[00:39:02.040 --> 00:39:04.040]  Amen
[00:39:04.040 --> 00:39:07.040]  (字幕由 Amara.org 社群提供)

