
[00:00:00.000 --> 00:00:03.000]  各位聽眾姐妹早安 主來平安
[00:25:11.000 --> 00:25:14.000]  什麼也不說,
[00:25:14.000 --> 00:25:19.000]  任何人祂都不說,
[00:25:19.000 --> 00:25:23.000]  祂不跟任何人說任何事情。
[00:25:23.000 --> 00:25:26.000]  這個在聖經裏面特別說,
[00:25:26.000 --> 00:25:29.000]  因為她們害怕,
[00:25:29.000 --> 00:25:33.000]  其實不說我們又可以理解,
[00:25:33.000 --> 00:25:38.000]  因為婦女的地位在社會裏面是很卑微的,
[00:25:38.000 --> 00:25:40.000]  在法庭裏面,
[00:25:40.000 --> 00:25:44.000]  婦女的見證是不會被接納的,
[00:25:44.000 --> 00:25:48.000]  上帝透過這段經文告訴我們,
[00:25:48.000 --> 00:25:50.000]  他們不說,
[00:25:50.000 --> 00:25:55.000]  三個人都不跟任何一個人說的原因,
[00:25:55.000 --> 00:25:57.000]  是因為他們害怕,
[00:25:57.000 --> 00:26:01.000]  然後他們從墳墓逃出來。
[00:26:01.000 --> 00:26:03.000]  大家有沒有想過,
[00:26:03.000 --> 00:26:05.000]  如果他們真的按照吩咐,
[00:26:05.000 --> 00:26:08.000]  去選擇相信,
[00:26:08.000 --> 00:26:11.000]  並且去選擇去說的時候,
[00:26:11.000 --> 00:26:14.000]  那個威力是有多大?
[00:26:14.000 --> 00:26:18.000]  那個威力一定是會超過羅馬白夫長,
[00:26:18.000 --> 00:26:21.000]  和亞利馬太的約瑟。
[00:26:21.000 --> 00:26:24.000]  不過對於這班婦女來說,
[00:26:24.000 --> 00:26:27.000]  她們都是在學習信心的功課,
[00:26:27.000 --> 00:26:31.000]  其實這個是不是都是我們的寫照呢?
[00:26:31.000 --> 00:26:34.000]  其實我們對於上帝給我們的吩咐,
[00:26:34.000 --> 00:26:38.000]  我們都是會打個折扣的,
[00:26:38.000 --> 00:26:43.000]  我們會去抽一些我們覺得自己做到的,
[00:26:43.000 --> 00:26:47.000]  又或者我們都會走出一個安諸於其下,
[00:26:47.000 --> 00:26:51.000]  好了,我就說一點點,我就做一點點,
[00:26:51.000 --> 00:26:56.000]  這樣上帝我只可以做這麼多而已。
[00:26:56.000 --> 00:27:02.000]  其實在《馬學福音》十六章八節,
[00:27:02.000 --> 00:27:06.000]  據學者的研究,
[00:27:06.000 --> 00:27:10.000]  這一節就是《馬學福音》的完結了。
[00:27:10.000 --> 00:27:15.000]  馬可這位作者為什麼會選擇用一個,
[00:27:15.000 --> 00:27:18.000]  其實開場是沒有問題的,
[00:27:18.000 --> 00:27:21.000]  就正如大家去看電影,
[00:27:21.000 --> 00:27:25.000]  最後的結局都會是那個壞人,
[00:27:25.000 --> 00:27:27.000]  他好像中了槍,
[00:27:27.000 --> 00:27:30.000]  不過又沒有說他是不是真的死了,
[00:27:30.000 --> 00:27:34.000]  然後一男一女,哇,很好的,
[00:27:34.000 --> 00:27:37.000]  但好像又沒有說他們會結婚,
[00:27:37.000 --> 00:27:39.000]  有好的結局,
[00:27:39.000 --> 00:27:43.000]  開場結局其實是常用的,
[00:27:43.000 --> 00:27:50.000]  不過用一個叫做害怕逃走,
[00:27:50.000 --> 00:27:52.000]  一個軟弱的表達,
[00:27:52.000 --> 00:27:54.000]  我相信這個開場結局,
[00:27:54.000 --> 00:28:00.000]  一定有馬可他自己的意思,
[00:28:00.000 --> 00:28:02.000]  其實會是什麼意思呢?
[00:28:02.000 --> 00:28:04.000]  大家如果還記得,
[00:28:04.000 --> 00:28:10.000]  幾個星期之前我們去讀到《馬學福音》,
[00:28:10.000 --> 00:28:13.000]  其中記載一位少年人,
[00:28:13.000 --> 00:28:18.000]  他因為害怕,被捉拿,
[00:28:18.000 --> 00:28:23.000]  於是他連身上的細麻布都丟走,
[00:28:23.000 --> 00:28:28.000]  然後就打齊了逃亡,
[00:28:28.000 --> 00:28:35.000]  這位就是《馬學福音》的作者,
[00:28:35.000 --> 00:28:40.000]  對於他自己都經歷過軟弱,
[00:28:40.000 --> 00:28:43.000]  他去寫《馬學福音》的時候,
[00:28:43.000 --> 00:28:49.000]  他就很大膽地去陳列在讀者面前,
[00:28:49.000 --> 00:28:54.000]  男的門徒軟弱,四散,
[00:28:54.000 --> 00:28:58.000]  耶穌死的時候,他們都不知道在哪裡,
[00:28:58.000 --> 00:29:01.000]  女的,這些是婦女,
[00:29:01.000 --> 00:29:03.000]  一直跟隨著耶穌,
[00:29:03.000 --> 00:29:06.000]  直到會看到耶穌埋葬在哪裡,
[00:29:06.000 --> 00:29:10.000]  但是最後他們都因為害怕軟弱,
[00:29:10.000 --> 00:29:13.000]  其實會不會就是表達出,
[00:29:13.000 --> 00:29:15.000]  人都是有很多的限制,
[00:29:15.000 --> 00:29:17.000]  人對於上帝國的事,
[00:29:17.000 --> 00:29:21.000]  那個理解都是需要很長的一段時間,
[00:29:21.000 --> 00:29:24.000]  但是馬學去鼓勵我們,
[00:29:24.000 --> 00:29:27.000]  就算我們軟弱,
[00:29:27.000 --> 00:29:31.000]  最終耶穌的復活,
[00:29:31.000 --> 00:29:34.000]  是經歷了四十天,
[00:29:34.000 --> 00:29:36.000]  耶穌向人的顯現,
[00:29:36.000 --> 00:29:40.000]  也都有人和人之間的傳講,
[00:29:40.000 --> 00:29:44.000]  耶穌從來都不會因為我們第一次做不到,
[00:29:44.000 --> 00:29:47.000]  然後就撇棄我們,
[00:29:47.000 --> 00:29:53.000]  耶穌仍然給我們不斷不斷有機會去成長,
[00:29:53.000 --> 00:29:56.000]  這是不是耶穌復活大能呢?
[00:29:56.000 --> 00:29:59.000]  是一個很明顯的展現,
[00:29:59.000 --> 00:30:01.000]  耶穌復活的大能,
[00:30:01.000 --> 00:30:06.000]  不單是要展現在這幾位婦女的生命裡面,
[00:30:06.000 --> 00:30:10.000]  他同樣都要將我們的人生,
[00:30:10.000 --> 00:30:13.000]  去展現出復活的大能,
[00:30:13.000 --> 00:30:15.000]  今天當他們靜下來,
[00:30:15.000 --> 00:30:18.000]  我們可以去數得出,
[00:30:18.000 --> 00:30:20.000]  我們有很多的限制,
[00:30:20.000 --> 00:30:23.000]  有很多做不到的事情,
[00:30:23.000 --> 00:30:25.000]  不過在今天,
[00:30:25.000 --> 00:30:29.000]  我們一起去學習信心的功課,
[00:30:29.000 --> 00:30:32.000]  信弟也都會把我們放在一些位置,
[00:30:32.000 --> 00:30:35.000]  讓我們去鍛鍊,
[00:30:35.000 --> 00:30:37.000]  去走出來,
[00:30:37.000 --> 00:30:40.000]  讓我們同心一起去祈禱,
[00:30:40.000 --> 00:30:42.000]  天父上帝,
[00:30:42.000 --> 00:30:45.000]  我們一班蒙你揀選,
[00:30:45.000 --> 00:30:49.000]  蒙你救贖的兒女來到你面前,
[00:30:49.000 --> 00:30:52.000]  多謝你透過《馬學福音》,
[00:30:52.000 --> 00:30:55.000]  一個很特別的記載,
[00:30:55.000 --> 00:31:00.000]  縱然我們不能夠好像人那樣去想,
[00:31:00.000 --> 00:31:03.000]  去到人的信心,
[00:31:03.000 --> 00:31:06.000]  人的行動和回應,
[00:31:06.000 --> 00:31:09.000]  去到一個巔峰,
[00:31:09.000 --> 00:31:12.000]  甚至是一個反高潮,
[00:31:12.000 --> 00:31:15.000]  但一個不會攔阻,
[00:31:15.000 --> 00:31:19.000]  上帝你繼續用你自己的方式,
[00:31:19.000 --> 00:31:21.000]  用你的慈情愛索,
[00:31:21.000 --> 00:31:26.000]  讓我們去領略復活的大能,
[00:31:26.000 --> 00:31:28.000]  耶穌受死和復活,
[00:31:28.000 --> 00:31:34.000]  一個這麼重要信仰核心的意義,
[00:31:34.000 --> 00:31:36.000]  我們在這裡同心祈禱,
[00:31:36.000 --> 00:31:40.000]  我們也為著在座每一位弟兄姊妹,
[00:31:40.000 --> 00:31:45.000]  躺入我們都在軟弱限制的裡面,
[00:31:45.000 --> 00:31:49.000]  聖經有上帝的說話,
[00:31:49.000 --> 00:31:52.000]  鼓勵我們不要驚慌,
[00:31:52.000 --> 00:31:57.000]  並且上帝有吩咐擺在我們面前,
[00:31:57.000 --> 00:32:00.000]  因為上帝信得過,
[00:32:00.000 --> 00:32:02.000]  我們能夠做到,
[00:32:02.000 --> 00:32:06.000]  祂的同在恩典裡面能夠做得到,
[00:32:06.000 --> 00:32:11.000]  願上帝讓我們在接下來的生命歷程裡面,
[00:32:11.000 --> 00:32:15.000]  每一刻都看到上帝復活的生命,
[00:32:15.000 --> 00:32:18.000]  在我們的人生裡面去展現,
[00:32:18.000 --> 00:32:21.000]  求主你光照使用我們,
[00:32:21.000 --> 00:32:22.000]  我們同心祈禱,
[00:32:22.000 --> 00:32:23.000]  奉耶穌基督的名字,
[00:32:23.000 --> 00:32:24.000]  阿門。
[00:32:24.000 --> 00:32:26.000]  (字幕製作:貝爾)

