
[00:00:00.000 --> 00:00:11.520]  大家好,很高興今天我們又來到四月第一個星期的主日崇拜
[00:22:29.480 --> 00:22:32.480]  可能以前也說過耶路撒冷被毀
[00:22:32.480 --> 00:22:35.480]  他們很多人被屠殺和消滅
[00:22:35.480 --> 00:22:40.480]  他們以為自己很重視猶太的聖殿
[00:22:40.480 --> 00:22:41.480]  那些全部都被毀
[00:22:41.480 --> 00:22:45.480]  但是一個被羞辱、被殺的耶穌
[00:22:45.480 --> 00:22:48.480]  沒錯,他的門徒也一樣
[00:22:48.480 --> 00:22:51.480]  我們當年很少會經歷這些事情
[00:22:51.480 --> 00:22:54.480]  但早期教會裡面其實很多的門徒都好像耶穌一樣
[00:22:54.480 --> 00:22:57.480]  他們當年有些是被釘十字架
[00:22:57.480 --> 00:23:00.480]  比如彼得是被倒釘十字架
[00:23:01.480 --> 00:23:06.480]  或者很多的門徒被殺、被迫害
[00:23:06.480 --> 00:23:11.480]  但是門徒跟隨著耶穌的宗旨
[00:23:11.480 --> 00:23:14.480]  他們所做到的是建立一個教會
[00:23:14.480 --> 00:23:19.480]  是由當時可能只是在以色列一帶
[00:23:19.480 --> 00:23:23.480]  延續到整個帝國裡面
[00:23:23.480 --> 00:23:26.480]  去到改變了當時的羅馬帝國
[00:23:26.480 --> 00:23:28.480]  甚至是存在到今天
[00:23:28.480 --> 00:23:30.480]  改變了我們很多的社會
[00:23:30.480 --> 00:23:32.480]  改變我們所住的地方
[00:23:32.480 --> 00:23:36.480]  所以真正去改變這個世界的
[00:23:36.480 --> 00:23:42.480]  不是單單那些人所去到崇拜的能力
[00:23:42.480 --> 00:23:45.480]  或者軍事的權力
[00:23:45.480 --> 00:23:47.480]  就像剛才這裡所說
[00:23:47.480 --> 00:23:50.480]  而更加是我們見到教會、福音
[00:23:50.480 --> 00:23:55.480]  就算在耶穌這樣的情況下
[00:23:55.480 --> 00:23:56.480]  其實他仍然堅持
[00:23:56.480 --> 00:23:59.480]  甚至仍然去到的影響更加之大
[00:23:59.480 --> 00:24:01.480]  更加之長久
[00:24:01.480 --> 00:24:04.480]  所以受苦裡面最重要不是
[00:24:04.480 --> 00:24:06.480]  我們見到
[00:24:06.480 --> 00:24:09.480]  或者我們覺得耶穌為何不直接去救自己呢
[00:24:09.480 --> 00:24:11.480]  我們見到原來耶穌放下自己
[00:24:11.480 --> 00:24:13.480]  他不去到只是為了自己
[00:24:13.480 --> 00:24:15.480]  不只是去救自己的時候
[00:24:15.480 --> 00:24:20.480]  或者當人願意去到
[00:24:20.480 --> 00:24:22.480]  不只是想自己的能力
[00:24:22.480 --> 00:24:25.480]  而是他願意去回到耶穌的時候
[00:24:25.480 --> 00:24:27.480]  我們就會發現到
[00:24:27.480 --> 00:24:29.480]  原來
[00:24:29.480 --> 00:24:33.480]  其實我們就可以好像這樣
[00:24:33.480 --> 00:24:35.480]  我們會看到原來神的工作
[00:24:35.480 --> 00:24:37.480]  甚至他做的影響是遠遠大過
[00:24:37.480 --> 00:24:40.480]  其他人所能夠去想像
[00:24:40.480 --> 00:24:44.480]  或者今天我們在面對疫情底下的時候
[00:24:44.480 --> 00:24:47.480]  我們會有很多這些掙扎
[00:24:47.480 --> 00:24:49.480]  可能會覺得很累
[00:24:49.480 --> 00:24:51.480]  但是耶穌在十字架上
[00:24:51.480 --> 00:24:54.480]  第一個經歷其實可以去到
[00:24:54.480 --> 00:24:56.480]  鼓勵或者提醒我們的事情是
[00:24:56.480 --> 00:25:01.480]  其實耶穌願意和我們走進這個苦難裡面
[00:25:01.480 --> 00:25:03.480]  他放下自己
[00:25:03.480 --> 00:25:06.480]  他願意和我們一同受苦
[00:25:06.480 --> 00:25:11.480]  在十字架上他就是和其他人一同受苦
[00:25:11.480 --> 00:25:13.480]  甚至他去到紀念
[00:25:13.480 --> 00:25:17.480]  去到拯救每一個願意去相信他的人
[00:25:17.480 --> 00:25:20.480]  如我們今天在這個環境裡面
[00:25:20.480 --> 00:25:23.480]  很多的限制裡面都願意放下自己
[00:25:23.480 --> 00:25:28.480]  我們願意去到謙卑下來
[00:25:28.480 --> 00:25:32.480]  去到求神去告訴我們可以怎樣做
[00:25:32.480 --> 00:25:34.480]  我們去求神去到紀念
[00:25:34.480 --> 00:25:36.480]  去到拯救我們
[00:25:36.480 --> 00:25:41.480]  用他的方法去幫助我們去勝過很多的黑暗
[00:25:41.480 --> 00:25:43.480]  最後我們一起去到祈禱
[00:25:43.480 --> 00:25:49.480]  今天感謝你
[00:25:49.480 --> 00:25:53.480]  因為你去到參讀聖言寺耶穌基督
[00:25:53.480 --> 00:25:55.480]  來到世上當中
[00:25:55.480 --> 00:25:59.480]  你讓他不是按著人的心意
[00:25:59.480 --> 00:26:03.480]  不是按著人的計劃、計謀去行事
[00:26:03.480 --> 00:26:08.480]  你讓你的愛子願意去到放下自己
[00:26:08.480 --> 00:26:11.480]  就算在最屈辱、最痛苦的時刻
[00:26:11.480 --> 00:26:15.480]  他仍然堅持去到按著你的心意
[00:26:15.480 --> 00:26:17.480]  去到成就這個救贖
[00:26:17.480 --> 00:26:20.480]  所以求你今天祝福我們每一個人
[00:26:20.480 --> 00:26:25.480]  叫到我們都能夠願意效法耶穌的榜樣
[00:26:25.480 --> 00:26:27.480]  當我們這樣說的時候
[00:26:27.480 --> 00:26:30.480]  我們是真心去求你幫助我們
[00:26:30.480 --> 00:26:36.480]  面對著痛苦、逆境、困難、試探
[00:26:36.480 --> 00:26:40.480]  或者去到孤獨的時候
[00:26:40.480 --> 00:26:45.480]  我們仍然去到願意去到求你去紀念我們
[00:26:45.480 --> 00:26:50.480]  用你的方法而不是用我們人的方法去渡過這一切
[00:26:50.480 --> 00:26:54.480]  願你這樣給這份信心去到安慰我們
[00:26:54.480 --> 00:26:56.480]  主,上帝我們禱告
[00:26:56.480 --> 00:26:58.480]  奉主耶穌的聖名而求,阿門
[00:26:58.480 --> 00:27:00.480]  我們下次節目再見吧!

