
[00:00:00.000 --> 00:00:03.000]  各位家人們 弟兄姊妹們 主內平安
[00:20:36.000 --> 00:20:39.000]  但他們忽略了真正
[00:20:39.000 --> 00:20:42.000]  對神的愛啊 對神的責任啊
[00:20:42.000 --> 00:20:45.000]  漸漸忽略了
[00:20:45.000 --> 00:20:48.000]  神在整個群體
[00:20:48.000 --> 00:20:51.000]  之中重要的位分
[00:20:51.000 --> 00:20:54.000]  以至於整個群體 屬靈的衰落
[00:20:54.000 --> 00:20:57.000]  那麼在這裡呢
[00:20:57.000 --> 00:21:00.000]  我們還要看到第三點
[00:21:00.000 --> 00:21:03.000]  講到回應
[00:21:03.000 --> 00:21:06.000]  謙卑盡前的回應
[00:21:06.000 --> 00:21:09.000]  我們在這個
[00:21:09.000 --> 00:21:12.000]  馬拉基書裡面
[00:21:12.000 --> 00:21:15.000]  可以看到啊
[00:21:15.000 --> 00:21:18.000]  不多的四章經文裡面
[00:21:18.000 --> 00:21:21.000]  羅列了以色列民
[00:21:21.000 --> 00:21:24.000]  有七次對神的反駁
[00:21:24.000 --> 00:21:27.000]  七次對神的反駁
[00:21:27.000 --> 00:21:30.000]  有一個格式啊 大家在看的時候
[00:21:30.000 --> 00:21:33.000]  神說什麼什麼什麼
[00:21:33.000 --> 00:21:36.000]  你們盡說什麼什麼
[00:21:36.000 --> 00:21:39.000]  在我們今天一至九節的
[00:21:39.000 --> 00:21:42.000]  這樣一個經文裡面 短短的
[00:21:42.000 --> 00:21:45.000]  九節裡面呢 就有三次
[00:21:45.000 --> 00:21:48.000]  反駁 就有三次反駁
[00:21:48.000 --> 00:21:51.000]  大家看到這些反駁裡面 就會發現
[00:21:51.000 --> 00:21:54.000]  一點都沒有了
[00:21:54.000 --> 00:21:57.000]  兒女對父親的
[00:21:57.000 --> 00:22:00.000]  尊重 一點都沒有了
[00:22:00.000 --> 00:22:03.000]  僕人對於主人的敬畏
[00:22:03.000 --> 00:22:06.000]  通常
[00:22:06.000 --> 00:22:09.000]  父親說話 主人說話
[00:22:09.000 --> 00:22:12.000]  都是要僕人敬聽
[00:22:12.000 --> 00:22:15.000]  好好的聽著 豐富的 你可以看到
[00:22:15.000 --> 00:22:18.000]  當時的以色列民
[00:22:18.000 --> 00:22:21.000]  那種 甘硬的心啊
[00:22:21.000 --> 00:22:24.000]  不斷不斷的反駁
[00:22:24.000 --> 00:22:27.000]  我們看到這次的三個反駁啊
[00:22:27.000 --> 00:22:30.000]  首先就是在二節和三節裡面
[00:22:30.000 --> 00:22:33.000]  講的 我曾愛你們
[00:22:33.000 --> 00:22:36.000]  這裡就回應了 你在何事上
[00:22:36.000 --> 00:22:39.000]  愛我們呢 一次反駁啊
[00:22:39.000 --> 00:22:42.000]  第二次
[00:22:42.000 --> 00:22:45.000]  藐視我名的祭司啊 你們卻說
[00:22:45.000 --> 00:22:48.000]  我們在何事上
[00:22:48.000 --> 00:22:51.000]  藐視你的名嗎
[00:22:51.000 --> 00:22:54.000]  這裡 整個群體
[00:22:54.000 --> 00:22:57.000]  獻祭的時候 開始預備祭物的時候
[00:22:57.000 --> 00:23:00.000]  開始藐視 祭司開始
[00:23:00.000 --> 00:23:03.000]  妥協的時候 已經開始了藐視
[00:23:03.000 --> 00:23:06.000]  何事上藐視呢 第二次的反駁
[00:23:06.000 --> 00:23:09.000]  還有第三次的反駁
[00:23:09.000 --> 00:23:12.000]  你們將
[00:23:12.000 --> 00:23:15.000]  污穢的食物 獻在我的壇上
[00:23:15.000 --> 00:23:18.000]  且說啊 你們且說
[00:23:18.000 --> 00:23:21.000]  我們在何事上污穢你呢
[00:23:21.000 --> 00:23:24.000]  神不斷不斷的
[00:23:24.000 --> 00:23:27.000]  說話 人不斷不斷的
[00:23:27.000 --> 00:23:30.000]  反駁啊 記得我曾在
[00:23:30.000 --> 00:23:33.000]  和一個家長啊 一個爸爸
[00:23:33.000 --> 00:23:36.000]  在聊天的時候 他做了一個
[00:23:36.000 --> 00:23:39.000]  自嘲啊 一時讓我印象深刻
[00:23:39.000 --> 00:23:42.000]  他說 哎
[00:23:42.000 --> 00:23:45.000]  我現在在家裡邊呢 是
[00:23:45.000 --> 00:23:48.000]  一言九鼎啊 一言九鼎
[00:23:48.000 --> 00:23:51.000]  括號 頂嘴的頂啊
[00:23:51.000 --> 00:23:54.000]  一言九鼎的父母
[00:23:54.000 --> 00:23:57.000]  講到了一個 對於一個
[00:23:57.000 --> 00:24:00.000]  反叛孩子
[00:24:00.000 --> 00:24:03.000]  父母的那種的無奈
[00:24:03.000 --> 00:24:06.000]  想要愛他 又不知道怎麼樣去
[00:24:06.000 --> 00:24:09.000]  規勸他 想要關心他
[00:24:09.000 --> 00:24:12.000]  卻總是受到了一些的反駁
[00:24:12.000 --> 00:24:15.000]  一言九鼎啊 那麼在我們
[00:24:15.000 --> 00:24:18.000]  看到 對上帝的時候
[00:24:18.000 --> 00:24:21.000]  是否也會有這種
[00:24:21.000 --> 00:24:24.000]  反駁 駁嘴
[00:24:24.000 --> 00:24:27.000]  或者是 上帝的靈已經在
[00:24:27.000 --> 00:24:30.000]  感動你的時候 你還
[00:24:30.000 --> 00:24:33.000]  仍然 乾硬著我們的心
[00:24:33.000 --> 00:24:36.000]  不願意 回應
[00:24:36.000 --> 00:24:39.000]  上帝的靈呢
[00:24:39.000 --> 00:24:42.000]  那麼我們再看其中嘛
[00:24:42.000 --> 00:24:45.000]  按照當時
[00:24:45.000 --> 00:24:48.000]  那個墮落和敗壞的以色列民啊
[00:24:48.000 --> 00:24:51.000]  他們覺得自己
[00:24:51.000 --> 00:24:54.000]  有理有據地反駁的時候 還自己
[00:24:54.000 --> 00:24:57.000]  覺得好像很在理啊
[00:24:57.000 --> 00:25:00.000]  你哪裡愛我了 我哪裡
[00:25:00.000 --> 00:25:03.000]  誤會你了 我哪裡
[00:25:03.000 --> 00:25:06.000]  這個 藐視你了
[00:25:06.000 --> 00:25:09.000]  自己還以為自己做得有理有據
[00:25:09.000 --> 00:25:12.000]  因為都是按照
[00:25:12.000 --> 00:25:15.000]  自己 自滿
[00:25:15.000 --> 00:25:18.000]  自己的角度來定義的標準
[00:25:18.000 --> 00:25:21.000]  來回應 神的一個
[00:25:21.000 --> 00:25:24.000]  問責和關愛和感動
[00:25:24.000 --> 00:25:27.000]  這裡呢 並非是說
[00:25:27.000 --> 00:25:30.000]  神苛刻啊 並非是說
[00:25:30.000 --> 00:25:33.000]  神苛刻 而是 如果
[00:25:33.000 --> 00:25:36.000]  當我們有一天 都自滿了的時候
[00:25:36.000 --> 00:25:39.000]  神的說話
[00:25:39.000 --> 00:25:42.000]  就已經進入不到
[00:25:42.000 --> 00:25:45.000]  這片豪圖裡邊去了
[00:25:45.000 --> 00:25:48.000]  你的心就好像充滿了各樣的經濟和石塊
[00:25:48.000 --> 00:25:51.000]  聽不到神對你的
[00:25:51.000 --> 00:25:54.000]  引領 聽不到神要
[00:25:54.000 --> 00:25:57.000]  對你的 陶造了
[00:25:57.000 --> 00:26:00.000]  有的時候呢 是人的自滿啊
[00:26:00.000 --> 00:26:03.000]  也有的時候呢 是人的
[00:26:03.000 --> 00:26:06.000]  軟弱 還有的時候呢
[00:26:06.000 --> 00:26:09.000]  這是人的鬼詐 人的鬼詐
[00:26:09.000 --> 00:26:12.000]  以為 哎呀 我都是獻祭啊
[00:26:12.000 --> 00:26:15.000]  我都是獻祭
[00:26:15.000 --> 00:26:18.000]  瞎眼的 生病的 瘸腿的
[00:26:18.000 --> 00:26:21.000]  別人看不見 算了
[00:26:21.000 --> 00:26:24.000]  祭祀也不管 哎呀 都
[00:26:24.000 --> 00:26:27.000]  都承上了 都獻給神了
[00:26:27.000 --> 00:26:30.000]  人的鬼詐 很多時候都以為
[00:26:30.000 --> 00:26:33.000]  可以瞞天過海啊
[00:26:33.000 --> 00:26:36.000]  好像都想要 神不知鬼不覺啊
[00:26:36.000 --> 00:26:39.000]  但
[00:26:39.000 --> 00:26:42.000]  你連自己都欺騙不了
[00:26:42.000 --> 00:26:45.000]  你怎麼來欺騙
[00:26:45.000 --> 00:26:48.000]  那創造天地萬物
[00:26:48.000 --> 00:26:51.000]  知曉人心的神呢
[00:26:51.000 --> 00:26:54.000]  神知道 神也願意
[00:26:54.000 --> 00:26:57.000]  給你機會去悔改
[00:26:57.000 --> 00:27:00.000]  重新變為豪圖
[00:27:00.000 --> 00:27:03.000]  變為神愛的兒女
[00:27:03.000 --> 00:27:06.000]  所以呢 重新
[00:27:06.000 --> 00:27:09.000]  做為豪圖的時候呢 有一個關鍵啊
[00:27:09.000 --> 00:27:12.000]  重新成為有
[00:27:12.000 --> 00:27:15.000]  謙卑受教的心
[00:27:15.000 --> 00:27:18.000]  不要覺得自己已經夠了
[00:27:18.000 --> 00:27:21.000]  不要覺得自己聽了已經很多了
[00:27:21.000 --> 00:27:24.000]  不要覺得自己已經做得夠好了
[00:27:24.000 --> 00:27:27.000]  而是可以聽到
[00:27:27.000 --> 00:27:30.000]  神對你的說話
[00:27:30.000 --> 00:27:33.000]  重新 我們可以好好的看到神
[00:27:33.000 --> 00:27:36.000]  有什麼可以在在你生命當中
[00:27:36.000 --> 00:27:39.000]  要修剪的 要
[00:27:39.000 --> 00:27:42.000]  重塑的 要祝福的
[00:27:42.000 --> 00:27:45.000]  那麼來到第四點呢
[00:27:45.000 --> 00:27:48.000]  四個重點呢 就講到了生命啊
[00:27:48.000 --> 00:27:51.000]  要活出
[00:27:51.000 --> 00:27:54.000]  屬於主的生命
[00:27:54.000 --> 00:27:57.000]  活出屬於主的生命
[00:27:57.000 --> 00:28:00.000]  那麼 在這個裡邊呢
[00:28:00.000 --> 00:28:03.000]  神也很特別 很奇妙啊
[00:28:03.000 --> 00:28:06.000]  在馬拉基說的第八節裡邊呢
[00:28:06.000 --> 00:28:09.000]  神用當時
[00:28:09.000 --> 00:28:12.000]  人對於
[00:28:12.000 --> 00:28:15.000]  這個屬世的一些觀戰的一個態度啊
[00:28:15.000 --> 00:28:18.000]  來類比了他們怎麼樣來對神的態度
[00:28:18.000 --> 00:28:21.000]  讓他們知罪
[00:28:21.000 --> 00:28:24.000]  讓他們可以悔改啊
[00:28:24.000 --> 00:28:27.000]  在這裡就說到了
[00:28:27.000 --> 00:28:30.000]  你將那些有瑕疵的
[00:28:30.000 --> 00:28:33.000]  神不喜悅的 祭物獻上
[00:28:33.000 --> 00:28:36.000]  這不為惡嗎 不為惡嗎
[00:28:36.000 --> 00:28:39.000]  講了這些還沒有完成呢
[00:28:39.000 --> 00:28:42.000]  神又特別說 你把那些東西
[00:28:42.000 --> 00:28:45.000]  獻給你的神長
[00:28:45.000 --> 00:28:48.000]  他豈喜悅你啊
[00:28:48.000 --> 00:28:51.000]  他看你的情面嗎
[00:28:51.000 --> 00:28:54.000]  這裡就讓我們可以反思
[00:28:54.000 --> 00:28:57.000]  我們用尊敬人的角度
[00:28:57.000 --> 00:29:00.000]  來審視我們怎麼樣來尊敬神的
[00:29:00.000 --> 00:29:03.000]  同樣
[00:29:03.000 --> 00:29:06.000]  我們如果真的是
[00:29:06.000 --> 00:29:09.000]  把神看為重要的
[00:29:09.000 --> 00:29:12.000]  他關係到我們每一次來與神相見的態度
[00:29:12.000 --> 00:29:15.000]  他關係到我們每一次
[00:29:15.000 --> 00:29:18.000]  對於侍奉的認真
[00:29:18.000 --> 00:29:21.000]  我們關係到怎麼樣把神
[00:29:21.000 --> 00:29:24.000]  所教導我們的 好好領受了以後
[00:29:24.000 --> 00:29:27.000]  帶回我們的家庭當中
[00:29:27.000 --> 00:29:30.000]  帶到我們的職場裡面
[00:29:30.000 --> 00:29:33.000]  帶到我們的世界裡面
[00:29:33.000 --> 00:29:36.000]  活出屬於主的生命 為主來做見證
[00:29:36.000 --> 00:29:39.000]  為主來做見證
[00:29:39.000 --> 00:29:42.000]  很明顯的一個對比
[00:29:42.000 --> 00:29:45.000]  很明顯的一個對比
[00:29:45.000 --> 00:29:48.000]  你要見你的領導的時候
[00:29:48.000 --> 00:29:51.000]  你要見你這個孩子學校的老師的時候
[00:29:51.000 --> 00:29:54.000]  你要見你這個孩子學校的老師的時候
[00:29:54.000 --> 00:29:57.000]  你會是一個怎樣的態度呢
[00:29:57.000 --> 00:30:00.000]  你輕視什麼
[00:30:00.000 --> 00:30:03.000]  你還說那不是惡嗎
[00:30:03.000 --> 00:30:06.000]  你還敢自誇嗎
[00:30:06.000 --> 00:30:09.000]  你還敢自誇嗎
[00:30:09.000 --> 00:30:12.000]  有一個很有趣的例子
[00:30:12.000 --> 00:30:15.000]  有一個人就去
[00:30:15.000 --> 00:30:18.000]  求問了
[00:30:18.000 --> 00:30:21.000]  就在發牢騷 在求問
[00:30:21.000 --> 00:30:24.000]  啊 上帝啊
[00:30:24.000 --> 00:30:27.000]  你為何還沒有賜福給我啊
[00:30:27.000 --> 00:30:30.000]  他做這樣一個疑問
[00:30:30.000 --> 00:30:33.000]  我有沒有賜福給我
[00:30:33.000 --> 00:30:36.000]  我曾經聽到一個有趣的答案
[00:30:36.000 --> 00:30:39.000]  有個答案就告訴他
[00:30:39.000 --> 00:30:42.000]  那你為什麼每次崇拜都還沒有結束
[00:30:42.000 --> 00:30:45.000]  就早早離開 忽略了目者要給你的祝福啊
[00:30:45.000 --> 00:30:48.000]  就早早離開 忽略了目者要給你的祝福啊
[00:30:48.000 --> 00:30:51.000]  要神給你的祝福
[00:30:51.000 --> 00:30:54.000]  卻不領受目者給你從神而來的賜福
[00:30:54.000 --> 00:30:57.000]  在《馬拉基書》的第三章裡邊
[00:30:57.000 --> 00:31:00.000]  他還說到啊
[00:31:00.000 --> 00:31:03.000]  你要將你單線之物獻上
[00:31:03.000 --> 00:31:06.000]  他告訴那些小信的以色列民
[00:31:06.000 --> 00:31:09.000]  你試一試 神起步
[00:31:09.000 --> 00:31:12.000]  敞開天上的窗戶
[00:31:12.000 --> 00:31:15.000]  傾福於你們呢
[00:31:15.000 --> 00:31:18.000]  自己都沒有做好自己
[00:31:18.000 --> 00:31:21.000]  自己都做一些
[00:31:21.000 --> 00:31:24.000]  各樣的取捨和擺善
[00:31:24.000 --> 00:31:27.000]  人有惡和罪在我們的生命當中
[00:31:27.000 --> 00:31:30.000]  你怎麼來祈求神給你的祝福呢
[00:31:30.000 --> 00:31:33.000]  那麼
[00:31:33.000 --> 00:31:36.000]  在我安息年假期期間
[00:31:36.000 --> 00:31:39.000]  也很感恩
[00:31:39.000 --> 00:31:42.000]  難得可以和家人有相處的經歷
[00:31:42.000 --> 00:31:45.000]  那麼期間呢
[00:31:45.000 --> 00:31:48.000]  就關心到我的媽媽
[00:31:48.000 --> 00:31:51.000]  因著前幾年
[00:31:51.000 --> 00:31:54.000]  國內 特別是國內
[00:31:54.000 --> 00:31:57.000]  宗教政策的一些改變
[00:31:57.000 --> 00:32:00.000]  我的媽媽呢 她也因著擔心啊
[00:32:00.000 --> 00:32:03.000]  受到了一些的影響
[00:32:03.000 --> 00:32:06.000]  我回到家裡邊 我就發現了
[00:32:06.000 --> 00:32:09.000]  怎麼我的媽媽 每一次開始關心她的時候
[00:32:09.000 --> 00:32:12.000]  這個聯絡她的時候
[00:32:12.000 --> 00:32:15.000]  她回到教會裡邊的生活呢
[00:32:15.000 --> 00:32:18.000]  已經開始不規律了
[00:32:18.000 --> 00:32:21.000]  開始變得有擔心了
[00:32:21.000 --> 00:32:24.000]  開始有欠缺了
[00:32:24.000 --> 00:32:27.000]  她擔心什麼 我也明白
[00:32:27.000 --> 00:32:30.000]  她的擔心並不是空穴來風的
[00:32:30.000 --> 00:32:33.000]  以前我在處理這些問題的時候呢
[00:32:33.000 --> 00:32:36.000]  我也發現 我一直不敢去 沒有去
[00:32:36.000 --> 00:32:39.000]  直面
[00:32:39.000 --> 00:32:42.000]  這個問題的核心呢
[00:32:42.000 --> 00:32:45.000]  我是怎麼樣來 以前我是怎麼樣來勸我媽媽的
[00:32:45.000 --> 00:32:48.000]  哎呀 你不要太高估你自己
[00:32:48.000 --> 00:32:51.000]  你早就沒有在那些
[00:32:51.000 --> 00:32:54.000]  重要的崗位上面任職了
[00:32:54.000 --> 00:32:57.000]  你一個退休的人士 別人怎麼會來
[00:32:57.000 --> 00:33:00.000]  這樣來和你計較呢
[00:33:00.000 --> 00:33:03.000]  況且啊 教會那麼多人啊
[00:33:03.000 --> 00:33:06.000]  誰看得到你啊
[00:33:06.000 --> 00:33:09.000]  一直以來呢 媽媽她還是有那個擔心
[00:33:09.000 --> 00:33:12.000]  在她當中
[00:33:12.000 --> 00:33:15.000]  我後來發現呢 這個不是一個辦法了
[00:33:15.000 --> 00:33:18.000]  這個不是一個辦法 因為她還沒有回到
[00:33:18.000 --> 00:33:21.000]  規律的教會生活當中
[00:33:21.000 --> 00:33:24.000]  我覺得要開始認真起來啊
[00:33:24.000 --> 00:33:27.000]  我就也反思自己 我同時作為神的
[00:33:27.000 --> 00:33:30.000]  這個孩子啊 也作為媽媽的孩子
[00:33:30.000 --> 00:33:33.000]  要怎麼來回應她呢
[00:33:33.000 --> 00:33:36.000]  我就告訴媽媽啊 這個世界上
[00:33:36.000 --> 00:33:39.000]  它會有各樣的聲音和壓迫的
[00:33:39.000 --> 00:33:42.000]  如果是我們家庭要因著你要來
[00:33:42.000 --> 00:33:45.000]  去崇拜 要付上的代價的話
[00:33:45.000 --> 00:33:48.000]  我們一起來承擔
[00:33:48.000 --> 00:33:51.000]  一個傳道人雖然收入也不多啊
[00:33:51.000 --> 00:33:54.000]  我願意養你啊
[00:33:54.000 --> 00:33:57.000]  我願意養你 而且我要告訴他
[00:33:57.000 --> 00:34:00.000]  為義受逼迫的人有福了
[00:34:00.000 --> 00:34:03.000]  因為天國是他們的
[00:34:03.000 --> 00:34:06.000]  自從那一次認真的清談以後
[00:34:06.000 --> 00:34:09.000]  我媽媽生命開始轉變了
[00:34:09.000 --> 00:34:12.000]  每一次我關心她 提醒她
[00:34:12.000 --> 00:34:15.000]  她也會拍照給我啊
[00:34:15.000 --> 00:34:18.000]  她這個很常的來到教會當中
[00:34:18.000 --> 00:34:21.000]  可能是看到一個孩子認真起來
[00:34:21.000 --> 00:34:24.000]  直面一個問題啊 可能是姐妹都喜歡
[00:34:24.000 --> 00:34:27.000]  聽我養你啊 這樣的一個回話
[00:34:27.000 --> 00:34:30.000]  其實
[00:34:30.000 --> 00:34:33.000]  最主要的核心呢
[00:34:33.000 --> 00:34:36.000]  我們把神放在了我們家庭的首位了
[00:34:36.000 --> 00:34:39.000]  開始看到了一個問題
[00:34:39.000 --> 00:34:42.000]  我們就要活出屬神的生命的時候
[00:34:42.000 --> 00:34:45.000]  就要在世間世界上
[00:34:45.000 --> 00:34:48.000]  展現神的作為了
[00:34:48.000 --> 00:34:51.000]  神確實很奇妙 祂讓我們可以
[00:34:51.000 --> 00:34:54.000]  成為祂孩子的時候 是一份莫大的
[00:34:54.000 --> 00:34:57.000]  祝福 有的時候讓我們回到這個
[00:34:57.000 --> 00:35:00.000]  世界裡面 可以得盟
[00:35:00.000 --> 00:35:03.000]  很多的福分 可以活得更好啊
[00:35:03.000 --> 00:35:06.000]  但是有些時候呢 卻要我們
[00:35:06.000 --> 00:35:09.000]  在其中作為一種的玄曲啊
[00:35:09.000 --> 00:35:12.000]  你不能夠既要 又要
[00:35:12.000 --> 00:35:15.000]  既要這個
[00:35:15.000 --> 00:35:18.000]  世上的好處 就像那一掃一樣
[00:35:18.000 --> 00:35:21.000]  物欲 也要天國的
[00:35:21.000 --> 00:35:24.000]  容美和永恆的 不可能的
[00:35:24.000 --> 00:35:27.000]  有的時候一定要做出玄曲啊
[00:35:27.000 --> 00:35:30.000]  你在既要又要的一種的生命裡面
[00:35:30.000 --> 00:35:33.000]  又陷入了那種 不滿的生命的
[00:35:33.000 --> 00:35:36.000]  瓦羅和深淵裡面 會變成
[00:35:36.000 --> 00:35:39.000]  我還要也要啊
[00:35:39.000 --> 00:35:42.000]  永遠你的生命 生存在
[00:35:42.000 --> 00:35:45.000]  一種荊棘裡面啊 所以來到
[00:35:45.000 --> 00:35:48.000]  第九節呢 祂講到了 萬現啊
[00:35:48.000 --> 00:35:51.000]  你所現的那些 都是
[00:35:51.000 --> 00:35:54.000]  假的 虛妄的 神不喜悅的
[00:35:54.000 --> 00:35:57.000]  神長得不看你的情面
[00:35:57.000 --> 00:36:00.000]  神怎麼來看你的情面呢
[00:36:00.000 --> 00:36:03.000]  祂要以色列民 由衷的
[00:36:03.000 --> 00:36:06.000]  回轉啊 由衷的回轉
[00:36:06.000 --> 00:36:09.000]  所以呢 在馬拉基書很特別啊
[00:36:09.000 --> 00:36:12.000]  舊約的最後一卷書卷
[00:36:12.000 --> 00:36:15.000]  來到四章 最後一卷 一節的經文的時候
[00:36:15.000 --> 00:36:18.000]  大家記得 最後一節經文的時候
[00:36:18.000 --> 00:36:21.000]  祂這樣提到啊
[00:36:21.000 --> 00:36:24.000]  祂必使父親的心轉向
[00:36:24.000 --> 00:36:27.000]  兒女 兒女的心轉向
[00:36:27.000 --> 00:36:30.000]  父親 感謝神
[00:36:30.000 --> 00:36:33.000]  今天讓我們一起來思想
[00:36:33.000 --> 00:36:36.000]  如何來成為 主所喜悅的
[00:36:36.000 --> 00:36:39.000]  兒女 在這四點當中呢
[00:36:39.000 --> 00:36:42.000]  其實用了四個關鍵詞啊
[00:36:42.000 --> 00:36:45.000]  我們要記得
[00:36:45.000 --> 00:36:48.000]  因著神的恩典 我們可以有這樣一種
[00:36:48.000 --> 00:36:51.000]  的福分 我們要珍惜
[00:36:51.000 --> 00:36:54.000]  我們可以能夠成為 神
[00:36:54.000 --> 00:36:57.000]  的身份 做這樣一個身份的時候
[00:36:57.000 --> 00:37:00.000]  如何來回應呢
[00:37:00.000 --> 00:37:03.000]  回應神 回應這個世界
[00:37:03.000 --> 00:37:06.000]  以至於我們的生命
[00:37:06.000 --> 00:37:09.000]  被神改變和建立
[00:37:09.000 --> 00:37:12.000]  各位弟兄姊妹 讓我們也一起來禱告
[00:37:12.000 --> 00:37:15.000]  天父
[00:37:15.000 --> 00:37:18.000]  愛我們的主
[00:37:18.000 --> 00:37:21.000]  祢是我們屬天的
[00:37:21.000 --> 00:37:24.000]  爸爸 感謝祢的恩典
[00:37:24.000 --> 00:37:27.000]  讓我們可以成為 祢所
[00:37:27.000 --> 00:37:30.000]  愛的兒女的這樣一種的身份
[00:37:30.000 --> 00:37:33.000]  主啊 謝謝祢給我們今天的話語
[00:37:33.000 --> 00:37:36.000]  讓我們看到恩典
[00:37:36.000 --> 00:37:39.000]  銘記恩典 數算恩典
[00:37:39.000 --> 00:37:42.000]  珍視我們的身份
[00:37:42.000 --> 00:37:45.000]  以至於我們知道 怎麼樣來回應主
[00:37:45.000 --> 00:37:48.000]  祢的陶造 回應這個世界的挑戰
[00:37:48.000 --> 00:37:51.000]  以至於我們要在這個世界
[00:37:51.000 --> 00:37:54.000]  展現主祢的座位 主啊
[00:37:54.000 --> 00:37:57.000]  求祢施恩加利
[00:37:57.000 --> 00:38:00.000]  讓我們真的能夠 生命不再一樣
[00:38:00.000 --> 00:38:03.000]  生命得主祢的祝福
[00:38:03.000 --> 00:38:06.000]  在我們的這個世界上 展現主祢的
[00:38:06.000 --> 00:38:09.000]  榮耀 感謝我們的父神
[00:38:09.000 --> 00:38:12.000]  你垂聽了我們同心合一的禱告
[00:38:12.000 --> 00:38:15.000]  奉主耶穌基督得勝的名 阿求阿們

