
[00:00:00.000 --> 00:00:02.240]  訂姐妹平安
[00:18:44.040 --> 00:18:45.240]  你不想的
[00:18:45.240 --> 00:18:46.640]  但你會做了
[00:18:46.640 --> 00:18:50.240]  可能你會告訴他自己公司的秘密
[00:18:50.240 --> 00:18:51.440]  又不確定
[00:18:51.440 --> 00:18:54.040]  又或者你不經不覺
[00:18:54.040 --> 00:18:56.640]  又將公司的一些事告訴他
[00:18:56.640 --> 00:18:59.440]  可能你是新的
[00:18:59.440 --> 00:19:00.840]  但其實
[00:19:00.840 --> 00:19:02.840]  這間公司已經說了
[00:19:02.840 --> 00:19:05.240]  你不可以再去接觸別人
[00:19:05.240 --> 00:19:08.640]  但其他人不知道
[00:19:08.640 --> 00:19:12.040]  於是就去找他接觸
[00:19:12.040 --> 00:19:15.640]  但如果他也不拒絕他
[00:19:15.640 --> 00:19:18.640]  他的老闆會知道的時候
[00:19:18.640 --> 00:19:19.840]  他就
[00:19:19.840 --> 00:19:25.240]  你以為是跟他很好朋友
[00:19:25.240 --> 00:19:28.840]  還會跟他一起的時候
[00:19:28.840 --> 00:19:31.440]  你就是害了他
[00:19:31.440 --> 00:19:35.040]  因為在這樣的狀態下
[00:19:35.040 --> 00:19:38.640]  他的老闆就會知道
[00:19:38.640 --> 00:19:41.240]  我已經告訴你
[00:19:41.240 --> 00:19:42.440]  你不可以這樣做
[00:19:42.440 --> 00:19:44.840]  但你這樣做的時候
[00:19:44.840 --> 00:19:48.440]  不單是害了離開的人
[00:19:48.440 --> 00:19:50.040]  他還可能
[00:19:50.040 --> 00:19:52.040]  你不單幫不到他
[00:19:52.040 --> 00:19:55.240]  還會令他陷入一些
[00:19:55.240 --> 00:19:58.040]  你也想不到的狀態
[00:19:58.040 --> 00:20:01.840]  所以一個溝通是很重要的
[00:20:01.840 --> 00:20:04.440]  當人告訴你
[00:20:04.440 --> 00:20:06.440]  明確的感受
[00:20:06.440 --> 00:20:08.840]  需要和請求的時候
[00:20:08.840 --> 00:20:11.640]  你就要去接收
[00:20:11.640 --> 00:20:13.440]  接收不到
[00:20:13.440 --> 00:20:15.840]  你就要去問清楚
[00:20:15.840 --> 00:20:18.440]  如果你不問清楚的時候
[00:20:18.440 --> 00:20:21.840]  你就會妄下了一些判斷
[00:20:21.840 --> 00:20:26.240]  其實溝通除了這幾樣之外
[00:20:26.240 --> 00:20:30.040]  還有很多我們要留意的地方
[00:20:30.040 --> 00:20:35.040]  今天你有沒有在不同的朋友面前
[00:20:35.040 --> 00:20:37.040]  ABC
[00:20:37.040 --> 00:20:39.440]  當C不在的時候
[00:20:39.440 --> 00:20:42.640]  ABD就去說C
[00:20:42.640 --> 00:20:43.840]  一定會的
[00:20:43.840 --> 00:20:44.640]  很大聲的
[00:20:44.640 --> 00:20:45.840]  一定會的
[00:20:45.840 --> 00:20:48.040]  這是不是好的呢
[00:20:48.040 --> 00:20:49.840]  你們要自己想想
[00:20:49.840 --> 00:20:51.440]  對你是不是好的呢
[00:20:51.440 --> 00:20:53.240]  你可能有時候
[00:20:53.240 --> 00:20:54.440]  A不出現的
[00:20:54.440 --> 00:20:55.640]  你自己是A
[00:20:55.640 --> 00:20:57.440]  BCD說你
[00:20:57.440 --> 00:20:58.840]  你又想不想的呢
[00:20:58.840 --> 00:21:02.240]  這些我們都要好好地
[00:21:02.240 --> 00:21:04.640]  去留意和觀察
[00:21:04.640 --> 00:21:07.440]  我相信到了
[00:21:07.440 --> 00:21:08.640]  這麼大一個
[00:21:08.640 --> 00:21:10.440]  我們到了中學的時間
[00:21:10.440 --> 00:21:13.640]  我們要有一些東西去學習
[00:21:13.640 --> 00:21:18.240]  不是再像小學生那樣
[00:21:18.240 --> 00:21:21.640]  當你不順眼
[00:21:21.640 --> 00:21:22.840]  A的時候
[00:21:22.840 --> 00:21:25.840]  就去叫BCD
[00:21:25.840 --> 00:21:27.840]  不要和他玩
[00:21:27.840 --> 00:21:29.440]  很煩的
[00:21:29.440 --> 00:21:31.640]  整天在說話
[00:21:31.640 --> 00:21:33.840]  崇拜由開始到現在
[00:21:33.840 --> 00:21:34.840]  不停地說
[00:21:34.840 --> 00:21:37.640]  是自己說自己的話
[00:21:37.640 --> 00:21:38.440]  是不是
[00:21:38.440 --> 00:21:41.240]  不會聽台上的人說話
[00:21:41.240 --> 00:21:43.640]  唱歌他也在說
[00:21:43.640 --> 00:21:45.840]  我說話他也在說
[00:21:45.840 --> 00:21:48.840]  整天都在自己和自己說
[00:21:48.840 --> 00:21:50.040]  那你就說
[00:21:50.040 --> 00:21:52.040]  我們不要和他玩
[00:21:52.040 --> 00:21:53.040]  那又不行
[00:21:53.040 --> 00:21:55.040]  我們又不可以不和他玩
[00:21:55.040 --> 00:21:57.240]  我們就要好好地溝通
[00:21:57.240 --> 00:21:59.240]  有機會告訴他
[00:21:59.240 --> 00:22:01.440]  其實你這樣整天說話
[00:22:01.440 --> 00:22:03.040]  也不是很好
[00:22:03.040 --> 00:22:05.640]  還是要聽回
[00:22:05.640 --> 00:22:08.640]  牧師說話
[00:22:08.640 --> 00:22:10.640]  聽回傳道說話會好一點
[00:22:10.640 --> 00:22:12.040]  我們有時候
[00:22:12.040 --> 00:22:14.240]  不要再做小學生的事
[00:22:14.240 --> 00:22:15.440]  不要說
[00:22:15.440 --> 00:22:17.240]  誰不和誰玩
[00:22:17.240 --> 00:22:18.640]  那些事情
[00:22:18.640 --> 00:22:20.240]  我猜這個
[00:22:20.240 --> 00:22:23.640]  也是大家需要學習的事情
[00:22:23.640 --> 00:22:29.640]  因著今天大家要出去活動的時候
[00:22:29.640 --> 00:22:32.640]  我第一部分就說到這裡
[00:22:32.640 --> 00:22:34.040]  第二部分
[00:22:34.040 --> 00:22:39.240]  是會有什麼溝通的好方法呢?
[00:22:39.240 --> 00:22:40.240]  下一次
[00:22:40.240 --> 00:22:42.640]  我會再和大家一起分享
[00:22:42.640 --> 00:22:45.040]  我們一起有個祈禱
[00:22:45.040 --> 00:22:52.240]  秋天天賦上帝
[00:22:52.240 --> 00:22:56.440]  多謝祢讓我們一起在祢的殿中
[00:22:56.440 --> 00:22:58.840]  有學習、有敬拜
[00:22:58.840 --> 00:23:01.440]  求主祢與我們同在
[00:23:01.440 --> 00:23:04.640]  讓我們不單止在這裡
[00:23:04.640 --> 00:23:08.040]  可以有改變、有更新
[00:23:08.040 --> 00:23:10.440]  我們溝通的時間
[00:23:10.440 --> 00:23:12.240]  每一個人
[00:23:12.240 --> 00:23:14.640]  都可能有他自己的性情
[00:23:14.640 --> 00:23:16.240]  有他自己的性格
[00:23:16.240 --> 00:23:18.840]  甚至有他認識朋友的方法
[00:23:18.840 --> 00:23:19.640]  大主
[00:23:19.640 --> 00:23:22.840]  求祢讓我們可以洞察到
[00:23:22.840 --> 00:23:25.040]  每一個我們身邊的人
[00:23:25.040 --> 00:23:26.640]  都各有特色
[00:23:26.640 --> 00:23:28.640]  但我們的原則就是
[00:23:28.640 --> 00:23:30.040]  在祢裡面
[00:23:30.040 --> 00:23:32.440]  我們能夠好好溝通
[00:23:32.440 --> 00:23:35.440]  能夠互相成為
[00:23:35.440 --> 00:23:37.040]  在教會裡面
[00:23:37.040 --> 00:23:39.040]  好的肢體
[00:23:39.040 --> 00:23:41.240]  願主繼續幫助我們
[00:23:41.240 --> 00:23:44.240]  讓我們在Explorer裡面
[00:23:44.240 --> 00:23:47.440]  能夠找到一個好的朋友
[00:23:47.440 --> 00:23:49.640]  一個知心的朋友
[00:23:49.640 --> 00:23:51.440]  求主祢與我們同在
[00:23:51.440 --> 00:23:53.040]  我們同心禱告
[00:23:53.040 --> 00:23:54.240]  奉主明求
[00:23:54.240 --> 00:23:55.040]  阿門
[00:23:55.040 --> 00:23:58.040]  (字幕由 Amara.org 社群提供)

