
[00:00:00.000 --> 00:00:02.000]  各位explorer早晨
[00:16:00.000 --> 00:16:02.000]  因為每個人有不同的狀況
[00:16:02.000 --> 00:16:06.000]  但我相信無論你的年紀是比較小
[00:16:06.000 --> 00:16:07.000]  年紀是大的
[00:16:07.000 --> 00:16:09.000]  我們人生總有一些荊棘
[00:16:09.000 --> 00:16:11.000]  我們要去清除它
[00:16:11.000 --> 00:16:13.000]  如果不是就像保羅說的
[00:16:13.000 --> 00:16:17.000]  你自己去到刺自己一樣
[00:16:17.000 --> 00:16:19.000]  他說你是刺自己一樣
[00:16:19.000 --> 00:16:21.000]  你是傷害自己一樣
[00:16:21.000 --> 00:16:23.000]  你自己是傷害自己一樣
[00:16:23.000 --> 00:16:25.000]  所以這些是負面的例子
[00:16:25.000 --> 00:16:27.000]  但今天不只是說負面例子
[00:16:27.000 --> 00:16:30.000]  也要說正面的例子
[00:16:30.000 --> 00:16:32.000]  正面的例子
[00:16:32.000 --> 00:16:33.000]  正面的方向
[00:16:33.000 --> 00:16:36.000]  在這三章的內容
[00:16:36.000 --> 00:16:38.000]  在這三次的講道都會經常說
[00:16:38.000 --> 00:16:40.000]  要努力
[00:16:40.000 --> 00:16:42.000]  有些東西我要付出
[00:16:42.000 --> 00:16:44.000]  我要去學習
[00:16:44.000 --> 00:16:45.000]  我要犧牲
[00:16:45.000 --> 00:16:47.000]  為了得到那件事我要犧牲
[00:16:47.000 --> 00:16:49.000]  為什麼這樣說呢
[00:16:49.000 --> 00:16:52.000]  因為保羅在之後的十一至十九節就這樣說
[00:16:52.000 --> 00:16:54.000]  他說至於你這個屬神的人
[00:16:54.000 --> 00:16:56.000]  即是提摩泰
[00:16:56.000 --> 00:16:58.000]  你要去逃避這些東西
[00:16:58.000 --> 00:17:00.000]  你要去追求公義
[00:17:00.000 --> 00:17:02.000]  敬虔信心
[00:17:02.000 --> 00:17:03.000]  愛心
[00:17:03.000 --> 00:17:04.000]  忍耐溫柔
[00:17:04.000 --> 00:17:08.000]  然後要在信仰上打美好的仗
[00:17:08.000 --> 00:17:10.000]  要抓住永生
[00:17:10.000 --> 00:17:12.000]  你蒙召就是為了這個永生
[00:17:12.000 --> 00:17:14.000]  為了這個永生
[00:17:14.000 --> 00:17:16.000]  你在很多見證人面前
[00:17:16.000 --> 00:17:20.000]  去宣認了這個美好的信仰
[00:17:20.000 --> 00:17:22.000]  但有很多動作
[00:17:22.000 --> 00:17:24.000]  不詳細去解釋很多內容
[00:17:24.000 --> 00:17:26.000]  但我只說一些動作
[00:17:26.000 --> 00:17:27.000]  例如我剛才讀第十一節
[00:17:27.000 --> 00:17:28.000]  你會發現什麼呢
[00:17:28.000 --> 00:17:29.000]  你要逃避
[00:17:29.000 --> 00:17:31.000]  剛才說了一些荊棘
[00:17:31.000 --> 00:17:32.000]  你要逃避
[00:17:32.000 --> 00:17:34.000]  清除它
[00:17:34.000 --> 00:17:36.000]  你要追求一些好的東西
[00:17:36.000 --> 00:17:38.000]  不只是避開就算了
[00:17:38.000 --> 00:17:40.000]  你要知道你回來要做什麼
[00:17:40.000 --> 00:17:42.000]  我回來追求一些好的東西
[00:17:42.000 --> 00:17:44.000]  我要打美好的仗
[00:17:44.000 --> 00:17:47.000]  要抓住一些重要的東西
[00:17:47.000 --> 00:17:48.000]  要宣認
[00:17:48.000 --> 00:17:49.000]  要在別人面前說
[00:17:49.000 --> 00:17:50.000]  我是信耶穌的
[00:17:50.000 --> 00:17:52.000]  我是這樣做基督徒的
[00:17:52.000 --> 00:17:53.000]  很多行動
[00:17:53.000 --> 00:17:55.000]  我們發現很多動作
[00:17:55.000 --> 00:17:58.000]  保羅用了很多動作去說
[00:17:58.000 --> 00:18:00.000]  所以剛才我們說第一點的時候
[00:18:00.000 --> 00:18:03.000]  其實是對應了有很多東西要付出
[00:18:03.000 --> 00:18:05.000]  要做的
[00:18:05.000 --> 00:18:09.000]  在前兩個星期我們討論這本書的時候
[00:18:09.000 --> 00:18:13.000]  我們提過當時在社會文化裡面
[00:18:13.000 --> 00:18:15.000]  有一個很有名的
[00:18:15.000 --> 00:18:17.000]  就是奧林匹克遊戲
[00:18:17.000 --> 00:18:19.000]  今天我們知道奧林匹克遊戲
[00:18:19.000 --> 00:18:20.000]  就是在說那個
[00:18:20.000 --> 00:18:24.000]  這件事是要付出很多努力才能做到
[00:18:24.000 --> 00:18:26.000]  當時的人要節食
[00:18:26.000 --> 00:18:27.000]  要健身
[00:18:27.000 --> 00:18:28.000]  要鍛鍊
[00:18:28.000 --> 00:18:29.000]  就是為了什麼
[00:18:29.000 --> 00:18:30.000]  為了他比賽那天
[00:18:30.000 --> 00:18:33.000]  他有機會拿到獎
[00:18:33.000 --> 00:18:35.000]  當時的獎應該是沒有冠亞季的
[00:18:35.000 --> 00:18:36.000]  只有一個
[00:18:36.000 --> 00:18:39.000]  今天就叫有金銀銅牌
[00:18:39.000 --> 00:18:41.000]  我拿了第三個銅牌
[00:18:41.000 --> 00:18:43.000]  當時連銅牌都沒有
[00:18:43.000 --> 00:18:45.000]  只有一個人贏
[00:18:45.000 --> 00:18:48.000]  所以是要付出的
[00:18:48.000 --> 00:18:50.000]  要付出
[00:18:50.000 --> 00:18:53.000]  所以剛才說要打美好的仗是什麼
[00:18:53.000 --> 00:18:55.000]  信仰是要擺出來的
[00:18:55.000 --> 00:18:56.000]  不是你坐在那裡
[00:18:56.000 --> 00:18:59.000]  你坐在那裡信仰是不會掉下來給你的
[00:18:59.000 --> 00:19:01.000]  我要自己去經歷它
[00:19:01.000 --> 00:19:04.000]  這個不只是保羅才說的
[00:19:04.000 --> 00:19:07.000]  這個在新約很多的書信裡面
[00:19:07.000 --> 00:19:09.000]  很多甚至耶穌自己
[00:19:09.000 --> 00:19:11.000]  我們下個月也預告一點
[00:19:11.000 --> 00:19:13.000]  我們會看回耶穌說的話
[00:19:13.000 --> 00:19:16.000]  可能我們很久都沒有聽信仰的內容
[00:19:16.000 --> 00:19:18.000]  耶穌自己也說了很多這些
[00:19:18.000 --> 00:19:20.000]  我們要去付出
[00:19:20.000 --> 00:19:24.000]  我們要犧牲才能經歷到這個信仰
[00:19:24.000 --> 00:19:28.000]  信仰不是因為我爸媽帶我回來
[00:19:28.000 --> 00:19:31.000]  不是因為我從小到大就有信仰
[00:19:31.000 --> 00:19:33.000]  至少保羅不是這樣說
[00:19:33.000 --> 00:19:35.000]  剛才做的那些事
[00:19:35.000 --> 00:19:38.000]  你不是坐在那裡就有
[00:19:38.000 --> 00:19:40.000]  你不可能坐在那裡就有
[00:19:40.000 --> 00:19:42.000]  你要有很多的行動
[00:19:42.000 --> 00:19:44.000]  去經歷信仰
[00:19:44.000 --> 00:19:47.000]  所以我很多時候和大家說
[00:19:47.000 --> 00:19:49.000]  不只是在這裡
[00:19:49.000 --> 00:19:51.000]  不只是在sermon的時候
[00:19:51.000 --> 00:19:54.000]  很多時候我和大家說的是
[00:19:54.000 --> 00:19:56.000]  如果你回來只是為了玩
[00:19:56.000 --> 00:19:58.000]  我都很肯定不出幾年時間
[00:19:58.000 --> 00:20:00.000]  你就不會再回來了
[00:20:00.000 --> 00:20:03.000]  因為我想很坦白地說
[00:20:03.000 --> 00:20:05.000]  雖然我知道這個有錄音
[00:20:05.000 --> 00:20:07.000]  我知道sermon會錄影
[00:20:07.000 --> 00:20:09.000]  我都很坦白地說
[00:20:09.000 --> 00:20:12.000]  教會你再好玩
[00:20:12.000 --> 00:20:16.000]  都不會夠外面好玩
[00:20:16.000 --> 00:20:17.000]  當然教會可以有很多
[00:20:17.000 --> 00:20:19.000]  當然不是說要死咕咕
[00:20:19.000 --> 00:20:20.000]  大家全部坐在那裡
[00:20:20.000 --> 00:20:21.000]  當然不是這樣
[00:20:21.000 --> 00:20:23.000]  你問我我都很討厭這樣
[00:20:23.000 --> 00:20:24.000]  死咕咕坐在那裡
[00:20:24.000 --> 00:20:25.000]  我只可以聽
[00:20:25.000 --> 00:20:26.000]  不可以問
[00:20:26.000 --> 00:20:27.000]  不可以玩
[00:20:27.000 --> 00:20:29.000]  不可以說的場合
[00:20:29.000 --> 00:20:33.000]  但是如果我回來只是為了玩
[00:20:33.000 --> 00:20:36.000]  那我很肯定你不出幾年就不回來了
[00:20:36.000 --> 00:20:38.000]  你就不會再回來了
[00:20:38.000 --> 00:20:40.000]  很簡單而已
[00:20:40.000 --> 00:20:42.000]  因為如果我要玩
[00:20:42.000 --> 00:20:44.000]  我約我的朋友玩就行了
[00:20:44.000 --> 00:20:46.000]  我約我的朋友星期日下午玩就行了
[00:20:46.000 --> 00:20:47.000]  我早上就睡覺
[00:20:47.000 --> 00:20:49.000]  為什麼我早上坐在那裡聽別人說
[00:20:49.000 --> 00:20:51.000]  說一下信仰的東西
[00:20:51.000 --> 00:20:53.000]  如果我不是回來想學
[00:20:53.000 --> 00:20:56.000]  我不是回來想知道下個信仰是做什麼
[00:20:56.000 --> 00:20:58.000]  那我就不回來了
[00:20:58.000 --> 00:21:00.000]  我可以找一些很好玩的東西
[00:21:00.000 --> 00:21:01.000]  如果你不付出
[00:21:01.000 --> 00:21:02.000]  你總有一天發現
[00:21:02.000 --> 00:21:04.000]  它都不關我的事
[00:21:04.000 --> 00:21:08.000]  我為什麼要去到放時間在那裡
[00:21:08.000 --> 00:21:11.000]  如果信仰只是你享受
[00:21:11.000 --> 00:21:13.000]  你坐在那裡被人服務
[00:21:13.000 --> 00:21:15.000]  你不用去到經歷的話
[00:21:15.000 --> 00:21:17.000]  那其實很坦白說你不需要再信
[00:21:17.000 --> 00:21:19.000]  因為它都不影響你
[00:21:19.000 --> 00:21:24.000]  它都沒有對你的生命有什麼改變
[00:21:24.000 --> 00:21:25.000]  無論你是從小回到大
[00:21:25.000 --> 00:21:26.000]  可能你就說
[00:21:26.000 --> 00:21:27.000]  我真的沒有感受
[00:21:27.000 --> 00:21:30.000]  我回那麼久我沒有
[00:21:30.000 --> 00:21:31.000]  信仰都好像不關我的事
[00:21:31.000 --> 00:21:32.000]  很遠
[00:21:32.000 --> 00:21:33.000]  我聽別人說見證
[00:21:33.000 --> 00:21:34.000]  好像很能夠經歷
[00:21:34.000 --> 00:21:35.000]  我又沒有
[00:21:35.000 --> 00:21:36.000]  如果我要有經歷
[00:21:36.000 --> 00:21:39.000]  神應該給我的
[00:21:39.000 --> 00:21:44.000]  但我們問這個問題的時候
[00:21:44.000 --> 00:21:45.000]  我們沒有想到
[00:21:45.000 --> 00:21:48.000]  其實我們自己要先走那一步
[00:21:48.000 --> 00:21:50.000]  你看別人站在台上
[00:21:50.000 --> 00:21:51.000]  說他怎樣經歷神
[00:21:51.000 --> 00:21:54.000]  前提是他自己真的走了那一步
[00:21:54.000 --> 00:21:56.000]  他跳進水裡去經歷
[00:21:56.000 --> 00:21:58.000]  他不是站在那裡吃花生
[00:21:58.000 --> 00:21:59.000]  他不是站在旁邊看
[00:21:59.000 --> 00:22:00.000]  這樣這樣
[00:22:00.000 --> 00:22:02.000]  如果你回來教會
[00:22:02.000 --> 00:22:03.000]  只是為了玩
[00:22:03.000 --> 00:22:05.000]  或者看別人怎樣做
[00:22:05.000 --> 00:22:08.000]  我都肯定你遲早是不會回來的
[00:22:08.000 --> 00:22:10.000]  所以保羅為什麼強調提摩他
[00:22:10.000 --> 00:22:12.000]  甚至是藉著提摩他
[00:22:12.000 --> 00:22:15.000]  去提醒當時的基督徒要怎樣
[00:22:15.000 --> 00:22:17.000]  你要去抓住信仰
[00:22:17.000 --> 00:22:18.000]  你要去
[00:22:18.000 --> 00:22:20.000]  打美好的仗
[00:22:20.000 --> 00:22:21.000]  其實可能一個好處的意思
[00:22:21.000 --> 00:22:23.000]  就是關於這種
[00:22:23.000 --> 00:22:25.000]  好像運動的競爭
[00:22:25.000 --> 00:22:26.000]  你要去到
[00:22:26.000 --> 00:22:28.000]  真的有目標給自己
[00:22:28.000 --> 00:22:30.000]  就好像當時的運動員一樣
[00:22:30.000 --> 00:22:32.000]  他有目標是要贏
[00:22:32.000 --> 00:22:34.000]  就算他未必贏到
[00:22:34.000 --> 00:22:36.000]  他起碼有個目標
[00:22:36.000 --> 00:22:38.000]  你回來是真的有個目標
[00:22:38.000 --> 00:22:39.000]  即是不論你的目標
[00:22:39.000 --> 00:22:41.000]  當然有些人可能真的有目標
[00:22:41.000 --> 00:22:42.000]  認識女生認識男生都好
[00:22:42.000 --> 00:22:44.000]  認識女生可能多一點
[00:22:44.000 --> 00:22:46.000]  認識男生可能少一點
[00:22:46.000 --> 00:22:48.000]  即是不論你有什麼目標都好
[00:22:48.000 --> 00:22:49.000]  你至少回來
[00:22:49.000 --> 00:22:52.000]  你要有個目標給自己回來
[00:22:52.000 --> 00:22:53.000]  如果你沒有目標回來
[00:22:53.000 --> 00:22:56.000]  其實你遲早就不回來
[00:22:56.000 --> 00:22:57.000]  在兩個月前
[00:22:57.000 --> 00:22:58.000]  我在教阿灣那
[00:22:58.000 --> 00:22:59.000]  兩個月前
[00:22:59.000 --> 00:23:00.000]  大約九月頭的時候
[00:23:00.000 --> 00:23:01.000]  開始教阿灣那
[00:23:01.000 --> 00:23:03.000]  有些explorer和我一起服侍
[00:23:03.000 --> 00:23:05.000]  會看到我
[00:23:05.000 --> 00:23:08.000]  我教的對象是四個男生
[00:23:08.000 --> 00:23:09.000]  那個男生
[00:23:09.000 --> 00:23:10.000]  我也不怕說
[00:23:10.000 --> 00:23:12.000]  錄音我也照樣說
[00:23:12.000 --> 00:23:13.000]  很難教
[00:23:13.000 --> 00:23:14.000]  很坦白說
[00:23:14.000 --> 00:23:16.000]  我講一句
[00:23:16.000 --> 00:23:17.000]  他就講十句
[00:23:17.000 --> 00:23:19.000]  真的literally的十句
[00:23:19.000 --> 00:23:20.000]  我講完一句
[00:23:20.000 --> 00:23:22.000]  他就跟你blah blah blah
[00:23:22.000 --> 00:23:24.000]  比起我去年教的那班男生
[00:23:24.000 --> 00:23:26.000]  還難教
[00:23:26.000 --> 00:23:28.000]  當然現在這班男生
[00:23:28.000 --> 00:23:29.000]  都很難教
[00:23:29.000 --> 00:23:32.000]  我想這班男生都很難教
[00:23:32.000 --> 00:23:33.000]  我想我不用講那麼多
[00:23:33.000 --> 00:23:34.000]  他們不好
[00:23:34.000 --> 00:23:35.000]  我要澄清
[00:23:35.000 --> 00:23:37.000]  他們是很好的
[00:23:37.000 --> 00:23:39.000]  這班男生是很好的
[00:23:39.000 --> 00:23:41.000]  但都不容易教
[00:23:41.000 --> 00:23:42.000]  你們不容易教
[00:23:42.000 --> 00:23:43.000]  你們不容易教
[00:23:43.000 --> 00:23:44.000]  我們知道的
[00:23:44.000 --> 00:23:47.000]  Noah 你覺得你很容易教
[00:23:47.000 --> 00:23:52.000]  我教阿灣那班
[00:23:52.000 --> 00:23:54.000]  真的比他們還難
[00:23:54.000 --> 00:23:56.000]  這個是真的
[00:23:56.000 --> 00:23:58.000]  他們真的會跟你鬥嘴
[00:23:58.000 --> 00:24:00.000]  所以是很難教的
[00:24:00.000 --> 00:24:07.000]  好 等一下再回答這個問題
[00:24:07.000 --> 00:24:10.000]  昨天我們有些game stay
[00:24:10.000 --> 00:24:11.000]  阿灣那有game stay
[00:24:11.000 --> 00:24:13.000]  game stay裡面
[00:24:13.000 --> 00:24:15.000]  剛好有些男生不玩
[00:24:15.000 --> 00:24:17.000]  有些人在玩桌上遊戲
[00:24:17.000 --> 00:24:18.000]  有些人不玩
[00:24:18.000 --> 00:24:19.000]  他們就出去
[00:24:19.000 --> 00:24:20.000]  我真的走出去
[00:24:20.000 --> 00:24:21.000]  我都要看著他們
[00:24:21.000 --> 00:24:22.000]  在外面跑來跑去
[00:24:22.000 --> 00:24:24.000]  都不想有人撞到
[00:24:24.000 --> 00:24:27.000]  我就跟一個男生聊天
[00:24:27.000 --> 00:24:29.000]  他的年紀大約十歲
[00:24:29.000 --> 00:24:31.000]  阿灣那比較小
[00:24:31.000 --> 00:24:32.000]  我這裡最小
[00:24:32.000 --> 00:24:34.000]  起碼有十一歲以上
[00:24:34.000 --> 00:24:36.000]  我就問他
[00:24:36.000 --> 00:24:37.000]  我故意生他的氣
[00:24:37.000 --> 00:24:38.000]  你有沒有興趣
[00:24:38.000 --> 00:24:40.000]  下年四月來camp
[00:24:40.000 --> 00:24:41.000]  大家記不記得
[00:24:41.000 --> 00:24:43.000]  下年四月有個camp
[00:24:43.000 --> 00:24:45.000]  有人搖頭
[00:24:45.000 --> 00:24:46.000]  有人記得
[00:24:46.000 --> 00:24:48.000]  下年四月有個camp
[00:24:48.000 --> 00:24:50.000]  所以到時大家要報名
[00:24:50.000 --> 00:24:52.000]  是給junior的camp
[00:24:52.000 --> 00:24:53.000]  大家記得
[00:24:53.000 --> 00:24:54.000]  有些人在搖頭
[00:24:54.000 --> 00:24:55.000]  起碼你記得
[00:24:55.000 --> 00:24:56.000]  這樣的事
[00:24:56.000 --> 00:24:57.000]  我問他
[00:24:57.000 --> 00:24:58.000]  他就說
[00:24:58.000 --> 00:25:00.000]  我不喜歡住camp
[00:25:00.000 --> 00:25:01.000]  他說什麼
[00:25:01.000 --> 00:25:04.000]  他說我連回朋友家
[00:25:04.000 --> 00:25:06.000]  我都不想有人回家睡
[00:25:06.000 --> 00:25:07.000]  我是凌晨三點
[00:25:07.000 --> 00:25:10.000]  叫我爸爸載我回去
[00:25:10.000 --> 00:25:13.000]  我睡不慣床
[00:25:13.000 --> 00:25:14.000]  這樣
[00:25:14.000 --> 00:25:16.000]  他還要跟我說
[00:25:16.000 --> 00:25:17.000]  他說什麼
[00:25:17.000 --> 00:25:18.000]  其實我很喜歡留在家
[00:25:18.000 --> 00:25:19.000]  最好就不要出街
[00:25:19.000 --> 00:25:21.000]  不要出街
[00:25:21.000 --> 00:25:22.000]  不要到處走
[00:25:22.000 --> 00:25:24.000]  我最喜歡住camp
[00:25:24.000 --> 00:25:25.000]  我聽到這裡
[00:25:25.000 --> 00:25:26.000]  忍不住問男生
[00:25:26.000 --> 00:25:27.000]  我問他
[00:25:27.000 --> 00:25:29.000]  為什麼你要回來教會
[00:25:29.000 --> 00:25:31.000]  你回來幹什麼
[00:25:31.000 --> 00:25:33.000]  你為什麼不留在家
[00:25:33.000 --> 00:25:34.000]  你回來Avana幹什麼
[00:25:34.000 --> 00:25:36.000]  難道Avana的玩具好玩嗎
[00:25:36.000 --> 00:25:38.000]  坦白說
[00:25:38.000 --> 00:25:39.000]  他就跟我說
[00:25:39.000 --> 00:25:41.000]  他這樣回答
[00:25:41.000 --> 00:25:43.000]  他說因為爸爸跟我說
[00:25:43.000 --> 00:25:45.000]  教會可以敬拜神
[00:25:45.000 --> 00:25:46.000]  可以學神的話
[00:25:46.000 --> 00:25:48.000]  所以我回來
[00:25:48.000 --> 00:25:49.000]  當然問
[00:25:49.000 --> 00:25:50.000]  做pastor當然問
[00:25:50.000 --> 00:25:52.000]  到底是你爸爸叫你回來
[00:25:52.000 --> 00:25:54.000]  還是你自己想回來
[00:25:54.000 --> 00:25:57.000]  我給大家猜猜
[00:25:57.000 --> 00:25:58.000]  你覺得他會回答
[00:25:58.000 --> 00:25:59.000]  因為我爸爸叫我回來
[00:25:59.000 --> 00:26:01.000]  所以我回去的舉手
[00:26:01.000 --> 00:26:04.000]  其實我也是這樣想的
[00:26:04.000 --> 00:26:05.000]  坦白說
[00:26:05.000 --> 00:26:06.000]  我也是這樣想的
[00:26:06.000 --> 00:26:08.000]  你覺得他會回答
[00:26:08.000 --> 00:26:09.000]  我真的很想回來的
[00:26:09.000 --> 00:26:10.000]  你舉手
[00:26:10.000 --> 00:26:13.000]  我想問不舉手的人
[00:26:13.000 --> 00:26:14.000]  是聽不明白故事
[00:26:14.000 --> 00:26:15.000]  還是說得很差
[00:26:15.000 --> 00:26:17.000]  還是你想不到
[00:26:17.000 --> 00:26:21.000]  還是你不知道
[00:26:21.000 --> 00:26:23.000]  你聽不明白
[00:26:23.000 --> 00:26:24.000]  但我看到你這樣舉手
[00:26:24.000 --> 00:26:25.000]  我看到你自己也
[00:26:25.000 --> 00:26:26.000]  OK
[00:26:26.000 --> 00:26:27.000]  他說什麼呢
[00:26:27.000 --> 00:26:28.000]  他說
[00:26:28.000 --> 00:26:29.000]  他真的這樣回答
[00:26:29.000 --> 00:26:31.000]  我原文照曲
[00:26:31.000 --> 00:26:32.000]  他真的這樣回答
[00:26:32.000 --> 00:26:33.000]  不是我寫的
[00:26:33.000 --> 00:26:34.000]  不是我寫的
[00:26:34.000 --> 00:26:35.000]  是他自己寫的
[00:26:35.000 --> 00:26:36.000]  他說什麼呢
[00:26:36.000 --> 00:26:38.000]  他說
[00:26:38.000 --> 00:26:41.000]  我真的覺得回來可以敬拜神
[00:26:41.000 --> 00:26:43.000]  學聖經我才回來
[00:26:43.000 --> 00:26:46.000]  如果沒有我就不回來了
[00:26:46.000 --> 00:26:48.000]  我不是為了港商文作
[00:26:48.000 --> 00:26:50.000]  因為我忍不住再問一次
[00:26:50.000 --> 00:26:51.000]  每次作為一個大人
[00:26:51.000 --> 00:26:53.000]  已經有點不太相信答案
[00:26:53.000 --> 00:26:55.000]  所以我再問他一次
[00:26:55.000 --> 00:26:59.000]  他再回答同一樣的笑話
[00:26:59.000 --> 00:27:01.000]  這是昨天發生的
[00:27:01.000 --> 00:27:03.000]  所以有見證人的
[00:27:03.000 --> 00:27:05.000]  因為昨天發生了這件事
[00:27:05.000 --> 00:27:07.000]  我真的覺得回來敬拜神
[00:27:07.000 --> 00:27:12.000]  學聖經我才回來
[00:27:12.000 --> 00:27:15.000]  他應該不夠十歲左右
[00:27:15.000 --> 00:27:17.000]  當然你可以說
[00:27:17.000 --> 00:27:18.000]  他爸爸教很多
[00:27:18.000 --> 00:27:20.000]  或者他家裡學了很多
[00:27:20.000 --> 00:27:23.000]  但他要這樣回答
[00:27:23.000 --> 00:27:24.000]  我反過來問
[00:27:24.000 --> 00:27:26.000]  你可不可以這樣回答我
[00:27:26.000 --> 00:27:28.000]  當然我也猜很多人可以
[00:27:28.000 --> 00:27:29.000]  我不是說你不可以
[00:27:29.000 --> 00:27:31.000]  我相信很多人是可以的
[00:27:31.000 --> 00:27:32.000]  但如果你覺得
[00:27:32.000 --> 00:27:34.000]  你不可以這樣回答
[00:27:34.000 --> 00:27:36.000]  那我想邀請你想想
[00:27:36.000 --> 00:27:39.000]  你今天回來做什麼呢
[00:27:39.000 --> 00:27:41.000]  為什麼去教會
[00:27:41.000 --> 00:27:42.000]  當然不只是去
[00:27:42.000 --> 00:27:44.000]  因為保羅最後說
[00:27:44.000 --> 00:27:46.000]  我們自己就是基督徒
[00:27:46.000 --> 00:27:47.000]  我們活出信仰
[00:27:47.000 --> 00:27:48.000]  我們自己也是教會
[00:27:48.000 --> 00:27:50.000]  但問題仍然存在
[00:27:50.000 --> 00:27:52.000]  為什麼要回來呢
[00:27:52.000 --> 00:27:54.000]  如果你回來是為了
[00:27:54.000 --> 00:27:55.000]  跟別人聊天
[00:27:55.000 --> 00:27:56.000]  打兩小時遊戲機
[00:27:56.000 --> 00:27:58.000]  那為什麼我不在家裡打兩小時遊戲機呢
[00:27:58.000 --> 00:28:00.000]  如果我回來只是為了
[00:28:00.000 --> 00:28:02.000]  坐在這裡聽到的時候
[00:28:02.000 --> 00:28:03.000]  上載一下IG
[00:28:03.000 --> 00:28:04.000]  那為什麼我不在家裡載呢
[00:28:04.000 --> 00:28:05.000]  在家裡載還不會有人
[00:28:05.000 --> 00:28:06.000]  不會有些mentor很討厭的
[00:28:06.000 --> 00:28:07.000]  跟他說不要載了
[00:28:07.000 --> 00:28:09.000]  收手機吧
[00:28:09.000 --> 00:28:11.000]  為什麼我不在家裡做
[00:28:11.000 --> 00:28:13.000]  為什麼你要回來做
[00:28:13.000 --> 00:28:15.000]  為什麼你要回來教會
[00:28:15.000 --> 00:28:16.000]  (因為教會好玩一點)
[00:28:16.000 --> 00:28:17.000]  教會好玩一點嗎
[00:28:17.000 --> 00:28:18.000]  我很感謝你的答案
[00:28:18.000 --> 00:28:20.000]  這是鼓勵你的
[00:28:20.000 --> 00:28:22.000]  我猜到人生某個年紀
[00:28:22.000 --> 00:28:24.000]  你都會覺得教會不好玩
[00:28:24.000 --> 00:28:26.000]  當然有些我們覺得好玩
[00:28:26.000 --> 00:28:28.000]  但你總有一天覺得不好玩的時候
[00:28:28.000 --> 00:28:30.000]  為什麼你要回來呢
[00:28:30.000 --> 00:28:32.000]  又或者我說離大家遠一點
[00:28:32.000 --> 00:28:35.000]  如果我是一個在工作的職青
[00:28:35.000 --> 00:28:37.000]  我上班這麼辛苦
[00:28:37.000 --> 00:28:39.000]  為什麼我要回來
[00:28:39.000 --> 00:28:40.000]  就是不夠多事情做
[00:28:40.000 --> 00:28:42.000]  如果我回來只是隨便
[00:28:42.000 --> 00:28:44.000]  為什麼我不在家裡隨便
[00:28:44.000 --> 00:28:46.000]  為什麼我不在家裡睡覺
[00:28:46.000 --> 00:28:50.000]  所以保羅對提摩太說的話
[00:28:50.000 --> 00:28:52.000]  信仰是要犧牲的
[00:28:52.000 --> 00:28:54.000]  你有事要付出的
[00:28:54.000 --> 00:28:58.000]  所以提摩太前書最後部分的時候
[00:28:58.000 --> 00:29:01.000]  保羅對著提摩太說的時候
[00:29:01.000 --> 00:29:03.000]  當然有些人有錢
[00:29:03.000 --> 00:29:05.000]  他提出了錢的問題
[00:29:05.000 --> 00:29:07.000]  所以經文說
[00:29:07.000 --> 00:29:10.000]  如果有錢的人就要去幫人
[00:29:10.000 --> 00:29:12.000]  要去做善事
[00:29:12.000 --> 00:29:14.000]  做善事不是感覺良好
[00:29:14.000 --> 00:29:18.000]  是因為可以讓他們捉住真正的生命
[00:29:18.000 --> 00:29:22.000]  捉住永生
[00:29:22.000 --> 00:29:26.000]  如果我們真的知道自己在捉住什麼
[00:29:26.000 --> 00:29:30.000]  我們會知道自己要怎樣去回應這個信仰
[00:29:30.000 --> 00:29:35.000]  如果你回來覺得你不是在捉住信仰
[00:29:35.000 --> 00:29:37.000]  你覺得是回來玩
[00:29:37.000 --> 00:29:39.000]  你不覺得回來敬拜到神
[00:29:39.000 --> 00:29:41.000]  聽不到聖經
[00:29:41.000 --> 00:29:45.000]  我想這個其實是我們目者的失敗
[00:29:45.000 --> 00:29:47.000]  如果你回來是為了玩
[00:29:47.000 --> 00:29:49.000]  你覺得是玩
[00:29:49.000 --> 00:29:51.000]  你覺得沒有聽到神的話
[00:29:51.000 --> 00:29:53.000]  這個是我的失敗
[00:29:53.000 --> 00:29:55.000]  不是你的失敗
[00:29:55.000 --> 00:29:57.000]  是我的失敗
[00:29:57.000 --> 00:30:00.000]  信仰是我們要付出的
[00:30:00.000 --> 00:30:02.000]  我們有事情要犧牲的
[00:30:02.000 --> 00:30:04.000]  我們的時間要放在這裡
[00:30:04.000 --> 00:30:06.000]  我們的人要放在這裡
[00:30:06.000 --> 00:30:08.000]  甚至有時候是我們要調動
[00:30:08.000 --> 00:30:10.000]  我們很重視的東西
[00:30:10.000 --> 00:30:12.000]  無論是你的學業也好
[00:30:12.000 --> 00:30:14.000]  是你的興趣也好
[00:30:14.000 --> 00:30:17.000]  如果沒有這個東西
[00:30:17.000 --> 00:30:22.000]  我們就不會覺得信仰需要去到你
[00:30:22.000 --> 00:30:25.000]  所以保羅最後勸提摩太
[00:30:25.000 --> 00:30:29.000]  他說信仰上要打美好的仗的時候
[00:30:29.000 --> 00:30:31.000]  我想今天只是一個問題
[00:30:31.000 --> 00:30:33.000]  如果要總結整個sermon
[00:30:33.000 --> 00:30:36.000]  你今天在抓什麼呢?
[00:30:36.000 --> 00:30:39.000]  你的生命在抓什麼呢?
[00:30:39.000 --> 00:30:42.000]  你抓住什麼呢?
