
[00:00:00.000 --> 00:00:11.520]  主持人:各位弟兄姐妹 大家逐內平安
[00:21:06.780 --> 00:21:09.780]  有一個在啟發課程中的例子
[00:21:09.780 --> 00:21:12.780]  一直是我的一個激勵
[00:21:12.780 --> 00:21:17.780]  也很多時候去鼓勵我們身邊的弟兄姐妹
[00:21:17.780 --> 00:21:19.780]  其中就講到了一個小女孩
[00:21:19.780 --> 00:21:22.780]  她要拿玩具的時候
[00:21:22.780 --> 00:21:24.780]  那個玩具在一個
[00:21:24.780 --> 00:21:27.780]  被一些重物壓著的箱子裡面
[00:21:27.780 --> 00:21:30.780]  她就想盡辦法去拿
[00:21:30.780 --> 00:21:32.780]  但是憑藉一個小女孩的能力
[00:21:32.780 --> 00:21:35.780]  她沒有辦法把重物拿開
[00:21:35.780 --> 00:21:38.780]  她沒有辦法去取得她心愛的玩具
[00:21:38.780 --> 00:21:40.780]  試過了所有方法的時候
[00:21:40.780 --> 00:21:43.780]  她就傷心的哭了起來
[00:21:43.780 --> 00:21:47.780]  這個時候爸爸就和這個女孩說了
[00:21:47.780 --> 00:21:51.780]  你還沒有用盡你所有的方法
[00:21:51.780 --> 00:21:53.780]  女孩卻奇怪
[00:21:53.780 --> 00:21:58.780]  我明明已經嘗試過我自己所有的方法了
[00:21:58.780 --> 00:22:00.780]  父親這個時候告訴女兒
[00:22:00.780 --> 00:22:04.780]  你沒有叫你的爸爸來幫助你
[00:22:04.780 --> 00:22:08.780]  於是這個女孩就學到了生命的功課
[00:22:08.780 --> 00:22:12.780]  她就和爸爸一起把重物拿開
[00:22:12.780 --> 00:22:15.780]  取得了自己心愛的玩具
[00:22:15.780 --> 00:22:19.780]  所以這個時候也讓我們得到一個生命當中
[00:22:19.780 --> 00:22:22.780]  一個重要的提醒
[00:22:22.780 --> 00:22:26.780]  我們既要竭盡全力的去迎敵
[00:22:26.780 --> 00:22:31.780]  也萬萬不可忽視禱告
[00:22:31.780 --> 00:22:34.780]  禱告 迎敵
[00:22:34.780 --> 00:22:36.780]  精力神在其中
[00:22:36.780 --> 00:22:38.780]  要我們學習的功課
[00:22:38.780 --> 00:22:43.780]  精力我們生命中的得勝
[00:22:43.780 --> 00:22:45.780]  第二個是看到了真正
[00:22:45.780 --> 00:22:50.780]  第三要看到真正讓我們得勝
[00:22:50.780 --> 00:22:55.780]  我們呼求的對象也就是上帝
[00:22:55.780 --> 00:22:58.780]  大家如果看十七章的第一節的時候
[00:22:58.780 --> 00:23:05.780]  你在引入沒有水喝亞馬利人來征戰的時候
[00:23:05.780 --> 00:23:09.780]  你有的時候會覺得有一些奇怪的地方
[00:23:09.780 --> 00:23:14.780]  明明以色列民是尊耶和華上帝的豐富
[00:23:14.780 --> 00:23:18.780]  才來到了利菲丁這個地方
[00:23:18.780 --> 00:23:21.780]  為什麼沒有水喝呢
[00:23:21.780 --> 00:23:26.780]  為什麼亞馬利人卻來了要征戰呢
[00:23:26.780 --> 00:23:30.780]  我們其中看到上帝他默許
[00:23:30.780 --> 00:23:33.780]  以色列民遇到這些的困境
[00:23:33.780 --> 00:23:39.780]  為要讓我們更多的去認識我們的生命的本質
[00:23:39.780 --> 00:23:41.780]  有的時候生命的缺憾
[00:23:41.780 --> 00:23:46.780]  生命的軟弱就暴露出來了
[00:23:46.780 --> 00:23:48.780]  神讓我們暴露這樣一個軟弱
[00:23:48.780 --> 00:23:51.780]  為要是讓我們可以堅固
[00:23:51.780 --> 00:23:54.780]  為要是我們可以得到成長
[00:23:54.780 --> 00:23:56.780]  為到當時的以色列民
[00:23:56.780 --> 00:24:04.780]  他們可以建立一個以後還要面對各樣征戰的權利
[00:24:04.780 --> 00:24:07.780]  所以我們當看到上帝的時候
[00:24:07.780 --> 00:24:09.780]  我們就可以看到
[00:24:09.780 --> 00:24:15.780]  透過困苦讓我們看到上帝就是驚奇
[00:24:15.780 --> 00:24:19.780]  是一個得勝的標誌
[00:24:19.780 --> 00:24:21.780]  以至於他們以後
[00:24:21.780 --> 00:24:25.780]  還會在面臨各樣征戰的時候
[00:24:25.780 --> 00:24:31.780]  又要打耶利哥又要打艾成等等的征戰
[00:24:31.780 --> 00:24:34.780]  每次征戰的方法可能有不同
[00:24:34.780 --> 00:24:40.780]  但是一定要得著這樣一個生命取勝的秘訣
[00:24:40.780 --> 00:24:42.780]  就是上帝
[00:24:42.780 --> 00:24:48.780]  就是我們的這個生命中的驚奇
[00:24:48.780 --> 00:24:51.780]  在不同的世經學家
[00:24:51.780 --> 00:24:58.780]  世經學者在其中來結束這一場征戰的時候
[00:24:58.780 --> 00:25:03.780]  既有看到亞馬利人作為一個特別的群體
[00:25:03.780 --> 00:25:09.780]  它當時的含義還被翻譯成說兇猛好戰
[00:25:09.780 --> 00:25:14.780]  這個群體其實也是亞各孿生兄弟
[00:25:14.780 --> 00:25:17.780]  以早的後代亞馬利人
[00:25:17.780 --> 00:25:23.780]  還有的世經學家也把亞馬利人所隱喻的含義
[00:25:23.780 --> 00:25:25.780]  把它挖掘出來
[00:25:25.780 --> 00:25:31.780]  很多時候亞馬利人也會指代著我們的肉體
[00:25:31.780 --> 00:25:33.780]  我們的血氣
[00:25:33.780 --> 00:25:36.780]  當我們忘記了去尋求神
[00:25:36.780 --> 00:25:39.780]  忘記了去舉手向神去呼求的時候
[00:25:39.780 --> 00:25:42.780]  肉體的這一方面
[00:25:42.780 --> 00:25:45.780]  血氣就會佔了上風
[00:25:45.780 --> 00:25:49.780]  我們不再尋求神或者說忽視了神
[00:25:49.780 --> 00:25:53.780]  當我們舉手真的是切切地在主面前去尋求
[00:25:53.780 --> 00:25:56.780]  去找到去尋求指引的時候
[00:25:56.780 --> 00:26:00.780]  肉體就會被壓制
[00:26:00.780 --> 00:26:03.780]  以至於我們走的這條乘勝之路
[00:26:03.780 --> 00:26:06.780]  完全地把我們的老我和肉體
[00:26:06.780 --> 00:26:11.780]  和耶穌基督同併在十字架上的時候
[00:26:11.780 --> 00:26:16.780]  我們尋求的是一個新的生命的復活
[00:26:16.780 --> 00:26:22.780]  新的生命繼續來走我們的人生道路
[00:26:22.780 --> 00:26:25.780]  在經文的後半段
[00:26:25.780 --> 00:26:28.780]  耶和華就對摩西說了
[00:26:28.780 --> 00:26:33.780]  要把亞馬利的名號從天下全然塗抹
[00:26:33.780 --> 00:26:37.780]  同樣如果帶著這樣一種世間學者
[00:26:37.780 --> 00:26:40.780]  給我們的一個理解的引申的話
[00:26:40.780 --> 00:26:47.780]  我們要把完全的老我肉體要把它致死
[00:26:47.780 --> 00:26:51.780]  以至於我們新的生命才可以活出來
[00:26:51.780 --> 00:26:56.780]  我們才可以完全體會到生命當中的豐盛
[00:26:56.780 --> 00:26:59.780]  主給我們的福分
[00:26:59.780 --> 00:27:04.780]  才能夠經歷到主給我們的各樣恩典
[00:27:04.780 --> 00:27:08.780]  在這裡摩西還築了一座壇
[00:27:08.780 --> 00:27:12.780]  為了就是紀念到耶和華的名聲
[00:27:12.780 --> 00:27:15.780]  代表耶和華就是我們的驚喜
[00:27:15.780 --> 00:27:20.780]  為了讓約束亞聽
[00:27:20.780 --> 00:27:25.780]  約束亞聽到不但是要將亞馬利人的名號要除滅
[00:27:25.780 --> 00:27:34.780]  更加從這座壇紀念到神就是我們所有征戰的關鍵
[00:27:34.780 --> 00:27:36.780]  從征戰當中
[00:27:36.780 --> 00:27:42.780]  從獻祭當中更多的認識我們的神
[00:27:42.780 --> 00:27:44.780]  我們的上帝
[00:27:44.780 --> 00:27:49.780]  在利菲汀我們要學習很多生命的功課
[00:27:49.780 --> 00:27:53.780]  但是也是同樣給以色列民學校的功課
[00:27:53.780 --> 00:27:57.780]  第一個就是來自於磐石沖水
[00:27:57.780 --> 00:28:03.780]  要讓他們看到生命的延續在於上帝
[00:28:03.780 --> 00:28:07.780]  第二個在征戰當中的要讓他們看到
[00:28:07.780 --> 00:28:11.780]  生命的得勝在於上帝
[00:28:11.780 --> 00:28:14.780]  同樣當時在利菲汀
[00:28:14.780 --> 00:28:17.780]  今天給我們也是這樣一個體現
[00:28:17.780 --> 00:28:26.780]  我們生命的延續和得勝也同樣是在乎於我們的生命
[00:28:26.780 --> 00:28:31.780]  上帝帶領以色列民進入了利菲汀
[00:28:31.780 --> 00:28:34.780]  讓他們遭遇到了口渴
[00:28:34.780 --> 00:28:42.780]  但是在這個過程裡面就讓他們經歷了磐石沖水的生機
[00:28:42.780 --> 00:28:50.780]  同樣上帝要讓以色列民在利菲汀與亞馬利人征戰
[00:28:50.780 --> 00:28:57.780]  在這個背後就要認識耶和華的關係
[00:28:57.780 --> 00:29:00.780]  沒有這些深刻的經歷
[00:29:00.780 --> 00:29:02.780]  沒有這些深刻的認識
[00:29:02.780 --> 00:29:09.780]  沒有這些深刻的認識建立不了生命
[00:29:09.780 --> 00:29:13.780]  在這裡我們可以看到
[00:29:13.780 --> 00:29:19.780]  看到上帝就讓我們看到了這樣一個驚喜
[00:29:19.780 --> 00:29:21.780]  看到了這樣一個驚喜
[00:29:21.780 --> 00:29:28.780]  就讓我們可以高舉得勝的標誌來宣告主的得勝
[00:29:28.780 --> 00:29:36.780]  其中在我們生命當中還有一個非常非常重要的標記
[00:29:36.780 --> 00:29:40.780]  就是耶穌基督的十字架
[00:29:40.780 --> 00:29:42.780]  祂在上面成就了救恩
[00:29:42.780 --> 00:29:48.780]  用大愛為我們洗去了各樣的罪
[00:29:48.780 --> 00:29:55.780]  要我們能夠因著信主就能夠得到這樣一個永恆的禮物
[00:29:55.780 --> 00:30:00.780]  這是我們生命當中一個絕對絕對重要的標記
[00:30:00.780 --> 00:30:03.780]  高舉十架宣告主
[00:30:03.780 --> 00:30:06.780]  祂已經得勝了
[00:30:06.780 --> 00:30:11.780]  什麼都拿不走這樣一種得勝的標記
[00:30:11.780 --> 00:30:15.780]  這是我們永恆的盼望
[00:30:15.780 --> 00:30:18.780]  今天各位弟兄姐妹
[00:30:18.780 --> 00:30:23.780]  透過摩西他舉手
[00:30:23.780 --> 00:30:27.780]  帶領以色列民得勝的這樣一個祭拜
[00:30:27.780 --> 00:30:31.780]  讓我們再次來思想耶和華的儀式
[00:30:31.780 --> 00:30:35.780]  同樣當時要讓以色列民看見的
[00:30:35.780 --> 00:30:40.780]  盼望我們個人在我們個人遇到的難處當中
[00:30:40.780 --> 00:30:46.780]  我們的群體我們的世界都在面臨著這場意境的難處裡面
[00:30:46.780 --> 00:30:50.780]  我們要有這三個屬靈的看見
[00:30:50.780 --> 00:30:53.780]  看到同伴
[00:30:53.780 --> 00:30:55.780]  看到我們面對的征戰
[00:30:55.780 --> 00:30:57.780]  看到我們得勝的關鍵
[00:30:57.780 --> 00:31:00.780]  我們的主上帝
[00:31:00.780 --> 00:31:03.780]  弟兄姐妹我們一起安靜
[00:31:03.780 --> 00:31:07.780]  我們同心的來禱告
[00:31:07.780 --> 00:31:09.780]  天父
[00:31:09.780 --> 00:31:13.780]  祢就是那位耶和華女婿
[00:31:13.780 --> 00:31:15.780]  祢愛我們
[00:31:15.780 --> 00:31:21.780]  祢要幫助我們勝過世間各樣的困難
[00:31:21.780 --> 00:31:22.780]  主啊
[00:31:22.780 --> 00:31:28.780]  祢讓我們在思考了今天的這段經文的時候
[00:31:28.780 --> 00:31:32.780]  也讓我們一起安靜在祢的面前
[00:31:32.780 --> 00:31:35.780]  一起去思想
[00:31:35.780 --> 00:31:40.780]  我們經歷的各樣的征戰當中
[00:31:40.780 --> 00:31:43.780]  我們是否曾經疲累了
[00:31:43.780 --> 00:31:46.780]  我們是否曾經灰心了
[00:31:46.780 --> 00:31:49.780]  我們是否曾經軟弱
[00:31:49.780 --> 00:31:52.780]  如果我們曾經有的時候
[00:31:52.780 --> 00:31:56.780]  我們就一起有這樣一個屬靈的看見
[00:31:56.780 --> 00:31:59.780]  看見我們不是孤軍在作戰
[00:31:59.780 --> 00:32:03.780]  我們有很多神為我們預備的弟兄姐妹
[00:32:03.780 --> 00:32:05.780]  我們要彼此扶持
[00:32:05.780 --> 00:32:07.780]  我們要彼此鼓勵
[00:32:07.780 --> 00:32:10.780]  我們要一起堅定信心
[00:32:10.780 --> 00:32:13.780]  來共同來為主征戰
[00:32:13.780 --> 00:32:16.780]  同樣我們也要看到征戰
[00:32:16.780 --> 00:32:19.780]  我們各人有不同的職業
[00:32:19.780 --> 00:32:24.780]  主祢也把我們放在社會當中的各個崗位當中
[00:32:24.780 --> 00:32:29.780]  為我們為主祢做爺做官
[00:32:29.780 --> 00:32:32.780]  當我們身邊的群體太有軟弱的時候
[00:32:32.780 --> 00:32:35.780]  激勵他鼓勵他
[00:32:35.780 --> 00:32:38.780]  看到征戰的本質的後面
[00:32:38.780 --> 00:32:41.780]  有更加決定性的屬靈的舉措
[00:32:41.780 --> 00:32:43.780]  讓我們要用禱告
[00:32:43.780 --> 00:32:45.780]  托取我們的生命
[00:32:45.780 --> 00:32:48.780]  托住我們的城市
[00:32:48.780 --> 00:32:51.780]  主啊 祢要讓我們看到祢
[00:32:51.780 --> 00:32:53.780]  我們得容就恩
[00:32:53.780 --> 00:32:57.780]  祢帶領我們出黑暗進入光明
[00:32:57.780 --> 00:33:00.780]  當然我們還會遇到各樣的困苦
[00:33:00.780 --> 00:33:03.780]  看到主祢和我們同在
[00:33:03.780 --> 00:33:08.780]  看到主祢透過各樣的缺乏和征戰的時候
[00:33:08.780 --> 00:33:11.780]  建立了 祝福了我們的生命
[00:33:11.780 --> 00:33:14.780]  我們的群體繼續向前
[00:33:14.780 --> 00:33:16.780]  更多的認識主
[00:33:16.780 --> 00:33:19.780]  更多的來蒙主祢的喜悅
[00:33:19.780 --> 00:33:21.780]  感謝神
[00:33:21.780 --> 00:33:24.780]  感謝祢吹停了我們同心合一的禱告
[00:33:24.780 --> 00:33:28.780]  奉主耶穌基督得勝人民阿主
[00:33:28.780 --> 00:33:30.780]  Amen
[00:33:30.780 --> 00:33:33.780]  (字幕由 Amara.org 社群提供)

