
[00:00:00.000 --> 00:00:06.240]   - Good evening, everyone.
[00:25:31.860 --> 00:25:35.380]   Or have you been bullied, rather, at school, at home?
[00:25:35.380 --> 00:25:36.380]   Are there sickness?
[00:25:36.380 --> 00:25:40.420]   Or maybe you were raised up by a helper instead of your parents.
[00:25:40.420 --> 00:25:43.260]   And maybe you didn't have much discipline.
[00:25:43.260 --> 00:25:46.340]   Or maybe the other way, you had too much discipline.
[00:25:46.340 --> 00:25:49.900]   And their family habits or traumatic experiences.
[00:25:49.900 --> 00:25:54.220]   Or you might even have a disabled sibling.
[00:25:54.220 --> 00:26:01.860]   And that can cause all sorts of emotional unhealthy states.
[00:26:01.860 --> 00:26:05.660]   So I mean, again, this is a list, really, for us to start.
[00:26:05.660 --> 00:26:09.900]   Because I don't want this sermon-- I want this sermon to be a really practical one,
[00:26:09.900 --> 00:26:15.340]   where after we hear about it, we really begin to think what those things are.
[00:26:15.340 --> 00:26:19.500]   And the second thing that I really want to say is that we need to own it.
[00:26:19.500 --> 00:26:24.980]   Because it's easy for us to kind of shift blame and just say, well, you know, I'm like
[00:26:24.980 --> 00:26:29.100]   this because my parents were saying, well, my grandma was like that, my grandpa.
[00:26:29.100 --> 00:26:31.140]   And so the situation's like this.
[00:26:31.140 --> 00:26:36.780]   And whenever we blame or shift the responsibility, you know what that is?
[00:26:36.780 --> 00:26:40.180]   It means that we don't need to do anything about it.
[00:26:40.180 --> 00:26:44.580]   And the only time that we'll do something about it is if we own it and say, you know
[00:26:44.580 --> 00:26:45.580]   what?
[00:26:45.580 --> 00:26:46.580]   This has happened.
[00:26:46.660 --> 00:26:50.220]   My parents didn't know, neither did my parents' parents.
[00:26:50.220 --> 00:26:51.420]   And you know what?
[00:26:51.420 --> 00:26:55.020]   It's going to stop here right now at my generation.
[00:26:55.020 --> 00:26:57.280]   And I'm determined to do that.
[00:26:57.280 --> 00:27:03.020]   And if we have this kind of determination, and we can go to God and say, God, help us.
[00:27:03.020 --> 00:27:09.180]   I see this passing on, this sin or this ungodly character, this stronghold.
[00:27:09.180 --> 00:27:11.900]   And I want it to stop now.
[00:27:11.900 --> 00:27:13.900]   And that's where it's going to work.
[00:27:13.900 --> 00:27:16.060]   Because we are taking ownership.
[00:27:16.060 --> 00:27:17.460]   We're doing something about it.
[00:27:17.460 --> 00:27:20.160]   We're going to God with it.
[00:27:20.160 --> 00:27:23.500]   And the last one is that we need to relearn.
[00:27:23.500 --> 00:27:29.340]   Now there's a Cantonese phrase, not phrase, word that I really like, which is "ticking,
[00:27:29.340 --> 00:27:30.340]   ticking."
[00:27:30.340 --> 00:27:33.060]   Okay, you're borrowing the mirror.
[00:27:33.060 --> 00:27:35.100]   I don't know how to translate this.
[00:27:35.100 --> 00:27:40.620]   So really, it's like we're learning from what other people did that didn't work.
[00:27:40.620 --> 00:27:45.180]   So if you're seeing your parents were doing this or your grandma, and that didn't work
[00:27:45.180 --> 00:27:47.420]   out well, well, you know what?
[00:27:47.420 --> 00:27:51.060]   Let's borrow the mirror, which means let's learn from them.
[00:27:51.060 --> 00:27:55.220]   We don't have to walk into a ditch before we know it's dark and cold, right?
[00:27:55.220 --> 00:27:56.220]   We can just see it.
[00:27:56.220 --> 00:27:58.440]   Oh, that's not, that's dark and cold.
[00:27:58.440 --> 00:28:00.040]   Let me do something else.
[00:28:00.040 --> 00:28:08.100]   And so the idea is to learn, relearn something that we find that is crucial.
[00:28:08.100 --> 00:28:12.580]   And the next thing is, we have talked about this before, which is don't do it alone.
[00:28:12.580 --> 00:28:18.140]   You know, we have plans here where it's a safe place for you to really do this together,
[00:28:18.140 --> 00:28:21.300]   to find out what it is and to support one another.
[00:28:21.300 --> 00:28:26.340]   And I'm so thankful that I got to speak with the people at the Wellbeing Champions that
[00:28:26.340 --> 00:28:29.980]   were hosted by Christina and Charlotte last year.
[00:28:29.980 --> 00:28:33.460]   And a whole bunch of us went through the training.
[00:28:33.460 --> 00:28:38.280]   And they've volunteered, many of them saying that they would be glad that they would be
[00:28:38.280 --> 00:28:39.940]   our first touch points.
[00:28:39.940 --> 00:28:42.380]   But this is something that's on your heart.
[00:28:42.380 --> 00:28:45.020]   You want to talk about it first with us.
[00:28:45.020 --> 00:28:50.340]   And again, I mean, we're not trained professionals, but we're trained to listen.
[00:28:50.340 --> 00:28:53.020]   We're trained to point you in the right direction.
[00:28:53.020 --> 00:28:55.580]   So if that's you, please don't hesitate.
[00:28:55.580 --> 00:29:02.460]   And I want to say you can call us, but there's an email here, kfci@kongfeng.org.
[00:29:02.460 --> 00:29:06.620]   And we really just want to be your first point of touch point.
[00:29:06.620 --> 00:29:07.620]   Yeah.
[00:29:07.620 --> 00:29:11.580]   And also let your community reparent you.
[00:29:11.580 --> 00:29:12.580]   What does that mean?
[00:29:12.580 --> 00:29:18.420]   Reparenting means maybe you had some really harsh parents and they've never complimented
[00:29:18.420 --> 00:29:19.420]   you.
[00:29:19.420 --> 00:29:20.420]   But you know what?
[00:29:20.420 --> 00:29:25.420]   Let your community be that group of people where they can compliment you.
[00:29:25.420 --> 00:29:27.420]   They can cheer you on.
[00:29:27.420 --> 00:29:32.420]   They can praise you for the little things or the big achievements that you've done in
[00:29:32.420 --> 00:29:33.980]   your life.
[00:29:33.980 --> 00:29:43.100]   And also maybe you had parents that were abusive or other parents that didn't know how to support
[00:29:43.100 --> 00:29:44.940]   you and listen to you.
[00:29:44.940 --> 00:29:50.700]   Well, this community, we will learn together how that works.
[00:29:50.700 --> 00:29:55.620]   I mean, we can learn to listen to you and you can learn to listen to other people as
[00:29:55.620 --> 00:29:56.620]   well.
[00:29:56.620 --> 00:29:59.900]   So as a community, we can reparent each other.
[00:29:59.900 --> 00:30:04.660]   Whatever it is that we didn't know and we didn't get a chance to experience, we can
[00:30:04.660 --> 00:30:07.060]   do that.
[00:30:07.060 --> 00:30:14.540]   And so you see, I really just want to kind of wrap up with Genesis 50.
[00:30:14.540 --> 00:30:24.940]   This is actually after all the lying and cheating and deceiving and Joseph, which is the second
[00:30:24.940 --> 00:30:26.700]   youngest son of Jacob.
[00:30:26.700 --> 00:30:31.740]   He was sold into slavery and yet he became the second in command.
[00:30:31.740 --> 00:30:38.620]   And he was the one that helped a lot of people because he was the one that stored the grain
[00:30:38.620 --> 00:30:42.060]   during the famine where everybody could be fed.
[00:30:42.060 --> 00:30:45.340]   And so this is what he said at the end in the hindsight.
[00:30:45.340 --> 00:30:47.940]   He said, "You intended to harm me."
[00:30:47.940 --> 00:30:53.660]   And when he said you, he meant the brothers intended to harm me.
[00:30:53.660 --> 00:31:01.100]   But God intended it for good to accomplish what is now being done, the saving of many
[00:31:01.100 --> 00:31:02.100]   lives.
[00:31:02.100 --> 00:31:10.260]   And so I just wanted to kind of end with that note where God can take whatever your family
[00:31:10.260 --> 00:31:18.220]   origin sins or passed down sins or ungodly character or strongholds and he can redeem
[00:31:18.220 --> 00:31:19.220]   it.
[00:31:19.220 --> 00:31:26.100]   And when he redeems it, it's not only for you, but for the blessings of other people.
[00:31:26.100 --> 00:31:36.260]   And I believe that personally, I had also had that privilege to be reparent by God himself.
[00:31:36.260 --> 00:31:44.540]   And in Christ, he has the power to break every chain and every sin or strongholds that we
[00:31:44.540 --> 00:31:45.540]   have.
[00:31:45.540 --> 00:31:50.260]   It's not just our generational, rather it's our experiences of pain or loss.
[00:31:50.260 --> 00:31:52.540]   And he is able to do that.
[00:31:52.540 --> 00:31:59.020]   And I want to say now that when I make a mistake, instead of feeling like I'm stupid and I can't
[00:31:59.020 --> 00:32:02.140]   do anything right, I'll be like, "Okay, that's a mistake.
[00:32:02.140 --> 00:32:03.500]   What can I learn from it?
[00:32:03.500 --> 00:32:05.900]   I'll do a better job next time."
[00:32:05.900 --> 00:32:09.260]   And I have the confidence that God's going to be with me.
[00:32:09.260 --> 00:32:12.080]   He's going to help me to make those changes.
[00:32:12.080 --> 00:32:17.380]   And instead of being scared that anything that I do is not going to have an effect in
[00:32:17.380 --> 00:32:22.220]   the future, it won't change, I don't have that thought anymore.
[00:32:22.220 --> 00:32:31.340]   I know that if I go to God with my situation, he will always help me in a way that is God-glorifying.
[00:32:31.340 --> 00:32:37.900]   And I believe that he has redeemed me and that from this generation, from my generation,
[00:32:37.900 --> 00:32:44.020]   that there will be at least cut from my family any suicidal thoughts.
[00:32:44.020 --> 00:32:51.540]   And so I really see God being that redeemer and he is here not only for me and many other
[00:32:51.540 --> 00:32:55.120]   people, but he is here for you.
[00:32:55.120 --> 00:33:03.200]   So let us just really soak in how God's redeeming power can really break every chain and that
[00:33:03.200 --> 00:33:07.400]   he is here to break the power of the past for you.
[00:33:07.400 --> 00:33:10.520]   So let us pray together.
[00:33:10.520 --> 00:33:16.560]   Dear Heavenly Father, we just want to thank you for your redemptive power, that it was
[00:33:16.560 --> 00:33:24.720]   because of what was done on the cross, that we are redeemed people, that no matter what
[00:33:24.720 --> 00:33:33.880]   Satan, what evil spirits have desires for us to devour us, to kill and destroy and to
[00:33:33.880 --> 00:33:40.080]   steal, that his plans will never prevail because you are here in our lives.
[00:33:40.080 --> 00:33:45.640]   And we pray, Father, that you continue to help us to break every single chain, break
[00:33:45.640 --> 00:33:54.600]   every single sin that has been long going in our generations before us to stop because
[00:33:54.600 --> 00:33:55.600]   of you.
[00:33:55.600 --> 00:34:01.280]   And Father, we thank you for your redemptive power and your loving grace for us.
[00:34:01.280 --> 00:34:03.280]   In Jesus Christ's name we pray.
[00:34:03.280 --> 00:34:03.780]   Amen.
[00:34:03.780 --> 00:34:13.780]   [BLANK_AUDIO]

