
[00:00:00.000 --> 00:00:03.480]  在這個時間我們一起來聆聽一段經文
[00:17:20.720 --> 00:17:22.720]  或者令到我們自己好像破了氣一樣
[00:17:22.720 --> 00:17:26.720]  我們沒有辦法繼續前行
[00:17:26.720 --> 00:17:28.720]  在生活的艱難也是這樣
[00:17:28.720 --> 00:17:30.720]  在傳福音的工作也是這樣
[00:17:30.720 --> 00:17:34.720]  傳福音一點都不是一件很容易的事
[00:17:34.720 --> 00:17:36.720]  是不是因為很多的艱難
[00:17:36.720 --> 00:17:38.720]  我們就放棄
[00:17:38.720 --> 00:17:40.720]  就是因為傳福音是這麼艱難
[00:17:40.720 --> 00:17:42.720]  所以成功
[00:17:42.720 --> 00:17:44.720]  大人信主的那種喜樂是很大的
[00:17:44.720 --> 00:17:46.720]  如果所有東西都是手到拿來
[00:17:46.720 --> 00:17:48.720]  很容易去實現的時候
[00:17:48.720 --> 00:17:52.720]  我們那種喜悅不會真的很大
[00:17:52.720 --> 00:17:54.720]  但是正正在逆流而上
[00:17:54.720 --> 00:17:56.720]  充滿艱難的時候
[00:17:56.720 --> 00:17:58.720]  我們靠著上帝的恩典
[00:17:58.720 --> 00:18:02.720]  也都會堅心地去實踐的時候
[00:18:02.720 --> 00:18:04.720]  上帝給我們的那種喜樂是很大的
[00:18:04.720 --> 00:18:06.720]  我們更加分享到那種
[00:18:06.720 --> 00:18:08.720]  真是屬天的那份喜悅
[00:18:08.720 --> 00:18:12.720]  約書亞就是帶著那種剛強壯膽
[00:18:12.720 --> 00:18:16.720]  就是給上帝給他的那種硬朗來打仗
[00:18:16.720 --> 00:18:18.720]  相反來說
[00:18:18.720 --> 00:18:20.720]  如果這種硬朗是放在上帝敵黨裡面
[00:18:20.720 --> 00:18:24.720]  帶來的就是生命裡面
[00:18:24.720 --> 00:18:28.720]  拒絕上帝那種恩典的處境
[00:18:28.720 --> 00:18:30.720]  這個是第一點
[00:18:30.720 --> 00:18:34.720]  約書亞軍隊帶著那種無比的堅毅
[00:18:34.720 --> 00:18:36.720]  打贏這五至七年的仗
[00:18:36.720 --> 00:18:40.720]  接下來第21至第23節
[00:18:40.720 --> 00:18:44.720]  當時約書亞來到將駐山地希伯倫抵迫
[00:18:44.720 --> 00:18:46.720]  阿拉伯、猶大山地
[00:18:46.720 --> 00:18:50.720]  以及山地所有的阿納族人剪除了
[00:18:50.720 --> 00:18:54.720]  約書亞將他們和他們的城邑盡都毀滅
[00:18:54.720 --> 00:18:58.720]  在以色列人地沒有留下一個阿納族人的
[00:18:58.720 --> 00:19:02.720]  在阿薩加特和阿薩特樓下的
[00:19:02.720 --> 00:19:06.720]  這樣約書亞照著耶和華所吩咐摩西的一切
[00:19:06.720 --> 00:19:08.720]  說奪了那全地
[00:19:08.720 --> 00:19:10.720]  就按著以色列支派的宗族
[00:19:10.720 --> 00:19:12.720]  將地分給他們為業
[00:19:12.720 --> 00:19:14.720]  於是國中太平
[00:19:14.720 --> 00:19:16.720]  沒有征戰了
[00:19:16.720 --> 00:19:18.720]  在這裡特別說一個民族
[00:19:18.720 --> 00:19:22.720]  一個族群叫阿納族
[00:19:22.720 --> 00:19:24.720]  特別在經文裡面說到
[00:19:24.720 --> 00:19:30.720]  要迎戰阿納族整體的族人
[00:19:30.720 --> 00:19:34.720]  阿納本身的意思就是頸項
[00:19:34.720 --> 00:19:38.720]  為什麼要用頸來形容民族呢?
[00:19:38.720 --> 00:19:40.720]  其實已經失傳了
[00:19:40.720 --> 00:19:42.720]  不過很多色經學家估計
[00:19:42.720 --> 00:19:48.720]  因為這些巨人的頸項很粗大
[00:19:48.720 --> 00:19:50.720]  如果我們看過拳擊就知道
[00:19:50.720 --> 00:19:56.720]  頸越粗代表越強壯
[00:19:56.720 --> 00:20:00.720]  阿納族可能是一群很強悍的
[00:20:00.720 --> 00:20:02.720]  頸項很粗的
[00:20:02.720 --> 00:20:04.720]  很有力量的一群民族
[00:20:04.720 --> 00:20:08.720]  更加在《生命記》裡面第二章十至十一節
[00:20:08.720 --> 00:20:14.720]  特別在摩西時代已經記載著
[00:20:14.720 --> 00:20:18.720]  這個阿納族人已經和以色列族曾經面對面
[00:20:18.720 --> 00:20:24.720]  經文裡面描述的阿納族人叫利梵音人
[00:20:24.720 --> 00:20:26.720]  利梵音其實是一個譯音
[00:20:26.720 --> 00:20:32.720]  利梵音的意思就是巨人
[00:20:32.720 --> 00:20:34.720]  意義就是巨人
[00:20:34.720 --> 00:20:36.720]  譯音就是利梵音人
[00:20:36.720 --> 00:20:40.720]  這個巨人其實一直在聖經裡面
[00:20:40.720 --> 00:20:42.720]  由《創世紀》已經出現了
[00:20:42.720 --> 00:20:44.720]  這些巨人的頸項很粗
[00:20:44.720 --> 00:20:50.720]  充滿力量的宿敵或敵人
[00:20:50.720 --> 00:20:54.720]  他們帶著很強悍的戰鬥能力
[00:20:54.720 --> 00:20:58.720]  特別注意就是這一群阿納族人也好
[00:20:58.720 --> 00:21:00.720]  或者利梵音人也好
[00:21:00.720 --> 00:21:04.720]  通常聖經記載不是單獨一個單丁
[00:21:04.720 --> 00:21:08.720]  全部一定是用眾數來描述利梵音人
[00:21:08.720 --> 00:21:10.720]  所以你會看到
[00:21:10.720 --> 00:21:13.720]  以色列面對的軍隊是一群什麼人呢?
[00:21:13.720 --> 00:21:15.720]  就是一群強而有力
[00:21:15.720 --> 00:21:18.720]  每個頸項都很粗的大隻佬
[00:21:18.720 --> 00:21:25.720]  而且這群巨人是整個群族這樣來攻打的
[00:21:25.720 --> 00:21:27.720]  實力實在太強
[00:21:27.720 --> 00:21:29.720]  還有一些考古發現
[00:21:29.720 --> 00:21:31.720]  就是利梵音人
[00:21:31.720 --> 00:21:33.720]  有些考古的骸骨發現
[00:21:33.720 --> 00:21:37.720]  利梵音人阿納族人有多高呢?
[00:21:37.720 --> 00:21:39.720]  大概是四米多的高度
[00:21:39.720 --> 00:21:41.720]  四米多
[00:21:41.720 --> 00:21:43.720]  我才一米八
[00:21:43.720 --> 00:21:45.720]  兩個我再加一些
[00:21:45.720 --> 00:21:47.720]  加珍珍打橫躺在那裡
[00:21:47.720 --> 00:21:51.720]  就等於利梵音人那麼巨大
[00:21:51.720 --> 00:21:53.720]  你想想
[00:21:53.720 --> 00:21:55.720]  他躺的床也四米長
[00:21:55.720 --> 00:21:59.720]  在一個那麼巨大的群族裡面
[00:21:59.720 --> 00:22:02.720]  是一個很大的宿敵
[00:22:02.720 --> 00:22:06.720]  所以難怪在文素記十三章
[00:22:06.720 --> 00:22:10.720]  二十二至三十三節這一段
[00:22:10.720 --> 00:22:16.720]  曾經說過摩西曾經叫十二個探子去迦南地來窺探
[00:22:16.720 --> 00:22:19.720]  看一下迦南地的虛實的時候
[00:22:19.720 --> 00:22:21.720]  這十二個探子一看就看到
[00:22:21.720 --> 00:22:23.720]  果然是流瀨縟物之地
[00:22:23.720 --> 00:22:26.720]  不過他發現那裡的人是什麼人呢?
[00:22:26.720 --> 00:22:28.720]  就是這群利梵音人
[00:22:28.720 --> 00:22:30.720]  也是這群阿納族人
[00:22:30.720 --> 00:22:35.720]  一群強而有力的一群很大的敵人
[00:22:35.720 --> 00:22:38.720]  在當時以色列十二個探子裡面有十個
[00:22:38.720 --> 00:22:42.720]  都帶著一個壞消息去到他們當中
[00:22:42.720 --> 00:22:46.720]  我們的身形見絕
[00:22:46.720 --> 00:22:48.720]  我們在這群巨人面前
[00:22:48.720 --> 00:22:50.720]  好像一個蚱蜢一樣
[00:22:50.720 --> 00:22:51.720]  死定的
[00:22:51.720 --> 00:22:52.720]  怎麼打?
[00:22:52.720 --> 00:22:54.720]  面對著這群人
[00:22:54.720 --> 00:22:55.720]  就是沒得打的
[00:22:55.720 --> 00:22:58.720]  十個探子都是報一個休訊
[00:22:58.720 --> 00:23:01.720]  一個沒得打的訊息
[00:23:01.720 --> 00:23:03.720]  給摩西知道
[00:23:03.720 --> 00:23:05.720]  信弟知道這群人到最後
[00:23:05.720 --> 00:23:06.720]  我們知道整件歷史
[00:23:06.720 --> 00:23:09.720]  就是他們因為沒信心和發怨言
[00:23:09.720 --> 00:23:13.720]  他們就要留在曠野四十年
[00:23:13.720 --> 00:23:15.720]  阿納族人都沒用打
[00:23:15.720 --> 00:23:17.720]  他們只是看外表
[00:23:17.720 --> 00:23:21.720]  都令到以色列人在當時第一代已經輸了
[00:23:21.720 --> 00:23:23.720]  不過在經文裡面
[00:23:23.720 --> 00:23:25.720]  他要再一次來記載
[00:23:25.720 --> 00:23:27.720]  這個好像宿敵一樣
[00:23:27.720 --> 00:23:33.720]  這個曾經治以色列人失敗的族人
[00:23:33.720 --> 00:23:34.720]  去到約書亞
[00:23:34.720 --> 00:23:36.720]  去到今時今日
[00:23:36.720 --> 00:23:38.720]  他打贏他們
[00:23:38.720 --> 00:23:40.720]  怎樣贏呢?
[00:23:40.720 --> 00:23:41.720]  所有山地
[00:23:41.720 --> 00:23:42.720]  所有地方
[00:23:42.720 --> 00:23:44.720]  裡面那些巨人
[00:23:44.720 --> 00:23:47.720]  全部都剪除了
[00:23:47.720 --> 00:23:50.720]  一個都殺得清光
[00:23:50.720 --> 00:23:52.720]  不容讓在這些地方裡面
[00:23:52.720 --> 00:23:54.720]  繼續出現
[00:23:54.720 --> 00:23:56.720]  就是剛才說的那幾個地方
[00:23:56.720 --> 00:23:58.720]  希伯倫、底碧、阿拉伯、猶太山地
[00:23:58.720 --> 00:23:59.720]  以色列山地
[00:23:59.720 --> 00:24:01.720]  所有的阿納族人
[00:24:01.720 --> 00:24:04.720]  一個都殺得清光
[00:24:04.720 --> 00:24:06.720]  可能我們看到這些字
[00:24:06.720 --> 00:24:09.720]  有時候我們會有個題外話
[00:24:09.720 --> 00:24:10.720]  我們有時候會覺得
[00:24:10.720 --> 00:24:12.720]  上帝好殘忍
[00:24:12.720 --> 00:24:15.720]  要殺光這些族人
[00:24:15.720 --> 00:24:17.720]  這麼殘忍
[00:24:17.720 --> 00:24:20.720]  不過當你剛才聽到我這樣說的時候
[00:24:20.720 --> 00:24:22.720]  這些阿納族人從來不是說
[00:24:22.720 --> 00:24:27.720]  上帝好像感覺上很固執的一班這樣的人
[00:24:27.720 --> 00:24:29.720]  如果我們用愛情小說的角度
[00:24:29.720 --> 00:24:31.720]  來看這段經文
[00:24:31.720 --> 00:24:33.720]  我們有很多東西是不解的
[00:24:33.720 --> 00:24:35.720]  但如果我們用看荷里活電影
[00:24:35.720 --> 00:24:37.720]  我們怎樣去打壞人
[00:24:37.720 --> 00:24:39.720]  打終極的惡人
[00:24:39.720 --> 00:24:40.720]  那個大佬
[00:24:40.720 --> 00:24:43.720]  我們要快快將他剷除
[00:24:43.720 --> 00:24:45.720]  當我們看到那個大佬
[00:24:45.720 --> 00:24:47.720]  那個惡人被剷除的時候
[00:24:47.720 --> 00:24:49.720]  我們的心會被提振
[00:24:49.720 --> 00:24:52.720]  我們看復仇者聯盟那個
[00:24:52.720 --> 00:24:54.720]  打贏了他
[00:24:54.720 --> 00:24:56.720]  我們的心就有一種
[00:24:56.720 --> 00:24:58.720]  一定要贏
[00:24:58.720 --> 00:25:00.720]  我們今天
[00:25:00.720 --> 00:25:06.720]  不要用愛情小說的方式來看約書雅這個戰記
[00:25:06.720 --> 00:25:08.720]  那個是敵人
[00:25:08.720 --> 00:25:12.720]  這個敵人曾經將以色列整個軍隊羞辱
[00:25:12.720 --> 00:25:14.720]  甚至乎還沒有打
[00:25:14.720 --> 00:25:18.720]  已經令整個以色列流落曠野四十年
[00:25:18.720 --> 00:25:19.720]  他們的習俗
[00:25:19.720 --> 00:25:22.720]  他們利欺臣的生活
[00:25:22.720 --> 00:25:25.720]  令到耶和華軍隊寸步難行
[00:25:25.720 --> 00:25:28.720]  唯有靠著上帝的恩典
[00:25:28.720 --> 00:25:30.720]  唯有帶著無比的決心
[00:25:30.720 --> 00:25:32.720]  才可以打贏這一場的仗
[00:25:32.720 --> 00:25:34.720]  在聖經的作者裏面
[00:25:34.720 --> 00:25:36.720]  他要將這個宿敵
[00:25:36.720 --> 00:25:38.720]  或者某程度上是一個大佬
[00:25:38.720 --> 00:25:39.720]  打贏了他
[00:25:39.720 --> 00:25:42.720]  來讓整個以色列民族
[00:25:42.720 --> 00:25:46.720]  記下一個很輝煌的一段歷史
[00:25:46.720 --> 00:25:48.720]  打贏這場仗不是靠他們
[00:25:48.720 --> 00:25:50.720]  而是靠耶和華上帝
[00:25:50.720 --> 00:25:52.720]  不過這一隊的軍隊
[00:25:52.720 --> 00:25:55.720]  他們自然帶著上帝給他們的那種決心
[00:25:55.720 --> 00:25:58.720]  來打贏這一場的仗
[00:25:58.720 --> 00:26:01.720]  特別在十一章第23節裏面說到
[00:26:01.720 --> 00:26:05.720]  當這個亞納族人被剪除的時候
[00:26:05.720 --> 00:26:06.720]  除滅巨人
[00:26:06.720 --> 00:26:08.720]  除滅了這些人之後
[00:26:08.720 --> 00:26:09.720]  國中太平
[00:26:09.720 --> 00:26:11.720]  沒有征戰了
[00:26:11.720 --> 00:26:14.720]  之前有一次又一次
[00:26:14.720 --> 00:26:16.720]  說的是五至七年的征戰
[00:26:16.720 --> 00:26:19.720]  終於在打贏了這個亞納族人之後
[00:26:19.720 --> 00:26:22.720]  一切都歸回太平
[00:26:22.720 --> 00:26:27.720]  迦南帝就從此就止息了一些很重要的
[00:26:27.720 --> 00:26:30.720]  或者不停的那些的征戰
[00:26:30.720 --> 00:26:33.720]  打贏了這個宿敵之後
[00:26:33.720 --> 00:26:38.720]  讓整個民族就重新好像可以安居樂業
[00:26:38.720 --> 00:26:42.720]  接下來的篇幅就是說一些分地的那些安排
[00:26:42.720 --> 00:26:45.720]  不過打贏了這個亞納族之後
[00:26:45.720 --> 00:26:48.720]  是不是所有問題就解決呢?
[00:26:48.720 --> 00:26:50.720]  聖經作者其實很仔細
[00:26:50.720 --> 00:26:53.720]  大家去看的時候一定要留意一點的地方
[00:26:53.720 --> 00:26:55.720]  在第22節那裏
[00:26:55.720 --> 00:26:59.720]  雖然就是說在以色列中沒有留下一個亞納族人
[00:26:59.720 --> 00:27:06.720]  但是只在加薩加特和阿薩特樓下
[00:27:06.720 --> 00:27:11.720]  有一些這樣的亞納族的人
[00:27:11.720 --> 00:27:15.720]  雖然約書亞軍隊將這些巨人
[00:27:15.720 --> 00:27:19.720]  大部分99%清除
[00:27:19.720 --> 00:27:21.720]  但是剩下的那個百分比
[00:27:21.720 --> 00:27:27.720]  原來都是散居在加薩加特和阿薩特這些不同的地方
[00:27:27.720 --> 00:27:33.720]  聖經的作者說到其實他們沒有徹底的將這個敵人消滅
[00:27:33.720 --> 00:27:35.720]  不過已經完成了很大的任務
[00:27:35.720 --> 00:27:39.720]  所以對於約書亞對於整個以色列民族來說
[00:27:39.720 --> 00:27:41.720]  你們先不要開心得這麼快
[00:27:41.720 --> 00:27:47.720]  這個隱藏的巨大的敵人依然存在在整個以色列
[00:27:47.720 --> 00:27:49.720]  或者在迦南地當中
[00:27:49.720 --> 00:27:54.720]  只不過他們可以某程度控制了整體的局面
[00:27:54.720 --> 00:27:57.720]  其實在聖經裏面剛才我也有說過
[00:27:57.720 --> 00:27:59.720]  其實對於那個仇敵
[00:27:59.720 --> 00:28:01.720]  在舊約開始來描述
[00:28:01.720 --> 00:28:05.720]  去到一路的先知書也有說
[00:28:05.720 --> 00:28:08.720]  那個仇敵其實是一個很有型有體
[00:28:08.720 --> 00:28:10.720]  讓他看得到爭戰的一個對象
[00:28:10.720 --> 00:28:16.720]  早在其實在創世紀第六章四至五節裏面
[00:28:16.720 --> 00:28:20.720]  就說到有墮落的天使與人間的女子交合
[00:28:20.720 --> 00:28:23.720]  就生了那些上古英偉之人
[00:28:23.720 --> 00:28:27.720]  不是說那些人很英偉很帥英偉不凡的意思
[00:28:27.720 --> 00:28:32.720]  而是說生了那些巨人身形很龐大的那些巨人
[00:28:32.720 --> 00:28:37.720]  而這些巨人在地上裏面就一味的行惡
[00:28:37.720 --> 00:28:39.720]  任意而行
[00:28:39.720 --> 00:28:42.720]  這個就好像一個敵人的初影
[00:28:42.720 --> 00:28:44.720]  在創世紀裏面這樣記載
[00:28:44.720 --> 00:28:47.720]  跟著在聖經裏面一路一路的延伸
[00:28:47.720 --> 00:28:50.720]  特別是去到出埃及記或約書亞記
[00:28:50.720 --> 00:28:51.720]  在迦南地裏面
[00:28:51.720 --> 00:28:55.720]  這些巨人就集結成為一個很強大的軍隊
[00:28:55.720 --> 00:28:57.720]  後來被約書亞殲滅之後
[00:28:57.720 --> 00:29:00.720]  其實在第十三章第三節後一點點的篇幅
[00:29:00.720 --> 00:29:03.720]  這些亞納族的巨人又再出現
[00:29:03.720 --> 00:29:07.720]  甚至乎去到薩姆爾記
[00:29:07.720 --> 00:29:13.720]  大衛用那個基源石擊打的那個哥利亞巨人
[00:29:13.720 --> 00:29:15.720]  其實都是亞納族的人
[00:29:15.720 --> 00:29:17.720]  那個哥利亞來自甚麼地方呢
[00:29:17.720 --> 00:29:21.720]  就是剛才散居了在迦特的那個地方
[00:29:21.720 --> 00:29:26.720]  哥利亞來自這些亞納族散居了在迦特的一個巨人
[00:29:26.720 --> 00:29:28.720]  雖然時間隔了很久
[00:29:28.720 --> 00:29:35.720]  不過這些苗頭這些巨人的敵人的苗頭
[00:29:35.720 --> 00:29:39.720]  繼續的來到去生存在這個世界裏面
[00:29:39.720 --> 00:29:43.720]  對於整個以色列軍隊來講
[00:29:43.720 --> 00:29:45.720]  他們不可以掉以輕心
[00:29:45.720 --> 00:29:48.720]  不要以為自己打贏了這一次
[00:29:48.720 --> 00:29:50.720]  或者這幾年的戰役之後
[00:29:50.720 --> 00:29:53.720]  就等於徹底將所有問題解決
[00:29:53.720 --> 00:29:56.720]  未來的挑戰仍然很大
[00:29:56.720 --> 00:29:59.720]  我們中國有句詩
[00:29:59.720 --> 00:30:06.720]  「志未就志未酬 問君知志幾時酬 志亦無盡量 人亦無盡時」
[00:30:06.720 --> 00:30:11.720]  如果我們只是在講我們的使命達到了
[00:30:11.720 --> 00:30:13.720]  做了某些事就完成了
[00:30:13.720 --> 00:30:17.720]  那個其實不是一個奮發向上的心
[00:30:17.720 --> 00:30:20.720]  我們人生這個志向完成了
[00:30:20.720 --> 00:30:22.720]  這個戰役完成了之後
[00:30:22.720 --> 00:30:25.720]  我們又會有一場新的戰役
[00:30:25.720 --> 00:30:27.720]  新的戰役再完成了之後
[00:30:27.720 --> 00:30:30.720]  還有更新的戰役一路一路等著我們
[00:30:30.720 --> 00:30:33.720]  人生就是不斷地向前
[00:30:33.720 --> 00:30:36.720]  我們要帶著這一份的戰意
[00:30:36.720 --> 00:30:38.720]  什麼時候完結?牧師
[00:30:38.720 --> 00:30:41.720]  等到耶穌基督再回來的時候
[00:30:41.720 --> 00:30:44.720]  基督耶穌最後將新天新地
[00:30:44.720 --> 00:30:48.720]  來作一個結算的時候才完成
[00:30:48.720 --> 00:30:51.720]  在基督未回來的這一段末世的日子
[00:30:51.720 --> 00:30:54.720]  我們每一個都是面對著一場戰役
[00:30:54.720 --> 00:30:57.720]  由最初他們面對著一個巨人
[00:30:57.720 --> 00:31:00.720]  一路一路延展到我們今天新約
[00:31:00.720 --> 00:31:04.720]  這個敵人不再用一個巨人的方式來呈現
[00:31:04.720 --> 00:31:06.720]  而是用一個空中掌權者
[00:31:06.720 --> 00:31:08.720]  用一個無形無體你看不到他
[00:31:08.720 --> 00:31:11.720]  但是存在迷惑人心
[00:31:11.720 --> 00:31:15.720]  扭曲人性的魔鬼撒旦
[00:31:15.720 --> 00:31:19.720]  來到我們心靈裏面成為我們的仇敵
[00:31:19.720 --> 00:31:23.720]  聽聽保羅在《爾忽所書》裏面他怎樣說
[00:31:23.720 --> 00:31:26.720]  我還有沒了的話
[00:31:26.720 --> 00:31:28.720]  你們要靠著主
[00:31:28.720 --> 00:31:30.720]  依賴他的大能大力
[00:31:30.720 --> 00:31:32.720]  作剛強的人
[00:31:32.720 --> 00:31:35.720]  要穿戴神所賜的全副軍裝
[00:31:35.720 --> 00:31:37.720]  就能抵擋魔鬼的詭計
[00:31:37.720 --> 00:31:40.720]  因為我們並不是與屬血氣的爭戰
[00:31:40.720 --> 00:31:43.720]  乃是與那些執政的掌權的管轄者
[00:31:43.720 --> 00:31:45.720]  幽暗世界的
[00:31:45.720 --> 00:31:49.720]  以及在天空屬靈氣的惡魔爭戰
[00:31:49.720 --> 00:31:51.720]  保羅在這裏面
[00:31:51.720 --> 00:31:54.720]  他講到今天基督徒都要繼續的來爭戰
[00:31:54.720 --> 00:31:56.720]  不過爭戰的對象不是人
[00:31:56.720 --> 00:31:58.720]  人不是我們的敵人
[00:31:58.720 --> 00:32:00.720]  不是我們的仇敵
[00:32:00.720 --> 00:32:02.720]  我們爭戰的對象是那個我們看不見
[00:32:02.720 --> 00:32:08.720]  好像籠罩著偏地橫行的空中掌權者
[00:32:08.720 --> 00:32:11.720]  那個在人心靈裏面敗壞人的生命
[00:32:11.720 --> 00:32:14.720]  扭曲人性的魔鬼撒旦
[00:32:14.720 --> 00:32:18.720]  那個是我們面對的仇敵
[00:32:18.720 --> 00:32:20.720]  仇敵的形式不同了
[00:32:20.720 --> 00:32:23.720]  但是仇敵依然在我們生命當中
[00:32:23.720 --> 00:32:29.720]  我們要帶著的就是那種來自神的剛強壯膽
[00:32:29.720 --> 00:32:32.720]  保羅都是這樣來勉勵基督徒
[00:32:32.720 --> 00:32:36.720]  我們要剛強穿起整副的軍裝
[00:32:36.720 --> 00:32:39.720]  那個軍裝其實就是在講耶穌基督的福音
[00:32:39.720 --> 00:32:41.720]  用上帝的話語
[00:32:41.720 --> 00:32:43.720]  用上帝的愛
[00:32:43.720 --> 00:32:45.720]  用上帝的真理
[00:32:45.720 --> 00:32:50.720]  來到一個充滿敵黨的世界
[00:32:50.720 --> 00:32:52.720]  一個將人性扭曲
[00:32:52.720 --> 00:32:55.720]  仇敵的掌控的世界裏面
[00:32:55.720 --> 00:32:58.720]  我們將人挽救過來
[00:32:58.720 --> 00:33:03.720]  今日我們都要帶著爭戰的鬥志來傳福音
[00:33:03.720 --> 00:33:06.720]  不要因為一兩次的失敗
[00:33:06.720 --> 00:33:11.720]  被人覺得你很無聊
[00:33:11.720 --> 00:33:14.720]  或者說一些話言不及義
[00:33:14.720 --> 00:33:17.720]  或者面對著一些人可能敵黨你
[00:33:17.720 --> 00:33:23.720]  我們就索性將自己放棄了
[00:33:23.720 --> 00:33:25.720]  繼續傳福音的這個照明
[00:33:25.720 --> 00:33:30.720]  其實我們都是不斷由失敗裏面累積經驗
[00:33:30.720 --> 00:33:32.720]  在失敗當中我們不灰心
[00:33:32.720 --> 00:33:34.720]  不單止一個人不灰心
[00:33:34.720 --> 00:33:37.720]  而是整個群體我們都繼續不灰心
[00:33:37.720 --> 00:33:40.720]  我們成為一個有力的團隊
[00:33:40.720 --> 00:33:43.720]  在面對著這個剛硬的世界裏面
[00:33:43.720 --> 00:33:48.720]  我們一齊打這場美好的仗
[00:33:48.720 --> 00:33:52.720]  弟兄姊妹,今日這段經文我們大致看到這裏
[00:33:52.720 --> 00:34:00.720]  如果用一個字,一句說話來總結今天的經文
[00:34:00.720 --> 00:34:04.720]  我會說我們要剛強
[00:34:04.720 --> 00:34:08.720]  面對著一個很深硬的世代
[00:34:08.720 --> 00:34:10.720]  我們要剛強
[00:34:10.720 --> 00:34:15.720]  面對著這個昔日戰我們於失敗的巨人
[00:34:15.720 --> 00:34:17.720]  我們要剛強
[00:34:17.720 --> 00:34:24.720]  我們的生命不要被過去的失敗成為我們人生的結論
[00:34:24.720 --> 00:34:30.720]  我們的人生不是被這些挫敗經歷打垮我們
[00:34:30.720 --> 00:34:32.720]  反而藉著上帝的恩典
[00:34:32.720 --> 00:34:35.720]  我們一齊努力
[00:34:35.720 --> 00:34:39.720]  在這個新的世代當中
[00:34:39.720 --> 00:34:41.720]  讓我們一齊起來
[00:34:41.720 --> 00:34:44.720]  我們總動員地邁向這個世代
[00:34:44.720 --> 00:34:46.720]  在這個世代裏面
[00:34:46.720 --> 00:34:49.720]  我們用盡不同的方法將福音傳
[00:34:49.720 --> 00:34:51.720]  求主繼續來對待我們
[00:34:51.720 --> 00:34:55.720]  激勵我們帶著鬥心打面前美好的仗
[00:34:55.720 --> 00:34:57.720]  我們同心祈禱
[00:34:57.720 --> 00:35:03.720]  天上下不負我們,多謝你
[00:35:03.720 --> 00:35:07.720]  求你在我們當中激勵我們的鬥心
[00:35:07.720 --> 00:35:13.720]  讓我們知道我們今天仍然面對末世裏面有仇敵
[00:35:13.720 --> 00:35:15.720]  困擾我們,阻攔我們
[00:35:15.720 --> 00:35:18.720]  讓我們不能將真理傳開
[00:35:18.720 --> 00:35:20.720]  幫助我們
[00:35:20.720 --> 00:35:25.720]  讓我們今天看到約書亞他們整隊軍隊怎樣去打仗的時候
[00:35:25.720 --> 00:35:28.720]  求你讓這些經歷也激勵我們的心
[00:35:28.720 --> 00:35:32.720]  讓我們能夠一齊為你打拼
[00:35:32.720 --> 00:35:35.720]  我們知道我們個人的能力有限
[00:35:35.720 --> 00:35:38.720]  但在你裏面沒有難成的事
[00:35:38.720 --> 00:35:40.720]  我們就仰望你
[00:35:40.720 --> 00:35:43.720]  我們也將我們的心靈一一地交託
[00:35:43.720 --> 00:35:45.720]  讓我們盡力盡心
[00:35:45.720 --> 00:35:48.720]  來將你給我們的福音使命實踐
[00:35:48.720 --> 00:35:52.720]  幫助我們在我們生活當中可能都遇到不同的艱難
[00:35:52.720 --> 00:35:54.720]  讓我們同樣帶著這一份的確信
[00:35:54.720 --> 00:35:57.720]  戰勝眼前這些一切的挫折
[00:35:57.720 --> 00:35:59.720]  讓我們挺起胸膛做人
[00:35:59.720 --> 00:36:01.720]  一齊為你打美好的仗
[00:36:01.720 --> 00:36:03.720]  願你施恩,願你大靈
[00:36:03.720 --> 00:36:04.720]  多謝主,垂聽祈禱
[00:36:04.720 --> 00:36:06.840]  奉基督耶稣得胜的圣明祈求
[00:36:06.840 --> 00:36:08.840]  Amen

