
[00:00:00.000 --> 00:00:03.720]  我們以下要聆聽神給我們的說話
[00:23:32.440 --> 00:23:34.440]  「並肩勇闖」
[00:23:34.440 --> 00:23:37.440]  即是一個新的時代
[00:23:37.440 --> 00:23:40.440]  我們能否給予
[00:23:40.440 --> 00:23:46.440]  好像困在一個城裡的人
[00:23:46.440 --> 00:23:52.440]  還是我們看到有新天新地
[00:23:52.440 --> 00:23:54.440]  看到有將來的盼望
[00:23:54.440 --> 00:23:58.440]  以致我們將我們的盼望
[00:23:58.440 --> 00:24:01.440]  流射出來
[00:24:01.440 --> 00:24:03.440]  影響我們身邊的人
[00:24:03.440 --> 00:24:05.440]  他們得到我們的祝福
[00:24:05.440 --> 00:24:11.440]  我們一起再將這段經文讀一次
[00:24:11.440 --> 00:24:17.440]  回答這句金句的含義
[00:24:17.440 --> 00:24:21.440]  整句經文裏面
[00:24:21.440 --> 00:24:25.440]  寫羅馬書結尾時
[00:24:25.440 --> 00:24:29.440]  是對信徒的祝福
[00:24:29.440 --> 00:24:32.440]  心願都是祝福到我們
[00:24:32.440 --> 00:24:35.440]  你慢慢讀的時候
[00:24:35.440 --> 00:24:40.440]  將這些元素記在心裏
[00:24:40.440 --> 00:24:43.440]  然後將來我們的生活
[00:24:43.440 --> 00:24:45.440]  我們可以
[00:24:45.440 --> 00:24:47.440]  為何我現在這麼憂愁
[00:24:47.440 --> 00:24:49.440]  好像這麼不平安
[00:24:49.440 --> 00:24:50.440]  回過頭來
[00:24:50.440 --> 00:24:52.440]  會否問自己
[00:24:52.440 --> 00:24:54.440]  我是否對神不夠信靠
[00:24:54.440 --> 00:24:58.440]  我信不信神是一個有盼望的神
[00:24:58.440 --> 00:24:59.440]  行不行?
[00:24:59.440 --> 00:25:03.440]  將這句金句除了明白了結構
[00:25:03.440 --> 00:25:07.440]  和裏面的真理含義之外
[00:25:07.440 --> 00:25:11.440]  都對我們的生活有應用
[00:25:11.440 --> 00:25:14.440]  去檢視我們是怎樣
[00:25:14.440 --> 00:25:16.440]  我們有沒有盼望
[00:25:16.440 --> 00:25:18.440]  我們有沒有喜樂平安
[00:25:18.440 --> 00:25:20.440]  沒有的時候有什麼原因
[00:25:20.440 --> 00:25:23.440]  是否需要校正
[00:25:23.440 --> 00:25:26.440]  是否需要親近神
[00:25:26.440 --> 00:25:29.440]  在聖靈裏面取得能力去面對
[00:25:29.440 --> 00:25:30.440]  行不行?
[00:25:30.440 --> 00:25:35.440]  我們一起讀這句金句兩次
[00:25:35.440 --> 00:25:37.440]  開始
[00:25:37.440 --> 00:25:40.440]  但願使人有盼望的神
[00:25:40.440 --> 00:25:44.440]  因順將諸般的喜樂平安
[00:25:44.440 --> 00:25:46.440]  充滿你們的心
[00:25:46.440 --> 00:25:51.440]  使你們藉著聖靈的能力大有盼望
[00:25:51.440 --> 00:25:55.440]  羅馬書十五章十三字
[00:25:55.440 --> 00:25:56.440]  再來多一次
[00:25:56.440 --> 00:25:59.440]  但願使人有盼望的神
[00:25:59.440 --> 00:26:03.440]  因順將諸般的喜樂平安
[00:26:03.440 --> 00:26:05.440]  充滿你們的心
[00:26:05.440 --> 00:26:10.440]  使你們藉著聖靈的能力大有盼望
[00:26:10.440 --> 00:26:14.440]  羅馬書十五章十三字
[00:26:14.440 --> 00:26:17.440]  心願這次的經文
[00:26:17.440 --> 00:26:20.440]  在未來的日子或星期
[00:26:20.440 --> 00:26:23.440]  成為大家生活的鼓勵
[00:26:23.440 --> 00:26:25.440]  將時間交給主席

