
[00:00:00.000 --> 00:00:05.000]  接著是眾聽聖道敬拜的時間
[00:19:46.000 --> 00:19:48.000]  一路工作的時候
[00:19:48.000 --> 00:19:52.000]  一路祈願上帝與他同在
[00:19:52.000 --> 00:19:55.000]  事實上他所做的事
[00:19:55.000 --> 00:19:58.000]  和上帝的同在兩者是沒有衝突的
[00:19:58.000 --> 00:20:00.000]  不過今天我們很多頂姐妹
[00:20:00.000 --> 00:20:01.000]  我們一想
[00:20:01.000 --> 00:20:02.000]  經歷上帝的同在
[00:20:02.000 --> 00:20:04.000]  我們就會不做所有事
[00:20:04.000 --> 00:20:06.000]  放下眼前的任務
[00:20:06.000 --> 00:20:07.000]  放下所有事
[00:20:07.000 --> 00:20:13.000]  我們覺得完全去除了生命所有的責任和工作
[00:20:13.000 --> 00:20:16.000]  我們才能夠經歷上帝的同在
[00:20:16.000 --> 00:20:19.000]  在這裡經文提醒我們
[00:20:19.000 --> 00:20:23.000]  上帝的同在原來往往在人的作工裏面
[00:20:23.000 --> 00:20:25.000]  具體地去實現出來
[00:20:25.000 --> 00:20:26.000]  有一本書
[00:20:26.000 --> 00:20:28.000]  我很喜歡的作者 Parker Palmer
[00:20:28.000 --> 00:20:30.000]  之前也說過了
[00:20:30.000 --> 00:20:32.000]  另外一本著作
[00:20:32.000 --> 00:20:34.000]  叫做《行動靈修學》
[00:20:34.000 --> 00:20:35.000]  什麼意思呢
[00:20:35.000 --> 00:20:36.000]  很多人
[00:20:36.000 --> 00:20:37.000]  這個作者是說
[00:20:37.000 --> 00:20:38.000]  很多人想著靈修
[00:20:38.000 --> 00:20:40.000]  或者經歷上帝的同在
[00:20:40.000 --> 00:20:41.000]  很多時候都是
[00:20:41.000 --> 00:20:44.000]  那個脈觀就退到山野當中
[00:20:44.000 --> 00:20:45.000]  上到山上面
[00:20:45.000 --> 00:20:47.000]  不過這個作者是說
[00:20:47.000 --> 00:20:50.000]  真正展現基督徒生命的活力
[00:20:50.000 --> 00:20:53.000]  往往在你的生活場景當中
[00:20:53.000 --> 00:20:55.000]  你的作工
[00:20:55.000 --> 00:20:58.000]  你生命裏面具體的實踐
[00:20:58.000 --> 00:21:01.000]  你在工作裏面的觀察
[00:21:01.000 --> 00:21:05.000]  其實那個是更加展現了你生命的活力出來的
[00:21:05.000 --> 00:21:07.000]  你的活力
[00:21:07.000 --> 00:21:09.000]  或者你真正活著
[00:21:09.000 --> 00:21:12.000]  不是在那個山林曠野裏面
[00:21:12.000 --> 00:21:16.000]  你的活著在你生活崗位當中
[00:21:16.000 --> 00:21:19.000]  上帝不是純粹在深山
[00:21:19.000 --> 00:21:20.000]  在曠野
[00:21:20.000 --> 00:21:23.000]  或者我們躲在一個退休營地裏面
[00:21:23.000 --> 00:21:25.000]  才與我們同在
[00:21:25.000 --> 00:21:27.000]  在我們形形異異
[00:21:27.000 --> 00:21:31.000]  在我們覺得逆流而上的工作生活當中
[00:21:31.000 --> 00:21:33.000]  上帝施恩與我們同在
[00:21:33.000 --> 00:21:36.000]  所以這個大家我們必須要留意
[00:21:36.000 --> 00:21:39.000]  若是在一個很不利的環境之下
[00:21:39.000 --> 00:21:40.000]  藉著
[00:21:40.000 --> 00:21:42.000]  也就是說與他同在
[00:21:42.000 --> 00:21:43.000]  在他的工作
[00:21:43.000 --> 00:21:44.000]  在他的生命當中
[00:21:44.000 --> 00:21:46.000]  帶來一個新的處境
[00:21:46.000 --> 00:21:48.000]  帶來一個新的境遇
[00:21:48.000 --> 00:21:49.000]  這個是第一個
[00:21:49.000 --> 00:21:50.000]  第二個
[00:21:50.000 --> 00:21:52.000]  剛才我也有說過
[00:21:52.000 --> 00:21:54.000]  上帝同在意味著什麼呢?
[00:21:54.000 --> 00:21:57.000]  承擔更加多的責任
[00:21:57.000 --> 00:22:00.000]  凡有的會加給他
[00:22:00.000 --> 00:22:01.000]  沒有的
[00:22:01.000 --> 00:22:02.000]  連他所有的都拿走
[00:22:02.000 --> 00:22:04.000]  不是在說錢
[00:22:04.000 --> 00:22:06.000]  而是在說責任
[00:22:06.000 --> 00:22:10.000]  在這裏面說到上帝與約瑟同在
[00:22:10.000 --> 00:22:12.000]  他藉著他的生命
[00:22:12.000 --> 00:22:14.000]  他為身邊的人帶來好處
[00:22:14.000 --> 00:22:15.000]  帶來祝福
[00:22:15.000 --> 00:22:17.000]  他所做的一切
[00:22:17.000 --> 00:22:20.000]  他因為做得更加理想
[00:22:20.000 --> 00:22:22.000]  所以會承擔更加多的責任
[00:22:22.000 --> 00:22:24.000]  而這個更加多的責任
[00:22:24.000 --> 00:22:26.000]  帶來的就是更大的祝福
[00:22:26.000 --> 00:22:28.000]  整個的家庭
[00:22:28.000 --> 00:22:30.000]  整個的位置
[00:22:30.000 --> 00:22:31.000]  因著他的存在
[00:22:31.000 --> 00:22:34.000]  就帶來新的一片天
[00:22:34.000 --> 00:22:37.000]  在這裏面同樣都要問我們自己
[00:22:37.000 --> 00:22:38.000]  弟兄姊妹
[00:22:38.000 --> 00:22:40.000]  你覺得在你身處的環境
[00:22:40.000 --> 00:22:42.000]  當你處於那個工作
[00:22:42.000 --> 00:22:43.000]  或者家庭
[00:22:43.000 --> 00:22:46.000]  或者鄰舍你所住的區份當中
[00:22:46.000 --> 00:22:47.000]  你的出現
[00:22:47.000 --> 00:22:48.000]  會不會為身邊的人
[00:22:48.000 --> 00:22:50.000]  帶來更加多的祝福呢?
[00:22:50.000 --> 00:22:53.000]  還是帶來更加多的麻煩呢?
[00:22:53.000 --> 00:22:56.000]  今天容許我直接的說
[00:22:56.000 --> 00:22:58.000]  有時候基督徒很有趣
[00:22:58.000 --> 00:23:00.000]  我們會有意無意之間
[00:23:00.000 --> 00:23:02.000]  我們會對這個世界有很多的不滿
[00:23:02.000 --> 00:23:04.000]  很多時候那種不滿感
[00:23:04.000 --> 00:23:07.000]  那種憤怒
[00:23:07.000 --> 00:23:08.000]  有意無意之間
[00:23:08.000 --> 00:23:10.000]  在我們生活裏面表現了出來
[00:23:10.000 --> 00:23:12.000]  我們未必祝福了那個環境
[00:23:12.000 --> 00:23:14.000]  但是我們為那個環境帶來
[00:23:14.000 --> 00:23:15.000]  有時候有些怨氣
[00:23:15.000 --> 00:23:16.000]  我們覺得這個不好
[00:23:16.000 --> 00:23:17.000]  那個不好
[00:23:17.000 --> 00:23:18.000]  這個不好
[00:23:18.000 --> 00:23:19.000]  久而久之
[00:23:19.000 --> 00:23:22.000]  我們就為那個環境帶來了
[00:23:22.000 --> 00:23:27.000]  有一種很難以理解的壓力
[00:23:27.000 --> 00:23:29.000]  不過弱失的存在
[00:23:29.000 --> 00:23:31.000]  它不是為那個環境
[00:23:31.000 --> 00:23:34.000]  為一個對它不友善的處境
[00:23:34.000 --> 00:23:36.000]  帶來更加多困難
[00:23:36.000 --> 00:23:38.000]  反而它的存在
[00:23:38.000 --> 00:23:40.000]  帶來更加多的祝福
[00:23:40.000 --> 00:23:42.000]  我心願上帝在我們當中裏面
[00:23:42.000 --> 00:23:45.000]  每一個都能夠成為弱失的生命
[00:23:45.000 --> 00:23:47.000]  當我們身處的那個位置
[00:23:47.000 --> 00:23:49.000]  我的存在
[00:23:49.000 --> 00:23:50.000]  我的出現
[00:23:50.000 --> 00:23:53.000]  是令到人會帶來一些快樂
[00:23:53.000 --> 00:23:55.000]  我所做的功
[00:23:55.000 --> 00:23:57.000]  會帶來更加大的果後
[00:23:57.000 --> 00:23:59.000]  這個是第一個段落裏面
[00:23:59.000 --> 00:24:01.000]  在《創世紀》的作者裏面
[00:24:01.000 --> 00:24:04.000]  講到上帝與弱失同在的時候
[00:24:04.000 --> 00:24:06.000]  就帶來一些
[00:24:06.000 --> 00:24:07.000]  波提弗家庭裏面
[00:24:07.000 --> 00:24:11.000]  一些革命性的改變
[00:24:11.000 --> 00:24:13.000]  好了,接著我們再看第二個段落
[00:24:13.000 --> 00:24:15.000]  第二個段落
[00:24:15.000 --> 00:24:17.000]  由第七節
[00:24:17.000 --> 00:24:19.000]  至到第十七節
[00:24:19.000 --> 00:24:21.000]  在這個段落裏面
[00:24:21.000 --> 00:24:23.000]  有幾大的篇幅
[00:24:23.000 --> 00:24:26.000]  不過和剛才的段落很不同
[00:24:26.000 --> 00:24:28.000]  耶和華與弱失同在
[00:24:28.000 --> 00:24:30.000]  在這裏裏面再沒有出現過
[00:24:30.000 --> 00:24:32.000]  在這個小節裏面
[00:24:32.000 --> 00:24:34.000]  接著再出現
[00:24:34.000 --> 00:24:36.000]  耶和華與弱失同在
[00:24:36.000 --> 00:24:39.000]  在第21至第23節又再出現
[00:24:39.000 --> 00:24:42.000]  一頭一尾講到上帝與弱失同在
[00:24:42.000 --> 00:24:44.000]  不過去到中間這個段落
[00:24:44.000 --> 00:24:46.000]  特別是在講
[00:24:46.000 --> 00:24:51.000]  弱失面對著主母對他的勾引
[00:24:51.000 --> 00:24:53.000]  或者是色誘
[00:24:53.000 --> 00:24:55.000]  在這裏裏面
[00:24:55.000 --> 00:24:57.000]  上帝沒有特別講到
[00:24:57.000 --> 00:24:59.000]  他與弱失同在
[00:24:59.000 --> 00:25:01.000]  那件事是怎樣的呢?
[00:25:01.000 --> 00:25:02.000]  在經文裏面講到
[00:25:02.000 --> 00:25:04.000]  第六節他下了一個注腳
[00:25:04.000 --> 00:25:08.000]  弱失原來瘦瓦盡美
[00:25:08.000 --> 00:25:10.000]  弱失很帥
[00:25:10.000 --> 00:25:12.000]  這麼帥 招來橫禍
[00:25:12.000 --> 00:25:15.000]  今天這個世界很喜歡帥的
[00:25:15.000 --> 00:25:17.000]  買豬肉也喜歡帥的
[00:25:17.000 --> 00:25:19.000]  大家都是有這個取態的
[00:25:19.000 --> 00:25:21.000]  希望大家回教會不是喜歡帥的
[00:25:21.000 --> 00:25:23.000]  否則大家會失望
[00:25:23.000 --> 00:25:28.000]  在經文裏面講到弱失很帥
[00:25:28.000 --> 00:25:31.000]  他的主母見到他這麼帥
[00:25:31.000 --> 00:25:32.000]  第七節
[00:25:32.000 --> 00:25:34.000]  弱失主人的妻
[00:25:34.000 --> 00:25:37.000]  以沐送情給弱失
[00:25:37.000 --> 00:25:38.000]  眉來眼去
[00:25:38.000 --> 00:25:40.000]  暗示
[00:25:40.000 --> 00:25:42.000]  說很直接
[00:25:42.000 --> 00:25:44.000]  你與我同寢吧
[00:25:44.000 --> 00:25:46.000]  在華本寫得很厲害
[00:25:46.000 --> 00:25:48.000]  但在這裏大家明白的
[00:25:48.000 --> 00:25:52.000]  講到有一些不倫的關係
[00:25:52.000 --> 00:25:55.000]  想令弱失和他有一些親密的
[00:25:55.000 --> 00:25:57.000]  越了軌的關係
[00:25:57.000 --> 00:25:59.000]  不過在第八節講到
[00:25:59.000 --> 00:26:01.000]  弱失不從
[00:26:01.000 --> 00:26:04.000]  接著對主人的妻說
[00:26:04.000 --> 00:26:05.000]  看一切的家無
[00:26:05.000 --> 00:26:07.000]  我主人都不知道
[00:26:07.000 --> 00:26:10.000]  他把所有的都交在我手裏
[00:26:10.000 --> 00:26:13.000]  在這家裏沒有比我大的
[00:26:13.000 --> 00:26:17.000]  並且他沒有留下一樣不交給我
[00:26:17.000 --> 00:26:18.000]  只留下你
[00:26:18.000 --> 00:26:21.000]  因為你是他的妻子
[00:26:21.000 --> 00:26:25.000]  我怎能作這大惡得罪神呢
[00:26:25.000 --> 00:26:29.000]  在這裏弱失鏗鏘有力的
[00:26:29.000 --> 00:26:34.000]  來去抵擋主母的勾引
[00:26:34.000 --> 00:26:37.000]  他第一句說話是
[00:26:37.000 --> 00:26:40.000]  在這家裏我要忠於波提弗
[00:26:40.000 --> 00:26:41.000]  這個主人
[00:26:41.000 --> 00:26:44.000]  在這家裏所有的都交付給我
[00:26:44.000 --> 00:26:46.000]  他甚麼都不知道
[00:26:46.000 --> 00:26:48.000]  是我管理一切
[00:26:48.000 --> 00:26:50.000]  不過唯獨你是沒有交給我
[00:26:50.000 --> 00:26:52.000]  因為你是他的妻子
[00:26:52.000 --> 00:26:53.000]  很清晰
[00:26:53.000 --> 00:26:55.000]  整個脈絡
[00:26:55.000 --> 00:26:58.000]  他講到他不會做一些不忠的事
[00:26:58.000 --> 00:26:59.000]  不過到最後
[00:26:59.000 --> 00:27:01.000]  弱失訴諸於的
[00:27:01.000 --> 00:27:04.000]  是一個甚麼的處境呢
[00:27:04.000 --> 00:27:05.000]  他訴諸於的就是
[00:27:05.000 --> 00:27:08.000]  他所做的這件事除了得罪主人之外
[00:27:08.000 --> 00:27:09.000]  他更加強調的就是
[00:27:09.000 --> 00:27:13.000]  我不可以作這些大惡得罪神
[00:27:13.000 --> 00:27:16.000]  他心裏面他想著的
[00:27:16.000 --> 00:27:18.000]  他是帶著上帝的同在
[00:27:18.000 --> 00:27:20.000]  在他的工作崗位當中
[00:27:20.000 --> 00:27:23.000]  面對著這些的試探和引誘
[00:27:23.000 --> 00:27:26.000]  一方面他要忠於他眼前的
[00:27:26.000 --> 00:27:29.000]  他在這裏講了他眼前的位置
[00:27:29.000 --> 00:27:31.000]  他身處的
[00:27:31.000 --> 00:27:34.000]  他的地界是在做這些事的
[00:27:34.000 --> 00:27:35.000]  不過更加重要的
[00:27:35.000 --> 00:27:37.000]  訴諸於那個終極
[00:27:37.000 --> 00:27:39.000]  他在講他的生命
[00:27:39.000 --> 00:27:42.000]  不可以得罪神
[00:27:42.000 --> 00:27:43.000]  在經文裏面再繼續的
[00:27:43.000 --> 00:27:45.000]  剛才我說過
[00:27:45.000 --> 00:27:49.000]  上下文沒有再提及上帝與弱失同在
[00:27:49.000 --> 00:27:54.000]  只是提到弱失因為不聽從主母
[00:27:54.000 --> 00:27:57.000]  但這個主母天天都繼續
[00:27:57.000 --> 00:27:59.000]  鍥而不捨的去勾引他
[00:27:59.000 --> 00:28:01.000]  直至到有一刻
[00:28:01.000 --> 00:28:03.000]  整間屋孤男寡女
[00:28:03.000 --> 00:28:06.000]  這個主母要拉著他的衣襟
[00:28:06.000 --> 00:28:08.000]  弱失連衣服都不要了
[00:28:08.000 --> 00:28:09.000]  然後他就立刻逃跑
[00:28:09.000 --> 00:28:13.000]  避免自己在這件事裏面跌倒
[00:28:13.000 --> 00:28:15.000]  就是因為這件衣服
[00:28:15.000 --> 00:28:18.000]  所以這個主母就用這件衣服去誣衊
[00:28:18.000 --> 00:28:21.000]  就說弱失想調戲他
[00:28:21.000 --> 00:28:23.000]  所以留下這件衣服作為證據
[00:28:23.000 --> 00:28:27.000]  其實這件衣服是說弱失逃走的證據
[00:28:27.000 --> 00:28:33.000]  不過卻成為了主母冤枉他的一個物證
[00:28:33.000 --> 00:28:37.000]  於是他的主人就很生氣
[00:28:37.000 --> 00:28:40.000]  就將弱失下到監獄裏面去
[00:28:40.000 --> 00:28:43.000]  在這麼長的段落裏面
[00:28:43.000 --> 00:28:47.000]  又說沒有與弱失同在
[00:28:47.000 --> 00:28:49.000]  在這個最大的困難
[00:28:49.000 --> 00:28:52.000]  在最大的關口裏面
[00:28:52.000 --> 00:28:56.000]  你可以說上帝為何不保守弱失
[00:28:56.000 --> 00:28:59.000]  為何在這麼危急的關口裏面
[00:28:59.000 --> 00:29:03.000]  為何上帝不在天上找個天君天使
[00:29:03.000 --> 00:29:06.000]  來阻止這個主母或是擊殺這個主母
[00:29:06.000 --> 00:29:10.000]  這樣就不用去受試探
[00:29:10.000 --> 00:29:13.000]  整個事件發生不是這樣
[00:29:13.000 --> 00:29:15.000]  上帝就好像隱藏了
[00:29:15.000 --> 00:29:17.000]  隱密了他自己一樣
[00:29:17.000 --> 00:29:23.000]  上帝在很隱藏的狀態之下
[00:29:23.000 --> 00:29:28.000]  弱失的生命才表現出一種真正的章法
[00:29:28.000 --> 00:29:33.000]  他生命的真章就在這些處境裏面表現出來
[00:29:33.000 --> 00:29:35.000]  在弱失的心裏面
[00:29:35.000 --> 00:29:39.000]  上帝的同在除了代表著順利
[00:29:39.000 --> 00:29:43.000]  更加代表著他生命裏面有一個道德的律
[00:29:43.000 --> 00:29:47.000]  這個律會左右他做人生的決定
[00:29:47.000 --> 00:29:49.000]  在我們人生裏面
[00:29:49.000 --> 00:29:52.000]  有時可能你覺得很大的困難
[00:29:52.000 --> 00:29:54.000]  在你的職場也好
[00:29:54.000 --> 00:29:56.000]  在你的生活裏面也好
[00:29:56.000 --> 00:29:58.000]  有很多這些挑戰、限制
[00:29:58.000 --> 00:30:01.000]  甚至有很多的誘惑、引誘
[00:30:01.000 --> 00:30:04.000]  你可能會求上帝出手
[00:30:04.000 --> 00:30:06.000]  將這些東西阻止了
[00:30:06.000 --> 00:30:09.000]  神跡地停止這些東西出現
[00:30:09.000 --> 00:30:14.000]  不過很多時候上帝對人的工作未必是這樣
[00:30:14.000 --> 00:30:17.000]  有時上帝隱密的同在
[00:30:17.000 --> 00:30:20.000]  上帝隱密他自己
[00:30:20.000 --> 00:30:24.000]  有時也要考驗一下我們每一個跟隨他的人
[00:30:24.000 --> 00:30:27.000]  我們的心有沒有上帝
[00:30:27.000 --> 00:30:31.000]  在弱失對著他主母和他所表現當中
[00:30:31.000 --> 00:30:34.000]  他知道這麼大的惡
[00:30:34.000 --> 00:30:36.000]  他不可以得罪神
[00:30:36.000 --> 00:30:38.000]  在上帝好像隱密當中
[00:30:38.000 --> 00:30:42.000]  但他心裏依然經歷上帝的同在
[00:30:42.000 --> 00:30:45.000]  上帝的同在體現出
[00:30:45.000 --> 00:30:48.000]  在他面對試探引誘的時候
[00:30:48.000 --> 00:30:51.000]  所作的每一個決定
[00:30:51.000 --> 00:30:53.000]  在這裏,弟兄姐妹
[00:30:53.000 --> 00:30:55.000]  我們都要繼續去問
[00:30:55.000 --> 00:30:56.000]  我們作為一個基督徒
[00:30:56.000 --> 00:30:58.000]  或者我們有時信上帝了
[00:30:58.000 --> 00:31:00.000]  我們祈求神的同在
[00:31:00.000 --> 00:31:02.000]  我們會不會求上帝的國
[00:31:02.000 --> 00:31:06.000]  上帝的義在我們生命裏面與我們同在
[00:31:06.000 --> 00:31:09.000]  上帝的義未必是上帝在超然
[00:31:09.000 --> 00:31:12.000]  用神跡騎士來臨到這個世界上
[00:31:12.000 --> 00:31:14.000]  有時上帝的義
[00:31:14.000 --> 00:31:17.000]  上帝要我們所實踐的
[00:31:17.000 --> 00:31:20.000]  往往是由我們發展內心
[00:31:20.000 --> 00:31:22.000]  我們因為敬畏上帝
[00:31:22.000 --> 00:31:25.000]  和這個世界裏面有一些做法
[00:31:25.000 --> 00:31:28.000]  完全的來割裂
[00:31:28.000 --> 00:31:32.000]  以致到我們走在上帝的心意當中
[00:31:32.000 --> 00:31:36.000]  似乎上帝在裏面好像很隱藏
[00:31:36.000 --> 00:31:37.000]  但我們心裏面
[00:31:37.000 --> 00:31:39.000]  或者在我們的行動當中
[00:31:39.000 --> 00:31:44.000]  我們表現出我們成為一個屬神的人
[00:31:44.000 --> 00:31:46.000]  今日我們在我們生活裏面
[00:31:46.000 --> 00:31:49.000]  我們有沒有這一份決心
[00:31:49.000 --> 00:31:51.000]  我們願不願意成為一個這樣的人
[00:31:51.000 --> 00:31:54.000]  來表現和這個世界不同
[00:31:54.000 --> 00:31:59.000]  不同身邊的誘惑來同流
[00:31:59.000 --> 00:32:01.000]  不被這些試探引誘所激導
[00:32:01.000 --> 00:32:05.000]  以致到我們陷在萬劫不復當中
[00:32:05.000 --> 00:32:07.000]  這是第二點我們需要
[00:32:07.000 --> 00:32:11.000]  一直去祈求上帝去光照我們
[00:32:11.000 --> 00:32:13.000]  我們再看第三個段落
[00:32:13.000 --> 00:32:16.000]  十九節至到第二十三節
[00:32:16.000 --> 00:32:18.000]  「若失的主人聽見
[00:32:18.000 --> 00:32:19.000]  他的妻子所說的話」
[00:32:19.000 --> 00:32:21.000]  即是誣蔑若失的話
[00:32:21.000 --> 00:32:23.000]  「說你的僕人如此如此待我
[00:32:23.000 --> 00:32:26.000]  他就生氣把若失下到監獄
[00:32:26.000 --> 00:32:29.000]  就是黃囚犯被囚的地方
[00:32:29.000 --> 00:32:31.000]  於是若失在那裏坐監
[00:32:31.000 --> 00:32:34.000]  但耶和華與若失同在
[00:32:34.000 --> 00:32:35.000]  恆他示恩
[00:32:35.000 --> 00:32:38.000]  使他在司獄的眼前蒙恩
[00:32:38.000 --> 00:32:41.000]  司獄就把監獄所有的囚犯
[00:32:41.000 --> 00:32:43.000]  都交在若失的手下
[00:32:43.000 --> 00:32:45.000]  他們在那裏所辦的事
[00:32:45.000 --> 00:32:47.000]  都是經他的手
[00:32:47.000 --> 00:32:49.000]  凡若失手下的事
[00:32:49.000 --> 00:32:51.000]  司獄一概不察
[00:32:51.000 --> 00:32:54.000]  因為耶和華與若失同在
[00:32:54.000 --> 00:32:58.000]  耶和華使他所作的盡都順利」
[00:32:58.000 --> 00:33:01.000]  很面熟的句式
[00:33:01.000 --> 00:33:05.000]  「上帝與若失同在
[00:33:05.000 --> 00:33:09.000]  凡他手下所作的盡都順利」
[00:33:09.000 --> 00:33:13.000]  當若失被誣蔑
[00:33:13.000 --> 00:33:16.000]  主人把他下到監倉裏面的時候
[00:33:16.000 --> 00:33:21.000]  他再一次經歷上帝與若失同在
[00:33:21.000 --> 00:33:24.000]  不過這裏雖然字句是一樣
[00:33:24.000 --> 00:33:31.000]  上帝與若失同在的來龍去脈差不多
[00:33:31.000 --> 00:33:35.000]  不過你可以知道處境已經變得很不同
[00:33:35.000 --> 00:33:38.000]  上帝之前與若失同在
[00:33:38.000 --> 00:33:41.000]  是在波提佛的家庭裏面
[00:33:41.000 --> 00:33:45.000]  所以這是一個比較友善的環境
[00:33:45.000 --> 00:33:48.000]  你做好那些事甚至有稱讚
[00:33:48.000 --> 00:33:52.000]  你做那些事會有發揮的機會
[00:33:52.000 --> 00:33:55.000]  不過如今去到監倉裏面
[00:33:55.000 --> 00:33:58.000]  監倉是一個什麼地方呢?
[00:33:58.000 --> 00:34:02.000]  是一個充滿了憤恨、充滿了悲哀
[00:34:02.000 --> 00:34:05.000]  面對生命眼前的絕望
[00:34:05.000 --> 00:34:08.000]  又或者每一個人都覺得自己是冤枉的
[00:34:08.000 --> 00:34:10.000]  一個被囚禁的地方
[00:34:10.000 --> 00:34:12.000]  失去自由
[00:34:12.000 --> 00:34:15.000]  在人生裏面某程度上是一個
[00:34:15.000 --> 00:34:17.000]  所有人人生的低谷
[00:34:17.000 --> 00:34:19.000]  都是在這裏裏面發生的
[00:34:19.000 --> 00:34:25.000]  是一個這麼烏煙瘴氣
[00:34:25.000 --> 00:34:29.000]  你不要想著今天現代的監獄
[00:34:29.000 --> 00:34:32.000]  昔日的喧賓難酬
[00:34:32.000 --> 00:34:36.000]  那個地方充滿怨氣寒微
[00:34:36.000 --> 00:34:40.000]  人裏面的那種憤世嫉俗
[00:34:40.000 --> 00:34:43.000]  在一個這樣密集的環境下
[00:34:43.000 --> 00:34:49.000]  可想而知最接近地獄的地方就是監獄
[00:34:49.000 --> 00:34:52.000]  在一個這樣的處境當中
[00:34:52.000 --> 00:34:55.000]  上帝如藥室同在
[00:34:55.000 --> 00:34:58.000]  在監獄裏面
[00:34:58.000 --> 00:35:02.000]  上帝都讓他成為一個很特別的使者
[00:35:02.000 --> 00:35:05.000]  來扭轉他自己的生命
[00:35:05.000 --> 00:35:09.000]  亦都扭轉了監倉裏面很多人的看法
[00:35:09.000 --> 00:35:12.000]  在經文裏面特別的來講
[00:35:12.000 --> 00:35:18.000]  施育將監獄裏面所有的囚犯都交在藥室的手下
[00:35:18.000 --> 00:35:20.000]  怎樣交呢?
[00:35:20.000 --> 00:35:22.000]  大家都坐監獄
[00:35:22.000 --> 00:35:24.000]  大家都是囚友
[00:35:24.000 --> 00:35:25.000]  怎樣交呢?
[00:35:25.000 --> 00:35:26.000]  我在這裏想像
[00:35:26.000 --> 00:35:30.000]  我相信其實不是在說要管理那些囚犯
[00:35:30.000 --> 00:35:35.000]  而是施育或者管理監倉的人最怕的是甚麼呢?
[00:35:35.000 --> 00:35:38.000]  就是那些囚犯作亂
[00:35:38.000 --> 00:35:42.000]  而且在當中裏面有暴力的行為
[00:35:42.000 --> 00:35:44.000]  搞到監倉很混亂自相殘殺
[00:35:44.000 --> 00:35:47.000]  那樣東西是最頭痛最麻煩的
[00:35:47.000 --> 00:35:50.000]  不過藥室的出現
[00:35:50.000 --> 00:35:52.000]  就是一班充滿了怨氣
[00:35:52.000 --> 00:35:54.000]  充滿了絕望
[00:35:54.000 --> 00:35:56.000]  充滿了憤怒的人當中裏面
[00:35:56.000 --> 00:35:58.000]  藥室就在他們當中
[00:35:58.000 --> 00:36:03.000]  施育將那些囚犯交付在藥室手裏面
[00:36:03.000 --> 00:36:06.000]  大概可能藥室就成為一個和平之子
[00:36:06.000 --> 00:36:10.000]  在一班這樣不理想的環境裏面
[00:36:10.000 --> 00:36:14.000]  他就活現出一種新的關係
[00:36:14.000 --> 00:36:19.000]  可能是調解他們當中裏面很多的憤怒
[00:36:19.000 --> 00:36:22.000]  後來的篇幅講到他為人解夢
[00:36:22.000 --> 00:36:24.000]  排難解婚
[00:36:24.000 --> 00:36:26.000]  訴說心事
[00:36:26.000 --> 00:36:28.000]  藥室竟然在監倉裏面
[00:36:28.000 --> 00:36:30.000]  成為一個這樣的人
[00:36:30.000 --> 00:36:33.000]  在他所做的一切
[00:36:33.000 --> 00:36:36.000]  不單止令到監倉裏面變得平靜
[00:36:36.000 --> 00:36:39.000]  更加是好像成為監倉裏面
[00:36:39.000 --> 00:36:41.000]  這班充滿了絕望的人
[00:36:41.000 --> 00:36:44.000]  心裏面的一個出路
[00:36:44.000 --> 00:36:47.000]  一個精神上的一種處境
[00:36:47.000 --> 00:36:51.000]  在經文裏面對我們今天的體會是甚麼呢
[00:36:51.000 --> 00:36:55.000]  可能在你的生活當中
[00:36:55.000 --> 00:36:59.000]  可能你會面對一個頗難的處境
[00:36:59.000 --> 00:37:01.000]  可能有些弟兄姊妹會說
[00:37:01.000 --> 00:37:04.000]  我認同有些工作崗位是頗困難的
[00:37:04.000 --> 00:37:06.000]  未必是上司下屬
[00:37:06.000 --> 00:37:11.000]  而是工種本身製造了大量的困難在當中
[00:37:11.000 --> 00:37:12.000]  早前有機會
[00:37:12.000 --> 00:37:14.000]  我不知道是不是
[00:37:14.000 --> 00:37:17.000]  我去到那個稅局
[00:37:17.000 --> 00:37:18.000]  我體會到人生
[00:37:18.000 --> 00:37:20.000]  因為等一份文件
[00:37:20.000 --> 00:37:22.000]  我坐了四個小時
[00:37:22.000 --> 00:37:25.000]  在四個小時裏面我看見人生百態
[00:37:25.000 --> 00:37:28.000]  那裏在稅局裏面很有趣
[00:37:28.000 --> 00:37:30.000]  那個地方罵人罵到飛起
[00:37:30.000 --> 00:37:32.000]  那些粗口
[00:37:32.000 --> 00:37:34.000]  那個環境很嘈吵
[00:37:34.000 --> 00:37:35.000]  我看見那裏
[00:37:35.000 --> 00:37:39.000]  我很佩服裏面工作的那些官員
[00:37:39.000 --> 00:37:44.000]  或者那些在稅局裏面工作的人
[00:37:44.000 --> 00:37:46.000]  我看見他們不溫不火地回答
[00:37:46.000 --> 00:37:47.000]  是這樣的
[00:37:47.000 --> 00:37:49.000]  填一張表就可以了
[00:37:49.000 --> 00:37:50.000]  坐一坐等一等
[00:37:50.000 --> 00:37:52.000]  那個人罵完粗口
[00:37:52.000 --> 00:37:53.000]  不用那麼嘈吵
[00:37:53.000 --> 00:37:54.000]  在那裏坐一坐
[00:37:54.000 --> 00:37:55.000]  填完就搞定了
[00:37:55.000 --> 00:37:57.000]  不用那麼生氣
[00:37:57.000 --> 00:37:59.000]  然後有些熟客
[00:37:59.000 --> 00:38:00.000]  他們已經開了
[00:38:00.000 --> 00:38:01.000]  有些送文件的
