
[00:00:00.000 --> 00:00:12.000]  經文記載在馬太福音第五章十七至二十字
[00:26:46.000 --> 00:26:50.000]  「我每一天會將身體獻上當作活祭,
[00:26:50.000 --> 00:26:53.000]  在神面前降服,
[00:26:53.000 --> 00:26:56.000]  將自己的主權交給祂,
[00:26:56.000 --> 00:26:58.000]  讓祂做主。」
[00:26:59.000 --> 00:27:00.000]  第二,
[00:27:00.000 --> 00:27:03.000]  他求聖靈管理他那一天的生活,
[00:27:03.000 --> 00:27:06.000]  他願意信服聖靈行事,
[00:27:06.000 --> 00:27:10.000]  不是滿足自己肉體的私慾。
[00:27:10.000 --> 00:27:13.000]  每一天祈禱之後,
[00:27:13.000 --> 00:27:14.000]  他就讀經,
[00:27:14.000 --> 00:27:16.000]  然後散步,
[00:27:16.000 --> 00:27:19.000]  一邊散步,一邊祈禱,
[00:27:19.000 --> 00:27:23.000]  他視他每一天早上起床親近神,
[00:27:23.000 --> 00:27:27.000]  就代表了每一天與神同行的起步,
[00:27:28.000 --> 00:27:31.000]  所以他每一天都依靠神,
[00:27:31.000 --> 00:27:35.000]  求神引導和賜下智慧能力,
[00:27:35.000 --> 00:27:37.000]  去應對每一天的生活。
[00:27:37.000 --> 00:27:42.000]  弟兄姊妹,
[00:27:42.000 --> 00:27:46.000]  其實我們知道這些訊息,
[00:27:46.000 --> 00:27:50.000]  我們知道律法的永恆和整全性,
[00:27:50.000 --> 00:27:53.000]  我們知道耶穌對我們的要求,
[00:27:53.000 --> 00:27:57.000]  但我很想在今天對大家提出三個建議,
[00:27:57.000 --> 00:28:01.000]  是在我們日常生活中可以實踐出來的。
[00:28:01.000 --> 00:28:07.000]  第一,
[00:28:07.000 --> 00:28:13.000]  認真去對待神的話,
[00:28:13.000 --> 00:28:15.000]  認真去進行祂的教導,
[00:28:15.000 --> 00:28:17.000]  當你每一次去聽道,
[00:28:17.000 --> 00:28:19.000]  每一次去查經,
[00:28:19.000 --> 00:28:21.000]  去認識主的真理的時候,
[00:28:21.000 --> 00:28:24.000]  你去想想如何確切執行。
[00:28:26.000 --> 00:28:28.000]  我記得在我成長中,
[00:28:28.000 --> 00:28:32.000]  我參加過道行會的門訓團契,
[00:28:32.000 --> 00:28:35.000]  我們的團契很簡單,
[00:28:35.000 --> 00:28:42.000]  每個月都是這樣,
[00:28:42.000 --> 00:28:44.000]  三個星期查經,
[00:28:44.000 --> 00:28:47.000]  一個星期分享和祈禱,
[00:28:47.000 --> 00:28:49.000]  如果有第五個星期,
[00:28:49.000 --> 00:28:51.000]  我們就會大早活動,
[00:28:52.000 --> 00:28:56.000]  每個月有一個星期六下午出去傳福音,
[00:28:56.000 --> 00:29:00.000]  最初我們的團契只有十多人,
[00:29:00.000 --> 00:29:02.000]  但四年後,
[00:29:02.000 --> 00:29:04.000]  我們的團契有八多人。
[00:29:04.000 --> 00:29:07.000]  我想說,
[00:29:07.000 --> 00:29:08.000]  這個團契的增長,
[00:29:08.000 --> 00:29:13.000]  並不是因為我們有這樣的制度,
[00:29:13.000 --> 00:29:17.000]  而是我很深的認同一件事,
[00:29:17.000 --> 00:29:19.000]  就是大家對查考聖經的認真,
[00:29:20.000 --> 00:29:24.000]  以及對進行聖經的真理質素。
[00:29:24.000 --> 00:29:29.000]  我最初很深刻的印象,
[00:29:29.000 --> 00:29:32.000]  就是每次和團契的領袖分享的時候,
[00:29:32.000 --> 00:29:35.000]  經常聽到他們掙扎和分享,
[00:29:35.000 --> 00:29:39.000]  他們如何應用聖經在他們日常生活的各個層面,
[00:29:39.000 --> 00:29:41.000]  包括他們的工作,
[00:29:41.000 --> 00:29:43.000]  包括在他們的家庭,
[00:29:43.000 --> 00:29:45.000]  包括在他們的侍奉,
[00:29:45.000 --> 00:29:48.000]  令我們很深刻。
[00:29:49.000 --> 00:29:51.000]  然後我們每一次查經,
[00:29:51.000 --> 00:29:55.000]  都會刻意預留一段比較長的時間,
[00:29:55.000 --> 00:29:58.000]  去討論我們如何應用經文,
[00:29:58.000 --> 00:30:01.000]  我們如何實踐。
[00:30:01.000 --> 00:30:05.000]  他們的要求是我們要寫得仔細,
[00:30:05.000 --> 00:30:07.000]  要有計劃,
[00:30:07.000 --> 00:30:09.000]  不可以敷衍,
[00:30:09.000 --> 00:30:10.000]  查完「愛受敵」,
[00:30:10.000 --> 00:30:13.000]  你的應用不是「我愛受敵」,
[00:30:13.000 --> 00:30:15.000]  他們會問你,
[00:30:17.000 --> 00:30:19.000]  「說到愛受敵,你想起誰?」
[00:30:19.000 --> 00:30:21.000]  然後再問,
[00:30:21.000 --> 00:30:24.000]  「好吧,那你如何實踐?」
[00:30:24.000 --> 00:30:26.000]  「我為他祈禱。」
[00:30:26.000 --> 00:30:29.000]  「那你如何祈禱?」
[00:30:29.000 --> 00:30:31.000]  「一個星期祈一次?」
[00:30:31.000 --> 00:30:32.000]  「天天祈?」
[00:30:32.000 --> 00:30:35.000]  「我去關心他。」
[00:30:35.000 --> 00:30:39.000]  「如何關心?寫信,還是買東西給他吃?」
[00:30:39.000 --> 00:30:43.000]  每一次我們的應用,
[00:30:43.000 --> 00:30:46.000]  我們的組長都記得很清楚,
[00:30:46.000 --> 00:30:48.000]  他寫下,他抄下,
[00:30:48.000 --> 00:30:50.000]  然後下星期,
[00:30:50.000 --> 00:30:52.000]  就像追問劇情一樣,
[00:30:52.000 --> 00:30:56.000]  「怎樣?你如何實踐上星期的教導?」
[00:30:56.000 --> 00:30:59.000]  我記得當中,
[00:30:59.000 --> 00:31:01.000]  我們一起流過很多眼淚,
[00:31:01.000 --> 00:31:03.000]  也一起很歡喜,
[00:31:03.000 --> 00:31:07.000]  回來分享原來實踐主義教導的時候,
[00:31:07.000 --> 00:31:10.000]  那種和耶穌的同行和蒙福。
[00:31:12.000 --> 00:31:14.000]  我們當時經常問,
[00:31:14.000 --> 00:31:17.000]  「上帝,你想我怎樣?」
[00:31:17.000 --> 00:31:20.000]  「上帝,你想我怎樣?」
[00:31:20.000 --> 00:31:22.000]  所以實踐的行動,
[00:31:22.000 --> 00:31:24.000]  第一,我呼籲大家,
[00:31:24.000 --> 00:31:26.000]  想想,
[00:31:26.000 --> 00:31:27.000]  你讀聖經的時候,
[00:31:27.000 --> 00:31:29.000]  想想如何應用。
[00:31:29.000 --> 00:31:31.000]  第二,
[00:31:31.000 --> 00:31:34.000]  每一天晚上的時候,
[00:31:34.000 --> 00:31:39.000]  你去審查自己。
[00:31:40.000 --> 00:31:44.000]  鄺炳釗博士在《如何經歷神童在》那本書裡,
[00:31:44.000 --> 00:31:46.000]  他有一段文字,
[00:31:46.000 --> 00:31:47.000]  很鼓勵我。
[00:31:47.000 --> 00:31:50.000]  他說每一天結束的時候,
[00:31:50.000 --> 00:31:54.000]  我們就去審查自己當日有沒有信服神。
[00:31:54.000 --> 00:31:56.000]  第一,
[00:31:56.000 --> 00:31:59.000]  聖經有清楚指示我的,
[00:31:59.000 --> 00:32:01.000]  我有沒有做。
[00:32:01.000 --> 00:32:03.000]  第二,
[00:32:03.000 --> 00:32:06.000]  我有沒有做了一些聖經叫我不要做的事情。
[00:32:06.000 --> 00:32:08.000]  第三,
[00:32:09.000 --> 00:32:11.000]  聖經沒有特別提及,
[00:32:11.000 --> 00:32:13.000]  我有沒有藉著禱告,
[00:32:13.000 --> 00:32:16.000]  用四個問題去確定,
[00:32:16.000 --> 00:32:18.000]  我應不應該做。
[00:32:18.000 --> 00:32:21.000]  那四個問題是,
[00:32:21.000 --> 00:32:23.000]  這件事對我身心靈有沒有益?
[00:32:23.000 --> 00:32:26.000]  這件事會不會克制我?
[00:32:26.000 --> 00:32:30.000]  這件事對其他人有沒有害處?
[00:32:30.000 --> 00:32:33.000]  這件事是不是榮耀神?
[00:32:36.000 --> 00:32:38.000]  鄺炳釗博士說,
[00:32:38.000 --> 00:32:40.000]  願意遵行神命令的人,
[00:32:40.000 --> 00:32:42.000]  神就與他同在。
[00:32:42.000 --> 00:32:46.000]  聖靈保衛師就跟你永遠在一起,
[00:32:46.000 --> 00:32:48.000]  他會指教你,
[00:32:48.000 --> 00:32:53.000]  教導你如何去行上帝的吩咐。
[00:32:53.000 --> 00:32:57.000]  第三,
[00:32:57.000 --> 00:33:00.000]  在我們的生活裡,
[00:33:00.000 --> 00:33:03.000]  聖靈保衛師會提醒你。
[00:33:03.000 --> 00:33:05.000]  當他提醒你的時候,
[00:33:05.000 --> 00:33:09.000]  我勸大家快快降伏,
[00:33:09.000 --> 00:33:13.000]  不要讓自己的意思,
[00:33:13.000 --> 00:33:16.000]  心思意念帶動你去回應,
[00:33:16.000 --> 00:33:19.000]  求主加力,
[00:33:19.000 --> 00:33:21.000]  給你勇氣,
[00:33:21.000 --> 00:33:23.000]  走出祂指引的第一步。
[00:33:23.000 --> 00:33:27.000]  我最近有一個學習,
[00:33:27.000 --> 00:33:31.000]  家人吃團年飯,
[00:33:31.000 --> 00:33:33.000]  我口快快地說了一句
[00:33:33.000 --> 00:33:35.000]  對家人批評的話,
[00:33:35.000 --> 00:33:40.000]  結果引起了家人的爭執。
[00:33:40.000 --> 00:33:44.000]  我當時馬上辯駁,
[00:33:44.000 --> 00:33:46.000]  覺得自己說的話是真的,
[00:33:46.000 --> 00:33:48.000]  很有道理。
[00:33:48.000 --> 00:33:53.000]  但是當晚上你安靜下來的時候,
[00:33:53.000 --> 00:33:55.000]  聖靈就提醒我,
[00:33:55.000 --> 00:33:58.000]  剛剛那星期,
[00:33:58.000 --> 00:34:01.000]  Raymond不是教我們要作炎作光嗎?
[00:34:02.000 --> 00:34:04.000]  不是要調和嗎?
[00:34:04.000 --> 00:34:06.000]  那一刻,
[00:34:06.000 --> 00:34:08.000]  我立刻降伏,
[00:34:08.000 --> 00:34:10.000]  向主認錯,
[00:34:10.000 --> 00:34:13.000]  並且求主賜勇氣,
[00:34:13.000 --> 00:34:17.000]  讓我在我的家人當中,
[00:34:17.000 --> 00:34:20.000]  去說一些和解的話,
[00:34:20.000 --> 00:34:23.000]  去關心他們不同人的感受。
[00:34:23.000 --> 00:34:26.000]  弟兄姊妹,
[00:34:26.000 --> 00:34:29.000]  我很希望大家能夠確切執行
[00:34:29.000 --> 00:34:31.000]  剛才那三個建議,
[00:34:31.000 --> 00:34:36.000]  認真地去思考,
[00:34:36.000 --> 00:34:40.000]  我們如何去行上帝的道,
[00:34:40.000 --> 00:34:42.000]  寫下你的應用,
[00:34:42.000 --> 00:34:44.000]  確切地去行。
[00:34:44.000 --> 00:34:45.000]  每一天,
[00:34:45.000 --> 00:34:47.000]  要去審查自己,
[00:34:47.000 --> 00:34:49.000]  有沒有行上帝的道,
[00:34:49.000 --> 00:34:51.000]  有沒有得罪神,
[00:34:51.000 --> 00:34:53.000]  得罪人的地方。
[00:34:53.000 --> 00:34:56.000]  當聖靈感動我們,
[00:34:56.000 --> 00:34:58.000]  提醒我們的時候,
[00:34:58.000 --> 00:35:00.000]  快快降伏,
[00:35:01.000 --> 00:35:03.000]  讓我們能夠
[00:35:03.000 --> 00:35:07.000]  懷著這個心,
[00:35:07.000 --> 00:35:11.000]  繼續去行主的吩咐,
[00:35:11.000 --> 00:35:14.000]  目的不是讓人見到我的好行為,
[00:35:14.000 --> 00:35:18.000]  目的是叫人將榮耀歸給天父,
[00:35:18.000 --> 00:35:20.000]  讓我們一起祈禱。
[00:35:20.000 --> 00:35:28.000]  主,我們多謝你,
[00:35:29.000 --> 00:35:33.000]  我們實在有很多不明白,
[00:35:33.000 --> 00:35:37.000]  若果我們憑著自己的努力行為,
[00:35:37.000 --> 00:35:40.000]  根本我們沒有辦法
[00:35:40.000 --> 00:35:44.000]  符合上帝對我們這群天國子民
[00:35:44.000 --> 00:35:46.000]  行義的要求,
[00:35:46.000 --> 00:35:49.000]  但我們很感謝你,
[00:35:49.000 --> 00:35:53.000]  因為耶穌基督擔當了我們的罪,
[00:35:53.000 --> 00:35:56.000]  祂讓我們活在恩典之中,
[00:35:56.000 --> 00:36:00.000]  但祂更願意讓我們過豐盛的生命,
[00:36:00.000 --> 00:36:03.000]  並且在天國得到賞賜,
[00:36:03.000 --> 00:36:10.000]  求你幫助我們有一個願意成長,
[00:36:10.000 --> 00:36:12.000]  得賞賜,
[00:36:12.000 --> 00:36:16.000]  夢想地閱立的生命,
[00:36:16.000 --> 00:36:20.000]  讓我們能夠認真去明白上帝的道,
[00:36:20.000 --> 00:36:23.000]  並且確切去實踐,
[00:36:24.000 --> 00:36:26.000]  求你幫助我們,
[00:36:26.000 --> 00:36:28.000]  我們是何等軟弱,
[00:36:28.000 --> 00:36:31.000]  我們需要上帝親自的加力,
[00:36:31.000 --> 00:36:35.000]  我們更需要弟兄姊妹彼此提醒,
[00:36:35.000 --> 00:36:37.000]  彼此激勵,
[00:36:37.000 --> 00:36:43.000]  好讓我們能夠一同在天國的跑道裡努力,
[00:36:43.000 --> 00:36:47.000]  更願意叫人因為看見我們的好運,
[00:36:47.000 --> 00:36:48.000]  好行為,
[00:36:48.000 --> 00:36:52.000]  去將榮耀歸給我們的天父,
[00:36:52.000 --> 00:36:57.000]  我們禱告,交託,奉主耶穌基督得勝的明智祈求,
[00:36:57.000 --> 00:36:58.000]  阿門。

