
[00:00:00.000 --> 00:00:03.480]  以下要讀出的聖經有兩段
[00:22:05.880 --> 00:22:07.880]  我們試試代入
[00:22:07.880 --> 00:22:11.880]  如果你是當時的會友或使徒
[00:22:11.880 --> 00:22:13.880]  你會有什麼想做?
[00:22:13.880 --> 00:22:15.880]  有什麼反應?
[00:22:15.880 --> 00:22:17.880]  你們會不會商議一下
[00:22:17.880 --> 00:22:20.880]  下一步怎麼做?
[00:22:20.880 --> 00:22:23.880]  究竟是逃走還是分散?
[00:22:23.880 --> 00:22:25.880]  還是談談有什麼方法
[00:22:25.880 --> 00:22:27.880]  傳得低調一點
[00:22:27.880 --> 00:22:29.880]  不要太高調
[00:22:29.880 --> 00:22:31.880]  很害怕吧?
[00:22:31.880 --> 00:22:33.880]  一定很害怕
[00:22:33.880 --> 00:22:36.880]  他們的威嚇是針對我們的生命
[00:22:36.880 --> 00:22:38.880]  是生命威脅
[00:22:38.880 --> 00:22:40.880]  他們剛剛跟從耶穌
[00:22:40.880 --> 00:22:42.880]  剛剛才被那群叛逆者
[00:22:42.880 --> 00:22:44.880]  迫到釘上十字架
[00:22:44.880 --> 00:22:46.880]  縱然我們知道會得勝
[00:22:46.880 --> 00:22:49.880]  但是他們在十字架上受到刑罰
[00:22:49.880 --> 00:22:50.880]  其實都很可怕
[00:22:50.880 --> 00:22:53.880]  他們的威嚇是很真真實實的
[00:22:53.880 --> 00:22:55.880]  甚至稍後我們在經文裡
[00:22:55.880 --> 00:22:57.880]  我們看到第十二章
[00:22:57.880 --> 00:23:02.880]  這群反叛徒是因為傳耶穌的道而殉道
[00:23:02.880 --> 00:23:04.880]  害怕嗎?
[00:23:04.880 --> 00:23:06.880]  不害怕就假了
[00:23:06.880 --> 00:23:11.880]  不過經文看到這群跟從耶穌的人
[00:23:11.880 --> 00:23:13.880]  他們沒有逃走
[00:23:13.880 --> 00:23:15.880]  他們也沒有逃避
[00:23:15.880 --> 00:23:17.880]  第二十四節我們看到
[00:23:17.880 --> 00:23:20.880]  他們竟然聽了之後
[00:23:20.880 --> 00:23:25.880]  是同心合意高聲向神祈禱
[00:23:25.880 --> 00:23:27.880]  禱告一開始
[00:23:27.880 --> 00:23:29.880]  他們就宣認
[00:23:29.880 --> 00:23:31.880]  認定神的身份
[00:23:31.880 --> 00:23:35.880]  他說:這就是創天造地萬有的上帝
[00:23:35.880 --> 00:23:39.880]  然後他們更加認定詩篇裡
[00:23:39.880 --> 00:23:41.880]  第二篇所說的受高者
[00:23:41.880 --> 00:23:44.880]  就是尼塞亞就是耶穌基督
[00:23:44.880 --> 00:23:48.880]  他說:神藉著聖靈去啟示
[00:23:48.880 --> 00:23:51.880]  在至少一千年前
[00:23:51.880 --> 00:23:53.880]  即是出生一千年前
[00:23:53.880 --> 00:23:56.880]  大衛估計登基的時候
[00:23:56.880 --> 00:24:02.880]  應該是在主前一千四十五年左右
[00:24:02.880 --> 00:24:05.880]  所以當時的使徒就說
[00:24:05.880 --> 00:24:08.880]  這個預言是至少一千年前
[00:24:08.880 --> 00:24:13.880]  原來藉著祂們的祖先大衛的口中說過
[00:24:13.880 --> 00:24:15.880]  而且他們更加肯定
[00:24:15.880 --> 00:24:17.880]  這篇詩篇是說耶穌的原因
[00:24:17.880 --> 00:24:20.880]  就是耶穌在升天之前
[00:24:20.880 --> 00:24:23.880]  曾經和這群門徒
[00:24:23.880 --> 00:24:25.880]  留下大使命給他們的時候
[00:24:25.880 --> 00:24:28.880]  跟他們說詩篇所寫的
[00:24:28.880 --> 00:24:30.880]  凡指著我的話
[00:24:30.880 --> 00:24:32.880]  都必須應驗
[00:24:32.880 --> 00:24:34.880]  不單止這樣
[00:24:34.880 --> 00:24:37.880]  他們親眼看到耶穌
[00:24:37.880 --> 00:24:38.880]  釘十字架
[00:24:38.880 --> 00:24:40.880]  在十字架上被擊打
[00:24:40.880 --> 00:24:43.880]  這些片段和畫面
[00:24:43.880 --> 00:24:46.880]  其實跟詩篇裡說的受高者
[00:24:46.880 --> 00:24:49.880]  有很多相似的地方
[00:24:49.880 --> 00:24:52.880]  所以他們看到的
[00:24:52.880 --> 00:24:55.880]  就是神的計劃
[00:24:55.880 --> 00:24:58.880]  第25至26節說到
[00:24:58.880 --> 00:25:01.880]  使徒彼得記起
[00:25:01.880 --> 00:25:05.880]  並且引用詩篇第二篇的經文
[00:25:05.880 --> 00:25:06.880]  我完全看到經文的時候
[00:25:06.880 --> 00:25:08.880]  我感受到他的興奮
[00:25:08.880 --> 00:25:10.880]  他彷彿在說
[00:25:10.880 --> 00:25:12.880]  詩篇裡說的預言
[00:25:12.880 --> 00:25:15.880]  現在終於都發生應驗了
[00:25:15.880 --> 00:25:18.880]  耶穌基督在世的時候
[00:25:18.880 --> 00:25:20.880]  大家一起抵擋他
[00:25:20.880 --> 00:25:23.880]  如今我們跟從的門徒
[00:25:23.880 --> 00:25:27.880]  同樣都受到這些迫迫和打擊
[00:25:27.880 --> 00:25:30.880]  然而彼得這群使徒
[00:25:30.880 --> 00:25:34.880]  他們不是看見自己被迫迫
[00:25:34.880 --> 00:25:36.880]  很害怕
[00:25:36.880 --> 00:25:38.880]  而是他們看到上帝的恩典
[00:25:38.880 --> 00:25:40.880]  上帝的計劃
[00:25:40.880 --> 00:25:42.880]  他們看到一切被迫迫的背後
[00:25:42.880 --> 00:25:47.880]  有神在掌權
[00:25:47.880 --> 00:25:50.880]  因此他們很興奮和驚歎
[00:25:50.880 --> 00:25:54.880]  引用詩篇第二篇的經文
[00:25:54.880 --> 00:25:59.880]  第27節的土告繼續說
[00:25:59.880 --> 00:26:03.880]  希律、本·迪拉多、愛邦人和以色列民
[00:26:03.880 --> 00:26:06.880]  果然聚集在城裡
[00:26:06.880 --> 00:26:10.880]  攻打受告聖母耶穌
[00:26:10.880 --> 00:26:12.880]  他們回想起這群叛逆者
[00:26:12.880 --> 00:26:16.880]  就像詩篇第二章一至二節所說
[00:26:16.880 --> 00:26:19.880]  原來劇本早已寫好
[00:26:19.880 --> 00:26:23.880]  這群受告者攻打耶穌
[00:26:23.880 --> 00:26:24.880]  因為耶穌君亡
[00:26:24.880 --> 00:26:27.880]  但這個受苦必然要發生
[00:26:27.880 --> 00:26:30.880]  原來劇本亦寫明
[00:26:30.880 --> 00:26:35.880]  耶穌甘願受苦被人唾棄
[00:26:35.880 --> 00:26:38.880]  甘願取奴僕的樣式
[00:26:38.880 --> 00:26:40.880]  走上十字架
[00:26:40.880 --> 00:26:42.880]  成就了救恩
[00:26:42.880 --> 00:26:45.880]  成為了我們眾人的尼塞亞
[00:26:45.880 --> 00:26:47.880]  這個君王就不像
[00:26:47.880 --> 00:26:50.880]  我們剛才說的那部《拿破崙》的複名話
[00:26:50.880 --> 00:26:53.880]  孤大威猛騎著駿馬進城
[00:26:53.880 --> 00:26:55.880]  去作世界的王
[00:26:55.880 --> 00:26:57.880]  而是很謙卑
[00:26:57.880 --> 00:27:00.880]  作萬人的僕人耶穌
[00:27:00.880 --> 00:27:03.880]  這完全顛覆了我們
[00:27:03.880 --> 00:27:06.880]  所有人對君王的形象
[00:27:06.880 --> 00:27:09.880]  彼得和約翰看見上帝的計劃
[00:27:09.880 --> 00:27:11.880]  他更加肯定
[00:27:11.880 --> 00:27:15.880]  今天他自己和那群跟從耶穌的人
[00:27:15.880 --> 00:27:17.880]  所受的迫擊
[00:27:17.880 --> 00:27:19.880]  是必定會發生的
[00:27:19.880 --> 00:27:22.880]  這些全部都是為了迫擊耶穌
[00:27:22.880 --> 00:27:25.880]  才會發生的事
[00:27:25.880 --> 00:27:29.880]  於是他們放膽向神祈禱
[00:27:29.880 --> 00:27:31.880]  第29至31節
[00:27:31.880 --> 00:27:33.880]  第29節他們說
[00:27:33.880 --> 00:27:36.880]  他們恐嚇我們
[00:27:36.880 --> 00:27:38.880]  現在我們求主鑒賊
[00:27:38.880 --> 00:27:41.880]  一面叫你的僕人放膽
[00:27:41.880 --> 00:27:44.880]  放大膽量去講道
[00:27:44.880 --> 00:27:46.880]  一面伸出你的手
[00:27:46.880 --> 00:27:48.880]  去醫治疾病
[00:27:48.880 --> 00:27:50.880]  並且使神跡騎士
[00:27:50.880 --> 00:27:54.880]  因著你的聖僕耶穌的名字
[00:27:54.880 --> 00:27:56.880]  能夠走出來
[00:27:56.880 --> 00:27:58.880]  他們祈禱完後
[00:27:58.880 --> 00:28:02.880]  聚會的地方就震動了
[00:28:02.880 --> 00:28:04.880]  地震一樣
[00:28:04.880 --> 00:28:06.880]  之後他們被聖靈充滿
[00:28:06.880 --> 00:28:09.880]  放膽去講神的道
[00:28:09.880 --> 00:28:11.880]  不要忘記
[00:28:11.880 --> 00:28:15.880]  其實耶穌離開了這群門徒之後
[00:28:15.880 --> 00:28:20.880]  這是門徒第一次經歷迫擊
[00:28:20.880 --> 00:28:23.880]  當他們越大膽去講道
[00:28:23.880 --> 00:28:26.880]  大膽去傳揚福音的時候
[00:28:26.880 --> 00:28:29.880]  你們會看到迫擊將會怎樣?
[00:28:29.880 --> 00:28:30.880]  會升溫
[00:28:30.880 --> 00:28:33.880]  甚至有生命的危險
[00:28:33.880 --> 00:28:36.880]  但這只是開始
[00:28:36.880 --> 00:28:38.880]  但聖靈很好
[00:28:38.880 --> 00:28:41.880]  祂藉著這個開始之先
[00:28:41.880 --> 00:28:45.880]  讓他們看見這詩篇第二篇所預言的
[00:28:45.880 --> 00:28:50.880]  一一都應驗在耶穌的身上
[00:28:50.880 --> 00:28:53.880]  而這份看見也讓他們堅信
[00:28:53.880 --> 00:28:57.880]  耶穌基督就是真正的尼塞亞
[00:28:57.880 --> 00:29:02.880]  他們堅信一切的迫擊是必然發生的
[00:29:02.880 --> 00:29:07.880]  上帝的計劃是一定得勝
[00:29:07.880 --> 00:29:13.880]  而他們竟然有份參與並見證
[00:29:13.880 --> 00:29:17.880]  這個千年以前已經預定好的救贖計劃
[00:29:17.880 --> 00:29:20.880]  難怪他們會這麼激動
[00:29:20.880 --> 00:29:21.880]  這麼振奮
[00:29:21.880 --> 00:29:23.880]  充滿信心
[00:29:23.880 --> 00:29:26.880]  上帝一定會得勝的
[00:29:26.880 --> 00:29:28.880]  現在他們受的苦楚
[00:29:28.880 --> 00:29:31.880]  原來是有意義的
[00:29:31.880 --> 00:29:33.880]  這就成為了仕途
[00:29:33.880 --> 00:29:35.880]  這群跟從者的動力
[00:29:35.880 --> 00:29:37.880]  他們要繼續傳揚耶穌
[00:29:37.880 --> 00:29:39.880]  見證耶穌
[00:29:39.880 --> 00:29:43.880]  更加放膽去傳揚耶穌的道
[00:29:43.880 --> 00:29:50.880]  因為唯有祂才是拯救萬民的君王
[00:29:50.880 --> 00:29:53.880]  由我這裡有個小小的總結
[00:29:53.880 --> 00:29:57.880]  世界的敵黨耶穌是必然會發生的事
[00:29:57.880 --> 00:30:00.880]  跟從耶穌的人同樣都會受到逼迫
[00:30:00.880 --> 00:30:04.880]  但是受高者必然得勝
[00:30:04.880 --> 00:30:08.880]  跟從他的也必然得勝
[00:30:08.880 --> 00:30:09.880]  弟兄姊妹
[00:30:09.880 --> 00:30:13.880]  今天我們做基督徒比較輕散
[00:30:13.880 --> 00:30:16.880]  我們沒有像昔日的門徒一樣
[00:30:16.880 --> 00:30:17.880]  會受到很多的逼迫
[00:30:17.880 --> 00:30:19.880]  我們可以選擇
[00:30:19.880 --> 00:30:20.880]  信了主之後
[00:30:20.880 --> 00:30:23.880]  我們可以選擇過得安逸
[00:30:23.880 --> 00:30:26.880]  我上個月去了英國旅行
[00:30:26.880 --> 00:30:30.880]  我參加了我朋友的一個主日崇拜
[00:30:30.880 --> 00:30:32.880]  剛好那天是福音主日
[00:30:32.880 --> 00:30:35.880]  他邀請了一個外來的港元來
[00:30:35.880 --> 00:30:37.880]  他講了福音的報道訊息
[00:30:37.880 --> 00:30:39.880]  那個港元牧師
[00:30:39.880 --> 00:30:41.880]  他在那天就分享了
[00:30:41.880 --> 00:30:43.880]  原來跟從耶穌
[00:30:43.880 --> 00:30:49.880]  是要預備好作主的門徒
[00:30:49.880 --> 00:30:53.880]  走上受苦逼迫的責勞
[00:30:53.880 --> 00:30:56.880]  他邀請了未信主的人
[00:30:56.880 --> 00:30:57.880]  就決志
[00:30:57.880 --> 00:30:59.880]  但是相信了主的
[00:30:59.880 --> 00:31:01.880]  願意跟從耶穌的人
[00:31:01.880 --> 00:31:03.880]  他就問我們
[00:31:03.880 --> 00:31:08.880]  你願不願意受苦為主走這條責勞
[00:31:08.880 --> 00:31:12.880]  你猜當天有沒有人舉手決志?
[00:31:12.880 --> 00:31:14.880]  我現在問你們
[00:31:14.880 --> 00:31:16.880]  你們都心大心細
[00:31:16.880 --> 00:31:21.880]  很可惜沒有人舉手決志信主
[00:31:21.880 --> 00:31:24.880]  甚至我自己也有些猶豫
[00:31:24.880 --> 00:31:26.880]  我回去反覆思量
[00:31:26.880 --> 00:31:28.880]  問題出在哪裏呢?
[00:31:28.880 --> 00:31:32.880]  我想現實沒有人喜歡受苦
[00:31:32.880 --> 00:31:34.880]  沒有人喜歡被人逼迫
[00:31:34.880 --> 00:31:36.880]  或者走上要死的路
[00:31:36.880 --> 00:31:39.880]  如果我們單單看著這些苦
[00:31:39.880 --> 00:31:41.880]  而我們看不到盼望
[00:31:41.880 --> 00:31:43.880]  肯定沒有人會這樣做
[00:31:43.880 --> 00:31:45.880]  這條責勞不要搞了
[00:31:45.880 --> 00:31:47.880]  問題是基督教的信仰
[00:31:47.880 --> 00:31:50.880]  不只是單單講受苦
[00:31:50.880 --> 00:31:51.880]  如果我們忽略了
[00:31:51.880 --> 00:31:54.880]  神最終必得救的福音
[00:31:54.880 --> 00:31:57.880]  我們只會停留在灰心失望的當中
[00:31:57.880 --> 00:32:01.880]  我們沒有辦法向前行去見證上帝
[00:32:01.880 --> 00:32:03.880]  我想跟大家看一條短片
[00:32:03.880 --> 00:32:07.880]  這條短片講述耶穌基督
[00:32:07.880 --> 00:32:10.880]  基督教自從耶穌降生
[00:32:10.880 --> 00:32:13.880]  被傳到碧白
[00:32:13.880 --> 00:32:15.880]  甚至是釘上十字架之後
[00:32:15.880 --> 00:32:20.880]  因為這條片是2015年製作的
[00:32:20.880 --> 00:32:22.880]  直到二千多年前
[00:32:22.880 --> 00:32:24.880]  這段歷史
[00:32:24.880 --> 00:32:28.880]  究竟基督教的發展是怎樣
[00:32:28.880 --> 00:32:30.880]  我想大家留意
[00:32:30.880 --> 00:32:33.880]  白色的部分是基督教
[00:32:33.880 --> 00:32:35.880]  其他顏色是其他宗教
[00:32:35.880 --> 00:32:37.880]  我們一起看這條片
[00:32:37.880 --> 00:32:41.880]  基督教的信仰的確受到很多迫迫
[00:32:41.880 --> 00:32:43.880]  甚至有些階段
[00:32:43.880 --> 00:32:45.880]  白色的部分收窄了
[00:32:45.880 --> 00:32:49.880]  好像快要失去宗教信仰
[00:32:49.880 --> 00:32:51.880]  但我們最終看到
[00:32:51.880 --> 00:32:52.880]  歷史告訴我們
[00:32:52.880 --> 00:32:54.880]  白色的部分不斷擴展
[00:32:54.880 --> 00:32:56.880]  甚至到2015年
[00:32:56.880 --> 00:33:00.880]  基督教差不多到達地極
[00:33:00.880 --> 00:33:02.880]  其實跟從耶穌
[00:33:02.880 --> 00:33:06.880]  這個謙卑的受苦的僕人
[00:33:06.880 --> 00:33:09.880]  的確會受到很多迫迫
[00:33:09.880 --> 00:33:11.880]  不太受歡迎
[00:33:11.880 --> 00:33:12.880]  但聖經告訴我們
[00:33:12.880 --> 00:33:16.880]  耶穌基督是忠必得聖
[00:33:16.880 --> 00:33:18.880]  你見到嗎?
[00:33:18.880 --> 00:33:20.880]  你相信嗎?
[00:33:20.880 --> 00:33:23.880]  你的生活裏有沒有一些外在的環境
[00:33:23.880 --> 00:33:25.880]  都有很多勢力
[00:33:25.880 --> 00:33:27.880]  勢頭很強大的外力
[00:33:27.880 --> 00:33:30.880]  讓你無法宣認耶穌基督是王
[00:33:30.880 --> 00:33:34.880]  無法去傳揚耶穌基督的道
[00:33:34.880 --> 00:33:36.880]  是不是你的工作裏
[00:33:36.880 --> 00:33:40.880]  有太多同事是非基督徒
[00:33:40.880 --> 00:33:42.880]  他們的眼光、嘴臉
[00:33:42.880 --> 00:33:46.880]  甚至上司都要擺放風水陣
[00:33:46.880 --> 00:33:48.880]  老闆都不喜歡
[00:33:48.880 --> 00:33:51.880]  我怎能夠抵擋他們呢?
[00:33:51.880 --> 00:33:53.880]  我怎能夠反抗呢?
[00:33:53.880 --> 00:33:56.880]  還是你的家人、朋友圈
[00:33:56.880 --> 00:33:59.880]  他們個個都不喜歡基督教
[00:33:59.880 --> 00:34:00.880]  我講了那麼多
[00:34:00.880 --> 00:34:01.880]  我怎能夠抵抗他們呢?
[00:34:01.880 --> 00:34:04.880]  我怎能夠制衡這些力量呢?
[00:34:04.880 --> 00:34:06.880]  我怎能夠去傳揚福音呢?
[00:34:06.880 --> 00:34:09.880]  其實真的很艱難
[00:34:09.880 --> 00:34:10.880]  很艱難
[00:34:10.880 --> 00:34:13.880]  我自己都覺得很艱難
[00:34:13.880 --> 00:34:14.880]  我們可能會想
[00:34:14.880 --> 00:34:18.880]  停在我相信了就行了
[00:34:18.880 --> 00:34:20.880]  耶穌基督已經為我們
[00:34:20.880 --> 00:34:23.880]  這個僕人已經為我們成就了救恩
[00:34:23.880 --> 00:34:25.880]  我們只要去相信祂
[00:34:25.880 --> 00:34:26.880]  認定祂是我們的救主
[00:34:26.880 --> 00:34:28.880]  我們就能夠救了
[00:34:28.880 --> 00:34:30.880]  不用做那麼多事
[00:34:30.880 --> 00:34:32.880]  那就夠了
[00:34:32.880 --> 00:34:35.880]  不過使徒告訴我們
[00:34:35.880 --> 00:34:38.880]  祂沒有停在這裡
[00:34:38.880 --> 00:34:41.880]  祂沒有停在自己個人得救的層面
[00:34:41.880 --> 00:34:45.880]  而是去效法受高的僕人耶穌基督
[00:34:45.880 --> 00:34:48.880]  放下自己的權利
[00:34:48.880 --> 00:34:49.880]  去傳揚神的福音
[00:34:49.880 --> 00:34:51.880]  好,叫到這個好的訊息
[00:34:51.880 --> 00:34:55.880]  這個福音能夠傳到萬國萬邦
[00:34:55.880 --> 00:34:57.880]  只要我們願意
[00:34:57.880 --> 00:35:00.880]  我和你都一定有份
[00:35:00.880 --> 00:35:02.880]  參與這個早在創世之先
[00:35:02.880 --> 00:35:06.880]  已經預定好的救贖計劃
[00:35:06.880 --> 00:35:11.880]  去見證神最終必定會得勝的大能
[00:35:11.880 --> 00:35:13.880]  最後我想用一首詩歌
[00:35:13.880 --> 00:35:16.880]  作回應詩去作結束
[00:35:16.880 --> 00:35:20.880]  我都想但願望浸這個群體
[00:35:20.880 --> 00:35:22.880]  可以同心合意
[00:35:22.880 --> 00:35:24.880]  向神同唱
[00:35:24.880 --> 00:35:26.880]  主我願意
[00:35:26.880 --> 00:35:28.880]  謝謝

