
[00:00:00.000 --> 00:00:02.320]  因為「著崇拜」要讀的經訓
[00:23:31.760 --> 00:23:35.960]  由得他們在各個支派裡生活
[00:23:35.960 --> 00:23:40.360]  當他們由抗野約旦河東
[00:23:40.360 --> 00:23:43.160]  要進入這個流乃與物之地之前
[00:23:43.160 --> 00:23:46.360]  他們過著的是束木的生活
[00:23:46.360 --> 00:23:49.760]  但當他們進入這個新的地方時
[00:23:49.760 --> 00:23:53.560]  他們就變成一個霧濃的生活
[00:23:53.560 --> 00:23:55.560]  他們經歷霧濃的生活
[00:23:55.560 --> 00:23:59.160]  就受到與他們同住在一起的
[00:23:59.160 --> 00:24:02.360]  迦南人的文化所影響
[00:24:02.360 --> 00:24:04.960]  他們漸漸被同化
[00:24:04.960 --> 00:24:08.760]  這群迦南人是霧濃的
[00:24:08.760 --> 00:24:18.160]  他們會服侍、敬拜一些神明和偶像
[00:24:18.160 --> 00:24:22.160]  而這些偶像其實是因應他們實際的環境需要
[00:24:22.160 --> 00:24:26.160]  而想像出來的神明
[00:24:26.160 --> 00:24:29.160]  巴力
[00:24:29.160 --> 00:24:32.960]  本來的意思就是主人
[00:24:32.960 --> 00:24:34.960]  巴力本來就是主人
[00:24:34.960 --> 00:24:40.560]  而他就是眾多的迦南人敬拜的神
[00:24:40.560 --> 00:24:43.760]  你們看到經文裡說的朱巴力
[00:24:43.760 --> 00:24:46.760]  其實他們是拜很多不同的神明
[00:24:46.760 --> 00:24:49.760]  按照他們的需要拜不同的神明
[00:24:49.760 --> 00:24:57.760]  風暴的神、新玉的神、賜豐收的神
[00:24:57.760 --> 00:24:59.560]  因為他們是霧濃的
[00:24:59.560 --> 00:25:08.360]  所以他們奉巴力作為農作物豐收的施與者
[00:25:08.360 --> 00:25:13.760]  所以以色列人當他們走入一個霧濃的世界的時候
[00:25:13.760 --> 00:25:17.560]  他們就像他們一樣去拜這些偶像
[00:25:17.560 --> 00:25:23.960]  確保他們能夠在農作物裡有豐收
[00:25:23.960 --> 00:25:27.160]  再加上他們進去之後
[00:25:27.160 --> 00:25:30.560]  可能他們在《史詩記》之後也告訴我們
[00:25:30.560 --> 00:25:33.960]  其實他們完全不知道耶和華
[00:25:33.960 --> 00:25:36.960]  不過《史詩記》裡告訴我們
[00:25:36.960 --> 00:25:42.960]  他們所認識的耶和華對於他們來說是知不知道的
[00:25:42.960 --> 00:25:47.560]  他們只當耶和華是諸神裡其中的一個
[00:25:47.560 --> 00:25:53.160]  最重要的目的就是可以祝福到自己
[00:25:53.160 --> 00:25:58.560]  所以以色列人在加拿大眾多偶像當中
[00:25:58.560 --> 00:26:04.960]  他們去朝拜諸巴力不同的神明的時候
[00:26:04.960 --> 00:26:09.960]  他們其實以他們為主人
[00:26:09.960 --> 00:26:12.560]  不過有些解經學者告訴我們
[00:26:12.560 --> 00:26:18.360]  當他們不斷去拜其他不同的神明的時候
[00:26:18.360 --> 00:26:20.760]  其實真正的主人是自己
[00:26:20.760 --> 00:26:25.160]  因為是為了滿足自己的需要
[00:26:25.160 --> 00:26:28.760]  為了滿足自己的慾望
[00:26:28.760 --> 00:26:34.560]  其實我們反省到基督徒未必口中會說他不信上帝
[00:26:34.560 --> 00:26:37.160]  我們不會說我們不信上帝
[00:26:37.160 --> 00:26:39.760]  我們不會說我們拜其他東西
[00:26:39.760 --> 00:26:43.160]  不過有些時候我們要小心
[00:26:43.160 --> 00:26:46.560]  我們雖然口中說我們是敬拜神
[00:26:46.560 --> 00:26:50.760]  但心裡其實是敬拜自己
[00:26:50.760 --> 00:26:52.760]  我們活在一個這麼多元
[00:26:52.760 --> 00:26:56.760]  這麼吸引、五光十色的社會裡
[00:26:56.760 --> 00:27:00.960]  有很多東西吸引我們
[00:27:00.960 --> 00:27:03.160]  Richard Forster說得很對
[00:27:03.160 --> 00:27:06.760]  他說基督徒有三大引誘
[00:27:06.760 --> 00:27:09.560]  Money, Sex, and Power
[00:27:09.560 --> 00:27:13.160]  金錢、權力和性
[00:27:13.160 --> 00:27:14.960]  這些引誘在我們當中
[00:27:14.960 --> 00:27:22.360]  久而久之我們就會以這些東西成為主人
[00:27:22.360 --> 00:27:24.560]  去侍奉這些東西
[00:27:24.560 --> 00:27:27.560]  我們會不知不覺成為物質的奴隸
[00:27:27.560 --> 00:27:32.560]  享樂的奴隸、金錢的奴隸、榮譽的奴隸、性的奴隸
[00:27:32.560 --> 00:27:37.960]  人生不知不覺地以這些為目標
[00:27:37.960 --> 00:27:42.160]  當我們人生的優先次序選擇的時候
[00:27:42.160 --> 00:27:45.160]  我們就會以這些東西為先
[00:27:45.160 --> 00:27:48.960]  反而將我們的上帝放在一旁
[00:27:48.960 --> 00:27:56.360]  這真是值得我們好好地去警惕
[00:27:56.360 --> 00:27:59.960]  然後我們看到下一段經文
[00:27:59.960 --> 00:28:03.560]  我們看到第十四節和二十節
[00:28:03.560 --> 00:28:06.560]  經文告訴我們
[00:28:06.560 --> 00:28:13.360]  因為以色列人的背弱引起了神的怒氣
[00:28:13.360 --> 00:28:16.160]  以至耶和華跟以前不同了
[00:28:16.160 --> 00:28:19.360]  他以前會為以色列人爭戰
[00:28:19.360 --> 00:28:22.560]  為以色列人剷除他的敵人
[00:28:22.560 --> 00:28:23.960]  現在他不會了
[00:28:23.960 --> 00:28:27.360]  他還要將以色列人交在敵人的手中
[00:28:27.360 --> 00:28:30.760]  任由他們搶奪、攻擊
[00:28:30.760 --> 00:28:35.760]  甚至他自己也降災禍給這些以色列人
[00:28:35.760 --> 00:28:36.960]  有很多人接受不到
[00:28:36.960 --> 00:28:41.160]  這位充滿慈愛的神會有憤怒
[00:28:41.160 --> 00:28:44.960]  不過我覺得我們要留意一件事
[00:28:44.960 --> 00:28:48.760]  這個憤怒是基於他愛這群子民
[00:28:48.760 --> 00:28:51.160]  跟他立的約
[00:28:51.160 --> 00:28:52.560]  我們搞錯了的原因
[00:28:52.560 --> 00:28:53.960]  不讓神憤怒的原因
[00:28:53.960 --> 00:28:57.160]  是因為我們往往會將憤怒和破壞力
[00:28:57.160 --> 00:28:59.560]  連結在一起
[00:28:59.560 --> 00:29:02.760]  但憤怒不一定是破壞
[00:29:02.760 --> 00:29:06.560]  不一定是無理的發洩
[00:29:06.560 --> 00:29:09.760]  當面對跟神立約的子民
[00:29:09.760 --> 00:29:12.160]  作出不忠的背叛
[00:29:12.160 --> 00:29:15.960]  憤怒絕對可以理解
[00:29:15.960 --> 00:29:20.360]  但神的憤怒所作出的舉動
[00:29:20.360 --> 00:29:22.160]  他要放敵人在他們當中
[00:29:22.160 --> 00:29:24.360]  對他們做搶奪
[00:29:24.360 --> 00:29:26.560]  有災禍淋到他們
[00:29:26.560 --> 00:29:29.160]  令他們站不穩
[00:29:29.160 --> 00:29:34.160]  這是以色列人的選擇和結果
[00:29:34.160 --> 00:29:37.360]  就像他們15節所說
[00:29:37.360 --> 00:29:41.760]  「就如耶和華向他們所起的誓」
[00:29:41.760 --> 00:29:44.760]  耶和華在《生命紀》27章15至26節
[00:29:44.760 --> 00:29:45.960]  很清楚地說
[00:29:45.960 --> 00:29:47.760]  背若的要懲罰他們
[00:29:47.760 --> 00:29:50.360]  這就是根據
[00:29:50.360 --> 00:29:55.160]  所以耶和華的憤怒的發作
[00:29:55.160 --> 00:29:56.560]  他寫的「發作」
[00:29:56.560 --> 00:30:05.760]  其實是以色列人背若的結果
[00:30:05.760 --> 00:30:10.360]  就像一個學生
[00:30:10.360 --> 00:30:12.760]  說明了在學校的校規
[00:30:12.760 --> 00:30:15.560]  他不守這個校規
[00:30:15.560 --> 00:30:17.960]  最終他就要承擔這個校規
[00:30:17.960 --> 00:30:23.960]  清清楚楚列明的處罰
[00:30:23.960 --> 00:30:24.760]  並不是說
[00:30:24.760 --> 00:30:27.160]  「哦,訓導主任發脾氣,心情不好」
[00:30:27.160 --> 00:30:32.560]  然後就亂罰你一樣
[00:30:32.560 --> 00:30:34.760]  當耶和華怒氣發作
[00:30:34.760 --> 00:30:42.560]  以色列人自己走進了一個
[00:30:42.560 --> 00:30:45.560]  萬劫不復的循環
[00:30:45.560 --> 00:30:49.360]  就像在第16至19節所說
[00:30:49.360 --> 00:30:52.160]  他們離棄上帝,師封必慎
[00:30:52.160 --> 00:30:56.960]  導致他們走進惡性的循環
[00:30:56.960 --> 00:30:59.760]  第16至18節
[00:30:59.760 --> 00:31:00.960]  形容他們
[00:31:00.960 --> 00:31:03.760]  因為神將以色列人交在敵人的手中
[00:31:03.760 --> 00:31:05.360]  他們就很困苦
[00:31:05.360 --> 00:31:07.960]  耶和華興起事司救他們
[00:31:07.960 --> 00:31:10.160]  但以色列人沒有珍惜
[00:31:10.160 --> 00:31:11.760]  很快就叛逆
[00:31:11.760 --> 00:31:13.960]  後來又受迫
[00:31:13.960 --> 00:31:16.360]  他們哀聲嘆氣
[00:31:16.360 --> 00:31:17.560]  結果到最後
[00:31:17.560 --> 00:31:22.360]  神還是拯救他們
[00:31:22.360 --> 00:31:24.760]  不過聖經裡告訴我們
[00:31:24.760 --> 00:31:26.960]  第19節
[00:31:26.960 --> 00:31:33.160]  他們並沒有因為神不斷的拯救而回轉
[00:31:33.160 --> 00:31:35.360]  最終形容他們
[00:31:35.360 --> 00:31:37.560]  比他們列祖更甚
[00:31:37.560 --> 00:31:39.960]  去侍奉叩拜別神
[00:31:39.960 --> 00:31:44.160]  總不斷絕還緊的惡行
[00:31:44.160 --> 00:31:47.160]  其實這裡說的列祖
[00:31:47.160 --> 00:31:49.560]  並不是約書亞時代的列祖
[00:31:49.560 --> 00:31:51.760]  而是事司時代裡
[00:31:51.760 --> 00:31:56.960]  一代又一代的先祖
[00:31:56.960 --> 00:31:59.360]  他們越來越差
[00:31:59.360 --> 00:32:01.360]  越來越沉淪
[00:32:01.360 --> 00:32:03.360]  這短短幾節的經文
[00:32:03.360 --> 00:32:10.160]  就是事司紀三章七至十六章三十一節的寫照
[00:32:10.160 --> 00:32:12.560]  所以他們步入一個背若
[00:32:12.560 --> 00:32:15.760]  受欺壓、悔改、拯救
[00:32:15.760 --> 00:32:17.560]  然後又再背若
[00:32:17.560 --> 00:32:22.760]  受欺壓、悔改、拯救的循環裡
[00:32:22.760 --> 00:32:23.560]  弟兄姊妹
[00:32:23.560 --> 00:32:28.160]  這一群不知道神的以色列人
[00:32:28.160 --> 00:32:31.560]  越來越沉淪的警方
[00:32:31.560 --> 00:32:34.760]  有一個美國的牧者叫Jerry Vines
[00:32:34.760 --> 00:32:38.360]  他說到這些就是以色列人進入
[00:32:38.360 --> 00:32:39.960]  degeneration
[00:32:39.960 --> 00:32:43.160]  就是一個衰退的情況的局面
[00:32:43.160 --> 00:32:46.560]  進入一個靈性越來越衰退的情況
[00:32:46.560 --> 00:32:47.960]  但是他提到
[00:32:47.960 --> 00:32:51.760]  其實我們可以從事司紀這一段經文裡學習
[00:32:51.760 --> 00:32:54.160]  以至我們不用再degenerate
[00:32:54.160 --> 00:32:55.560]  我們不用衰退
[00:32:55.560 --> 00:32:58.760]  而是我們可以regenerate
[00:32:58.760 --> 00:33:01.560]  我們可以有一個屬靈的恢復
[00:33:01.560 --> 00:33:03.960]  我們有一個屬靈的再生
[00:33:03.960 --> 00:33:06.960]  我們可以不用被這個世代同化
[00:33:06.960 --> 00:33:12.160]  而是我們反而可以影響這個世界
[00:33:12.160 --> 00:33:17.360]  我們再看一個很關鍵的章節
[00:33:17.360 --> 00:33:20.560]  就是在第十八節
[00:33:20.560 --> 00:33:22.160]  他們提到一個字
[00:33:22.160 --> 00:33:25.160]  就是當我們看到
[00:33:25.160 --> 00:33:28.760]  為什麼我們可以有regenerate的機會
[00:33:28.760 --> 00:33:33.560]  其實是因為我們有一位恩慈的上帝
[00:33:33.560 --> 00:33:35.960]  如果不是這個恩慈的上帝
[00:33:35.960 --> 00:33:40.160]  我們只會仍然看到
[00:33:40.160 --> 00:33:42.560]  我們看到這個恩慈的上帝
[00:33:42.560 --> 00:33:47.160]  我們仍然看到他可以給世代的意識連人機會
[00:33:47.160 --> 00:33:49.760]  如果不是我們剛才說的惡性循環
[00:33:49.760 --> 00:33:50.760]  根本不會發生
[00:33:50.760 --> 00:33:52.760]  早就已經斷了纜
[00:33:52.760 --> 00:33:55.360]  關鍵就在於第十八節這個字
[00:33:55.360 --> 00:33:57.760]  後悔
[00:33:57.760 --> 00:34:01.360]  因為耶和華看到他們極其痛苦
[00:34:01.360 --> 00:34:03.560]  他就後悔
[00:34:03.560 --> 00:34:05.360]  後悔這個字
[00:34:05.360 --> 00:34:09.560]  原文是breathing deeply
[00:34:09.560 --> 00:34:12.560]  深深地吸一口氣
[00:34:12.560 --> 00:34:13.760]  這表達什麼?
[00:34:13.760 --> 00:34:18.160]  這表達神極其悲傷
[00:34:18.160 --> 00:34:20.960]  因為意識連人的不忠
[00:34:20.960 --> 00:34:24.760]  所以上帝很悲傷
[00:34:24.760 --> 00:34:26.760]  神很愛他們
[00:34:26.760 --> 00:34:29.560]  雖然知道他們罪有應得
[00:34:29.560 --> 00:34:31.760]  不過他仍然改變心意
[00:34:31.760 --> 00:34:35.560]  去派事司去拯救他們
[00:34:35.560 --> 00:34:37.560]  其實有時真的很難理解
[00:34:37.560 --> 00:34:39.560]  神對他們的愛
[00:34:39.560 --> 00:34:42.360]  因為一群如此頑劣的人
[00:34:42.360 --> 00:34:46.760]  他仍然盡方法去挽回他們
[00:34:46.760 --> 00:34:50.560]  我們看接下來的二章二十一節
[00:34:50.560 --> 00:34:55.360]  到三章四節
[00:34:55.360 --> 00:34:59.160]  這段經文裏
[00:34:59.160 --> 00:35:00.960]  二章二十一節
[00:35:00.960 --> 00:35:03.760]  提到「試驗」
[00:35:03.760 --> 00:35:05.960]  其實這裏作出了一個解釋
[00:35:05.960 --> 00:35:10.960]  就是為什麼神不親自趕走
[00:35:10.960 --> 00:35:13.560]  以色列的仇敵
[00:35:13.560 --> 00:35:15.360]  迦南的仇敵
[00:35:15.360 --> 00:35:17.160]  這裏很清楚地說
[00:35:17.160 --> 00:35:19.360]  其實是為了一件事
[00:35:19.360 --> 00:35:20.960]  就是「試驗」
[00:35:20.960 --> 00:35:24.360]  就是為了「試驗」
[00:35:24.360 --> 00:35:27.360]  在二章和三章
[00:35:27.560 --> 00:35:30.560]  總共出現了三個「試驗」
[00:35:30.560 --> 00:35:38.960]  這三個「試驗」的目的是什麼呢?
[00:35:38.960 --> 00:35:44.360]  我們會看到
[00:35:44.360 --> 00:35:46.360]  第一個「試驗」所說的
[00:35:46.360 --> 00:35:47.760]  是二章二十二節
[00:35:47.760 --> 00:35:51.160]  和三章四節裏說的「試驗」
[00:35:51.160 --> 00:35:52.760]  「試驗」就是他們
[00:35:52.760 --> 00:35:54.760]  是否願意像列祖一樣
[00:35:54.760 --> 00:35:59.160]  去謹守、遵行祂的道
[00:35:59.160 --> 00:36:01.960]  意思是什麼呢?
[00:36:01.960 --> 00:36:02.960]  意思就是
[00:36:02.960 --> 00:36:06.360]  其實對於這個世代的人的屬靈質素
[00:36:06.360 --> 00:36:10.360]  是需要讓他們遇到一些困難和逆境
[00:36:10.360 --> 00:36:14.360]  才是真正可以「試驗」出來的
[00:36:14.360 --> 00:36:16.960]  所謂「真金不怕紅爐火」
[00:36:16.960 --> 00:36:19.760]  純正的金是不怕火煉
[00:36:19.760 --> 00:36:23.360]  反而是越煉越正
[00:36:23.360 --> 00:36:24.960]  在這個情況下
[00:36:24.960 --> 00:36:27.960]  如果所有的迦南人都被趕出
[00:36:27.960 --> 00:36:30.360]  根本以色列人不用選擇
[00:36:30.360 --> 00:36:33.360]  只好跟從耶和華
[00:36:33.360 --> 00:36:36.760]  但是迦南人的存在
[00:36:36.760 --> 00:36:39.960]  就讓以色列人去作一個選擇
[00:36:39.960 --> 00:36:43.960]  究竟去跟還是不跟上帝
[00:36:43.960 --> 00:36:49.560]  而跟不跟上帝
[00:36:49.560 --> 00:36:50.760]  最重要的是
[00:36:50.760 --> 00:36:55.360]  他們是否願意聽神的話
[00:36:55.360 --> 00:36:59.160]  他們究竟是否願意在任何情況下
[00:36:59.160 --> 00:37:01.760]  在順境、逆境、艱難的情況下
[00:37:01.760 --> 00:37:10.560]  都願意信服神的帶領和心意呢?
[00:37:10.560 --> 00:37:13.560]  很多時候人會在他們遇到困難的時候
[00:37:13.560 --> 00:37:15.960]  去找神明
[00:37:15.960 --> 00:37:17.560]  在我們今天的社會裡
[00:37:17.560 --> 00:37:19.960]  當人失去的時候
[00:37:19.960 --> 00:37:22.760]  失去健康、失去親人、失去工作
[00:37:22.760 --> 00:37:24.960]  失去金錢、失去尊嚴
[00:37:24.960 --> 00:37:28.960]  很多時候就會找東西來填補
[00:37:28.960 --> 00:37:31.160]  但是一個真正跟從神的人
[00:37:31.160 --> 00:37:34.360]  他看萬事為糞土
[00:37:34.360 --> 00:37:38.360]  他以基督耶穌為至寶
[00:37:38.360 --> 00:37:40.960]  其實當我們
[00:37:40.960 --> 00:37:42.760]  這位又愛我們
[00:37:42.760 --> 00:37:45.560]  又滿有大能、又滿有智慧的上帝
[00:37:45.560 --> 00:37:49.960]  成為我們生命中的中心的時候
[00:37:49.960 --> 00:37:51.760]  祂的同在、祂的引導
[00:37:51.760 --> 00:37:54.760]  就已經成為我們最大最大的滿足
[00:37:54.760 --> 00:37:57.760]  成為最大最大的安全感
[00:37:57.760 --> 00:38:02.160]  其實這就是考驗我們
[00:38:02.160 --> 00:38:06.160]  是否緊緊跟隨神的時候
[00:38:06.160 --> 00:38:07.560]  然後第二個試驗
[00:38:07.560 --> 00:38:11.160]  第二個試驗就是在三章一至二節
[00:38:11.160 --> 00:38:13.560]  因為他們不知道當時耶和華
[00:38:13.560 --> 00:38:17.360]  是怎樣帶以色列人和迦南人征戰
[00:38:17.360 --> 00:38:19.760]  所以上帝就用了這個考驗
[00:38:19.760 --> 00:38:26.960]  去幫他們知道和學怎樣去征戰
[00:38:26.960 --> 00:38:29.560]  這次這個試驗
[00:38:29.560 --> 00:38:31.760]  其實是不同於剛才
[00:38:31.760 --> 00:38:33.960]  剛才的試驗是試他們
[00:38:33.960 --> 00:38:36.160]  究竟是否真的跟隨神
[00:38:36.160 --> 00:38:38.360]  這個試驗有第二個目的
[00:38:38.360 --> 00:38:39.560]  這個試驗的目的
[00:38:39.560 --> 00:38:42.960]  就是要教導他們一些真理
[00:38:42.960 --> 00:38:46.360]  讓他們除了在頭腦上知道
[00:38:46.360 --> 00:38:51.760]  變成真知道
[00:38:51.760 --> 00:38:54.560]  就好像臨到西乃山
[00:38:54.560 --> 00:38:58.360]  百姓見到雷轟、閃電、覺醒
[00:38:58.360 --> 00:38:59.960]  山上無煙
[00:38:59.960 --> 00:39:03.360]  他們就發戰
[00:39:03.360 --> 00:39:05.160]  但摩西跟他們說
[00:39:05.160 --> 00:39:06.760]  不用懼怕
[00:39:06.760 --> 00:39:10.560]  因為神降臨是要試驗你們
[00:39:10.560 --> 00:39:13.360]  叫你們時常敬畏祂
[00:39:13.360 --> 00:39:17.360]  不致犯罪
[00:39:17.360 --> 00:39:21.360]  這個試驗是耶和華作出教導
[00:39:21.360 --> 00:39:24.160]  教導以色列民要敬畏祂
[00:39:24.160 --> 00:39:25.960]  不要犯罪
[00:39:25.960 --> 00:39:29.160]  同樣在這個試驗裏面
[00:39:29.160 --> 00:39:30.560]  有一個目的
[00:39:30.560 --> 00:39:32.960]  就是這班以色列民
[00:39:32.960 --> 00:39:34.360]  在安迪的以色列民
[00:39:34.360 --> 00:39:36.960]  從來沒有實戰經驗的以色列民
[00:39:36.960 --> 00:39:38.760]  從以前不懂
[00:39:38.760 --> 00:39:39.960]  沒有人教
[00:39:39.960 --> 00:39:41.560]  沒有實踐過
[00:39:41.560 --> 00:39:46.760]  可以學習怎樣在戰場裏面打仗
[00:39:46.760 --> 00:39:50.360]  真真正正讓他們從以前的不知道
[00:39:50.360 --> 00:39:54.160]  變成真知道
[00:39:54.160 --> 00:39:54.960]  不過很可惜
[00:39:54.960 --> 00:39:58.560]  三章五至六節告訴我們
[00:39:58.560 --> 00:40:00.160]  神那麼愛他們
[00:40:00.160 --> 00:40:02.760]  一次又一次給他們機會
[00:40:02.760 --> 00:40:07.160]  到最終他們仍然選擇偶像
[00:40:07.160 --> 00:40:09.960]  跟他們迦南人通婚
[00:40:09.960 --> 00:40:12.760]  最重要的是他們通婚後
[00:40:12.760 --> 00:40:15.760]  跟隨他們去拜他們的偶像
[00:40:15.760 --> 00:40:18.960]  這個就是他們的結局
[00:40:18.960 --> 00:40:22.960]  但是今世的基督徒
[00:40:22.960 --> 00:40:24.960]  我們千萬不要學他們
[00:40:24.960 --> 00:40:26.360]  我們應該怎樣去回應
[00:40:26.360 --> 00:40:30.760]  神這份不離不棄的愛呢?
[00:40:30.760 --> 00:40:31.760]  剛才已經說過
[00:40:31.760 --> 00:40:33.760]  兩個試驗的目的
[00:40:33.760 --> 00:40:37.560]  其中一個基督徒跟從神
[00:40:37.560 --> 00:40:39.360]  侍奉神的人的標記就是
[00:40:39.360 --> 00:40:43.160]  聽命和信服
[00:40:43.160 --> 00:40:47.360]  聽命和信服很難學
[00:40:47.360 --> 00:40:51.160]  在這麼多東西要選擇的世代
[00:40:51.160 --> 00:40:53.360]  你不去選擇世界
[00:40:53.360 --> 00:40:55.360]  而是去選擇神
[00:40:55.360 --> 00:40:58.560]  真的不是一件容易的事
[00:40:58.560 --> 00:41:03.760]  但我認為福塞特
[00:41:03.760 --> 00:41:07.160]  去呼應馬丁路德的一個觀點
[00:41:07.160 --> 00:41:08.760]  很有意思
[00:41:08.760 --> 00:41:10.360]  他這樣說
[00:41:10.360 --> 00:41:13.360]  上帝兒女最高的呼召
[00:41:13.360 --> 00:41:15.760]  是在這個世界
[00:41:15.760 --> 00:41:19.760]  但我們不屬於這個世界
[00:41:19.760 --> 00:41:23.760]  正如船在海上是安全的
[00:41:23.760 --> 00:41:28.760]  只要海水不在船上
[00:41:28.760 --> 00:41:32.760]  上帝的兒女在這個世界是安全的
[00:41:32.760 --> 00:41:40.760]  只要世界不在上帝的兒女的心裡
[00:41:40.760 --> 00:41:42.160]  弟兄姊妹
[00:41:42.160 --> 00:41:47.160]  我們要的不是讓這個世界影響我們
[00:41:47.160 --> 00:41:52.360]  這個世界是我們侍奉的工場
[00:41:52.360 --> 00:41:54.960]  當我們心裡有上帝
[00:41:54.960 --> 00:41:56.760]  走他的道
[00:41:56.760 --> 00:41:59.160]  其他未認識神的人
[00:41:59.160 --> 00:42:03.760]  反而會藉著我們去認識這位上帝
[00:42:03.760 --> 00:42:05.760]  他會給我們影響
[00:42:05.760 --> 00:42:08.360]  他會想認識我們
[00:42:08.360 --> 00:42:10.960]  認識我們所信靠的上帝
[00:42:10.960 --> 00:42:13.760]  然後學我們一起去侍奉他
[00:42:13.760 --> 00:42:16.560]  敬拜他
[00:42:16.560 --> 00:42:18.360]  最近認識一個弟兄
[00:42:18.360 --> 00:42:23.760]  他本來是一個很有資歷的專業人士
[00:42:23.760 --> 00:42:26.160]  他可以賺很多錢
[00:42:26.160 --> 00:42:31.560]  也成為他業界舉足輕重的人物
[00:42:31.560 --> 00:42:35.360]  但當他有一個重新的機會
[00:42:35.360 --> 00:42:36.360]  他去思想道
[00:42:36.360 --> 00:42:37.760]  被神提醒了他
[00:42:37.760 --> 00:42:39.360]  去思想道的就是
[00:42:39.360 --> 00:42:43.960]  其實更重要的是他要侍奉神
[00:42:43.960 --> 00:42:46.560]  要將人靈魂的需要
[00:42:46.560 --> 00:42:50.360]  放在他生命裡最重要的優先次序
[00:42:50.360 --> 00:42:55.360]  於是他就用他的專業知識去服侍人
[00:42:55.360 --> 00:42:57.360]  不是為了賺錢
[00:42:57.360 --> 00:43:00.160]  不是為了名譽
[00:43:00.160 --> 00:43:03.160]  反而是用一個極商宜的價錢
[00:43:03.160 --> 00:43:07.160]  去服侍一些有需要的人
[00:43:07.160 --> 00:43:11.560]  因為他心裡最重要的優先次序有兩個字
[00:43:11.560 --> 00:43:14.560]  就是福音
[00:43:14.560 --> 00:43:17.360]  其實我覺得真正認識神
[00:43:17.360 --> 00:43:19.760]  我們一定要捲起衣袖
[00:43:19.760 --> 00:43:26.160]  絕對不可以坐著坐享其成
[00:43:26.160 --> 00:43:29.760]  如果我們單單去崇拜
[00:43:29.760 --> 00:43:30.960]  單單聽到
[00:43:30.960 --> 00:43:33.160]  聽別人說道
[00:43:33.160 --> 00:43:35.160]  我們很容易忘記
[00:43:35.160 --> 00:43:38.760]  我擔保下星期你已經忘記我今天說過什麼
[00:43:38.760 --> 00:43:46.760]  但是如果我們不是單單坐著
[00:43:46.760 --> 00:43:48.760]  我們是捲起衣袖
[00:43:48.760 --> 00:43:50.160]  我們去毀身
[00:43:50.160 --> 00:43:51.360]  我們去投身
[00:43:51.360 --> 00:43:52.960]  我們去訓身
[00:43:52.960 --> 00:43:55.560]  我們才有機會真知道神
[00:43:55.560 --> 00:43:59.560]  我們才會不忘記祂
[00:43:59.560 --> 00:44:01.960]  所以重生
[00:44:01.960 --> 00:44:06.160]  不會我們坐著就不用捱打
[00:44:06.160 --> 00:44:11.960]  我們需要站起來去回應這個世界
[00:44:11.960 --> 00:44:14.360]  我們要在當中去侍奉神
[00:44:14.360 --> 00:44:15.960]  經歷神
[00:44:15.960 --> 00:44:22.360]  去影響這個根本站不住腳的世界
[00:44:22.360 --> 00:44:23.560]  剛剛那個星期五
[00:44:23.560 --> 00:44:26.760]  我有機會和桂慧即時聊天
[00:44:26.760 --> 00:44:29.160]  她說到很多年前
[00:44:29.160 --> 00:44:31.160]  我們當中有一群肢體
[00:44:31.160 --> 00:44:36.360]  去到一個叫雲嶺的地方做短孫
[00:44:36.360 --> 00:44:41.360]  她說那個短孫的環境極之艱難
[00:44:41.360 --> 00:44:43.160]  很刻苦
[00:44:43.160 --> 00:44:45.960]  去廁所和洗澡的那一格
[00:44:45.960 --> 00:44:49.560]  其實是那麼的丁方
[00:44:49.560 --> 00:44:51.960]  但是他們一起
[00:44:51.960 --> 00:44:54.160]  有同一的心智
[00:44:54.160 --> 00:44:56.960]  要去宣揚主的愛
[00:44:56.960 --> 00:45:02.760]  經歷上帝的信實和恩慈
[00:45:02.760 --> 00:45:04.960]  和祂一起打仗
[00:45:04.960 --> 00:45:07.560]  一起去經歷
[00:45:07.560 --> 00:45:08.760]  在整個歷程裡
[00:45:08.760 --> 00:45:12.960]  她說了很多次很多次那個字
[00:45:12.960 --> 00:45:16.360]  她說不會忘記
[00:45:16.360 --> 00:45:18.360]  不會忘記
[00:45:18.360 --> 00:45:21.560]  她說了很多次
[00:45:21.560 --> 00:45:23.960]  我相信不單單是桂慧姐妹
[00:45:23.960 --> 00:45:26.160]  不單單是桂慧執事
[00:45:26.160 --> 00:45:29.560]  我相信當年和她一起去短孫的弟兄姊妹
[00:45:29.560 --> 00:45:31.960]  都不會忘記
[00:45:31.960 --> 00:45:34.960]  因為我現在還看到他們每一個
[00:45:34.960 --> 00:45:37.360]  很忠心地在我們當中
[00:45:37.360 --> 00:45:39.760]  去服侍神、見證神
[00:45:39.760 --> 00:45:44.960]  還是很積極的為神去侍奉神
[00:45:44.960 --> 00:45:46.760]  所以弟兄姊妹
[00:45:46.760 --> 00:45:48.560]  我自己在這裡呼籲大家
[00:45:48.560 --> 00:45:50.360]  如果我們不想
[00:45:50.360 --> 00:45:54.360]  我們屬靈的世代一直衰落
[00:45:54.360 --> 00:45:56.560]  反而我們是復興重生
[00:45:56.560 --> 00:46:00.160]  關鍵就是我們有沒有將
[00:46:00.160 --> 00:46:03.760]  上帝的信實告訴別人
[00:46:03.760 --> 00:46:05.760]  我們是否侍奉我們的神
[00:46:05.760 --> 00:46:09.960]  我們是否以祂為中心去服侍祂
