
[00:00:00.000 --> 00:00:02.380]  也是中讀經訓的時間
[00:19:03.600 --> 00:19:06.800]  整個三寶衣機下
[00:19:06.800 --> 00:19:09.400]  其實記載著大衛有好幾次禁食
[00:19:09.400 --> 00:19:13.200]  和極致哀傷的表達
[00:19:13.200 --> 00:19:16.200]  不過這次這個孩子
[00:19:16.200 --> 00:19:19.800]  去到拔士班所生的第一個孩子
[00:19:19.800 --> 00:19:24.000]  他面對重病的禁食
[00:19:24.000 --> 00:19:25.600]  和之前的不同
[00:19:25.600 --> 00:19:29.000]  之前的禁食全部都是那些人已經死了
[00:19:29.000 --> 00:19:31.800]  那種禁食是一種哀悼
[00:19:31.800 --> 00:19:33.600]  但在這裡
[00:19:33.600 --> 00:19:35.400]  這個孩子還沒死
[00:19:35.400 --> 00:19:40.000]  這個孩子只不過是面對一個很重的病患
[00:19:40.000 --> 00:19:42.400]  大衛就圍著這個孩子
[00:19:42.400 --> 00:19:45.000]  狠切的來禁食祈禱
[00:19:45.000 --> 00:19:47.600]  希望上帝可以收回成命
[00:19:47.600 --> 00:19:50.800]  希望上帝可以連戳這個孩子
[00:19:50.800 --> 00:19:52.200]  犯罪的是大人
[00:19:52.200 --> 00:19:53.800]  這個小孩是沒事的
[00:19:53.800 --> 00:19:58.000]  希望上帝藉著大衛這種禁食
[00:19:58.000 --> 00:20:00.600]  求神可以回心轉意
[00:20:00.600 --> 00:20:04.200]  讓這個孩子得到救贖
[00:20:04.200 --> 00:20:06.800]  某程度上這個孩子得到救贖
[00:20:06.800 --> 00:20:10.400]  也代表著上帝會不會收回成命
[00:20:10.400 --> 00:20:12.600]  之前一些很嚴厲的審判
[00:20:12.600 --> 00:20:15.200]  說刀劍離不開他的家
[00:20:15.200 --> 00:20:17.600]  又或者他所犯過的家人罪
[00:20:17.600 --> 00:20:20.400]  所有事情上帝可以一筆勾銷
[00:20:20.400 --> 00:20:22.200]  這種禁食也帶著
[00:20:22.200 --> 00:20:24.800]  會不會祈求上帝可以輕手
[00:20:24.800 --> 00:20:28.000]  可以有憐憫淋到在他的身上
[00:20:28.000 --> 00:20:30.600]  不過到了第七天的時候
[00:20:30.600 --> 00:20:33.400]  這個禁食就停止了
[00:20:33.400 --> 00:20:35.200]  到了經文裡面再繼續的
[00:20:35.200 --> 00:20:39.800]  來到說十八節到二十節
[00:20:39.800 --> 00:20:41.200]  到第七天
[00:20:41.200 --> 00:20:42.600]  孩子死了
[00:20:42.600 --> 00:20:45.800]  大衛的神僕不敢告訴他孩子死了
[00:20:45.800 --> 00:20:48.600]  因他們說孩子還活著的時候
[00:20:48.600 --> 00:20:49.400]  我們勸他
[00:20:49.400 --> 00:20:51.600]  他上者不肯聽我們的話
[00:20:51.600 --> 00:20:53.800]  若告訴他孩子死了
[00:20:53.800 --> 00:20:56.600]  豈不更加憂傷
[00:20:56.600 --> 00:20:59.200]  大衛見神僕彼此低聲說話
[00:20:59.200 --> 00:21:01.200]  就知道孩子死了
[00:21:01.200 --> 00:21:03.800]  問神僕說孩子死了嗎
[00:21:03.800 --> 00:21:05.600]  他們說死了
[00:21:05.600 --> 00:21:07.800]  大衛就從地上起來
[00:21:07.800 --> 00:21:09.800]  沐浴抹膏
[00:21:09.800 --> 00:21:11.200]  換了衣裳
[00:21:11.200 --> 00:21:13.200]  進夜無畫的殿敬拜
[00:21:13.200 --> 00:21:14.600]  然後回宮
[00:21:14.600 --> 00:21:16.200]  吩咐人擺飯
[00:21:16.200 --> 00:21:18.600]  他便吃了
[00:21:18.600 --> 00:21:23.200]  在這裡說到頭六天
[00:21:23.200 --> 00:21:26.200]  大衛面對著孩子患重病的時候
[00:21:26.200 --> 00:21:28.400]  他禁食的
[00:21:28.400 --> 00:21:30.800]  他乞求上帝
[00:21:30.800 --> 00:21:33.000]  希望上帝可以收回成命
[00:21:33.000 --> 00:21:34.200]  但當第七天
[00:21:34.200 --> 00:21:35.800]  當知道孩子死了
[00:21:35.800 --> 00:21:37.600]  不是直接知道
[00:21:37.600 --> 00:21:40.000]  而是見到神僕吱吱喳喳
[00:21:40.000 --> 00:21:41.600]  低聲說話
[00:21:41.600 --> 00:21:43.400]  很醒目的大衛知道
[00:21:43.400 --> 00:21:45.000]  一定心知不妙
[00:21:45.000 --> 00:21:51.000]  於是他便停止禁食
[00:21:51.000 --> 00:21:52.400]  沐浴抹膏
[00:21:52.400 --> 00:21:54.000]  換上衣服
[00:21:54.000 --> 00:21:56.400]  本來禁食的人是最頹的
[00:21:56.400 --> 00:21:59.400]  他停止禁食之後
[00:21:59.400 --> 00:22:00.600]  梳洗
[00:22:00.600 --> 00:22:04.600]  令自己的身體比較體面
[00:22:04.600 --> 00:22:07.000]  然後去到上帝的殿敬拜
[00:22:07.000 --> 00:22:10.000]  回到宮殿吃飯
[00:22:10.000 --> 00:22:12.800]  整件事會匪夷所思
[00:22:12.800 --> 00:22:14.800]  因為一般來說
[00:22:14.800 --> 00:22:17.600]  以前的禁食
[00:22:17.600 --> 00:22:20.400]  是為了死去的人禁食
[00:22:20.400 --> 00:22:23.000]  素羅也好
[00:22:23.000 --> 00:22:24.200]  厄尼爾也好
[00:22:24.200 --> 00:22:25.400]  若拿丹也好
[00:22:25.400 --> 00:22:27.000]  那些人死了
[00:22:27.000 --> 00:22:29.400]  會很慘很傷痛
[00:22:29.400 --> 00:22:31.600]  然後撕裂衣服
[00:22:31.600 --> 00:22:33.600]  在地上禁食
[00:22:33.600 --> 00:22:36.200]  不過今次的表達很不同
[00:22:36.200 --> 00:22:39.000]  今次神僕以為
[00:22:39.000 --> 00:22:43.200]  頭六天知道兒子死了
[00:22:43.200 --> 00:22:45.200]  那種哀傷更大
[00:22:45.200 --> 00:22:47.400]  在很高的哀傷中
[00:22:47.400 --> 00:22:48.800]  再升級
[00:22:48.800 --> 00:22:50.200]  再飆升
[00:22:50.200 --> 00:22:52.800]  加添那種仇苦
[00:22:52.800 --> 00:22:54.600]  不過大衛沒有這樣做
[00:22:54.600 --> 00:22:59.400]  反而他停止了禁食
[00:22:59.400 --> 00:23:00.800]  在這裡
[00:23:00.800 --> 00:23:03.400]  借這個地方
[00:23:03.400 --> 00:23:05.400]  也要順帶和弟兄姊妹
[00:23:05.400 --> 00:23:07.600]  說一下禁食的意義
[00:23:07.600 --> 00:23:09.200]  禁食除了是一種
[00:23:09.200 --> 00:23:13.800]  懇求上帝、尋求上帝的憐憫之外
[00:23:13.800 --> 00:23:15.200]  禁食有時候
[00:23:15.200 --> 00:23:16.800]  也代表著一種
[00:23:16.800 --> 00:23:19.800]  對自己身體的操練
[00:23:19.800 --> 00:23:21.800]  一個令自己更加專注
[00:23:21.800 --> 00:23:25.000]  祈求上帝一種禱告的表現
[00:23:25.000 --> 00:23:26.000]  有些人以為
[00:23:26.000 --> 00:23:29.200]  這段經文記載著大衛禁食
[00:23:29.200 --> 00:23:31.200]  上帝宣判之後禁食
[00:23:31.200 --> 00:23:32.400]  這個禁食不吃東西
[00:23:32.400 --> 00:23:33.800]  是代表著大衛做一些事情
[00:23:33.800 --> 00:23:35.600]  來懲罰自己
[00:23:35.600 --> 00:23:36.800]  不吃東西
[00:23:36.800 --> 00:23:38.800]  來糟蹋自己的身體
[00:23:38.800 --> 00:23:44.000]  令上帝的怒氣平息
[00:23:44.000 --> 00:23:45.600]  不過不是的
[00:23:45.600 --> 00:23:47.000]  禁食從來不是一個
[00:23:47.000 --> 00:23:49.400]  自我懲罰的方法
[00:23:49.400 --> 00:23:52.800]  當你生命裏面遇到一些難處
[00:23:52.800 --> 00:23:55.000]  遇到一些困難
[00:23:55.000 --> 00:23:57.600]  你不是用糟蹋自己的方法
[00:23:57.600 --> 00:24:00.200]  來面對自己生命的憂傷
[00:24:00.200 --> 00:24:03.800]  或者自己做錯很後悔的事情
[00:24:03.800 --> 00:24:05.400]  禁食只不過是
[00:24:05.400 --> 00:24:10.400]  令自己可以專注地去祈求上帝
[00:24:10.400 --> 00:24:13.400]  禁食也代表著一種懇求
[00:24:13.400 --> 00:24:14.400]  清心
[00:24:14.400 --> 00:24:15.600]  連飯也不吃
[00:24:15.600 --> 00:24:17.400]  專注在上帝面前
[00:24:17.400 --> 00:24:21.600]  祈求上帝的赦免和臨在
[00:24:21.600 --> 00:24:24.400]  禁食也代表著一種悲傷的表現
[00:24:24.400 --> 00:24:26.800]  面對著生命一些很重要的人
[00:24:26.800 --> 00:24:29.200]  或者一些關係失去的時候
[00:24:29.200 --> 00:24:31.800]  又或者國破家亡的日子
[00:24:31.800 --> 00:24:33.400]  藉著這種禁食
[00:24:33.400 --> 00:24:34.800]  刻苦己心
[00:24:34.800 --> 00:24:37.800]  令自己可以在上帝面前
[00:24:37.800 --> 00:24:42.000]  好好大徹大悟地去禱告
[00:24:42.000 --> 00:24:43.400]  不知道大家有沒有經歷過
[00:24:43.400 --> 00:24:46.400]  生命裏面遇到一些這樣艱難
[00:24:46.400 --> 00:24:49.800]  或者令到自己禁食
[00:24:49.800 --> 00:24:51.400]  代表著心靈裏面
[00:24:51.400 --> 00:24:54.600]  一些很大的悲傷的禁食
[00:24:54.600 --> 00:24:57.800]  我也分享我自己的一些經歷
[00:24:57.800 --> 00:24:59.800]  其實在我自己家人
[00:24:59.800 --> 00:25:03.600]  這幾年家人很多相繼過身
[00:25:03.600 --> 00:25:06.200]  心裏面真的有很大的悲傷
[00:25:06.200 --> 00:25:08.200]  曾經有一段日子
[00:25:08.200 --> 00:25:10.800]  弟兄姊妹說牧師你瘦了
[00:25:10.800 --> 00:25:13.000]  一來我正在做168
[00:25:13.000 --> 00:25:15.200]  那時候斷食
[00:25:15.200 --> 00:25:17.200]  生童
[00:25:17.200 --> 00:25:21.000]  第二件事也是有一些
[00:25:21.000 --> 00:25:22.200]  我不介意說
[00:25:22.200 --> 00:25:26.200]  就是希望自己可以專注在禱告裏面
[00:25:26.200 --> 00:25:29.200]  不吃東西來禱告
[00:25:29.200 --> 00:25:31.800]  不過我想說
[00:25:31.800 --> 00:25:33.600]  其實在禁食裏面
[00:25:33.600 --> 00:25:35.600]  真的專注去祈禱
[00:25:35.600 --> 00:25:37.400]  最初那一刻是真的
[00:25:37.400 --> 00:25:39.200]  反而專注不到的
[00:25:39.200 --> 00:25:41.000]  因為當你很想祈禱的時候
[00:25:41.000 --> 00:25:43.000]  你的肚子不停在那裏嘰嘰咕咕的
[00:25:43.000 --> 00:25:44.200]  你的身體告訴你
[00:25:44.200 --> 00:25:46.200]  其實你很需要
[00:25:46.200 --> 00:25:47.800]  你的身體開始累
[00:25:47.800 --> 00:25:49.600]  需要飲食
[00:25:49.600 --> 00:25:53.800]  但經歷過最肚餓的日子
[00:25:53.800 --> 00:25:56.000]  再進入禱告的時候
[00:25:56.000 --> 00:25:58.600]  你發覺那種功克己心
[00:25:58.600 --> 00:26:01.600]  那種專注在上帝面前祈禱的時候
[00:26:01.600 --> 00:26:04.600]  你發覺食物其實對你生命
[00:26:04.600 --> 00:26:06.200]  不是一些很重要的東西
[00:26:06.200 --> 00:26:11.800]  反而祈禱才是最重要的一種經歷
[00:26:11.800 --> 00:26:13.200]  我特別說一個經驗
[00:26:13.200 --> 00:26:14.800]  就是在我家人離開的時候
[00:26:14.800 --> 00:26:16.800]  有一段時間
[00:26:16.800 --> 00:26:19.600]  去做一個禁食祈禱
[00:26:19.600 --> 00:26:21.600]  在我自己最悲傷的時候
[00:26:21.600 --> 00:26:23.200]  穿著禁食
[00:26:23.200 --> 00:26:25.000]  那種專注祈禱
[00:26:25.000 --> 00:26:26.200]  很多時候就帶來了
[00:26:26.200 --> 00:26:29.000]  我生命裏面有一些安慰
[00:26:29.000 --> 00:26:32.200]  在禁食裏面上帝提醒
[00:26:32.200 --> 00:26:33.400]  生命過去裏面
[00:26:33.400 --> 00:26:35.800]  和家人的美好的關係
[00:26:35.800 --> 00:26:36.800]  那些不會成為
[00:26:36.800 --> 00:26:40.000]  今日生命裏面這些遺憾
[00:26:40.000 --> 00:26:41.800]  好好帶著一些
[00:26:41.800 --> 00:26:43.800]  舊時生命裏面美好
[00:26:43.800 --> 00:26:45.800]  可能覺得很短暫
[00:26:45.800 --> 00:26:47.600]  但這些美好的
[00:26:47.600 --> 00:26:49.600]  很短暫的時光
[00:26:49.600 --> 00:26:51.800]  其實都是我生命的一部份
[00:26:51.800 --> 00:26:54.000]  就單單聽到這句說話
[00:26:54.000 --> 00:26:55.800]  我開始有力量
[00:26:55.800 --> 00:26:58.800]  我也因為在禱告裏面
[00:26:58.800 --> 00:27:00.000]  跟著我說上帝
[00:27:00.000 --> 00:27:01.800]  我知道我不再需要
[00:27:01.800 --> 00:27:03.800]  再怎樣功克己心
[00:27:03.800 --> 00:27:05.600]  我就好好活在當下
[00:27:05.600 --> 00:27:06.800]  我就吃東西了
[00:27:06.800 --> 00:27:10.600]  我就開始回復自己正常禱告
[00:27:10.600 --> 00:27:14.800]  平時生活作息的禱告的生活
[00:27:14.800 --> 00:27:18.400]  有時候
[00:27:18.400 --> 00:27:21.600]  悲傷如果我們繼續鑽牛角尖
[00:27:21.600 --> 00:27:23.800]  或者生命裏面有一些不好的際遇
[00:27:23.800 --> 00:27:27.000]  你繼續鑽下去的時候
[00:27:27.000 --> 00:27:28.800]  你會越鑽越深
[00:27:28.800 --> 00:27:30.800]  生命裏面會面對這些艱難
[00:27:30.800 --> 00:27:33.400]  會越來越嚴重
[00:27:33.400 --> 00:27:35.600]  有些頂姐妹可能經歷生命裏面
[00:27:35.600 --> 00:27:38.000]  有一些悲痛的際遇
[00:27:38.000 --> 00:27:39.400]  她沒有走出來
[00:27:39.400 --> 00:27:41.000]  沒有停止它
[00:27:41.000 --> 00:27:43.000]  反而繼續給油下去
[00:27:43.000 --> 00:27:45.400]  繼續鑽下去
[00:27:45.400 --> 00:27:47.200]  沒有走向禱告裏面
[00:27:47.200 --> 00:27:49.600]  反而走向自己感懷身世
[00:27:49.600 --> 00:27:51.600]  或者覺得自己生命裏面
[00:27:51.600 --> 00:27:53.800]  有很多悲慘的際遇
[00:27:53.800 --> 00:27:57.200]  沒有辦法從一個悲傷裏面走出來
[00:27:57.200 --> 00:27:59.800]  如果我們繼續這樣走下去的時候
[00:27:59.800 --> 00:28:02.400]  不單止我們沒有辦法
[00:28:02.400 --> 00:28:05.200]  走出眼前的困境
[00:28:05.200 --> 00:28:08.800]  更加重要的是在我們的信仰靈性裏面
[00:28:08.800 --> 00:28:10.800]  我們會走向一個
[00:28:10.800 --> 00:28:14.600]  泥足深陷的地步
[00:28:14.600 --> 00:28:16.800]  大衛的生命不是一個
[00:28:16.800 --> 00:28:20.200]  大衛犯罪的面對這件事
[00:28:20.200 --> 00:28:23.000]  然後大衛面對上帝的審判
[00:28:23.000 --> 00:28:26.000]  要被擊殺的這個遺址
[00:28:26.000 --> 00:28:30.200]  他這些經歷絕對不是值得我們學校的
[00:28:30.200 --> 00:28:35.000]  不過他經歷了這些不濟的事件之後
[00:28:35.000 --> 00:28:38.600]  他值得我們去學校
[00:28:38.600 --> 00:28:40.200]  或者從他負面經歷裏面
[00:28:40.200 --> 00:28:43.000]  看到這個打不死的人的生命裏面
[00:28:43.000 --> 00:28:45.000]  有一樣東西最重要的就是
[00:28:45.000 --> 00:28:48.800]  他在這些逆境當中他抓住上帝
[00:28:48.800 --> 00:28:51.200]  他更加不容讓他自己負面情緒
[00:28:51.200 --> 00:28:55.400]  繼續被誘惑下去繼續去踩
[00:28:55.400 --> 00:28:59.200]  反而去到一個極致的悲傷當中
[00:28:59.200 --> 00:29:00.600]  他就停止了
[00:29:00.600 --> 00:29:03.400]  他就不容讓自己再繼續在
[00:29:03.400 --> 00:29:07.400]  悲傷的泥漿裏面繼續去掙扎
[00:29:07.400 --> 00:29:12.000]  反而他停止了這個禁食
[00:29:12.000 --> 00:29:14.000]  回到上帝的面前祈禱
[00:29:14.000 --> 00:29:18.600]  然後繼續他正常的生活
[00:29:18.600 --> 00:29:20.000]  他的老臣子
[00:29:20.000 --> 00:29:22.600]  他身邊的服侍他的人
[00:29:22.600 --> 00:29:24.400]  不明白大衛
[00:29:24.400 --> 00:29:28.200]  21至23節大衛就圍著他這種禁食
[00:29:28.200 --> 00:29:32.000]  這種表現來做一些解說
[00:29:32.000 --> 00:29:34.000]  神僕問他說
[00:29:34.000 --> 00:29:37.600]  你所行的是什麼意思呢?
[00:29:37.600 --> 00:29:40.400]  孩子活著的時候你禁食哭泣
[00:29:40.400 --> 00:29:43.000]  孩子死了你倒起來吃飯
[00:29:43.000 --> 00:29:44.800]  大衛說
[00:29:44.800 --> 00:29:47.400]  孩子還活著我禁食哭泣
[00:29:47.400 --> 00:29:49.000]  因為我想
[00:29:49.000 --> 00:29:51.000]  或者耶和華連說我
[00:29:51.000 --> 00:29:54.800]  使孩子不死也未可知
[00:29:54.800 --> 00:29:57.600]  孩子死了我何必禁食呢?
[00:29:57.600 --> 00:30:00.000]  我豈能使他返回呢?
[00:30:00.000 --> 00:30:02.000]  我必往他那裏去
[00:30:02.000 --> 00:30:05.000]  他卻不能回我這裏來
[00:30:05.000 --> 00:30:09.000]  在這裡其實大衛很清楚
[00:30:09.000 --> 00:30:11.600]  他告訴神僕
[00:30:11.600 --> 00:30:14.200]  既然孩子已經死了
[00:30:14.200 --> 00:30:18.800]  這已經是上帝定義的事實
[00:30:18.800 --> 00:30:21.000]  原本他禁食的時候
[00:30:21.000 --> 00:30:23.400]  他希望挽回上帝的手
[00:30:23.400 --> 00:30:24.800]  用盡他的方法
[00:30:24.800 --> 00:30:26.400]  用盡他的力量
[00:30:26.400 --> 00:30:31.000]  來求上帝讓這個審判
[00:30:31.000 --> 00:30:33.000]  或者上帝可以輕手
[00:30:33.000 --> 00:30:35.200]  讓這個孩子不用死
[00:30:35.200 --> 00:30:37.000]  所以他說到
[00:30:37.000 --> 00:30:38.800]  孩子的死未知
[00:30:38.800 --> 00:30:39.600]  不知道的
[00:30:39.600 --> 00:30:41.000]  還是一個未知之數
[00:30:41.000 --> 00:30:43.000]  盡他最後的能力
[00:30:43.000 --> 00:30:46.000]  希望可以挽回這個現狀
[00:30:46.000 --> 00:30:48.000]  但當孩子死了
[00:30:48.000 --> 00:30:50.400]  所有事情已經塵埃落定
[00:30:50.400 --> 00:30:52.800]  所有事情已經定數了
[00:30:52.800 --> 00:30:55.200]  他就知道
[00:30:55.200 --> 00:30:59.000]  已經是不能逆轉的事實
[00:30:59.000 --> 00:31:01.000]  既然不能逆轉
[00:31:01.000 --> 00:31:02.600]  他就順應了
[00:31:02.600 --> 00:31:06.600]  於是他就不再禁食
[00:31:06.600 --> 00:31:09.800]  他再說一句很唏噓的話
[00:31:09.800 --> 00:31:12.400]  我豈能使他返回呢?
[00:31:12.400 --> 00:31:15.400]  他沒有辦法將他起死回生
[00:31:15.400 --> 00:31:17.200]  反而他講到
[00:31:17.200 --> 00:31:19.800]  我必往他那裏去
[00:31:19.800 --> 00:31:21.400]  他更加明白
[00:31:21.400 --> 00:31:24.400]  他自己有一天好像會像孩子一樣
[00:31:24.400 --> 00:31:27.000]  他的肉體的身體會死亡
[00:31:27.000 --> 00:31:29.000]  在這個禁食裏面
[00:31:29.000 --> 00:31:31.600]  在這種悲傷當中
[00:31:31.600 --> 00:31:37.400]  某程度大衛開始明白上帝的心腸
[00:31:37.400 --> 00:31:39.400]  明白上帝的旨意
[00:31:39.400 --> 00:31:43.600]  亦都體會到自己罪孽的問題
[00:31:43.600 --> 00:31:46.600]  這些一切都已經成為上帝的定案
[00:31:46.600 --> 00:31:49.200]  面對上帝的這個定案
[00:31:49.200 --> 00:31:50.600]  他唯有的就是
[00:31:50.600 --> 00:31:54.400]  很好的來順應上帝的安排
[00:31:54.400 --> 00:31:56.800]  順著上帝這個審判
[00:31:56.800 --> 00:32:00.600]  繼續走面前人生的路
[00:32:00.600 --> 00:32:02.600]  頂子妹
[00:32:02.600 --> 00:32:04.600]  我們人生裏面
[00:32:04.600 --> 00:32:10.600]  難免會面對這些悲傷的時刻
[00:32:10.600 --> 00:32:14.600]  很多時我們面對這些悲傷
[00:32:14.600 --> 00:32:18.400]  面對人生這些我們覺得很痛苦的際遇
[00:32:18.400 --> 00:32:20.400]  我們經常有種想法
[00:32:20.400 --> 00:32:23.400]  如果人生可以坐時光機回到過去
[00:32:23.400 --> 00:32:25.400]  如果這件事可以重新來過
[00:32:25.400 --> 00:32:27.400]  我就不會是這樣
[00:32:27.400 --> 00:32:29.400]  我們有很多的回想
[00:32:29.400 --> 00:32:30.400]  很多的遺憾
[00:32:30.400 --> 00:32:32.400]  很想回到過去
[00:32:32.400 --> 00:32:34.400]  又或者不做這些決定
[00:32:34.400 --> 00:32:36.400]  又或者可以珍惜回到昔日
[00:32:36.400 --> 00:32:38.400]  可以相處的日子
[00:32:38.400 --> 00:32:40.400]  林林種種
[00:32:40.400 --> 00:32:44.400]  我們覺得如果人可以回到過去
[00:32:44.400 --> 00:32:46.400]  我們就好了
[00:32:46.400 --> 00:32:50.400]  不過人生永遠都要向前走
[00:32:50.400 --> 00:32:53.400]  時間是不會回到過去
[00:32:53.400 --> 00:32:56.400]  所有事都有上帝的命定
[00:32:56.400 --> 00:32:59.400]  所有事都是在上帝的掌管當中
[00:32:59.400 --> 00:33:01.400]  今日我們插不透
[00:33:01.400 --> 00:33:02.400]  不明白
[00:33:02.400 --> 00:33:05.400]  甚至為著過去我們做過的一些事
[00:33:05.400 --> 00:33:07.400]  我們覺得很遺憾
[00:33:07.400 --> 00:33:11.400]  不過既然這些事情已經出現了
[00:33:11.400 --> 00:33:14.400]  我們就要為我們自己的悲傷
[00:33:14.400 --> 00:33:17.400]  為我們自己的遺憾來指洩
[00:33:17.400 --> 00:33:21.400]  不要再讓自己繼續泥足深陷下去
[00:33:21.400 --> 00:33:26.400]  反而是我們令到自己
[00:33:26.400 --> 00:33:32.400]  不要再在這種悲傷裏面繼續打滾
[00:33:32.400 --> 00:33:34.400]  我再多說一遍
[00:33:34.400 --> 00:33:37.400]  承接著我剛才所說的家人過世的日子
[00:33:37.400 --> 00:33:39.400]  我講過很多次
[00:33:39.400 --> 00:33:42.400]  不過我覺得這段是對我生命很重要的經歷
[00:33:42.400 --> 00:33:45.400]  當我媽媽過世的時候
[00:33:45.400 --> 00:33:47.400]  我心裏面很悲傷
[00:33:47.400 --> 00:33:49.400]  在那種悲傷裏面
[00:33:49.400 --> 00:33:51.400]  我第一件事
[00:33:51.400 --> 00:33:53.400]  我在問上帝
[00:33:53.400 --> 00:33:56.400]  上帝,我這個家人對我這麼好
[00:33:56.400 --> 00:33:58.400]  大家都這麼疼愛他
[00:33:58.400 --> 00:34:00.400]  我都很努力侍奉
[00:34:00.400 --> 00:34:02.400]  為什麼你不放在地上
[00:34:02.400 --> 00:34:06.400]  讓他在地上的日子可以多留一些
[00:34:06.400 --> 00:34:08.400]  讓我所愛的家人
[00:34:08.400 --> 00:34:11.400]  可以讓我和他多一點相處
[00:34:11.400 --> 00:34:14.400]  讓我有多一點時間和他接觸
[00:34:14.400 --> 00:34:16.400]  經歷上帝的恩典
[00:34:16.400 --> 00:34:17.400]  我和上帝說
[00:34:17.400 --> 00:34:19.400]  我媽媽都還沒有上栽培班
[00:34:19.400 --> 00:34:22.400]  我都還沒有跟她說成長百貨
[00:34:22.400 --> 00:34:25.400]  整個信仰我都還沒有透徹地告訴她
[00:34:25.400 --> 00:34:27.400]  她就離開了
[00:34:27.400 --> 00:34:30.400]  我生命裏面為了這件事很傷痛
[00:34:30.400 --> 00:34:33.400]  醫生甚至在媽媽過世之前
[00:34:33.400 --> 00:34:37.400]  說到因為她的癌細胞已經擴散
[00:34:37.400 --> 00:34:39.400]  擴散到什麼地步呢
[00:34:39.400 --> 00:34:42.400]  擴散到她的心臟裏面有一個叫心包
[00:34:42.400 --> 00:34:43.400]  不知道大家有沒有聽過
[00:34:43.400 --> 00:34:45.400]  心臟裏面有一個叫心包
[00:34:45.400 --> 00:34:46.400]  是另外一個器官
[00:34:46.400 --> 00:34:49.400]  心包裏面都有癌細胞
[00:34:49.400 --> 00:34:52.400]  所以她的身體和心臟
[00:34:52.400 --> 00:34:54.400]  就會被那些癌細胞擠壓住
[00:34:54.400 --> 00:34:56.400]  她呼吸很辛苦
[00:34:56.400 --> 00:35:00.400]  她的心臟每跳一下都會有很大的壓力
[00:35:00.400 --> 00:35:03.400]  我心想我祈求上帝
[00:35:03.400 --> 00:35:06.400]  你有神蹟將這些癌細胞清除
[00:35:06.400 --> 00:35:09.400]  求上帝苦苦哀求
[00:35:09.400 --> 00:35:12.400]  希望可以將媽媽挽回過來
[00:35:12.400 --> 00:35:14.400]  不接受醫生說
[00:35:14.400 --> 00:35:18.400]  她在香港的日子很短促
[00:35:18.400 --> 00:35:20.400]  可能隨時都會離開
[00:35:20.400 --> 00:35:24.400]  我心裏面大量的悲傷和憤恨
[00:35:24.400 --> 00:35:27.400]  希望上帝可以幫我們
[00:35:27.400 --> 00:35:29.400]  有很多的祈禱
[00:35:29.400 --> 00:35:34.400]  直至到媽媽最後都會過世
[00:35:34.400 --> 00:35:37.400]  在她過世的時候
[00:35:37.400 --> 00:35:40.400]  我再回到剛才禁食的祈禱裏面
[00:35:40.400 --> 00:35:42.400]  我發覺其實很多事情
[00:35:42.400 --> 00:35:46.400]  人生命我們沒有辦法強求
[00:35:46.400 --> 00:35:48.400]  如果我繼續去問
[00:35:48.400 --> 00:35:51.400]  以前如果不是看醫生
[00:35:51.400 --> 00:35:53.400]  或者用這些治療
[00:35:53.400 --> 00:35:54.400]  可能媽媽不會是這樣
[00:35:54.400 --> 00:35:57.400]  問很多這些假設性問題
[00:35:57.400 --> 00:36:00.400]  但到最後其實沒有答案
[00:36:00.400 --> 00:36:04.400]  帶來的只是內心裏面更加多的悲傷
[00:36:04.400 --> 00:36:07.400]  唯有接受眼前這個現實
[00:36:07.400 --> 00:36:11.400]  接受人生命裏面是短暫
[00:36:11.400 --> 00:36:15.400]  但也認定在她在世的日子
[00:36:15.400 --> 00:36:17.400]  我們都是頂天立地
[00:36:17.400 --> 00:36:21.400]  我們真心地去愛我所愛的人
[00:36:21.400 --> 00:36:24.400]  我珍惜這一段關係
[00:36:24.400 --> 00:36:27.400]  在短暫的日子裏面
[00:36:27.400 --> 00:36:30.400]  我們盡力了
[00:36:30.400 --> 00:36:33.400]  生命在人盡力之後
[00:36:33.400 --> 00:36:35.400]  沒有辦法逆轉
[00:36:35.400 --> 00:36:39.400]  面對的將來就是接受
[00:36:39.400 --> 00:36:43.400]  好好地去過自己的生活
[00:36:43.400 --> 00:36:46.400]  接受自己生命的悲傷
[00:36:46.400 --> 00:36:50.400]  停止自己不要再在悲傷裏面泥足深陷
[00:36:50.400 --> 00:36:54.400]  這是在大衛的身上我們看到的功課
[00:36:54.400 --> 00:36:58.400]  頂姐妹,今天講這段經文有點沉重
[00:36:58.400 --> 00:37:00.400]  不過我想講
[00:37:00.400 --> 00:37:04.400]  真的,今天我們要正視情緒
[00:37:04.400 --> 00:37:07.400]  我們的情緒其實是壓在我們心靈裏面
[00:37:07.400 --> 00:37:09.400]  或者有很多的祈禱
[00:37:09.400 --> 00:37:11.400]  或者我們生命裏面有些際遇
[00:37:11.400 --> 00:37:13.400]  我們解釋不了,處理不了
[00:37:13.400 --> 00:37:16.400]  我們不妨今天聽完這篇信息之後
[00:37:16.400 --> 00:37:18.400]  我們再去回想
[00:37:18.400 --> 00:37:21.400]  正視我們生命這點的悲傷
[00:37:21.400 --> 00:37:23.400]  不是叫我們再找出來
[00:37:23.400 --> 00:37:26.400]  然後再令自己自憐一番
[00:37:26.400 --> 00:37:28.400]  而是正視它
[00:37:28.400 --> 00:37:30.400]  不否定這一段的經歷
