
[00:00:00.000 --> 00:00:04.320]  我們以聆聽神的話來繼續敬拜
[00:22:47.920 --> 00:22:53.920]  我們先講解「溫柔」對人的態度
[00:22:53.920 --> 00:22:58.320]  究竟對人謙和是甚麼特質?
[00:22:58.320 --> 00:22:59.840]  在聖經中
[00:22:59.840 --> 00:23:02.560]  在希臘哲學中
[00:23:02.560 --> 00:23:05.360]  「溫柔」是一種品格
[00:23:05.360 --> 00:23:08.480]  原來「溫柔」代表甚麼?
[00:23:08.480 --> 00:23:13.600]  就是完全不會發怒
[00:23:13.600 --> 00:23:18.480]  和經常發怒的中間
[00:23:18.480 --> 00:23:25.280]  是指自己的發怒
[00:23:25.280 --> 00:23:26.800]  為自己的發怒
[00:23:26.800 --> 00:23:28.800]  即是自私的發怒
[00:23:28.800 --> 00:23:31.840]  和為不義發怒
[00:23:31.840 --> 00:23:34.400]  即是不自私的發怒
[00:23:34.400 --> 00:23:38.080]  它表達的是
[00:23:38.080 --> 00:23:41.360]  溫柔的人不是每件事都無所謂
[00:23:41.360 --> 00:23:43.360]  每件事都謙讓
[00:23:43.360 --> 00:23:48.080]  他們都有勇敢去面對衝突時刻的能力
[00:23:48.080 --> 00:23:54.080]  而重點是他們不是從自身維護角度出發
[00:23:54.080 --> 00:23:58.640]  我這樣想起了舊約聖經的一個人物
[00:23:58.640 --> 00:24:00.320]  他就是摩西
[00:24:00.320 --> 00:24:03.040]  在文數記十二章第三節說
[00:24:03.040 --> 00:24:09.600]  「摩西為人極其謙和,勝過世上的眾人」
[00:24:09.600 --> 00:24:11.760]  「謙和」這個字
[00:24:11.760 --> 00:24:14.400]  就是指「溫柔」這個字
[00:24:14.400 --> 00:24:19.040]  這句經文其實有背景
[00:24:19.040 --> 00:24:20.320]  背景是甚麼?
[00:24:20.320 --> 00:24:24.160]  背景是摩西的姐姐和哥哥米利暗和阿倫
[00:24:24.160 --> 00:24:31.200]  他們對摩西做了一些誣衊
[00:24:31.200 --> 00:24:35.920]  並且妒忌他作先知的職份
[00:24:35.920 --> 00:24:38.560]  然後就加了這句說話
[00:24:38.560 --> 00:24:45.040]  「摩西為人極其謙和,勝過世上的眾人」
[00:24:45.040 --> 00:24:48.880]  當這件事發生的時候
[00:24:48.880 --> 00:24:51.680]  摩西沒有主動做出任何的還擊
[00:24:51.680 --> 00:24:57.440]  反而是耶和華召了他們三人見他
[00:24:57.440 --> 00:24:59.920]  耶和華很清楚地說
[00:24:59.920 --> 00:25:04.800]  摩西這個僕人是忠心、是盡忠
[00:25:04.800 --> 00:25:06.960]  是上帝的揀選
[00:25:06.960 --> 00:25:12.080]  於是耶和華向米利暗和阿倫發怒
[00:25:12.080 --> 00:25:14.400]  指責他們毀謗
[00:25:14.400 --> 00:25:21.360]  還刺下大麻風在米利暗身上
[00:25:21.360 --> 00:25:23.120]  摩西受毀謗
[00:25:23.120 --> 00:25:28.720]  但結果他哀求上帝去醫治米利暗
[00:25:28.720 --> 00:25:32.320]  對於自己被毀謗誣衊
[00:25:32.320 --> 00:25:37.120]  摩西反而求主去醫治對他作出傷害的人
[00:25:37.120 --> 00:25:38.640]  他沒有忌恨
[00:25:38.640 --> 00:25:40.480]  他沒有去報復
[00:25:40.480 --> 00:25:42.640]  就像亞歷士多德所形容
[00:25:42.640 --> 00:25:47.120]  溫柔的人就是沒有憎恨、沒有苦毒
[00:25:47.120 --> 00:25:51.280]  沒有那些憤怒要去報復
[00:25:51.280 --> 00:25:53.520]  其實謙和的人
[00:25:53.520 --> 00:25:55.920]  去承受地土
[00:25:55.920 --> 00:25:58.560]  去得到上帝的任避
[00:25:58.560 --> 00:25:59.920]  在這件事上
[00:25:59.920 --> 00:26:02.800]  上帝甚至為摩西出頭
[00:26:02.800 --> 00:26:05.680]  為他討回公道
[00:26:05.680 --> 00:26:10.320]  但我們看到摩西對人的謙和
[00:26:10.320 --> 00:26:14.000]  但摩西也會有發怒的時候
[00:26:14.000 --> 00:26:18.160]  當摩西帶領以色列人出埃及的時候
[00:26:18.160 --> 00:26:24.000]  他面對很多民眾對他發怨言
[00:26:24.000 --> 00:26:26.400]  他也是謙和地面對
[00:26:26.400 --> 00:26:29.200]  但有一次我們記得
[00:26:29.200 --> 00:26:32.560]  當他在西乃山領受十誡
[00:26:32.560 --> 00:26:34.080]  當他下來的時候
[00:26:34.080 --> 00:26:38.400]  看到一群以色列民在拜金牛毒的時候
[00:26:38.400 --> 00:26:39.600]  他看到他們放縱
[00:26:39.600 --> 00:26:41.680]  於是他露髓法板
[00:26:41.680 --> 00:26:46.000]  然後把法板打碎了
[00:26:46.000 --> 00:26:48.160]  放火燒了金牛毒
[00:26:48.160 --> 00:26:51.360]  然後把金粉灑在水面上
[00:26:51.360 --> 00:26:52.800]  要以色列民喝
[00:26:52.800 --> 00:26:57.600]  甚至殺死了三千個以色列民
[00:26:57.600 --> 00:26:59.440]  摩西這樣的舉動讓我們想到
[00:26:59.440 --> 00:27:04.640]  他和溫和是風馬牛不相及
[00:27:04.640 --> 00:27:11.120]  但上帝在《食經經》裡說他謙和
[00:27:11.120 --> 00:27:14.560]  是因為他畏著上帝的公義
[00:27:14.560 --> 00:27:15.920]  以色列民的叛逆
[00:27:15.920 --> 00:27:16.960]  他發怒
[00:27:16.960 --> 00:27:20.000]  這個發怒是不自私的發怒
[00:27:20.000 --> 00:27:24.480]  是因為神聖不得到滿足而發怒
[00:27:24.480 --> 00:27:26.400]  不過你可知道
[00:27:26.400 --> 00:27:29.520]  當摩西做完一連串的舉動的時候
[00:27:29.520 --> 00:27:33.120]  他就上山為以色列民代禱
[00:27:33.120 --> 00:27:34.400]  他甚至和神說
[00:27:34.400 --> 00:27:36.720]  「神啊,如果可以的話
[00:27:36.720 --> 00:27:41.680]  求祢把我的名字從生命冊上除去」
[00:27:41.680 --> 00:27:44.000]  他為了救他的同胞
[00:27:44.000 --> 00:27:46.640]  他為了愛他的子民
[00:27:46.640 --> 00:27:49.040]  他可以放下自己
[00:27:49.040 --> 00:27:52.800]  這就是謙和
[00:27:52.800 --> 00:27:54.080]  弟兄姊妹
[00:27:54.080 --> 00:27:57.520]  摩西的謙和不是一朝一夕的
[00:27:57.520 --> 00:28:01.200]  我們從他的成長就會發現到
[00:28:01.200 --> 00:28:04.560]  其實他控制不了自己的法路
[00:28:04.560 --> 00:28:09.200]  以至到他殺死了欺負自己同胞的人
[00:28:09.200 --> 00:28:12.480]  到後來他成為神的僕人
[00:28:12.480 --> 00:28:14.560]  經歷了無數的事情
[00:28:14.560 --> 00:28:17.280]  他任上帝如何容他
[00:28:17.280 --> 00:28:20.720]  帶領以色列人出埃及
[00:28:20.720 --> 00:28:23.840]  每一次當人發怨言的時候
[00:28:23.840 --> 00:28:26.400]  他都來到上帝的面前
[00:28:26.400 --> 00:28:32.000]  求上帝的指引
[00:28:32.000 --> 00:28:35.360]  甚至到最後上帝
[00:28:35.360 --> 00:28:41.520]  因為摩西他沒有完全相信神
[00:28:41.520 --> 00:28:43.520]  而自行發出命令的時候
[00:28:43.520 --> 00:28:47.520]  上帝懲罰他不可以進入迦南地
[00:28:47.520 --> 00:28:50.000]  但摩西到了生命紀最後
[00:28:50.000 --> 00:28:52.320]  他仍然堅守他的崗位
[00:28:52.320 --> 00:28:54.720]  呼籲他的百姓一定要謹守
[00:28:54.720 --> 00:28:58.400]  遵循上帝的吩咐
[00:28:58.400 --> 00:29:00.400]  摩西的溫和
[00:29:00.400 --> 00:29:01.840]  摩西的謙和
[00:29:01.840 --> 00:29:06.480]  是經歷了人生無數次的經歷和鍛鍊
[00:29:06.480 --> 00:29:09.360]  上帝給他的每一個鍛鍊
[00:29:09.360 --> 00:29:13.360]  都能夠塑造出謙和的質素
[00:29:13.360 --> 00:29:16.160]  而這個謙和的質素
[00:29:16.160 --> 00:29:20.800]  我們發覺是一個完全信服的質素
[00:29:20.800 --> 00:29:22.640]  正如剛才我們講到
[00:29:22.640 --> 00:29:24.960]  《新漢語》曰:「希伯來文」的
[00:29:24.960 --> 00:29:27.840]  「溫柔」和「貧窮」是同義
[00:29:27.840 --> 00:29:32.000]  而「貧窮」就是對於上帝完全的態度
[00:29:32.000 --> 00:29:34.640]  我們就知道溫柔的人
[00:29:34.640 --> 00:29:36.000]  一定有一個向度
[00:29:36.000 --> 00:29:40.000]  就是對上帝信服
[00:29:40.000 --> 00:29:42.480]  其實這個字除了在登山寶訓之外
[00:29:42.480 --> 00:29:44.320]  「溫柔」這個字除了在登山寶訓之外
[00:29:44.320 --> 00:29:47.440]  在《馬太福音》還有兩處經文出過
[00:29:47.440 --> 00:29:50.400]  耶穌說:「我心裡柔和謙卑
[00:29:50.400 --> 00:29:54.160]  你們當乎我的厄學我的樣式」
[00:29:54.160 --> 00:29:58.960]  「柔和」這個字和「溫柔」是同一個字
[00:29:58.960 --> 00:30:01.040]  到二十一章五節
[00:30:01.040 --> 00:30:02.880]  「要對錫安的居民說:
[00:30:02.880 --> 00:30:05.680]  看啊!你們王內到你者裡
[00:30:05.680 --> 00:30:07.600]  是溫柔的
[00:30:07.600 --> 00:30:12.880]  又騎著驢,就是騎著驢驅子」
[00:30:12.880 --> 00:30:14.960]  「王」是「溫柔的」
[00:30:14.960 --> 00:30:18.560]  「溫柔」亦是《白福》裏面
[00:30:18.560 --> 00:30:21.440]  第三個質素「溫柔」的同義詞
[00:30:21.440 --> 00:30:23.440]  同一個字
[00:30:23.440 --> 00:30:25.600]  其實希臘文的「溫柔」
[00:30:25.600 --> 00:30:27.680]  很多時候可以形容為
[00:30:27.680 --> 00:30:30.480]  一隻野馬被馴服
[00:30:30.480 --> 00:30:32.960]  受控的一個樣子
[00:30:32.960 --> 00:30:36.320]  這就是馴服
[00:30:36.320 --> 00:30:41.680]  耶穌說:「我的厄要當乎我的厄」
[00:30:41.680 --> 00:30:44.640]  「厄」就是農夫用來耕田的工具
[00:30:44.640 --> 00:30:47.440]  「富厄」就是馴服的意思
[00:30:47.440 --> 00:30:50.400]  就是服役的意思
[00:30:50.400 --> 00:30:55.120]  耶穌祂自己就是謙和的表表者
[00:30:55.120 --> 00:30:57.520]  溫柔的表表者
[00:30:57.520 --> 00:31:00.480]  祂的樣式很值得我們學習
[00:31:00.480 --> 00:31:01.920]  祂是上帝的兒子
[00:31:01.920 --> 00:31:04.080]  祂是至尊的君王
[00:31:04.080 --> 00:31:08.240]  祂是高高在天
[00:31:08.240 --> 00:31:14.320]  但馬太福音說祂是溫柔的王
[00:31:14.320 --> 00:31:16.160]  菲勒比書二章告訴我們
[00:31:16.160 --> 00:31:18.000]  祂本有上帝的形象
[00:31:18.000 --> 00:31:21.120]  但祂不堅持與神同等
[00:31:21.120 --> 00:31:22.160]  反倒虛己
[00:31:22.160 --> 00:31:23.600]  取了奴僕的形象
[00:31:23.600 --> 00:31:25.360]  成為人的樣式
[00:31:25.360 --> 00:31:26.640]  既有人的樣子
[00:31:26.640 --> 00:31:28.040]  就謙卑自己
[00:31:28.040 --> 00:31:29.280]  全心馴服
[00:31:29.280 --> 00:31:30.800]  以至於死
[00:31:30.800 --> 00:31:33.920]  且死在十字架上
[00:31:33.920 --> 00:31:35.680]  耶穌正正展現了
[00:31:35.680 --> 00:31:38.880]  祂是一個沒有權柄的人
[00:31:38.880 --> 00:31:40.240]  謙卑自己
[00:31:40.240 --> 00:31:43.200]  絕對信服在上帝主權的裡面
[00:31:43.200 --> 00:31:46.560]  以至能夠成就上帝的計劃
[00:31:46.560 --> 00:31:52.640]  在十九世紀
[00:31:52.640 --> 00:31:54.640]  有位著名的浸信會牧師
[00:31:54.640 --> 00:31:56.320]  他叫施布珍
[00:31:56.320 --> 00:31:58.800]  他提到溫柔的時候
[00:31:58.800 --> 00:32:02.000]  提到一個這樣的例子
[00:32:02.000 --> 00:32:09.280]  他說溫柔就是完全信服上帝的意思
[00:32:09.280 --> 00:32:10.320]  他舉了一個例子
[00:32:10.320 --> 00:32:14.640]  就是有一位在城中很有學識的醫生
[00:32:14.640 --> 00:32:19.440]  他去到索爾茲伯利的大草原
[00:32:19.440 --> 00:32:25.200]  與一個牧羊人聊天
[00:32:25.200 --> 00:32:27.120]  他問牧羊人
[00:32:27.120 --> 00:32:30.640]  「你想今天的天氣怎樣呢?」
[00:32:30.640 --> 00:32:33.040]  「適合牧羊呢?」
[00:32:33.040 --> 00:32:34.560]  牧羊人說
[00:32:34.560 --> 00:32:37.680]  「其實只要是上帝安排的天氣」
[00:32:37.680 --> 00:32:40.320]  「就是好天氣」
[00:32:40.320 --> 00:32:41.680]  醫生說
[00:32:41.680 --> 00:32:43.680]  「那即是任何天氣都是?」
[00:32:43.680 --> 00:32:44.800]  「不是有些天氣」
[00:32:44.800 --> 00:32:48.080]  「會令你做得辛苦一點嗎?」
[00:32:48.080 --> 00:32:48.880]  牧羊人說
[00:32:48.880 --> 00:32:51.120]  「不是,當然不是」
[00:32:51.120 --> 00:32:53.840]  「上帝無論是什麼天氣」
[00:32:53.840 --> 00:32:57.280]  「上帝的憐憫都圍繞著我」
[00:32:57.280 --> 00:32:57.840]  醫生說
[00:32:57.840 --> 00:33:01.360]  「其實做牧羊人都很辛苦」
[00:33:01.360 --> 00:33:02.560]  牧羊人說
[00:33:02.560 --> 00:33:04.640]  「嗯,也是的」
[00:33:04.640 --> 00:33:07.920]  「的確是花了一些氣力」
[00:33:07.920 --> 00:33:10.880]  「要勞苦多一點」
[00:33:10.880 --> 00:33:15.360]  「不過總比我在這裡好食懶飛好」
[00:33:15.360 --> 00:33:16.480]  醫生說
[00:33:16.480 --> 00:33:17.840]  「那你做牧羊人的時候」
[00:33:17.840 --> 00:33:21.200]  「是否遇到很多困難呢?」
[00:33:21.200 --> 00:33:23.280]  牧羊人說
[00:33:23.280 --> 00:33:26.800]  「是的,都挺多困難的」
[00:33:26.800 --> 00:33:29.280]  「不過這樣就可以令我」
[00:33:29.280 --> 00:33:32.560]  「不用去到五光十色的城鎮裡」
[00:33:32.560 --> 00:33:35.520]  「被很多東西吸引」
[00:33:35.520 --> 00:33:38.560]  「不用面對很多誘惑」
[00:33:38.560 --> 00:33:40.560]  「我還可以在這個大草原裡」
[00:33:40.560 --> 00:33:43.600]  「用很多時間去默想上帝」
[00:33:43.600 --> 00:33:46.880]  「令我心裡很滿足」
[00:33:46.880 --> 00:33:50.800]  「我相信上帝放我在什麼位置」
[00:33:50.800 --> 00:33:54.480]  「就是最好的位置」
[00:33:54.480 --> 00:33:58.320]  我覺得這個牧羊人很值得我們學習
[00:33:58.320 --> 00:34:01.040]  他對上帝安排給他的任何境遇
[00:34:01.040 --> 00:34:02.720]  他沒有埋怨
[00:34:02.720 --> 00:34:04.480]  他很安心地
[00:34:04.480 --> 00:34:07.920]  活在上帝擺放他的位置裡
[00:34:07.920 --> 00:34:11.200]  他不會以自己為中心出發
[00:34:11.200 --> 00:34:15.680]  認為上帝不同的處境在阻礙他
[00:34:15.680 --> 00:34:17.760]  就算上帝要去督責他
[00:34:17.760 --> 00:34:20.720]  教訓他的時候
[00:34:20.720 --> 00:34:25.520]  他仍然對上帝有信服
[00:34:25.520 --> 00:34:28.240]  會向上帝求恩典
[00:34:28.240 --> 00:34:32.480]  他深信雖然牧羊人是低微的工作
[00:34:32.480 --> 00:34:36.080]  但他會將他升高
[00:34:36.080 --> 00:34:38.240]  享受從上帝而來
[00:34:38.240 --> 00:34:41.840]  百般的屬靈福氣
[00:34:41.840 --> 00:34:47.760]  原來溫柔可以讓我們有一個很強大的力量
[00:34:47.760 --> 00:34:52.160]  進入上帝的旨意裡
[00:34:52.160 --> 00:34:56.000]  在一個不自私的堅持當中
[00:34:56.000 --> 00:35:02.320]  去忍耐地走上上帝想我們達成的目的
[00:35:02.320 --> 00:35:04.800]  所以一個溫柔的人
[00:35:04.800 --> 00:35:07.760]  他是完全信服上帝一切的安排
[00:35:07.760 --> 00:35:13.600]  認為上帝的安排是最美好
[00:35:13.600 --> 00:35:15.440]  一位神學家Michael Green
[00:35:15.440 --> 00:35:21.600]  他說過:「德性的往往不是那些很聰明、很強壯的人
[00:35:21.600 --> 00:35:26.240]  而是在神的面前極之渺小的人
[00:35:26.240 --> 00:35:28.240]  因為他們低微到一個地步
[00:35:28.240 --> 00:35:31.680]  就是上帝很容易就能舉起他們
[00:35:31.680 --> 00:35:35.920]  不需要擔心他們會變得不可一世
[00:35:35.920 --> 00:35:40.400]  神可以放心地將他的產業交託給他們
[00:35:40.400 --> 00:35:45.920]  承受無論是在地上或天上的一切產業
[00:35:45.920 --> 00:35:52.720]  而不會令到這個溫柔的人造成虧損」
[00:35:52.720 --> 00:35:53.600]  所以弟兄姊妹
[00:35:53.600 --> 00:35:56.240]  天國的子民是蒙福的
[00:35:56.240 --> 00:35:58.800]  因為我們可以承受地土
[00:35:58.800 --> 00:36:01.920]  我們可以領受一切豐富的恩惠
[00:36:01.920 --> 00:36:04.080]  拿到不扭壞的福氣
[00:36:04.080 --> 00:36:06.320]  有主的眷由保護
[00:36:06.320 --> 00:36:08.240]  為我們出頭
[00:36:08.240 --> 00:36:12.000]  使我們得到真真正正的平安
[00:36:12.000 --> 00:36:15.120]  我們要操練成為一個溫柔的人
[00:36:15.120 --> 00:36:17.680]  我們要對自己溫柔一點
[00:36:17.680 --> 00:36:21.840]  不要對自己作出嚴苛的批評
[00:36:21.840 --> 00:36:25.040]  我們要對別人謙讓
[00:36:25.040 --> 00:36:28.240]  但我們要為公義去發牢
[00:36:28.240 --> 00:36:31.440]  我們心裏不報仇、不怨恨
[00:36:31.440 --> 00:36:34.240]  能夠信服在上帝的旨意下
[00:36:34.240 --> 00:36:36.240]  這就是溫柔
[00:36:37.200 --> 00:36:41.840]  我聽過一個真人真事溫柔的故事
[00:36:41.840 --> 00:36:47.680]  素斯的丈夫被黎巴嫩的恐怖份子綁架
[00:36:47.680 --> 00:36:52.240]  於是他繼續留在黎巴嫩裏面
[00:36:52.240 --> 00:36:56.720]  一直尋求得到釋放
[00:36:56.720 --> 00:37:00.400]  但他的姿態從來沒有作出敵對
[00:37:00.400 --> 00:37:04.560]  指責或查問
[00:37:04.560 --> 00:37:09.360]  綁架丈夫祖榮的人
[00:37:09.360 --> 00:37:14.400]  他反而顯出一個人看來很軟弱
[00:37:14.400 --> 00:37:17.200]  很溫柔的表現
[00:37:17.200 --> 00:37:19.200]  因為他留在當地的緣故
[00:37:19.200 --> 00:37:22.000]  他更加認識黎巴嫩的地方
[00:37:22.000 --> 00:37:25.360]  他關心那個國家的兒童
[00:37:25.360 --> 00:37:27.120]  他還將他的所長
[00:37:27.120 --> 00:37:29.760]  就是他很熟悉的音樂
[00:37:29.760 --> 00:37:36.320]  帶到為黎巴嫩兒童而建設的文化中心裏
[00:37:36.320 --> 00:37:39.360]  他很愛這班小朋友
[00:37:39.360 --> 00:37:42.400]  當時他完全不知道
[00:37:42.400 --> 00:37:46.960]  這份溫柔的力量是那麼大的
[00:37:46.960 --> 00:37:54.960]  當他很用心地照顧這個文化中心的小朋友時
[00:37:54.960 --> 00:37:59.760]  他的丈夫祖榮在被綁架的地方
[00:37:59.760 --> 00:38:02.880]  他從來只吃碎麵包
[00:38:02.880 --> 00:38:05.360]  細細片片的乾乳酪
[00:38:05.360 --> 00:38:09.760]  後來換了做一些暖的食物
[00:38:09.760 --> 00:38:11.360]  還有朱古力吃
[00:38:11.360 --> 00:38:14.160]  還有水果
[00:38:14.160 --> 00:38:18.560]  而綁架他的人更加為他額外加了一些毛毯
[00:38:18.560 --> 00:38:20.560]  一些短的襪
[00:38:20.560 --> 00:38:24.960]  甚至問他:你想要甚麼聖誕禮物?
[00:38:24.960 --> 00:38:29.360]  結果他得到一本聖經作為他的聖誕禮物
[00:38:29.360 --> 00:38:38.960]  後來綁架的人被祖榮逃離被綁架的地方
[00:38:38.960 --> 00:38:42.960]  可以和他的太太素詩重聚
[00:38:42.960 --> 00:38:47.760]  他們才知道原來素詩一旦被綁架
[00:38:47.760 --> 00:38:57.760]  才知道原來素詩一直對這個地圖有需要的人的愛
[00:38:57.760 --> 00:39:04.560]  原來是一個溫柔的力量帶來那麼大的改變
[00:39:04.560 --> 00:39:09.360]  所以溫柔並不是世人看得那麼軟弱
[00:39:09.360 --> 00:39:13.560]  反而溫柔卻是一個很強大的力量
[00:39:13.560 --> 00:39:17.760]  弟兄姊妹,我們都願意彼此勸勉
[00:39:17.760 --> 00:39:20.160]  做天國的溫柔人
[00:39:20.160 --> 00:39:22.960]  不只是陪女子才是溫柔人
[00:39:22.960 --> 00:39:26.560]  我們一起做天國公民溫柔人

