
[00:00:00.000 --> 00:00:10.320]  主持人:今日的經訓記載在約翰福音第十二章二十至三十六節,請留意聖經的話語。
[00:33:08.480 --> 00:33:12.480]  我很相信我以下這番說話你們會聽得明白,
[00:33:12.480 --> 00:33:14.480]  並且會有共鳴,
[00:33:15.480 --> 00:33:21.480]  基督信仰不是只是為求自己的好處,
[00:33:21.480 --> 00:33:24.480]  甚至還要局限現實的好處,
[00:33:24.480 --> 00:33:27.480]  疾病得痊癒,問題得解決,
[00:33:27.480 --> 00:33:31.480]  基督信仰要求我們進行上帝的旨意,
[00:33:31.480 --> 00:33:33.480]  效法基督的榜樣,
[00:33:33.480 --> 00:33:35.480]  實踐祂託付給我們的使命,
[00:33:35.480 --> 00:33:38.480]  在這個過程裡面放下自己的想法,
[00:33:38.480 --> 00:33:39.480]  犧牲個人的權利,
[00:33:39.480 --> 00:33:44.480]  為主擺上時間,金錢,個人的喜惡愛憎,
[00:33:44.480 --> 00:33:46.480]  甚至是你的尊嚴,你的理想,
[00:33:46.480 --> 00:33:49.480]  你所在乎,所喜愛的事物,
[00:33:49.480 --> 00:33:52.480]  其實是必須的,
[00:33:52.480 --> 00:33:54.480]  沒有捨棄,沒有得著,
[00:33:54.480 --> 00:33:56.480]  沒有死亡,沒有生命,
[00:33:56.480 --> 00:34:00.480]  如果有人要跟隨主,就當捨己,
[00:34:00.480 --> 00:34:04.480]  天天背起他的十字架來跟隨他,
[00:34:04.480 --> 00:34:08.480]  捨己和背十字架是跟隨主的先決條件,
[00:34:08.480 --> 00:34:12.480]  我希望我說的話不是抽象的話,
[00:34:12.480 --> 00:34:14.480]  很多人信耶穌,
[00:34:14.480 --> 00:34:18.480]  一開始是希望從耶穌得著好處的,
[00:34:18.480 --> 00:34:22.480]  不過你不會長期這樣想的,
[00:34:22.480 --> 00:34:29.480]  信仰一個最簡單,最純粹,最關鍵的地方,
[00:34:29.480 --> 00:34:32.480]  一個真信仰的精神,
[00:34:32.480 --> 00:34:37.480]  是在於你願意為你所信的對象擺上自己,
[00:34:37.480 --> 00:34:39.480]  犧牲自己,
[00:34:39.480 --> 00:34:42.480]  我們的付出,我們的服侍,
[00:34:42.480 --> 00:34:45.480]  這個信仰最棒的,我用這個字眼,
[00:34:45.480 --> 00:34:47.480]  最棒最棒的地方,
[00:34:47.480 --> 00:34:50.480]  我不是一定會唱高調,
[00:34:50.480 --> 00:34:55.480]  主君你不會覺得你執事做這麼多事,
[00:34:55.480 --> 00:34:57.480]  又出信息力很委屈,
[00:34:57.480 --> 00:34:58.480]  不會的,
[00:34:58.480 --> 00:35:02.480]  你想教會派飯,你拿盒飯覺得很過癮,
[00:35:02.480 --> 00:35:03.480]  不是的,
[00:35:03.480 --> 00:35:06.480]  你到時候擺上我付出,
[00:35:06.480 --> 00:35:08.480]  你不是要等將來我現在集定數,
[00:35:08.480 --> 00:35:11.480]  將來上去上帝要交賠,
[00:35:11.480 --> 00:35:14.480]  上報,你不會想這些的,
[00:35:14.480 --> 00:35:18.480]  你侍奉,你為主付出,
[00:35:18.480 --> 00:35:20.480]  你會覺得很過癮,
[00:35:20.480 --> 00:35:23.480]  你覺得你在做你自己應該做的事,
[00:35:23.480 --> 00:35:29.480]  擺上犧牲不是這麼抽象,這麼誇張的事,
[00:35:29.480 --> 00:35:30.480]  不是的,
[00:35:30.480 --> 00:35:31.480]  不是的,
[00:35:31.480 --> 00:35:33.480]  這是我們信仰最根本的事,
[00:35:33.480 --> 00:35:36.480]  如果你回來教會只是想拿著數,
[00:35:36.480 --> 00:35:39.480]  你根本還沒有進入信仰的門檻,
[00:35:39.480 --> 00:35:40.480]  是不是?
[00:35:40.480 --> 00:35:41.480]  弟兄姊妹,
[00:35:41.480 --> 00:35:45.480]  我很相信先不要說為主死,為主釘十字架,
[00:35:45.480 --> 00:35:49.480]  我們願意為主擺上我們自己的一些東西,
[00:35:49.480 --> 00:35:53.480]  你教琴每個小時賺多少錢,
[00:35:53.480 --> 00:35:57.480]  你回來教會彈琴一毛錢都拿不到,
[00:35:57.480 --> 00:35:58.480]  是不是?
[00:35:58.480 --> 00:35:59.480]  你會不會覺得很吃虧?
[00:35:59.480 --> 00:36:00.480]  沒有人這樣想的,
[00:36:00.480 --> 00:36:02.480]  你這樣想是捱不下去的,
[00:36:02.480 --> 00:36:03.480]  不會的,
[00:36:03.480 --> 00:36:08.480]  我們真的很想為主擺上我們自己,
[00:36:08.480 --> 00:36:11.480]  很想很想為他付出,
[00:36:11.480 --> 00:36:13.480]  很想很想榮耀我們的上帝,
[00:36:13.480 --> 00:36:14.480]  是不是?
[00:36:14.480 --> 00:36:17.480]  這是我們由衷我們的心裡面想的,
[00:36:17.480 --> 00:36:28.480]  我很相信如果今天有人走進來要拆我們的十字架,
[00:36:28.480 --> 00:36:32.480]  我們絕大部分的頂子妹妹站出來擋在十字架面前,
[00:36:32.480 --> 00:36:34.480]  我對你們有信心,
[00:36:34.480 --> 00:36:38.480]  你們會的,你們會的,你們會的,
[00:36:38.480 --> 00:36:42.480]  不在於我們什麼轟轟烈烈那些偉大的犧牲,
[00:36:42.480 --> 00:36:45.480]  而只是在於這是我的信仰,
[00:36:45.480 --> 00:36:49.480]  這是我真正毀身,
[00:36:49.480 --> 00:36:53.480]  願意為之生,為之死的信仰,
[00:36:53.480 --> 00:36:55.480]  我們都很愛耶穌,
[00:36:55.480 --> 00:36:57.480]  很愛祂,
[00:36:57.480 --> 00:36:59.480]  很想服侍祂,
[00:36:59.480 --> 00:37:01.480]  很想榮耀祂,
[00:37:01.480 --> 00:37:03.480]  我不是只是想拿著數,
[00:37:03.480 --> 00:37:05.480]  想得到什麼什麼的好處,
[00:37:05.480 --> 00:37:08.480]  不是,不是,不是,不是,
[00:37:08.480 --> 00:37:10.480]  頂子妹,
[00:37:10.480 --> 00:37:19.480]  今天我們再一次在上帝面前立志,
[00:37:19.480 --> 00:37:22.480]  信主一段時間跟隨耶穌,
[00:37:22.480 --> 00:37:24.480]  跟隨了很久了,
[00:37:24.480 --> 00:37:28.480]  我願意在面前的日子,
[00:37:28.480 --> 00:37:32.480]  為耶穌擺上什麼東西,
[00:37:32.480 --> 00:37:35.480]  我怎樣證明我很愛祂,
[00:37:35.480 --> 00:37:36.480]  很愛祂,
[00:37:36.480 --> 00:37:38.480]  我怎樣表達我對祂的忠誠,
[00:37:38.480 --> 00:37:40.480]  我對祂的奉獻,
[00:37:40.480 --> 00:37:44.480]  如果耶穌問你愛我嗎?
[00:37:44.480 --> 00:37:47.480]  我可不可以很篤定地說,
[00:37:47.480 --> 00:37:48.480]  主啊,
[00:37:48.480 --> 00:37:52.480]  祢知道我愛祢,
[00:37:52.480 --> 00:37:54.480]  祢知道,
[00:37:54.480 --> 00:37:56.480]  如果耶穌說我不知道,
[00:37:56.480 --> 00:37:58.480]  我就死了,
[00:37:58.480 --> 00:38:00.480]  祢知道,
[00:38:00.480 --> 00:38:01.480]  祢知道我,
[00:38:01.480 --> 00:38:02.480]  祢read到我的mind,
[00:38:02.480 --> 00:38:06.480]  祢知道我真的愛祢,
[00:38:06.480 --> 00:38:08.480]  跟自己說,
[00:38:08.480 --> 00:38:13.480]  我這一生很想很想榮耀我的主,
[00:38:13.480 --> 00:38:17.480]  我這一生很想很想為祂拜上,
[00:38:17.480 --> 00:38:23.480]  為祂付出,
[00:38:23.480 --> 00:38:26.480]  都是小麥錢,
[00:38:26.480 --> 00:38:29.480]  我們都願意被主使用,
[00:38:29.480 --> 00:38:32.480]  結出很多的子粒來。
