
[00:00:00.000 --> 00:00:11.000]  今日要讀的聖經是新命紀第十六章一至四節和九至十七節
[00:19:45.000 --> 00:19:46.000]  換句話說
[00:19:46.000 --> 00:19:48.000]  他們沒有辦法通過耕種
[00:19:48.000 --> 00:19:52.000]  來獲取生活的基本需要
[00:19:52.000 --> 00:19:54.000]  所以上帝就吩咐他的子民
[00:19:54.000 --> 00:19:57.000]  在勞碌為自己收割的日子
[00:19:57.000 --> 00:20:00.000]  不要忘記了律法的吩咐
[00:20:00.000 --> 00:20:04.000]  不要忘記了自己是上帝子民的身份
[00:20:04.000 --> 00:20:07.000]  要顧念周邊的貧窮人
[00:20:07.000 --> 00:20:08.000]  或者寄居者
[00:20:08.000 --> 00:20:11.000]  一些基本生活的需要
[00:20:11.000 --> 00:20:13.000]  盡你的所能
[00:20:13.000 --> 00:20:15.000]  這裡說的是獻上金心祭
[00:20:15.000 --> 00:20:17.000]  上帝如何祝福你
[00:20:17.000 --> 00:20:18.000]  上帝賜給你什麼
[00:20:18.000 --> 00:20:20.000]  你就盡你的力量
[00:20:20.000 --> 00:20:21.000]  為上帝擺上
[00:20:21.000 --> 00:20:23.000]  去祝福身邊的人
[00:20:23.000 --> 00:20:25.000]  透過獻上金心祭
[00:20:25.000 --> 00:20:28.000]  很自然就供應到祭司利美人
[00:20:28.000 --> 00:20:30.000]  他們在飲食上的需要
[00:20:30.000 --> 00:20:32.000]  並且當他們收割的時候
[00:20:32.000 --> 00:20:34.000]  上帝透過律法吩咐
[00:20:34.000 --> 00:20:35.000]  你不要割盡
[00:20:35.000 --> 00:20:37.000]  你不要收盡
[00:20:37.000 --> 00:20:41.000]  要留一些給寄居的孤兒寡婦
[00:20:41.000 --> 00:20:44.000]  讓他們自己去拾取享用
[00:20:44.000 --> 00:20:46.000]  特別我印了另一段生命記
[00:20:46.000 --> 00:20:48.000]  教後的二十四章
[00:20:48.000 --> 00:20:50.000]  你會看到九至十二節
[00:20:50.000 --> 00:20:52.000]  這裡提醒以色列人
[00:20:52.000 --> 00:20:55.000]  在田間收割和價的時候
[00:20:55.000 --> 00:20:56.000]  如果你真的留下了一些
[00:20:56.000 --> 00:20:57.000]  忘記拿的
[00:20:57.000 --> 00:20:58.000]  你不要快去拿
[00:20:58.000 --> 00:20:59.000]  那一群不是你的了
[00:20:59.000 --> 00:21:02.000]  那一群是留給寄居的孤兒寡婦
[00:21:02.000 --> 00:21:03.000]  他們自己去拾取
[00:21:03.000 --> 00:21:06.000]  上帝透過這樣去供應他們的需要
[00:21:06.000 --> 00:21:09.000]  又或者當你打橄欖的時候
[00:21:09.000 --> 00:21:11.000]  你留下了一些
[00:21:11.000 --> 00:21:13.000]  你不要再打橄欖
[00:21:13.000 --> 00:21:15.000]  或者你拾葡萄的時候
[00:21:15.000 --> 00:21:17.000]  你不要再拾剩下的
[00:21:17.000 --> 00:21:19.000]  刻意要你留下
[00:21:19.000 --> 00:21:22.000]  讓寄居的孤兒寡婦
[00:21:22.000 --> 00:21:27.000]  享受上帝給他們的收穫
[00:21:27.000 --> 00:21:30.000]  所以這就是七七節
[00:21:30.000 --> 00:21:33.000]  當時一個很重要的意義
[00:21:33.000 --> 00:21:34.000]  對我們來說
[00:21:34.000 --> 00:21:36.000]  對現代的信徒來說
[00:21:36.000 --> 00:21:38.000]  又有什麼樹齡意義呢?
[00:21:38.000 --> 00:21:40.000]  還記得在新約裡面
[00:21:40.000 --> 00:21:43.000]  什麼時候聖靈降臨嗎?
[00:21:43.000 --> 00:21:45.000]  五重節在小堂轉
[00:21:45.000 --> 00:21:47.000]  那一天厲害了
[00:21:47.000 --> 00:21:49.000]  那一天怎麼樣?
[00:21:49.000 --> 00:21:51.000]  彼得說到三千人信主
[00:21:51.000 --> 00:21:55.000]  收割了三千個新的果子
[00:21:55.000 --> 00:21:56.000]  多大收穫嗎?
[00:21:56.000 --> 00:21:57.000]  這就是教會
[00:21:57.000 --> 00:21:59.000]  初期教會最大的收穫
[00:21:59.000 --> 00:22:00.000]  豐收
[00:22:00.000 --> 00:22:02.000]  其實也間接提醒
[00:22:02.000 --> 00:22:03.000]  每一個基督徒
[00:22:03.000 --> 00:22:06.000]  我們都是上帝收割回來的果子
[00:22:06.000 --> 00:22:09.000]  當我們在勞碌
[00:22:09.000 --> 00:22:11.000]  每天營營役役
[00:22:11.000 --> 00:22:13.000]  上班賺錢的時候
[00:22:13.000 --> 00:22:16.000]  不要忘記我們真正的身份是什麼
[00:22:16.000 --> 00:22:19.000]  我們是和上帝納入的子民
[00:22:19.000 --> 00:22:21.000]  我們是上帝的兒女
[00:22:21.000 --> 00:22:23.000]  耶穌基督的門徒
[00:22:23.000 --> 00:22:25.000]  在日常生活裡
[00:22:25.000 --> 00:22:28.000]  我們要遵行上帝的吩咐
[00:22:28.000 --> 00:22:30.000]  實踐耶穌的教導
[00:22:30.000 --> 00:22:33.000]  去為上帝收果子
[00:22:33.000 --> 00:22:35.000]  收莊稼
[00:22:35.000 --> 00:22:37.000]  這才是我們的身份
[00:22:37.000 --> 00:22:39.000]  可能我們在公司裡上班
[00:22:39.000 --> 00:22:41.000]  甚至是家庭主婦
[00:22:41.000 --> 00:22:43.000]  我們有自己的工作
[00:22:43.000 --> 00:22:44.000]  我們在那裡收割
[00:22:44.000 --> 00:22:45.000]  我們所需要的
[00:22:45.000 --> 00:22:47.000]  獲取我們所需要的
[00:22:47.000 --> 00:22:48.000]  但不要忘記
[00:22:48.000 --> 00:22:50.000]  我們有另一個身份
[00:22:50.000 --> 00:22:53.000]  我們要替上帝傳福音
[00:22:53.000 --> 00:22:55.000]  結果子
[00:22:55.000 --> 00:22:57.000]  讓別人無論在生活上
[00:22:57.000 --> 00:22:58.000]  或是在靈性上
[00:22:58.000 --> 00:23:00.000]  他們都得到需要
[00:23:00.000 --> 00:23:03.000]  這才是我們真正的收穫
[00:23:03.000 --> 00:23:05.000]  也是收割節
[00:23:05.000 --> 00:23:06.000]  七七節
[00:23:06.000 --> 00:23:07.000]  或是五秦節
[00:23:07.000 --> 00:23:09.000]  給我們今天的意義
[00:23:09.000 --> 00:23:11.000]  最後一個
[00:23:11.000 --> 00:23:13.000]  主棒節
[00:23:13.000 --> 00:23:15.000]  這裡說
[00:23:15.000 --> 00:23:17.000]  不如大家讀一讀
[00:23:17.000 --> 00:23:19.000]  第十三至十五節
[00:23:19.000 --> 00:23:20.000]  印在程序表裡
[00:23:20.000 --> 00:23:22.000]  十六章的十三至十五節
[00:23:22.000 --> 00:23:23.000]  預備起
[00:23:23.000 --> 00:23:26.000]  以馬和上帝保護
[00:23:26.000 --> 00:23:29.000]  受上帝的收穫以後
[00:23:29.000 --> 00:23:32.000]  就要收主棒節出入
[00:23:32.000 --> 00:23:33.000]  收節的時候
[00:23:33.000 --> 00:23:35.000]  讓我們以熱淚為伍
[00:23:35.000 --> 00:23:36.000]  和氣
[00:23:36.000 --> 00:23:39.000]  接觸到我們成為的敵人
[00:23:39.000 --> 00:23:42.000]  以及敵對的如虎而化虎
[00:23:42.000 --> 00:23:44.000]  都要歡樂
[00:23:44.000 --> 00:23:47.000]  在我們和下所選擇的地方
[00:23:47.000 --> 00:23:49.000]  讓我們安穩和下的精神
[00:23:49.000 --> 00:23:51.000]  收節七天
[00:23:51.000 --> 00:23:53.000]  因為和下的精神
[00:23:53.000 --> 00:23:55.000]  在我們一切的表現上
[00:23:55.000 --> 00:23:58.000]  和我們所累積的思想上
[00:23:58.000 --> 00:24:00.000]  要似乎與你
[00:24:00.000 --> 00:24:03.000]  有非常的歡樂
[00:24:03.000 --> 00:24:04.000]  好,謝謝
[00:24:04.000 --> 00:24:07.000]  其實這裡說的是
[00:24:07.000 --> 00:24:09.000]  和場的菊已經收齊了
[00:24:09.000 --> 00:24:13.000]  酒渣釀的酒收藏好了
[00:24:13.000 --> 00:24:16.000]  全年的收割工作已經完成
[00:24:16.000 --> 00:24:19.000]  所有的農產品、農作物
[00:24:19.000 --> 00:24:21.000]  也都收好在倉庫裡
[00:24:21.000 --> 00:24:24.000]  即是說準備慶祝過年
[00:24:24.000 --> 00:24:26.000]  這個就是收割節
[00:24:26.000 --> 00:24:28.000]  本身的節日背景
[00:24:28.000 --> 00:24:31.000]  為什麼之後會變成駐棚節呢?
[00:24:31.000 --> 00:24:35.000]  當然,這也與以色列人
[00:24:35.000 --> 00:24:38.000]  舊恩歷史的發展有關
[00:24:38.000 --> 00:24:39.000]  首先我們很明白
[00:24:39.000 --> 00:24:42.000]  駐棚節是為了紀念什麼?
[00:24:42.000 --> 00:24:45.000]  以色列人什麼時候駐象棚?
[00:24:45.000 --> 00:24:47.000]  就是他們離開埃及後
[00:24:47.000 --> 00:24:48.000]  在曠野漂流的時候
[00:24:48.000 --> 00:24:50.000]  搭棚居住
[00:24:50.000 --> 00:24:54.000]  並且棚是不會永遠停留在那個地方
[00:24:54.000 --> 00:24:56.000]  它要跟著上帝走
[00:24:56.000 --> 00:24:58.000]  回望何時移動,棚何時拆
[00:24:58.000 --> 00:25:01.000]  回望何時停留,它們又再搭建
[00:25:01.000 --> 00:25:04.000]  所以那只是一個短暫的居所
[00:25:04.000 --> 00:25:06.000]  這就是駐棚
[00:25:06.000 --> 00:25:08.000]  所以駐棚只是紀念
[00:25:08.000 --> 00:25:10.000]  昔日以色列人離開埃及後
[00:25:10.000 --> 00:25:13.000]  在曠野駐棚居住
[00:25:13.000 --> 00:25:16.000]  那四十年的漂流歲月
[00:25:16.000 --> 00:25:18.000]  在那個時候
[00:25:18.000 --> 00:25:21.000]  百姓對上帝是怎樣的?
[00:25:21.000 --> 00:25:24.000]  你見到很難搞的
[00:25:24.000 --> 00:25:27.000]  上帝的關係有時好,有時不好
[00:25:27.000 --> 00:25:30.000]  但上帝沒有因為百姓的過犯罪惡
[00:25:30.000 --> 00:25:32.000]  而棄絕了他們
[00:25:32.000 --> 00:25:35.000]  在這四十年駐棚的生活裡
[00:25:35.000 --> 00:25:38.000]  仍然對他們手藥師慈愛
[00:25:38.000 --> 00:25:40.000]  讓他們存活
[00:25:40.000 --> 00:25:42.000]  很耐心地引導他們
[00:25:42.000 --> 00:25:46.000]  跨過了這四十年駐棚的歲月
[00:25:46.000 --> 00:25:48.000]  最終去到迦南美地
[00:25:48.000 --> 00:25:51.000]  而即使之後的百姓
[00:25:51.000 --> 00:25:53.000]  當他們進入了迦南生活
[00:25:53.000 --> 00:25:55.000]  在那個時候就不用駐棚了
[00:25:55.000 --> 00:25:59.000]  因為開始擁有自己所建造的房屋
[00:25:59.000 --> 00:26:01.000]  但上帝仍然吩咐他們
[00:26:01.000 --> 00:26:03.000]  每年在駐棚節
[00:26:03.000 --> 00:26:06.000]  在上帝揀選的地方
[00:26:06.000 --> 00:26:09.000]  搭建一個簡陋的臨時帳棚
[00:26:09.000 --> 00:26:12.000]  全家來居住首節七天
[00:26:12.000 --> 00:26:14.000]  意思是什麼?
[00:26:14.000 --> 00:26:16.000]  不是我們今天像都市人一樣
[00:26:16.000 --> 00:26:18.000]  住了私樓之後
[00:26:18.000 --> 00:26:20.000]  趁假期就一家大小出去露營
[00:26:20.000 --> 00:26:22.000]  不是這個意思
[00:26:22.000 --> 00:26:26.000]  駐棚其實是一個很實際
[00:26:26.000 --> 00:26:28.000]  一個實體的信仰教育場地
[00:26:28.000 --> 00:26:30.000]  為什麼這樣說呢?
[00:26:30.000 --> 00:26:32.000]  就是讓所有以色列人
[00:26:32.000 --> 00:26:34.000]  他們可以集體紀念
[00:26:34.000 --> 00:26:36.000]  原來我們這個民族
[00:26:36.000 --> 00:26:38.000]  是有過一段漂流曠野
[00:26:38.000 --> 00:26:40.000]  居無定所的日子
[00:26:40.000 --> 00:26:42.000]  從而反省這段日子
[00:26:42.000 --> 00:26:44.000]  為什麼我們可以熬得過呢?
[00:26:44.000 --> 00:26:46.000]  很艱難的
[00:26:46.000 --> 00:26:48.000]  是因為什麼緣故?
[00:26:48.000 --> 00:26:52.000]  不是因為我們生得夠銀利
[00:26:52.000 --> 00:26:54.000]  是因為上帝
[00:26:54.000 --> 00:26:56.000]  是因為上帝憐憫
[00:26:56.000 --> 00:26:58.000]  守約思慈愛
[00:26:58.000 --> 00:27:00.000]  我們才可以在駐棚的日子
[00:27:00.000 --> 00:27:02.000]  活過來
[00:27:02.000 --> 00:27:04.000]  即使之後
[00:27:04.000 --> 00:27:06.000]  我們有了自己的田地
[00:27:06.000 --> 00:27:08.000]  有了自己的土產
[00:27:08.000 --> 00:27:10.000]  有了自己的瓦遮頭
[00:27:10.000 --> 00:27:12.000]  生活開始變得安穩
[00:27:12.000 --> 00:27:14.000]  所謂的有保障
[00:27:14.000 --> 00:27:16.000]  但是生命的本質
[00:27:16.000 --> 00:27:18.000]  有沒有分別?
[00:27:18.000 --> 00:27:20.000]  駐棚節就是這個提醒
[00:27:20.000 --> 00:27:22.000]  即使你現在多富裕
[00:27:22.000 --> 00:27:26.000]  你的本質也是駐棚的
[00:27:26.000 --> 00:27:28.000]  換句話來說
[00:27:28.000 --> 00:27:30.000]  我們和昔日在曠野漂流的
[00:27:30.000 --> 00:27:32.000]  以色列人沒有分別
[00:27:32.000 --> 00:27:34.000]  我們之所以存活是因為
[00:27:34.000 --> 00:27:36.000]  上帝公認保守
[00:27:36.000 --> 00:27:38.000]  不是因為我們勤力拼搏夠聰明
[00:27:38.000 --> 00:27:40.000]  所以駐棚節
[00:27:40.000 --> 00:27:42.000]  是提醒每一代的以色列人
[00:27:42.000 --> 00:27:44.000]  在我們很努力
[00:27:44.000 --> 00:27:46.000]  在快要過冬之前
[00:27:46.000 --> 00:27:48.000]  我們積存了足夠的糧食
[00:27:48.000 --> 00:27:50.000]  積存了很多的財富
[00:27:50.000 --> 00:27:52.000]  我們生活開始富裕
[00:27:52.000 --> 00:27:56.000]  覺得生命似乎有了保障的時候
[00:27:56.000 --> 00:27:58.000]  駐棚節就像一棍打下來
[00:27:58.000 --> 00:28:00.000]  你不要搞錯
[00:28:00.000 --> 00:28:04.000]  上帝才是你真正的保障
[00:28:04.000 --> 00:28:06.000]  所以弟兄姊妹
[00:28:06.000 --> 00:28:08.000]  駐棚節雖然我們今天
[00:28:08.000 --> 00:28:10.000]  不需要去守這個節日
[00:28:10.000 --> 00:28:12.000]  但是它給了我們一個很好的提醒
[00:28:12.000 --> 00:28:16.000]  我們今天會不會因為不同的憂慮
[00:28:16.000 --> 00:28:18.000]  我們過分為自己
[00:28:18.000 --> 00:28:22.000]  收藏、積存了一些不必要的財寶
[00:28:22.000 --> 00:28:26.000]  我們希望在那些地上的財富裏面
[00:28:26.000 --> 00:28:28.000]  找到一個堅固的保障
[00:28:28.000 --> 00:28:30.000]  我們會不會希望他們
[00:28:30.000 --> 00:28:32.000]  給我們真正的平安
[00:28:32.000 --> 00:28:36.000]  駐棚節提醒我們一個很重要的事實
[00:28:36.000 --> 00:28:40.000]  這個世界不是我們永恆的居所
[00:28:40.000 --> 00:28:42.000]  換句話來說
[00:28:42.000 --> 00:28:44.000]  駐棚節其實是教導我們
[00:28:44.000 --> 00:28:46.000]  你要帶著一個客裡的態度
[00:28:46.000 --> 00:28:48.000]  你要帶著一種永恆的意識
[00:28:48.000 --> 00:28:50.000]  在地上生活
[00:28:50.000 --> 00:28:53.000]  你要明白上帝現在給你的
[00:28:53.000 --> 00:28:56.000]  你收藏中的、你積累中的
[00:28:56.000 --> 00:28:58.000]  是短暫的
[00:28:58.000 --> 00:29:00.000]  那些東西不能帶去永恆
[00:29:00.000 --> 00:29:02.000]  那些東西有一天一定會過去
[00:29:02.000 --> 00:29:04.000]  會扭壞
[00:29:04.000 --> 00:29:08.000]  所以我們就懂得將地上短暫的資源
[00:29:08.000 --> 00:29:11.000]  你要透過分享、透過施予
[00:29:11.000 --> 00:29:13.000]  這些善行
[00:29:13.000 --> 00:29:16.000]  來化成天上永恆的財寶
[00:29:16.000 --> 00:29:18.000]  這是駐棚節的意思
[00:29:18.000 --> 00:29:20.000]  事實上駐棚節給我們的屬靈意義
[00:29:20.000 --> 00:29:23.000]  我想剛好對應今天我們所身處的環境
[00:29:23.000 --> 00:29:26.000]  特別近期大家都知道關稅戰
[00:29:26.000 --> 00:29:28.000]  全球經濟危機
[00:29:28.000 --> 00:29:30.000]  你有沒有擔心你的錢包少了錢?
[00:29:30.000 --> 00:29:32.000]  看一看你的全接強積金
[00:29:32.000 --> 00:29:34.000]  會不會突然間好像少了一個零
[00:29:34.000 --> 00:29:37.000]  所以你會看到坊間很多資訊教你
[00:29:37.000 --> 00:29:41.000]  我們現在手上的資金要怎樣轉移、避險
[00:29:41.000 --> 00:29:43.000]  希望可以保住
[00:29:43.000 --> 00:29:47.000]  你一直積累、收藏的財富
[00:29:47.000 --> 00:29:50.000]  那些你覺得人生的保障
[00:29:50.000 --> 00:29:53.000]  丁子妹,這會不會是我們所憂慮的?
[00:29:53.000 --> 00:29:55.000]  但是駐棚節卻告訴我們
[00:29:55.000 --> 00:29:58.000]  我們真正的保障是上帝和祂的話語
[00:29:58.000 --> 00:30:01.000]  那才是我們永遠的保障
[00:30:01.000 --> 00:30:04.000]  真正的平安,耶穌說
[00:30:04.000 --> 00:30:06.000]  你見機在祂的裡面
[00:30:06.000 --> 00:30:08.000]  你藏在祂的裡面
[00:30:08.000 --> 00:30:11.000]  最後一個段落
[00:30:11.000 --> 00:30:13.000]  第十六節至第十七節
[00:30:13.000 --> 00:30:15.000]  這裡還你一切的南丁
[00:30:15.000 --> 00:30:17.000]  要在除教節、七七節、駐棚節
[00:30:17.000 --> 00:30:18.000]  一連三次
[00:30:18.000 --> 00:30:21.000]  在耶和華萬里神所選擇的地方
[00:30:21.000 --> 00:30:22.000]  朝見他
[00:30:22.000 --> 00:30:25.000]  卻不可空手朝見
[00:30:25.000 --> 00:30:27.000]  那個人要按自己的力量
[00:30:27.000 --> 00:30:29.000]  照耶和華萬里神所指的方法
[00:30:29.000 --> 00:30:31.000]  奉獻禮物
[00:30:31.000 --> 00:30:32.000]  你留意
[00:30:32.000 --> 00:30:34.000]  十六節這裡摩西吩咐以色列人
[00:30:34.000 --> 00:30:35.000]  每連三次
[00:30:35.000 --> 00:30:38.000]  要在上帝所選擇的地方
[00:30:38.000 --> 00:30:40.000]  過節,首節期
[00:30:40.000 --> 00:30:43.000]  我們說重要的事情要說多少次?
[00:30:43.000 --> 00:30:45.000]  至少三次吧
[00:30:45.000 --> 00:30:46.000]  如果你有留意
[00:30:46.000 --> 00:30:48.000]  上帝這句話說了六次
[00:30:48.000 --> 00:30:51.000]  在一至十七節裡面
[00:30:51.000 --> 00:30:53.000]  剛才最後一次就在十六節
[00:30:53.000 --> 00:30:55.000]  你發覺,十五節說一次
[00:30:55.000 --> 00:30:57.000]  然後呢
[00:30:57.000 --> 00:31:00.000]  在十一節就說一次
[00:31:00.000 --> 00:31:02.000]  另外有兩次沒有引述出來
[00:31:02.000 --> 00:31:03.000]  六七節就說了
[00:31:03.000 --> 00:31:05.000]  第二節就說了
[00:31:05.000 --> 00:31:07.000]  類似的吩咐說了六次
[00:31:07.000 --> 00:31:10.000]  你可想而知有多重要
[00:31:10.000 --> 00:31:12.000]  我們知道以色列人
[00:31:12.000 --> 00:31:15.000]  當他們一旦進入迦南生活的時候
[00:31:15.000 --> 00:31:17.000]  這十二個支派就會開始
[00:31:17.000 --> 00:31:20.000]  分散來居住
[00:31:20.000 --> 00:31:22.000]  他們會分散到
[00:31:22.000 --> 00:31:23.000]  整個巴勒斯坦
[00:31:23.000 --> 00:31:24.000]  整個迦南地
[00:31:24.000 --> 00:31:25.000]  不同的地方
[00:31:25.000 --> 00:31:27.000]  居住
[00:31:27.000 --> 00:31:30.000]  但在首節期的時候
[00:31:30.000 --> 00:31:32.000]  百姓卻不可以
[00:31:32.000 --> 00:31:34.000]  在自己居住的地方
[00:31:34.000 --> 00:31:35.000]  貪我方便
[00:31:35.000 --> 00:31:36.000]  便利我自己
[00:31:36.000 --> 00:31:37.000]  在自己的城市裡
[00:31:37.000 --> 00:31:39.000]  自己設立一個首節
[00:31:39.000 --> 00:31:40.000]  敬拜獻祭的場所
[00:31:40.000 --> 00:31:41.000]  可不可以?
[00:31:41.000 --> 00:31:43.000]  上帝說不可以
[00:31:43.000 --> 00:31:45.000]  不可以貪方便
[00:31:45.000 --> 00:31:47.000]  上帝要求散居在各地的以色列人
[00:31:47.000 --> 00:31:48.000]  每年三次
[00:31:48.000 --> 00:31:51.000]  要專程回到上帝指定的地方
[00:31:51.000 --> 00:31:52.000]  即是回望的地方
[00:31:52.000 --> 00:31:53.000]  或者說
[00:31:53.000 --> 00:31:56.000]  聖殿所在地耶路撒冷
[00:31:56.000 --> 00:31:58.000]  你一定要在那裡
[00:31:58.000 --> 00:31:59.000]  守你的節日
[00:31:59.000 --> 00:32:00.000]  朝見他
[00:32:00.000 --> 00:32:02.000]  獻上禮物
[00:32:02.000 --> 00:32:05.000]  這樣就麻煩了
[00:32:05.000 --> 00:32:06.000]  你住得近就好
[00:32:06.000 --> 00:32:07.000]  你住在猶大地就好
[00:32:07.000 --> 00:32:09.000]  可能隔幾條街就到了
[00:32:09.000 --> 00:32:12.000]  你住在迦尼尼
[00:32:12.000 --> 00:32:13.000]  你就知道
[00:32:13.000 --> 00:32:15.000]  你會有很多不便
[00:32:15.000 --> 00:32:17.000]  上帝的吩咐
[00:32:17.000 --> 00:32:20.000]  對散居的百姓
[00:32:20.000 --> 00:32:22.000]  會造成不便
[00:32:22.000 --> 00:32:24.000]  特別是住得遠離
[00:32:24.000 --> 00:32:26.000]  回望和耶路撒冷的以色列人
[00:32:26.000 --> 00:32:27.000]  你想想
[00:32:27.000 --> 00:32:28.000]  一年三次
[00:32:28.000 --> 00:32:30.000]  都很頻密
[00:32:30.000 --> 00:32:32.000]  五月節朝聖完結後
[00:32:32.000 --> 00:32:34.000]  隔兩個月又來了
[00:32:34.000 --> 00:32:36.000]  五旬節七一節又要去朝聖
[00:32:36.000 --> 00:32:38.000]  再隔四個月
[00:32:38.000 --> 00:32:40.000]  又要去住彭寺
[00:32:40.000 --> 00:32:42.000]  並且上帝說
[00:32:42.000 --> 00:32:44.000]  不只是你要帶自己路上的物資
[00:32:44.000 --> 00:32:47.000]  不是帶衣服、鞋子、食物、用品
[00:32:47.000 --> 00:32:49.000]  上帝說你不可以空手朝見他
[00:32:49.000 --> 00:32:51.000]  即是你要帶什麼?
[00:32:51.000 --> 00:32:53.000]  你要帶祭身去
[00:32:53.000 --> 00:32:55.000]  你要帶祭身去
[00:32:55.000 --> 00:32:57.000]  你要帶禮物去
[00:32:57.000 --> 00:33:00.000]  雖然說是南丁
[00:33:00.000 --> 00:33:04.000]  即是滿了十二歲以上的男孩
[00:33:04.000 --> 00:33:06.000]  但很多時候不只是男人去
[00:33:06.000 --> 00:33:08.000]  留意耶穌受好節期的時候
[00:33:08.000 --> 00:33:09.000]  一家大小
[00:33:09.000 --> 00:33:11.000]  起碼媽媽、瑪利亞都有去
[00:33:11.000 --> 00:33:13.000]  因為你小的十二歲去了
[00:33:13.000 --> 00:33:14.000]  媽媽也會去
[00:33:14.000 --> 00:33:16.000]  一群男人去不懂照顧自己
[00:33:16.000 --> 00:33:18.000]  婦女有時也會跟著去
[00:33:18.000 --> 00:33:20.000]  所以每次朝聖
[00:33:20.000 --> 00:33:22.000]  也不容易
[00:33:22.000 --> 00:33:24.000]  可能沒有我們今天家庭旅行那麼複雜
[00:33:24.000 --> 00:33:26.000]  又要訂機票、訂酒店
[00:33:26.000 --> 00:33:28.000]  當小朋友請假等等
[00:33:28.000 --> 00:33:30.000]  但絕對不是簡單的事情
[00:33:30.000 --> 00:33:32.000]  每次朝聖
[00:33:32.000 --> 00:33:34.000]  百姓都要花時間、心思、努力去預備
[00:33:34.000 --> 00:33:36.000]  不過是很麻煩的
[00:33:36.000 --> 00:33:38.000]  但正好是考驗
[00:33:38.000 --> 00:33:40.000]  百姓是否對上帝信服
[00:33:40.000 --> 00:33:42.000]  你對上帝有沒有心?
[00:33:42.000 --> 00:33:44.000]  對上帝有沒有愛?
[00:33:44.000 --> 00:33:46.000]  就在那裡見真章
[00:33:46.000 --> 00:33:48.000]  事實上不容易
[00:33:48.000 --> 00:33:50.000]  有很多外面的人
[00:33:50.000 --> 00:33:52.000]  會叫你不要這樣做
[00:33:52.000 --> 00:33:53.000]  試想像一下
[00:33:53.000 --> 00:33:55.000]  以色列人進入迦南生活之後
[00:33:55.000 --> 00:33:57.000]  他們周邊的迦南人
[00:33:57.000 --> 00:33:59.000]  他們的獻祭不用那麼複雜
[00:33:59.000 --> 00:34:01.000]  他們的守節期不用那麼麻煩
[00:34:01.000 --> 00:34:03.000]  沒有那麼多規矩
[00:34:03.000 --> 00:34:04.000]  可以很隨心
[00:34:04.000 --> 00:34:05.000]  你照自己的想法
[00:34:05.000 --> 00:34:07.000]  你在山上搭個壇
[00:34:07.000 --> 00:34:09.000]  來獻祭、守節也可以
[00:34:09.000 --> 00:34:11.000]  你在山下找棵樹
[00:34:11.000 --> 00:34:14.000]  搭個壇、守節、獻祭也可以
[00:34:14.000 --> 00:34:16.000]  非常方便、簡單
[00:34:16.000 --> 00:34:18.000]  你有心就可以了
[00:34:18.000 --> 00:34:19.000]  弟兄姊妹
[00:34:19.000 --> 00:34:22.000]  你會看到當以色列人進入迦南之後
[00:34:22.000 --> 00:34:24.000]  會被各式各樣的偶像
[00:34:24.000 --> 00:34:26.000]  敬拜的風俗影響
[00:34:26.000 --> 00:34:30.000]  引誘他們慢慢偏離上帝的吩咐
[00:34:30.000 --> 00:34:32.000]  這些看來很簡單、很方便
[00:34:32.000 --> 00:34:35.000]  很吸引人的敬拜方式、過節的方式
[00:34:35.000 --> 00:34:40.000]  卻不是上帝所喜悅、所揀選
[00:34:40.000 --> 00:34:42.000]  上帝之所以要求以色列人
[00:34:42.000 --> 00:34:44.000]  每年三次專程回到
[00:34:44.000 --> 00:34:47.000]  他所指定的地方來守這些節日
[00:34:47.000 --> 00:34:50.000]  是要考驗百姓對他的忠誠
[00:34:50.000 --> 00:34:54.000]  面對著不同的引誘、挑戰的時候
[00:34:54.000 --> 00:34:56.000]  我們能不能夠堅持
[00:34:56.000 --> 00:34:58.000]  來討上帝的喜悅
[00:34:58.000 --> 00:35:01.000]  順從上帝的吩咐
[00:35:01.000 --> 00:35:06.000]  揀選、走他所揀選的道路
[00:35:06.000 --> 00:35:09.000]  以致我們即使和外邦人一起生活
[00:35:09.000 --> 00:35:12.000]  我們仍然可以竭力在他們中間
[00:35:12.000 --> 00:35:15.000]  分別出來,讓他們看得到
[00:35:15.000 --> 00:35:17.000]  從而讓他們有機會認識
[00:35:17.000 --> 00:35:20.000]  我們所相信的上帝
[00:35:20.000 --> 00:35:22.000]  所以,頂姐妹
[00:35:22.000 --> 00:35:24.000]  駐彭節給我們一個提醒
[00:35:24.000 --> 00:35:27.000]  或者說節期給我們一個提醒
[00:35:27.000 --> 00:35:30.000]  特別是為了下星期
[00:35:30.000 --> 00:35:33.000]  我們也有新約教會要守的節日
[00:35:33.000 --> 00:35:35.000]  我們也有壽苦節、復活節
[00:35:35.000 --> 00:35:37.000]  我們準備好了嗎?
[00:35:37.000 --> 00:35:39.000]  特別是上帝的吩咐
[00:35:39.000 --> 00:35:42.000]  不可以空手朝見他
[00:35:42.000 --> 00:35:45.000]  換句話來說,這是一個挑戰
[00:35:45.000 --> 00:35:47.000]  回來也不夠
[00:35:47.000 --> 00:35:50.000]  來對地方也不夠
[00:35:50.000 --> 00:35:52.000]  不可以空手
[00:35:52.000 --> 00:35:54.000]  但上帝說得好
[00:35:54.000 --> 00:35:56.000]  上帝說:你一定有能力
[00:35:56.000 --> 00:35:58.000]  因為經文說了什麼?
