
[00:00:00.000 --> 00:00:08.000]  今天「經憤」記載在菲律比書四章 一字九字
[00:22:34.000 --> 00:22:38.000]  之所以能夠上上喜樂是因為什麼原因
[00:22:38.000 --> 00:22:42.000]  就是因為你和上帝常常結連
[00:22:42.000 --> 00:22:44.000]  就是這麼簡單
[00:22:44.000 --> 00:22:46.000]  你常常靠近上帝
[00:22:46.000 --> 00:22:48.000]  你知道無論你經歷什麼上帝都看著你
[00:22:48.000 --> 00:22:50.000]  在你旁邊的時候
[00:22:50.000 --> 00:22:53.000]  你便能夠寬容,你便能夠喜樂
[00:22:53.000 --> 00:22:55.000]  因為你知道不是靠你自己來控制
[00:22:55.000 --> 00:22:57.000]  不是靠你自己掌握
[00:22:57.000 --> 00:23:00.000]  是靠著上帝靠他帶領你
[00:23:00.000 --> 00:23:02.000]  你會發現
[00:23:02.000 --> 00:23:04.000]  在這個世界裏面
[00:23:04.000 --> 00:23:09.000]  沒有任何事情能夠奪去上帝給你的那份淑天的盼望
[00:23:09.000 --> 00:23:14.000]  你要確信自己是活在上帝的恩典、保守和帶領的裏面
[00:23:14.000 --> 00:23:17.000]  亦因為這樣,我們可以在人的前面
[00:23:17.000 --> 00:23:20.000]  無論別人對我們怎樣都好
[00:23:20.000 --> 00:23:22.000]  可以像保羅所說
[00:23:22.000 --> 00:23:25.000]  展現出那份謙和的特質
[00:23:25.000 --> 00:23:28.000]  我們對事物、對自己的際遇
[00:23:28.000 --> 00:23:31.000]  不會怨天尤人,不會走極端
[00:23:31.000 --> 00:23:35.000]  亦不會過於抓住自己的權益來不放手
[00:23:35.000 --> 00:23:37.000]  我們更加不會對人過份的偏激
[00:23:37.000 --> 00:23:40.000]  反而我們願意去相信別人
[00:23:40.000 --> 00:23:43.000]  我們願意去對人寬容
[00:23:43.000 --> 00:23:46.000]  即使我們面對那些對我們不好的人
[00:23:46.000 --> 00:23:49.000]  我們亦不會以牙還牙
[00:23:49.000 --> 00:23:51.000]  這就是保羅所說
[00:23:51.000 --> 00:23:56.000]  因為喜樂而有那種謙和的主事態度
[00:23:56.000 --> 00:23:57.000]  簡單來說
[00:23:57.000 --> 00:23:58.000]  保羅這裏說
[00:23:58.000 --> 00:24:02.000]  喜樂就是依靠上帝你坦然的面對自己
[00:24:02.000 --> 00:24:04.000]  面對自己的際遇
[00:24:04.000 --> 00:24:07.000]  面對你身邊的事物
[00:24:07.000 --> 00:24:10.000]  一種積極正面的做人態度
[00:24:10.000 --> 00:24:15.000]  這是保羅第一個要求頂姊妹培養的
[00:24:15.000 --> 00:24:16.000]  第二方面
[00:24:16.000 --> 00:24:18.000]  又是我們很熟悉的聖經禁句
[00:24:18.000 --> 00:24:21.000]  應當一無掛律
[00:24:21.000 --> 00:24:26.000]  會不會對這個命令覺得很困難
[00:24:26.000 --> 00:24:28.000]  我聽過很多頂姊妹覺得
[00:24:28.000 --> 00:24:30.000]  明白,明白為甚麼
[00:24:30.000 --> 00:24:31.000]  不過做不到
[00:24:31.000 --> 00:24:33.000]  人怎可能沒有憂慮
[00:24:33.000 --> 00:24:35.000]  憂慮本來就是一個
[00:24:35.000 --> 00:24:38.000]  我們與生俱來的情緒
[00:24:38.000 --> 00:24:40.000]  很難叫人不憂慮
[00:24:40.000 --> 00:24:43.000]  說回幾年前COVID你有沒有憂慮
[00:24:43.000 --> 00:24:45.000]  過了,我忘記了
[00:24:45.000 --> 00:24:47.000]  你回想起幾年前
[00:24:47.000 --> 00:24:50.000]  COVID一開始最憂慮的是甚麼
[00:24:50.000 --> 00:24:52.000]  一層層地來的
[00:24:52.000 --> 00:24:54.000]  沒有口罩,沒有搓手液
[00:24:54.000 --> 00:24:56.000]  沒有廁紙,用品
[00:24:56.000 --> 00:24:57.000]  這件事害怕,那件事害怕
[00:24:57.000 --> 00:24:58.000]  這是第一層
[00:24:58.000 --> 00:24:59.000]  第二層呢
[00:24:59.000 --> 00:25:01.000]  開始解決了這些
[00:25:01.000 --> 00:25:03.000]  糟了,小朋友怎樣上學
[00:25:03.000 --> 00:25:05.000]  安排不到,跟你一起
[00:25:05.000 --> 00:25:06.000]  家居,那怎樣
[00:25:06.000 --> 00:25:07.000]  打大交
[00:25:07.000 --> 00:25:09.000]  或者家裏有老人家
[00:25:09.000 --> 00:25:11.000]  要看醫生覆診,又怎樣
[00:25:11.000 --> 00:25:13.000]  很多憂慮再遠一點
[00:25:13.000 --> 00:25:15.000]  經濟開始下滑落王
[00:25:15.000 --> 00:25:17.000]  有些人的工作不保
[00:25:17.000 --> 00:25:19.000]  很多商舖結業
[00:25:19.000 --> 00:25:21.000]  甚至教會怎樣
[00:25:21.000 --> 00:25:23.000]  教會其實
[00:25:23.000 --> 00:25:25.000]  不是說王宅
[00:25:25.000 --> 00:25:27.000]  普世教會其實都在COVID裏
[00:25:27.000 --> 00:25:29.000]  受到很大的影響
[00:25:29.000 --> 00:25:31.000]  實體都回不了
[00:25:31.000 --> 00:25:33.000]  怎樣去牧養,怎樣去聚會
[00:25:33.000 --> 00:25:35.000]  一堆一堆的憂慮
[00:25:35.000 --> 00:25:37.000]  怎樣去不憂慮
[00:25:37.000 --> 00:25:39.000]  說近一點
[00:25:39.000 --> 00:25:41.000]  上星期有沒有人坐飛機
[00:25:41.000 --> 00:25:43.000]  有沒有人要
[00:25:43.000 --> 00:25:45.000]  剛剛遇到星期五
[00:25:45.000 --> 00:25:47.000]  星期五,Window,單機
[00:25:47.000 --> 00:25:49.000]  有沒有人出事
[00:25:49.000 --> 00:25:51.000]  或者你身邊的人
[00:25:51.000 --> 00:25:53.000]  如果你看新聞的時候
[00:25:53.000 --> 00:25:55.000]  你會發現很難不憂慮
[00:25:55.000 --> 00:25:57.000]  因為不只是
[00:25:57.000 --> 00:25:59.000]  飛機出發不了
[00:25:59.000 --> 00:26:01.000]  然後所有他的行程
[00:26:01.000 --> 00:26:03.000]  酒店,甚至要轉機
[00:26:03.000 --> 00:26:05.000]  通通怎麼辦
[00:26:05.000 --> 00:26:07.000]  你只是賠機票給我沒用
[00:26:07.000 --> 00:26:09.000]  我都一堆憂慮要處理
[00:26:09.000 --> 00:26:11.000]  憂慮就好像變了骨牌效應
[00:26:11.000 --> 00:26:13.000]  很多旅客
[00:26:13.000 --> 00:26:15.000]  不單單行程
[00:26:15.000 --> 00:26:17.000]  心情都大受影響
[00:26:17.000 --> 00:26:19.000]  事實上在生活裏面
[00:26:19.000 --> 00:26:21.000]  我們一定有一些東西
[00:26:21.000 --> 00:26:23.000]  是掌握不了,預計不了
[00:26:23.000 --> 00:26:25.000]  因為這樣我們一定會有憂慮
[00:26:25.000 --> 00:26:27.000]  不過
[00:26:27.000 --> 00:26:29.000]  保羅這裏給了一個方法
[00:26:29.000 --> 00:26:31.000]  我們不是要讓憂慮消失
[00:26:31.000 --> 00:26:33.000]  是不要讓它困住你的人生
[00:26:33.000 --> 00:26:35.000]  保羅這裏說
[00:26:35.000 --> 00:26:37.000]  凡事藉著討告祈求
[00:26:37.000 --> 00:26:39.000]  並且帶著一個感恩的心
[00:26:39.000 --> 00:26:41.000]  將你一切的需要
[00:26:41.000 --> 00:26:43.000]  告訴上帝
[00:26:43.000 --> 00:26:45.000]  保羅
[00:26:45.000 --> 00:26:47.000]  這個教導很簡單
[00:26:47.000 --> 00:26:49.000]  原因是
[00:26:49.000 --> 00:26:51.000]  他說主已經近了
[00:26:51.000 --> 00:26:53.000]  意思其實
[00:26:53.000 --> 00:26:55.000]  有兩方面,一方面是說
[00:26:55.000 --> 00:26:57.000]  空間上的接近就是
[00:26:57.000 --> 00:26:59.000]  時間上的接近
[00:26:59.000 --> 00:27:01.000]  就是耶穌基督很快回來
[00:27:01.000 --> 00:27:03.000]  另一個就是空間上的接近
[00:27:03.000 --> 00:27:05.000]  就是其實耶穌很近
[00:27:05.000 --> 00:27:07.000]  在你旁邊
[00:27:07.000 --> 00:27:09.000]  你有什麼顧慮,有什麼需要
[00:27:09.000 --> 00:27:11.000]  你隨時告訴他
[00:27:11.000 --> 00:27:13.000]  他是知道的
[00:27:13.000 --> 00:27:15.000]  他願意去聆聽
[00:27:15.000 --> 00:27:17.000]  所以之所以要隨時
[00:27:17.000 --> 00:27:19.000]  來討告教託
[00:27:19.000 --> 00:27:21.000]  不是因為耶穌基督忘記我們
[00:27:21.000 --> 00:27:23.000]  善忘,所以我們要常常
[00:27:23.000 --> 00:27:25.000]  他日餓夜餓,餓到他
[00:27:25.000 --> 00:27:27.000]  幫我們搞定為止
[00:27:27.000 --> 00:27:29.000]  教託其實是
[00:27:29.000 --> 00:27:31.000]  培育我們
[00:27:31.000 --> 00:27:33.000]  時常連結著耶穌基督
[00:27:33.000 --> 00:27:35.000]  那個關係
[00:27:35.000 --> 00:27:37.000]  提醒我們其實耶穌沒有忘記我們
[00:27:37.000 --> 00:27:39.000]  他每時每刻都眷顧我們
[00:27:39.000 --> 00:27:41.000]  保守我們
[00:27:41.000 --> 00:27:43.000]  當然有些時候
[00:27:43.000 --> 00:27:45.000]  他不一定按我們的心意來成就
[00:27:45.000 --> 00:27:47.000]  不一定立即解決
[00:27:47.000 --> 00:27:49.000]  我們遇到的困難
[00:27:49.000 --> 00:27:51.000]  有時他甚至
[00:27:51.000 --> 00:27:53.000]  會容許一些困難落在你身上
[00:27:53.000 --> 00:27:55.000]  不離開
[00:27:55.000 --> 00:27:57.000]  他只是要你學會
[00:27:57.000 --> 00:27:59.000]  你搞不定,你要放手
[00:27:59.000 --> 00:28:01.000]  你要挨笨到耶穌
[00:28:01.000 --> 00:28:03.000]  讓他幫你
[00:28:03.000 --> 00:28:05.000]  你要學習信心等候的功課
[00:28:05.000 --> 00:28:07.000]  因為他允許
[00:28:07.000 --> 00:28:09.000]  一定能搞定
[00:28:09.000 --> 00:28:11.000]  正如保羅所說
[00:28:11.000 --> 00:28:13.000]  當我們願意討告
[00:28:13.000 --> 00:28:15.000]  祈求教託的時候
[00:28:15.000 --> 00:28:17.000]  沒有允許即時解決我們的問題
[00:28:17.000 --> 00:28:19.000]  卻是允許
[00:28:19.000 --> 00:28:21.000]  他會賜下足夠的
[00:28:21.000 --> 00:28:23.000]  平安,出人意外的平安
[00:28:23.000 --> 00:28:25.000]  保守我們在耶穌基督裡的心懷意念
[00:28:25.000 --> 00:28:27.000]  正如主耶穌基督
[00:28:27.000 --> 00:28:29.000]  他臨離世前
[00:28:29.000 --> 00:28:31.000]  他也跟門徒說,在這個世界上
[00:28:31.000 --> 00:28:33.000]  一定會有什麼?
[00:28:33.000 --> 00:28:35.000]  苦難,耶穌沒有違反商品說明條例
[00:28:35.000 --> 00:28:37.000]  你一定遇到
[00:28:37.000 --> 00:28:39.000]  但同時耶穌說什麼?
[00:28:39.000 --> 00:28:41.000]  他說他搞定了
[00:28:41.000 --> 00:28:43.000]  他沒有說我們會搞定
[00:28:43.000 --> 00:28:45.000]  他說他會搞定
[00:28:45.000 --> 00:28:47.000]  你相信他
[00:28:47.000 --> 00:28:49.000]  他已經勝過世界
[00:28:49.000 --> 00:28:51.000]  你安穩在裡面
[00:28:51.000 --> 00:28:53.000]  一定會有平安
[00:28:53.000 --> 00:28:55.000]  所以就算環境多惡劣
[00:28:55.000 --> 00:28:57.000]  多嚴峻
[00:28:57.000 --> 00:28:59.000]  保羅提醒我們
[00:28:59.000 --> 00:29:01.000]  教託就是我們確信
[00:29:01.000 --> 00:29:03.000]  神應認長管
[00:29:03.000 --> 00:29:05.000]  如果我們不確信上帝長管
[00:29:05.000 --> 00:29:07.000]  我們教託給他做什麼?
[00:29:07.000 --> 00:29:09.000]  最後你自己拿回來做
[00:29:09.000 --> 00:29:11.000]  教託就意味著
[00:29:11.000 --> 00:29:13.000]  你一定要放手
[00:29:13.000 --> 00:29:15.000]  信上帝,不是信自己
[00:29:15.000 --> 00:29:17.000]  並且確信耶穌
[00:29:17.000 --> 00:29:19.000]  很愛我們
[00:29:19.000 --> 00:29:21.000]  有需要的時候
[00:29:21.000 --> 00:29:23.000]  一定向我們施恩典幫助
[00:29:23.000 --> 00:29:25.000]  所以
[00:29:25.000 --> 00:29:27.000]  我們之所以可以凡事
[00:29:27.000 --> 00:29:29.000]  帶著感恩的心來到上帝面前祈求
[00:29:29.000 --> 00:29:31.000]  是因為我們確信凡事
[00:29:31.000 --> 00:29:33.000]  上帝都有長管
[00:29:33.000 --> 00:29:35.000]  凡事上帝都有足夠的供應
[00:29:35.000 --> 00:29:37.000]  和保護
[00:29:37.000 --> 00:29:39.000]  事情的好壞不再是
[00:29:39.000 --> 00:29:41.000]  我們感恩的焦點
[00:29:41.000 --> 00:29:43.000]  上帝本人
[00:29:43.000 --> 00:29:45.000]  才是我們感恩的焦點
[00:29:45.000 --> 00:29:47.000]  換句話來說
[00:29:47.000 --> 00:29:49.000]  感恩其實也好像起落一樣
[00:29:49.000 --> 00:29:51.000]  是一個信心的宣告
[00:29:51.000 --> 00:29:53.000]  宣認上帝在我們身上
[00:29:53.000 --> 00:29:55.000]  的主權和大能
[00:29:55.000 --> 00:29:57.000]  沒有任何事情能夠將上帝
[00:29:57.000 --> 00:29:59.000]  在我們身上的慈愛拿走
[00:29:59.000 --> 00:30:03.000]  上帝依然是萬有的根基
[00:30:03.000 --> 00:30:05.000]  所以感恩其實不是被動的
[00:30:05.000 --> 00:30:07.000]  不是你等到有一些好的事情
[00:30:07.000 --> 00:30:09.000]  發生然後我們出現的行為
[00:30:09.000 --> 00:30:11.000]  感恩反過來是我們凡事
[00:30:11.000 --> 00:30:13.000]  主動去連結上帝
[00:30:13.000 --> 00:30:15.000]  一種信心的表達
[00:30:15.000 --> 00:30:17.000]  我還記得
[00:30:17.000 --> 00:30:19.000]  曾經聽過一個馬丁路德的故事
[00:30:19.000 --> 00:30:21.000]  有一次他自己
[00:30:21.000 --> 00:30:23.000]  在宗教改革的過程中
[00:30:23.000 --> 00:30:25.000]  面臨很大的危機和逼迫
[00:30:25.000 --> 00:30:27.000]  極其的沮喪和很多的憂慮
[00:30:27.000 --> 00:30:29.000]  他太太見到他
[00:30:29.000 --> 00:30:31.000]  就特意穿上一件
[00:30:31.000 --> 00:30:33.000]  喪服
[00:30:33.000 --> 00:30:35.000]  即是全身黑色的服飾
[00:30:35.000 --> 00:30:37.000]  出現在他面前
[00:30:37.000 --> 00:30:39.000]  馬丁路德就很驚訝
[00:30:39.000 --> 00:30:41.000]  老婆你為什麼穿成這樣
[00:30:41.000 --> 00:30:43.000]  誰過世了
[00:30:43.000 --> 00:30:45.000]  馬丁路德這麼愛主
[00:30:45.000 --> 00:30:47.000]  當然很生氣
[00:30:47.000 --> 00:30:49.000]  怎麼搞的上帝死了
[00:30:49.000 --> 00:30:51.000]  上帝怎麼可能死了
[00:30:51.000 --> 00:30:53.000]  他太太就笑著這樣說
[00:30:53.000 --> 00:30:55.000]  上帝都沒有死
[00:30:55.000 --> 00:30:57.000]  既然是這樣你為什麼這麼愁
[00:30:57.000 --> 00:30:59.000]  上帝都還在
[00:30:59.000 --> 00:31:01.000]  上帝仍然掌管他一定幫助你渡過難關
[00:31:01.000 --> 00:31:03.000]  你又何必
[00:31:03.000 --> 00:31:05.000]  自己抱著太多憂慮在身上
[00:31:05.000 --> 00:31:07.000]  馬丁路德於是
[00:31:07.000 --> 00:31:09.000]  謊言大悟
[00:31:09.000 --> 00:31:11.000]  他從上帝以來那種信心和喜樂
[00:31:11.000 --> 00:31:13.000]  其實也提醒我們
[00:31:13.000 --> 00:31:15.000]  陰無掛淚的關鍵
[00:31:15.000 --> 00:31:17.000]  不是我們身處的環境
[00:31:17.000 --> 00:31:19.000]  有沒有改善
[00:31:19.000 --> 00:31:21.000]  而是因為我們時刻
[00:31:21.000 --> 00:31:23.000]  和上帝結連
[00:31:23.000 --> 00:31:25.000]  事實上兄姐妹
[00:31:25.000 --> 00:31:27.000]  我們每一個人在世上都有自己
[00:31:27.000 --> 00:31:29.000]  或者說上帝
[00:31:29.000 --> 00:31:31.000]  要你面對的難關
[00:31:31.000 --> 00:31:33.000]  但是那些平安
[00:31:33.000 --> 00:31:35.000]  喜樂的人
[00:31:35.000 --> 00:31:37.000]  他們有一個秘訣
[00:31:37.000 --> 00:31:39.000]  怎樣轉化
[00:31:39.000 --> 00:31:41.000]  有沒有玩過拍照
[00:31:41.000 --> 00:31:43.000]  手機也好
[00:31:43.000 --> 00:31:45.000]  單反也好
[00:31:45.000 --> 00:31:47.000]  你拍照一定要做一個動作
[00:31:47.000 --> 00:31:49.000]  對焦
[00:31:49.000 --> 00:31:51.000]  每遇到一件事
[00:31:51.000 --> 00:31:53.000]  你就先對焦
[00:31:53.000 --> 00:31:55.000]  對準上帝
[00:31:55.000 --> 00:31:57.000]  看清楚一件事
[00:31:57.000 --> 00:31:59.000]  然後才按掣
[00:31:59.000 --> 00:32:01.000]  你拍出來的東西會怎樣
[00:32:01.000 --> 00:32:03.000]  就會清晰
[00:32:03.000 --> 00:32:05.000]  就會美好
[00:32:05.000 --> 00:32:07.000]  首先連結對準上帝的時候
[00:32:07.000 --> 00:32:09.000]  上帝還在
[00:32:09.000 --> 00:32:11.000]  沒有離開
[00:32:11.000 --> 00:32:13.000]  你就可以坦然面對你的逆境
[00:32:13.000 --> 00:32:15.000]  因為是上帝和你一起去面對
[00:32:15.000 --> 00:32:17.000]  並且上帝幫我們去面對
[00:32:17.000 --> 00:32:19.000]  事實上平安和喜樂
[00:32:19.000 --> 00:32:21.000]  就好像一對孖公仔
[00:32:21.000 --> 00:32:23.000]  平安就是我們知道上帝掌管著
[00:32:23.000 --> 00:32:25.000]  即使在風浪裏面
[00:32:25.000 --> 00:32:27.000]  我們可以安穩
[00:32:27.000 --> 00:32:29.000]  而喜樂就是我們享受
[00:32:29.000 --> 00:32:31.000]  其實上帝在風浪裏面
[00:32:31.000 --> 00:32:33.000]  和我們同在
[00:32:33.000 --> 00:32:35.000]  我們可以在風浪裏面
[00:32:35.000 --> 00:32:37.000]  前行
[00:32:37.000 --> 00:32:39.000]  繼續去認識探索這個世界
[00:32:39.000 --> 00:32:41.000]  在裏面侍奉榮耀上帝
[00:32:41.000 --> 00:32:43.000]  再看最後的經文
[00:32:43.000 --> 00:32:45.000]  儘管
[00:32:45.000 --> 00:32:47.000]  剛才也說過
[00:32:47.000 --> 00:32:49.000]  保羅或是菲律比教會
[00:32:49.000 --> 00:32:51.000]  他們身處的環境
[00:32:51.000 --> 00:32:53.000]  對基督宗教是不友善的
[00:32:53.000 --> 00:32:55.000]  充滿很多的敵意
[00:32:55.000 --> 00:32:57.000]  甚至會有一些不合理
[00:32:57.000 --> 00:32:59.000]  不公道的事情發生在他們的生活裏面
[00:32:59.000 --> 00:33:01.000]  但保羅卻是提醒
[00:33:01.000 --> 00:33:03.000]  菲律比的信徒
[00:33:03.000 --> 00:33:05.000]  仍然是天父所創造
[00:33:05.000 --> 00:33:07.000]  所會有的世界
[00:33:07.000 --> 00:33:09.000]  上帝仍然
[00:33:09.000 --> 00:33:11.000]  賜福給世人
[00:33:11.000 --> 00:33:13.000]  人世間其實仍然
[00:33:13.000 --> 00:33:15.000]  有很多美善的事物
[00:33:15.000 --> 00:33:17.000]  是值得信徒
[00:33:17.000 --> 00:33:19.000]  來欣賞
[00:33:19.000 --> 00:33:21.000]  甚至乎學習
[00:33:21.000 --> 00:33:23.000]  所以保羅在第八節裏說
[00:33:23.000 --> 00:33:25.000]  弟兄們,我還有未盡的話
[00:33:25.000 --> 00:33:27.000]  凡是那些真實的、可敬的、公義的
[00:33:27.000 --> 00:33:29.000]  清潔的、可愛的
[00:33:29.000 --> 00:33:31.000]  有美名的,若有什麼得行
[00:33:31.000 --> 00:33:33.000]  若有什麼稱讚
[00:33:33.000 --> 00:33:37.000]  這些事,我們都要去思想
[00:33:37.000 --> 00:33:41.000]  但我想大家都有看新聞的習慣
[00:33:41.000 --> 00:33:43.000]  有沒有發覺其實
[00:33:43.000 --> 00:33:45.000]  這幾年我們看新聞的時候
[00:33:45.000 --> 00:33:47.000]  多了很多的感受
[00:33:47.000 --> 00:33:49.000]  可能特別是負面的感受
[00:33:49.000 --> 00:33:55.000]  為什麼我們身處的社會搞成這樣呢?
[00:33:55.000 --> 00:33:57.000]  為什麼世界搞成這樣呢?
[00:33:57.000 --> 00:33:58.000]  立立亂
[00:33:58.000 --> 00:34:00.000]  為什麼好像越來越糟糕
[00:34:00.000 --> 00:34:02.000]  身邊的人做事為什麼會做成這樣呢?
[00:34:02.000 --> 00:34:04.000]  以前不是這樣的
[00:34:04.000 --> 00:34:08.000]  為什麼人的道德操守好像越來越差呢?
[00:34:08.000 --> 00:34:10.000]  不知道你有沒有這些同感?
[00:34:10.000 --> 00:34:14.000]  最近看過一篇文章
[00:34:14.000 --> 00:34:16.000]  他說香港人其實
[00:34:16.000 --> 00:34:18.000]  有時對事、對人的態度
[00:34:18.000 --> 00:34:20.000]  其實負面多了,否定多了
[00:34:20.000 --> 00:34:22.000]  這篇文章說到
[00:34:22.000 --> 00:34:28.000]  沒有貶義,純粹是筆者的體會
[00:34:28.000 --> 00:34:30.000]  他說香港人有五個缺點
[00:34:30.000 --> 00:34:32.000]  其中一個不知道你認不認同
[00:34:32.000 --> 00:34:34.000]  他說很多的挑剔
[00:34:34.000 --> 00:34:36.000]  很多的吹毛求疵
[00:34:36.000 --> 00:34:40.000]  很多人喜歡在一些很少的事上找錯處
[00:34:40.000 --> 00:34:44.000]  只要發現對方跟自己的做法不同
[00:34:44.000 --> 00:34:46.000]  就會批評
[00:34:46.000 --> 00:34:48.000]  反對
[00:34:48.000 --> 00:34:50.000]  平時處事對人很mean
[00:34:50.000 --> 00:34:52.000]  即是很苛刻
[00:34:52.000 --> 00:34:54.000]  談的多,讚的少
[00:34:54.000 --> 00:34:56.000]  所以香港人都習慣性批評
[00:34:56.000 --> 00:34:58.000]  因為這樣的緣故
[00:34:58.000 --> 00:35:00.000]  大家都不敢表達自己
[00:35:00.000 --> 00:35:04.000]  因為一表達就被人公審
[00:35:04.000 --> 00:35:06.000]  所以變得很被動
[00:35:06.000 --> 00:35:10.000]  丁姐妹,無論你認不認同這種說法
[00:35:10.000 --> 00:35:12.000]  其實有一樣東西我們否定不了
[00:35:12.000 --> 00:35:14.000]  幾個圖都走不掉
[00:35:14.000 --> 00:35:18.000]  我們起落不了其中一個原因
[00:35:18.000 --> 00:35:20.000]  可能是因為我們對這個世界
[00:35:20.000 --> 00:35:24.000]  對身邊的人積累了很多的不滿
[00:35:24.000 --> 00:35:30.000]  積累了很多的不滿和紅素
[00:35:30.000 --> 00:35:32.000]  事實上我們不難去理解
[00:35:32.000 --> 00:35:34.000]  如果我們對這個世界對世人
[00:35:34.000 --> 00:35:36.000]  真的積累很多的負面看法的時候
[00:35:36.000 --> 00:35:38.000]  你很難去愛他
[00:35:38.000 --> 00:35:40.000]  你憎一個人你怎樣去愛他
[00:35:40.000 --> 00:35:42.000]  很難的
[00:35:42.000 --> 00:35:46.000]  如果我們積存了太多負面批評的看法的時候
[00:35:46.000 --> 00:35:48.000]  我們很難去代表耶穌祝福他
[00:35:48.000 --> 00:35:50.000]  我們更加很難在他們面前
[00:35:50.000 --> 00:35:54.000]  告訴他們耶穌愛他們
[00:35:54.000 --> 00:35:56.000]  所以保羅勉勵我們
[00:35:56.000 --> 00:36:00.000]  我們要思考身邊周遭的事物
[00:36:00.000 --> 00:36:04.000]  我們學習不要過分的極端
[00:36:04.000 --> 00:36:08.000]  我們要正面積極地認識探索這個世界
[00:36:08.000 --> 00:36:10.000]  這個天父所創造的世界
[00:36:10.000 --> 00:36:12.000]  來接觸身邊的人
[00:36:12.000 --> 00:36:14.000]  發掘他們
[00:36:14.000 --> 00:36:16.000]  欣賞他們
[00:36:16.000 --> 00:36:18.000]  其實有長處有微善的地方
[00:36:18.000 --> 00:36:20.000]  今早有沒有看新聞?
[00:36:20.000 --> 00:36:22.000]  或者昨晚有沒有看奧運?
[00:36:22.000 --> 00:36:24.000]  有啊
[00:36:24.000 --> 00:36:28.000]  我們香港的劍擊女子重劍的選手
[00:36:28.000 --> 00:36:30.000]  江維文
[00:36:30.000 --> 00:36:32.000]  拿了金牌
[00:36:32.000 --> 00:36:34.000]  如果有機會看他的歷史
[00:36:34.000 --> 00:36:36.000]  上一屆飲恨東京奧運
[00:36:36.000 --> 00:36:38.000]  但是怎樣堅毅地
[00:36:38.000 --> 00:36:40.000]  去跨過壓力
[00:36:40.000 --> 00:36:42.000]  跨過自己身體的創傷
[00:36:42.000 --> 00:36:44.000]  和退役的掙扎
[00:36:44.000 --> 00:36:46.000]  明明決賽對著東道主法國的選手
[00:36:46.000 --> 00:36:48.000]  輸了1比6
[00:36:48.000 --> 00:36:50.000]  怎樣咬牙關
[00:36:50.000 --> 00:36:52.000]  追到12平手
[00:36:52.000 --> 00:36:54.000]  到最後加時的時候
[00:36:54.000 --> 00:36:56.000]  一劍就定江山
[00:36:56.000 --> 00:36:58.000]  香港人這種毅力
[00:36:58.000 --> 00:37:00.000]  很值得我們欣賞
[00:37:00.000 --> 00:37:02.000]  他信不信主我們不知道
[00:37:02.000 --> 00:37:04.000]  但是這種美善的做人態度
[00:37:04.000 --> 00:37:06.000]  豈不是
[00:37:06.000 --> 00:37:08.000]  很值得我們去欣賞
[00:37:08.000 --> 00:37:10.000]  去認同
[00:37:10.000 --> 00:37:12.000]  甚至去學習
[00:37:12.000 --> 00:37:14.000]  事實上弟兄姊妹
[00:37:14.000 --> 00:37:16.000]  不要因為遇到這個世界上
[00:37:16.000 --> 00:37:18.000]  可能一些惡人惡事
[00:37:18.000 --> 00:37:20.000]  而懷疑上帝在這個世界的管理
[00:37:20.000 --> 00:37:22.000]  不要動搖上帝
[00:37:22.000 --> 00:37:24.000]  看顧我們的信心
[00:37:24.000 --> 00:37:26.000]  不要否定這個世界
[00:37:26.000 --> 00:37:28.000]  仍然有一些
[00:37:28.000 --> 00:37:30.000]  美善的地方
[00:37:30.000 --> 00:37:32.000]  更加不要因為你見到
[00:37:32.000 --> 00:37:34.000]  壞人一時得逞
[00:37:34.000 --> 00:37:36.000]  公義未能彰顯
[00:37:36.000 --> 00:37:38.000]  你就抱怨上帝
[00:37:38.000 --> 00:37:40.000]  覺得上帝不公道
[00:37:40.000 --> 00:37:42.000]  甚至乎你自己都不知不覺遠離上帝
[00:37:42.000 --> 00:37:44.000]  不再持守上帝的吩咐
[00:37:44.000 --> 00:37:46.000]  將自己
[00:37:46.000 --> 00:37:48.000]  由上帝的兒女變成上帝的仇敵
[00:37:48.000 --> 00:37:50.000]  所以保羅
[00:37:50.000 --> 00:37:52.000]  最後第九節
[00:37:52.000 --> 00:37:54.000]  無論這個世界變成怎樣
[00:37:54.000 --> 00:37:56.000]  無論身邊的人怎樣對你
[00:37:56.000 --> 00:37:58.000]  我們都要說好耶穌的故事
[00:37:58.000 --> 00:38:00.000]  我們都要跟保羅一樣
[00:38:00.000 --> 00:38:02.000]  你將你的目光轉頭上帝
[00:38:02.000 --> 00:38:04.000]  我們可以在保羅身上學習
[00:38:04.000 --> 00:38:06.000]  他所持守
[00:38:06.000 --> 00:38:08.000]  他怎樣去考慮
[00:38:08.000 --> 00:38:10.000]  他如何去承認
[00:38:10.000 --> 00:38:12.000]  他如何去持守
[00:38:12.000 --> 00:38:14.000]  他如何去效法基督
[00:38:14.000 --> 00:38:16.000]  我們如何去學習保羅效法基督
[00:38:16.000 --> 00:38:18.000]  保羅的意思其實是
[00:38:18.000 --> 00:38:22.000]  身處在一個混亂充滿風險的環境世代裏
[00:38:22.000 --> 00:38:24.000]  甚麼才是我們生活最大的保障
[00:38:24.000 --> 00:38:26.000]  就是你奮身相信耶穌
[00:38:26.000 --> 00:38:28.000]  沒有其他選擇
