
[00:00:00.000 --> 00:00:22.000]  經文:舊約,四百六十一頁
[00:41:52.000 --> 00:42:13.000]  其實,沐浴七次有兩個很重要的意義,就是七,我們很明白,你要信服上帝是完全的大靈,完全的信服,不要和上帝角力,不要和上帝爭話事權,事實上不容易的,因為我們看病,很多時候都看兩個醫生,有沒有發覺?
[00:42:13.000 --> 00:42:35.000]  第一個就是看醫生,第二個醫生是誰?是自己,自己會做醫生,有沒有試過這些經驗?看完醫生,醫生叫你戒口,叫你不要吃這些藥,叫你準時吃藥,然後你就會按自己的判斷,加加減減,你會做醫生,所以就不斷尾。
[00:42:35.000 --> 00:43:04.000]  看醫生可能真的可以這樣,但在屬靈的事上,上帝說你要一心一意降服,叫沐浴七次,就沐浴七次,所以在藥彈河沐浴七次,另一個重點就是你要有耐性等候上帝的工作,什麼意思呢?就是,奶漫沐浴一次,兩次,三次都沒有效,那你會怎樣?還沐浴嗎?沐浴到第六次都沒有效,那你就會開始懷疑,第七次行不行?
[00:43:04.000 --> 00:43:33.000]  繼續嗎?正如我們一直尋求上帝,但都沒有效的時候,我們還繼續嗎?沐浴第七次嗎?這個就是經文給我們的挑戰和提醒,即使你沐浴到第六次都沒有效,都不要放棄,不要抱怨,你要相信上帝是在工作,並且你更加要相信上帝是愛我們,祂不會丟下我們,祂一定有救用的恩典和我們同行。
[00:43:34.000 --> 00:44:02.000]  世上頂指的屬靈生命的意志和成長,正正就是考驗我們,你願不願意放下你的幾件聖件,一些執著,甚至一些能力和尊嚴,有時還要放棄你的理性,來專一尋求上帝的帶領,順服祂的吩咐,你又願不願意接受上帝今天向你發出的邀請,去藥彈河沐浴七次,
[00:44:02.000 --> 00:44:21.000]  讓上帝改變,醫治你的生命,讓我們得到真正的復原,讓我們同心土告,祈求上帝,願祢幫助我們,不單止聆聽,更加反省實踐經文的吩咐,
[00:44:21.000 --> 00:44:48.000]  上帝事實上,作為一個罪人,我們總會在人生裡,有一些我們無論如何都搞不定的大麻風在我們身上,我們很想靠自己的能力來醫好他,又或者我們將他放在一旁,不理他,但是仍然一直纏繞著我們的成長,我們和身邊人的關係,上帝盼望你藉著今天這段經文,開我們的心竅,讓我們知道上帝從來沒有放棄過我們,
[00:44:48.000 --> 00:45:17.000]  並且上帝你總有辦法,透過身邊人的提醒,透過簡單一句話的挽回,將我們走迷了的我們帶回到你的身邊,主也幫助我們,我們知道無論我們身上有多難醫好的惡疾也好,上帝你有辦法,並且你的辦法出乎我們所想,可能是很簡單,關鍵是我們願不願意相信你,信靠你,並且堅持到底。
[00:45:18.000 --> 00:45:42.000]  主啊,求你藉著這段經文,幫助我們的生命能夠成長,幫助我們在生活裡面,並不單單是得著你的福氣,更重要的是得著上帝你自己,總是相信信服上帝你一切所吩咐的話,願你聽我們在你面前的禱告,奉基督耶穌你,得勝的名字,你都可以祈求,阿們。
[00:45:42.000 --> 00:45:44.000]  谢谢大家收看 再见

