
[00:00:00.000 --> 00:00:03.000]  剛才那首詩歌很有意思
[00:25:05.600 --> 00:25:08.600]  以致我們和自己能夠和好
[00:25:08.600 --> 00:25:11.600]  也能夠和別人和好
[00:25:11.600 --> 00:25:14.600]  我們的罪債得到還清
[00:25:14.600 --> 00:25:17.600]  我們得到上帝完全的寬恕
[00:25:17.600 --> 00:25:20.600]  得到人生真正的平安
[00:25:20.600 --> 00:25:24.600]  以賽亞書告訴我們
[00:25:24.600 --> 00:25:31.600]  聖誕節紀念耶穌這位英雄降生來到這個世界
[00:25:31.600 --> 00:25:32.600]  他是這麼說的
[00:25:32.600 --> 00:25:35.600]  「有一英孩為我們而生」
[00:25:35.600 --> 00:25:38.600]  「有一子賜給我們」
[00:25:38.600 --> 00:25:41.600]  「政權必擔在他的肩頭上」
[00:25:41.600 --> 00:25:44.600]  「他名稱為奇妙賊士」
[00:25:44.600 --> 00:25:49.600]  「全能的神永在的父和平的君」
[00:25:49.600 --> 00:25:52.600]  就是主耶穌
[00:25:52.600 --> 00:25:55.600]  祂給了我們真正的平安
[00:25:55.600 --> 00:25:58.600]  因為主耶穌來到這個世界
[00:25:58.600 --> 00:26:05.600]  祂經歷過我們人世間的種種關係
[00:26:05.600 --> 00:26:08.600]  經歷過人生的種種疾苦
[00:26:08.600 --> 00:26:13.600]  祂明理多過世界上任何一個人
[00:26:13.600 --> 00:26:18.600]  祂愛你深過世界上任何一個人
[00:26:18.600 --> 00:26:21.600]  所以祂要給你的
[00:26:21.600 --> 00:26:23.600]  一定是最好的
[00:26:24.600 --> 00:26:28.600]  耶穌是永遠都不會離開我們
[00:26:28.600 --> 00:26:31.600]  可以給我們真正平安的人
[00:26:31.600 --> 00:26:36.600]  親愛的朋友
[00:26:36.600 --> 00:26:39.600]  其實真的很感謝神
[00:26:39.600 --> 00:26:43.600]  我很小就認識了這位上帝
[00:26:43.600 --> 00:26:47.600]  認識了耶穌的拯救
[00:26:47.600 --> 00:26:51.600]  祂賜給我有很大的平安
[00:26:51.600 --> 00:26:53.600]  讓我在人世間
[00:26:53.600 --> 00:26:56.600]  其實我都經歷了不同的困難和挑戰
[00:26:56.600 --> 00:27:06.600]  家庭、經濟、人際關係、錢等等
[00:27:06.600 --> 00:27:08.600]  很多事情發生在我身上
[00:27:08.600 --> 00:27:11.600]  但是神真的給了我平安
[00:27:11.600 --> 00:27:13.600]  我還很記得
[00:27:13.600 --> 00:27:18.600]  當我的小兒子在五歲多的時候
[00:27:18.600 --> 00:27:25.600]  發現有天生的心路症的時候
[00:27:25.600 --> 00:27:29.600]  醫生最初說可以用一個微創的手術
[00:27:29.600 --> 00:27:34.600]  幫他做好手術之後就可以恢復
[00:27:34.600 --> 00:27:38.600]  但是結果我們在手術室門外
[00:27:38.600 --> 00:27:41.600]  等了超過一倍的時間
[00:27:41.600 --> 00:27:43.600]  他出來醫生說對不起
[00:27:43.600 --> 00:27:47.600]  做不到
[00:27:47.600 --> 00:27:50.600]  後來他要做一個開心手術
[00:27:50.600 --> 00:27:52.600]  開心不是很開心
[00:27:52.600 --> 00:28:00.600]  是要將肋骨和心臟開刀
[00:28:00.600 --> 00:28:03.600]  去做一個大手術
[00:28:03.600 --> 00:28:06.600]  我們人就會想
[00:28:06.600 --> 00:28:09.600]  我們知道有最好的醫生
[00:28:09.600 --> 00:28:10.600]  因為我們認識
[00:28:10.600 --> 00:28:13.600]  知道有最好的醫生安排了為他做
[00:28:13.600 --> 00:28:14.600]  誰知臨前一晚
[00:28:14.600 --> 00:28:20.600]  我們發現原來換了一個我們不認識的醫生
[00:28:20.600 --> 00:28:22.600]  我們心裏很擔憂
[00:28:22.600 --> 00:28:25.600]  我們心裏很掛心
[00:28:25.600 --> 00:28:29.600]  但是當我們去祈禱
[00:28:29.600 --> 00:28:31.600]  去尋求上帝的時候
[00:28:31.600 --> 00:28:33.600]  我們很清楚知道
[00:28:33.600 --> 00:28:35.600]  上帝比我們更愛我們的兒子
[00:28:35.600 --> 00:28:37.600]  我們放心交託
[00:28:37.600 --> 00:28:41.600]  以致當他在手術室裏面
[00:28:41.600 --> 00:28:43.600]  我們在門外的時候
[00:28:43.600 --> 00:28:48.600]  心裏真的有莫大的平安
[00:28:48.600 --> 00:28:51.600]  親愛的朋友
[00:28:51.600 --> 00:28:55.600]  這個世界的確可以有兩種平安
[00:28:55.600 --> 00:28:58.600]  一種平安是世界給你的
[00:28:58.600 --> 00:29:02.600]  是隨著環境會變動的
[00:29:02.600 --> 00:29:06.600]  但是一份從耶穌而來的平安
[00:29:06.600 --> 00:29:09.600]  是永遠不變的
[00:29:09.600 --> 00:29:11.600]  可以在你的心裏
[00:29:11.600 --> 00:29:16.600]  有一份超越環境而有的真正平安
[00:29:16.600 --> 00:29:19.600]  林肯總統說得很對
[00:29:19.600 --> 00:29:23.600]  他說一個人要選擇有多快樂
[00:29:23.600 --> 00:29:26.600]  他就可以有多快樂
[00:29:26.600 --> 00:29:29.600]  其實平安是可以選擇的
[00:29:29.600 --> 00:29:32.600]  我在這裏誠意邀請你
[00:29:32.600 --> 00:29:36.600]  去選擇一個從耶穌而來的平安
[00:29:36.600 --> 00:29:39.600]  一個真正的平安
[00:29:39.600 --> 00:29:43.600]  讓我們稍稍有一些安靜的時間
[00:29:43.600 --> 00:29:46.600]  去思考在這個平安夜的晚上
[00:29:46.600 --> 00:29:50.600]  上帝跟你分享這個平安的訊息
[00:29:50.600 --> 00:29:52.600]  你要怎樣回應呢?

