
[00:00:00.000 --> 00:00:03.640]  讓我們繼續定睛思想耶穌基督
[00:22:07.240 --> 00:22:10.240]  也必和他同得榮耀
[00:22:10.240 --> 00:22:14.240]  我想,現在的苦楚
[00:22:14.240 --> 00:22:17.240]  比起將來要顯於我們的榮耀
[00:22:17.240 --> 00:22:20.240]  就不足介意了
[00:22:20.240 --> 00:22:23.240]  斯圖普羅勉勵我們
[00:22:23.240 --> 00:22:27.240]  重新去看,什麼是受苦
[00:22:27.240 --> 00:22:30.240]  他勉勵我們將痛苦看為
[00:22:30.240 --> 00:22:34.240]  一個與耶穌基督與上帝聯合的途徑
[00:22:34.240 --> 00:22:37.240]  他知道我們會因為愛神愛人的緣故
[00:22:37.240 --> 00:22:39.240]  而經受苦楚
[00:22:39.240 --> 00:22:41.240]  但他也勉勵我們
[00:22:41.240 --> 00:22:42.240]  要想到那一刻
[00:22:42.240 --> 00:22:45.240]  將來上帝極重無比的榮耀
[00:22:45.240 --> 00:22:47.240]  那一份屬天的福樂
[00:22:47.240 --> 00:22:52.240]  就輕看現今所受的痛苦
[00:22:52.240 --> 00:22:55.240]  因為保羅知道
[00:22:55.240 --> 00:22:57.240]  當我們受苦的時候
[00:22:57.240 --> 00:22:59.240]  耶穌基督不單止理解
[00:22:59.240 --> 00:23:02.240]  他也與我們同在
[00:23:02.240 --> 00:23:04.240]  與我們一起去受苦
[00:23:04.240 --> 00:23:07.240]  所以我們也可以像保羅一樣
[00:23:07.240 --> 00:23:09.240]  效法基督
[00:23:09.240 --> 00:23:11.240]  將自己在受苦的時候
[00:23:11.240 --> 00:23:13.240]  完全交託給上帝
[00:23:13.240 --> 00:23:16.240]  讓我們可以安穩在上帝的裡面
[00:23:16.240 --> 00:23:19.240]  並且確信最終
[00:23:19.240 --> 00:23:24.240]  我們會與耶穌基督同作後子
[00:23:24.240 --> 00:23:27.240]  一起去承受上帝的榮耀
[00:23:27.240 --> 00:23:30.240]  和永遠的福樂
[00:23:30.240 --> 00:23:32.240]  所以弟兄姊妹
[00:23:32.240 --> 00:23:34.240]  盼望今天晚上
[00:23:34.240 --> 00:23:36.240]  我們藉著耶穌十加七元
[00:23:36.240 --> 00:23:38.240]  這七句話
[00:23:38.240 --> 00:23:42.240]  再一次來互相激勵和提醒
[00:23:42.240 --> 00:23:44.240]  使我們的行事為人
[00:23:44.240 --> 00:23:46.240]  好像聖經所說
[00:23:46.240 --> 00:23:49.240]  與我們所蒙的恩相情
[00:23:49.240 --> 00:23:52.240]  願意以耶穌基督的心為心
[00:23:52.240 --> 00:23:56.240]  願意與耶穌受死的生命有份
[00:23:56.240 --> 00:23:59.240]  我們低頭一起去有個思想
[00:23:59.240 --> 00:24:08.240]  弟兄姊妹
[00:24:08.240 --> 00:24:11.240]  如果耶穌這一刻要你透過受苦
[00:24:11.240 --> 00:24:14.240]  以至更加能夠體會
[00:24:14.240 --> 00:24:17.240]  他在十字架上所經受的
[00:24:17.240 --> 00:24:19.240]  你願意嗎?
[00:24:19.240 --> 00:24:23.240]  又或者
[00:24:23.240 --> 00:24:26.240]  如果耶穌要透過你的淚水
[00:24:26.240 --> 00:24:29.240]  以至你能夠更加體會
[00:24:29.240 --> 00:24:33.240]  耶穌基督在十字架上所擔當的憂患
[00:24:33.240 --> 00:24:36.240]  你願意嗎?
[00:24:36.240 --> 00:24:39.240]  我們同心祈禱
[00:24:39.240 --> 00:24:41.240]  我們願意
[00:24:41.240 --> 00:24:43.240]  我們願意愛你
[00:24:43.240 --> 00:24:45.240]  是因為你先愛我們
[00:24:45.240 --> 00:24:47.240]  為我們犧牲
[00:24:47.240 --> 00:24:49.240]  耶穌啊
[00:24:49.240 --> 00:24:51.240]  我們願意犧牲
[00:24:51.240 --> 00:24:53.240]  是因為你先降悲
[00:24:53.240 --> 00:24:55.240]  為我們捨己
[00:24:55.240 --> 00:24:58.240]  我們願意捨己
[00:24:58.240 --> 00:25:00.240]  是因為耶穌基督
[00:25:00.240 --> 00:25:03.240]  你已經為我們受死
[00:25:03.240 --> 00:25:06.240]  我們願意捨你
[00:25:06.240 --> 00:25:08.240]  為我們受死
[00:25:08.240 --> 00:25:12.240]  所以主啊
[00:25:12.240 --> 00:25:15.240]  我們帶著這份恩典
[00:25:15.240 --> 00:25:16.240]  帶著這份感恩
[00:25:16.240 --> 00:25:18.240]  我們來到你的面前
[00:25:18.240 --> 00:25:23.240]  我們感謝你這份無條件的厚愛
[00:25:23.240 --> 00:25:25.240]  是我們不配
[00:25:25.240 --> 00:25:28.240]  但你卻願意給我們
[00:25:28.240 --> 00:25:32.240]  所以耶穌啊
[00:25:32.240 --> 00:25:34.240]  幫助我們願意
[00:25:34.240 --> 00:25:36.240]  以愛還愛
[00:25:36.240 --> 00:25:42.240]  我們願意為你受苦
[00:25:42.240 --> 00:25:45.240]  求你幫助成全我們
[00:25:45.240 --> 00:25:48.240]  可能我們會有掙扎
[00:25:48.240 --> 00:25:50.240]  但幫助我們仰望
[00:25:50.240 --> 00:25:52.240]  因為在十字架上的你
[00:25:52.240 --> 00:25:55.240]  以致我們能夠有更多的力量
[00:25:55.240 --> 00:25:57.240]  為上帝去堅持
[00:25:57.240 --> 00:25:59.240]  為上帝去多走一步
[00:26:01.240 --> 00:26:04.240]  耶穌說我們願意為你受苦
[00:26:04.240 --> 00:26:09.240]  是因為不單止你深愛我們
[00:26:09.240 --> 00:26:12.240]  更加是因為
[00:26:12.240 --> 00:26:14.240]  你願意
[00:26:14.240 --> 00:26:16.240]  在我們苦難的裏面
[00:26:16.240 --> 00:26:18.240]  和我們同在
[00:26:18.240 --> 00:26:22.240]  耶穌基督說我們願意
[00:26:22.240 --> 00:26:24.240]  在苦難的裏面與你有份
[00:26:24.240 --> 00:26:28.240]  不單止因為我們很愛你
[00:26:28.240 --> 00:26:30.240]  更加是因為
[00:26:30.240 --> 00:26:32.240]  你愛我們更深
[00:26:32.240 --> 00:26:37.240]  所以耶穌幫助我們每一個
[00:26:37.240 --> 00:26:39.240]  在仰望你的十字架
[00:26:39.240 --> 00:26:42.240]  仰望你的十架七賢的時候
[00:26:42.240 --> 00:26:45.240]  讓我們願意和你一樣
[00:26:45.240 --> 00:26:48.240]  背起你為我們預備的十架
[00:26:48.240 --> 00:26:50.240]  一生跟隨你
[00:26:50.240 --> 00:26:52.240]  讓我們在裏面
[00:26:52.240 --> 00:26:54.240]  同時會經歷到
[00:26:54.240 --> 00:26:56.240]  耶穌你給我們的盼望
[00:26:56.240 --> 00:26:58.240]  你給我們的平安
[00:26:58.240 --> 00:27:00.240]  使我們可以代表你
[00:27:00.240 --> 00:27:02.240]  去將你的平安和盼望
[00:27:02.240 --> 00:27:05.240]  播送給身邊有需要的人
[00:27:05.240 --> 00:27:08.240]  讓我們在痛苦的裏面
[00:27:08.240 --> 00:27:11.240]  我們同樣經歷你的醫治和保護
[00:27:11.240 --> 00:27:14.240]  使我們可以代表你
[00:27:14.240 --> 00:27:17.240]  成為別人的安慰和守望
[00:27:17.240 --> 00:27:20.240]  求聖靈你與我們同在
[00:27:20.240 --> 00:27:22.240]  求聖靈你幫助我們
[00:27:22.240 --> 00:27:26.240]  繼續定徵仰望耶穌你
[00:27:26.240 --> 00:27:28.240]  奉耶穌你的名去祈求
[00:27:28.240 --> 00:27:30.240]  阿們
[00:27:30.240 --> 00:27:32.240]  (字幕製作:貝爾)

