
[00:00:00.000 --> 00:00:02.720]  今次經文是記載於詩篇
[00:22:53.960 --> 00:22:58.960]  所以很快地和大家分享了這四段經文
[00:22:58.960 --> 00:23:04.960]  其實是講一個母親的歷程
[00:23:04.960 --> 00:23:09.960]  由你生孩子到你餵奶
[00:23:09.960 --> 00:23:12.960]  到她在兒童期你和她玩
[00:23:12.960 --> 00:23:14.960]  她不開心你安慰她
[00:23:14.960 --> 00:23:17.960]  到她青少年期
[00:23:17.960 --> 00:23:21.960]  其實你需要學她放手
[00:23:21.960 --> 00:23:23.960]  讓她自己成長
[00:23:23.960 --> 00:23:27.960]  我們見證每個母親都在做這件事
[00:23:27.960 --> 00:23:31.960]  是人生的歷程
[00:23:31.960 --> 00:23:35.960]  寶貴的地方是原來我們的父神
[00:23:35.960 --> 00:23:39.960]  我們的神都在經歷
[00:23:39.960 --> 00:23:41.960]  好像母親一樣
[00:23:41.960 --> 00:23:46.960]  和我們屬靈生命相處
[00:23:46.960 --> 00:23:48.960]  都是一個這樣的歷程
[00:23:48.960 --> 00:23:50.960]  所以有時候我們會覺得
[00:23:50.960 --> 00:23:52.960]  神為何不理會我們
[00:23:52.960 --> 00:23:56.960]  可能他已經覺得我們到了青少年期
[00:23:56.960 --> 00:23:58.960]  應該可以扔我們出去
[00:23:58.960 --> 00:24:00.960]  跌跌跌起飛
[00:24:00.960 --> 00:24:02.960]  要學習甚麼
[00:24:02.960 --> 00:24:08.960]  不得不說我們除了反思
[00:24:08.960 --> 00:24:11.960]  母親的角色之外
[00:24:11.960 --> 00:24:15.960]  我們懷著一個感恩的心
[00:24:15.960 --> 00:24:17.960]  如果大家記得
[00:24:17.960 --> 00:24:20.960]  有一本很出名的書是路運神父寫的
[00:24:20.960 --> 00:24:24.960]  路運神父寫這本書的時候
[00:24:24.960 --> 00:24:31.960]  他引用了一個荷蘭的名畫家的名作
[00:24:31.960 --> 00:24:33.960]  《狼子比喻》那幅畫
[00:24:33.960 --> 00:24:36.960]  畫家叫Rambrandt
[00:24:36.960 --> 00:24:41.960]  路運神父特別看到
[00:24:41.960 --> 00:24:45.960]  他看到爸爸擁抱著兒子
[00:24:45.960 --> 00:24:49.960]  其實他有兩雙不同的手
[00:24:49.960 --> 00:24:52.960]  一隻手粗獷一點
[00:24:52.960 --> 00:24:54.960]  一隻手溫柔一點
[00:24:54.960 --> 00:24:56.960]  其實他在說
[00:24:56.960 --> 00:24:59.960]  狼子比喻裡面的父親就等於父親
[00:24:59.960 --> 00:25:03.960]  其實他有威嚴
[00:25:03.960 --> 00:25:07.960]  有比人生的標準和規範的一面
[00:25:07.960 --> 00:25:09.960]  好像很強壯的那隻手
[00:25:09.960 --> 00:25:12.960]  他同樣有一隻很溫柔
[00:25:12.960 --> 00:25:16.960]  懂得呵護和愛我們的一面
[00:25:16.960 --> 00:25:18.960]  其實我們的父親
[00:25:18.960 --> 00:25:22.960]  又像爸爸又像媽媽
[00:25:22.960 --> 00:25:25.960]  不過我們慣常叫他做天父
[00:25:25.960 --> 00:25:30.960]  他也有作為一個媽媽的特性
[00:25:30.960 --> 00:25:32.960]  栽培著我們的成長
[00:25:32.960 --> 00:25:36.960]  神是按照自己的形象
[00:25:36.960 --> 00:25:38.960]  做男做女
[00:25:38.960 --> 00:25:41.960]  其實在我們的神裡面
[00:25:41.960 --> 00:25:43.960]  他有男有女
[00:25:43.960 --> 00:25:46.960]  有母性有父性
[00:25:46.960 --> 00:25:49.960]  所以我們基督徒的母親
[00:25:49.960 --> 00:25:52.960]  應該很感恩
[00:25:52.960 --> 00:25:55.960]  因為我們學做母親這件事情上
[00:25:55.960 --> 00:25:59.960]  原來我們的神
[00:25:59.960 --> 00:26:03.960]  其實也提供了很多經歷給我們
[00:26:03.960 --> 00:26:09.960]  去經歷一份母愛是一回事
[00:26:09.960 --> 00:26:13.960]  希望我們作為母親
[00:26:13.960 --> 00:26:17.960]  我們先給神的愛
[00:26:17.960 --> 00:26:20.960]  擁抱融化
[00:26:20.960 --> 00:26:22.960]  我們被愛之後
[00:26:22.960 --> 00:26:25.960]  我們就有更加大的心靈空間
[00:26:25.960 --> 00:26:27.960]  去愛我們的子女
[00:26:27.960 --> 00:26:29.960]  我們一起低頭祈禱
[00:26:29.960 --> 00:26:35.960]  親愛的神,我們感謝你
[00:26:35.960 --> 00:26:37.960]  因為你在聖經裡面
[00:26:37.960 --> 00:26:41.960]  留下了很多的說話痕跡
[00:26:41.960 --> 00:26:42.960]  讓我們看到
[00:26:42.960 --> 00:26:47.960]  你不單是那位公義超賢的神
[00:26:47.960 --> 00:26:51.960]  你也是那位臨近我們
[00:26:51.960 --> 00:26:55.960]  安慰我們,養育我們那位
[00:26:55.960 --> 00:26:59.960]  當我們思考母親
[00:26:59.960 --> 00:27:02.960]  作為母親的生命歷程的時候
[00:27:02.960 --> 00:27:04.960]  我們也很感恩
[00:27:04.960 --> 00:27:09.960]  你不單像我們在地上有母親
[00:27:09.960 --> 00:27:13.960]  而你自己也像母親一樣
[00:27:13.960 --> 00:27:19.960]  生我們,養育我們
[00:27:19.960 --> 00:27:22.960]  陪伴我們,安慰我們
[00:27:22.960 --> 00:27:26.960]  有時候你也會放手
[00:27:26.960 --> 00:27:30.960]  讓我們去經歷,讓我們去學習
[00:27:30.960 --> 00:27:34.960]  以致我們能夠成長
[00:27:34.960 --> 00:27:39.960]  在這個世界上,作為母親
[00:27:39.960 --> 00:27:41.960]  不論如何,我們也經歷到
[00:27:41.960 --> 00:27:43.960]  神給予我們自己的愛
[00:27:43.960 --> 00:27:49.960]  以致祂懂得怎樣愛我們的兒女
[00:27:49.960 --> 00:27:53.960]  在我們人生裡
[00:27:53.960 --> 00:27:56.960]  如果我們母親還在生
[00:27:56.960 --> 00:28:00.960]  我們把握機會去感恩,去淘寶
[00:28:00.960 --> 00:28:04.960]  去感謝祂在我們成長的過程裡
[00:28:04.960 --> 00:28:07.960]  所做的每一件事
[00:28:07.960 --> 00:28:09.960]  我們感謝你
[00:28:09.960 --> 00:28:12.960]  這個世界是你創造的
[00:28:12.960 --> 00:28:15.960]  人倫是你創造的
[00:28:15.960 --> 00:28:17.960]  在這些關係裡
[00:28:17.960 --> 00:28:21.960]  我們也經歷到你愛的奇妙偉大
[00:28:21.960 --> 00:28:24.960]  我們這樣禱告,奉賴你名及
[00:28:24.960 --> 00:28:26.960]  阿門

