
[00:00:00.000 --> 00:00:05.200]  主持人:今日的經訓是在《創世紀》第十六章
[00:23:26.600 --> 00:23:30.600]  卻帶來了憤怒、嫉妒和仇怨
[00:23:30.600 --> 00:23:33.600]  帶來一個不可收拾的殘局
[00:23:33.600 --> 00:23:37.600]  我們就看看下面跟著七至十六節
[00:23:37.600 --> 00:23:42.600]  上帝的介入如何將這個屈辱轉化成為祝福
[00:23:42.600 --> 00:23:47.600]  讓我們一起讀第七至第八節
[00:23:47.600 --> 00:24:07.600]  (字幕:下甲)
[00:24:07.600 --> 00:24:15.600]  下甲這裡說到兩個婦女分別在不同的屈辱下
[00:24:15.600 --> 00:24:21.600]  下甲因為受盡痛苦,因為撒萊苦待她
[00:24:21.600 --> 00:24:24.600]  鏡頭一轉已經去到第七節
[00:24:24.600 --> 00:24:28.600]  已經去到曠野裏面的一個水泉旁邊
[00:24:28.600 --> 00:24:32.600]  你會看到在這個時候上帝的使者
[00:24:32.600 --> 00:24:34.600]  耶和華的使者出現
[00:24:34.600 --> 00:24:38.600]  耶和華的使者出現跟她相遇
[00:24:38.600 --> 00:24:40.600]  雖然這個叫相遇
[00:24:40.600 --> 00:24:45.600]  但大家不要被這個相遇以為是偶遇
[00:24:45.600 --> 00:24:51.600]  因為「圓文一」這個字是指尋找她
[00:24:51.600 --> 00:24:55.600]  上帝定義要尋找下甲
[00:24:55.600 --> 00:25:01.600]  要幫助這個深受屈辱、痛苦的婦人
[00:25:01.600 --> 00:25:05.600]  但你會發覺很有趣
[00:25:05.600 --> 00:25:10.600]  上帝尋找她的地方是樞爾路上的一個水泉旁
[00:25:10.600 --> 00:25:14.600]  樞爾路上的水泉旁
[00:25:14.600 --> 00:25:17.600]  就是在迦南,即是她原先的地方
[00:25:17.600 --> 00:25:20.600]  通往埃及的必經之路
[00:25:20.600 --> 00:25:23.600]  下甲在那個時候定義要返回
[00:25:23.600 --> 00:25:27.600]  我想她很想返回自己的家鄉
[00:25:27.600 --> 00:25:30.600]  我們估計下甲在迦南無依無靠
[00:25:30.600 --> 00:25:32.600]  她是一個婢女
[00:25:32.600 --> 00:25:35.600]  於是乎樂方兒徒的情況下
[00:25:35.600 --> 00:25:37.600]  如果說到這個地方
[00:25:37.600 --> 00:25:41.600]  我們估計她大概已經走了一百公里的路程
[00:25:41.600 --> 00:25:49.600]  一百公里的路程是一個孕婦一兩天未必做得到的事情
[00:25:49.600 --> 00:25:54.600]  但如果上帝是想下甲
[00:25:54.600 --> 00:25:57.600]  即是返回她的主母那裡
[00:25:57.600 --> 00:25:59.600]  我們剛才讀經文知道
[00:25:59.600 --> 00:26:01.600]  她要返回她的主母那裡
[00:26:01.600 --> 00:26:06.600]  為何到這個時候她才出手攔她呢?
[00:26:06.600 --> 00:26:10.600]  我相信因為這個時候是最佳的時機
[00:26:10.600 --> 00:26:11.600]  最好的時機
[00:26:11.600 --> 00:26:15.600]  因為很多時候當我們在混亂的情緒下
[00:26:15.600 --> 00:26:18.600]  不能理性思考的時候
[00:26:18.600 --> 00:26:20.600]  實在需要一些冷靜的時間
[00:26:20.600 --> 00:26:22.600]  才能認清環境
[00:26:22.600 --> 00:26:28.600]  聽到上帝的心意和計劃
[00:26:28.600 --> 00:26:31.600]  上帝的介入正是要下甲
[00:26:31.600 --> 00:26:34.600]  正視自己在委屈之下
[00:26:34.600 --> 00:26:37.600]  她內心的傷痛之處
[00:26:37.600 --> 00:26:41.600]  讓我們看看他們當中是怎樣對話的
[00:26:41.600 --> 00:26:48.600]  首先,她稱呼下甲為「殺來的侍女下甲」
[00:26:48.600 --> 00:26:51.600]  也不是直接叫她下甲
[00:26:51.600 --> 00:26:56.600]  也不是叫她「阿伯蘭的妻」
[00:26:56.600 --> 00:26:58.600]  「阿伯蘭的妾」
[00:26:58.600 --> 00:27:00.600]  她是要告訴她
[00:27:00.600 --> 00:27:03.600]  「你叫做殺來的侍女下甲」
[00:27:03.600 --> 00:27:07.600]  這個稱呼對下甲來說一定很驚訝
[00:27:07.600 --> 00:27:11.600]  因為為何這個人知道我的身份呢?
[00:27:11.600 --> 00:27:14.600]  她一定不是普通人
[00:27:14.600 --> 00:27:16.600]  她會是神差來的侍者
[00:27:16.600 --> 00:27:20.600]  所以接下來這個對話的展開
[00:27:20.600 --> 00:27:25.600]  令下甲有更多的心去聆聽
[00:27:25.600 --> 00:27:30.600]  她覺得這個人將要對我說的話有份量
[00:27:30.600 --> 00:27:32.600]  然後她問了她甚麼問題?
[00:27:32.600 --> 00:27:34.600]  她問她的問題是
[00:27:34.600 --> 00:27:38.600]  「你從哪裡來,要往哪裡去?」
[00:27:38.600 --> 00:27:42.600]  我想侍者既然知道她是誰
[00:27:42.600 --> 00:27:45.600]  她當然知道下甲要從迦南逃出來
[00:27:45.600 --> 00:27:48.600]  也要去埃及
[00:27:48.600 --> 00:27:51.600]  但為何她會這樣問呢?
[00:27:51.600 --> 00:27:58.600]  她其實是想問下甲為何會弄成這樣?
[00:27:58.600 --> 00:28:03.600]  你將來會有甚麼打算?
[00:28:03.600 --> 00:28:08.600]  我們看到下甲只回答一半
[00:28:08.600 --> 00:28:10.600]  她回答了上半部分
[00:28:10.600 --> 00:28:11.600]  她回答了上半部分
[00:28:11.600 --> 00:28:16.600]  就是我在我的主母殺來面前逃跑出來
[00:28:16.600 --> 00:28:18.600]  她回答了為何會弄成這樣
[00:28:18.600 --> 00:28:22.600]  很多時候,當我們覺得自己受傷害時
[00:28:22.600 --> 00:28:23.600]  我們就會停下來
[00:28:23.600 --> 00:28:25.600]  我們會注目過去
[00:28:25.600 --> 00:28:31.600]  而未必有勇氣或想到如何面對將來
[00:28:31.600 --> 00:28:33.600]  正正因為這樣
[00:28:33.600 --> 00:28:35.600]  上帝的侍者介入
[00:28:35.600 --> 00:28:37.600]  就是要幫她思考
[00:28:37.600 --> 00:28:39.600]  事情既然發生了
[00:28:39.600 --> 00:28:45.600]  你面對這件事,究竟要怎樣解決呢?
[00:28:45.600 --> 00:28:47.600]  她提醒她
[00:28:47.600 --> 00:28:52.600]  你要認清你作為殺來侍女的身份
[00:28:52.600 --> 00:28:57.600]  你應該做你俠嶼的事
[00:28:57.600 --> 00:29:08.600]  他們的相遇令下甲聽到她對她的稱呼
[00:29:08.600 --> 00:29:11.600]  喚起她自己原本的身份
[00:29:11.600 --> 00:29:14.600]  原來我就是殺來的婢女
[00:29:14.600 --> 00:29:16.600]  讓她反省到
[00:29:16.600 --> 00:29:18.600]  她之所以要逃跑出來
[00:29:18.600 --> 00:29:22.600]  是因為她僭越了主人的地位
[00:29:22.600 --> 00:29:25.600]  所帶來的惡果
[00:29:25.600 --> 00:29:31.600]  然後耶和華給她一個出路
[00:29:31.600 --> 00:29:34.600]  她說:你回到你的主母那裡
[00:29:34.600 --> 00:29:36.600]  伏在她的手下
[00:29:36.600 --> 00:29:40.600]  意思是你按著你這個身份
[00:29:40.600 --> 00:29:43.600]  按著殺來侍女這個身份
[00:29:43.600 --> 00:29:47.600]  去順服神的旨意去做就夠了
[00:29:47.600 --> 00:29:51.600]  其實我覺得很殘忍
[00:29:51.600 --> 00:29:53.600]  這個方法很難想像
[00:29:53.600 --> 00:29:55.600]  耶和華竟然吩咐她
[00:29:55.600 --> 00:29:57.600]  做一個如此不近人情的吩咐
[00:29:57.600 --> 00:30:01.600]  好像將她再次送養入虎口一樣
[00:30:01.600 --> 00:30:04.600]  不過你要留意一件事
[00:30:04.600 --> 00:30:09.600]  原來第六節的「虎代」和第九節的「伏」字
[00:30:09.600 --> 00:30:12.600]  這兩個字的字根
[00:30:12.600 --> 00:30:15.600]  都是同一個希伯來文的字根
[00:30:15.600 --> 00:30:18.600]  裡面都是帶著痛苦的
[00:30:18.600 --> 00:30:23.600]  神要下格面對受屈辱的痛苦的方法
[00:30:23.600 --> 00:30:28.600]  不是從痛苦逃走
[00:30:28.600 --> 00:30:32.600]  而是要帶著這個痛苦回去
[00:30:32.600 --> 00:30:35.600]  要自己謙卑自己
[00:30:35.600 --> 00:30:37.600]  自己將自己降卑
[00:30:37.600 --> 00:30:40.600]  繼續伏在殺來的權柄下
[00:30:40.600 --> 00:30:44.600]  不過我們從下面的經文
[00:30:44.600 --> 00:30:45.600]  我們就會知道
[00:30:45.600 --> 00:30:48.600]  上次的「虎」是被動的
[00:30:48.600 --> 00:30:51.600]  它是被人虎代
[00:30:51.600 --> 00:30:55.600]  但今次的「虎」是上帝吩咐她
[00:30:55.600 --> 00:30:59.600]  要主動回去伏在她的權柄下
[00:30:59.600 --> 00:31:01.600]  是有不同的
[00:31:01.600 --> 00:31:05.600]  我們會看回第十到第十二節
[00:31:05.600 --> 00:31:08.600]  耶和華繼續去應許她
[00:31:08.600 --> 00:31:12.600]  「你的後裔極其繁多,甚至不可生數」
[00:31:12.600 --> 00:31:19.600]  這是一個神對她回去伏下
[00:31:19.600 --> 00:31:23.600]  在殺來權柄下的一個應許
[00:31:23.600 --> 00:31:27.600]  祂要她生一個兒子
[00:31:27.600 --> 00:31:30.600]  這個兒子叫做「以實瑪利」
[00:31:30.600 --> 00:31:34.600]  因為耶和華聽見你的苦情
[00:31:35.600 --> 00:31:38.600]  當她活在困苦裏
[00:31:38.600 --> 00:31:41.600]  她一定會想自己和胎兒
[00:31:41.600 --> 00:31:43.600]  如何可以保得住
[00:31:43.600 --> 00:31:46.600]  我的命和兒子的將來會是怎樣
[00:31:46.600 --> 00:31:48.600]  她覺得沒有保證
[00:31:48.600 --> 00:31:50.600]  但神應許她
[00:31:50.600 --> 00:31:52.600]  「你會生孩子
[00:31:52.600 --> 00:31:56.600]  而且你還要改他的名字做以實瑪利」
[00:31:56.600 --> 00:31:58.600]  而以實瑪利這個名字
[00:31:58.600 --> 00:32:02.600]  是預言她的生命不再受核制
[00:32:02.600 --> 00:32:05.600]  不像她媽媽一樣要遺老
[00:32:05.600 --> 00:32:08.600]  使者告訴她
[00:32:08.600 --> 00:32:13.600]  這個應許是因著神聽了她的苦情
[00:32:13.600 --> 00:32:15.600]  的一個見證
[00:32:15.600 --> 00:32:20.600]  所以這件事就是神主動尋求夏革
[00:32:20.600 --> 00:32:24.600]  夏革向神發出了她的愛情
[00:32:24.600 --> 00:32:26.600]  她的傷痛、她的絕望
[00:32:26.600 --> 00:32:28.600]  神是聽見的
[00:32:28.600 --> 00:32:33.600]  當她回到伏在撒萊手下的時候
[00:32:33.600 --> 00:32:37.600]  當她每一次去叫她兒子的名字的時候
[00:32:37.600 --> 00:32:39.600]  她就會記得
[00:32:39.600 --> 00:32:43.600]  神聽她的苦情的經歷
[00:32:43.600 --> 00:32:46.600]  上帝和上次不同
[00:32:46.600 --> 00:32:48.600]  祂不會像阿伯蘭那樣
[00:32:48.600 --> 00:32:51.600]  對她的受苦視而不見
[00:32:51.600 --> 00:32:52.600]  袖手旁觀
[00:32:52.600 --> 00:32:55.600]  而是上帝要賜福給她
[00:32:55.600 --> 00:32:57.600]  要讓她和阿伯蘭、撒萊一樣
[00:32:57.600 --> 00:33:00.600]  她的後裔要多不勝數
[00:33:00.600 --> 00:33:07.600]  當夏革聽到神對她的應許的時候
[00:33:07.600 --> 00:33:11.600]  她就對神說
[00:33:11.600 --> 00:33:18.600]  神是看顧人的神
[00:33:18.600 --> 00:33:23.600]  她稱呼神是看顧我苦況的上帝
[00:33:23.600 --> 00:33:26.600]  夏革因為這個痛苦和神相遇
[00:33:26.600 --> 00:33:32.600]  最後夏革為她和神的使者相遇的井
[00:33:32.600 --> 00:33:34.600]  改了一個名字
[00:33:34.600 --> 00:33:38.600]  這個名字就是一個譯音
[00:33:38.600 --> 00:33:42.600]  就是「比爾拉海來」
[00:33:42.600 --> 00:33:45.600]  這個井或水泉的名字
[00:33:45.600 --> 00:33:47.600]  譯出來就是活著
[00:33:47.600 --> 00:33:51.600]  而且看見我的那位神的井
[00:33:53.600 --> 00:33:57.600]  她在這裡和上帝相遇
[00:33:57.600 --> 00:33:59.600]  認識了上帝
[00:33:59.600 --> 00:34:02.600]  知道祂是信實、慈愛、滿有恩典
[00:34:02.600 --> 00:34:06.600]  而且樂於隨時幫助她的上帝
[00:34:06.600 --> 00:34:11.600]  我們看見神給她應許
[00:34:11.600 --> 00:34:13.600]  給她很大的祝福
[00:34:13.600 --> 00:34:15.600]  她有很多後代
[00:34:15.600 --> 00:34:18.600]  結語第十五、第十六節告訴她
[00:34:18.600 --> 00:34:20.600]  她果然生了二十萬
[00:34:20.600 --> 00:34:22.600]  有數之不盡的後代
[00:34:22.600 --> 00:34:25.600]  不過我相信最大的祝福
[00:34:25.600 --> 00:34:28.600]  是她遇上看顧她的上帝
[00:34:28.600 --> 00:34:31.600]  其實我再說
[00:34:31.600 --> 00:34:34.600]  受屈受辱可以有很多情緒表現
[00:34:34.600 --> 00:34:36.600]  我們可以被憤怒遮蓋
[00:34:36.600 --> 00:34:39.600]  我們可以被疾度遮蓋
[00:34:39.600 --> 00:34:42.600]  我們會內心沉鬱、悲傷
[00:34:42.600 --> 00:34:45.600]  甚至會帶來仇恨
[00:34:45.600 --> 00:34:49.600]  但其實受屈有一個很核心的情緒
[00:34:49.600 --> 00:34:54.600]  就是我們那種受傷、絕望、無助的情緒
[00:34:54.600 --> 00:34:59.600]  但當夏革與神相遇
[00:34:59.600 --> 00:35:03.600]  上帝就將她的受屈受辱轉化
[00:35:03.600 --> 00:35:08.600]  她向上帝展示她生命的痛處
[00:35:08.600 --> 00:35:12.600]  她讓上帝的愛湧流在生命的痛
[00:35:12.600 --> 00:35:16.600]  讓她感受到這些痛不是她生命的全部
[00:35:18.600 --> 00:35:20.600]  她有被神聽見
[00:35:20.600 --> 00:35:22.600]  她有被神看顧
[00:35:22.600 --> 00:35:27.600]  她反而被神的慈愛包圍
[00:35:27.600 --> 00:35:30.600]  她不再尋求報復
[00:35:30.600 --> 00:35:33.600]  她不再被傷痛糾纏她的生命
[00:35:33.600 --> 00:35:37.600]  反而她勇敢面對這些傷痛
[00:35:37.600 --> 00:35:42.600]  但有主的看顧她不再怕
[00:35:42.600 --> 00:35:46.600]  有主的醫治她不再受傷
[00:35:47.600 --> 00:35:52.600]  弟兄姊妹,你相信上帝會聽你的苦情嗎?
[00:35:52.600 --> 00:35:57.600]  你相信上帝會看顧你、照顧你嗎?
[00:35:57.600 --> 00:36:03.600]  在我生命裏有一位恩師
[00:36:03.600 --> 00:36:11.600]  他在我的屬靈生命裏有很大的重要的教導和榜樣
[00:36:11.600 --> 00:36:16.600]  他本身是一位中學生物科老師
[00:36:16.600 --> 00:36:20.600]  在教學生涯裏教授過不同的學校
[00:36:20.600 --> 00:36:25.600]  他告訴我每一次神差派他去每間學校的時候
[00:36:25.600 --> 00:36:29.600]  他很清楚神給他的獨特使命
[00:36:29.600 --> 00:36:35.600]  不過他在學校裏都會有很多階級
[00:36:35.600 --> 00:36:39.600]  都會有很多不同的困難
[00:36:39.600 --> 00:36:45.600]  他亦都嘗試過經歷很多很受委屈
[00:36:45.600 --> 00:36:48.600]  很令他痛苦的地方
[00:36:48.600 --> 00:36:52.600]  他覺得有時對待,他很用心去教學
[00:36:52.600 --> 00:36:56.600]  很用心去付出,但都得不到公平的對待
[00:36:56.600 --> 00:37:00.600]  我有問他為何他不離開
[00:37:00.600 --> 00:37:03.600]  他說我多年來的生涯裏
[00:37:03.600 --> 00:37:09.600]  我沒有一次因為我覺得受委屈、痛苦而離開
[00:37:09.600 --> 00:37:13.600]  原因是因為神沒有叫我走
[00:37:14.600 --> 00:37:18.600]  反而他堅持在這些痛苦裏
[00:37:18.600 --> 00:37:23.600]  他更多給上帝的愛、保護、恩典
[00:37:23.600 --> 00:37:27.600]  去帶領他克服一個又一個的難關
[00:37:27.600 --> 00:37:30.600]  讓他最終可以完成使命
[00:37:30.600 --> 00:37:35.600]  他就會帶著這些新的使命去到新的工場
[00:37:35.600 --> 00:37:40.600]  其實在我們的環境裏
[00:37:40.600 --> 00:37:43.600]  到處我們都可能會經歷到這些
[00:37:43.600 --> 00:37:46.600]  不被尊重、不公平對待、受委屈的感覺
[00:37:46.600 --> 00:37:50.600]  但我們真的要學習撒萊一樣
[00:37:50.600 --> 00:37:52.600]  學習下甲一樣
[00:37:52.600 --> 00:37:54.600]  當他面對神的時候
[00:37:54.600 --> 00:37:57.600]  神就告訴他你要往那裏去
[00:37:57.600 --> 00:38:01.600]  那個勇氣是神才能給予我們
[00:38:01.600 --> 00:38:05.600]  詩篇103篇說
[00:38:05.600 --> 00:38:09.600]  「耶和華施行公義,為一切受委屈的人伸冤
[00:38:09.600 --> 00:38:12.600]  上帝為我們伸冤的方法很獨特
[00:38:12.600 --> 00:38:14.600]  但很肯定的是
[00:38:14.600 --> 00:38:17.600]  他不會點一條黑路給我們走
[00:38:17.600 --> 00:38:21.600]  他的愛是很豐富地包圍我們」
[00:38:21.600 --> 00:38:25.600]  我想起耶穌基督
[00:38:25.600 --> 00:38:28.600]  他自己絕對是受屈者的代表
[00:38:28.600 --> 00:38:33.600]  他在這個世上所受的屈辱
[00:38:33.600 --> 00:38:35.600]  可以告訴我們更多
[00:38:35.600 --> 00:38:40.600]  但他是用無條件的愛去回應
[00:38:40.600 --> 00:38:44.600]  我們每一個人的生命裏都有耶穌
[00:38:44.600 --> 00:38:47.600]  我深信在他的裏面
[00:38:47.600 --> 00:38:50.600]  我們會讓他的慈愛包圍
[00:38:50.600 --> 00:38:53.600]  我們會得意志
[00:38:53.600 --> 00:38:55.600]  我們的生命會有盼望
[00:38:55.600 --> 00:38:57.600]  讓我們一起祈禱
[00:38:57.600 --> 00:39:03.600]  撒萊天父,我們滿心感恩
[00:39:03.600 --> 00:39:05.600]  因為在你的愛裏
[00:39:05.600 --> 00:39:07.600]  我們不再懼怕
[00:39:07.600 --> 00:39:11.600]  我們不需要為著我們所受的傷害
[00:39:11.600 --> 00:39:15.600]  而苦苦地沉屈和痛苦
[00:39:15.600 --> 00:39:18.600]  我們可以經歷痛
[00:39:18.600 --> 00:39:20.600]  但我們可以因為你
[00:39:20.600 --> 00:39:25.600]  去捍衛這個不只是苦
[00:39:25.600 --> 00:39:27.600]  而是當中有甘甜
[00:39:27.600 --> 00:39:29.600]  有上帝的同在
[00:39:29.600 --> 00:39:32.600]  願以神讓我們在你的裏面
[00:39:32.600 --> 00:39:35.600]  在你的愛裏面找到出路
[00:39:35.600 --> 00:39:38.600]  願你跟我們每一個人說話
[00:39:38.600 --> 00:39:39.600]  提醒我們
[00:39:39.600 --> 00:39:41.600]  你與我們同在
[00:39:41.600 --> 00:39:43.600]  多謝你聽我們祈禱
[00:39:43.600 --> 00:39:44.600]  禱告交託
[00:39:44.600 --> 00:39:45.600]  奉主耶穌基督得勝
[00:39:45.600 --> 00:39:46.600]  命之祈求
[00:39:46.600 --> 00:39:47.600]  阿門

