
[00:00:00.000 --> 00:00:06.000]  今日聆聽的聖道是記載在約翰福音十二章第一至第八節
[00:21:25.000 --> 00:21:27.000]  那你就全力幫他
[00:21:27.000 --> 00:21:32.000]  何必批評那些想幫香港災民的人
[00:21:32.000 --> 00:21:35.000]  各人有不同的負擔和領袖
[00:21:35.000 --> 00:21:38.000]  各人只需要順著自己的領袖
[00:21:38.000 --> 00:21:39.000]  各做各
[00:21:39.000 --> 00:21:41.000]  是不是很好
[00:21:41.000 --> 00:21:46.000]  我們很難完全比較不同事物的價值
[00:21:46.000 --> 00:21:49.000]  聖誕節和家人去酒店吃自助餐
[00:21:49.000 --> 00:21:53.000]  一邊吃一邊想到世界上仍有十億吃不飽的人
[00:21:53.000 --> 00:21:55.000]  然後質問自己
[00:21:55.000 --> 00:21:57.000]  為什麼不吃麥當勞
[00:21:57.000 --> 00:22:01.000]  省點錢去救濟基民
[00:22:01.000 --> 00:22:03.000]  於是一邊吃一邊流淚
[00:22:03.000 --> 00:22:04.000]  一邊吃一邊內疚
[00:22:04.000 --> 00:22:07.000]  你告訴我你還怎麼活下去
[00:22:07.000 --> 00:22:08.000]  對不對
[00:22:08.000 --> 00:22:13.000]  情人節買一束玫瑰花送給女朋友
[00:22:13.000 --> 00:22:15.000]  人家就告訴你
[00:22:15.000 --> 00:22:18.000]  一束玫瑰花的價錢可以買十斤臘腸
[00:22:18.000 --> 00:22:21.000]  是不是更實惠一些
[00:22:21.000 --> 00:22:25.000]  所以乾脆送臘味給女朋友算了
[00:22:25.000 --> 00:22:27.000]  不過如果你這樣做
[00:22:27.000 --> 00:22:32.000]  我就祝你好運
[00:22:32.000 --> 00:22:34.000]  買十斤臘腸
[00:22:34.000 --> 00:22:37.000]  尚有窮人和你們同在
[00:22:37.000 --> 00:22:41.000]  只是你不常有我
[00:22:41.000 --> 00:22:46.000]  耶穌的說話兼顧了常規責任和特殊考慮
[00:22:46.000 --> 00:22:49.000]  兼顧了人情和道理
[00:22:49.000 --> 00:22:52.000]  耶穌認同照顧窮人的重要性
[00:22:52.000 --> 00:22:58.000]  又肯定了瑪利亞為他所做的不尋常的舉動
[00:22:58.000 --> 00:23:01.000]  我們回去說瑪利亞
[00:23:01.000 --> 00:23:05.000]  雖然她是被加勒人猶大批評的人
[00:23:05.000 --> 00:23:11.000]  不過她自己其實是沒什麼能力去參與
[00:23:11.000 --> 00:23:15.000]  耶穌和加勒人猶大的辯論
[00:23:15.000 --> 00:23:21.000]  不要說她自己從來沒想過
[00:23:21.000 --> 00:23:25.000]  那個私藏的真拿大香膏要怎樣用
[00:23:25.000 --> 00:23:27.000]  才達到最大的效益
[00:23:27.000 --> 00:23:29.000]  最討上帝的喜悅
[00:23:29.000 --> 00:23:34.000]  她從來沒有將香膏抹在耶穌的腳
[00:23:34.000 --> 00:23:38.000]  和將它變賣周濟窮人做一個比較
[00:23:38.000 --> 00:23:43.000]  判斷哪樣東西才是異所當為
[00:23:43.000 --> 00:23:46.000]  她甚至沒想過一定要做一些
[00:23:46.000 --> 00:23:49.000]  最有用、最有效益、最有影響力的事
[00:23:49.000 --> 00:23:54.000]  一個小女子從來沒想過要拯救或改變世界
[00:23:54.000 --> 00:23:56.000]  她的心掛著耶穌
[00:23:56.000 --> 00:23:59.000]  為祂宣告即將死亡
[00:23:59.000 --> 00:24:01.000]  而覺得自己很不安樂
[00:24:01.000 --> 00:24:03.000]  很想做一些事在祂身上
[00:24:03.000 --> 00:24:07.000]  想起家裡藏有一瓶極珍貴的香膏
[00:24:07.000 --> 00:24:12.000]  就決心用它在耶穌的身上
[00:24:12.000 --> 00:24:15.000]  她用香膏高耶穌的腳
[00:24:15.000 --> 00:24:19.000]  或者跟她記住耶穌即將死亡有關
[00:24:19.000 --> 00:24:26.000]  但卻不一定連繫到耶穌的安葬禮儀
[00:24:26.000 --> 00:24:30.000]  「祂是為我安葬之日存留的」
[00:24:30.000 --> 00:24:33.000]  這是耶穌的說法、耶穌的解讀
[00:24:33.000 --> 00:24:36.000]  但不一定是瑪利亞的想法
[00:24:36.000 --> 00:24:39.000]  畢竟將喪葬禮儀
[00:24:39.000 --> 00:24:42.000]  做在一個還沒死的生人身上
[00:24:42.000 --> 00:24:45.000]  總是不可思議的事
[00:24:45.000 --> 00:24:47.000]  你家裡有個病人還沒斷氣
[00:24:47.000 --> 00:24:50.000]  你會不會預先跟他做死人化妝
[00:24:50.000 --> 00:24:52.000]  穿好壽衣?不會的
[00:24:52.000 --> 00:24:54.000]  大吉利是嗎?
[00:24:54.000 --> 00:24:56.000]  我個人相信
[00:24:56.000 --> 00:24:59.000]  小女子瑪利亞只是隨感覺行事
[00:24:59.000 --> 00:25:02.000]  沒有太多複雜周詳的想法
[00:25:02.000 --> 00:25:04.000]  所做的事不一定合理
[00:25:04.000 --> 00:25:05.000]  不一定有道理
[00:25:05.000 --> 00:25:07.000]  要她自己去解釋
[00:25:07.000 --> 00:25:10.000]  她也不見得能說出什麼道理
[00:25:10.000 --> 00:25:14.000]  但就是這樣跟隨感覺走
[00:25:14.000 --> 00:25:16.000]  她很愛耶穌
[00:25:16.000 --> 00:25:18.000]  很想做些什麼在祂身上
[00:25:18.000 --> 00:25:23.000]  很想表達對耶穌完全的付出和捨棄
[00:25:23.000 --> 00:25:25.000]  就這樣豪奢一次
[00:25:25.000 --> 00:25:27.000]  傻一次
[00:25:27.000 --> 00:25:29.000]  不行嗎?
[00:25:29.000 --> 00:25:30.000]  為什麼一定要有道理?
[00:25:30.000 --> 00:25:32.000]  一定要有神學理據?
[00:25:32.000 --> 00:25:34.000]  一定要能夠說服其他人?
[00:25:34.000 --> 00:25:37.000]  不一定需要的
[00:25:37.000 --> 00:25:39.000]  我自己也試過不止一次
[00:25:39.000 --> 00:25:42.000]  在香港或者有時候去外地出差的時候
[00:25:42.000 --> 00:25:45.000]  想買一件禮物給太太
[00:25:45.000 --> 00:25:47.000]  就突然間豪情
[00:25:47.000 --> 00:25:50.000]  就找了能夠拿出來的錢
[00:25:50.000 --> 00:25:52.000]  想都不想就買了一件
[00:25:52.000 --> 00:25:53.000]  糟糕的是
[00:25:53.000 --> 00:25:56.000]  我買了回來送給太太之後
[00:25:56.000 --> 00:25:59.000]  才發覺我買的不是她喜歡的東西
[00:25:59.000 --> 00:26:03.000]  例如有一次我買了一串黑色的珍珠鏈給她
[00:26:03.000 --> 00:26:05.000]  我都沒見過她怎麼戴過
[00:26:05.000 --> 00:26:08.000]  她說不太好襯衣服
[00:26:08.000 --> 00:26:10.000]  不過人就是這樣
[00:26:10.000 --> 00:26:12.000]  不一定考慮周全
[00:26:12.000 --> 00:26:14.000]  不一定是精明的選擇
[00:26:14.000 --> 00:26:16.000]  不一定合情合理
[00:26:16.000 --> 00:26:21.000]  就是真心、真意、真情流露
[00:26:21.000 --> 00:26:23.000]  就是這樣
[00:26:23.000 --> 00:26:27.000]  你也知道有個弟兄跟我說
[00:26:27.000 --> 00:26:30.000]  他很想在上帝面前
[00:26:30.000 --> 00:26:33.000]  跳一支舞去敬拜祂
[00:26:33.000 --> 00:26:35.000]  雖然我想不到
[00:26:35.000 --> 00:26:37.000]  跳舞跟報到直堂
[00:26:37.000 --> 00:26:41.000]  宣教大使命有什麼直接的關係
[00:26:41.000 --> 00:26:43.000]  不過他想跳就跳吧
[00:26:43.000 --> 00:26:45.000]  對不對
[00:26:45.000 --> 00:26:47.000]  有個姐妹每個禮拜
[00:26:47.000 --> 00:26:49.000]  認真插盤花
[00:26:49.000 --> 00:26:51.000]  呈獻給上帝
[00:26:51.000 --> 00:26:53.000]  雖然我不確定
[00:26:53.000 --> 00:26:55.000]  上帝是不是真的會欣賞
[00:26:55.000 --> 00:26:57.000]  那些什麼小園樓、草原樓
[00:26:57.000 --> 00:26:59.000]  那些什麼花洞
[00:26:59.000 --> 00:27:02.000]  不過她想插就插吧
[00:27:02.000 --> 00:27:05.000]  不用說那麼多什麼跳舞神學
[00:27:05.000 --> 00:27:06.000]  花道神學
[00:27:06.000 --> 00:27:07.000]  對不對
[00:27:07.000 --> 00:27:09.000]  不用那麼吵
[00:27:09.000 --> 00:27:11.000]  就是喜歡做
[00:27:11.000 --> 00:27:15.000]  覺得我很想做些美好的事給上帝
[00:27:15.000 --> 00:27:17.000]  想做些美好的事給祂
[00:27:17.000 --> 00:27:19.000]  那就做吧
[00:27:19.000 --> 00:27:24.000]  瑪利亞是一個做事不夠理性
[00:27:24.000 --> 00:27:26.000]  考慮不夠周全的人
[00:27:26.000 --> 00:27:28.000]  要高耶穌
[00:27:28.000 --> 00:27:30.000]  高生人是高過頭的
[00:27:30.000 --> 00:27:32.000]  高死人是高全身的
[00:27:32.000 --> 00:27:35.000]  怎麼能夠只高一雙腳呢
[00:27:35.000 --> 00:27:37.000]  總不能夠好像我前面說
[00:27:37.000 --> 00:27:41.000]  因為他唯一能夠摸到的是耶穌的腳
[00:27:41.000 --> 00:27:43.000]  那就事事淡淡
[00:27:43.000 --> 00:27:46.000]  張張就求其高腳
[00:27:46.000 --> 00:27:48.000]  你要瑪利亞做神學解釋
[00:27:48.000 --> 00:27:50.000]  為什麼高一雙腳
[00:27:50.000 --> 00:27:53.000]  我猜她也啞口無言
[00:27:53.000 --> 00:27:55.000]  她沒辦法高其他部位
[00:27:55.000 --> 00:27:59.000]  事事淡淡
[00:27:59.000 --> 00:28:02.000]  但耶穌基督就是護著瑪利亞
[00:28:02.000 --> 00:28:04.000]  和她辯解
[00:28:04.000 --> 00:28:08.000]  擋住其他人對她的批評
[00:28:08.000 --> 00:28:10.000]  而這個顯示
[00:28:10.000 --> 00:28:15.000]  耶穌閱立瑪利亞所做的一切
[00:28:15.000 --> 00:28:17.000]  就這一點
[00:28:17.000 --> 00:28:20.000]  瑪利亞就贏了所有人
[00:28:20.000 --> 00:28:22.000]  包括批評者
[00:28:22.000 --> 00:28:27.000]  加略人猶大 為她擺設筵席的長大麻風的西門
[00:28:27.000 --> 00:28:31.000]  甚至奔走服侍的馬大等等
[00:28:31.000 --> 00:28:34.000]  聖經沒有記載耶穌對他們的讚賞
[00:28:34.000 --> 00:28:37.000]  獨獨就讚賞了瑪利亞
[00:28:37.000 --> 00:28:40.000]  馬可福音的記載就更加誇張
[00:28:40.000 --> 00:28:42.000]  耶穌說了什麼話
[00:28:42.000 --> 00:28:43.000]  我實在告訴你們
[00:28:43.000 --> 00:28:44.000]  普天之下
[00:28:44.000 --> 00:28:46.000]  無論在什麼地方傳這福音
[00:28:46.000 --> 00:28:51.000]  有述說者女人所作的以為紀念
[00:28:51.000 --> 00:28:54.000]  讚得他很盡
[00:28:54.000 --> 00:28:56.000]  我們很愛耶穌
[00:28:56.000 --> 00:28:59.000]  一心想做些事在耶穌身上
[00:28:59.000 --> 00:29:01.000]  一心想討他喜悅
[00:29:01.000 --> 00:29:04.000]  我們做的事是對是錯
[00:29:04.000 --> 00:29:07.000]  唯一判斷的標準
[00:29:07.000 --> 00:29:09.000]  就是耶穌受不受
[00:29:09.000 --> 00:29:11.000]  耶穌閱立不閱立
[00:29:11.000 --> 00:29:13.000]  耶穌受 耶穌閱立
[00:29:13.000 --> 00:29:15.000]  那就贏了
[00:29:15.000 --> 00:29:17.000]  加略人猶大 受不住
[00:29:17.000 --> 00:29:20.000]  身邊的人看不過眼
[00:29:20.000 --> 00:29:24.000]  事事私意又有什麼所謂呢
[00:29:24.000 --> 00:29:26.000]  他們是閒雜人等
[00:29:26.000 --> 00:29:29.000]  是無關痛癢的路人甲
[00:29:29.000 --> 00:29:33.000]  我和太太說情話
[00:29:33.000 --> 00:29:35.000]  你在身邊無意聽到
[00:29:35.000 --> 00:29:37.000]  覺得很噁心 很肉麻
[00:29:37.000 --> 00:29:40.000]  我就會說關你屁事
[00:29:40.000 --> 00:29:44.000]  我太太受不受是最重要的
[00:29:44.000 --> 00:29:47.000]  其他人有什麼所謂
[00:29:47.000 --> 00:29:49.000]  弟兄姊妹
[00:29:49.000 --> 00:29:51.000]  很多時候我們的侍奉
[00:29:51.000 --> 00:29:53.000]  是做在人前
[00:29:53.000 --> 00:29:56.000]  多過做在耶穌面前
[00:29:56.000 --> 00:29:58.000]  我們在崇拜的公土
[00:29:58.000 --> 00:30:01.000]  是對人說而不是對上帝說
[00:30:01.000 --> 00:30:04.000]  我們做的鋪張華麗的服事
[00:30:04.000 --> 00:30:06.000]  是想在眾人面前
[00:30:06.000 --> 00:30:08.000]  顯示我們的專業
[00:30:08.000 --> 00:30:09.000]  我們的專業
[00:30:09.000 --> 00:30:10.000]  我們的優秀
[00:30:10.000 --> 00:30:12.000]  我們的優秀
[00:30:12.000 --> 00:30:14.000]  我們做很多事情
[00:30:14.000 --> 00:30:16.000]  總是瞻前顧後
[00:30:16.000 --> 00:30:20.000]  考慮最多的是其他人的看法和評價
[00:30:20.000 --> 00:30:23.000]  我們介意人的想法
[00:30:23.000 --> 00:30:27.000]  過於專注地去討上帝的喜悅
[00:30:27.000 --> 00:30:31.000]  保羅在這份所書六章六到七節說
[00:30:31.000 --> 00:30:33.000]  必要旨在眼前
[00:30:33.000 --> 00:30:36.000]  侍奉像是討人喜歡的
[00:30:36.000 --> 00:30:38.000]  要像基督的僕人
[00:30:38.000 --> 00:30:41.000]  從心裡遵行上帝的旨意
[00:30:41.000 --> 00:30:47.000]  甘心侍奉好像服事主不像服事人
[00:30:47.000 --> 00:30:51.000]  這是一個非常非常重要的教導
[00:30:51.000 --> 00:30:54.000]  你一生跟隨耶穌
[00:30:54.000 --> 00:30:56.000]  一生服事祂
[00:30:56.000 --> 00:30:59.000]  不停問自己
[00:30:59.000 --> 00:31:02.000]  耶穌喜不喜歡我做的事
[00:31:02.000 --> 00:31:04.000]  我所做的事
[00:31:04.000 --> 00:31:06.000]  祂悅立不悅立
[00:31:06.000 --> 00:31:10.000]  我是否專注用心地去哄祂開心
[00:31:10.000 --> 00:31:12.000]  討祂喜悅
[00:31:12.000 --> 00:31:15.000]  這永遠是我不停調教自己
[00:31:15.000 --> 00:31:17.000]  問的問題是什麼
[00:31:17.000 --> 00:31:22.000]  當然我不會完全不理黃震的頂尖妹的感受
[00:31:22.000 --> 00:31:24.000]  但我真的仍然
[00:31:24.000 --> 00:31:25.000]  我第一個要問的問題
[00:31:25.000 --> 00:31:27.000]  不停問的問題是
[00:31:27.000 --> 00:31:29.000]  上帝喜不喜歡我今天的服事
[00:31:29.000 --> 00:31:31.000]  你悅不悅立
[00:31:31.000 --> 00:31:32.000]  你收不收貨
[00:31:32.000 --> 00:31:35.000]  這永遠是對我最重要的提醒
[00:31:35.000 --> 00:31:38.000]  專注基督
[00:31:38.000 --> 00:31:41.000]  專心哄祂開心
[00:31:41.000 --> 00:31:42.000]  討祂喜悅
[00:31:42.000 --> 00:31:45.000]  無疑我們侍奉主也要運用理性
[00:31:45.000 --> 00:31:47.000]  要用的
[00:31:47.000 --> 00:31:51.000]  盡心盡性盡義盡力
[00:31:51.000 --> 00:31:54.000]  不過有時候傻傻地
[00:31:54.000 --> 00:31:58.000]  做一些出格不尋常的事也沒有所謂
[00:31:58.000 --> 00:32:03.000]  畢竟你們記得我曾經說過不止一次
[00:32:03.000 --> 00:32:09.000]  做一個愛者是不可以太精明的
[00:32:09.000 --> 00:32:11.000]  我經常說
[00:32:11.000 --> 00:32:13.000]  做丈夫不要太精明
[00:32:13.000 --> 00:32:14.000]  做太太不要太精明
[00:32:14.000 --> 00:32:16.000]  做父母不要太精明
[00:32:16.000 --> 00:32:20.000]  做耶穌的門徒也不需要太精明
[00:32:20.000 --> 00:32:22.000]  力所能及
[00:32:22.000 --> 00:32:25.000]  摸不到腳眼
[00:32:25.000 --> 00:32:28.000]  摸腳板底也無所謂
[00:32:28.000 --> 00:32:30.000]  我們努力
[00:32:30.000 --> 00:32:35.000]  做我們所能夠攀及的
[00:32:35.000 --> 00:32:37.000]  腳眼的侍奉
[00:32:37.000 --> 00:32:39.000]  腳的服侍
