
[00:00:00.000 --> 00:00:06.520]  以下跟大家讀出的經文是在舊約《新命記》第四章一至十四節
[00:19:08.960 --> 00:19:13.960]  而能夠掌握和上帝之間有一個緊密的關係
[00:19:13.960 --> 00:19:16.960]  不跟這個世界的潮流去走
[00:19:16.960 --> 00:19:18.960]  在《針研》裡面說到
[00:19:18.960 --> 00:19:21.960]  驚威而不是智慧的開端
[00:19:21.960 --> 00:19:24.960]  在說那個智慧和敬畏上帝
[00:19:24.960 --> 00:19:27.960]  永遠都是畫一個等號在這裡
[00:19:27.960 --> 00:19:30.960]  而這個智慧聰明
[00:19:30.960 --> 00:19:32.960]  往往就是跟其他的民族
[00:19:32.960 --> 00:19:35.960]  其他的邦國比下去的時候
[00:19:35.960 --> 00:19:38.960]  就會有一些很不同的那種看法
[00:19:38.960 --> 00:19:39.960]  簡單來說
[00:19:39.960 --> 00:19:41.960]  神國的子民
[00:19:41.960 --> 00:19:42.960]  想事物
[00:19:42.960 --> 00:19:43.960]  做決定
[00:19:43.960 --> 00:19:45.960]  是會成熟一點
[00:19:45.960 --> 00:19:47.960]  他的成熟不是代表著
[00:19:47.960 --> 00:19:49.960]  因為這個民族那些DNA
[00:19:49.960 --> 00:19:51.960]  那些人的IQ零碩高
[00:19:51.960 --> 00:19:54.960]  而是因為上帝教他們
[00:19:54.960 --> 00:19:56.960]  上帝幫他們
[00:19:56.960 --> 00:20:00.960]  以致他們真的每一個人都能夠開竅
[00:20:00.960 --> 00:20:03.960]  如果盲目地遵守律法
[00:20:03.960 --> 00:20:05.960]  純粹說是這麼做的
[00:20:05.960 --> 00:20:07.960]  律法是這麼叫的
[00:20:07.960 --> 00:20:09.960]  這樣就很糾扯
[00:20:09.960 --> 00:20:12.960]  或者帶著被迫的心態
[00:20:12.960 --> 00:20:14.960]  來實踐這些的律法
[00:20:14.960 --> 00:20:15.960]  是得不到智慧的
[00:20:15.960 --> 00:20:17.960]  但是在聖經裡面
[00:20:17.960 --> 00:20:18.960]  你要留意
[00:20:18.960 --> 00:20:20.960]  上帝說的律法
[00:20:20.960 --> 00:20:22.960]  從來不是純粹說一條規條的
[00:20:22.960 --> 00:20:24.960]  他會解釋給你聽
[00:20:24.960 --> 00:20:26.960]  他也說到上帝的創造心意
[00:20:26.960 --> 00:20:30.960]  上帝的旨意是一個怎樣的旨意
[00:20:30.960 --> 00:20:33.960]  所以背後是會有解釋
[00:20:33.960 --> 00:20:34.960]  有因果關係
[00:20:34.960 --> 00:20:37.960]  上帝在當中也會指教
[00:20:37.960 --> 00:20:40.960]  令到人會繼續思想
[00:20:40.960 --> 00:20:43.960]  所以在這裡說的智慧聰明
[00:20:43.960 --> 00:20:47.960]  是說上帝不單止將一個律法裡面
[00:20:47.960 --> 00:20:49.960]  所說的界線
[00:20:49.960 --> 00:20:50.960]  停止了
[00:20:50.960 --> 00:20:51.960]  不要這樣做
[00:20:51.960 --> 00:20:53.960]  或者跟這個世界分別出來
[00:20:53.960 --> 00:20:56.960]  跟這個世界的價值觀有所不同
[00:20:56.960 --> 00:20:59.960]  上帝更加將他的價值觀念
[00:20:59.960 --> 00:21:03.960]  上帝將一些他的想法
[00:21:03.960 --> 00:21:05.960]  人與人在地上裡面
[00:21:05.960 --> 00:21:07.960]  美善的道德旨意
[00:21:07.960 --> 00:21:10.960]  他會指教給那些以色列民
[00:21:10.960 --> 00:21:12.960]  那些以色列民一路實踐
[00:21:12.960 --> 00:21:14.960]  一路思考的時候
[00:21:14.960 --> 00:21:17.960]  他生命裡面有所提升
[00:21:17.960 --> 00:21:18.960]  所以在這裡
[00:21:18.960 --> 00:21:20.960]  第一個他體現的
[00:21:20.960 --> 00:21:22.960]  就是說到他的大國
[00:21:22.960 --> 00:21:25.960]  就是說到這班人有智慧有聰明
[00:21:25.960 --> 00:21:28.960]  第二件事他繼續說
[00:21:28.960 --> 00:21:32.960]  這班國民跟其他世界的神明是不同的
[00:21:32.960 --> 00:21:34.960]  其他的神明
[00:21:34.960 --> 00:21:36.960]  或者拜巴力的那些
[00:21:36.960 --> 00:21:38.960]  當時社會的那些
[00:21:38.960 --> 00:21:40.960]  他們敬拜他們的神
[00:21:40.960 --> 00:21:43.960]  最重要的動力是來自利益
[00:21:43.960 --> 00:21:44.960]  不過是出產的
[00:21:44.960 --> 00:21:46.960]  他拜的那些巴力
[00:21:46.960 --> 00:21:48.960]  或者說的舊時裡面
[00:21:48.960 --> 00:21:50.960]  去敬拜的那些偶像
[00:21:50.960 --> 00:21:52.960]  往往都是因為那些偶像
[00:21:52.960 --> 00:21:55.960]  有一種形態就是賜給你有豐收
[00:21:55.960 --> 00:21:58.960]  賜給你生活無憂
[00:21:58.960 --> 00:22:02.960]  又或者有一些世界很想追求的某些價值觀念
[00:22:02.960 --> 00:22:06.960]  就放了成為了人的圖騰或者偶像
[00:22:06.960 --> 00:22:08.960]  人就去敬拜這些偶像
[00:22:08.960 --> 00:22:11.960]  來滿足心靈或者現實裡面
[00:22:11.960 --> 00:22:14.960]  沒辦法達至的一些理想
[00:22:14.960 --> 00:22:17.960]  不過在聖經裡面說到神人之間
[00:22:17.960 --> 00:22:19.960]  如果說到是一個納若的關係
[00:22:19.960 --> 00:22:21.960]  神與人之間
[00:22:21.960 --> 00:22:24.960]  就是在說一種互動的關係
[00:22:24.960 --> 00:22:28.960]  上帝跟人是不停的來互動的
[00:22:28.960 --> 00:22:31.960]  這種的納若不是靜態
[00:22:31.960 --> 00:22:32.960]  這種的納若
[00:22:32.960 --> 00:22:34.960]  這種的實踐
[00:22:34.960 --> 00:22:37.960]  是整個民族和每一個人生裡面
[00:22:37.960 --> 00:22:39.960]  一路實踐一路去思考的時候
[00:22:39.960 --> 00:22:42.960]  一路會豐富起來
[00:22:42.960 --> 00:22:44.960]  一路明白上帝的旨意
[00:22:44.960 --> 00:22:47.960]  所以這個神跟那些子民是很相近的
[00:22:47.960 --> 00:22:48.960]  是很近距離
[00:22:48.960 --> 00:22:50.960]  而不是很有距離感
[00:22:50.960 --> 00:22:53.960]  你找東西來賄賂他
[00:22:53.960 --> 00:22:57.960]  或者用一些東西來爭取更多的利益
[00:22:57.960 --> 00:23:00.960]  第三個說到那些律例典章
[00:23:00.960 --> 00:23:02.960]  那些是實踐起來
[00:23:02.960 --> 00:23:05.960]  到最後是能夠有公義
[00:23:05.960 --> 00:23:10.960]  是令到每一個人都心悅誠服的
[00:23:10.960 --> 00:23:13.960]  曾經有一個AO
[00:23:13.960 --> 00:23:17.960]  就是政府的那些官員
[00:23:17.960 --> 00:23:18.960]  聊天
[00:23:18.960 --> 00:23:21.960]  他說你不要想我們做官員好好做
[00:23:21.960 --> 00:23:23.960]  你想一條法例
[00:23:23.960 --> 00:23:24.960]  想到頭都爆了
[00:23:24.960 --> 00:23:25.960]  想到頭髮都掉了
[00:23:25.960 --> 00:23:27.960]  因為要做一條
[00:23:27.960 --> 00:23:29.960]  能夠滿足社會各界
[00:23:29.960 --> 00:23:32.960]  都能夠覺得是合宜的
[00:23:32.960 --> 00:23:33.960]  公義的
[00:23:33.960 --> 00:23:35.960]  在過程裏面實在太難
[00:23:35.960 --> 00:23:36.960]  一隻字
[00:23:36.960 --> 00:23:39.960]  如果表達得不清楚
[00:23:39.960 --> 00:23:41.960]  都會引起很多的誤會
[00:23:41.960 --> 00:23:44.960]  或者就會引起了世界社會上
[00:23:44.960 --> 00:23:46.960]  都有很多的混亂
[00:23:46.960 --> 00:23:49.960]  所以他們說那條法例
[00:23:49.960 --> 00:23:51.960]  那些律例是怎樣去執行呢
[00:23:51.960 --> 00:23:56.960]  是一個非常之大難度的工作
[00:23:56.960 --> 00:23:58.960]  我不知道
[00:23:58.960 --> 00:24:01.960]  我們想官員只是出去解說去說
[00:24:01.960 --> 00:24:04.960]  但背後裏面的努力是沒有人知道的
[00:24:04.960 --> 00:24:06.960]  用這裏
[00:24:06.960 --> 00:24:08.960]  在這裏所說的
[00:24:08.960 --> 00:24:11.960]  是外邦說那些以色列人
[00:24:11.960 --> 00:24:16.960]  因為他們實踐了一個很公義的律例典章
[00:24:16.960 --> 00:24:18.960]  這個公義的典章
[00:24:18.960 --> 00:24:21.960]  是超乎人的智慧可以想像的
[00:24:21.960 --> 00:24:23.960]  也都杜絕了
[00:24:23.960 --> 00:24:27.960]  也都看盡了人性的那種本質
[00:24:27.960 --> 00:24:31.960]  以致到這些律例典章實踐起來的時候
[00:24:31.960 --> 00:24:34.960]  每一個子民都能夠心悅誠服
[00:24:34.960 --> 00:24:37.960]  再加上上帝是掌管萬物的主
[00:24:37.960 --> 00:24:40.960]  他有超然的威權
[00:24:40.960 --> 00:24:46.960]  那個的看法一定是超越地上人間裏面的作品
[00:24:46.960 --> 00:24:48.960]  所以在這裏裏面
[00:24:48.960 --> 00:24:51.960]  那些外邦見到以色列人
[00:24:51.960 --> 00:24:53.960]  就從聰明智慧
[00:24:53.960 --> 00:24:55.960]  上帝與他們親近
[00:24:55.960 --> 00:24:58.960]  以公義來描述整個以色列人
[00:24:58.960 --> 00:25:00.960]  因為守律法
[00:25:00.960 --> 00:25:04.960]  因為他專心遵循上帝的教導
[00:25:04.960 --> 00:25:07.960]  以致到在其他外邦中
[00:25:07.960 --> 00:25:09.960]  他們就可以鶴立雞群
[00:25:09.960 --> 00:25:15.960]  被人稱為一個強大有力量的民族
[00:25:15.960 --> 00:25:18.960]  在這裏我們稍為思想一下
[00:25:18.960 --> 00:25:19.960]  我們今天很多時候
[00:25:19.960 --> 00:25:21.960]  我們想
[00:25:21.960 --> 00:25:23.960]  我們讀聖經
[00:25:23.960 --> 00:25:26.960]  我們參與教會的聚會
[00:25:26.960 --> 00:25:28.960]  我們會覺得是不是真的聽道理
[00:25:28.960 --> 00:25:30.960]  是不是真的這樣
[00:25:30.960 --> 00:25:33.960]  不過如果人世間的道理是這樣聽
[00:25:33.960 --> 00:25:35.960]  你會聽到厭煩
[00:25:35.960 --> 00:25:38.960]  但如果那個道理是來自上帝
[00:25:38.960 --> 00:25:41.960]  當我們第一手去看上帝的話語
[00:25:41.960 --> 00:25:46.960]  我們真的去思考上帝給我們的教導的時候
[00:25:46.960 --> 00:25:48.960]  你再深入去想多一層
[00:25:48.960 --> 00:25:52.960]  也都去再和你自己的人性作一些對比的時候
[00:25:52.960 --> 00:25:57.960]  你會發覺上帝所說的話是非常有睿智
[00:25:57.960 --> 00:26:00.960]  以及超越了人世間所有的宗教哲學
[00:26:00.960 --> 00:26:04.960]  或者其他人所說的那些覺得很高尚的
[00:26:04.960 --> 00:26:06.960]  很高深的道理
[00:26:06.960 --> 00:26:08.960]  上帝的道理
[00:26:08.960 --> 00:26:10.960]  上帝的律法既是淺白
[00:26:10.960 --> 00:26:14.960]  但同時間影響卻是深遠
[00:26:14.960 --> 00:26:16.960]  在我們每一天
[00:26:16.960 --> 00:26:18.960]  我們說有讀經計劃
[00:26:18.960 --> 00:26:20.960]  我們去讀聖經的時候
[00:26:20.960 --> 00:26:23.960]  如果我們帶著有一個目標
[00:26:23.960 --> 00:26:25.960]  這樣都是好的
[00:26:25.960 --> 00:26:27.960]  不過如果只是說
[00:26:27.960 --> 00:26:31.960]  好像有些大家做一些壯舉
[00:26:31.960 --> 00:26:33.960]  逼自己去做一些事
[00:26:33.960 --> 00:26:36.960]  你是體會不到讀聖經的樂趣
[00:26:36.960 --> 00:26:38.960]  但如果我們每一次讀聖經
[00:26:38.960 --> 00:26:40.960]  我們就好像尋寶一樣
[00:26:40.960 --> 00:26:42.960]  淘寶吧
[00:26:42.960 --> 00:26:44.960]  淘寶大家會容易明白一點
[00:26:44.960 --> 00:26:45.960]  現在大家沒有人去尋寶
[00:26:45.960 --> 00:26:47.960]  淘寶會多一點
[00:26:47.960 --> 00:26:48.960]  你淘寶一樣
[00:26:48.960 --> 00:26:49.960]  淘出一些好東西
[00:26:49.960 --> 00:26:50.960]  淘出一些金
[00:26:50.960 --> 00:26:52.960]  你就會發覺
[00:26:52.960 --> 00:26:56.960]  這些東西不是人世間的產物
[00:26:56.960 --> 00:27:01.960]  是唯有上帝來作對我們生命的提醒
[00:27:01.960 --> 00:27:02.960]  所以弟兄姊妹
[00:27:02.960 --> 00:27:07.960]  即日那些以色列民將要進入迦南地
[00:27:07.960 --> 00:27:10.960]  摩西一而再再而三告訴他們
[00:27:10.960 --> 00:27:12.960]  就是因為講到上帝的律法
[00:27:12.960 --> 00:27:14.960]  當你熟讀了它的時候
[00:27:14.960 --> 00:27:15.960]  你的生命
[00:27:15.960 --> 00:27:17.960]  你會跟別人是很不同的
[00:27:17.960 --> 00:27:20.960]  你們的生命會比別人
[00:27:20.960 --> 00:27:24.960]  會有一些超然一點
[00:27:24.960 --> 00:27:26.960]  會超越一點
[00:27:26.960 --> 00:27:28.960]  如果你的生命裏面
[00:27:28.960 --> 00:27:32.960]  只是在人世間的那些生活當中
[00:27:32.960 --> 00:27:35.960]  來生存的話
[00:27:35.960 --> 00:27:38.960]  你沒有辦法過一個超越世界
[00:27:38.960 --> 00:27:42.960]  也能過一個有智慧的生活
[00:27:42.960 --> 00:27:47.960]  有一個很慚愧的經歷
[00:27:47.960 --> 00:27:50.960]  話說有一次我跟子女
[00:27:50.960 --> 00:27:56.960]  幾年前一起去到一個商場拍車
[00:27:56.960 --> 00:28:00.960]  就遇到一個中學的同學
[00:28:00.960 --> 00:28:02.960]  那個中學同學沒有信主
[00:28:02.960 --> 00:28:08.960]  中學畢業之後
[00:28:08.960 --> 00:28:09.960]  他就過自己的生活
[00:28:09.960 --> 00:28:13.960]  當時他見到我
[00:28:13.960 --> 00:28:14.960]  熟練了
[00:28:14.960 --> 00:28:16.960]  給我多一小時拍車的時間
[00:28:16.960 --> 00:28:18.960]  便便宜了我
[00:28:18.960 --> 00:28:21.960]  我的子女問
[00:28:21.960 --> 00:28:25.960]  爸爸為什麼大家都在同一間中學
[00:28:25.960 --> 00:28:29.960]  為什麼大家的形態好像很不同呢
[00:28:29.960 --> 00:28:31.960]  我不是自傲
[00:28:31.960 --> 00:28:32.960]  我只是說
[00:28:32.960 --> 00:28:34.960]  如果爸爸沒有認識主
[00:28:34.960 --> 00:28:36.960]  可能我也是差不多
[00:28:36.960 --> 00:28:40.960]  我也未必能夠
[00:28:40.960 --> 00:28:44.960]  生命裏面有不同的體會
[00:28:44.960 --> 00:28:46.960]  我在那裏跟子女說
[00:28:46.960 --> 00:28:49.960]  大家受的教育一樣
[00:28:49.960 --> 00:28:51.960]  但因為有上帝
[00:28:51.960 --> 00:28:54.960]  生命我們走在有福氣那裏
[00:28:54.960 --> 00:28:56.960]  而不會成為一個煙不離手
[00:28:56.960 --> 00:28:59.960]  或者生命裏面有很多的惡習
[00:28:59.960 --> 00:29:00.960]  或者生命有很多價值觀
[00:29:00.960 --> 00:29:02.960]  很混亂的一個人
[00:29:02.960 --> 00:29:05.960]  就因為爸爸認識了信仰
[00:29:05.960 --> 00:29:07.960]  有上帝與我們同在
[00:29:07.960 --> 00:29:10.960]  所以整個生命就改變了
[00:29:10.960 --> 00:29:12.960]  我要說的不是
[00:29:12.960 --> 00:29:14.960]  我們要做一些自誇
[00:29:14.960 --> 00:29:16.960]  我們每一個其實本質都是一樣的
[00:29:16.960 --> 00:29:18.960]  如果按照這班以色列人
[00:29:18.960 --> 00:29:20.960]  他們的本質本身都是一班奴隸
[00:29:20.960 --> 00:29:22.960]  如果在埃及地裏面
[00:29:22.960 --> 00:29:25.960]  為什麼這班奴隸會成為一個大國呢
[00:29:25.960 --> 00:29:28.960]  不是因為這班人有多努力
[00:29:28.960 --> 00:29:30.960]  DNA有多強盛
[00:29:30.960 --> 00:29:33.960]  單單是因為上帝與他們納約
[00:29:33.960 --> 00:29:35.960]  上帝教導他們
[00:29:35.960 --> 00:29:37.960]  幫助他們
[00:29:37.960 --> 00:29:39.960]  數十年之間
[00:29:39.960 --> 00:29:43.960]  讓他們成為一個散門的奴隸群體
[00:29:43.960 --> 00:29:45.960]  成為一個幫國
[00:29:45.960 --> 00:29:47.960]  成為一個承受應許
[00:29:47.960 --> 00:29:50.960]  神國指紋的一個代表
[00:29:50.960 --> 00:29:51.960]  所以在這裏面
[00:29:51.960 --> 00:29:53.960]  摩西將這個願景
[00:29:53.960 --> 00:29:55.960]  告訴新一代的以色列人
[00:29:55.960 --> 00:29:58.960]  叫他們學校上帝的律法
[00:29:58.960 --> 00:30:00.960]  遵行緊守
[00:30:00.960 --> 00:30:05.960]  以至他們的生命成為萬國羨慕的國家
[00:30:05.960 --> 00:30:06.960]  我們看最後一個段落
[00:30:06.960 --> 00:30:08.960]  第九至十四節
[00:30:08.960 --> 00:30:09.960]  你們要謹慎
[00:30:09.960 --> 00:30:11.960]  因勤保守你們的心靈
[00:30:11.960 --> 00:30:14.960]  免得忘記你親眼所看見的事
[00:30:14.960 --> 00:30:16.960]  又免得你們一生
[00:30:16.960 --> 00:30:18.960]  這是離開你的心
[00:30:18.960 --> 00:30:21.960]  總要傳給你的子子孫孫
[00:30:21.960 --> 00:30:22.960]  你在荷列山站
[00:30:22.960 --> 00:30:24.960]  在耶和華女神面前的那一天
[00:30:24.960 --> 00:30:26.960]  耶和華對我說
[00:30:26.960 --> 00:30:28.960]  你為我焦罪百姓
[00:30:28.960 --> 00:30:31.960]  我要叫他們聽見我的話
[00:30:31.960 --> 00:30:33.960]  使他們存活在世的日子
[00:30:33.960 --> 00:30:35.960]  可以學習敬畏我
[00:30:35.960 --> 00:30:38.960]  又可以教訓兒女者讓行
[00:30:38.960 --> 00:30:42.960]  那時你們近前來站在山下
[00:30:42.960 --> 00:30:44.960]  山上有火焰沖天
[00:30:44.960 --> 00:30:47.960]  並有昏黑、默暈、幽暗
[00:30:47.960 --> 00:30:50.960]  耶和華從火焰中對你們說話
[00:30:50.960 --> 00:30:52.960]  你們只聽見聲音
[00:30:52.960 --> 00:30:54.960]  卻沒有看見形象
[00:30:54.960 --> 00:30:57.960]  祂將所吩咐你們當手的約
[00:30:57.960 --> 00:31:00.960]  指示你們就是十條界
[00:31:00.960 --> 00:31:03.960]  並將這界寫在兩塊石板上
[00:31:03.960 --> 00:31:05.960]  那時耶和華又吩咐我
[00:31:05.960 --> 00:31:07.960]  將律例典章教訓你們
[00:31:07.960 --> 00:31:12.960]  使你們在所有過去得違約的地上進行
[00:31:12.960 --> 00:31:16.960]  最後一個段落是說什麼呢?
[00:31:16.960 --> 00:31:18.960]  這個願景的實踐
[00:31:18.960 --> 00:31:24.960]  它訴諸於昔日在西乃山裡納約的片段
[00:31:24.960 --> 00:31:27.960]  最重要的字眼
[00:31:27.960 --> 00:31:32.960]  就是放在中間的學習敬畏
[00:31:32.960 --> 00:31:40.960]  學習敬畏首先要告訴以色列新一代
[00:31:40.960 --> 00:31:44.960]  這是整個歷史民族的經驗
[00:31:44.960 --> 00:31:51.960]  他們的上一代因為進入曠野時
[00:31:51.960 --> 00:31:54.960]  他們真正敬畏耶和華上帝
[00:31:54.960 --> 00:31:58.960]  所以到最後他們進入不了應許之地
[00:31:58.960 --> 00:32:03.960]  他們整個民族都不斷學習中
[00:32:03.960 --> 00:32:08.960]  要繼續學習如何敬畏耶和華上帝
[00:32:08.960 --> 00:32:10.960]  所以訴諸的第一點是
[00:32:10.960 --> 00:32:13.960]  你們新一代歷歷在目
[00:32:13.960 --> 00:32:16.960]  所以你要看著昔日的情景
[00:32:16.960 --> 00:32:19.960]  也要將這段民族的記憶
[00:32:19.960 --> 00:32:22.960]  印在他們整個這一代
[00:32:22.960 --> 00:32:25.960]  也要世世代代地提醒他們
[00:32:25.960 --> 00:32:27.960]  不要忘記上帝
[00:32:27.960 --> 00:32:30.960]  所以他提醒他們
[00:32:30.960 --> 00:32:35.960]  謹慎因勤保守你們的心靈
[00:32:35.960 --> 00:32:37.960]  這種謹慎的態度
[00:32:37.960 --> 00:32:39.960]  為了什麼呢?
[00:32:39.960 --> 00:32:42.960]  就是免得忘記你親眼所見的事
[00:32:42.960 --> 00:32:44.960]  免得你們一生
[00:32:44.960 --> 00:32:46.960]  這時離開你們的心
[00:32:46.960 --> 00:32:50.960]  要令到學習敬畏
[00:32:50.960 --> 00:32:53.960]  第一件事就是不要忘記舊時的功課
[00:32:53.960 --> 00:32:55.960]  舊時走錯的路
[00:32:55.960 --> 00:32:57.960]  不要再走下去了
[00:32:57.960 --> 00:33:02.960]  那些曾經令到無法承受應許
[00:33:02.960 --> 00:33:05.960]  或者惹怒上帝的一些經歷
[00:33:05.960 --> 00:33:08.960]  不要再走那條錯路了
[00:33:08.960 --> 00:33:10.960]  而且還要不單止自己知道
[00:33:10.960 --> 00:33:15.960]  還要世世代代提醒你們的子女子子孫孫
[00:33:15.960 --> 00:33:18.960]  讓他們走在正確的路上
[00:33:18.960 --> 00:33:21.960]  錯誤的走過去就算了
[00:33:21.960 --> 00:33:23.960]  不過那個算的意思就是
[00:33:23.960 --> 00:33:26.960]  不要再耿耿於懷
[00:33:26.960 --> 00:33:28.960]  要成為一個真正的功課
[00:33:28.960 --> 00:33:30.960]  以致他們謹守遵行
[00:33:30.960 --> 00:33:32.960]  所以在這裡
[00:33:32.960 --> 00:33:33.960]  他叫他們第一
[00:33:33.960 --> 00:33:36.960]  不要令到整個民族失憶
[00:33:36.960 --> 00:33:39.960]  第二個重要的字眼
[00:33:39.960 --> 00:33:41.960]  就是後來他所說的
[00:33:41.960 --> 00:33:43.960]  他們去到河獵山的時候
[00:33:43.960 --> 00:33:46.960]  去做上帝的約
[00:33:46.960 --> 00:33:50.960]  約上帝頒佈的方式其實是挺可怕的
[00:33:50.960 --> 00:33:54.960]  他說到約的頒佈是直著摩西一個人說的
[00:33:54.960 --> 00:33:56.960]  在山上拿著兩個法板
[00:33:56.960 --> 00:34:00.960]  然後就將十戒頒佈給以色列民
[00:34:00.960 --> 00:34:02.960]  但是頒佈十戒的時候
[00:34:02.960 --> 00:34:05.960]  上帝在山裡面是隱密之處
[00:34:05.960 --> 00:34:08.960]  但是上帝就用一個火焰沖天
[00:34:08.960 --> 00:34:11.960]  昏黑、默暗、幽暗
[00:34:11.960 --> 00:34:16.960]  上帝在火焰中對以色列民說話
[00:34:16.960 --> 00:34:18.960]  你想起這個場面
[00:34:18.960 --> 00:34:21.960]  是很令人可怕的
[00:34:21.960 --> 00:34:24.960]  是一個大自然的力量
[00:34:24.960 --> 00:34:27.960]  令到所有人都變得驚懼
[00:34:27.960 --> 00:34:30.960]  這種驚懼
[00:34:30.960 --> 00:34:34.960]  在以色列民覺得恐懼的狀態下
[00:34:34.960 --> 00:34:37.960]  上帝就頒佈了這個律法
[00:34:37.960 --> 00:34:40.960]  這個驚懼的用字
[00:34:40.960 --> 00:34:42.960]  其實用在敬畏的字是同一個字
[00:34:42.960 --> 00:34:44.960]  在聖經裡面說
[00:34:44.960 --> 00:34:47.960]  不過那個態度是不同的
[00:34:47.960 --> 00:34:50.960]  如果那些子民永遠都是想著
[00:34:50.960 --> 00:34:53.960]  上帝是一個很恐怖的上帝
[00:34:53.960 --> 00:34:55.960]  很驚懼的上帝
[00:34:55.960 --> 00:34:59.960]  人就會敬而原之
[00:34:59.960 --> 00:35:02.960]  就會與上帝拉遠了關係
[00:35:02.960 --> 00:35:04.960]  因為人的本性一見到驚懼的東西
[00:35:04.960 --> 00:35:06.960]  就會害怕就會逃跑
[00:35:06.960 --> 00:35:08.960]  那個驚懼是保護自己的
[00:35:08.960 --> 00:35:11.960]  不過上帝說的敬畏不是叫你
[00:35:11.960 --> 00:35:13.960]  因為怕他所以就遠離他
[00:35:13.960 --> 00:35:15.960]  反而是在一種驚懼
[00:35:15.960 --> 00:35:18.960]  在上帝的威榮之下
[00:35:18.960 --> 00:35:21.960]  學習怎樣去親近上帝
[00:35:21.960 --> 00:35:24.960]  上帝有大而可畏的一面
[00:35:24.960 --> 00:35:30.960]  但上帝也有自福恩慈慈愛的一面
[00:35:30.960 --> 00:35:34.960]  我們真正能夠和上帝親近
[00:35:34.960 --> 00:35:37.960]  就是藉著我們明白上帝的旨意
[00:35:37.960 --> 00:35:42.960]  明白上帝與子民納約
[00:35:42.960 --> 00:35:44.960]  所以在這裡
[00:35:44.960 --> 00:35:48.960]  摩西用的字就是當首的約指示你們
[00:35:48.960 --> 00:35:51.960]  他在說上帝有這麼恐怖的一面
[00:35:51.960 --> 00:35:52.960]  不過到了最後
[00:35:52.960 --> 00:35:54.960]  真正的關係建立是說
[00:35:54.960 --> 00:35:55.960]  興邁不得的上帝
[00:35:55.960 --> 00:36:02.960]  都是很樂於和人建立約的關係
[00:36:02.960 --> 00:36:04.960]  人就帶著一份親近上帝
[00:36:04.960 --> 00:36:06.960]  或者上帝其實是親近人
[00:36:06.960 --> 00:36:10.960]  主動和人建立關係的上帝
[00:36:10.960 --> 00:36:13.960]  我們就帶著這一份敬愛
[00:36:13.960 --> 00:36:16.960]  和上帝好好相處
[00:36:16.960 --> 00:36:20.960]  這一份敬畏是一個很大的藝術
[00:36:20.960 --> 00:36:22.960]  今天很多弟兄姊妹怕神
[00:36:22.960 --> 00:36:26.960]  因為怕自己做得行差踏錯
[00:36:26.960 --> 00:36:30.960]  所以經常會步步為營
[00:36:30.960 --> 00:36:32.960]  本來這種謹慎是好的
[00:36:32.960 --> 00:36:34.960]  但如果基於那個觀念
[00:36:34.960 --> 00:36:35.960]  只是覺得上帝很恐怖
[00:36:35.960 --> 00:36:38.960]  怕自己隨時落地獄
[00:36:38.960 --> 00:36:40.960]  或者受到刑罰
[00:36:40.960 --> 00:36:42.960]  這種的靈性是不健康的
[00:36:42.960 --> 00:36:45.960]  我們知道上帝興邁不得
[00:36:45.960 --> 00:36:48.960]  但同時也知道上帝樂於賜福
[00:36:48.960 --> 00:36:51.960]  將祂的恩典賜給我們的神
[00:36:51.960 --> 00:36:53.960]  我們只管坦然無懼
[00:36:53.960 --> 00:36:55.960]  進到上帝的面前
[00:36:55.960 --> 00:36:57.960]  領受祂的恩惠
[00:36:57.960 --> 00:37:00.960]  也在生命裡繼續堅持
[00:37:00.960 --> 00:37:02.960]  我們不想上帝不開心
[00:37:02.960 --> 00:37:07.960]  而不是怕上帝發怒來懲戒我們
[00:37:07.960 --> 00:37:09.960]  這種敬畏的態度
[00:37:09.960 --> 00:37:12.960]  不單是新一代的以色列民要學習
[00:37:12.960 --> 00:37:14.960]  經文摩西更加說
[00:37:14.960 --> 00:37:18.960]  你要一直傳給你的子子孫孫
[00:37:18.960 --> 00:37:19.960]  學習敬畏
[00:37:19.960 --> 00:37:26.960]  學習有一種對神有敬畏
[00:37:26.960 --> 00:37:28.960]  對人有尊重
[00:37:28.960 --> 00:37:33.960]  你就能夠在地上好好地過活
[00:37:33.960 --> 00:37:36.960]  經文大致說到這裡
[00:37:36.960 --> 00:37:37.960]  不是很複雜
[00:37:37.960 --> 00:37:39.960]  說的是一個新典神學
[00:37:39.960 --> 00:37:42.960]  用這個框架就很容易理解
[00:37:42.960 --> 00:37:46.960]  我們今天如何應用這段經文
[00:37:46.960 --> 00:37:49.960]  對我們有什麼重要幫助呢
[00:37:49.960 --> 00:37:51.960]  我想起有兩點
[00:37:51.960 --> 00:37:53.960]  第一點
[00:37:53.960 --> 00:37:55.960]  今天作為基督徒
[00:37:55.960 --> 00:37:57.960]  其實我們可以停棄空堂
[00:37:57.960 --> 00:38:01.960]  或者我們所信的信仰
[00:38:01.960 --> 00:38:04.960]  你要有百分之百的信心
[00:38:04.960 --> 00:38:07.960]  有時候實踐信仰並不容易
[00:38:07.960 --> 00:38:12.960]  但你知道日子有功
[00:38:12.960 --> 00:38:15.960]  你就會在不容易的日子裡
[00:38:15.960 --> 00:38:18.960]  你的生命會變得很不同
[00:38:18.960 --> 00:38:22.960]  甚至因為你專心依靠耶和華上帝
