
[00:00:00.000 --> 00:00:17.000]  今日經訓於《新約聖經》第129頁,約翰福音第4章5-15
[00:32:01.000 --> 00:32:03.000]  不想再吃東西了。
[00:32:03.000 --> 00:32:07.000]  耶穌一定很滿意他這次傳福音的經歷,
[00:32:07.000 --> 00:32:09.000]  覺得自己很開心,
[00:32:09.000 --> 00:32:13.000]  做到父上對他的委託和期望,
[00:32:13.000 --> 00:32:18.000]  很明顯這次一定是一個成功的傳福音案例,
[00:32:18.000 --> 00:32:23.000]  否則耶穌不會這麼開心的。
[00:32:23.000 --> 00:32:25.000]  一次成功的傳福音案例,
[00:32:25.000 --> 00:32:28.000]  我們可以簡單做一些總結,
[00:32:28.000 --> 00:32:30.000]  雖然有很多東西可以說,
[00:32:30.000 --> 00:32:33.000]  不過我們唐崇拜不能處理很多東西,
[00:32:33.000 --> 00:32:36.000]  從婦人在人前所做的見證,
[00:32:36.000 --> 00:32:42.000]  我們看到她對耶穌的說話最印象深刻的,
[00:32:42.000 --> 00:32:46.000]  不是說活水,不是敬拜地點的討論,
[00:32:46.000 --> 00:32:47.000]  而是什麼?
[00:32:47.000 --> 00:32:50.000]  耶穌知道她的過去,
[00:32:50.000 --> 00:32:52.000]  28節,38節,
[00:32:52.000 --> 00:32:54.000]  我再重複說,
[00:32:54.000 --> 00:33:00.000]  她將我的真相底牌都揭穿了。
[00:33:00.000 --> 00:33:03.000]  這個真相底牌,
[00:33:03.000 --> 00:33:07.000]  是這個婦人以前都不想面對的,
[00:33:07.000 --> 00:33:12.000]  被人揭發自己過去的醜事,
[00:33:12.000 --> 00:33:14.000]  特別是一直迴避,
[00:33:14.000 --> 00:33:15.000]  不想別人知道,
[00:33:15.000 --> 00:33:17.000]  不想別人討論的隱密事,
[00:33:17.000 --> 00:33:19.000]  這個婦人理論上應該很不開心的,
[00:33:19.000 --> 00:33:20.000]  應該覺得很尷尬,
[00:33:20.000 --> 00:33:21.000]  很羞恥,
[00:33:21.000 --> 00:33:22.000]  很受傷害的,
[00:33:22.000 --> 00:33:26.000]  不過這個婦人竟然沒有負面的感受,
[00:33:26.000 --> 00:33:28.000]  反倒是得著釋放,
[00:33:28.000 --> 00:33:30.000]  到處告訴別人,
[00:33:30.000 --> 00:33:31.000]  有人知道我的過去,
[00:33:31.000 --> 00:33:35.000]  並且用這個來為耶穌做見證,
[00:33:35.000 --> 00:33:37.000]  為什麼?
[00:33:37.000 --> 00:33:39.000]  真的很有趣,
[00:33:39.000 --> 00:33:45.000]  我相信婦人過去過著一個不道德的生活,
[00:33:45.000 --> 00:33:50.000]  也活在一個遭到其他人異樣眼光的環境,
[00:33:50.000 --> 00:33:54.000]  周圍的人都好像在批評她做錯了,
[00:33:54.000 --> 00:33:56.000]  她是一個罪人,
[00:33:56.000 --> 00:33:59.000]  為此她選擇逃避人群,
[00:33:59.000 --> 00:34:01.000]  盡量不和別人交往,
[00:34:01.000 --> 00:34:03.000]  在逃避別人的同時,
[00:34:03.000 --> 00:34:05.000]  她其實是在逃避自己,
[00:34:05.000 --> 00:34:09.000]  她不願意以自己的真面目和別人交往,
[00:34:09.000 --> 00:34:14.000]  沒有以自己真實的面貌和別人建立關係,
[00:34:14.000 --> 00:34:17.000]  唯獨這一次和耶穌相遇,
[00:34:17.000 --> 00:34:19.000]  一個不用她招供,
[00:34:19.000 --> 00:34:22.000]  就已經知道她所有真相的人,
[00:34:22.000 --> 00:34:27.000]  竟然完全沒有帶著批判否定的眼光,
[00:34:27.000 --> 00:34:30.000]  這令她感覺到很舒服,
[00:34:30.000 --> 00:34:32.000]  很自在,
[00:34:32.000 --> 00:34:35.000]  這種自在的和別人相處,
[00:34:35.000 --> 00:34:37.000]  和自己相處的經驗,
[00:34:37.000 --> 00:34:40.000]  是她從來沒有過的,
[00:34:40.000 --> 00:34:42.000]  無論如何,
[00:34:42.000 --> 00:34:44.000]  從經文我們看到,
[00:34:44.000 --> 00:34:47.000]  耶穌和婦人談到的整個過程,
[00:34:47.000 --> 00:34:51.000]  一直以一個很友好的氣氛進行,
[00:34:51.000 --> 00:34:54.000]  耶穌指出一種溫暖,
[00:34:54.000 --> 00:34:56.000]  關懷,喜愛,
[00:34:56.000 --> 00:34:59.000]  興趣和尊重的正面態度,
[00:34:59.000 --> 00:35:05.000]  沒有讓婦人感覺到被人評價,
[00:35:05.000 --> 00:35:09.000]  沒有被人指點點的威脅感,
[00:35:09.000 --> 00:35:16.000]  並且耶穌沒有糾纏於婦人所做過的各種壞事之中,
[00:35:16.000 --> 00:35:20.000]  只是輕輕讓她覺察到,
[00:35:20.000 --> 00:35:25.000]  這個過去是她如今的起點,
[00:35:25.000 --> 00:35:31.000]  她可以從這個起點鋪開一個新的旅程,
[00:35:31.000 --> 00:35:35.000]  一個正在發展,
[00:35:35.000 --> 00:35:37.000]  正在形成中,
[00:35:37.000 --> 00:35:39.000]  on becoming,
[00:35:39.000 --> 00:35:43.000]  becoming的一個過程,
[00:35:43.000 --> 00:35:45.000]  沒有被過去定格,
[00:35:45.000 --> 00:35:48.000]  沒有受過去約束,
[00:35:48.000 --> 00:35:51.000]  弟兄姊妹,
[00:35:51.000 --> 00:35:54.000]  我們傳耶穌基督的福音,
[00:35:54.000 --> 00:35:58.000]  我們不是要展示這個世界如何罪孽深重,
[00:35:58.000 --> 00:36:00.000]  遠離上帝,
[00:36:00.000 --> 00:36:05.000]  而是要講上帝來我們中間尋找我們,
[00:36:05.000 --> 00:36:07.000]  和我們建立關係,
[00:36:07.000 --> 00:36:11.000]  讓我們的生命得以突破和成長,
[00:36:11.000 --> 00:36:13.000]  有不一樣的可能性,
[00:36:13.000 --> 00:36:18.000]  我們不是帶著批判和否定的眼光去接觸人群,
[00:36:18.000 --> 00:36:21.000]  而是只能夠,
[00:36:21.000 --> 00:36:24.000]  也必須要展現我們的愛,
[00:36:24.000 --> 00:36:26.000]  寬恕和接納,
[00:36:26.000 --> 00:36:29.000]  讓人解除防範,
[00:36:29.000 --> 00:36:31.000]  得以正視自己的本相,
[00:36:31.000 --> 00:36:34.000]  然後用心靈,
[00:36:34.000 --> 00:36:35.000]  用誠實,
[00:36:35.000 --> 00:36:40.000]  來和做他愛他的上帝建立關係,
[00:36:40.000 --> 00:36:44.000]  我們對這個世界只有一個信息,
[00:36:44.000 --> 00:36:47.000]  只有一個稱為福音的,
[00:36:47.000 --> 00:36:52.000]  就是上帝接納人有新的可能。

