
[00:00:00.000 --> 00:00:03.000]  頂姐妹,以下是經訓的時間
[00:23:07.000 --> 00:23:11.000]  這個祭司的等級
[00:23:11.000 --> 00:23:15.000]  是不同利尾支派亞倫祭司的等級
[00:23:15.000 --> 00:23:19.000]  因為要成為默基洗德這個高等的祭司
[00:23:19.000 --> 00:23:22.000]  是不可以根據肉體上的條例
[00:23:22.000 --> 00:23:25.000]  即是他不是指他是哪個支派所出
[00:23:25.000 --> 00:23:30.000]  而是根據他有一個不扭生命的能力
[00:23:30.000 --> 00:23:33.000]  基督作為祭司君王
[00:23:33.000 --> 00:23:35.000]  就像默基洗德一樣
[00:23:35.000 --> 00:23:38.000]  他不單是猶太人的祭司
[00:23:38.000 --> 00:23:41.000]  因為他是至高神的祭司
[00:23:41.000 --> 00:23:45.000]  所以他不受地上任何一個國家或民族的限制
[00:23:45.000 --> 00:23:47.000]  他不特別屬於某一個群體
[00:23:47.000 --> 00:23:50.000]  所以耶穌基督的拯救和祝福
[00:23:50.000 --> 00:23:55.000]  是會臨到各個不同國家的人身上
[00:23:55.000 --> 00:23:59.000]  彼得之所以引用詩篇110篇
[00:23:59.000 --> 00:24:01.000]  就是希望我們可以認定
[00:24:01.000 --> 00:24:04.000]  耶穌基督就是那位偉大的君王
[00:24:04.000 --> 00:24:07.000]  和永遠至高神的大祭司
[00:24:07.000 --> 00:24:10.000]  這首詩的開頭是這樣表達的
[00:24:10.000 --> 00:24:12.000]  「主對我主說」
[00:24:12.000 --> 00:24:14.000]  值得注意的是
[00:24:14.000 --> 00:24:17.000]  第一個主指的是耶和華
[00:24:17.000 --> 00:24:21.000]  而第二個主就是我主的意思
[00:24:21.000 --> 00:24:24.000]  聽起來好像很接近
[00:24:24.000 --> 00:24:27.000]  其實讀音有少許不同
[00:24:27.000 --> 00:24:29.000]  他們都是同等級別
[00:24:29.000 --> 00:24:32.000]  不過是指兩位不同的主
[00:24:32.000 --> 00:24:35.000]  耶和華指的是
[00:24:35.000 --> 00:24:38.000]  以色列文的獨一真神
[00:24:38.000 --> 00:24:41.000]  而我主指的是耶穌基督
[00:24:41.000 --> 00:24:44.000]  在猶太人的傳統裡
[00:24:44.000 --> 00:24:48.000]  主和我主的稱呼只限於耶和華
[00:24:48.000 --> 00:24:51.000]  但彼得和使徒
[00:24:51.000 --> 00:24:54.000]  用我主來稱呼了復活的耶穌基督
[00:24:54.000 --> 00:24:59.000]  這代表著耶穌和神有同等的地位
[00:24:59.000 --> 00:25:01.000]  正正因為復活的基督
[00:25:01.000 --> 00:25:04.000]  是永活的祭司君王
[00:25:04.000 --> 00:25:08.000]  祂成為了我們回到神的出口
[00:25:08.000 --> 00:25:10.000]  丙姐妹
[00:25:10.000 --> 00:25:13.000]  耶穌對你來說究竟是誰呢?
[00:25:13.000 --> 00:25:16.000]  你的信仰是第一手信仰還是第二手信仰?
[00:25:16.000 --> 00:25:19.000]  是因為其他人信而你相信?
[00:25:19.000 --> 00:25:22.000]  還是你每時每刻都堅定
[00:25:22.000 --> 00:25:26.000]  認定耶穌基督就是你個人的救主呢?
[00:25:26.000 --> 00:25:30.000]  我其實是在準備入大學的時候
[00:25:30.000 --> 00:25:32.000]  回教會的
[00:25:32.000 --> 00:25:35.000]  當時我記得我參加的青年團契
[00:25:35.000 --> 00:25:37.000]  是在高峰期
[00:25:37.000 --> 00:25:40.000]  所以我們有30至40人
[00:25:40.000 --> 00:25:43.000]  但經過十多年後
[00:25:43.000 --> 00:25:47.000]  有些人因為拍拖、工作、生活忙碌
[00:25:47.000 --> 00:25:51.000]  人際衝突、家庭移民或有目者的變遷
[00:25:51.000 --> 00:25:53.000]  各種原因
[00:25:53.000 --> 00:25:56.000]  漸漸地大家都慢慢脫離了團契
[00:25:56.000 --> 00:26:00.000]  或是大家都覺得疲憊、忙碌、懶惰
[00:26:00.000 --> 00:26:02.000]  對信仰變得懶賴
[00:26:02.000 --> 00:26:05.000]  團契的聚會次數由每周一次
[00:26:05.000 --> 00:26:07.000]  變成每月一次
[00:26:07.000 --> 00:26:09.000]  然後每季一次
[00:26:09.000 --> 00:26:15.000]  其實當我們稱耶穌為「我主」的時候
[00:26:15.000 --> 00:26:18.000]  我們不可以口頭上說「是的,祂是」
[00:26:18.000 --> 00:26:19.000]  「Yes」
[00:26:19.000 --> 00:26:23.000]  但我們的內心和行為卻說「不」
[00:26:23.000 --> 00:26:25.000]  我們對耶穌說「No」
[00:26:25.000 --> 00:26:27.000]  耶穌曾經說過
[00:26:27.000 --> 00:26:31.000]  「不是每一個對我說主呀主呀的人,我都認識」
[00:26:31.000 --> 00:26:37.000]  「能夠進入天國的,唯有進行我天父旨意的人,才可以進去」
[00:26:37.000 --> 00:26:40.000]  如果今天是你第一次回來教會
[00:26:40.000 --> 00:26:42.000]  又或者因為朋友邀請你先來
[00:26:42.000 --> 00:26:45.000]  我鼓勵你多認識耶穌基督
[00:26:45.000 --> 00:26:47.000]  因為祂真的很堅
[00:26:47.000 --> 00:26:49.000]  不信的話,你可以問問你的朋友
[00:26:49.000 --> 00:26:53.000]  我希望弟兄姊妹
[00:26:53.000 --> 00:26:54.000]  我們要記得
[00:26:54.000 --> 00:26:58.000]  我們所信的耶穌是永遠的祭司君王
[00:26:58.000 --> 00:27:02.000]  祂是帶給我們公義和平安的祭司
[00:27:02.000 --> 00:27:06.000]  亦都是擁有尊榮和能力的君王
[00:27:06.000 --> 00:27:09.000]  如果你在信仰的路上遇到困難
[00:27:09.000 --> 00:27:10.000]  願你記得
[00:27:10.000 --> 00:27:14.000]  世上沒有困難比基督更大
[00:27:14.000 --> 00:27:17.000]  在物質豐富的香港
[00:27:17.000 --> 00:27:22.000]  其實我們有時候都很難願意放下自己做主
[00:27:22.000 --> 00:27:26.000]  我們有時候可能是前途做了我們的主
[00:27:26.000 --> 00:27:28.000]  戀愛做了我們的主
[00:27:28.000 --> 00:27:29.000]  父母做了我們的主
[00:27:29.000 --> 00:27:31.000]  孩子做了我們的主
[00:27:31.000 --> 00:27:34.000]  但我們又願不願意選擇
[00:27:34.000 --> 00:27:36.000]  看見我們一切所擁有的
[00:27:36.000 --> 00:27:39.000]  都是我們主耶穌基督所賜予的呢?
[00:27:39.000 --> 00:27:42.000]  耶穌基督才是我們的主
[00:27:42.000 --> 00:27:46.000]  是我們所關注、關心的人和事物的主宰
[00:27:46.000 --> 00:27:51.000]  我明白有時候跟隨神是需要付出代價
[00:27:51.000 --> 00:27:53.000]  我真的絕對明白
[00:27:53.000 --> 00:27:57.000]  坦白說,我也試過感到疲倦、灰心
[00:27:57.000 --> 00:28:01.000]  我甚至曾經離開教會一段日子
[00:28:01.000 --> 00:28:06.000]  不過,當我清楚明白我所信的是誰
[00:28:06.000 --> 00:28:10.000]  耶穌不單只是一個歷史的偉人
[00:28:10.000 --> 00:28:13.000]  更不是一位有求必應的王大仙
[00:28:13.000 --> 00:28:15.000]  他是至高神的兒子
[00:28:15.000 --> 00:28:17.000]  永遠的祭司君王
[00:28:17.000 --> 00:28:20.000]  然而,這位永遠的祭司君王
[00:28:20.000 --> 00:28:22.000]  卻願意為了你和我
[00:28:22.000 --> 00:28:25.000]  書專降矣
[00:28:26.000 --> 00:28:29.000]  有一首歌叫《Love was when》
[00:28:29.000 --> 00:28:33.000]  中文譯作《愛就是那時》
[00:28:33.000 --> 00:28:35.000]  其中有一句歌詞我很喜歡
[00:28:35.000 --> 00:28:36.000]  它是這樣寫的
[00:28:36.000 --> 00:28:39.000]  「愛就是神化身為人之時
[00:28:39.000 --> 00:28:41.000]  受困於時空之中
[00:28:41.000 --> 00:28:44.000]  沒有名、沒有地位」
[00:28:44.000 --> 00:28:48.000]  「愛就是神化身為人之時
[00:28:48.000 --> 00:28:51.000]  受困於時空之中
[00:28:51.000 --> 00:28:53.000]  沒有名、沒有地位」
[00:28:55.000 --> 00:28:59.000]  耶穌曾經嘗過人間的疾苦
[00:28:59.000 --> 00:29:02.000]  他明白我們作為人的限制
[00:29:02.000 --> 00:29:07.000]  即使我們人釘他上十字架上
[00:29:07.000 --> 00:29:09.000]  他仍然為我們代求
[00:29:09.000 --> 00:29:12.000]  他說「負我赦免他們一切所做的
[00:29:12.000 --> 00:29:15.000]  因為他們所做的他們不知道」
[00:29:15.000 --> 00:29:19.000]  當彼得提到這位耶穌就是基督的時候
[00:29:19.000 --> 00:29:22.000]  那些會眾非常擇心
[00:29:22.000 --> 00:29:26.000]  原文擇心的意思就是被人捅了一刀
[00:29:26.000 --> 00:29:30.000]  又或者你的良心好像受到傷害
[00:29:30.000 --> 00:29:32.000]  如果用廣東話翻譯
[00:29:32.000 --> 00:29:35.000]  我會選擇良心發現
[00:29:35.000 --> 00:29:38.000]  心裏覺得很不舒服
[00:29:38.000 --> 00:29:43.000]  因為這班人找到生命的主
[00:29:43.000 --> 00:29:47.000]  他們願意向彼得和其他使徒詢問
[00:29:47.000 --> 00:29:50.000]  「弟兄,我們應該怎樣做?」
[00:29:50.000 --> 00:29:57.000]  這班會眾是從曾經釘耶穌十字架的人
[00:29:57.000 --> 00:30:02.000]  轉變為願意放下手上的錘
[00:30:02.000 --> 00:30:04.000]  跟隨耶穌基督
[00:30:04.000 --> 00:30:07.000]  最終加入使徒的行列
[00:30:07.000 --> 00:30:09.000]  傳頌耶穌的故事
[00:30:09.000 --> 00:30:12.000]  經文指出他們有四個反應
[00:30:12.000 --> 00:30:14.000]  第一,悔改
[00:30:14.000 --> 00:30:17.000]  第二,奉耶穌基督的名受洗
[00:30:17.000 --> 00:30:19.000]  第三,聚得赦免
[00:30:19.000 --> 00:30:21.000]  第四,領受聖靈
[00:30:21.000 --> 00:30:27.000]  頭兩個回應就是人願意宣揚耶穌是主的表現
[00:30:27.000 --> 00:30:31.000]  彼得挑戰他們的生活一定要有改變
[00:30:31.000 --> 00:30:36.000]  悔改這個詞是路加非常喜歡用的動詞
[00:30:36.000 --> 00:30:40.000]  它不單是說頭腦上的改變
[00:30:40.000 --> 00:30:46.000]  因為當時希羅的《智學》是說頭腦要怎樣變
[00:30:46.000 --> 00:30:48.000]  要怎樣認識智慧
[00:30:48.000 --> 00:30:49.000]  它不是這麼簡單
[00:30:49.000 --> 00:30:51.000]  它是說心意上的改變
[00:30:51.000 --> 00:30:55.000]  更加是說放棄一切罪惡的行為
[00:30:55.000 --> 00:31:02.000]  聖經說這種改變會讓我們回到上帝
[00:31:02.000 --> 00:31:06.000]  一旦放下罪惡
[00:31:06.000 --> 00:31:08.000]  我們就不要向後望
[00:31:08.000 --> 00:31:13.000]  當我們眼睛還要回望、眷戀那些罪惡的時候
[00:31:13.000 --> 00:31:16.000]  我們要記得用力看著耶穌
[00:31:16.000 --> 00:31:20.000]  當我們願意相信耶穌的時候
[00:31:20.000 --> 00:31:23.000]  神賜予我們之後的兩個應許
[00:31:23.000 --> 00:31:26.000]  當我們願意悔改、轉向神的時候
[00:31:26.000 --> 00:31:28.000]  我們的罪惡就會得赦免
[00:31:28.000 --> 00:31:30.000]  並且可以領受聖靈
[00:31:30.000 --> 00:31:36.000]  這裡提到的應許不單只是給猶太人或他們的兒女
[00:31:36.000 --> 00:31:41.000]  神的應許也是賜給那些在遠方的人
[00:31:41.000 --> 00:31:44.000]  當我們繼續讀《仕途行傳》的時候
[00:31:44.000 --> 00:31:48.000]  就會看到很多跟外邦人傳福音的事蹟
[00:31:48.000 --> 00:31:51.000]  有些人這樣說
[00:31:51.000 --> 00:31:53.000]  仕途行傳有多少章
[00:31:53.000 --> 00:31:57.000]  對了,我看到有些口型
[00:31:57.000 --> 00:31:58.000]  28章
[00:31:58.000 --> 00:32:02.000]  其實我們是《仕途行傳》的第29章
[00:32:02.000 --> 00:32:04.000]  29章怎樣寫呢
[00:32:04.000 --> 00:32:08.000]  其實很看我們怎樣跟主耶穌相遇
[00:32:08.000 --> 00:32:10.000]  耶穌應許我們
[00:32:10.000 --> 00:32:14.000]  他說天上地下一切的權柄都賜給了他
[00:32:14.000 --> 00:32:17.000]  所以我們要去使萬民作他的門徒
[00:32:17.000 --> 00:32:21.000]  奉父子聖靈的名幫他們施浸
[00:32:21.000 --> 00:32:25.000]  並且教導他們遵守他吩咐我們一切的
[00:32:25.000 --> 00:32:29.000]  最重要的是耶穌會經常跟我們在一起
[00:32:29.000 --> 00:32:32.000]  因為他答應賜下聖靈
[00:32:32.000 --> 00:32:34.000]  聖靈會在我們軟弱的時候
[00:32:34.000 --> 00:32:37.000]  幫助我們直到世界的終結
[00:32:37.000 --> 00:32:42.000]  弟兄姊妹,願今天的經文
[00:32:42.000 --> 00:32:44.000]  能夠幫助我們更加認識
[00:32:44.000 --> 00:32:47.000]  耶穌基督這位永活祭司的君王
[00:32:47.000 --> 00:32:49.000]  所以即使無論我們現在
[00:32:49.000 --> 00:32:52.000]  或將來所面對的困難
[00:32:52.000 --> 00:32:53.000]  怎樣也好
[00:32:53.000 --> 00:32:56.000]  要記得耶穌比困難更加大
[00:32:56.000 --> 00:32:57.000]  不要害怕
[00:32:57.000 --> 00:32:59.000]  灰心的時候不要喪志
[00:32:59.000 --> 00:33:02.000]  聖靈會一直與我們同在
[00:33:02.000 --> 00:33:04.000]  願主賜福給大家

