
[00:00:00.000 --> 00:00:07.680]  我們所愛的主在二千年前為我們的罪被釘死在十字架上
[00:26:35.040 --> 00:26:39.360]  也沒有人管理物資的供應,價格的調整
[00:26:39.360 --> 00:26:46.880]  同樣每一個基督徒努力做好自己的本份
[00:26:46.880 --> 00:26:51.120]  就是他相信上帝交付給他的責任
[00:26:51.120 --> 00:26:59.360]  然後上帝就用他無形的手,將每一個人的努力拼合成為一幅完整的圖畫
[00:27:01.960 --> 00:27:07.080]  我們都未必知道全局,我們都未必很清楚自己的位置
[00:27:07.080 --> 00:27:11.640]  我們都未必很清楚我們所做的有多大的意義
[00:27:11.640 --> 00:27:16.320]  但我們每個人努力做好自己的部份
[00:27:16.320 --> 00:27:23.360]  上帝這個編劇和導演,他就會合在一起成就其他的事
[00:27:24.080 --> 00:27:29.720]  好像你看到我在錄製這個壽苦節的訊息
[00:27:29.720 --> 00:27:35.920]  你沒有看到有兩位弟兄坐在我前面,他們在做很多事
[00:27:35.920 --> 00:27:39.200]  其中一位弟兄比我更早來到這裡做set up(安排)
[00:27:39.200 --> 00:27:40.320]  做很多很多的事
[00:27:40.320 --> 00:27:46.200]  我們各自在做我們自己,不是很知道有多重要
[00:27:46.200 --> 00:27:48.480]  不過肯定是很重要的部份
[00:27:48.960 --> 00:27:53.800]  上帝合在一起,他就會使我們這個聚會
[00:27:53.800 --> 00:27:57.880]  就會使我們教會的服事幫了很多很多的人
[00:27:57.880 --> 00:28:02.160]  自從被耶穌基督拯救之後,
[00:28:02.160 --> 00:28:06.320]  梅達拉的瑪利亞將他一生掛疊在耶穌身上
[00:28:06.320 --> 00:28:10.520]  從前他被鬼附的時候,活在魔鬼的捆綁之中
[00:28:10.520 --> 00:28:15.120]  後來得到耶穌基督拯救他,他人生方向改變了
[00:28:15.280 --> 00:28:18.880]  他就一心一意跟隨耶穌到底
[00:28:18.880 --> 00:28:25.600]  當耶穌死了之後,瑪利亞的人生霎時間失去了方向
[00:28:25.600 --> 00:28:29.640]  雖然耶穌基督曾經多次告訴門徒他會從死裡復活
[00:28:29.640 --> 00:28:33.560]  不過連仕途都不知道耶穌在說什麼
[00:28:33.560 --> 00:28:38.640]  就不要說沒有知識的梅達拉、瑪利亞
[00:28:38.640 --> 00:28:41.640]  他根本沒有想像耶穌復活的事
[00:28:42.160 --> 00:28:47.760]  所以,梅達拉、瑪利亞在復活之日去到墳墓
[00:28:47.760 --> 00:28:52.600]  發現耶穌的屍體不見了的時候,他不是想像耶穌復活了
[00:28:52.600 --> 00:28:56.840]  他心中其實是有強烈的失落感,孤單無助
[00:28:56.840 --> 00:29:01.880]  之後有兩個門徒來到發現相同的景象
[00:29:01.880 --> 00:29:10.320]  那兩個門徒以為是有冰釘偷了耶穌的屍體,於是就離開了
[00:29:10.840 --> 00:29:17.760]  但是,梅達拉、瑪利亞就留在墳墓旁邊,哭了,倦倦不捨
[00:29:17.760 --> 00:29:24.320]  耶穌向他顯現,問他為什麼哭的時候,他說有人拿走了耶穌
[00:29:24.320 --> 00:29:32.200]  在他心中,這個死了的冷冰冰的屍體仍然是他唯一的主
[00:29:32.200 --> 00:29:35.800]  他以為跟他說話的是一個圓釘
[00:29:37.200 --> 00:29:41.240]  於是他就跟那個人說,你知不知道誰人拿走了耶穌
[00:29:41.240 --> 00:29:45.360]  你告訴我,他們把耶穌放在哪裡?他想拿回
[00:29:45.360 --> 00:29:51.240]  梅達拉、瑪利亞只是想跟耶穌在一起,不管耶穌是死是活
[00:29:51.240 --> 00:29:56.960]  耶穌呼喚他的名字,他彷彿聽到一把熟悉的聲音
[00:29:56.960 --> 00:30:04.120]  然後他才認出這個是主,他恢復人生的希望,黑暗一掃而空
[00:30:05.000 --> 00:30:07.000]  所以,丁子妹,我想說什麼呢?
[00:30:07.000 --> 00:30:12.480]  我想說的是,我們不要認為這些婦女是很勇敢、很出色的人
[00:30:12.480 --> 00:30:14.680]  他們比平凡還要平凡
[00:30:14.680 --> 00:30:21.960]  馬火音記載,當天使吩咐他們向門徒宣告
[00:30:21.960 --> 00:30:23.960]  耶穌已經復活了的訊息的時候
[00:30:23.960 --> 00:30:27.960]  他們竟然因為害怕的緣故,不敢說
[00:30:27.960 --> 00:30:34.200]  馬火音16章8節那裡說,他們就出來從墳墓那裡逃跑
[00:30:34.200 --> 00:30:39.720]  又發抖又驚奇,什麼也不告訴人,因為他們害怕
[00:30:39.720 --> 00:30:42.880]  是不是很陰春啊,這班婦女,是不是很差勁
[00:30:42.880 --> 00:30:44.880]  基本上是很差勁的一班人
[00:30:44.880 --> 00:30:49.120]  你想想,我們也可以將心比心的
[00:30:49.120 --> 00:30:53.360]  一班小婦女,看到這麼奇異、這麼獨特的事件
[00:30:53.360 --> 00:30:58.520]  墳墓門打開,屍體失蹤,天使顯現,怕是很正常的
[00:30:58.520 --> 00:31:03.080]  誰碰到這些超自然的事件,不會很驚惶呢
[00:31:04.080 --> 00:31:11.960]  所以,這班婦女很害怕,他們沒有執行天使的命令
[00:31:11.960 --> 00:31:13.960]  他們不是屬靈為人
[00:31:13.960 --> 00:31:23.800]  馬火音是以婦女的害怕作結,是不是很壓突
[00:31:25.800 --> 00:31:34.840]  不過,是這樣的,人的害怕,說明他們對上帝的大能敬畏
[00:31:34.840 --> 00:31:39.400]  人的害怕,凸顯了上帝的大能
[00:31:39.400 --> 00:31:44.960]  人的害怕,也說明了人的無助和無能
[00:31:44.960 --> 00:31:48.280]  我們不知道面前會發生什麼
[00:31:48.280 --> 00:31:52.720]  我們不知道上帝在面前有什麼特別的作為
[00:31:53.800 --> 00:31:59.080]  就好像今天,我不想將一個簡單的安慰的訊息給大家
[00:31:59.080 --> 00:32:06.760]  面對排山倒海的疫情,面對香港的經濟乃至政治的困局
[00:32:06.760 --> 00:32:13.240]  我們有沒有害怕,我們有沒有無助無能的感覺
[00:32:13.240 --> 00:32:16.200]  有,這個是我們今天的本相
[00:32:16.880 --> 00:32:25.520]  不過,我期望在這個起點,我們會見到上帝叫我們敬異的作為
[00:32:25.520 --> 00:32:31.080]  我們不知道前景,我們只知道守住我們的本份
[00:32:31.080 --> 00:32:33.680]  做我們應該做的事
[00:32:33.680 --> 00:32:41.000]  無論如何,受苦節不是一個專門懷念一個人的悲慘故事
[00:32:41.280 --> 00:32:46.920]  令到大家很傷感,不管我們如何為耶穌的受苦和死亡哀傷
[00:32:46.920 --> 00:32:50.240]  我們都知道這個故事已經有一個快樂的結局
[00:32:50.240 --> 00:32:52.640]  那個快樂的結局不用等星期天發生
[00:32:52.640 --> 00:32:56.000]  我們今日之成為基督徒,我們生命得改變
[00:32:56.000 --> 00:32:57.760]  不就是因為這個快樂的結局,是不是?
[00:32:57.760 --> 00:33:01.880]  耶穌基督已經復活,戰勝死權,祂已經得勝
[00:33:01.880 --> 00:33:10.040]  我真的很希望我們看到,耶穌的死亡和復活彰顯上帝的大能
[00:33:10.280 --> 00:33:12.600]  一個叫我們害怕的大能
[00:33:12.600 --> 00:33:21.360]  我們不是用哀傷作結,是用詫異、用懼怕作結
[00:33:21.360 --> 00:33:27.400]  上帝竟然為我們這一班這樣的人死而復活
[00:33:27.400 --> 00:33:29.600]  我們能夠不懼怕嗎?
[00:33:29.600 --> 00:33:36.000]  我們能夠在此時此刻的香港去成為基督徒
[00:33:36.920 --> 00:33:43.440]  在一個什麼前景都看不通的環境下,我們敢去為祂作見證
[00:33:43.440 --> 00:33:50.640]  宣告我們的主已經受苦死亡,祂即將復活
[00:33:50.640 --> 00:33:53.160]  我們能夠不懼怕嗎?
[00:33:53.160 --> 00:33:55.160]  (字幕製作:貝爾)
[00:33:55.160 --> 00:33:57.160]  (字幕製作:貝爾)

