
[00:00:00.000 --> 00:00:03.400]  (主席)今日讀的經文是在列王記下第六章
[00:17:12.720 --> 00:17:13.640]  有點不同的
[00:17:13.640 --> 00:17:16.600]  他就選擇自己跳進了山洞裏面
[00:17:16.600 --> 00:17:19.320]  然後就跟受傷的年輕人說
[00:17:19.320 --> 00:17:20.560]  咦
[00:17:20.560 --> 00:17:21.560]  原來這個山洞
[00:17:21.560 --> 00:17:22.840]  真的很黑
[00:17:22.840 --> 00:17:24.280]  真的很擠迫
[00:17:24.280 --> 00:17:25.560]  真的很侷促
[00:17:25.560 --> 00:17:27.480]  跌下來那一刻
[00:17:27.480 --> 00:17:29.040]  你一定覺得很突然
[00:17:29.040 --> 00:17:30.400]  你一定很害怕
[00:17:30.400 --> 00:17:33.240]  你的腳是不是受了傷
[00:17:33.240 --> 00:17:34.920]  是不是動不了
[00:17:34.920 --> 00:17:36.560]  嗯
[00:17:36.560 --> 00:17:37.800]  是啊
[00:17:37.800 --> 00:17:39.880]  你也很擔心腳的傷勢
[00:17:39.880 --> 00:17:40.880]  不用擔心
[00:17:40.880 --> 00:17:41.960]  沒事的
[00:17:42.480 --> 00:17:44.480]  不要擔心將來腳會怎樣
[00:17:44.480 --> 00:17:47.920]  你問我為什麼要跳進你的山洞裏面
[00:17:47.920 --> 00:17:49.120]  因為
[00:17:49.120 --> 00:17:50.520]  我聽到你說受不了
[00:17:50.520 --> 00:17:51.800]  我聽到你說害怕
[00:17:51.800 --> 00:17:53.800]  我想陪著你
[00:17:53.800 --> 00:17:56.960]  我想陪著你一起等待救援人員
[00:17:56.960 --> 00:17:58.760]  一起去面對
[00:17:58.760 --> 00:18:00.480]  那你就不會那麼孤單
[00:18:00.480 --> 00:18:01.440]  你就不會那麼害怕
[00:18:01.440 --> 00:18:03.680]  兩個人總比一個人好
[00:18:03.680 --> 00:18:06.640]  弟兄姊妹
[00:18:06.640 --> 00:18:08.080]  兩個回應
[00:18:08.080 --> 00:18:11.480]  兩個回應其實都是跟年輕人說
[00:18:12.000 --> 00:18:12.480]  啊
[00:18:12.480 --> 00:18:14.080]  你在山洞裏面
[00:18:14.080 --> 00:18:15.080]  你不用害怕
[00:18:15.080 --> 00:18:18.240]  但是你自己聽到之後
[00:18:18.240 --> 00:18:19.840]  如果你是山洞裏面的年輕人
[00:18:19.840 --> 00:18:21.840]  你又會想聽到哪一個回應呢
[00:18:21.840 --> 00:18:26.480]  的確其實兩邊都好像跟以莉莎一樣說
[00:18:26.480 --> 00:18:27.600]  不要懼怕
[00:18:27.600 --> 00:18:29.920]  不過兩者的分別是
[00:18:29.920 --> 00:18:33.200]  後者在跟年輕人說不用害怕之後
[00:18:33.200 --> 00:18:36.720]  那位同行者願意首先放下身段
[00:18:36.720 --> 00:18:38.200]  逆地而處
[00:18:38.200 --> 00:18:40.880]  他願意陪伴年輕人一起走
[00:18:41.640 --> 00:18:42.800]  這份陪伴
[00:18:42.800 --> 00:18:45.200]  不只是坐在旁邊的那種陪伴
[00:18:45.200 --> 00:18:49.040]  而是願意站在年輕人角度裏面去換位思考
[00:18:49.040 --> 00:18:53.880]  因為用同一個角度去感受對方的感受的時候
[00:18:53.880 --> 00:18:55.720]  跟行者受傷
[00:18:55.720 --> 00:18:56.840]  就會覺得
[00:18:56.840 --> 00:18:59.720]  就算受傷他也有人跟自己連結
[00:18:59.720 --> 00:19:03.840]  所以我們經常說兩代人溝通
[00:19:03.840 --> 00:19:05.160]  可能很難
[00:19:05.160 --> 00:19:07.080]  都不太知道大家在想什麼
[00:19:07.080 --> 00:19:10.400]  我自己覺得那個關係建立
[00:19:10.640 --> 00:19:13.560]  的重要性或者關鍵就是陪伴
[00:19:13.560 --> 00:19:15.800]  陪伴一下年輕人
[00:19:15.800 --> 00:19:18.280]  以同理心去理解年輕人
[00:19:18.280 --> 00:19:19.920]  就好像以莉莎
[00:19:19.920 --> 00:19:23.560]  她知道的她明知道有火車火馬圍繞著自己
[00:19:23.560 --> 00:19:25.520]  但她不用擔心
[00:19:25.520 --> 00:19:27.120]  她也會知道
[00:19:27.120 --> 00:19:28.040]  以莉莎
[00:19:28.040 --> 00:19:29.760]  但她就沒有擔心
[00:19:29.760 --> 00:19:33.520]  甚至她可以換位思考地說出年輕人的恐懼
[00:19:33.520 --> 00:19:38.360]  不要懼怕這個說話是有很大安慰的力量的
[00:19:38.800 --> 00:19:40.800]  不過這份安慰的力量
[00:19:40.800 --> 00:19:43.400]  不是因為只是一個命令
[00:19:43.400 --> 00:19:46.960]  而是因為以莉莎她用陪伴
[00:19:46.960 --> 00:19:48.080]  用同理
[00:19:48.080 --> 00:19:51.160]  跟僕人一起去面對那份困境
[00:19:51.160 --> 00:19:56.160]  不要小看這些好像不是實在的力量
[00:19:56.160 --> 00:19:58.280]  這些陪伴這些同理心其實
[00:19:58.280 --> 00:20:00.360]  真的可以幫人去連結一起
[00:20:00.360 --> 00:20:03.800]  可以連結人與人之間的信任
[00:20:03.800 --> 00:20:05.840]  連結人與人之間的關係
[00:20:07.400 --> 00:20:09.640]  當有關係這個基礎的時候
[00:20:09.640 --> 00:20:12.880]  我們就可以引領年輕人從看見表面
[00:20:12.880 --> 00:20:14.520]  去看見上帝
[00:20:14.520 --> 00:20:17.840]  我們又再提一次
[00:20:17.840 --> 00:20:19.120]  十六字經文
[00:20:19.120 --> 00:20:21.440]  以莉莎說完不要懼怕之後
[00:20:21.440 --> 00:20:22.560]  她下一句就說
[00:20:22.560 --> 00:20:26.400]  與我們同在的比與他們同在的更多
[00:20:26.400 --> 00:20:31.320]  這句說話其實以莉莎是刻意使用了當下的處境
[00:20:31.320 --> 00:20:32.760]  去告訴門徒
[00:20:32.760 --> 00:20:35.440]  上帝在這個危難當中
[00:20:35.440 --> 00:20:37.320]  是和我們一起同在的
[00:20:37.800 --> 00:20:40.440]  上帝現在是在保護著我們
[00:20:40.440 --> 00:20:43.160]  我也會想
[00:20:43.160 --> 00:20:46.080]  其實為什麼以莉莎不用比較長的篇幅
[00:20:46.080 --> 00:20:48.440]  去解釋一下同在是什麼呢
[00:20:48.440 --> 00:20:50.360]  如果回到五經的話
[00:20:50.360 --> 00:20:54.120]  其實有很多經文都講解了什麼叫同在
[00:20:54.120 --> 00:20:57.320]  又或者我們真的可以去看多一點的時候
[00:20:57.320 --> 00:20:58.920]  其實她也可以說一下
[00:20:58.920 --> 00:21:01.720]  上帝與以莉亞同在
[00:21:01.720 --> 00:21:05.120]  然後又與她這個徒弟以莉莎同在
[00:21:05.400 --> 00:21:07.400]  她可以有很多經驗分享
[00:21:07.400 --> 00:21:10.720]  又或者以莉莎也可以訓斥她的門徒
[00:21:10.720 --> 00:21:13.280]  你明明看了我怎麼救奶萬的
[00:21:13.280 --> 00:21:16.400]  你明明看了我怎麼令書店兒子復活的
[00:21:16.400 --> 00:21:17.840]  你跟了我這麼久
[00:21:17.840 --> 00:21:19.360]  為什麼你還要這麼小信
[00:21:19.360 --> 00:21:24.440]  為什麼你在這些困境裡仍然要驚惶失措
[00:21:24.440 --> 00:21:29.240]  不過以莉莎應該不是一個很長氣的人
[00:21:29.240 --> 00:21:30.640]  我是很長氣的
[00:21:30.640 --> 00:21:34.400]  剛才我在裡面9點30分跟她說了十分鐘才出來
[00:21:34.880 --> 00:21:37.080]  以莉莎就不是很長氣的
[00:21:37.080 --> 00:21:38.360]  她也沒有責備
[00:21:38.360 --> 00:21:40.200]  她就跟門徒說了一句話
[00:21:40.200 --> 00:21:40.800]  她就說
[00:21:40.800 --> 00:21:45.000]  與我們同在的比與他們同在的更多
[00:21:45.000 --> 00:21:48.520]  這一句很簡單
[00:21:48.520 --> 00:21:50.560]  不過正正是因為這一句
[00:21:50.560 --> 00:21:55.880]  令到年輕人和自己和上帝的關係有一個連結
[00:21:55.880 --> 00:22:01.080]  他看到原來自己和上帝的關係是有份的
[00:22:01.080 --> 00:22:04.640]  所以其中一條或者第一條
[00:22:04.760 --> 00:22:06.920]  去引導年輕人看見的橋樑
[00:22:06.920 --> 00:22:10.560]  就是要描述上帝在年輕人生命上的工作
[00:22:10.560 --> 00:22:14.120]  令到年輕人可以和上帝有那份的連結
[00:22:14.120 --> 00:22:19.640]  描述上帝的工作這件事聽起來好像很大
[00:22:19.640 --> 00:22:23.120]  好像一個不容易處理的事
[00:22:23.120 --> 00:22:26.520]  可能甚至我們由創世紀一直看到的啟示錄
[00:22:26.520 --> 00:22:29.040]  其實都不夠去描述上帝的屬性
[00:22:29.040 --> 00:22:30.920]  或者去描述上帝的大能
[00:22:30.920 --> 00:22:34.360]  如果我們真的單憑聖經的教導
[00:22:34.360 --> 00:22:36.800]  就可以令到年輕人和上帝連結的話
[00:22:36.800 --> 00:22:39.880]  我都想到一個辦法應該很簡單的
[00:22:39.880 --> 00:22:44.280]  我決定了下一季的主日學開始
[00:22:44.280 --> 00:22:48.240]  我們不要一季只看七至八章羅馬書
[00:22:48.240 --> 00:22:50.600]  或者《使徒行傳》看太少了
[00:22:50.600 --> 00:22:53.120]  我們應該要每一季教一本書
[00:22:53.120 --> 00:22:54.840]  之前有試過的
[00:22:54.840 --> 00:22:57.080]  每一季教一本《但以理書》
[00:22:57.080 --> 00:22:58.240]  教一篇詩篇
[00:22:58.240 --> 00:22:59.320]  一百五十篇
[00:22:59.320 --> 00:23:00.600]  真的很棒
[00:23:00.600 --> 00:23:02.920]  如果只要我計算過
[00:23:03.360 --> 00:23:06.160]  每一季去上教一本書的話
[00:23:06.160 --> 00:23:08.160]  讀完五點五年
[00:23:08.160 --> 00:23:10.640]  就可以看完整本聖經
[00:23:10.640 --> 00:23:14.040]  基本上和一個中學的課程是差不多的
[00:23:14.040 --> 00:23:15.920]  所以我都可以想到
[00:23:15.920 --> 00:23:18.600]  弄一個聖經的DSE給大家享受一下
[00:23:18.600 --> 00:23:22.440]  是不是真的單憑主日學
[00:23:22.440 --> 00:23:23.920]  單憑聖經的教導
[00:23:23.920 --> 00:23:25.280]  就可以幫助年輕人
[00:23:25.280 --> 00:23:28.560]  從熟世的眼光扭轉到熟齡的眼光呢
[00:23:28.560 --> 00:23:31.480]  當然按照聖經的教導
[00:23:31.480 --> 00:23:32.760]  一定是最穩陣的
[00:23:33.160 --> 00:23:34.160]  我知道的
[00:23:34.160 --> 00:23:36.160]  也不可以離開聖經
[00:23:36.160 --> 00:23:38.480]  不過如果只是硬邦邦
[00:23:38.480 --> 00:23:41.000]  將一些熟齡或者信仰的知識
[00:23:41.000 --> 00:23:42.560]  倒模一樣
[00:23:42.560 --> 00:23:43.560]  一式一樣
[00:23:43.560 --> 00:23:45.760]  用一些熟齡的金句
[00:23:45.760 --> 00:23:46.800]  金句很重要
[00:23:46.800 --> 00:23:49.000]  不過有時候有些熟齡的用語
[00:23:49.000 --> 00:23:52.080]  去教導和建立年輕人的信仰生命的話
[00:23:52.080 --> 00:23:54.480]  其實年輕人的信仰
[00:23:54.480 --> 00:23:56.480]  只會停留在這裡
[00:23:56.480 --> 00:23:58.480]  而不能進入他的心裡
[00:23:58.480 --> 00:24:01.400]  以五色珠為例
[00:24:01.400 --> 00:24:03.960]  如果我想和一個年輕人去傳福音
[00:24:03.960 --> 00:24:06.080]  如果我只是跟他說
[00:24:06.080 --> 00:24:09.720]  耶穌是創造了世界的
[00:24:09.720 --> 00:24:12.520]  然後你就有罪
[00:24:12.520 --> 00:24:14.840]  然後耶穌就為你死而復活
[00:24:14.840 --> 00:24:16.320]  你就成為一個新造的人
[00:24:16.320 --> 00:24:19.080]  這樣你就可以上天堂了
[00:24:19.080 --> 00:24:22.680]  我和一個年輕人這樣說的時候
[00:24:22.680 --> 00:24:23.840]  其實他就會
[00:24:23.840 --> 00:24:24.840]  哦
[00:24:24.840 --> 00:24:26.160]  哦
[00:24:26.160 --> 00:24:27.160]  好啊
[00:24:27.160 --> 00:24:29.160]  就是會有這樣的反應
[00:24:30.520 --> 00:24:33.040]  他其實看不到福音和自己的關係
[00:24:33.040 --> 00:24:37.080]  我們經常說福音是一件又真又活的東西
[00:24:37.080 --> 00:24:38.560]  福音又真又活
[00:24:38.560 --> 00:24:39.480]  那個活
[00:24:39.480 --> 00:24:41.640]  其實也有活潑的活在裡面
[00:24:41.640 --> 00:24:45.680]  所以如果我們想青少年和上帝連結的時候
[00:24:45.680 --> 00:24:47.400]  我覺得我們可以
[00:24:47.400 --> 00:24:50.000]  為青少年度身訂造他們的福音
[00:24:50.000 --> 00:24:51.760]  更準確來說
[00:24:51.760 --> 00:24:52.920]  這個度身訂造的福音
[00:24:52.920 --> 00:24:55.000]  我們當然不是說
[00:24:55.000 --> 00:24:57.400]  我們的福音要扭轉來說
[00:24:57.400 --> 00:24:59.880]  但是我覺得我們在敏銳上帝
[00:24:59.880 --> 00:25:02.960]  在年輕人身上工作的時候
[00:25:02.960 --> 00:25:05.360]  我們在抓緊他們面對的困難
[00:25:05.360 --> 00:25:06.360]  面對的處境
[00:25:06.360 --> 00:25:08.600]  利用一些教導的時刻
[00:25:08.600 --> 00:25:10.760]  英文就是teachable moment
[00:25:10.760 --> 00:25:12.760]  利用這些教導的時刻
[00:25:12.760 --> 00:25:16.560]  生活化地將信仰回應年輕人的困境
[00:25:16.560 --> 00:25:20.720]  以下這個例子
[00:25:20.720 --> 00:25:23.400]  我就有問過當事人可不可以說
[00:25:23.400 --> 00:25:25.520]  不過你們不會知道當事人是誰
[00:25:25.520 --> 00:25:27.200]  因為我不會告訴大家
[00:25:27.200 --> 00:25:29.360]  這張照片是什麼時候拍的呢
[00:25:29.360 --> 00:25:31.360]  就是去年冬天的時候
[00:25:31.360 --> 00:25:33.840]  我和幾位中學的導師
[00:25:33.840 --> 00:25:35.640]  帶著十幾個團友
[00:25:35.640 --> 00:25:38.240]  一起去了大美督附近BBQ
[00:25:38.240 --> 00:25:40.920]  如果大家有去過大美督BBQ的話
[00:25:40.920 --> 00:25:43.560]  其實那裡也比較多爛地
[00:25:43.560 --> 00:25:45.560]  很多爛地停車場
[00:25:45.560 --> 00:25:47.360]  有幾個小朋友
[00:25:47.360 --> 00:25:48.400]  也不是小朋友了
[00:25:48.400 --> 00:25:49.560]  他們都是中學生了
[00:25:49.560 --> 00:25:51.320]  他們就和我說
[00:25:51.320 --> 00:25:53.320]  Carmen我們燒完東西吃吧
[00:25:53.320 --> 00:25:55.240]  我想去後面踢球
[00:25:55.240 --> 00:25:56.960]  如果大家有去過四樓
[00:25:56.960 --> 00:25:59.160]  都知道我們的小朋友很喜歡踢球
[00:25:59.160 --> 00:26:00.360]  不知為什麼一把鏡子
[00:26:00.360 --> 00:26:01.160]  不斷地踢球也不爛
[00:26:01.160 --> 00:26:02.160]  真的很厲害
[00:26:02.160 --> 00:26:04.760]  繼續說下去
[00:26:04.760 --> 00:26:06.120]  結果我就說
[00:26:06.120 --> 00:26:08.120]  你們平平安安地去吧
[00:26:08.120 --> 00:26:10.120]  他們就平安地去
[00:26:10.120 --> 00:26:11.440]  愉快地玩
[00:26:11.440 --> 00:26:13.040]  驚慌地回來
[00:26:13.040 --> 00:26:15.920]  什麼事呢
[00:26:15.920 --> 00:26:17.040]  就是他們
[00:26:17.040 --> 00:26:19.200]  有一個其中一個人
[00:26:19.200 --> 00:26:21.640]  大力地一腳射
[00:26:21.640 --> 00:26:23.160]  射中別人的車
[00:26:23.160 --> 00:26:26.120]  就刮花了別人的車頭
[00:26:26.120 --> 00:26:28.160]  所以當時
[00:26:28.480 --> 00:26:30.280]  他們就像伊利沙的僕人一樣
[00:26:30.280 --> 00:26:31.160]  跑回來求救
[00:26:31.160 --> 00:26:31.480]  就說
[00:26:31.480 --> 00:26:32.960]  我在啊Carmen
[00:26:32.960 --> 00:26:35.960]  我現在怎麼辦
[00:26:35.960 --> 00:26:37.960]  當中你一言我一語
[00:26:37.960 --> 00:26:39.480]  有一個小朋友就說
[00:26:39.480 --> 00:26:40.840]  我們走吧
[00:26:40.840 --> 00:26:43.560]  我們馬上走人
[00:26:43.560 --> 00:26:44.960]  有一個人就說
[00:26:44.960 --> 00:26:46.840]  不關我的事
[00:26:46.840 --> 00:26:48.160]  他射的
[00:26:48.160 --> 00:26:49.600]  他射的
[00:26:49.600 --> 00:26:52.520]  而且我不是射到刮花的位置
[00:26:52.520 --> 00:26:53.840]  他冤枉我
[00:26:53.840 --> 00:26:55.840]  我都沒有射到那個位置
[00:26:55.840 --> 00:26:57.400]  不是我刮花的
[00:26:58.400 --> 00:27:01.400]  最後導師繼續出手
[00:27:01.400 --> 00:27:03.000]  當然是跟別人賠錢
[00:27:03.000 --> 00:27:04.640]  難道真的跑路嗎
[00:27:04.640 --> 00:27:05.880]  很奇怪
[00:27:05.880 --> 00:27:06.720]  被人知道我射中
[00:27:06.720 --> 00:27:07.720]  真的搞不定
[00:27:07.720 --> 00:27:08.920]  但是
[00:27:08.920 --> 00:27:11.440]  問題就由導師解決了
[00:27:11.440 --> 00:27:13.720]  不過不代表這班年青人
[00:27:13.720 --> 00:27:15.720]  因為他射完這一球之後
[00:27:15.720 --> 00:27:17.240]  他的生命就會有改變
[00:27:17.240 --> 00:27:20.640]  所以我說要把握這個教育時刻
[00:27:20.640 --> 00:27:21.920]  我就看到這個教育時刻
[00:27:21.920 --> 00:27:23.640]  然後就抓住他們幾個
[00:27:23.640 --> 00:27:25.440]  就跟他們做解說
[00:27:25.440 --> 00:27:26.440]  做Debriefing
[00:27:27.240 --> 00:27:28.280]  Debriefing裏面
[00:27:28.280 --> 00:27:30.640]  其實我不是想要責備他們
[00:27:30.640 --> 00:27:32.240]  因為責備他們都沒有用
[00:27:32.240 --> 00:27:33.440]  都賠了錢
[00:27:33.440 --> 00:27:34.640]  錢都是要賠的
[00:27:34.640 --> 00:27:37.040]  又不是叫他們千萬不要再射球了
[00:27:37.040 --> 00:27:40.040]  不然遲早射爆四樓的鏡頭更危險
[00:27:40.040 --> 00:27:43.160]  其實我是要透過這個Debriefing的時間
[00:27:43.160 --> 00:27:44.920]  我是想去聽一下他們
[00:27:44.920 --> 00:27:47.240]  當時發生意外之後的心情
[00:27:47.240 --> 00:27:49.240]  然後聽完之後
[00:27:49.240 --> 00:27:50.720]  就去教導他們
[00:27:50.720 --> 00:27:53.720]  有錯就不是逃跑的
[00:27:53.720 --> 00:27:56.480]  有錯是要站在那裡承認的
[00:27:57.080 --> 00:27:59.080]  一起玩
[00:27:59.080 --> 00:28:01.080]  就要一起有份認錯
[00:28:01.080 --> 00:28:04.080]  一起要共同承擔這個懲罰
[00:28:04.080 --> 00:28:08.080]  在跟他們說的時間
[00:28:08.080 --> 00:28:10.080]  其實我都沒有引用很多聖經的經文
[00:28:10.080 --> 00:28:12.080]  我都沒有引經據典去說
[00:28:12.080 --> 00:28:15.080]  究竟彼得是怎麼犯錯的
[00:28:15.080 --> 00:28:17.080]  耶穌是怎麼寬恕他們的
[00:28:17.080 --> 00:28:19.080]  我沒有長篇大論的
[00:28:19.080 --> 00:28:20.080]  不過都說了很長的
[00:28:20.080 --> 00:28:23.080]  不過我就學校了伊麗莎
[00:28:23.080 --> 00:28:26.080]  其實當時就是抓住了
[00:28:26.080 --> 00:28:28.080]  年輕人面對的困境
[00:28:28.080 --> 00:28:30.080]  再用我們基督教的一些價值觀
[00:28:30.080 --> 00:28:32.080]  去建立年輕人的生命
[00:28:32.080 --> 00:28:35.080]  在他們的生命裏面去肯定
[00:28:35.080 --> 00:28:37.080]  其實上帝就是那位大領者
[00:28:37.080 --> 00:28:40.080]  上帝就是那位雕琢他們
[00:28:40.080 --> 00:28:42.080]  塑造他們生命成長的那位神
[00:28:42.080 --> 00:28:47.080]  我們這裡在座都有很多屬靈的前輩
[00:28:47.080 --> 00:28:50.080]  我想大部分都是我的屬靈前輩
[00:28:50.080 --> 00:28:52.080]  有時候我們其實都可以想一下
[00:28:52.080 --> 00:28:55.080]  我們真的有沒有去聆聽年輕人
[00:28:55.080 --> 00:28:57.080]  他們的一些困難
[00:28:57.080 --> 00:28:59.080]  他們的困難其實都很多
[00:28:59.080 --> 00:29:04.080]  學業 工作 原生家庭帶給你的
[00:29:04.080 --> 00:29:11.080]  不要浪費他們和我們分享的時間
[00:29:11.080 --> 00:29:13.080]  其實他們願意和我們分享
[00:29:13.080 --> 00:29:16.080]  是對我們一個很信任的態度
[00:29:16.080 --> 00:29:20.080]  裏面是包含了關係
[00:29:20.080 --> 00:29:23.080]  包含了他們對你 認定你
[00:29:23.080 --> 00:29:26.080]  是一個可以信靠 可以幫助他們的人
[00:29:26.080 --> 00:29:29.080]  所以在聽到這些困難的時候
[00:29:29.080 --> 00:29:33.080]  我們嘗試可以捉緊這些教育的時刻
[00:29:33.080 --> 00:29:36.080]  然後為年輕人去度身訂做他們的福音
[00:29:36.080 --> 00:29:38.080]  就好像我和他們做Debriefing
[00:29:38.080 --> 00:29:41.080]  其實我都沒有說耶穌拯救了他們
[00:29:41.080 --> 00:29:43.080]  因為我們知道賠錢不是耶穌賠的
[00:29:43.080 --> 00:29:45.080]  我只是告訴他們
[00:29:45.080 --> 00:29:50.080]  其實上帝不會想你無端端逃避你的責任
[00:29:52.080 --> 00:29:58.080]  我們知道上帝就是他們生命裏面的主
[00:29:58.080 --> 00:30:05.080]  剛才提到中學生踢球刮花了車的事件
[00:30:05.080 --> 00:30:08.080]  大家聽完之後都覺得很好笑
[00:30:08.080 --> 00:30:10.080]  就和他們做Debriefing
[00:30:10.080 --> 00:30:13.080]  Debriefing完之後我和他們做了些什麼呢
[00:30:13.080 --> 00:30:17.080]  和以莉莎一樣 或者和大家很多時候做的一樣
[00:30:17.080 --> 00:30:19.080]  都是和他們祈禱
[00:30:20.080 --> 00:30:24.080]  雖然我們比年輕人有更多的信仰經驗
[00:30:24.080 --> 00:30:27.080]  我們在信仰上是他們的前輩
[00:30:27.080 --> 00:30:30.080]  或者可以帶領他們說幾句話
[00:30:30.080 --> 00:30:34.080]  不過其實我們都只是一個人
[00:30:34.080 --> 00:30:36.080]  我們都是有人的限制
[00:30:36.080 --> 00:30:42.080]  一個人不可以只是用嘴頓或者用言語
[00:30:42.080 --> 00:30:45.080]  去令到另一個人有一些屬靈的經驗
[00:30:45.080 --> 00:30:47.080]  或者去經歷到屬靈的上帝
[00:30:48.080 --> 00:30:52.080]  一個人要經歷神其實很多時候是個人的經歷
[00:30:52.080 --> 00:30:57.080]  綜合了他個人的認知 個人的經驗 甚至是個人的詮釋
[00:30:57.080 --> 00:31:01.080]  其他前輩就算看到和解釋說
[00:31:01.080 --> 00:31:05.080]  上帝有很多的作為和解釋很多次的話
[00:31:05.080 --> 00:31:07.080]  都不代表他可以明白
[00:31:07.080 --> 00:31:09.080]  最多只是輔助
[00:31:09.080 --> 00:31:13.080]  正如大家不知道喜不喜歡看飲食節目
[00:31:13.080 --> 00:31:15.080]  看我的身形都知道我喜歡吃東西
[00:31:16.080 --> 00:31:19.080]  有時候我都會很喜歡在YouTube
[00:31:19.080 --> 00:31:21.080]  或者陪父母看飲食節目
[00:31:21.080 --> 00:31:24.080]  隔著螢幕看到賣相很吸引
[00:31:24.080 --> 00:31:28.080]  說得很便宜 現在又特價
[00:31:28.080 --> 00:31:31.080]  然後好像很好吃
[00:31:31.080 --> 00:31:36.080]  甚至主持人都會繪形繪聲說食物的味道 口感
[00:31:36.080 --> 00:31:40.080]  但其實我們看完不代表吃了
[00:31:40.080 --> 00:31:44.080]  這個節目最多就是吸引我去這間餐廳
[00:31:44.080 --> 00:31:47.080]  有些資訊告訴我這間餐廳的地址在哪裡
[00:31:47.080 --> 00:31:50.080]  唯有我親身去到那間餐廳的時候
[00:31:50.080 --> 00:31:52.080]  我聞到食物的氣味
[00:31:52.080 --> 00:31:55.080]  我真的品嘗到食物的味道的時候
[00:31:55.080 --> 00:31:58.080]  它才是一個完整的飲食體驗
[00:31:58.080 --> 00:32:03.080]  同樣地 今天的年輕人要看見上帝的時候
[00:32:03.080 --> 00:32:05.080]  都不是靠我們嘴頓
[00:32:05.080 --> 00:32:07.080]  都是要靠我們在禱告裡面
[00:32:07.080 --> 00:32:11.080]  為他屬靈 為他的生命去禱告
[00:32:11.080 --> 00:32:15.080]  這份禱告就是成為年輕人看見上帝的橋樑
[00:32:15.080 --> 00:32:19.080]  《下法爾利沙》的禱文說
[00:32:19.080 --> 00:32:22.080]  求耶和華開者少年人的眼目
[00:32:22.080 --> 00:32:25.080]  使他能看見
[00:32:25.080 --> 00:32:29.080]  為年輕人的生命懇切去祈禱
[00:32:29.080 --> 00:32:31.080]  祈求上帝去突破年輕人
[00:32:31.080 --> 00:32:34.080]  只能看到表面的這個屬靈盲點
[00:32:34.080 --> 00:32:38.080]  讓上帝親自介入或張開少年人的眼目
[00:32:38.080 --> 00:32:40.080]  使年輕人看見
[00:32:40.080 --> 00:32:42.080]  這份看見
[00:32:42.080 --> 00:32:45.080]  我們希望他們可以看到
[00:32:45.080 --> 00:32:49.080]  上帝一直以火車火馬圍繞著他們
[00:32:49.080 --> 00:32:52.080]  當年輕人看到這份屬靈的看見的時候
[00:32:52.080 --> 00:32:54.080]  他就可以定精於上帝那裡
[00:32:54.080 --> 00:32:56.080]  與上帝連結
[00:32:56.080 --> 00:32:59.080]  確立他們在上帝裡面兒女的身份
[00:32:59.080 --> 00:33:02.080]  希望他們可以一生跟隨上帝
[00:33:02.080 --> 00:33:05.080]  最後在講道的時候
[00:33:05.080 --> 00:33:10.080]  我就想跟大家分享一個年輕人的故事
[00:33:10.080 --> 00:33:14.080]  這個年輕人其實我小時候就認識他
[00:33:14.080 --> 00:33:18.080]  看著他在教會從小到大成長
[00:33:18.080 --> 00:33:20.080]  是一個信義代
[00:33:20.080 --> 00:33:22.080]  我看著這個年輕人
[00:33:22.080 --> 00:33:24.080]  從小到大都覺得他的生命
[00:33:24.080 --> 00:33:26.080]  他的信仰階段
[00:33:26.080 --> 00:33:28.080]  其實都頗混混惡惡的
[00:33:28.080 --> 00:33:32.080]  一直都只是活在別人的期望裡面
[00:33:32.080 --> 00:33:36.080]  這個混淆的狀況一直持續到大學
[00:33:36.080 --> 00:33:38.080]  不單止是毫無進步
[00:33:38.080 --> 00:33:40.080]  甚至是退步
[00:33:40.080 --> 00:33:42.080]  因為這個年輕人最後
[00:33:42.080 --> 00:33:44.080]  我看到他連大學都不可以畢業
[00:33:44.080 --> 00:33:47.080]  當時我看到這個年輕人
[00:33:47.080 --> 00:33:49.080]  就和以尼沙的僕人一樣
[00:33:49.080 --> 00:33:51.080]  看到環境的表面
[00:33:51.080 --> 00:33:54.080]  他就在跟我說
[00:33:54.080 --> 00:33:57.080]  這個人連大學學位都沒有
[00:33:57.080 --> 00:34:00.080]  那時候是沒有畢業證書
[00:34:00.080 --> 00:34:04.080]  到底怎樣可以在香港這個社會立足呢
[00:34:04.080 --> 00:34:07.080]  結果這個年輕人始終
[00:34:07.080 --> 00:34:10.080]  都是要硬著頭皮出來投身社會
[00:34:10.080 --> 00:34:13.080]  不過投身社會之後
[00:34:13.080 --> 00:34:15.080]  雖然他在信仰上混淆惡惡
[00:34:15.080 --> 00:34:17.080]  但他又有繼續回教會
[00:34:17.080 --> 00:34:22.080]  在教會裡面他開始去接觸一些牧者
[00:34:22.080 --> 00:34:24.080]  一些生命導師
[00:34:24.080 --> 00:34:26.080]  很記得這個年輕人
[00:34:26.080 --> 00:34:27.080]  繼續和我分享的時候
[00:34:27.080 --> 00:34:28.080]  他講過
[00:34:28.080 --> 00:34:31.080]  他說其實這些牧者
[00:34:31.080 --> 00:34:34.080]  我聽過他們講很多出色的講道
[00:34:34.080 --> 00:34:37.080]  這些生命導師每個星期小組的時候
[00:34:37.080 --> 00:34:39.080]  都會和他查經
[00:34:39.080 --> 00:34:42.080]  甚至很努力去預備經文
[00:34:42.080 --> 00:34:45.080]  不過再精彩的講道
