
[00:00:00.000 --> 00:00:09.000]  今日的經訓是約翰福音第一章二十九至三十七節
[00:26:44.000 --> 00:26:45.000]  沒有什麼新意
[00:26:45.000 --> 00:26:47.000]  不過從效果上說
[00:26:47.000 --> 00:26:49.000]  這句話就很重要
[00:26:49.000 --> 00:26:53.000]  因為施禎若翰是和他兩個門徒說的
[00:26:53.000 --> 00:26:57.000]  這導致他兩個門徒轉頭耶穌門下
[00:26:57.000 --> 00:27:00.000]  成為耶穌的第一批門徒
[00:27:00.000 --> 00:27:02.000]  然後我們看約翰福音
[00:27:02.000 --> 00:27:05.000]  你就會看到約翰福音將故事的重點
[00:27:05.000 --> 00:27:07.000]  不再放在施禎若翰身上
[00:27:07.000 --> 00:27:10.000]  轉移到耶穌和他的門徒身上
[00:27:10.000 --> 00:27:13.000]  這是我們接下來要說的故事
[00:27:13.000 --> 00:27:16.000]  兩個門徒聽到他們夫子的介紹
[00:27:16.000 --> 00:27:20.000]  立刻就明目張膽跳船
[00:27:20.000 --> 00:27:24.000]  離開施禎若翰,轉移跟隨耶穌
[00:27:24.000 --> 00:27:26.000]  這兩個門徒是誰呢?
[00:27:26.000 --> 00:27:29.000]  一個是聖經說的安德烈
[00:27:29.000 --> 00:27:31.000]  另一個是聖經沒有說的
[00:27:31.000 --> 00:27:35.000]  我們相信是二擇其一
[00:27:35.000 --> 00:27:39.000]  或者是寫約翰福音的約翰
[00:27:39.000 --> 00:27:41.000]  或者是肥力
[00:27:41.000 --> 00:27:45.000]  我們下一次會詳細解釋這個推論
[00:27:45.000 --> 00:27:48.000]  總之不是約翰就是肥力
[00:27:48.000 --> 00:27:54.000]  這兩個人如果一直是施禎若翰的門徒
[00:27:54.000 --> 00:27:57.000]  緊跟隨施禎若翰身邊
[00:27:57.000 --> 00:28:01.000]  聖經沒有說還有其他門徒跟隨他
[00:28:01.000 --> 00:28:09.000]  理論上這兩個門徒跟他們師父的關係應該比較親密
[00:28:09.000 --> 00:28:12.000]  他們為什麼可以跳槽就跳槽背叛師門
[00:28:12.000 --> 00:28:14.000]  這麼無情無義呢?
[00:28:14.000 --> 00:28:18.000]  事實上我們知道他們的跳槽是師父吩咐的
[00:28:18.000 --> 00:28:22.000]  所以不算是忤逆師父的心意
[00:28:22.000 --> 00:28:24.000]  沒有丟師父的面子
[00:28:24.000 --> 00:28:27.000]  他們是遵師命離開師父
[00:28:27.000 --> 00:28:29.000]  另投名主
[00:28:29.000 --> 00:28:34.000]  施禎若翰為什麼要吩咐這兩個門徒跳槽呢?
[00:28:34.000 --> 00:28:39.000]  當然是他認定耶穌一定希望自己一定須微
[00:28:39.000 --> 00:28:42.000]  這是三章三十節所說的
[00:28:42.000 --> 00:28:47.000]  所以那些門徒跟隨耶穌比跟隨自己更有前途
[00:28:47.000 --> 00:28:53.000]  他希望幫助兩個門徒去覓得更好的前途
[00:28:53.000 --> 00:28:58.000]  另外施禎若翰也可能猜到自己命不久矣
[00:28:58.000 --> 00:29:01.000]  現在吩咐門徒跟隨耶穌
[00:29:01.000 --> 00:29:05.000]  有些託辜的行動
[00:29:05.000 --> 00:29:13.000]  再說他之所以特別吩咐安德烈或約翰或肥力轉跟耶穌
[00:29:13.000 --> 00:29:17.000]  可能是因為這兩個人都比較年輕
[00:29:17.000 --> 00:29:20.000]  安德烈是很年輕的
[00:29:20.000 --> 00:29:24.000]  如果是約翰也是很年輕的
[00:29:24.000 --> 00:29:30.000]  可能這兩個人是施禎若翰眾多門徒最年輕的兩個
[00:29:30.000 --> 00:29:33.000]  年輕人有比較大的塑造空間
[00:29:33.000 --> 00:29:36.000]  更改行車道也比較容易
[00:29:36.000 --> 00:29:40.000]  所以施禎若翰特別指這兩個人跳槽
[00:29:40.000 --> 00:29:44.000]  換學校,我這間學校要倒閉了,請你早點換
[00:29:44.000 --> 00:29:47.000]  換另一間好一點的學校
[00:29:47.000 --> 00:29:51.000]  不過就算師父做了一個離奇的吩咐
[00:29:51.000 --> 00:29:53.000]  要他們另投明主
[00:29:53.000 --> 00:29:57.000]  安德烈為什麼他們會這麼順攤就範聽從呢?
[00:29:57.000 --> 00:30:00.000]  這是背叛師門的行動
[00:30:00.000 --> 00:30:03.000]  難道他們跟師父沒有培養出感情
[00:30:03.000 --> 00:30:07.000]  所以真的揮一揮衣袖,不帶著一片雲彩就走
[00:30:07.000 --> 00:30:13.000]  我們相信施禎若翰除了吩咐兩個門徒投靠耶穌之外
[00:30:13.000 --> 00:30:16.000]  應該還跟他們說了一些有關耶穌的秘密
[00:30:16.000 --> 00:30:21.000]  耶穌就是舊約所應許要來的尼塞亞
[00:30:21.000 --> 00:30:27.000]  然後才促使他們毅然作出轉換師門的決定
[00:30:27.000 --> 00:30:32.000]  這也解釋了安德烈和其後他跟他的兄長彼得說
[00:30:32.000 --> 00:30:37.000]  一章41節,我們預見尼塞亞了
[00:30:37.000 --> 00:30:41.000]  為什麼他知道呢?應該是施禎若翰跟他說的
[00:30:41.000 --> 00:30:44.000]  他自己沒有發現耶穌是尼塞亞
[00:30:44.000 --> 00:30:46.000]  耶穌也沒有說過他是尼塞亞
[00:30:46.000 --> 00:30:50.000]  不過這是施禎若翰跟安德烈說的
[00:30:50.000 --> 00:30:54.000]  如果施禎若翰告訴門徒耶穌就是尼塞亞
[00:30:54.000 --> 00:30:58.000]  門徒轉而跟隨耶穌就很合理了
[00:30:58.000 --> 00:31:01.000]  因為猶太人一直期盼就是尼塞亞的降臨
[00:31:01.000 --> 00:31:03.000]  他是整個民族的期望
[00:31:03.000 --> 00:31:06.000]  能夠遇到他,怎麼會錯過呢?
[00:31:06.000 --> 00:31:11.000]  就算師父很重要,不過尼塞亞比師父更重要
[00:31:11.000 --> 00:31:19.000]  我們中間假如你不是第二代第三代的基督徒
[00:31:19.000 --> 00:31:21.000]  你不是信二代,信三代,信四代
[00:31:21.000 --> 00:31:26.000]  如果你是第一代的基督徒,你跟我們都一樣
[00:31:26.000 --> 00:31:31.000]  我們都經歷過像安德烈那樣的割捨
[00:31:31.000 --> 00:31:35.000]  背叛師門的那種經歷
[00:31:35.000 --> 00:31:42.000]  因著信耶穌,我們離開了昔日慣常的生活方式
[00:31:42.000 --> 00:31:46.000]  離開了一直交往緊密的群體
[00:31:46.000 --> 00:31:49.000]  平時一起打麻將、喝酒的朋友
[00:31:49.000 --> 00:31:54.000]  我們捨棄了從前效忠跟隨的對象
[00:31:54.000 --> 00:31:56.000]  什麼密宗的大師
[00:31:56.000 --> 00:32:00.000]  童年的時候上了契的觀音大師等等
[00:32:00.000 --> 00:32:03.000]  甚至我們違背了我們的家族傳統
[00:32:03.000 --> 00:32:09.000]  抗拒了父母和家人,例如老公的旨意
[00:32:09.000 --> 00:32:14.000]  背棄了昔日曾經對偶像、親友做過的承諾
[00:32:14.000 --> 00:32:19.000]  這些一切都是我們在信耶穌的時候
[00:32:19.000 --> 00:32:23.000]  要即時繳付的社會代價
[00:32:23.000 --> 00:32:27.000]  信耶穌總是意味著生命的一個斷層
[00:32:27.000 --> 00:32:32.000]  我經常說耶穌基督不可能是我們生活的補充
[00:32:32.000 --> 00:32:36.000]  不是補充,永遠是一個顛覆
[00:32:36.000 --> 00:32:40.000]  一個subversion,一個顛覆
[00:32:40.000 --> 00:32:43.000]  不是補充,不是延伸
[00:32:43.000 --> 00:32:46.000]  所以我們一定是背叛師門,割斷過去
[00:32:46.000 --> 00:32:50.000]  轉頭耶穌重新開始
[00:32:50.000 --> 00:32:53.000]  我自己在天主教中學讀書
[00:32:53.000 --> 00:32:57.000]  我一直以來都對天主教有好感
[00:32:57.000 --> 00:33:01.000]  從小就叫基督教是世反派
[00:33:01.000 --> 00:33:05.000]  Protestant就是世反派,是叛徒
[00:33:05.000 --> 00:33:08.000]  我自小在一個艱苦的環境長大
[00:33:08.000 --> 00:33:12.000]  我自己對所有權威都很憎恨
[00:33:12.000 --> 00:33:17.000]  我一直認定靠自己,孤身闖路
[00:33:17.000 --> 00:33:22.000]  我是一個充滿敵意的世界成長
[00:33:22.000 --> 00:33:26.000]  仇恨是我驅動自己前行的最重要的動力
[00:33:26.000 --> 00:33:31.000]  這一大堆的事情,都因為信耶穌的緣故
[00:33:31.000 --> 00:33:35.000]  馬上就割斷,就放下
[00:33:35.000 --> 00:33:38.000]  我背叛了身邊的人
[00:33:38.000 --> 00:33:41.000]  最重要的是我背叛了我以前的自己
[00:33:41.000 --> 00:33:44.000]  背叛就是一個顛覆
[00:33:44.000 --> 00:33:49.000]  信耶穌是意味著這樣的一個割斷
[00:33:49.000 --> 00:33:52.000]  正如安德烈他們跟隨耶穌
[00:33:52.000 --> 00:33:55.000]  是意味著他們背叛師門
[00:33:55.000 --> 00:33:58.000]  和昔日劃清界線
[00:33:58.000 --> 00:34:01.000]  彼得曾經對耶穌說
[00:34:01.000 --> 00:34:03.000]  主啊,你有永生之道
[00:34:03.000 --> 00:34:06.000]  我們還歸從誰呢?
[00:34:06.000 --> 00:34:10.000]  但我們對跟隨耶穌都是一個堅決
[00:34:10.000 --> 00:34:16.000]  不顧一切,義無反顧,死心塌地
[00:34:16.000 --> 00:34:23.000]  37節講安德烈這兩個前師尊約翰的門徒跟從耶穌
[00:34:23.000 --> 00:34:28.000]  不過,這裡講跟從耶穌要比較寬鬆地解釋
[00:34:28.000 --> 00:34:31.000]  他們主動跟隨耶穌
[00:34:31.000 --> 00:34:33.000]  耶穌去哪裡,他們就跟到哪裡
[00:34:33.000 --> 00:34:36.000]  接近耶穌,一路聽耶穌的教訓
[00:34:36.000 --> 00:34:42.000]  不一定是指耶穌已經正式收納他們做門徒
[00:34:42.000 --> 00:34:46.000]  因為從這段經文前後看
[00:34:46.000 --> 00:34:49.000]  我們找不到耶穌在這個時候
[00:34:49.000 --> 00:34:52.000]  有發出過來跟隨我的呼召
[00:34:52.000 --> 00:34:54.000]  耶穌設立十二個使徒
[00:34:54.000 --> 00:34:57.000]  更加是在比較後的時間
[00:34:57.000 --> 00:34:59.000]  所以有人或許會發現
[00:34:59.000 --> 00:35:03.000]  約翰福音對耶穌呼召門徒的技術
[00:35:03.000 --> 00:35:07.000]  跟三卷符類福音在次序上其實很不同
[00:35:07.000 --> 00:35:11.000]  對於這些經卷之間的差異問題
[00:35:11.000 --> 00:35:15.000]  我們可以應答的解釋就是
[00:35:15.000 --> 00:35:20.000]  約翰只是記述各個門徒怎樣跟耶穌相遇
[00:35:20.000 --> 00:35:22.000]  被他吸引成為他的追隨者
[00:35:22.000 --> 00:35:28.000]  不一定是說耶穌已經對他們發出做門徒的呼召
[00:35:28.000 --> 00:35:33.000]  你知道跟隨者和成為門徒是不同的
[00:35:33.000 --> 00:35:35.000]  就是耶穌有沒有呼召他們
[00:35:35.000 --> 00:35:38.000]  這是最重要的關鍵
[00:35:38.000 --> 00:35:40.000]  我們看完整段聖經
[00:35:40.000 --> 00:35:42.000]  一個很簡單的總結
[00:35:42.000 --> 00:35:43.000]  我們不僅僅總結
[00:35:43.000 --> 00:35:47.000]  今天總結之前我們說兩次施浸約翰的見證
[00:35:47.000 --> 00:35:51.000]  我們用了三次時間去說施浸約翰的見證
[00:35:51.000 --> 00:35:55.000]  我相信我們對約翰的謙卑和忠誠
[00:35:55.000 --> 00:35:57.000]  應該有很深刻的印象
[00:35:57.000 --> 00:35:59.000]  在第一講
[00:35:59.000 --> 00:36:03.000]  我們從約翰的悔言中看到施浸約翰終身的任務
[00:36:03.000 --> 00:36:07.000]  就是為光,為耶穌做見證
[00:36:07.000 --> 00:36:09.000]  在第二講
[00:36:09.000 --> 00:36:13.000]  面對來自耶路撒冷的調查團查問約翰的身份
[00:36:13.000 --> 00:36:17.000]  約翰以他什麼都不是作為回應
[00:36:17.000 --> 00:36:20.000]  約翰不是自我形象低落,不是自覺一無是處
[00:36:20.000 --> 00:36:23.000]  而是當他跟要來的耶穌比較
[00:36:23.000 --> 00:36:29.000]  他的所有事都變成不是,不值一提
[00:36:29.000 --> 00:36:31.000]  在第三講
[00:36:31.000 --> 00:36:35.000]  今天施浸約翰介紹耶穌基督,直接為耶穌做見證
[00:36:35.000 --> 00:36:41.000]  他跟成年後的耶穌最親密的關係就是替他施浸
[00:36:41.000 --> 00:36:43.000]  而就在這個事件裏
[00:36:43.000 --> 00:36:45.000]  他發現了耶穌的神聖本質
[00:36:45.000 --> 00:36:50.000]  從而他甘願在這個被他年輕的親戚面前
[00:36:50.000 --> 00:36:54.000]  做他的開路先鋒,做他的見證者
[00:36:54.000 --> 00:36:57.000]  施浸約翰是見證者
[00:36:57.000 --> 00:37:00.000]  見證者不可以只講自己的經歷和感受
[00:37:00.000 --> 00:37:02.000]  否則他就是見證自己
[00:37:02.000 --> 00:37:07.000]  很多時候我們在教會聚會聽到的見證
[00:37:07.000 --> 00:37:12.000]  都是自我吹噓,自我宣傳,多於講耶穌
[00:37:12.000 --> 00:37:18.000]  要凸顯自己的非凡經歷,凸顯自己的虔誠,自己的識見
[00:37:18.000 --> 00:37:23.000]  真正的見證者一定專以為耶穌做見證
[00:37:23.000 --> 00:37:26.000]  以耶穌作為說明的對象
[00:37:26.000 --> 00:37:32.000]  讓聽的人聽到耶穌,認識耶穌,而不是認識見證者
[00:37:32.000 --> 00:37:35.000]  我們在約翰幾段的見證裏面
[00:37:35.000 --> 00:37:38.000]  聽到的訊息都是關於耶穌
[00:37:38.000 --> 00:37:41.000]  約翰的訊息從來沒有失去焦點
[00:37:41.000 --> 00:37:45.000]  約翰一生的事報沒有迷失方向
[00:37:45.000 --> 00:37:49.000]  皇上弟兄姊妹,我們講的都是很簡單的事
[00:37:49.000 --> 00:37:52.000]  我們每個人都是施浸約翰
[00:37:52.000 --> 00:37:55.000]  只要我們發現自己是施浸約翰
[00:37:55.000 --> 00:37:59.000]  我們就很有效可以扮演施浸約翰的角色
[00:37:59.000 --> 00:38:02.000]  我們什麼都不是,也都不重要
[00:38:02.000 --> 00:38:05.000]  約翰的講法講得很絕
[00:38:05.000 --> 00:38:08.000]  連幫耶穌玩馬的資格都沒有
[00:38:08.000 --> 00:38:11.000]  他把自己壓到這麼低
[00:38:11.000 --> 00:38:14.000]  我幫耶穌玩馬的資格都沒有
[00:38:14.000 --> 00:38:18.000]  我們僅僅是開路先鋒,是見證者
[00:38:18.000 --> 00:38:21.000]  讓所有踏足這間教會的人
[00:38:21.000 --> 00:38:24.000]  都看到耶穌基督是真光
[00:38:24.000 --> 00:38:28.000]  也都讓他們的生命得到耶穌的光照
[00:38:28.000 --> 00:38:31.000]  弟兄姊妹,是真的
[00:38:31.000 --> 00:38:33.000]  我們一起立志
[00:38:33.000 --> 00:38:38.000]  只要我們真誠忠心扮演施浸約翰的角色
[00:38:38.000 --> 00:38:41.000]  我們就會在這裏,在我們的教會裏面
[00:38:41.000 --> 00:38:46.000]  我們會看到天開了,聖靈將甲子降下
[00:38:46.000 --> 00:38:50.000]  天父上帝會在這裏親自開聲宣告
[00:38:50.000 --> 00:38:53.000]  耶穌基督是他的愛子
[00:38:53.000 --> 00:38:57.000]  耶穌基督會在這裏得到最大的榮耀
[00:38:57.000 --> 00:39:01.000]  而我們每一個來到我們中間的人都會看到
[00:39:01.000 --> 00:39:05.000]  耶穌基督是他們生命的出路
[00:39:05.000 --> 00:39:10.000]  耶穌基督是他們唯一的拯救
[00:39:10.000 --> 00:39:13.640]  上帝閲立我們在祂面前的立志

