
[00:00:00.000 --> 00:00:01.720]  而是經訓的時間
[00:16:46.880 --> 00:16:48.880]  如果你是摩西真的會吐血
[00:16:48.880 --> 00:16:50.880]  再說最後一位
[00:16:50.880 --> 00:16:52.880]  大家一定很熟悉的
[00:16:52.880 --> 00:16:54.880]  那個彩衣少年
[00:16:54.880 --> 00:16:56.880]  藥室
[00:16:56.880 --> 00:16:58.880]  他是掌上明珠
[00:16:58.880 --> 00:17:00.880]  我不知道男士這樣形容對不對
[00:17:00.880 --> 00:17:02.880]  總之就是被爸爸捧在手心上
[00:17:02.880 --> 00:17:04.880]  但是卻在人生當中
[00:17:04.880 --> 00:17:06.880]  他被兄長嫉妒
[00:17:06.880 --> 00:17:08.880]  到最後賣他珠仔
[00:17:08.880 --> 00:17:10.880]  賣到埃及
[00:17:10.880 --> 00:17:12.880]  到最後做了奴隸
[00:17:12.880 --> 00:17:14.880]  不止還要被人冤枉
[00:17:14.880 --> 00:17:16.880]  坐牢
[00:17:16.880 --> 00:17:18.880]  他很努力
[00:17:18.880 --> 00:17:20.880]  坐牢都很努力
[00:17:20.880 --> 00:17:22.880]  然後幫助了很多人
[00:17:22.880 --> 00:17:24.880]  最後幫助的人離開監獄
[00:17:24.880 --> 00:17:26.880]  忘記了他
[00:17:26.880 --> 00:17:28.880]  我想如果這些事
[00:17:28.880 --> 00:17:30.880]  今天發生在我們
[00:17:30.880 --> 00:17:32.880]  《時但一位》的節目身上
[00:17:32.880 --> 00:17:34.880]  我們都足夠黑暗
[00:17:34.880 --> 00:17:36.880]  我們都應該可以一蹶不振
[00:17:36.880 --> 00:17:38.880]  我們都應該有理由可以怨天尤人
[00:17:38.880 --> 00:17:40.880]  可以說上帝你是不是作弄我
[00:17:40.880 --> 00:17:42.880]  上帝你是不是玩我
[00:17:44.880 --> 00:17:46.880]  但正正就是這些人物
[00:17:46.880 --> 00:17:48.880]  他們因著遇見上帝
[00:17:48.880 --> 00:17:50.880]  上帝的說話
[00:17:50.880 --> 00:17:52.880]  上帝的光
[00:17:52.880 --> 00:17:54.880]  照了他們的生命
[00:17:54.880 --> 00:17:56.880]  令到他們的生命軌跡
[00:17:56.880 --> 00:17:58.880]  不是走向黑暗的那一邊
[00:17:58.880 --> 00:18:00.880]  而是走向上帝引領
[00:18:00.880 --> 00:18:04.880]  那些斬下斬下的光的那一面
[00:18:04.880 --> 00:18:06.880]  正如我們今天所讀的
[00:18:06.880 --> 00:18:08.880]  這一篇詩篇
[00:18:08.880 --> 00:18:10.880]  詩人第一節就說了
[00:18:10.880 --> 00:18:12.880]  105節就說了一個真理
[00:18:12.880 --> 00:18:16.880]  他說我們的生命要活在上帝的光中
[00:18:16.880 --> 00:18:19.880]  唯有這樣我們才能夠在黑暗和黑暗
[00:18:19.880 --> 00:18:21.880]  以及這些危險的裏面
[00:18:21.880 --> 00:18:23.880]  我們能夠放膽的繼續向前
[00:18:23.880 --> 00:18:26.880]  我想我們今天生命都很需要這一份的光
[00:18:26.880 --> 00:18:30.880]  或者在進入聖戰之前
[00:18:30.880 --> 00:18:32.880]  不如我們有少少感受一下這個光的時間
[00:18:32.880 --> 00:18:34.880]  不如大家可以閉上眼
[00:18:34.880 --> 00:18:36.880]  我們一起去感受一下
[00:18:36.880 --> 00:18:38.880]  既然是詩篇我們應該有些詩意
[00:18:38.880 --> 00:18:40.880]  我們閉上眼
[00:18:40.880 --> 00:18:42.880]  我想你可以想像一下
[00:18:42.880 --> 00:18:44.880]  你前面都是黑暗的
[00:18:44.880 --> 00:18:46.880]  一片的黑暗
[00:18:46.880 --> 00:18:48.880]  無力
[00:18:48.880 --> 00:18:50.880]  你不知道向哪個方向走
[00:18:50.880 --> 00:18:52.880]  但同樣在這個時候
[00:18:52.880 --> 00:18:54.880]  我邀請你在你的腦海
[00:18:54.880 --> 00:18:56.880]  或者在你心裏
[00:18:56.880 --> 00:18:58.880]  你想起一節上帝對你所說的
[00:18:58.880 --> 00:19:00.880]  聖經、經文
[00:19:00.880 --> 00:19:02.880]  或者一句說話都好
[00:19:02.880 --> 00:19:04.880]  在黑暗當中
[00:19:04.880 --> 00:19:06.880]  你想起這句說話
[00:19:06.880 --> 00:19:12.880]  然後你發現這一句說話
[00:19:12.880 --> 00:19:14.880]  慢慢慢慢在黑暗當中
[00:19:14.880 --> 00:19:16.880]  變得越來越光
[00:19:16.880 --> 00:19:18.880]  變得越來越光
[00:19:18.880 --> 00:19:23.880]  甚至這份光
[00:19:23.880 --> 00:19:25.880]  讓你的眼前一亮
[00:19:25.880 --> 00:19:30.880]  慢慢慢慢讓你沉浸在其中
[00:19:30.880 --> 00:19:34.880]  讓你一起祈禱
[00:19:34.880 --> 00:19:38.880]  神在你的說話就是我們生命的光
[00:19:38.880 --> 00:19:40.880]  沒有你的說話
[00:19:40.880 --> 00:19:42.880]  我們的生命當中
[00:19:42.880 --> 00:19:46.880]  我們永遠不知道我們何時會陷入黑暗
[00:19:46.880 --> 00:19:50.880]  但唯有當你的說話進入我們生命當中
[00:19:50.880 --> 00:19:52.880]  你不單帶給我們溫暖
[00:19:52.880 --> 00:19:54.880]  亦帶給我們光芒
[00:19:54.880 --> 00:19:58.880]  照亮我們人生眼前的這一步
[00:19:58.880 --> 00:20:00.880]  讓我們繼續有勇氣向你踏前
[00:20:00.880 --> 00:20:02.880]  繼續向原理的方向前行
[00:20:02.880 --> 00:20:05.880]  願你的話語繼續指引我們
[00:20:05.880 --> 00:20:07.880]  幫助我們
[00:20:07.880 --> 00:20:09.880]  但願以下的時間
[00:20:09.880 --> 00:20:11.880]  讓我們的心被你打開
[00:20:11.880 --> 00:20:13.880]  祈禱感恩奉主命求
[00:20:13.880 --> 00:20:17.880]  聖經的說話來幫助我們
[00:20:17.880 --> 00:20:22.880]  今天我們所讀的這篇詩篇
[00:20:22.880 --> 00:20:25.880]  他一開始就描述神的說話
[00:20:25.880 --> 00:20:27.880]  就是那個光
[00:20:27.880 --> 00:20:30.880]  他在這裡告訴我們
[00:20:30.880 --> 00:20:33.880]  他用了很多不同的形容去描述上帝的說話
[00:20:33.880 --> 00:20:35.880]  例如他講了律例
[00:20:35.880 --> 00:20:37.880]  典章 法道
[00:20:37.880 --> 00:20:39.880]  上帝的訓詞等等
[00:20:39.880 --> 00:20:41.880]  但其實都是講同一句說話
[00:20:41.880 --> 00:20:43.880]  就是上帝的說話
[00:20:43.880 --> 00:20:46.880]  上帝的說話就是生命的光
[00:20:46.880 --> 00:20:50.880]  光照著這個黑暗的前路
[00:20:50.880 --> 00:20:52.880]  這個黑暗的人生
[00:20:52.880 --> 00:20:54.880]  但在這個段落當中
[00:20:54.880 --> 00:20:57.880]  我們如何去深入一點去理解
[00:20:57.880 --> 00:21:01.880]  上帝的說話成為生命的光
[00:21:01.880 --> 00:21:03.880]  在這篇詩篇中
[00:21:03.880 --> 00:21:05.880]  有一些部分想跟大家分享
[00:21:05.880 --> 00:21:06.880]  很有意思的
[00:21:06.880 --> 00:21:08.880]  因為詩篇119篇
[00:21:08.880 --> 00:21:10.880]  大家可能都聽過
[00:21:10.880 --> 00:21:12.880]  其實是一首字母詩
[00:21:12.880 --> 00:21:16.880]  就是希伯來人用他們的希伯來字母
[00:21:16.880 --> 00:21:18.880]  去寫成這首詩篇
[00:21:18.880 --> 00:21:20.880]  所以有很多節
[00:21:20.880 --> 00:21:21.880]  但很容易記住
[00:21:21.880 --> 00:21:23.880]  因為希伯來人有22個字母
[00:21:23.880 --> 00:21:26.880]  然後每一個字母寫了8節
[00:21:26.880 --> 00:21:29.880]  所以你看到聖經每一個段落都是8節
[00:21:29.880 --> 00:21:31.880]  所以8乘22就是多少節
[00:21:31.880 --> 00:21:33.880]  176節
[00:21:33.880 --> 00:21:35.880]  大家的計算很快
[00:21:35.880 --> 00:21:37.880]  所以你就知道119篇的詩篇
[00:21:37.880 --> 00:21:39.880]  總共有176節
[00:21:39.880 --> 00:21:41.880]  每個字母有22個字母
[00:21:41.880 --> 00:21:42.880]  每個字母8節
[00:21:42.880 --> 00:21:44.880]  而我們今天所讀的這個段落
[00:21:44.880 --> 00:21:46.880]  那個正是第14個字母
[00:21:46.880 --> 00:21:48.880]  是一個N字開頭
[00:21:48.880 --> 00:21:49.880]  很有趣的
[00:21:49.880 --> 00:21:53.880]  和英文的字母第14個都是N字
[00:21:53.880 --> 00:21:54.880]  所以有些類近
[00:21:54.880 --> 00:21:55.880]  是一個N字
[00:21:55.880 --> 00:21:57.880]  不過希伯來人叫做Lum
[00:21:57.880 --> 00:21:58.880]  Lum這個字
[00:21:58.880 --> 00:22:00.880]  其實在這個段落裏
[00:22:00.880 --> 00:22:02.880]  我想和大家分享兩個字
[00:22:02.880 --> 00:22:05.880]  在這個N字開頭裏
[00:22:05.880 --> 00:22:06.880]  有兩個很特別的字
[00:22:06.880 --> 00:22:09.880]  我相信是詩人特別用這兩個字
[00:22:09.880 --> 00:22:12.880]  放在這段經文當中
[00:22:12.880 --> 00:22:15.880]  去提醒我們到底生命的光
[00:22:15.880 --> 00:22:17.880]  到底上帝的說話
[00:22:17.880 --> 00:22:19.880]  是怎樣幫助我們呢
[00:22:19.880 --> 00:22:23.880]  第一個字和大家分享
[00:22:23.880 --> 00:22:30.880]  這個字的原文是Nadabah
[00:22:30.880 --> 00:22:31.880]  這個字
[00:22:31.880 --> 00:22:34.880]  其實是說Free Will Offering
[00:22:34.880 --> 00:22:37.880]  或者是一種自由意志
[00:22:37.880 --> 00:22:40.880]  願意甘心的拜賞的意思
[00:22:40.880 --> 00:22:42.880]  經文說到
[00:22:42.880 --> 00:22:45.880]  是我嘴唇上的甘心的拜賞
[00:22:45.880 --> 00:22:47.880]  如果是用這個和修版
[00:22:47.880 --> 00:22:50.880]  他就會說是我口中的讚美
[00:22:50.880 --> 00:22:52.880]  成為甘心祭
[00:22:52.880 --> 00:22:54.880]  甘心祭的意思是
[00:22:54.880 --> 00:22:59.880]  我是願意自由意志選擇去拜賞
[00:22:59.880 --> 00:23:00.880]  這是第一個字
[00:23:00.880 --> 00:23:03.880]  出現了自由意志這個字
[00:23:03.880 --> 00:23:04.880]  第二個字
[00:23:04.880 --> 00:23:06.880]  這個字其實我們很熟悉
[00:23:06.880 --> 00:23:09.880]  第109節說我的性命
[00:23:09.880 --> 00:23:11.880]  第二個字叫做Nephes
[00:23:11.880 --> 00:23:13.880]  希伯來人Nephes這個字
[00:23:13.880 --> 00:23:14.880]  我經常聽到這個字
[00:23:14.880 --> 00:23:16.880]  我就想起我們放假很想看的
[00:23:16.880 --> 00:23:17.880]  那個叫什麼
[00:23:17.880 --> 00:23:19.880]  叫Netflix
[00:23:19.880 --> 00:23:21.880]  我們喜歡看的叫Netflix
[00:23:21.880 --> 00:23:23.880]  不過沒有任何文獻
[00:23:23.880 --> 00:23:25.880]  說到他其實是抄兩個字
[00:23:25.880 --> 00:23:27.880]  不過Nephes這個字
[00:23:27.880 --> 00:23:29.880]  其實是說生命
[00:23:29.880 --> 00:23:31.880]  性命或者是說靈魂
[00:23:31.880 --> 00:23:33.880]  在聖經當中有不同的翻譯
[00:23:33.880 --> 00:23:35.880]  但是在這裡
[00:23:35.880 --> 00:23:37.880]  這個Nephes這個字很有趣
[00:23:37.880 --> 00:23:38.880]  你一定看過
[00:23:38.880 --> 00:23:40.880]  因為創世紀的第一章
[00:23:40.880 --> 00:23:43.880]  上帝創造所有生命的時候
[00:23:43.880 --> 00:23:46.880]  所有有生命生氣的活物
[00:23:46.880 --> 00:23:48.880]  都是用這個字
[00:23:48.880 --> 00:23:49.880]  Nephes
[00:23:49.880 --> 00:23:50.880]  創造人類的時候
[00:23:50.880 --> 00:23:52.880]  都是用這個字
[00:23:52.880 --> 00:23:54.880]  叫做Nephes這個字
[00:23:54.880 --> 00:23:59.880]  但是後來當上帝創造了人類之後
[00:23:59.880 --> 00:24:02.880]  大家記不記得創世紀第二章
[00:24:02.880 --> 00:24:03.880]  第七字裡面
[00:24:03.880 --> 00:24:04.880]  上帝做了一個動作
[00:24:04.880 --> 00:24:09.880]  他將一口氣吹進人生命當中
[00:24:09.880 --> 00:24:11.880]  然後聖經說什麼
[00:24:11.880 --> 00:24:14.880]  他就成為了一個有靈的活人
[00:24:14.880 --> 00:24:15.880]  Nephes
[00:24:15.880 --> 00:24:17.880]  Haya這個字
[00:24:17.880 --> 00:24:19.880]  所以如果用我理解
[00:24:19.880 --> 00:24:21.880]  你怎麼理解這段經文
[00:24:21.880 --> 00:24:23.880]  你和我都是有生命的人
[00:24:23.880 --> 00:24:24.880]  我們有呼吸
[00:24:24.880 --> 00:24:26.880]  Nephes這個字在猶太人當中
[00:24:26.880 --> 00:24:28.880]  其實有另一個意思
[00:24:28.880 --> 00:24:29.880]  是解喉嚨的意思
[00:24:29.880 --> 00:24:31.880]  和呼吸道很有關係
[00:24:31.880 --> 00:24:33.880]  所以聖經裡面說
[00:24:33.880 --> 00:24:34.880]  我的呼吸
[00:24:34.880 --> 00:24:35.880]  我的性命都是說什麼呢
[00:24:35.880 --> 00:24:37.880]  就是在說
[00:24:37.880 --> 00:24:39.880]  我有氣頭
[00:24:39.880 --> 00:24:41.880]  就是在說Nephes這個字
[00:24:41.880 --> 00:24:42.880]  但是今天
[00:24:42.880 --> 00:24:44.880]  當聖經在說Nephes
[00:24:44.880 --> 00:24:45.880]  或者Nephes這個字
[00:24:45.880 --> 00:24:46.880]  你怎麼讀都好
[00:24:46.880 --> 00:24:49.880]  他在說我們原來有性命的意思
[00:24:49.880 --> 00:24:51.880]  但是原來今天
[00:24:51.880 --> 00:24:53.880]  當你生命裡面有性命
[00:24:53.880 --> 00:24:55.880]  你有自由意志
[00:24:55.880 --> 00:24:56.880]  都好
[00:24:56.880 --> 00:24:58.880]  原來都還不夠
[00:24:58.880 --> 00:25:00.880]  施人告訴我們
[00:25:00.880 --> 00:25:02.880]  原來一個有性命的人
[00:25:02.880 --> 00:25:03.880]  一個有生命氣息的人
[00:25:03.880 --> 00:25:07.880]  原來如果沒有了上帝的說話去指引的話
[00:25:07.880 --> 00:25:09.880]  和創世紀所說
[00:25:09.880 --> 00:25:11.880]  你和其他的生物
[00:25:11.880 --> 00:25:13.880]  如果沒有意思
[00:25:13.880 --> 00:25:14.880]  俗一點說
[00:25:14.880 --> 00:25:15.880]  你和那隻貓
[00:25:15.880 --> 00:25:16.880]  你和那隻狗
[00:25:16.880 --> 00:25:17.880]  你和那隻獅子
[00:25:17.880 --> 00:25:18.880]  你和那隻老虎
[00:25:18.880 --> 00:25:19.880]  你和那隻大象
[00:25:19.880 --> 00:25:21.880]  這些創造的生物是沒有分別的
[00:25:21.880 --> 00:25:23.880]  唯有什麼呢
[00:25:23.880 --> 00:25:25.880]  當上帝的說話
[00:25:25.880 --> 00:25:27.880]  當上帝的靈氣
[00:25:27.880 --> 00:25:29.880]  當上帝的呼吸
[00:25:29.880 --> 00:25:31.880]  進入到你生命的時候
[00:25:31.880 --> 00:25:34.880]  你才成為一個有靈的活人
[00:25:34.880 --> 00:25:38.880]  其實作者某程度上是在用這個畫面
[00:25:38.880 --> 00:25:40.880]  第一次你回想一下
[00:25:40.880 --> 00:25:42.880]  回想一下自己的生命
[00:25:42.880 --> 00:25:44.880]  如果今天沒有上帝的說話
[00:25:44.880 --> 00:25:47.880]  沒有上帝的真理進入你人生當中
[00:25:47.880 --> 00:25:50.880]  其實我們就是形形異異地過你一生
[00:25:50.880 --> 00:25:52.880]  這個世界怎樣活我就怎樣活
[00:25:52.880 --> 00:25:55.880]  人家怎樣做我就怎樣做
[00:25:55.880 --> 00:25:57.880]  其實有時候我們真的
[00:25:57.880 --> 00:25:58.880]  用今天的說法
[00:25:58.880 --> 00:26:00.880]  那隻狗過得比我們好
[00:26:00.880 --> 00:26:03.880]  我相信大家應該明白這件事
[00:26:03.880 --> 00:26:06.880]  寵物過得比我們好
[00:26:06.880 --> 00:26:11.880]  我們比其他的Netflix
[00:26:11.880 --> 00:26:13.880]  我們還過得差
[00:26:13.880 --> 00:26:15.880]  但這不是上帝的心意
[00:26:15.880 --> 00:26:17.880]  上帝告訴我們
[00:26:17.880 --> 00:26:21.880]  原來上帝要讓我們活在他的光中
[00:26:21.880 --> 00:26:22.880]  透過什麼呢
[00:26:22.880 --> 00:26:24.880]  透過上帝的說話
[00:26:24.880 --> 00:26:26.880]  透過上帝的導
[00:26:26.880 --> 00:26:29.880]  讓Netflix有上帝的真理
[00:26:29.880 --> 00:26:31.880]  有上帝的靈在裡面的時候
[00:26:31.880 --> 00:26:34.880]  我們的生命就能夠在不同的境況當中
[00:26:34.880 --> 00:26:38.880]  都活出上帝那種光芒
[00:26:38.880 --> 00:26:40.880]  所以倒過來是什麼意思呢
[00:26:40.880 --> 00:26:43.880]  如果你生命裡面沒有上帝的話
[00:26:43.880 --> 00:26:44.880]  你變成什麼
[00:26:44.880 --> 00:26:48.880]  你不是變成你的寵物
[00:26:48.880 --> 00:26:49.880]  不要搞錯
[00:26:49.880 --> 00:26:52.880]  你變成跟動物沒有分別
[00:26:52.880 --> 00:26:54.880]  所以我們要跟自己說
[00:26:54.880 --> 00:26:56.880]  我不要活成一隻動物
[00:26:56.880 --> 00:26:57.880]  雖然我的狗過得很好
[00:26:57.880 --> 00:26:59.880]  我的貓也過得很開心
[00:26:59.880 --> 00:27:01.880]  但我不是要成為牠
[00:27:01.880 --> 00:27:03.880]  牠只是我的很開心的伴
[00:27:03.880 --> 00:27:08.880]  牠是我的心靈安慰的一種方式
[00:27:08.880 --> 00:27:11.880]  但牠不是我要過的生活
[00:27:11.880 --> 00:27:14.880]  上帝要透過他的說話
[00:27:14.880 --> 00:27:15.880]  幫助我們人生
[00:27:15.880 --> 00:27:16.880]  指引我們
[00:27:16.880 --> 00:27:18.880]  這段經文很有意思的就是
[00:27:18.880 --> 00:27:20.880]  剛剛我說了一個net devoir
[00:27:20.880 --> 00:27:22.880]  這個字解釋自由意志的意思
[00:27:22.880 --> 00:27:24.880]  其實自由是我們今天人類裡面
[00:27:24.880 --> 00:27:26.880]  我想我們很需要的
[00:27:26.880 --> 00:27:30.880]  特別是我們教會做很多年輕人工作
[00:27:30.880 --> 00:27:32.880]  很多年輕人說我要自由
[00:27:32.880 --> 00:27:34.880]  你不要逼我選
[00:27:34.880 --> 00:27:35.880]  做父母的應該很明白
[00:27:35.880 --> 00:27:37.880]  你不要逼我選
[00:27:37.880 --> 00:27:38.880]  可能到最後還是選一個
[00:27:38.880 --> 00:27:39.880]  但我還是要自己選
[00:27:39.880 --> 00:27:41.880]  我要自由意志
[00:27:41.880 --> 00:27:44.880]  但最有意思的是
[00:27:44.880 --> 00:27:46.880]  斯人竟然將自由意志
[00:27:46.880 --> 00:27:49.880]  free will這個字放在什麼段落
[00:27:49.880 --> 00:27:51.880]  放在上帝的律法
[00:27:51.880 --> 00:27:52.880]  放在上帝的說話
[00:27:52.880 --> 00:27:55.880]  放在上帝的訓詞的段落當中
[00:27:55.880 --> 00:27:57.880]  你覺不覺得很衝突
[00:27:57.880 --> 00:28:00.880]  我們心裡面想的那種自由
[00:28:00.880 --> 00:28:01.880]  是無拘無束
[00:28:01.880 --> 00:28:02.880]  沒有規條
[00:28:02.880 --> 00:28:04.880]  我喜歡回來教會穿什麼就穿什麼
[00:28:04.880 --> 00:28:05.880]  做什麼就做什麼
[00:28:05.880 --> 00:28:07.880]  我人生想怎樣就怎樣
[00:28:07.880 --> 00:28:09.880]  這個才叫自由
[00:28:09.880 --> 00:28:10.880]  但斯人告訴我們
[00:28:10.880 --> 00:28:12.880]  原來真正有靈的人
[00:28:12.880 --> 00:28:14.880]  一個活在上帝光中的人
[00:28:14.880 --> 00:28:16.880]  不是這樣的
[00:28:16.880 --> 00:28:17.880]  活在上帝光中的人
[00:28:17.880 --> 00:28:19.880]  有上帝的說話
[00:28:19.880 --> 00:28:21.880]  有上帝的指引去光照他
[00:28:21.880 --> 00:28:23.880]  是可以過一個
[00:28:23.880 --> 00:28:24.880]  可能是自律
[00:28:24.880 --> 00:28:27.880]  可能是有上帝的原則
[00:28:27.880 --> 00:28:30.880]  可能有上帝的指引的生命
[00:28:30.880 --> 00:28:32.880]  這個是斯人所說
[00:28:33.880 --> 00:28:35.880]  然後斯人在這裡當中
[00:28:35.880 --> 00:28:37.880]  繼續告訴我們
[00:28:37.880 --> 00:28:39.880]  這種自由意志
[00:28:39.880 --> 00:28:41.880]  為我們的生命帶來了什麼
[00:28:41.880 --> 00:28:44.880]  就是帶來了後來我們越來越喜愛
[00:28:44.880 --> 00:28:46.880]  上帝的律法
[00:28:46.880 --> 00:28:48.880]  這種衝擊我會這樣理解
[00:28:48.880 --> 00:28:50.880]  就是斯人覺得
[00:28:50.880 --> 00:28:52.880]  在他的理解裡面
[00:28:52.880 --> 00:28:53.880]  上帝的律例
[00:28:53.880 --> 00:28:54.880]  上帝的說話
[00:28:54.880 --> 00:28:56.880]  他的誡命
[00:28:56.880 --> 00:28:58.880]  不是他生命的束縛
[00:28:58.880 --> 00:29:01.880]  反而成為了他人生黑暗當中的
[00:29:01.880 --> 00:29:03.880]  指引
[00:29:03.880 --> 00:29:05.880]  這個就是斯人想表達的意思
[00:29:05.880 --> 00:29:07.880]  而之後
[00:29:07.880 --> 00:29:08.880]  另一個意思就是說
[00:29:08.880 --> 00:29:10.880]  斯人認為上帝的說話
[00:29:10.880 --> 00:29:13.880]  就是他生命黑暗當中的火把
[00:29:13.880 --> 00:29:15.880]  那個油燈
[00:29:15.880 --> 00:29:17.880]  那個腳前的燈
[00:29:17.880 --> 00:29:19.880]  路上的光
[00:29:19.880 --> 00:29:21.880]  我不知道今天
[00:29:21.880 --> 00:29:22.880]  你想一想
[00:29:22.880 --> 00:29:24.880]  你是否這樣去看上帝的說話
[00:29:24.880 --> 00:29:26.880]  還是你覺得上帝的說話
[00:29:26.880 --> 00:29:28.880]  是你人生當中的束縛呢
[00:29:28.880 --> 00:29:30.880]  如果我們
[00:29:30.880 --> 00:29:32.880]  認為上帝的說話是我們人生的束縛的話
[00:29:32.880 --> 00:29:34.880]  我相信你很難經歷到
[00:29:34.880 --> 00:29:36.880]  活在上帝的光中
[00:29:36.880 --> 00:29:38.880]  這個意境
[00:29:38.880 --> 00:29:40.880]  因為上帝的光
[00:29:40.880 --> 00:29:42.880]  和上帝的說話不是分開的
[00:29:42.880 --> 00:29:44.880]  兩件事
[00:29:44.880 --> 00:29:46.880]  是同一起發生的
[00:29:46.880 --> 00:29:48.880]  所以今天我們很蒙福地
[00:29:48.880 --> 00:29:50.880]  我們回來教會的群體裡面
[00:29:50.880 --> 00:29:52.880]  我們能夠不斷去聆聽上帝的說話
[00:29:52.880 --> 00:29:54.880]  一起去經歷上帝的說話
[00:29:54.880 --> 00:29:56.880]  一起學習實踐上帝的說話
[00:29:56.880 --> 00:29:58.880]  讓我們能夠經歷
[00:29:58.880 --> 00:30:00.880]  活在光中的這個境況
[00:30:00.880 --> 00:30:02.880]  但是這個境況
[00:30:02.880 --> 00:30:04.880]  是不是等於之後很容易呢
[00:30:04.880 --> 00:30:06.880]  不是的,在1806節裡面
[00:30:06.880 --> 00:30:08.880]  的時候,詩人說
[00:30:08.880 --> 00:30:10.880]  他起誓和上帝
[00:30:10.880 --> 00:30:12.880]  立誓,我要遵行你的指引
[00:30:12.880 --> 00:30:14.880]  你的教導
[00:30:14.880 --> 00:30:16.880]  但是接著他說什麼呢?
[00:30:16.880 --> 00:30:18.880]  1807就說,我甚是受苦
[00:30:18.880 --> 00:30:20.880]  原來今天活在
[00:30:20.880 --> 00:30:22.880]  上帝的光中
[00:30:22.880 --> 00:30:24.880]  活在上帝的說話裡面的時候
[00:30:24.880 --> 00:30:26.880]  你不一定是順風順水
[00:30:26.880 --> 00:30:28.880]  你每次都很順利,很順境
[00:30:28.880 --> 00:30:30.880]  走出去,那一塊雲就剛剛遮住你
[00:30:30.880 --> 00:30:32.880]  上面你就不怕曬
[00:30:32.880 --> 00:30:34.880]  走出去買東西喝,最後那一罐就被你買到
[00:30:34.880 --> 00:30:36.880]  所有家裡的事情
[00:30:36.880 --> 00:30:38.880]  都很平安很順利
[00:30:38.880 --> 00:30:40.880]  是的,有些人可能是這樣
[00:30:40.880 --> 00:30:42.880]  但是我想更大的境況是
[00:30:42.880 --> 00:30:44.880]  當你去實踐
[00:30:44.880 --> 00:30:46.880]  當你說我要來遵行上帝的說話的時候
[00:30:46.880 --> 00:30:48.880]  你遇到的困難挑戰
[00:30:48.880 --> 00:30:50.880]  比以前更加大
[00:30:50.880 --> 00:30:52.880]  你遇到困難的挑戰
[00:30:52.880 --> 00:30:54.880]  比以前可能更加入心
[00:30:54.880 --> 00:30:56.880]  但正正是這種境況
[00:30:56.880 --> 00:30:58.880]  讓你更深的感受到
[00:30:58.880 --> 00:31:00.880]  上帝的光
[00:31:00.880 --> 00:31:02.880]  到底是什麼
[00:31:02.880 --> 00:31:08.880]  當受苦的境況裡面
[00:31:08.880 --> 00:31:10.880]  斯人他怎樣描述呢?
[00:31:10.880 --> 00:31:12.880]  在詩篇裡面繼續說,斯人就按著
[00:31:12.880 --> 00:31:14.880]  他對上帝的認識來祈禱
[00:31:14.880 --> 00:31:16.880]  基督徒可以怎樣做呢?
[00:31:16.880 --> 00:31:18.880]  在困難當中就祈禱
[00:31:18.880 --> 00:31:20.880]  他怎樣祈禱呢?
[00:31:20.880 --> 00:31:22.880]  他按著對上帝的認識來祈禱
[00:31:22.880 --> 00:31:24.880]  從一開始他說上帝的說話
[00:31:24.880 --> 00:31:26.880]  是那麼有能力,是我們的光的時候
[00:31:26.880 --> 00:31:28.880]  所以他說什麼呢?
[00:31:28.880 --> 00:31:30.880]  他說上帝的說話必定可以將我
[00:31:30.880 --> 00:31:32.880]  在黑暗當中救活過來
[00:31:32.880 --> 00:31:34.880]  必定可以幫助我
[00:31:34.880 --> 00:31:36.880]  在這個性命危難當中
[00:31:36.880 --> 00:31:38.880]  拯救我的生命過來
[00:31:38.880 --> 00:31:42.880]  斯人這句說話有什麼重要的提醒呢?
[00:31:42.880 --> 00:31:44.880]  弟兄姊妹,我想告訴你
[00:31:44.880 --> 00:31:46.880]  上帝的說話不是
[00:31:46.880 --> 00:31:48.880]  頭腦的知識
[00:31:48.880 --> 00:31:50.880]  上帝的說話不是我們
[00:31:50.880 --> 00:31:52.880]  認識了多一些美善的概念
[00:31:52.880 --> 00:31:54.880]  上帝的說話也不是
[00:31:54.880 --> 00:31:56.880]  哲學的思維
[00:31:56.880 --> 00:31:58.880]  上帝的說話
[00:31:58.880 --> 00:32:00.880]  是真實的能力
[00:32:00.880 --> 00:32:02.880]  是真實賜給我們
[00:32:02.880 --> 00:32:04.880]  生命盼望
[00:32:04.880 --> 00:32:08.880]  那種的幫助
[00:32:08.880 --> 00:32:12.880]  108節斯人
[00:32:12.880 --> 00:32:14.880]  我想107節和108節中間
[00:32:14.880 --> 00:32:16.880]  已經經歷了一段時間
[00:32:16.880 --> 00:32:18.880]  雖然是寫詩,但已經經歷了一段時間
[00:32:18.880 --> 00:32:20.880]  107節祈願禱之後
[00:32:20.880 --> 00:32:22.880]  108節斯人經歷了神的恩惠
[00:32:22.880 --> 00:32:24.880]  然後就去到我們說的那個字
[00:32:24.880 --> 00:32:26.880]  斯人用什麼?
[00:32:26.880 --> 00:32:28.880]  他用自由意志獻上的讚美
[00:32:28.880 --> 00:32:30.880]  來獻情給上帝
[00:32:30.880 --> 00:32:32.880]  自由意志的讚美
[00:32:32.880 --> 00:32:34.880]  Free will offering
[00:32:34.880 --> 00:32:36.880]  什麼意思呢?
[00:32:36.880 --> 00:32:38.880]  就是那個讚美
[00:32:38.880 --> 00:32:40.880]  剛剛我們唱詩不是被迫的
[00:32:40.880 --> 00:32:42.880]  不是機械性
