
[00:00:00.000 --> 00:00:02.320]  也是經訓的時間
[00:21:46.000 --> 00:21:48.000]  提到一些基督徒的仙之,
[00:21:48.000 --> 00:21:50.000]  會巡迴各地,
[00:21:50.000 --> 00:21:54.000]  而這些假仙之,
[00:21:54.000 --> 00:21:57.000]  是披著羊皮的狼,
[00:21:57.000 --> 00:21:59.000]  披著羊皮的狼是怎樣的呢?
[00:21:59.000 --> 00:22:01.000]  他們表面純良,
[00:22:01.000 --> 00:22:03.000]  但內心是殘暴的,
[00:22:03.000 --> 00:22:07.000]  殘暴這個字有兩個解釋,
[00:22:07.000 --> 00:22:09.000]  一個解釋是說,
[00:22:09.000 --> 00:22:11.000]  他們是殘暴的意思,
[00:22:11.000 --> 00:22:13.000]  為甚麼呢?
[00:22:13.000 --> 00:22:16.000]  因為他們引人走進歡歡,
[00:22:16.000 --> 00:22:18.000]  走歡路,
[00:22:18.000 --> 00:22:21.000]  引導人走向滅亡,
[00:22:21.000 --> 00:22:26.000]  馬太福音24章11至12節這樣說,
[00:22:26.000 --> 00:22:29.000]  「且有好些假仙之起來,
[00:22:29.000 --> 00:22:31.000]  迷惑多人,
[00:22:31.000 --> 00:22:33.000]  只因不法的事增多,
[00:22:33.000 --> 00:22:38.000]  許多人的愛心才漸漸冷淡了。」
[00:22:38.000 --> 00:22:41.000]  他說假仙之會迷惑人,
[00:22:41.000 --> 00:22:45.000]  假仙之會令人離開基督,
[00:22:45.000 --> 00:22:49.000]  令這個世界的罪惡越來越多,
[00:22:49.000 --> 00:22:53.000]  就算信徒有著愛心,
[00:22:53.000 --> 00:22:58.000]  他們的愛心的火也會漸漸熄滅,
[00:22:58.000 --> 00:23:00.000]  他們會灰心,
[00:23:00.000 --> 00:23:03.000]  他們會越來越武裝自己,
[00:23:03.000 --> 00:23:04.000]  保護自己,
[00:23:04.000 --> 00:23:07.000]  以至沒有實踐主的愛,
[00:23:07.000 --> 00:23:11.000]  這就是披著羊皮的狼,
[00:23:11.000 --> 00:23:13.000]  假仙之的殘暴,
[00:23:13.000 --> 00:23:15.000]  帶人去死,
[00:23:15.000 --> 00:23:17.000]  但另一個解釋,
[00:23:17.000 --> 00:23:20.000]  他們貪婪,
[00:23:20.000 --> 00:23:22.000]  他們可以藉著基督的名義,
[00:23:22.000 --> 00:23:24.000]  去謀取自己的利益,
[00:23:24.000 --> 00:23:26.000]  他們可以令自己很有魅力,
[00:23:26.000 --> 00:23:28.000]  令很多人跟隨他,
[00:23:28.000 --> 00:23:32.000]  以至他謀取自己的利益,
[00:23:32.000 --> 00:23:34.000]  這裡說我們要防備假仙之,
[00:23:34.000 --> 00:23:35.000]  我們如何防備?
[00:23:35.000 --> 00:23:39.000]  是因為我們可以從他的果子認出他,
[00:23:39.000 --> 00:23:43.000]  壞樹會結出壞果子,
[00:23:43.000 --> 00:23:46.000]  他們是貪婪自私的,
[00:23:46.000 --> 00:23:48.000]  我們會看得到,
[00:23:48.000 --> 00:23:50.000]  好牧羊,
[00:23:50.000 --> 00:23:53.000]  好牧人是會為羊捨命的,
[00:23:53.000 --> 00:23:54.000]  一個壞的領袖,
[00:23:54.000 --> 00:23:56.000]  他注重的是自己的榮耀,
[00:23:56.000 --> 00:23:57.000]  自己的好處,
[00:23:57.000 --> 00:23:59.000]  令自己得益,
[00:23:59.000 --> 00:24:02.000]  但他們的道德觀,
[00:24:02.000 --> 00:24:03.000]  他們的價值觀,
[00:24:03.000 --> 00:24:04.000]  他們的人生,
[00:24:04.000 --> 00:24:08.000]  跟耶穌所提的並不一致,
[00:24:08.000 --> 00:24:11.000]  他們的生命並不能活出與悔改的
[00:24:11.000 --> 00:24:15.000]  心相稱的行為,
[00:24:15.000 --> 00:24:20.000]  美國有一個電視報道家,
[00:24:20.000 --> 00:24:24.000]  他叫Jim Barker,
[00:24:24.000 --> 00:24:26.000]  他在七八十年代,
[00:24:26.000 --> 00:24:28.000]  上世紀七八十年代,
[00:24:28.000 --> 00:24:30.000]  他是一個有名的電視報道家,
[00:24:30.000 --> 00:24:32.000]  但在一九八八年,
[00:24:32.000 --> 00:24:37.000]  他被控告一些關於詐騙的罪名,
[00:24:37.000 --> 00:24:42.000]  而在過程中揭發了他有很多性醜聞,
[00:24:42.000 --> 00:24:44.000]  最終他囚禁了六年,
[00:24:44.000 --> 00:24:49.000]  他承認他所作的一切,
[00:24:49.000 --> 00:24:51.000]  他口說耶穌的道,
[00:24:51.000 --> 00:24:53.000]  宣揚耶穌的福音,
[00:24:53.000 --> 00:24:56.000]  但他的生命完全是一個
[00:24:56.000 --> 00:25:02.000]  與耶穌的價值背道而馳的人,
[00:25:02.000 --> 00:25:04.000]  他在他的自傳中,
[00:25:04.000 --> 00:25:05.000]  I was wrong,
[00:25:05.000 --> 00:25:11.000]  承認了自己的錯,
[00:25:11.000 --> 00:25:14.000]  從他的果子,
[00:25:14.000 --> 00:25:17.000]  我們知道他是一棵壞樹,
[00:25:17.000 --> 00:25:19.000]  因為他走出來的,
[00:25:19.000 --> 00:25:24.000]  絕對是與得救的恩相違背的品格,
[00:25:24.000 --> 00:25:29.000]  頂姐妹,除了我們要去防備先知的搞擾之外,
[00:25:29.000 --> 00:25:32.000]  有一樣東西是極之極之重要的,
[00:25:32.000 --> 00:25:38.000]  就是我們要防備自己成為假先知,
[00:25:38.000 --> 00:25:43.000]  我們的生命有沒有活出好的果子,
[00:25:43.000 --> 00:25:50.000]  我們的生命會不會活出基督的樣式,
[00:25:50.000 --> 00:25:55.000]  我們要小心自己都會成為一隻披著羊皮的狼,
[00:25:55.000 --> 00:26:00.000]  在迷惑人離開基督,
[00:26:00.000 --> 00:26:01.000]  弟兄姊妹,
[00:26:01.000 --> 00:26:06.000]  門徒是要走窄路,
[00:26:06.000 --> 00:26:11.000]  同樣我們都要結出好果子,
[00:26:11.000 --> 00:26:18.000]  我們的生命有沒有聖靈所結的果子,
[00:26:18.000 --> 00:26:21.000]  接下來的經文就告訴我們,
[00:26:21.000 --> 00:26:22.000]  其實我們要結果子,
[00:26:22.000 --> 00:26:24.000]  一定要留意一樣很重要的東西,
[00:26:24.000 --> 00:26:29.000]  就是我們的生命有沒有遵行神的旨意,
[00:26:29.000 --> 00:26:34.000]  讓我們一起讀21至23節,
[00:26:34.000 --> 00:26:37.000]  「凡稱呼我主呀主呀的人,
[00:26:37.000 --> 00:26:39.000]  不能到盡天國,
[00:26:39.000 --> 00:26:42.000]  唯獨遵行我天父旨意的人,
[00:26:42.000 --> 00:26:44.000]  才能進去。
[00:26:44.000 --> 00:26:47.000]  當那日必有許多人對我說,
[00:26:47.000 --> 00:26:49.000]  主呀主呀,
[00:26:49.000 --> 00:26:52.000]  我們不是奉你的名傳道,
[00:26:52.000 --> 00:26:54.000]  奉你的名講鬼,
[00:26:54.000 --> 00:26:57.000]  奉你的名行許多義能嗎?
[00:26:57.000 --> 00:27:00.000]  我就明明地告訴他們說,
[00:27:00.000 --> 00:27:03.000]  我從來不認識你們,
[00:27:03.000 --> 00:27:05.000]  你們這些作惡的人,
[00:27:05.000 --> 00:27:09.000]  離開我去吧。」
[00:27:09.000 --> 00:27:11.000]  耶穌說,
[00:27:11.000 --> 00:27:15.000]  有些人的口會叫他主呀主呀,
[00:27:15.000 --> 00:27:17.000]  還會奉他的名講鬼,
[00:27:17.000 --> 00:27:20.000]  傳道行神跡,
[00:27:20.000 --> 00:27:23.000]  但是耶穌怎麼稱呼他們?
[00:27:23.000 --> 00:27:27.000]  耶穌稱呼他們做惡人,
[00:27:27.000 --> 00:27:29.000]  但最重要的,
[00:27:29.000 --> 00:27:31.000]  不單稱呼他們做惡人,
[00:27:31.000 --> 00:27:32.000]  耶穌說,
[00:27:32.000 --> 00:27:34.000]  「我不認識他們,
[00:27:34.000 --> 00:27:36.000]  我不承認你們。」
[00:27:36.000 --> 00:27:38.000]  意思就是說,
[00:27:38.000 --> 00:27:41.000]  我根本和你們一點關係都沒有,
[00:27:41.000 --> 00:27:43.000]  因為耶穌關注的是,
[00:27:43.000 --> 00:27:49.000]  究竟他們是否正在遵行天父的旨意。
[00:27:49.000 --> 00:27:52.000]  耶穌在此指出一個實況,
[00:27:52.000 --> 00:27:56.000]  即使有些人信了耶穌基督很久,
[00:27:56.000 --> 00:28:01.000]  甚至是一些很有侍奉機會的人,
[00:28:01.000 --> 00:28:02.000]  或者領袖,
[00:28:02.000 --> 00:28:06.000]  但在他們的生活和行為上,
[00:28:06.000 --> 00:28:11.000]  是沒有實行天父的旨意。
[00:28:11.000 --> 00:28:13.000]  很多人會說,
[00:28:13.000 --> 00:28:14.000]  保羅在羅馬書說,
[00:28:14.000 --> 00:28:17.000]  「因信稱義。」
[00:28:17.000 --> 00:28:18.000]  只需要信耶穌,
[00:28:18.000 --> 00:28:20.000]  就可以上天堂,
[00:28:20.000 --> 00:28:25.000]  於是就可以翹起雙手,
[00:28:25.000 --> 00:28:28.000]  只要受浸主日的回教會,
[00:28:28.000 --> 00:28:29.000]  每個月十一奉獻,
[00:28:29.000 --> 00:28:33.000]  你就可以做你喜歡的事情。
[00:28:33.000 --> 00:28:37.000]  有些信徒只是求耶穌的愛和恩典,
[00:28:37.000 --> 00:28:43.000]  卻拒絕耶穌的責備和管教。
[00:28:43.000 --> 00:28:48.000]  這就像現在的當代,
[00:28:48.000 --> 00:28:51.000]  有些人信了主二十年,
[00:28:51.000 --> 00:28:52.000]  三十年,
[00:28:52.000 --> 00:28:53.000]  四十年,
[00:28:53.000 --> 00:28:59.000]  我們都會稱呼他為「知心的初信者」,
[00:28:59.000 --> 00:29:01.000]  因為他的生命,
[00:29:01.000 --> 00:29:02.000]  他的個性,
[00:29:02.000 --> 00:29:03.000]  他的行為,
[00:29:03.000 --> 00:29:04.000]  他的態度,
[00:29:04.000 --> 00:29:07.000]  一點都沒有改變。
[00:29:07.000 --> 00:29:09.000]  但亞各書很清楚地告訴我們,
[00:29:09.000 --> 00:29:12.000]  信心沒有行為是死的,
[00:29:12.000 --> 00:29:14.000]  沒有帶來行為改變的信心,
[00:29:14.000 --> 00:29:16.000]  是假的信心。
[00:29:16.000 --> 00:29:19.000]  所以你說你恩信清義,
[00:29:19.000 --> 00:29:20.000]  我會質疑你,
[00:29:20.000 --> 00:29:24.000]  你的信到底是什麼信?
[00:29:24.000 --> 00:29:29.000]  這個信是不是真真正正的信?
[00:29:29.000 --> 00:29:31.000]  所以,
[00:29:31.000 --> 00:29:32.000]  弟兄姊妹,
[00:29:32.000 --> 00:29:34.000]  要進天國,
[00:29:34.000 --> 00:29:37.000]  要走擇路,
[00:29:37.000 --> 00:29:41.000]  我們必須要遵行神的旨意,
[00:29:41.000 --> 00:29:45.000]  才能結出好的果子。
[00:29:45.000 --> 00:29:47.000]  其實到底我們遵行神的心意,
[00:29:47.000 --> 00:29:52.000]  那個原則和心態應該是怎樣呢?
[00:29:52.000 --> 00:29:56.000]  我們說我們要遵行天父的心意,
[00:29:56.000 --> 00:30:00.000]  我們究竟知不知道天父的心意是怎樣?
[00:30:00.000 --> 00:30:01.000]  其實,
[00:30:01.000 --> 00:30:03.000]  星期三那一晚,
[00:30:03.000 --> 00:30:04.000]  誠心所願,
[00:30:04.000 --> 00:30:07.000]  楊叔教授跟我們分享了一樣很重要的事,
[00:30:07.000 --> 00:30:09.000]  在這個世代裏,
[00:30:09.000 --> 00:30:11.000]  小心讀科技,
[00:30:12.000 --> 00:30:17.000]  我們隨手接觸手提電話,
[00:30:17.000 --> 00:30:19.000]  或者一些科技的產物,
[00:30:19.000 --> 00:30:21.000]  很容易,
[00:30:21.000 --> 00:30:26.000]  於是我們提到上網,
[00:30:26.000 --> 00:30:27.000]  上YouTube,
[00:30:27.000 --> 00:30:29.000]  玩遊戲,
[00:30:29.000 --> 00:30:32.000]  看IG,等等。
[00:30:32.000 --> 00:30:37.000]  會用了我們日常生活很多很多的時間,
[00:30:37.000 --> 00:30:41.000]  我們接觸這些時間非常多,
[00:30:41.000 --> 00:30:43.000]  但我很想問大家,
[00:30:43.000 --> 00:30:45.000]  我們去明白主日道,
[00:30:45.000 --> 00:30:48.000]  和神親近的時間有多少?
[00:30:48.000 --> 00:30:53.000]  大家現在的靈修生活是怎樣?
[00:30:53.000 --> 00:30:55.000]  我們有沒有想過,
[00:30:55.000 --> 00:31:02.000]  不只是看完一次靈修APP就叫做靈修,
[00:31:02.000 --> 00:31:05.000]  我們有沒有試過放下,
[00:31:05.000 --> 00:31:08.000]  我們常常用電話來做娛樂,
[00:31:08.000 --> 00:31:12.000]  消磨時間,
[00:31:12.000 --> 00:31:14.000]  我們刻意節制,
[00:31:14.000 --> 00:31:16.000]  減少這些時間,
[00:31:16.000 --> 00:31:18.000]  去讀聖經親近神,
[00:31:18.000 --> 00:31:21.000]  去問上帝的心意,
[00:31:21.000 --> 00:31:25.000]  然後當我們讀到聖經的說話的時候,
[00:31:25.000 --> 00:31:27.000]  我們切實去思考,
[00:31:27.000 --> 00:31:30.000]  究竟耶穌今天跟我說的話,
[00:31:30.000 --> 00:31:34.000]  對我有什麼提醒?
[00:31:34.000 --> 00:31:37.000]  我們需要去背今句,
[00:31:37.000 --> 00:31:40.000]  真門徒的生命裡面,
[00:31:40.000 --> 00:31:43.000]  是有聖靈的提醒,
[00:31:43.000 --> 00:31:46.000]  當聖靈向你啟示他的真理,
[00:31:46.000 --> 00:31:48.000]  你的心有擇心,
[00:31:48.000 --> 00:31:51.000]  你不要白白流失了這個機會,
[00:31:51.000 --> 00:31:56.000]  因為這個就是主耶穌要去教導你,
[00:31:56.000 --> 00:32:02.000]  要讓你在生活裡面實踐他的心意的時候。
[00:32:02.000 --> 00:32:05.000]  另外,我很想告訴大家,
[00:32:05.000 --> 00:32:08.000]  我們要在這個世代走擇路,
[00:32:08.000 --> 00:32:10.000]  順服主心意的時候,
[00:32:10.000 --> 00:32:13.000]  有時候真的很艱難,
[00:32:13.000 --> 00:32:16.000]  但是,這段經文告訴你,
[00:32:16.000 --> 00:32:19.000]  耶穌會認我們的,
[00:32:19.000 --> 00:32:21.000]  耶穌會認我們,
[00:32:21.000 --> 00:32:23.000]  他會跟我們同行,
[00:32:23.000 --> 00:32:26.000]  他跟我們有親密的關係,
[00:32:26.000 --> 00:32:28.000]  我們深信最寶貴的是,
[00:32:28.000 --> 00:32:30.000]  我們是不完美的,
[00:32:30.000 --> 00:32:34.000]  但是,當我們願意去明白他的心意的時候,
[00:32:34.000 --> 00:32:36.000]  他一定會跟我們同行,
[00:32:36.000 --> 00:32:39.000]  他一定會給我們很多恩典,
[00:32:39.000 --> 00:32:43.000]  給我們很多力量去面對,
[00:32:43.000 --> 00:32:45.000]  另外,我想說,
[00:32:45.000 --> 00:32:48.000]  進行神的旨意的時候,
[00:32:48.000 --> 00:32:50.000]  我們會很孤單,
[00:32:50.000 --> 00:32:52.000]  我鼓勵大家,
[00:32:52.000 --> 00:32:56.000]  不要只是自己跟神說,
[00:32:56.000 --> 00:33:01.000]  去跟你身邊屬靈的同行者分享,
[00:33:01.000 --> 00:33:03.000]  你有沒有土伴,
[00:33:03.000 --> 00:33:05.000]  你有沒有屬靈的密友,
[00:33:05.000 --> 00:33:07.000]  你的伴侶呢?
[00:33:07.000 --> 00:33:09.000]  你可不可以跟他分享你的掙扎?
[00:33:09.000 --> 00:33:13.000]  千萬不要單打獨鬥,
[00:33:13.000 --> 00:33:16.000]  唯有你經歷一個,
[00:33:16.000 --> 00:33:20.000]  不是靠自己隨己心意的生命,
[00:33:20.000 --> 00:33:25.000]  不用自己的方法去走人生路的時候,
[00:33:25.000 --> 00:33:27.000]  你在地上,
[00:33:27.000 --> 00:33:30.000]  你已經經歷與神同行,
[00:33:30.000 --> 00:33:36.000]  在耶穌裡面的豐盛,
[00:33:36.000 --> 00:33:38.000]  所以,頂姐妹,
[00:33:38.000 --> 00:33:41.000]  如果我們說,我們要得生命,
[00:33:41.000 --> 00:33:43.000]  一個永遠的生命,
[00:33:43.000 --> 00:33:45.000]  不要滅亡的話,
[00:33:45.000 --> 00:33:48.000]  我們一定要走窄路,
[00:33:48.000 --> 00:33:51.000]  是,我們要有一個提醒自己的心,
[00:33:51.000 --> 00:33:53.000]  走窄路是艱苦的,
[00:33:53.000 --> 00:33:56.000]  走窄路是孤單的,
[00:33:56.000 --> 00:33:59.000]  但是在這條走窄路的上面,
[00:33:59.000 --> 00:34:01.000]  我們要提防才對我們有所搞擾,
[00:34:01.000 --> 00:34:03.000]  不要被他們影響,
[00:34:03.000 --> 00:34:05.000]  引我們離開了基督,
[00:34:05.000 --> 00:34:07.000]  而且自己的生命,
[00:34:07.000 --> 00:34:10.000]  也要結出生命的好果子,
[00:34:10.000 --> 00:34:12.000]  而這個結出生命的好果子,
[00:34:12.000 --> 00:34:13.000]  最重要的是,
[00:34:13.000 --> 00:34:17.000]  我們必須去遵行天父的旨意,
[00:34:17.000 --> 00:34:19.000]  其實當我去想,
[00:34:19.000 --> 00:34:22.000]  我們走這個生命的窄路的時候,
[00:34:22.000 --> 00:34:25.000]  我想到一個完美的榜樣,
[00:34:25.000 --> 00:34:28.000]  就是耶穌基督,
[00:34:28.000 --> 00:34:31.000]  耶穌基督,他放棄了天上的尊榮,
[00:34:31.000 --> 00:34:34.000]  來到這個世上,
[00:34:34.000 --> 00:34:37.000]  經歷了很多的艱苦,
[00:34:37.000 --> 00:34:39.000]  他被逼迫,
[00:34:39.000 --> 00:34:43.000]  他遇上法利賽人的宗教領袖,
[00:34:43.000 --> 00:34:45.000]  他被迫害,
[00:34:45.000 --> 00:34:48.000]  但是,在他的生命路上,
[00:34:48.000 --> 00:34:51.000]  他是滿結果子,
[00:34:51.000 --> 00:34:53.000]  在這段窄路上,
[00:34:53.000 --> 00:34:55.000]  他很孤單,
[00:34:55.000 --> 00:34:56.000]  沒有人明白,
[00:34:56.000 --> 00:34:59.000]  只有天父知道,
[00:34:59.000 --> 00:35:01.000]  在帕西瑪利園,
[00:35:01.000 --> 00:35:03.000]  門徒都睡著了,
[00:35:03.000 --> 00:35:05.000]  彼得也不認他,
[00:35:05.000 --> 00:35:08.000]  但是他選擇遵行天父的旨意,
[00:35:08.000 --> 00:35:10.000]  釘在十字架上,
[00:35:10.000 --> 00:35:13.000]  成就救恩。
[00:35:13.000 --> 00:35:15.000]  弟兄姊妹,
[00:35:15.000 --> 00:35:17.000]  讓我們一起,
[00:35:17.000 --> 00:35:20.000]  和我們這位釘身十架的基督,
[00:35:20.000 --> 00:35:23.000]  去走這條通往永生的窄路,
[00:35:23.000 --> 00:35:25.000]  我們一起祈禱。
[00:35:25.000 --> 00:35:36.000]  主耶穌,我們多謝祢,
[00:35:36.000 --> 00:35:38.000]  多謝祢,
[00:35:38.000 --> 00:35:41.000]  這麼清楚地向我們作出警告,
[00:35:41.000 --> 00:35:43.000]  告訴我們,
[00:35:43.000 --> 00:35:44.000]  我們的人生,
[00:35:44.000 --> 00:35:47.000]  要怎樣才可以通向永生的道路,
[00:35:47.000 --> 00:35:49.000]  求祢幫助我們,
[00:35:49.000 --> 00:35:53.000]  立志要在這條艱苦和孤單的窄路上,
[00:35:53.000 --> 00:35:56.000]  行出祢的心意,
[00:35:56.000 --> 00:35:58.000]  結出好的果子,
[00:35:58.000 --> 00:36:00.000]  進行祢的使命,
[00:36:00.000 --> 00:36:06.000]  讓我們去經歷祢豐盛的同行,
[00:36:06.000 --> 00:36:08.000]  主耶穌,我們會軟弱,
[00:36:08.000 --> 00:36:11.000]  我們會有時跌倒,
[00:36:11.000 --> 00:36:13.000]  但是祢答穩我們,
[00:36:13.000 --> 00:36:16.000]  我們去走這條路的時候,
[00:36:16.000 --> 00:36:18.000]  恩典不會少,
[00:36:18.000 --> 00:36:20.000]  我們這樣禱告教堂,
[00:36:20.000 --> 00:36:23.000]  奉主耶穌基督得勝的明智祈求,
[00:36:23.000 --> 00:36:24.000]  阿門。
[00:36:24.000 --> 00:36:26.000]  (字幕製作:貝爾)

