
[00:00:00.000 --> 00:00:02.000]  以下是經訓的時間
[00:20:16.000 --> 00:20:20.000]  耶穌也在十字架裏面作出這樣的呼喊
[00:20:20.000 --> 00:20:23.000]  而我們作為一個跟隨耶穌基督的人
[00:20:23.000 --> 00:20:27.000]  我們的生命都是面對著同樣的艱難
[00:20:27.000 --> 00:20:31.000]  人生裏面充滿了這種福音
[00:20:31.000 --> 00:20:36.000]  我們一方面相信上帝
[00:20:37.000 --> 00:20:38.000]  在我們人生裏面
[00:20:38.000 --> 00:20:40.000]  或者見到其他弟兄姊妹
[00:20:40.000 --> 00:20:46.000]  如何安然地渡過一個很難的處境
[00:20:46.000 --> 00:20:48.000]  但回望自己有時候
[00:20:48.000 --> 00:20:50.000]  可能在這些關口
[00:20:50.000 --> 00:20:52.000]  在一些苦難當中
[00:20:52.000 --> 00:20:55.000]  我依然是很痛苦、很掙扎
[00:20:55.000 --> 00:20:58.000]  我們面對著的就是一個信仰
[00:20:58.000 --> 00:21:01.000]  和我們的生命裏面一個很大的落差
[00:21:01.000 --> 00:21:04.000]  兩把聲音、兩個處境都是真實
[00:21:05.000 --> 00:21:06.000]  在我們的生命當中
[00:21:06.000 --> 00:21:10.000]  我們每一個人都在經歷這樣的狀況
[00:21:10.000 --> 00:21:15.000]  早前我和太太去探訪教會的弟兄
[00:21:15.000 --> 00:21:17.000]  我看著他的時候
[00:21:17.000 --> 00:21:19.000]  我很明白一個這樣的狀況
[00:21:19.000 --> 00:21:22.000]  這個老人家在療養院
[00:21:22.000 --> 00:21:25.000]  因為他癌症已經到達末期
[00:21:25.000 --> 00:21:27.000]  我去探望他的時候
[00:21:27.000 --> 00:21:29.000]  我第一件事問他
[00:21:29.000 --> 00:21:31.000]  細伯你覺得腳怎樣?
[00:21:31.000 --> 00:21:33.000]  你的身體有沒有地方很痛?
[00:21:34.000 --> 00:21:36.000]  很少人在癌症裏問他痛不痛
[00:21:36.000 --> 00:21:38.000]  只是問他的信心堅固嗎?
[00:21:38.000 --> 00:21:41.000]  第一件事我問他腳痛不痛
[00:21:41.000 --> 00:21:43.000]  或者身體有哪個地方痛
[00:21:43.000 --> 00:21:45.000]  他就好像很飾然地說
[00:21:45.000 --> 00:21:48.000]  他的癌細胞已經去到骨
[00:21:48.000 --> 00:21:50.000]  所以他的膝蓋很痛
[00:21:50.000 --> 00:21:53.000]  所以他覺得很痛苦
[00:21:53.000 --> 00:21:55.000]  在這麼痛苦的情況下
[00:21:55.000 --> 00:21:59.000]  因為我是目者,我去探望他
[00:21:59.000 --> 00:22:03.000]  他硬著頭皮來招呼我
[00:22:03.000 --> 00:22:04.000]  其實我覺得不用招呼
[00:22:04.000 --> 00:22:06.000]  我說你累了就閉上眼睛就行
[00:22:06.000 --> 00:22:12.000]  但是他強行睜大雙眼來跟我聊天
[00:22:12.000 --> 00:22:15.000]  我知道他其實很疲累
[00:22:15.000 --> 00:22:17.000]  但對於一個老人家來說
[00:22:17.000 --> 00:22:20.000]  一個病痛纏繞生命的人
[00:22:20.000 --> 00:22:22.000]  生命最軟弱的人
[00:22:22.000 --> 00:22:24.000]  他其實沒有必要跟你說謊
[00:22:24.000 --> 00:22:26.000]  來哄你
[00:22:26.000 --> 00:22:28.000]  他在那一刻裏面
[00:22:28.000 --> 00:22:30.000]  我說細伯我跟你讀一段聖經好不好?
[00:22:31.000 --> 00:22:33.000]  我就跟他讀一段聖經
[00:22:33.000 --> 00:22:35.000]  讀聖經的時候
[00:22:35.000 --> 00:22:37.000]  他會說一句
[00:22:37.000 --> 00:22:41.000]  他就很大力地說「是的,沒錯,是的」
[00:22:41.000 --> 00:22:46.000]  我看到他的腳是捲曲的,是痛的
[00:22:46.000 --> 00:22:48.000]  但每一次說聖經的時候
[00:22:48.000 --> 00:22:50.000]  他說「是的」
[00:22:50.000 --> 00:22:54.000]  他的痛楚和他的信心是連在一起
[00:22:54.000 --> 00:22:57.000]  又或者正正是因為這種痛楚
[00:22:57.000 --> 00:23:00.000]  令他的信心變得更加真實
[00:23:00.000 --> 00:23:03.000]  他的痛楚不會因為我認信
[00:23:03.000 --> 00:23:05.000]  那樣東西就消失了
[00:23:05.000 --> 00:23:07.000]  他的痛楚依然在他的認信
[00:23:07.000 --> 00:23:10.000]  說阿門或者聆聽聖經
[00:23:10.000 --> 00:23:13.000]  他認同上帝所說的每句話的時候
[00:23:13.000 --> 00:23:17.000]  那個痛楚依然在他入心入肺地痛
[00:23:17.000 --> 00:23:19.000]  但是在痛楚裏面
[00:23:19.000 --> 00:23:21.000]  他依然是認信
[00:23:21.000 --> 00:23:25.000]  大衛在這裏面就是在說這樣的狀況
[00:23:25.000 --> 00:23:29.000]  他經歷了上帝神聖的拯救
[00:23:29.000 --> 00:23:31.000]  或者他的祖先
[00:23:31.000 --> 00:23:35.000]  他的過去是這樣經歷拯救
[00:23:35.000 --> 00:23:37.000]  但當下他面對的痛苦
[00:23:37.000 --> 00:23:41.000]  在人生裏面我們就一起這樣經歷
[00:23:41.000 --> 00:23:44.000]  所以這裏面說的那個福音
[00:23:44.000 --> 00:23:47.000]  就是人生裏面的兩把聲音
[00:23:47.000 --> 00:23:49.000]  在你的心靈當中作出呼喊
[00:23:49.000 --> 00:23:52.000]  在這裏面大衛就用這個詩篇
[00:23:52.000 --> 00:23:54.000]  來描述一個這樣的狀況
[00:23:54.000 --> 00:23:56.000]  直至到第十九節
[00:23:57.000 --> 00:23:59.000]  二十二篇第十九節
[00:23:59.000 --> 00:24:03.000]  經文裏面就作出一個和合本
[00:24:03.000 --> 00:24:05.000]  你看不到那個翻譯
[00:24:05.000 --> 00:24:07.000]  用新譯本讀給大家聽那個內容
[00:24:07.000 --> 00:24:09.000]  新譯本裏面這樣寫
[00:24:09.000 --> 00:24:11.000]  至於你 耶和華
[00:24:11.000 --> 00:24:13.000]  求你不要遠離我
[00:24:13.000 --> 00:24:16.000]  我的力量 求你快來幫助我
[00:24:16.000 --> 00:24:19.000]  求你搭救我的性命脫離刀劍
[00:24:19.000 --> 00:24:22.000]  搭救我的生命脫離惡狗的爪
[00:24:22.000 --> 00:24:26.000]  求你拯救我脫離獅子的口
[00:24:26.000 --> 00:24:28.000]  拯救我脫離野牛的角
[00:24:28.000 --> 00:24:31.000]  你已經英雲了我
[00:24:31.000 --> 00:24:34.000]  整個詩篇裏面的轉捩點
[00:24:34.000 --> 00:24:37.000]  就是在第十九節到第二十一節
[00:24:37.000 --> 00:24:39.000]  如果你看和合本
[00:24:39.000 --> 00:24:41.000]  你看不到的和合本沒有翻譯到
[00:24:41.000 --> 00:24:43.000]  那三個字就是至於你
[00:24:43.000 --> 00:24:45.000]  其實那個至於你
[00:24:45.000 --> 00:24:47.000]  就是剛才裏面所說的
[00:24:47.000 --> 00:24:49.000]  彈來彈去那個字
[00:24:49.000 --> 00:24:51.000]  原文用的是彈你
[00:24:51.000 --> 00:24:54.000]  不過新譯本為了要
[00:24:55.000 --> 00:24:56.000]  好像有些轉捩點要告訴你
[00:24:56.000 --> 00:24:58.000]  有些不同的
[00:24:58.000 --> 00:25:00.000]  他就寫至於你
[00:25:00.000 --> 00:25:02.000]  其實那個意思是彈你
[00:25:02.000 --> 00:25:04.000]  他又彈回到上帝那裏
[00:25:04.000 --> 00:25:07.000]  他就求上帝不要遠離他
[00:25:07.000 --> 00:25:09.000]  求上帝來幫助他
[00:25:09.000 --> 00:25:11.000]  搭救他脫離刀劍
[00:25:11.000 --> 00:25:13.000]  脫離惡狗的爪
[00:25:13.000 --> 00:25:15.000]  脫離獅子的口
[00:25:15.000 --> 00:25:17.000]  脫離野牛的角
[00:25:17.000 --> 00:25:21.000]  這個是一個求上帝祈求來的
[00:25:21.000 --> 00:25:24.000]  不過後面加了一句
[00:25:24.000 --> 00:25:27.000]  我們完全覺得是很詫異的一句
[00:25:27.000 --> 00:25:30.000]  你已經英雲了我
[00:25:30.000 --> 00:25:34.000]  接著下面所說的就是一個讚歌
[00:25:34.000 --> 00:25:36.000]  而在這個讚歌裏面
[00:25:36.000 --> 00:25:38.000]  或者這個重讚的詩篇
[00:25:38.000 --> 00:25:40.000]  後面都沒有說到
[00:25:40.000 --> 00:25:42.000]  這個詩人脫離了什麼苦境
[00:25:42.000 --> 00:25:45.000]  所以在這個祈求
[00:25:45.000 --> 00:25:47.000]  到上帝的英雲
[00:25:47.000 --> 00:25:49.000]  其實那個英雲不是說
[00:25:49.000 --> 00:25:51.000]  上帝立即將這個人
[00:25:51.000 --> 00:25:53.000]  從一個苦難裏面
[00:25:53.000 --> 00:25:54.000]  拉走
[00:25:54.000 --> 00:25:56.000]  上帝就平息了所有的困難
[00:25:56.000 --> 00:26:00.000]  或者上帝將這些刀劍遠離了他
[00:26:00.000 --> 00:26:04.000]  這個詩人依然是面對著同一個處境
[00:26:04.000 --> 00:26:06.000]  在這篇詩篇裏面
[00:26:06.000 --> 00:26:09.000]  那個轉捩點就是你已經英雲我
[00:26:09.000 --> 00:26:12.000]  這個你已經英雲我是什麼意思呢
[00:26:12.000 --> 00:26:15.000]  有些的識經學家用這一句話
[00:26:15.000 --> 00:26:18.000]  就是在說一個信心完成式
[00:26:18.000 --> 00:26:20.000]  什麼意思呢
[00:26:21.000 --> 00:26:24.000]  就是說他用一個英文裏面說的完成式
[00:26:24.000 --> 00:26:26.000]  就是說那件事已經完成了
[00:26:26.000 --> 00:26:28.000]  那就是完成了那件事
[00:26:28.000 --> 00:26:32.000]  不過在詩人面對的當下處境
[00:26:32.000 --> 00:26:34.000]  他依然面對著苦難
[00:26:34.000 --> 00:26:36.000]  面對著那種困難
[00:26:36.000 --> 00:26:38.000]  但是他的信心
[00:26:38.000 --> 00:26:42.000]  令到他看見上帝已經答救了他
[00:26:42.000 --> 00:26:44.000]  上帝已經幫助他
[00:26:44.000 --> 00:26:46.000]  所以很多的舊約學者
[00:26:46.000 --> 00:26:48.000]  就用這個這樣的句式
[00:26:49.000 --> 00:26:50.000]  其實在先知書在舊約裏面
[00:26:50.000 --> 00:26:52.000]  經常都出現一個這樣的句式
[00:26:52.000 --> 00:26:55.000]  就是說現實的處境是這樣
[00:26:55.000 --> 00:26:57.000]  但是因為他的信心
[00:26:57.000 --> 00:26:59.000]  超越了他的環境
[00:26:59.000 --> 00:27:02.000]  成就了一個叫做信心完成式
[00:27:02.000 --> 00:27:04.000]  所以整個詩篇裏面
[00:27:04.000 --> 00:27:06.000]  他講到這個詩人
[00:27:06.000 --> 00:27:08.000]  他彈來彈去
[00:27:08.000 --> 00:27:10.000]  但是到最後
[00:27:10.000 --> 00:27:14.000]  他可以走出這個困境的出路
[00:27:14.000 --> 00:27:18.000]  是在於他的觀念改變了
[00:27:18.000 --> 00:27:22.000]  眼前依然充滿了挑戰很多的困難
[00:27:22.000 --> 00:27:26.000]  但是因為他的意念
[00:27:26.000 --> 00:27:28.000]  他對上帝的心
[00:27:28.000 --> 00:27:30.000]  他帶著信心來仰望上帝
[00:27:30.000 --> 00:27:36.000]  這一份信心幫他超越了眼前的環境
[00:27:36.000 --> 00:27:39.000]  苦難能夠勝過
[00:27:39.000 --> 00:27:41.000]  就是因為你的信心
[00:27:41.000 --> 00:27:43.000]  善於環境的改變
[00:27:43.000 --> 00:27:45.000]  環境還沒有改
[00:27:45.000 --> 00:27:47.000]  但是你相信上帝已經幫助了你
[00:27:47.000 --> 00:27:51.000]  你的生命就可以渡過一個最低谷
[00:27:51.000 --> 00:27:55.000]  最低下的最困難的處境
[00:27:55.000 --> 00:27:59.000]  這種狀況正正是很多時候
[00:27:59.000 --> 00:28:02.000]  面對著人生與死的時候
[00:28:02.000 --> 00:28:05.000]  人心靈裏面能夠經歷到上帝
[00:28:05.000 --> 00:28:07.000]  人認順上帝
[00:28:07.000 --> 00:28:09.000]  甚至知道人生的意義
[00:28:09.000 --> 00:28:11.000]  人生命的價值
[00:28:11.000 --> 00:28:14.000]  不是肉體那幾十年的日子
[00:28:15.000 --> 00:28:17.000]  而是可以看到肉體之後
[00:28:17.000 --> 00:28:19.000]  上帝救贖的日子
[00:28:19.000 --> 00:28:21.000]  淋到他心靈當中
[00:28:21.000 --> 00:28:23.000]  他就有一份踏實安穩
[00:28:23.000 --> 00:28:27.000]  來渡過眼前即使都是病患
[00:28:27.000 --> 00:28:31.000]  又或者滿佈很多困難的痛苦經歷
[00:28:31.000 --> 00:28:35.000]  我們教會裏面有很多弟兄姊妹
[00:28:35.000 --> 00:28:37.000]  曾經都經歷過一些這樣的狀況
[00:28:37.000 --> 00:28:39.000]  當我和他們去探訪
[00:28:39.000 --> 00:28:43.000]  當我們一起去祈求上帝的時候
[00:28:44.000 --> 00:28:46.000]  我看到很多的家庭
[00:28:46.000 --> 00:28:49.000]  甚至有很多未必一定是生與死的
[00:28:49.000 --> 00:28:52.000]  很多是經歷經濟困難的弟兄姊妹
[00:28:52.000 --> 00:28:55.000]  他們其實是足襟見爪的
[00:28:55.000 --> 00:28:58.000]  不過他說祈禱之後
[00:28:58.000 --> 00:29:01.000]  交託了他就可以安心
[00:29:01.000 --> 00:29:04.000]  因為他知道上帝已經為他預備
[00:29:04.000 --> 00:29:07.000]  祈禱之後他不是立刻銀行戶口多了很多錢
[00:29:07.000 --> 00:29:10.000]  又或者眼前所有的困難都沒有了
[00:29:11.000 --> 00:29:16.000]  不過就是單單一份他對上帝的認訊和信心
[00:29:16.000 --> 00:29:24.000]  那份倚靠就可以幫他勝過眼前這些苦難的處境和能力
[00:29:24.000 --> 00:29:26.000]  所以在經文裏面
[00:29:26.000 --> 00:29:28.000]  詩人就是一個這樣的認訊
[00:29:28.000 --> 00:29:33.000]  令他由一個愛歌變成一個讚歌
[00:29:33.000 --> 00:29:39.000]  關鍵就是他有一個這樣心裏的信心
[00:29:40.000 --> 00:29:44.000]  接著去到第22節打後
[00:29:44.000 --> 00:29:48.000]  就是整個詩篇裏面讚美的那部分
[00:29:48.000 --> 00:29:52.000]  我讀22-26節給大家聽
[00:29:52.000 --> 00:29:55.000]  我要將你的名傳於我的弟兄
[00:29:55.000 --> 00:29:57.000]  在會中我要讚美你
[00:29:57.000 --> 00:30:00.000]  你們敬畏耶和華的人要讚美他
[00:30:00.000 --> 00:30:02.000]  雅各的後裔都要榮耀他
[00:30:02.000 --> 00:30:05.000]  以色列的後裔都要懼怕他
[00:30:05.000 --> 00:30:09.000]  因為他沒有藐視憎惡仇父的人
[00:30:09.000 --> 00:30:11.000]  也沒有向他掩面
[00:30:11.000 --> 00:30:14.000]  那受苦之人呼籲的時候他就垂聽
[00:30:14.000 --> 00:30:18.000]  我在大會中讚美你的話是從你而來的
[00:30:18.000 --> 00:30:22.000]  我要在敬畏耶和華的人面前還我的怨
[00:30:22.000 --> 00:30:25.000]  謙卑的人必吃得飽足
[00:30:25.000 --> 00:30:28.000]  尋求耶和華的人必讚美他
[00:30:28.000 --> 00:30:31.000]  願你們的心永遠活著
[00:30:31.000 --> 00:30:34.000]  在22-26節裏面
[00:30:35.000 --> 00:30:39.000]  詩人到上帝的會堂大會裏面讚美他
[00:30:39.000 --> 00:30:43.000]  然後講到雅各的後裔
[00:30:43.000 --> 00:30:47.000]  以色列的後裔都要敬畏耶和華
[00:30:47.000 --> 00:30:50.000]  特別在第24節裏面這樣說
[00:30:50.000 --> 00:30:54.000]  他沒有藐視憎惡仇父的人
[00:30:54.000 --> 00:30:57.000]  也沒有向他掩面
[00:30:57.000 --> 00:31:00.000]  在這裏面特別強調
[00:31:01.000 --> 00:31:07.000]  上帝沉默的狀況
[00:31:07.000 --> 00:31:11.000]  不是代表著上帝對世人面對的苦難
[00:31:11.000 --> 00:31:14.000]  掩面不看或藐視這些人
[00:31:14.000 --> 00:31:18.000]  甚至這些受苦的人覺得他不耐煩
[00:31:18.000 --> 00:31:21.000]  上帝體恤人的痛苦
[00:31:21.000 --> 00:31:25.000]  上帝明人內深深處的那種負憾
[00:31:25.000 --> 00:31:29.000]  他在呼籲人生命面對著苦難的時候
[00:31:30.000 --> 00:31:32.000]  轉念以信心來回應
[00:31:32.000 --> 00:31:34.000]  但上帝從來不會用
[00:31:34.000 --> 00:31:37.000]  你沒有信心所以你面對著這些事
[00:31:37.000 --> 00:31:39.000]  你沒有力量來面對
[00:31:39.000 --> 00:31:41.000]  用一個優勝劣敗的角度
[00:31:41.000 --> 00:31:44.000]  來看一個面對著苦難的人
[00:31:44.000 --> 00:31:47.000]  相反上帝在呼籲每一個人
[00:31:47.000 --> 00:31:49.000]  在你苦難當中
[00:31:49.000 --> 00:31:52.000]  你仰望這個他不稀罕你
[00:31:52.000 --> 00:31:55.000]  面對著生命所有困惑
[00:31:56.000 --> 00:32:00.000]  動搖你生命很多意義的處境
[00:32:00.000 --> 00:32:03.000]  將你的生命焦點放在上帝那裡
[00:32:03.000 --> 00:32:05.000]  上帝從來沒有藐視你
[00:32:05.000 --> 00:32:07.000]  也沒有憎惡你
[00:32:07.000 --> 00:32:09.000]  沒有向你掩面
[00:32:09.000 --> 00:32:11.000]  反而當你呼籲的時候
[00:32:11.000 --> 00:32:14.000]  上帝必然來到你垂聽
[00:32:14.000 --> 00:32:16.000]  當然垂聽的結果
[00:32:16.000 --> 00:32:19.000]  未必一定是將你眼前那種苦況
[00:32:19.000 --> 00:32:21.000]  馬上挪走的
[00:32:21.000 --> 00:32:23.000]  可能有些弟兄姊妹是這樣
[00:32:23.000 --> 00:32:25.000]  但有更多的可能是
[00:32:25.000 --> 00:32:26.000]  你的實況依然繼續
[00:32:26.000 --> 00:32:31.000]  不過你可以在患難當中
[00:32:31.000 --> 00:32:34.000]  你可以仰望天上的主
[00:32:34.000 --> 00:32:36.000]  你能夠有力量
[00:32:36.000 --> 00:32:39.000]  可以面對著生命每一種的艱難
[00:32:39.000 --> 00:32:42.000]  很多人面對著艱難的時候
[00:32:42.000 --> 00:32:46.000]  他會失去那種自尊
[00:32:46.000 --> 00:32:48.000]  他會覺得自己在世界上
[00:32:48.000 --> 00:32:50.000]  是一個最低下的人
[00:32:50.000 --> 00:32:54.000]  甚至覺得自己是一個沒用
[00:32:54.000 --> 00:32:59.000]  甚至可能被人藐視的一個人
[00:32:59.000 --> 00:33:02.000]  我想起我家裡有一個這樣的經歷
[00:33:02.000 --> 00:33:04.000]  我最小的妹妹
[00:33:04.000 --> 00:33:06.000]  我和大家說過
[00:33:06.000 --> 00:33:08.000]  我爸爸在我十六歲時去世
[00:33:08.000 --> 00:33:10.000]  我妹妹三、四歲
[00:33:10.000 --> 00:33:12.000]  很小的時候
[00:33:12.000 --> 00:33:14.000]  在她成長的時候
[00:33:14.000 --> 00:33:16.000]  大部分時間爸爸是缺席的
[00:33:16.000 --> 00:33:19.000]  我記得有一次她哭著回家
[00:33:19.000 --> 00:33:21.000]  她和我在那裡說
[00:33:22.000 --> 00:33:25.000]  有一篇作文是關於爸爸的
[00:33:25.000 --> 00:33:28.000]  她自己亂作
[00:33:28.000 --> 00:33:31.000]  作了她爸爸的一些東西
[00:33:31.000 --> 00:33:34.000]  但她在生命裡沒有經歷過爸爸
[00:33:34.000 --> 00:33:36.000]  所以她亂作
[00:33:36.000 --> 00:33:38.000]  作完之後
[00:33:38.000 --> 00:33:41.000]  不知道是否得到高分
[00:33:41.000 --> 00:33:43.000]  但回家她很不開心
[00:33:43.000 --> 00:33:46.000]  因為她知道那件事不是真實
[00:33:46.000 --> 00:33:49.000]  然後我說為什麼你不跟老師說
[00:33:50.000 --> 00:33:52.000]  寫不到爸爸就寫媽媽
[00:33:52.000 --> 00:33:54.000]  或者寫其他家人
[00:33:54.000 --> 00:33:56.000]  為什麼要說謊呢
[00:33:56.000 --> 00:33:58.000]  她覺得很羞恥
[00:33:58.000 --> 00:34:00.000]  她覺得她沒有爸爸
[00:34:00.000 --> 00:34:02.000]  她失去了父愛
[00:34:02.000 --> 00:34:06.000]  在她小時候沒有爸爸照顧的生命
[00:34:06.000 --> 00:34:09.000]  她覺得被人好像有種缺憾一樣
[00:34:09.000 --> 00:34:11.000]  她的生命好像有一種虧欠
[00:34:11.000 --> 00:34:14.000]  總之很難說出來的那種很難過
[00:34:14.000 --> 00:34:16.000]  又覺得很尷尬
[00:34:16.000 --> 00:34:18.000]  不懂得怎麼說
[00:34:19.000 --> 00:34:23.000]  她說原來她大部分時間都是經歷這樣的階段
[00:34:23.000 --> 00:34:26.000]  我記得那時候我都不懂得回應她
[00:34:26.000 --> 00:34:28.000]  我媽媽回應她
[00:34:28.000 --> 00:34:30.000]  我媽媽說傻女
[00:34:30.000 --> 00:34:32.000]  你爸爸又不是做壞事
[00:34:32.000 --> 00:34:34.000]  他是病離開這個世界
[00:34:34.000 --> 00:34:37.000]  他又沒有做一些對不起家庭的事
[00:34:37.000 --> 00:34:41.000]  為什麼你會用羞愧來描述他的離開呢
[00:34:41.000 --> 00:34:43.000]  大膽一點跟別人說
[00:34:43.000 --> 00:34:47.000]  跟別人說分享你的生命就是這樣來經歷
[00:34:48.000 --> 00:34:49.000]  每個人都有眼淚的
[00:34:49.000 --> 00:34:53.000]  不要因為這些困難而眼淚
[00:34:53.000 --> 00:34:56.000]  就否定自己
[00:34:56.000 --> 00:35:03.000]  我們很多頂姐妹
[00:35:03.000 --> 00:35:06.000]  包括我自己都有這樣的經歷
[00:35:06.000 --> 00:35:12.000]  困難、苦難
[00:35:12.000 --> 00:35:16.000]  或者看到一些事情幫不了忙
[00:35:16.000 --> 00:35:17.000]  幫不了忙
[00:35:17.000 --> 00:35:21.000]  就會覺得自己低人一下
[00:35:21.000 --> 00:35:25.000]  羞愧、沒力的那種感覺
[00:35:25.000 --> 00:35:27.000]  覺得上帝離開自己
[00:35:27.000 --> 00:35:30.000]  不過這篇詩篇裏面說到
[00:35:30.000 --> 00:35:37.000]  上帝沒有輕看人的那種痛苦的吶喊和那種呼求
[00:35:37.000 --> 00:35:39.000]  上帝沒有輕看我們
[00:35:39.000 --> 00:35:42.000]  反而我們學會尋求他
[00:35:42.000 --> 00:35:44.000]  你找他的時候
[00:35:45.000 --> 00:35:48.000]  你的生命就得到那種踏實、安穩
[00:35:48.000 --> 00:35:53.000]  耶穌為什麼在十字架上引用這篇詩篇呢
[00:35:53.000 --> 00:35:56.000]  耶穌引用這篇詩篇
[00:35:56.000 --> 00:35:59.000]  不是純粹為了滿足我們識經的慾望
[00:35:59.000 --> 00:36:02.000]  耶穌大概在當下
[00:36:02.000 --> 00:36:05.000]  在十字架上他都在經歷一個
[00:36:05.000 --> 00:36:12.000]  身心靈受到極大痛苦的那種掙扎
[00:36:13.000 --> 00:36:16.000]  那種壓迫感
[00:36:16.000 --> 00:36:18.000]  他向上帝呼喊
[00:36:18.000 --> 00:36:21.000]  我的神,我的神為什麼離棄我
[00:36:21.000 --> 00:36:30.000]  不是純粹是一個悲壯式的演繹
[00:36:30.000 --> 00:36:33.000]  而是在一個痛苦裏面
[00:36:33.000 --> 00:36:35.000]  他和我們血肉之軀一樣
[00:36:35.000 --> 00:36:39.000]  他都會向上帝呼喊
[00:36:40.000 --> 00:36:43.000]  當然耶穌基督所引用的第一句
[00:36:43.000 --> 00:36:45.000]  其實在很多的識經
[00:36:45.000 --> 00:36:47.000]  或者我們都知道
[00:36:47.000 --> 00:36:49.000]  引用第一句就是引用整首的詩篇
[00:36:49.000 --> 00:36:51.000]  耶穌在痛苦當中
[00:36:51.000 --> 00:36:54.000]  他依然信靠上帝
[00:36:54.000 --> 00:36:57.000]  依然來到學習、來到去信從
[00:36:57.000 --> 00:37:00.000]  希伯來書第二章九至十節裏面這樣說
[00:37:00.000 --> 00:37:04.000]  唯獨見那成為比天使少一點的耶穌
[00:37:04.000 --> 00:37:06.000]  因他受死的苦
[00:37:06.000 --> 00:37:09.000]  就得了尊貴榮耀為冠冕
[00:37:09.000 --> 00:37:10.000]  叫他恩著神的恩
[00:37:10.000 --> 00:37:12.000]  為人人嘗了死味
[00:37:12.000 --> 00:37:14.000]  原來那為萬物所屬
[00:37:14.000 --> 00:37:16.000]  為萬物所本的
[00:37:16.000 --> 00:37:19.000]  要領許多的兒子進榮耀裡去
[00:37:19.000 --> 00:37:21.000]  使救他的元帥
[00:37:21.000 --> 00:37:24.000]  因受苦難得以完全
[00:37:24.000 --> 00:37:26.000]  本是合而的
[00:37:26.000 --> 00:37:30.000]  在這裏希伯來書說到耶穌基督受苦難
[00:37:30.000 --> 00:37:33.000]  因受苦難得以完全
[00:37:33.000 --> 00:37:35.000]  不是說耶穌是神
[00:37:35.000 --> 00:37:38.000]  本來不是神受苦難之後成為神
[00:37:38.000 --> 00:37:39.000]  不是這個意思
[00:37:39.000 --> 00:37:41.000]  而是說使命完全
[00:37:41.000 --> 00:37:45.000]  救贖將神的兒女帶到榮耀當中
[00:37:45.000 --> 00:37:47.000]  這個救贖計劃
[00:37:47.000 --> 00:37:50.000]  因著耶穌這種受苦難
[00:37:50.000 --> 00:37:52.000]  這種痛苦
[00:37:52.000 --> 00:37:56.000]  救贖工作就在耶穌的受難當中
[00:37:56.000 --> 00:37:58.000]  來成就出來
[00:37:58.000 --> 00:38:01.000]  苦難對於我們這個世代
[00:38:01.000 --> 00:38:04.000]  對於很多人來說是一個荒謬的事件
[00:38:04.000 --> 00:38:07.000]  不過基督教和其他宗教不同
[00:38:07.000 --> 00:38:11.000]  我們所信的上帝是進入苦難當中
[00:38:11.000 --> 00:38:15.000]  我們所信的上帝是承受苦難的耶穌基督
[00:38:15.000 --> 00:38:17.000]  我們所信的主
[00:38:17.000 --> 00:38:21.000]  他自己親身嘗過痛苦的滋味
[00:38:21.000 --> 00:38:26.000]  苦難成為了他救贖恩典的一部分
[00:38:26.000 --> 00:38:30.000]  苦難也成為了他神聖的一部分
[00:38:30.000 --> 00:38:33.000]  苦難也成為了
[00:38:34.000 --> 00:38:37.000]  藉著痛苦明白耶穌的心腸
[00:38:37.000 --> 00:38:39.000]  多一些的途徑
[00:38:39.000 --> 00:38:42.000]  所以弟兄姊妹
[00:38:42.000 --> 00:38:46.000]  當我們看詩篇第22篇
[00:38:46.000 --> 00:38:48.000]  我們明白
[00:38:48.000 --> 00:38:52.000]  原來詩人在一個這麼痛苦的經歷當中
[00:38:52.000 --> 00:38:56.000]  他好像親身經歷說得大了
[00:38:56.000 --> 00:39:01.000]  而他用詩的角度來描述的時候
[00:39:02.000 --> 00:39:04.000]  在耶穌基督就傳言來實現
[00:39:04.000 --> 00:39:07.000]  不過重點是
[00:39:07.000 --> 00:39:09.000]  詩人面對的苦難
[00:39:09.000 --> 00:39:12.000]  同樣是基督和耶穌面對的苦難
[00:39:12.000 --> 00:39:15.000]  正正因為耶穌基督面對的苦難
[00:39:15.000 --> 00:39:17.000]  我們世人每一個人
[00:39:17.000 --> 00:39:19.000]  我們人生都會經歷的
[00:39:19.000 --> 00:39:22.000]  或大或小我們不需要比較
[00:39:22.000 --> 00:39:25.000]  每一個人的苦難是不同的
[00:39:25.000 --> 00:39:28.000]  但是有一樣東西是共同的
[00:39:28.000 --> 00:39:30.000]  當我們去尋求上帝
[00:39:31.000 --> 00:39:33.000]  當我們人生面對大大小小的苦難
[00:39:33.000 --> 00:39:35.000]  當我們向祂呼求
[00:39:35.000 --> 00:39:37.000]  用信心仰望祂的時候
[00:39:37.000 --> 00:39:41.000]  我們的人生就有力量來跨勝
[00:39:41.000 --> 00:39:46.000]  我們的生命可以超越眼前所有的境界
[00:39:46.000 --> 00:39:48.000]  最後說一個例子
[00:39:48.000 --> 00:39:50.000]  在教會裡服事
[00:39:50.000 --> 00:39:52.000]  以前有些神學生
[00:39:52.000 --> 00:39:54.000]  我記得有一個神學生問我
[00:39:54.000 --> 00:39:56.000]  牧師我做喪禮的時候失敗了
[00:39:56.000 --> 00:39:58.000]  我說失敗了什麼
