
[00:00:00.000 --> 00:00:07.000]  今天宣讀的經文是記載在《新約聖經》
[00:21:57.000 --> 00:22:00.000]  小朋友有需要的時候
[00:22:00.000 --> 00:22:07.000]  我們也會鼓勵他們向大人去呼求幫助
[00:22:07.000 --> 00:22:11.000]  但我們可能年紀越來越大
[00:22:11.000 --> 00:22:14.000]  或者是因著中國文化
[00:22:14.000 --> 00:22:18.000]  我們不想麻煩其他人
[00:22:18.000 --> 00:22:24.000]  我們多久沒有向主去呼求幫助呢?
[00:22:24.000 --> 00:22:26.000]  而經文繼續
[00:22:26.000 --> 00:22:28.000]  我們看到耶穌
[00:22:28.000 --> 00:22:32.000]  面對這十個麻風的病人
[00:22:32.000 --> 00:22:34.000]  祂可憐他們
[00:22:34.000 --> 00:22:35.000]  對他們說
[00:22:35.000 --> 00:22:40.000]  「你們去,將身體給濟斯檢查」
[00:22:40.000 --> 00:22:44.000]  正去的時候就已經結症了
[00:22:44.000 --> 00:22:47.000]  而其中有一個
[00:22:47.000 --> 00:22:49.000]  見自己已經好了
[00:22:49.000 --> 00:22:54.000]  就回來大聲歸榮耀給父神
[00:22:54.000 --> 00:22:58.000]  而且還在耶穌面前
[00:22:58.000 --> 00:23:00.000]  去感謝祂
[00:23:00.000 --> 00:23:02.000]  表面的行動是
[00:23:02.000 --> 00:23:06.000]  所有人都照著耶穌的吩咐去見濟斯
[00:23:06.000 --> 00:23:11.000]  但十個裡面的這個撒瑪利亞人
[00:23:11.000 --> 00:23:13.000]  他和另外九個人
[00:23:13.000 --> 00:23:16.000]  一開始去的方向都不同
[00:23:16.000 --> 00:23:20.000]  因為猶太人要找猶太人的濟斯
[00:23:20.000 --> 00:23:23.000]  而撒瑪利亞人需要回到撒瑪利亞
[00:23:23.000 --> 00:23:25.000]  找自己的濟斯
[00:23:25.000 --> 00:23:30.000]  但當他發現自己已經好了的時候
[00:23:30.000 --> 00:23:34.000]  他跪在耶穌面前
[00:23:34.000 --> 00:23:37.000]  九個人反映了他們可能
[00:23:37.000 --> 00:23:41.000]  對於痊癒的因典感到習以為常
[00:23:41.000 --> 00:23:43.000]  可能雖然一直以來
[00:23:43.000 --> 00:23:47.000]  他都期待有這個被醫治的神蹟
[00:23:47.000 --> 00:23:51.000]  但他的代辦事項太多了
[00:23:51.000 --> 00:23:53.000]  需要去找濟斯
[00:23:53.000 --> 00:23:56.000]  需要經過被潔淨的時間
[00:23:56.000 --> 00:24:01.000]  而且他們做漏了一件最重要的事
[00:24:01.000 --> 00:24:06.000]  就是耶穌今天跟我們說
[00:24:06.000 --> 00:24:10.000]  我們有沒有將榮耀歸回給父神
[00:24:10.000 --> 00:24:13.000]  有沒有折返回去
[00:24:13.000 --> 00:24:17.000]  在當中去感恩呢?
[00:24:17.000 --> 00:24:19.000]  我們每一個禱告
[00:24:19.000 --> 00:24:23.000]  不論個人或崇拜當中
[00:24:23.000 --> 00:24:26.000]  都是奉主耶穌基督的名禱告
[00:24:26.000 --> 00:24:28.000]  為甚麼呢?
[00:24:28.000 --> 00:24:31.000]  因為不奉耶穌基督的名
[00:24:31.000 --> 00:24:34.000]  我們沒有辦法去到父神那裡
[00:24:34.000 --> 00:24:39.000]  同樣不單單是身體的治癒
[00:24:39.000 --> 00:24:41.000]  在我們得救
[00:24:41.000 --> 00:24:46.000]  在我們所謂恩訓清義的過程當中
[00:24:46.000 --> 00:24:48.000]  我們亦發現
[00:24:48.000 --> 00:24:52.000]  如果不是透過大濟斯耶穌基督
[00:24:52.000 --> 00:24:54.000]  我們憑著我們自己
[00:24:54.000 --> 00:25:00.000]  是沒有辦法讓讚美、感恩
[00:25:00.000 --> 00:25:04.000]  甚至呼求去到父神面前
[00:25:04.000 --> 00:25:06.000]  而透過這九個人
[00:25:06.000 --> 00:25:08.000]  對比一個人回來感謝
[00:25:08.000 --> 00:25:11.000]  這個感恩的選擇
[00:25:11.000 --> 00:25:14.000]  我們發現透過感恩
[00:25:14.000 --> 00:25:18.000]  透過表達一種極度謙卑
[00:25:18.000 --> 00:25:22.000]  以及承認不是我有甚麼能力
[00:25:22.000 --> 00:25:25.000]  而是全是恩典
[00:25:25.000 --> 00:25:28.000]  很珍惜從神而來的拯救
[00:25:28.000 --> 00:25:33.000]  而且認出恩典的源頭是主耶穌
[00:25:33.000 --> 00:25:38.000]  而這大於我要去做的不同的代辦事項
[00:25:38.000 --> 00:25:42.000]  這個折返的撒瑪利亞人告訴我們
[00:25:42.000 --> 00:25:46.000]  這個回應救恩的行動
[00:25:46.000 --> 00:25:49.000]  不單回應主的恩典
[00:25:49.000 --> 00:25:52.000]  回應賜予禮物的主
[00:25:52.000 --> 00:25:57.000]  更願意與主建立更親密的關係
[00:25:57.000 --> 00:26:03.000]  感恩讓我們能夠倍增對於主的信心
[00:26:03.000 --> 00:26:09.000]  而且感恩與忘恩之間的距離
[00:26:09.000 --> 00:26:13.000]  令我們雖然身體得到醫治
[00:26:13.000 --> 00:26:17.000]  但這九個人停留在受益的層面
[00:26:17.000 --> 00:26:22.000]  心靈與主之間可能還有一段距離
[00:26:22.000 --> 00:26:30.000]  我們每個人的心都有需要被主充滿滿足的空間
[00:26:30.000 --> 00:26:36.000]  就像中世紀有神學家形容
[00:26:36.000 --> 00:26:43.000]  每一個誕生之前的靈魂或每個人
[00:26:43.000 --> 00:26:48.000]  有時心裡都有一份空虛
[00:26:48.000 --> 00:26:51.000]  為何?因為誕生之前
[00:26:51.000 --> 00:26:56.000]  上主已經向我們很深的親吻
[00:26:56.000 --> 00:27:01.000]  而這個親吻讓我們對比世上
[00:27:01.000 --> 00:27:07.000]  不論是愛情還是日光之下的追求
[00:27:07.000 --> 00:27:14.000]  心裡都覺得不夠之前的好
[00:27:14.000 --> 00:27:24.000]  從十個大麻風中只有一個回去感恩的耶穌的反應是
[00:27:24.000 --> 00:27:26.000]  我們不可以忘恩
[00:27:26.000 --> 00:27:31.000]  為何被醫治的有十個人
[00:27:31.000 --> 00:27:34.000]  只剩下你這個外族人呢?
[00:27:34.000 --> 00:27:41.000]  我們現在又是什麼心態來到父神的面前?
[00:27:41.000 --> 00:27:48.000]  讓我們再次在領主餐前再深的反思
[00:27:48.000 --> 00:27:54.000]  感恩不單單是一種信仰的實踐
[00:27:54.000 --> 00:28:04.000]  亦是讓我們心靈和上帝更親密的操練
[00:28:04.000 --> 00:28:08.000]  不單單是咀唇上的感謝
[00:28:08.000 --> 00:28:11.000]  亦願意刻意停下來
[00:28:11.000 --> 00:28:15.000]  回顧每一天我們經歷的恩典
[00:28:15.000 --> 00:28:22.000]  讓我們更深的進入全人的敬拜和讚美
[00:28:22.000 --> 00:28:26.000]  最後以一個故事作為總結
[00:28:26.000 --> 00:28:30.000]  有一個男孩因為工作壓力很大
[00:28:30.000 --> 00:28:35.000]  他辭去工作去歐洲旅行
[00:28:35.000 --> 00:28:38.000]  途中受父母之命
[00:28:38.000 --> 00:28:42.000]  一定要去見他們的恩人一面
[00:28:42.000 --> 00:28:45.000]  在沒有辦法的情況下
[00:28:45.000 --> 00:28:52.000]  他去瑞典這個地方見恩人
[00:28:52.000 --> 00:28:55.000]  他希望買一份禮物給她
[00:28:55.000 --> 00:28:59.000]  但口袋裡只剩下幾元歐羅
[00:28:59.000 --> 00:29:02.000]  他經過一間水晶店
[00:29:02.000 --> 00:29:06.000]  進去和女售貨員搭訕
[00:29:06.000 --> 00:29:09.000]  店員很熱情地介紹不同的水晶
[00:29:09.000 --> 00:29:12.000]  但男孩沒有選中
[00:29:12.000 --> 00:29:14.000]  一轉身不小心
[00:29:14.000 --> 00:29:17.000]  他打破了一件很漂亮的水晶
[00:29:17.000 --> 00:29:19.000]  他心靈很沮喪
[00:29:19.000 --> 00:29:22.000]  但靈機一觸他跟店員說
[00:29:22.000 --> 00:29:25.000]  「反正都已經破爛了你又賣不出去」
[00:29:25.000 --> 00:29:30.000]  「不如你用我手上的歐羅賣給我吧」
[00:29:30.000 --> 00:29:37.000]  店員真的賣了這個破爛的水晶給他
[00:29:37.000 --> 00:29:41.000]  他很高興地帶著去見父母的恩人
[00:29:41.000 --> 00:29:45.000]  見到的時候他又故意裝作不小心
[00:29:45.000 --> 00:29:48.000]  打破了這個禮物
[00:29:48.000 --> 00:29:50.000]  恩人很溫柔地跟他說
[00:29:50.000 --> 00:29:53.000]  「不要緊,有心就行了」
[00:29:53.000 --> 00:29:57.000]  男孩打開這個包得很漂亮的禮物盒
[00:29:57.000 --> 00:30:00.000]  打開的時候竟然發現
[00:30:00.000 --> 00:30:03.000]  這個水晶是被店員很小心地
[00:30:03.000 --> 00:30:07.000]  分成三份包著
[00:30:07.000 --> 00:30:11.000]  當他想送給恩人的時候
[00:30:11.000 --> 00:30:14.000]  那一刻男孩覺得很羞愧
[00:30:14.000 --> 00:30:16.000]  因為他說謊
[00:30:16.000 --> 00:30:18.000]  本身買回來的時候
[00:30:18.000 --> 00:30:20.000]  水晶已經破爛了
[00:30:20.000 --> 00:30:24.000]  但同時他又深感受到
[00:30:24.000 --> 00:30:28.000]  這個恩人很有親和力
[00:30:28.000 --> 00:30:32.000]  亦給他「有心就行了」這一句感動
[00:30:32.000 --> 00:30:36.000]  所以男孩有點像交功課前的學生
[00:30:36.000 --> 00:30:37.000]  「拿回我的文件」
[00:30:37.000 --> 00:30:39.000]  「老師,我明天才交」
[00:30:39.000 --> 00:30:43.000]  「讓我免費幫你打工」
[00:30:43.000 --> 00:30:45.000]  「儲夠錢我再買一份給你」
[00:30:45.000 --> 00:30:48.000]  立即收起這個盒子
[00:30:48.000 --> 00:30:51.000]  去報答他的恩情
[00:30:51.000 --> 00:30:56.000]  同樣地,我們的主很希望我們
[00:30:56.000 --> 00:31:00.000]  能夠得到圓滿的救恩
[00:31:00.000 --> 00:31:03.000]  包括新心靈的治癒
[00:31:03.000 --> 00:31:06.000]  他很高興見到我們
[00:31:06.000 --> 00:31:09.000]  向他獻上感恩
[00:31:09.000 --> 00:31:11.000]  耶穌欣賞那個折返
[00:31:11.000 --> 00:31:14.000]  感謝他的撒瑪利亞人
[00:31:14.000 --> 00:31:16.000]  同樣也期待我們
[00:31:16.000 --> 00:31:18.000]  帶著信心喜樂
[00:31:18.000 --> 00:31:20.000]  來到他的私恩座前
[00:31:20.000 --> 00:31:23.000]  事上的與他親近
[00:31:23.000 --> 00:31:25.000]  歸榮耀於父神
[00:31:25.000 --> 00:31:27.000]  得著重新得救的生命
[00:31:27.000 --> 00:31:29.000]  阿們

