
[00:00:00.000 --> 00:00:02.720]  今天還要讀的有兩段經文
[00:20:32.680 --> 00:20:36.680]  反而要的就是要精彩地過人生
[00:20:36.680 --> 00:20:38.680]  我又聽過一些說法
[00:20:38.680 --> 00:20:40.680]  人生既然這麼苦
[00:20:40.680 --> 00:20:42.680]  人生為什麼要這麼努力呢?
[00:20:42.680 --> 00:20:44.680]  人生既然這麼苦
[00:20:44.680 --> 00:20:47.680]  反正死亡也要臨近在我們的生命當中
[00:20:47.680 --> 00:20:49.680]  為什麼我們要這麼努力
[00:20:49.680 --> 00:20:52.680]  去爭取我們覺得地上重要的東西呢?
[00:20:52.680 --> 00:20:54.680]  不過說這件事
[00:20:54.680 --> 00:20:56.680]  他就棄牌,然後就順應自然
[00:20:56.680 --> 00:21:00.680]  大概像中國人所說的道家思想
[00:21:00.680 --> 00:21:02.680]  類似都是這樣的
[00:21:02.680 --> 00:21:04.680]  以有涯除無涯,桌以
[00:21:04.680 --> 00:21:09.680]  人生裡既然有這麼多書要讀
[00:21:09.680 --> 00:21:11.680]  人生裡面對這麼多困難
[00:21:11.680 --> 00:21:14.680]  為什麼要逆流而上呢?
[00:21:14.680 --> 00:21:16.680]  不如順應自然
[00:21:16.680 --> 00:21:19.680]  甚至乎輕輕地過人生
[00:21:19.680 --> 00:21:22.680]  這樣人生就不錯了
[00:21:22.680 --> 00:21:24.680]  有一些說法是
[00:21:24.680 --> 00:21:27.680]  人生既然有這麼多困難
[00:21:27.680 --> 00:21:29.680]  不如順應自然
[00:21:29.680 --> 00:21:31.680]  不需要力爭上游
[00:21:31.680 --> 00:21:34.680]  不過今天我們看到的詩篇102篇
[00:21:34.680 --> 00:21:36.680]  似乎作者
[00:21:36.680 --> 00:21:40.680]  他給我們的詩篇有另外一個圖畫
[00:21:40.680 --> 00:21:44.680]  生命裡即使是短促
[00:21:44.680 --> 00:21:48.680]  但我們也要好好爭取
[00:21:48.680 --> 00:21:51.680]  努力地活下去
[00:21:51.680 --> 00:21:55.680]  也希望我們生命可以
[00:21:55.680 --> 00:21:58.680]  祝福到我們自己的後代
[00:21:58.680 --> 00:22:00.680]  我們希望看到世世代代
[00:22:00.680 --> 00:22:03.680]  繼續地來生存
[00:22:03.680 --> 00:22:06.680]  我們沒辦法掌控自己的壽命有多長
[00:22:06.680 --> 00:22:09.680]  但是在一些未知
[00:22:09.680 --> 00:22:12.680]  在人生裡不知道的狀況下
[00:22:12.680 --> 00:22:17.680]  我們繼續打拼
[00:22:17.680 --> 00:22:20.680]  繼續為自己的生存
[00:22:20.680 --> 00:22:22.680]  為自己生命的福祉
[00:22:22.680 --> 00:22:26.680]  繼續祈求和努力
[00:22:26.680 --> 00:22:28.680]  剛才說過
[00:22:28.680 --> 00:22:34.680]  跟我同年紀的弟兄
[00:22:34.680 --> 00:22:36.680]  說人生的一個問題
[00:22:36.680 --> 00:22:39.680]  我問他覺得開心嗎?
[00:22:39.680 --> 00:22:41.680]  他沒有回答我這個問題
[00:22:41.680 --> 00:22:43.680]  他只說
[00:22:43.680 --> 00:22:45.680]  我人生現在眼前
[00:22:45.680 --> 00:22:48.680]  我要為我的家庭兒女
[00:22:48.680 --> 00:22:50.680]  即使自己不開心也好
[00:22:50.680 --> 00:22:52.680]  或者自己有很多壓力也好
[00:22:52.680 --> 00:22:57.680]  我都要好好地讓他們生活
[00:22:57.680 --> 00:22:59.680]  生活得快樂
[00:22:59.680 --> 00:23:04.680]  他們的快樂會令我心裡有滿足
[00:23:04.680 --> 00:23:09.680]  人生我們沒辦法決定自己的壽命長與短
[00:23:09.680 --> 00:23:11.680]  但是今天面對生命
[00:23:11.680 --> 00:23:14.680]  有時候我們覺得困難
[00:23:14.680 --> 00:23:15.680]  不理想
[00:23:15.680 --> 00:23:18.680]  我們採取放棄的態度
[00:23:18.680 --> 00:23:20.680]  或者我們依然積極
[00:23:20.680 --> 00:23:22.680]  我們祈求上帝
[00:23:22.680 --> 00:23:27.680]  讓我們生命可以繼續延續下去
[00:23:27.680 --> 00:23:31.680]  也將福氣延續在我們的後代當中
[00:23:31.680 --> 00:23:34.680]  這是詩篇102篇裡的訊息
[00:23:34.680 --> 00:23:36.680]  當我們掌握這個訊息的時候
[00:23:36.680 --> 00:23:39.680]  你就會覺得很有趣
[00:23:39.680 --> 00:23:43.680]  希伯來書引用詩篇102篇
[00:23:43.680 --> 00:23:44.680]  剛才我們所讀的
[00:23:44.680 --> 00:23:49.680]  特別是第24至27節
[00:23:49.680 --> 00:23:51.680]  剛才我們所讀的段落
[00:23:51.680 --> 00:23:52.680]  是人生意義
[00:23:52.680 --> 00:23:54.680]  祈求上帝的福氣
[00:23:54.680 --> 00:23:56.680]  希伯來書引用這段
[00:23:56.680 --> 00:23:58.680]  不是說這件事
[00:23:58.680 --> 00:24:00.680]  我們再看希伯來書
[00:24:00.680 --> 00:24:02.680]  希伯來書的第一章
[00:24:02.680 --> 00:24:04.680]  10至12節
[00:24:04.680 --> 00:24:05.680]  他這樣引用的
[00:24:05.680 --> 00:24:08.680]  主人你起初納了地的根基
[00:24:08.680 --> 00:24:11.680]  天也是你所做的
[00:24:11.680 --> 00:24:14.680]  天地都會消滅你卻長存
[00:24:14.680 --> 00:24:17.680]  天地都會像衣服漸漸舊了
[00:24:17.680 --> 00:24:21.680]  你要將天地捲起來像捲一件外衣
[00:24:21.680 --> 00:24:23.680]  天地像衣服都會改變
[00:24:23.680 --> 00:24:26.680]  你卻永不改變
[00:24:26.680 --> 00:24:29.680]  你的年歲沒有窮盡
[00:24:29.680 --> 00:24:30.680]  在這裡裡
[00:24:30.680 --> 00:24:34.680]  為什麼希伯來書的作者會引用這一段呢
[00:24:34.680 --> 00:24:36.680]  我沒有印給大家
[00:24:36.680 --> 00:24:37.680]  我讀給大家聽
[00:24:37.680 --> 00:24:40.680]  其實上文下你講什麼的
[00:24:40.680 --> 00:24:41.680]  希伯來書
[00:24:41.680 --> 00:24:44.680]  希伯來書的作者
[00:24:44.680 --> 00:24:46.680]  在一章第五節
[00:24:46.680 --> 00:24:47.680]  是整傳的段落
[00:24:47.680 --> 00:24:51.680]  他在講天使與基督耶穌來做比較
[00:24:51.680 --> 00:24:54.680]  所有的天使神從來對那一個說
[00:24:54.680 --> 00:24:56.680]  你是我的愛子
[00:24:56.680 --> 00:24:58.680]  我今日生你
[00:24:58.680 --> 00:25:00.680]  又指著那一個說
[00:25:00.680 --> 00:25:02.680]  我要作他的父
[00:25:02.680 --> 00:25:04.680]  他要作我的子
[00:25:04.680 --> 00:25:09.680]  然後他就列舉不同舊約的詩篇
[00:25:09.680 --> 00:25:11.680]  舊約裡面的經文
[00:25:11.680 --> 00:25:15.680]  來突顯耶穌基督的身份
[00:25:15.680 --> 00:25:17.680]  在第八節那裡
[00:25:17.680 --> 00:25:19.680]  論到子卻說
[00:25:19.680 --> 00:25:22.680]  神啊你的寶座是永永遠遠的
[00:25:22.680 --> 00:25:24.680]  你的國權是正直的
[00:25:24.680 --> 00:25:25.680]  你喜愛公義
[00:25:25.680 --> 00:25:26.680]  恨惡罪惡
[00:25:26.680 --> 00:25:28.680]  所以神就是你的神
[00:25:28.680 --> 00:25:30.680]  用喜樂由高你
[00:25:30.680 --> 00:25:33.680]  勝過高你的同伴
[00:25:33.680 --> 00:25:36.680]  在第八節那裡
[00:25:36.680 --> 00:25:37.680]  一章八節
[00:25:37.680 --> 00:25:39.680]  他特別強調就是
[00:25:39.680 --> 00:25:42.680]  聖子坐在寶座當中
[00:25:42.680 --> 00:25:45.680]  他就是那位掌管萬物的君王
[00:25:45.680 --> 00:25:49.680]  他的寶座是永永遠遠的
[00:25:49.680 --> 00:25:52.680]  然後他就引用剛才所讀的那段經文
[00:25:52.680 --> 00:25:55.680]  值得留意他的引用
[00:25:55.680 --> 00:25:57.680]  原本的段落
[00:25:57.680 --> 00:26:00.680]  就是由剛才詩篇102篇那裡
[00:26:00.680 --> 00:26:02.680]  他是在說
[00:26:02.680 --> 00:26:03.680]  他是求壽的
[00:26:03.680 --> 00:26:06.680]  那個詩人是求不要終年去世
[00:26:06.680 --> 00:26:09.680]  希伯來書的作者沒有寫那段
[00:26:09.680 --> 00:26:11.680]  他中間就插入了
[00:26:11.680 --> 00:26:14.680]  就說到上帝的永永遠遠
[00:26:14.680 --> 00:26:17.680]  所以嚴格上來說
[00:26:17.680 --> 00:26:21.680]  這段經文其實他不是解釋
[00:26:21.680 --> 00:26:24.680]  不是解釋102篇裡面的內容的
[00:26:24.680 --> 00:26:26.680]  他只是借助
[00:26:26.680 --> 00:26:29.680]  102篇詩篇裡面的內容
[00:26:29.680 --> 00:26:33.680]  來凸顯耶穌基督的那種永恆
[00:26:33.680 --> 00:26:35.680]  那種的能力
[00:26:35.680 --> 00:26:37.680]  我們都知道的
[00:26:37.680 --> 00:26:40.680]  聖誕節慶祝的就是耶穌生日
[00:26:40.680 --> 00:26:41.680]  是不是
[00:26:41.680 --> 00:26:43.680]  永恆的主
[00:26:43.680 --> 00:26:46.680]  為什麼會有在地上出生的日子呢
[00:26:46.680 --> 00:26:49.680]  如果他在地上是受造之物
[00:26:49.680 --> 00:26:52.680]  他會有一天終結的
[00:26:52.680 --> 00:26:54.680]  是不是
[00:26:54.680 --> 00:26:56.680]  不過希伯來書的作者說到
[00:26:56.680 --> 00:26:59.680]  上帝的兒子一早已經存在了
[00:26:59.680 --> 00:27:01.680]  不過道的存在
[00:27:01.680 --> 00:27:03.680]  接著他插入歷史的就是
[00:27:03.680 --> 00:27:05.680]  道成了肉身
[00:27:05.680 --> 00:27:08.680]  而這個肉身的耶穌基督
[00:27:08.680 --> 00:27:11.680]  他是一個永恆的主
[00:27:11.680 --> 00:27:13.680]  他是世世代代
[00:27:13.680 --> 00:27:14.680]  他繼續
[00:27:14.680 --> 00:27:17.680]  顏面不絕地守望
[00:27:17.680 --> 00:27:18.680]  愛眷
[00:27:18.680 --> 00:27:21.680]  以及將恩典淋在他的子民當中
[00:27:21.680 --> 00:27:23.680]  所以當我們
[00:27:23.680 --> 00:27:25.680]  如果用很偏頗的理解
[00:27:25.680 --> 00:27:28.680]  就是受造的這個人
[00:27:28.680 --> 00:27:30.680]  他沒辦法有永恆的
[00:27:30.680 --> 00:27:32.680]  但是當他其實
[00:27:32.680 --> 00:27:34.680]  是先存於道成肉身
[00:27:34.680 --> 00:27:37.680]  接著他加入歷史裡面
[00:27:37.680 --> 00:27:40.680]  接著他的生命其實一直都存在
[00:27:40.680 --> 00:27:42.680]  只不過
[00:27:42.680 --> 00:27:44.680]  是道成肉身的時候
[00:27:44.680 --> 00:27:47.680]  我們親身看到神的形象
[00:27:47.680 --> 00:27:51.680]  不過上帝不是由歷史才開始
[00:27:51.680 --> 00:27:53.680]  耶穌不是由歷史的時候才開始
[00:27:53.680 --> 00:27:56.680]  耶穌是自有永有
[00:27:56.680 --> 00:27:57.680]  由起初到末了
[00:27:57.680 --> 00:27:59.680]  他就是那位不變的神
[00:27:59.680 --> 00:28:01.680]  所以希伯來書的作者
[00:28:01.680 --> 00:28:03.680]  就是用這一段經文
[00:28:03.680 --> 00:28:05.680]  來說到耶穌基督
[00:28:05.680 --> 00:28:08.680]  是一個這樣超然的主
[00:28:08.680 --> 00:28:10.680]  人會改變
[00:28:10.680 --> 00:28:13.680]  但是他永不改變
[00:28:13.680 --> 00:28:16.680]  希伯來書的讀者
[00:28:16.680 --> 00:28:18.680]  其實可能都在面對
[00:28:18.680 --> 00:28:20.680]  詩篇102篇裡面
[00:28:20.680 --> 00:28:23.680]  那種心路歷程
[00:28:23.680 --> 00:28:25.680]  當然沒那麼大困難
[00:28:25.680 --> 00:28:26.680]  沒去到死的
[00:28:26.680 --> 00:28:28.680]  不過那些人借
[00:28:28.680 --> 00:28:31.680]  那些人信仰隨流失去
[00:28:31.680 --> 00:28:34.680]  又或者生命裡面困苦流離
[00:28:34.680 --> 00:28:36.680]  希伯來書的作者告訴他
[00:28:36.680 --> 00:28:37.680]  你信的是誰?
[00:28:37.680 --> 00:28:39.680]  那個是永恆的主
[00:28:39.680 --> 00:28:41.680]  所以這個耶穌
[00:28:41.680 --> 00:28:43.680]  是納根基的上帝
[00:28:43.680 --> 00:28:46.680]  天地是由耶穌基督所做的
[00:28:46.680 --> 00:28:48.680]  天地都會改變
[00:28:48.680 --> 00:28:50.680]  耶穌卻是會長存
[00:28:50.680 --> 00:28:53.680]  天地都會好像衣服那樣漸漸變舊
[00:28:53.680 --> 00:28:56.680]  耶穌基督會將天地捲起來
[00:28:56.680 --> 00:28:58.680]  像捲一件外衣
[00:28:58.680 --> 00:29:00.680]  天地都好像衣服那樣改變
[00:29:00.680 --> 00:29:04.680]  唯有基督耶穌卻永不改變
[00:29:04.680 --> 00:29:08.680]  耶穌基督是沒有窮盡的年歲
[00:29:08.680 --> 00:29:09.680]  當我們這樣讀
[00:29:09.680 --> 00:29:10.680]  我們就明白了
[00:29:10.680 --> 00:29:12.680]  我們信靠著那個
[00:29:12.680 --> 00:29:13.680]  我們在祈禱的那個
[00:29:13.680 --> 00:29:15.680]  就是一個永恆的主
[00:29:15.680 --> 00:29:18.680]  他帶領我們走人生的道路
[00:29:18.680 --> 00:29:20.680]  我們知道了
[00:29:20.680 --> 00:29:22.680]  我們有什麼回應呢?
[00:29:22.680 --> 00:29:24.680]  其實這一句
[00:29:24.680 --> 00:29:26.680]  其實是在回應希伯來書
[00:29:26.680 --> 00:29:29.680]  最終他要給我們的出路
[00:29:29.680 --> 00:29:32.680]  希伯來書十三章第七至九節
[00:29:32.680 --> 00:29:35.680]  我們一起看看這幾節的經文
[00:29:35.680 --> 00:29:38.680]  從前引導你們全神的道
[00:29:38.680 --> 00:29:39.680]  給你們的人
[00:29:39.680 --> 00:29:41.680]  你們要紀念他們
[00:29:41.680 --> 00:29:43.680]  效法他們的信心
[00:29:43.680 --> 00:29:46.680]  回顧他們為人的結局
[00:29:46.680 --> 00:29:48.680]  耶穌基督昨日
[00:29:48.680 --> 00:29:52.680]  今日一直到永遠是一樣的
[00:29:52.680 --> 00:29:56.680]  你們不要效法種種怪異的教訓勾引了他
[00:29:56.680 --> 00:29:57.680]  因為人的心
[00:29:57.680 --> 00:29:59.680]  靠恩典德堅固才是好的
[00:29:59.680 --> 00:30:01.680]  並不是靠飲食
[00:30:01.680 --> 00:30:03.680]  那在飲食上用心的
[00:30:03.680 --> 00:30:06.680]  從來沒有得到益處
[00:30:06.680 --> 00:30:08.680]  這個經文他在說什麼呢?
[00:30:08.680 --> 00:30:10.680]  其實這個是結論部分
[00:30:10.680 --> 00:30:11.680]  整個希伯來書
[00:30:11.680 --> 00:30:18.680]  也是用剛才永恆主的神學觀念
[00:30:18.680 --> 00:30:21.680]  他告訴基督徒
[00:30:21.680 --> 00:30:27.680]  我們今日這個信仰是有價值的
[00:30:27.680 --> 00:30:31.680]  那個價值不是在於你
[00:30:31.680 --> 00:30:34.680]  只是現世活得舒服一點
[00:30:34.680 --> 00:30:37.680]  或者令你覺得幸福一點
[00:30:37.680 --> 00:30:40.680]  這個他不否認的
[00:30:40.680 --> 00:30:43.680]  不過如果我們將我們信仰的重點放在
[00:30:43.680 --> 00:30:47.680]  我們今生眼前的信仰生活
[00:30:47.680 --> 00:30:51.680]  我們的禍與福眼前的那些際遇
[00:30:51.680 --> 00:30:55.680]  如果我們只是帶著這種信仰觀念
[00:30:55.680 --> 00:30:59.680]  那種比較表面浮淺的信仰
[00:30:59.680 --> 00:31:03.680]  去到人生某些階段是不夠用的
[00:31:03.680 --> 00:31:05.680]  如果我們對基督耶穌
[00:31:05.680 --> 00:31:07.680]  對我們的信仰
[00:31:07.680 --> 00:31:10.680]  對我們的人生體會
[00:31:10.680 --> 00:31:14.680]  跟我們對基督耶穌的認識不配合
[00:31:14.680 --> 00:31:16.680]  有一天我們去到某些位置
[00:31:16.680 --> 00:31:18.680]  我們會覺得沒有意思
[00:31:18.680 --> 00:31:20.680]  我這樣說很複雜
[00:31:20.680 --> 00:31:22.680]  我再舉個例子就明白
[00:31:22.680 --> 00:31:28.680]  我都在黃浸有大概19、20年的侍奉日子
[00:31:28.680 --> 00:31:29.680]  我認識有些弟兄姐妹
[00:31:29.680 --> 00:31:31.680]  在年輕的時候見到他回來教會
[00:31:31.680 --> 00:31:33.680]  很熱心
[00:31:33.680 --> 00:31:35.680]  但到他成長的時候
[00:31:35.680 --> 00:31:38.680]  到他進入中年
[00:31:38.680 --> 00:31:42.680]  一個一個開始離開信仰離開教會
[00:31:42.680 --> 00:31:44.680]  他心底裏說我都會信的
[00:31:44.680 --> 00:31:46.680]  我都會問他你們信不信
[00:31:46.680 --> 00:31:48.680]  他說他都會信
[00:31:48.680 --> 00:31:50.680]  但我說你會不會投入在信仰群體
[00:31:50.680 --> 00:31:53.680]  你會不會繼續回教會
[00:31:53.680 --> 00:31:56.680]  他們就灑手伶頭
[00:31:56.680 --> 00:31:59.680]  我問他為何會有這樣的狀況
[00:31:59.680 --> 00:32:01.680]  他說 講得直白一點
[00:32:01.680 --> 00:32:05.680]  他說有時他覺得教會很低能
[00:32:05.680 --> 00:32:07.680]  大家這樣說你會覺得
[00:32:07.680 --> 00:32:09.680]  為何會這樣說
[00:32:09.680 --> 00:32:13.680]  他說有時我們的形態
[00:32:13.680 --> 00:32:16.680]  還是想用中學生的形態
[00:32:16.680 --> 00:32:18.680]  來牧養一個成年人
[00:32:18.680 --> 00:32:20.680]  他不是批評我
[00:32:20.680 --> 00:32:24.680]  不過他講整個有時的形態
[00:32:24.680 --> 00:32:28.680]  我們經常都很想去中學生的生活
[00:32:28.680 --> 00:32:31.680]  他說我人大過了
[00:32:31.680 --> 00:32:34.680]  我追求的不是這些
[00:32:34.680 --> 00:32:36.680]  不是玩幾個遊戲
[00:32:36.680 --> 00:32:40.680]  我就心裏可以有啟發
[00:32:40.680 --> 00:32:46.680]  我很想知道究竟聖經對我生命有甚麼重要
[00:32:46.680 --> 00:32:48.680]  但很多時我們的信仰
[00:32:48.680 --> 00:32:53.680]  我們就徘徊在很浮淺的地步
[00:32:53.680 --> 00:32:56.680]  偶爾有些人情味是開心
[00:32:56.680 --> 00:33:01.680]  但面對生命的困難承托不起
[00:33:01.680 --> 00:33:04.680]  當然我對於他所講的判斷
[00:33:04.680 --> 00:33:06.680]  我有些不同意
[00:33:06.680 --> 00:33:11.680]  我覺得不是完全由他偏頗的角度去講
[00:33:11.680 --> 00:33:14.680]  不過有一樣東西都值得我們去問
[00:33:14.680 --> 00:33:16.680]  我們今日的信仰生活
[00:33:16.680 --> 00:33:20.680]  會不會經歷一種浮淺的關係
[00:33:20.680 --> 00:33:22.680]  我們對上帝的認識
[00:33:22.680 --> 00:33:24.680]  我們都徘徊在初信
[00:33:24.680 --> 00:33:27.680]  在我年青時我認識很深的時候
[00:33:27.680 --> 00:33:29.680]  我們就停止了
[00:33:29.680 --> 00:33:32.680]  我們沒有辦法繼續向前
[00:33:32.680 --> 00:33:34.680]  我們沒有辦法
[00:33:34.680 --> 00:33:38.680]  我們自己個人的成長經歷加深
[00:33:38.680 --> 00:33:41.680]  但我們的信仰的理解我們沒有理解深入
[00:33:41.680 --> 00:33:44.680]  以致我們出現了這種落差
[00:33:44.680 --> 00:33:46.680]  我們對信仰的理解
[00:33:46.680 --> 00:33:52.680]  承托不了我們走面前信仰人生的路
[00:33:52.680 --> 00:33:54.680]  有神學家講過
[00:33:54.680 --> 00:33:56.680]  今日信仰最大的敵人是什麼呢?
[00:33:56.680 --> 00:33:58.680]  不是信仰本身
[00:33:58.680 --> 00:34:01.680]  而是浮淺的認知
[00:34:01.680 --> 00:34:06.680]  如果我們人生徘徊在浮淺
[00:34:06.680 --> 00:34:08.680]  這個信仰既沒有解釋能力
[00:34:08.680 --> 00:34:14.680]  也沒有辦法帶我們在生命很深度的困苦
[00:34:14.680 --> 00:34:17.680]  或者面對人生的壓力當中
[00:34:17.680 --> 00:34:20.680]  能夠帶來新的出路
[00:34:20.680 --> 00:34:27.680]  唯有重新找回信仰的根底
[00:34:27.680 --> 00:34:30.680]  更加深入進入信仰
[00:34:30.680 --> 00:34:33.680]  更加明白基督耶穌的生命
[00:34:33.680 --> 00:34:36.680]  我們才有力量走面前人生的路
[00:34:36.680 --> 00:34:38.680]  希伯來書的作者
[00:34:38.680 --> 00:34:41.680]  其實他都是用這樣的角度
[00:34:41.680 --> 00:34:43.680]  整本希伯來書都是講這件事
[00:34:43.680 --> 00:34:47.680]  他講為什麼信徒會垂流失去呢?
[00:34:47.680 --> 00:34:49.680]  為什麼教會有什麼問題?
[00:34:49.680 --> 00:34:51.680]  為什麼外面有多兇猛?
[00:34:51.680 --> 00:34:55.680]  而是我們沒有下力去竭力追求
[00:34:55.680 --> 00:34:59.680]  帶領我們永恆不變的主
[00:34:59.680 --> 00:35:01.680]  當我們認識祂不夠深
[00:35:01.680 --> 00:35:04.680]  當我們跟祂的關係不夠近的時候
[00:35:04.680 --> 00:35:10.680]  我們就缺乏力量去應對眼前所有的挑戰和困難
[00:35:10.680 --> 00:35:13.680]  希伯來書的作者在這裡的結論
[00:35:13.680 --> 00:35:16.680]  其實上帝一直不變
[00:35:16.680 --> 00:35:18.680]  變的只是這個世界
[00:35:18.680 --> 00:35:21.680]  正正就是因為這個世界不停改變
[00:35:21.680 --> 00:35:25.680]  人生命裏面際遇不斷的來更換
[00:35:25.680 --> 00:35:27.680]  時局我們沒有辦法控制
[00:35:27.680 --> 00:35:32.680]  但是我們必須要拿著一個昨日今日一直到永遠
[00:35:32.680 --> 00:35:35.680]  是一樣的上帝
[00:35:35.680 --> 00:35:40.680]  世界上有五花八門的道理時刻來影響我們
[00:35:40.680 --> 00:35:46.680]  但是我們不要將我們的眼目放在五光十色
[00:35:46.680 --> 00:35:49.680]  五花八門的新理論
[00:35:49.680 --> 00:35:51.680]  或者這個世界裏面很多的政局
[00:35:51.680 --> 00:35:54.680]  又或者媒體裏面渲染的不同的信息
[00:35:54.680 --> 00:36:00.680]  我們反而要將焦點放在這個永活的上帝當中
[00:36:00.680 --> 00:36:06.680]  唯有這樣我們才有力量走面前人生的路
[00:36:06.680 --> 00:36:09.680]  在希伯來書裏面也提醒
[00:36:09.680 --> 00:36:11.680]  或者在問我們一個問題
[00:36:11.680 --> 00:36:14.680]  今日我們人生在世
[00:36:14.680 --> 00:36:21.680]  我們是努力生存還是活出真正的生命
[00:36:21.680 --> 00:36:24.680]  這個問題不容易回答
[00:36:24.680 --> 00:36:27.680]  因為兩件事可能是重疊的
[00:36:27.680 --> 00:36:30.680]  我們既是生存也在尋找生命
[00:36:30.680 --> 00:36:34.680]  很難說完全二分來看這個題目
[00:36:34.680 --> 00:36:37.680]  不過希伯來書的作者挑戰我們
[00:36:37.680 --> 00:36:43.680]  你不妨看看在教會裏面我們有一些先賢前輩
[00:36:43.680 --> 00:36:46.680]  看看他們怎樣憑信心來過生活
[00:36:46.680 --> 00:36:49.680]  看他們的人生過得怎樣
[00:36:49.680 --> 00:36:51.680]  我們沒有辦法為自己
[00:36:51.680 --> 00:36:55.680]  我們怎會有水晶球知道我們自己人生怎樣走
[00:36:55.680 --> 00:36:58.680]  不過看看他們憑著信心
[00:36:58.680 --> 00:37:03.680]  那些先賢前輩他們的人生是怎樣
[00:37:03.680 --> 00:37:05.680]  可能他們的人生會長一些
[00:37:05.680 --> 00:37:08.680]  可能有些人生會短一些
[00:37:08.680 --> 00:37:11.680]  但他們帶著信心而活的時候
[00:37:11.680 --> 00:37:14.680]  他們的生命是精彩的
[00:37:14.680 --> 00:37:17.680]  他們的生命是亮麗的
[00:37:17.680 --> 00:37:23.680]  我們教木同工除了近來經常看那套電影之外
[00:37:23.680 --> 00:37:26.680]  其實我們教木同工也見過很多
[00:37:26.680 --> 00:37:28.680]  見過很多生死
[00:37:28.680 --> 00:37:31.680]  最令我們欣慰的是
[00:37:31.680 --> 00:37:36.680]  在為他們送別的日子裏面
[00:37:36.680 --> 00:37:40.680]  見到遺體的面容是寬容
[00:37:40.680 --> 00:37:42.680]  帶著少少的笑容
[00:37:42.680 --> 00:37:45.680]  這些不是化妝可以化妝得到的
[00:37:45.680 --> 00:37:49.680]  家人對離世者的愛顧
[00:37:49.680 --> 00:37:53.680]  生命裏面留下一點點美好的故事
[00:37:53.680 --> 00:37:56.680]  我見到這些小弟兄小姐妹
[00:37:56.680 --> 00:37:58.680]  我心裏面求上帝
[00:37:58.680 --> 00:38:03.680]  如果有一天我像他們這樣就好了
[00:38:03.680 --> 00:38:06.680]  如果有上帝我們生命可以
[00:38:06.680 --> 00:38:09.680]  如果沒有上帝我們垂留失去
[00:38:09.680 --> 00:38:14.680]  可能我們活在這個世界的困苦流離當中
[00:38:14.680 --> 00:38:18.680]  丁子妹今天你怎樣選擇?
[00:38:18.680 --> 00:38:20.680]  求主繼續幫助我們

