
[00:00:00.000 --> 00:00:04.000]  以下我們要聽神對我們的說話
[00:18:32.000 --> 00:18:34.000]  和虛空的妄言
[00:18:34.000 --> 00:18:39.000]  在這裏虛空的妄言究竟講什麼呢?
[00:18:39.000 --> 00:18:41.000]  讀上文下理你會知道
[00:18:41.000 --> 00:18:44.000]  其實就是講到人間的遺傳
[00:18:44.000 --> 00:18:48.000]  又或者那些在哥羅西
[00:18:48.000 --> 00:18:52.000]  這個外邦人身處的城市裏面的
[00:18:52.000 --> 00:18:54.000]  那些生鏽的現象
[00:18:54.000 --> 00:18:59.000]  所以那個拉走那些基督徒的
[00:18:59.000 --> 00:19:01.000]  就是這兩樣東西
[00:19:01.000 --> 00:19:04.000]  特別講一下那個世上的小學
[00:19:04.000 --> 00:19:07.000]  剛才在第八節那裏我們讀過了
[00:19:07.000 --> 00:19:09.000]  其實那個虛空的妄言
[00:19:09.000 --> 00:19:12.000]  和那個世上的小學是有關係的
[00:19:12.000 --> 00:19:14.000]  那個世上的小學
[00:19:14.000 --> 00:19:18.000]  就是那個原文用那個字叫做Stoichion
[00:19:18.000 --> 00:19:22.000]  Stoichion在聖經裏面只有這裏
[00:19:22.000 --> 00:19:24.000]  在哥羅西書才出現
[00:19:24.000 --> 00:19:28.000]  是外邦人的地方才出現
[00:19:28.000 --> 00:19:34.000]  大概就是講到那些隱蔽的奧秘的靈性
[00:19:34.000 --> 00:19:36.000]  夜觀星象
[00:19:36.000 --> 00:19:38.000]  人的運程是怎樣
[00:19:38.000 --> 00:19:41.000]  在那些希臘神話裏面去看那些星座
[00:19:41.000 --> 00:19:44.000]  用那些星座來決定人的命運
[00:19:44.000 --> 00:19:47.000]  又或者在星座裏面決定人的道德
[00:19:47.000 --> 00:19:51.000]  這件事和中國人所講的就快過年了
[00:19:51.000 --> 00:19:53.000]  拿著一本通勝和大家講
[00:19:53.000 --> 00:19:55.000]  接下來馬年運程是甚麼
[00:19:55.000 --> 00:19:58.000]  一脈相承都是那樣東西
[00:19:58.000 --> 00:20:02.000]  那些世上的小學那些有些神秘性的
[00:20:02.000 --> 00:20:05.000]  你為了令到你自己比較順一點
[00:20:05.000 --> 00:20:07.000]  在門口放一隻琴鎧在那裏
[00:20:07.000 --> 00:20:08.000]  琴鎧是甲鬼
[00:20:08.000 --> 00:20:12.000]  總之你放一隻青蛙在那裏
[00:20:12.000 --> 00:20:13.000]  你放不到也不要緊
[00:20:13.000 --> 00:20:14.000]  放一隻琴鎧在那裏也可以
[00:20:14.000 --> 00:20:15.000]  他們講過的
[00:20:15.000 --> 00:20:17.000]  總之放一隻青蛙就可以了
[00:20:17.000 --> 00:20:19.000]  可以擋煞等等
[00:20:19.000 --> 00:20:22.000]  你是不是真的很正
[00:20:22.000 --> 00:20:26.000]  他們就會有這種說法
[00:20:26.000 --> 00:20:32.000]  在哥羅西面對外邦的很多的那些習俗
[00:20:32.000 --> 00:20:35.000]  人世間裏面的這些習俗
[00:20:35.000 --> 00:20:40.000]  再加上這一班人剛剛接受基督
[00:20:40.000 --> 00:20:45.000]  因為當時看的聖經就是看舊約聖經
[00:20:45.000 --> 00:20:47.000]  所以他們理解的
[00:20:47.000 --> 00:20:50.000]  就會跟隨猶太人的傳統
[00:20:50.000 --> 00:20:52.000]  所以哥羅西教會裏面那些人
[00:20:52.000 --> 00:20:56.000]  受著兩個很重要的文化來影響
[00:20:56.000 --> 00:20:59.000]  一方面就是那些猶太人舊約的文化
[00:20:59.000 --> 00:21:02.000]  第二方面就是他們自己本土生來的
[00:21:02.000 --> 00:21:05.000]  斯羅文化那些迷信 星獸那些東西
[00:21:05.000 --> 00:21:07.000]  兩樣東西夾雜著
[00:21:07.000 --> 00:21:11.000]  以致到他們就經常都受著很多
[00:21:11.000 --> 00:21:15.000]  這些說話來影響他們
[00:21:15.000 --> 00:21:17.000]  保羅說你要謹慎
[00:21:17.000 --> 00:21:19.000]  如果你的人生
[00:21:19.000 --> 00:21:20.000]  你的信仰
[00:21:20.000 --> 00:21:21.000]  你信耶穌基督為主
[00:21:21.000 --> 00:21:24.000]  但同時間你又夾雜著很多猶太人的傳統
[00:21:24.000 --> 00:21:26.000]  又有你中國人
[00:21:26.000 --> 00:21:30.000]  或者你外邦人的那些星獸習俗的時候
[00:21:30.000 --> 00:21:31.000]  你會很迷失的
[00:21:31.000 --> 00:21:34.000]  你不會知道跟哪一個的
[00:21:34.000 --> 00:21:36.000]  在這裏面他特別說到
[00:21:36.000 --> 00:21:39.000]  用那個字眼就是老去
[00:21:39.000 --> 00:21:41.000]  俘虜了你的意思
[00:21:41.000 --> 00:21:44.000]  你不要想著我相信那個
[00:21:44.000 --> 00:21:45.000]  拿回那個宗族就可以了
[00:21:45.000 --> 00:21:47.000]  那些我看一看
[00:21:47.000 --> 00:21:49.000]  那些看一看
[00:21:49.000 --> 00:21:51.000]  他會彈進來的
[00:21:51.000 --> 00:21:54.000]  我不知道是不是我自己的問題
[00:21:54.000 --> 00:21:56.000]  我近來我發覺年尾的時候
[00:21:56.000 --> 00:21:58.000]  我看YouTube那些
[00:21:58.000 --> 00:22:01.000]  有大量那些運程那些東西
[00:22:01.000 --> 00:22:04.000]  另外如果有些國家裏面打仗
[00:22:04.000 --> 00:22:07.000]  就會有些印度神童說話
[00:22:07.000 --> 00:22:08.000]  你們有沒有的
[00:22:08.000 --> 00:22:09.000]  有些印度神童
[00:22:09.000 --> 00:22:11.000]  又說阿根廷有個女巫
[00:22:11.000 --> 00:22:13.000]  又或者等等那些東西
[00:22:13.000 --> 00:22:17.000]  就會出現在你平時接收的資訊裏面
[00:22:17.000 --> 00:22:19.000]  接著你又讀聖經
[00:22:19.000 --> 00:22:21.000]  接著你又看看這些
[00:22:21.000 --> 00:22:23.000]  這些又調和聖經所說的話
[00:22:23.000 --> 00:22:25.000]  你越調和到最後
[00:22:25.000 --> 00:22:26.000]  其實你自己就很混淆
[00:22:26.000 --> 00:22:28.000]  你不知道自己何去何從
[00:22:28.000 --> 00:22:31.000]  保羅說如果你不清晰的時候
[00:22:31.000 --> 00:22:32.000]  就會被這些言論
[00:22:32.000 --> 00:22:34.000]  這些東西來老去
[00:22:34.000 --> 00:22:37.000]  不是純粹令到你覺得
[00:22:37.000 --> 00:22:39.000]  好像娛樂那樣看
[00:22:39.000 --> 00:22:40.000]  而是會敗壞了
[00:22:40.000 --> 00:22:42.000]  會迷惑了你的心
[00:22:42.000 --> 00:22:44.000]  第十節裏面這樣說
[00:22:44.000 --> 00:22:45.000]  你們在他裏面
[00:22:45.000 --> 00:22:47.000]  這個他就是在基督裏面
[00:22:47.000 --> 00:22:49.000]  得了豐盛
[00:22:49.000 --> 00:22:53.000]  他是各樣執政掌權者的元首
[00:22:53.000 --> 00:22:54.000]  你們在他裏面
[00:22:54.000 --> 00:22:58.000]  也受了不是人手所行的國禮
[00:22:58.000 --> 00:23:02.000]  乃是基督使你們脫去肉體情慾的國禮
[00:23:02.000 --> 00:23:05.000]  你們既受洗與他一同埋葬
[00:23:05.000 --> 00:23:07.000]  也就與他一同復活
[00:23:07.000 --> 00:23:13.000]  都因信那叫他從死裏復活神的功用
[00:23:13.000 --> 00:23:15.000]  簡單來說
[00:23:15.000 --> 00:23:17.000]  你們信了主的人
[00:23:17.000 --> 00:23:19.000]  你在耶穌基督裏面
[00:23:19.000 --> 00:23:21.000]  就得到一切的豐盛
[00:23:21.000 --> 00:23:24.000]  你得到這些豐盛的東西
[00:23:24.000 --> 00:23:28.000]  你就不需要再看外面的那些東西
[00:23:28.000 --> 00:23:30.000]  來補足你的信仰
[00:23:30.000 --> 00:23:32.000]  你的信仰生命
[00:23:32.000 --> 00:23:33.000]  他這裏面說到
[00:23:33.000 --> 00:23:36.000]  你所信的上帝是一個很厲害的上帝
[00:23:36.000 --> 00:23:41.000]  你說今天你想聽坊間裏面說的那些東西
[00:23:41.000 --> 00:23:44.000]  在這裏面他用一個層級的說法
[00:23:44.000 --> 00:23:48.000]  世界上掌管的那些執政掌權者
[00:23:48.000 --> 00:23:50.000]  都要拜服在基督耶穌之下
[00:23:50.000 --> 00:23:53.000]  現在你的直線和耶穌來聯絡
[00:23:53.000 --> 00:23:55.000]  你還要透過他們
[00:23:55.000 --> 00:23:57.000]  還要回頭問他們
[00:23:57.000 --> 00:23:58.000]  所以在這裏面
[00:23:58.000 --> 00:23:59.000]  對於保羅來說
[00:23:59.000 --> 00:24:02.000]  如果那些人去求外面的東西
[00:24:02.000 --> 00:24:04.000]  來經歷信仰
[00:24:04.000 --> 00:24:06.000]  他覺得他們是傻的
[00:24:06.000 --> 00:24:10.000]  他覺得他們不能夠活出豐盛的生命
[00:24:10.000 --> 00:24:13.000]  這個豐盛的生命這個字都很重要
[00:24:13.000 --> 00:24:15.000]  你信了主之後
[00:24:15.000 --> 00:24:19.000]  你就擁有了一切感覺上很足夠
[00:24:19.000 --> 00:24:21.000]  那種感覺
[00:24:21.000 --> 00:24:23.000]  這一種是相對於地上
[00:24:23.000 --> 00:24:26.000]  我們人生裏面那種的貴乏
[00:24:26.000 --> 00:24:27.000]  你有了上帝
[00:24:27.000 --> 00:24:29.000]  你心靈就會踏實滿足
[00:24:29.000 --> 00:24:31.000]  你以前沒有上帝的時候
[00:24:31.000 --> 00:24:33.000]  你什麼都覺得沒有
[00:24:33.000 --> 00:24:34.000]  但信了主之後
[00:24:34.000 --> 00:24:36.000]  你覺得即使你什麼都沒有都好
[00:24:36.000 --> 00:24:38.000]  你的心靈都會很踏實
[00:24:38.000 --> 00:24:39.000]  很安穩
[00:24:39.000 --> 00:24:43.000]  這個就是那種豐盛的感覺
[00:24:43.000 --> 00:24:46.000]  用一個不算貼切的例子
[00:24:46.000 --> 00:24:48.000]  如果你在生命當中
[00:24:48.000 --> 00:24:50.000]  或者你人生裏面
[00:24:50.000 --> 00:24:51.000]  你在家裏煮菜
[00:24:51.000 --> 00:24:53.000]  你的爸爸媽媽
[00:24:53.000 --> 00:24:54.000]  或者你家裏面的太太
[00:24:54.000 --> 00:24:57.000]  是一個下廚的高手
[00:24:57.000 --> 00:25:00.000]  每一道菜都煮得很好吃
[00:25:00.000 --> 00:25:02.000]  比外面街頭吃的好吃
[00:25:02.000 --> 00:25:05.000]  或者吃快餐
[00:25:05.000 --> 00:25:09.000]  然後你跟家裏煮菜的那個人說
[00:25:09.000 --> 00:25:13.000]  我今天就想改變口味
[00:25:13.000 --> 00:25:15.000]  我覺得你吃的東西
[00:25:15.000 --> 00:25:16.000]  吃得太好了
[00:25:16.000 --> 00:25:18.000]  我覺得很厭
[00:25:18.000 --> 00:25:19.000]  每一餐都這麼有營養
[00:25:19.000 --> 00:25:21.000]  我想吃些不健康的東西
[00:25:21.000 --> 00:25:23.000]  我想吃快餐
[00:25:23.000 --> 00:25:25.000]  偶爾一兩次都可以
[00:25:25.000 --> 00:25:27.000]  如果你每天都去吃快餐
[00:25:27.000 --> 00:25:29.000]  你對於家裏煮好菜的那個人
[00:25:29.000 --> 00:25:30.000]  是一種冒犯
[00:25:30.000 --> 00:25:32.000]  你寧願吃快餐
[00:25:32.000 --> 00:25:36.000]  你都不吃家裏為你精心預備
[00:25:36.000 --> 00:25:39.000]  最好的最有營養又最好吃的食物
[00:25:39.000 --> 00:25:43.000]  在這裏其實是一個這樣的
[00:25:43.000 --> 00:25:45.000]  在信仰裏面
[00:25:45.000 --> 00:25:48.000]  將最豐盛的東西全部給你
[00:25:48.000 --> 00:25:49.000]  然後你說你不要
[00:25:49.000 --> 00:25:50.000]  我要外面吃
[00:25:50.000 --> 00:25:51.000]  吃快餐
[00:25:51.000 --> 00:25:54.000]  吃些低階的東西
[00:25:54.000 --> 00:25:58.000]  到最後其實就是將你拿走
[00:25:58.000 --> 00:26:03.000]  當然在這班哥羅西的信徒裏面
[00:26:03.000 --> 00:26:06.000]  可能有些人基於敬虔的動機
[00:26:06.000 --> 00:26:10.000]  他們想追溯猶太傳統來實踐的信仰
[00:26:10.000 --> 00:26:13.000]  甚至乎有些外邦人會行割禮
[00:26:13.000 --> 00:26:16.000]  割禮在舊約裏面就是分別為聖
[00:26:16.000 --> 00:26:18.000]  英俠出世八日之後
[00:26:18.000 --> 00:26:21.000]  就在他的生殖器裏面割去那個包皮
[00:26:21.000 --> 00:26:25.000]  這個是一個分別為聖的以色列人的記號
[00:26:25.000 --> 00:26:29.000]  但是外邦人經歷了上帝的恩典
[00:26:29.000 --> 00:26:32.000]  就不用做這些肉體規條
[00:26:32.000 --> 00:26:35.000]  而是要藉著基督耶穌
[00:26:35.000 --> 00:26:39.000]  來實踐生命分別為聖的那個經歷
[00:26:39.000 --> 00:26:41.000]  所以在經文裏面講到
[00:26:41.000 --> 00:26:43.000]  你們這些外邦哥羅西門徒
[00:26:43.000 --> 00:26:45.000]  你們都行了割禮
[00:26:45.000 --> 00:26:49.000]  不過割禮不是猶太人那些BB仔出世
[00:26:49.000 --> 00:26:51.000]  那八日當然要做的那些
[00:26:51.000 --> 00:26:53.000]  你是心靈做了割禮
[00:26:53.000 --> 00:26:55.000]  是上帝幫你做的
[00:26:55.000 --> 00:27:01.000]  這個割禮就是幫你脫去了情慾的割禮
[00:27:01.000 --> 00:27:07.000]  令到恩信你就是有這個割禮的功用
[00:27:07.000 --> 00:27:10.000]  再加上你們這班人是恩信而受贈
[00:27:10.000 --> 00:27:15.000]  已經表達與基督同死同埋葬同復活
[00:27:15.000 --> 00:27:17.000]  你們每一個已經經歷了
[00:27:17.000 --> 00:27:19.000]  要做的禮儀已經做了
[00:27:19.000 --> 00:27:23.000]  還要走回去做舊時的禮儀
[00:27:23.000 --> 00:27:28.000]  所以不用怕那些人來質問你
[00:27:28.000 --> 00:27:30.000]  說你做得不完全
[00:27:30.000 --> 00:27:36.000]  在基督裏面你已經完美成就了所有的一切
[00:27:36.000 --> 00:27:42.000]  這班人藉著基督耶穌生命已經重新活過來
[00:27:42.000 --> 00:27:44.000]  他們成為一個新做的人
[00:27:44.000 --> 00:27:48.000]  再加上在第十四節裏面說到
[00:27:48.000 --> 00:27:53.000]  律例上說到舊時的以色列人沒有做這些事就要被剪除
[00:27:53.000 --> 00:27:55.000]  但這班外邦人不會的了
[00:27:55.000 --> 00:27:59.000]  也沒有人可以用這些律例規條來攻擊你
[00:27:59.000 --> 00:28:04.000]  這些有礙舊時這些人信仰的字句
[00:28:04.000 --> 00:28:07.000]  耶穌基督已經廢除了
[00:28:07.000 --> 00:28:08.000]  摔去了
[00:28:08.000 --> 00:28:10.000]  釘在十字架上
[00:28:10.000 --> 00:28:15.000]  他將這些舊有的已經成為了過去式
[00:28:15.000 --> 00:28:20.000]  現在就是藉著基督耶穌生命得著激勵
[00:28:20.000 --> 00:28:23.000]  所以在這一段經文裏面
[00:28:23.000 --> 00:28:28.000]  其實他要說到拉走人的那些信仰
[00:28:28.000 --> 00:28:30.000]  或者那些傳統習俗
[00:28:30.000 --> 00:28:35.000]  會令到人反而會失去了信仰的重心
[00:28:35.000 --> 00:28:38.000]  在這裏裏面保羅就要把他們拉回來
[00:28:38.000 --> 00:28:40.000]  我們繼續看第十六節
[00:28:40.000 --> 00:28:44.000]  所以不拘在飲食或節期
[00:28:44.000 --> 00:28:46.000]  月數即是初一
[00:28:46.000 --> 00:28:49.000]  安息日都不可讓人論斷你們
[00:28:49.000 --> 00:28:52.000]  這些完事後事的影兒
[00:28:52.000 --> 00:28:54.000]  那形體卻是基督
[00:28:54.000 --> 00:28:58.000]  不可讓人因著故意謙虛和敬拜天使
[00:28:58.000 --> 00:29:01.000]  就奪去你們的獎賞
[00:29:01.000 --> 00:29:04.000]  這等人驅離在所見過的
[00:29:04.000 --> 00:29:06.000]  隨著自己的慾心
[00:29:06.000 --> 00:29:08.000]  無故地自高自大
[00:29:08.000 --> 00:29:10.000]  不持定元首
[00:29:10.000 --> 00:29:12.000]  全身寄言靠著他
[00:29:12.000 --> 00:29:15.000]  根折得以相助聯絡
[00:29:15.000 --> 00:29:18.000]  就因神大得獎進
[00:29:18.000 --> 00:29:21.000]  在第十六節其實他要撞一撞那些
[00:29:21.000 --> 00:29:25.000]  哥羅西門徒的膽子
[00:29:25.000 --> 00:29:26.000]  有些人可能質疑你
[00:29:26.000 --> 00:29:28.000]  你沒守這些傳統
[00:29:28.000 --> 00:29:31.000]  又或者你不跟這個習俗
[00:29:31.000 --> 00:29:33.000]  保羅說你不用怕他們
[00:29:33.000 --> 00:29:35.000]  你不用在這些驅離
[00:29:35.000 --> 00:29:37.000]  在這些節期
[00:29:37.000 --> 00:29:42.000]  或者那些不同的猶太人的文化實踐裏面
[00:29:42.000 --> 00:29:44.000]  來被別人論斷你
[00:29:44.000 --> 00:29:46.000]  你不用怕
[00:29:46.000 --> 00:29:50.000]  因為那些其實舊約聖經指著的是一個影
[00:29:50.000 --> 00:29:53.000]  真正的實體是耶穌基督
[00:29:53.000 --> 00:29:55.000]  你現在已經信了基督耶穌
[00:29:55.000 --> 00:29:58.000]  你是拿著這個信仰的核心
[00:29:58.000 --> 00:30:00.000]  而不是拿著那些影
[00:30:00.000 --> 00:30:05.000]  影照耶穌基督工作神心意的影兒
[00:30:05.000 --> 00:30:08.000]  再追溯到上帝那裏
[00:30:08.000 --> 00:30:10.000]  你現在一步已經到位了
[00:30:10.000 --> 00:30:12.000]  因信基督耶穌
[00:30:12.000 --> 00:30:15.000]  你已經拿了生命一切的豐盛
[00:30:15.000 --> 00:30:17.000]  你就不用走回頭
[00:30:17.000 --> 00:30:21.000]  也不怕別人去質疑你
[00:30:21.000 --> 00:30:22.000]  論斷你
[00:30:22.000 --> 00:30:25.000]  因為你知道你心裏面
[00:30:25.000 --> 00:30:26.000]  你有上帝
[00:30:26.000 --> 00:30:29.000]  一切都能夠滿足
[00:30:29.000 --> 00:30:32.000]  十八節裏面說到有些人
[00:30:32.000 --> 00:30:34.000]  那個信仰論斷那些人
[00:30:34.000 --> 00:30:36.000]  通常他們會怎樣做呢
[00:30:36.000 --> 00:30:38.000]  他們會故意謙虛
[00:30:38.000 --> 00:30:41.000]  會令到自己好像很謙卑一樣
[00:30:41.000 --> 00:30:42.000]  去敬拜神
[00:30:42.000 --> 00:30:44.000]  或者敬拜天使
[00:30:44.000 --> 00:30:46.000]  敬拜天使的傳統就是
[00:30:46.000 --> 00:30:48.000]  神你拜的嗎
[00:30:48.000 --> 00:30:50.000]  我們極其拜的就是拜天使
[00:30:50.000 --> 00:30:54.000]  透過天使去到尼塞亞
[00:30:54.000 --> 00:30:57.000]  再由尼塞亞去到父神那裏
[00:30:57.000 --> 00:30:59.000]  是有層級的
[00:30:59.000 --> 00:31:01.000]  我們這些人低級一點
[00:31:01.000 --> 00:31:03.000]  我們就拜一些低級一點的神
[00:31:03.000 --> 00:31:06.000]  大概有一個這樣的層級的觀念
[00:31:06.000 --> 00:31:09.000]  聖經說從來都沒有這樣說過
[00:31:09.000 --> 00:31:11.000]  耶穌叫人以祂為主
[00:31:11.000 --> 00:31:12.000]  我們直接
[00:31:12.000 --> 00:31:13.000]  Direct Report
[00:31:13.000 --> 00:31:15.000]  我們叫這個
[00:31:15.000 --> 00:31:18.000]  我們生命直接向上帝交仗
[00:31:18.000 --> 00:31:21.000]  耶穌就成為我們生命的中介
[00:31:21.000 --> 00:31:22.000]  唯一的中介
[00:31:22.000 --> 00:31:25.000]  所以你說說到自己那麼謙卑
[00:31:25.000 --> 00:31:27.000]  到最後其實只不過是要
[00:31:27.000 --> 00:31:29.000]  令到自己自高自大
[00:31:29.000 --> 00:31:32.000]  這種這樣的宗教實踐
[00:31:32.000 --> 00:31:34.000]  令到有意無意之間
[00:31:34.000 --> 00:31:37.000]  用謙卑的方式來自高
[00:31:37.000 --> 00:31:39.000]  簡單來說
[00:31:39.000 --> 00:31:43.000]  其實謙卑成為了不是生命的那種表徵
[00:31:43.000 --> 00:31:44.000]  而是成為了一個手段
[00:31:44.000 --> 00:31:46.000]  讓人覺得你很謙卑
[00:31:46.000 --> 00:31:48.000]  你很自大
[00:31:48.000 --> 00:31:49.000]  所以在經文裏面
[00:31:49.000 --> 00:31:53.000]  其實保羅他要守護住這一班的信徒
[00:31:53.000 --> 00:31:54.000]  不要迷失
[00:31:54.000 --> 00:31:57.000]  讓他們不要陷在
[00:31:57.000 --> 00:32:00.000]  這個信仰的那種迷失
[00:32:00.000 --> 00:32:02.000]  和別人的控訴裏面
[00:32:02.000 --> 00:32:04.000]  我們再看20至22節
[00:32:04.000 --> 00:32:06.000]  然後我們有些總結
[00:32:06.000 --> 00:32:08.000]  你們若是與基督同死
[00:32:08.000 --> 00:32:10.000]  脫離世上的小學
[00:32:10.000 --> 00:32:12.000]  為甚麼形象在世俗中活著
[00:32:12.000 --> 00:32:17.000]  服從那不可拿、不可嘗、不可摸等類的規條呢?
[00:32:17.000 --> 00:32:20.000]  這都是人所吩咐、所教導的
[00:32:20.000 --> 00:32:21.000]  說到這一切
[00:32:21.000 --> 00:32:23.000]  正用的時候都敗壞了
[00:32:23.000 --> 00:32:26.000]  這些規條使人徒有自衛之名
[00:32:26.000 --> 00:32:28.000]  用施義敬拜自表謙虛
[00:32:28.000 --> 00:32:30.000]  輔待己身
[00:32:30.000 --> 00:32:33.000]  其實在克制肉體的情慾上
[00:32:33.000 --> 00:32:35.000]  卻無果後
[00:32:35.000 --> 00:32:38.000]  簡單來說在這裏裏面
[00:32:38.000 --> 00:32:40.000]  其實有一個這段落的結尾
[00:32:40.000 --> 00:32:43.000]  他就特別再呼籲
[00:32:43.000 --> 00:32:46.000]  剛才所說的那些星獸
[00:32:46.000 --> 00:32:48.000]  猶太人傳統
[00:32:48.000 --> 00:32:49.000]  那些東西
[00:32:49.000 --> 00:32:51.000]  放下它吧,弟兄姊妹
[00:32:51.000 --> 00:32:54.000]  不要再驅離這些東西
[00:32:54.000 --> 00:32:56.000]  要活著
[00:32:56.000 --> 00:32:59.000]  就是要以基督為心
[00:32:59.000 --> 00:33:02.000]  以基督耶穌在主裏面活著
[00:33:02.000 --> 00:33:04.000]  不要再走向
[00:33:04.000 --> 00:33:09.000]  拿那些舊約的規條成為了信仰實踐
[00:33:09.000 --> 00:33:13.000]  我在這裏裏面大膽的跟大家說
[00:33:13.000 --> 00:33:16.000]  今日坊間裏面有些宗派
[00:33:16.000 --> 00:33:18.000]  其實他很著重
[00:33:18.000 --> 00:33:21.000]  要回到舊約那種實踐裏面
[00:33:21.000 --> 00:33:23.000]  基督教的教會
[00:33:23.000 --> 00:33:24.000]  他們覺得那裏才
[00:33:24.000 --> 00:33:26.000]  那些節旗
[00:33:26.000 --> 00:33:27.000]  守那些節旗
[00:33:27.000 --> 00:33:29.000]  才明白信仰
[00:33:29.000 --> 00:33:32.000]  你說偶爾做一下如月節
[00:33:32.000 --> 00:33:34.000]  晚餐做一下鑄盤節
[00:33:34.000 --> 00:33:36.000]  我們當活動這樣OK的
[00:33:36.000 --> 00:33:40.000]  但如果你將它成為了教會裏面
[00:33:40.000 --> 00:33:42.000]  那個章則裏面
[00:33:42.000 --> 00:33:45.000]  必須要守的那些內容
[00:33:45.000 --> 00:33:48.000]  這個就有機會違反了
[00:33:48.000 --> 00:33:51.000]  哥羅西保羅對門徒的那些教導
[00:33:51.000 --> 00:33:55.000]  事實上我們拿到真正信仰的養分
[00:33:55.000 --> 00:33:57.000]  不是從那些律例
[00:33:57.000 --> 00:34:00.000]  而是從基督耶穌裏面
[00:34:00.000 --> 00:34:02.000]  從神學裏面來說
[00:34:02.000 --> 00:34:04.000]  我們是由新約理解舊約
[00:34:04.000 --> 00:34:07.000]  我們是由耶穌基督的生命
[00:34:07.000 --> 00:34:10.000]  在主裏面來理解舊約
[00:34:10.000 --> 00:34:12.000]  所以原則上來說
[00:34:12.000 --> 00:34:14.000]  舊約的節旗對我們來說
[00:34:14.000 --> 00:34:15.000]  可有可無的
[00:34:15.000 --> 00:34:17.000]  即使是有
[00:34:17.000 --> 00:34:20.000]  有的節旗其實都是一些教導性質
[00:34:20.000 --> 00:34:23.000]  而不是要透過這些信仰
[00:34:23.000 --> 00:34:26.000]  藉著那個規條來分別為勝
[00:34:26.000 --> 00:34:29.000]  那些規條是分別不了你為勝的
[00:34:29.000 --> 00:34:32.000]  唯有基督耶穌才可以將你分別為勝
[00:34:32.000 --> 00:34:36.000]  弟兄姊妹,做那些方法是很吸引人的
[00:34:36.000 --> 00:34:39.000]  甚至乎有時候會很有趣、很好玩的
[00:34:39.000 --> 00:34:42.000]  我們帶著經歷一下
[00:34:42.000 --> 00:34:45.000]  用一個學習態度模仿
[00:34:45.000 --> 00:34:50.000]  但是如果將它成為了我們信仰裏面的規則
[00:34:50.000 --> 00:34:54.000]  或者必然需要遵守的那些內容
[00:34:54.000 --> 00:34:56.000]  可能我們的生命
[00:34:56.000 --> 00:34:59.000]  就會陷在哥羅西那些門徒
[00:34:59.000 --> 00:35:03.000]  面對的那種艱難的處境裏面
[00:35:03.000 --> 00:35:04.000]  經文裏面提到
[00:35:04.000 --> 00:35:07.000]  有很多人做這些實踐
[00:35:07.000 --> 00:35:09.000]  好像很有智慧
[00:35:09.000 --> 00:35:12.000]  其實這些人徒有智慧之名
[00:35:12.000 --> 00:35:15.000]  其實到最後只是用他自己的角度
[00:35:15.000 --> 00:35:17.000]  來理解崇拜
[00:35:17.000 --> 00:35:19.000]  表面上好像很謙卑
[00:35:19.000 --> 00:35:23.000]  即是做很多攻克己身的一些活動
[00:35:23.000 --> 00:35:26.000]  但是到最後可能他自己
[00:35:26.000 --> 00:35:28.000]  沒有辦法實踐教導之外
[00:35:28.000 --> 00:35:31.000]  甚至乎可能自己都敗壞了
[00:35:31.000 --> 00:35:36.000]  整個經文我們大概理解了
[00:35:36.000 --> 00:35:38.000]  整段的內容
[00:35:38.000 --> 00:35:42.000]  它要告訴你今天我們的基督徒信仰
[00:35:42.000 --> 00:35:45.000]  我們信些什麼呢?
[00:35:45.000 --> 00:35:47.000]  如果我們的信仰
[00:35:47.000 --> 00:35:51.000]  我們不是以基督為焦點和中心
[00:35:51.000 --> 00:35:53.000]  甚至乎在基督以外
[00:35:53.000 --> 00:35:56.000]  我們加插了很多這個世界的文化
[00:35:56.000 --> 00:35:59.000]  又或者猶太人的一些傳統
[00:35:59.000 --> 00:36:01.000]  然後炒在一起
[00:36:01.000 --> 00:36:04.000]  到最後我們自己就不知道
[00:36:04.000 --> 00:36:07.000]  我們生命的重點是什麼
[00:36:07.000 --> 00:36:11.000]  帶來的就是很多信仰的壓力
[00:36:11.000 --> 00:36:13.000]  又或者面對著有很多
[00:36:13.000 --> 00:36:17.000]  心靈裏面的重擔
[00:36:17.000 --> 00:36:19.000]  我很喜歡一位神學家
[00:36:19.000 --> 00:36:21.000]  應該一兩年前過世
[00:36:21.000 --> 00:36:22.000]  Tim Keller
[00:36:22.000 --> 00:36:26.000]  他在一個福音講座裏面講到
[00:36:26.000 --> 00:36:28.000]  真正的福音信仰
[00:36:28.000 --> 00:36:31.000]  信仰是叫人得自由
[00:36:31.000 --> 00:36:34.000]  而不是賦予人有更加多的壓力
[00:36:34.000 --> 00:36:37.000]  如果一個人在信仰裏面
[00:36:37.000 --> 00:36:40.000]  他越來越覺得自己信仰很有壓力
[00:36:40.000 --> 00:36:41.000]  他只有兩件事
[00:36:41.000 --> 00:36:45.000]  第一可能他對信仰不是很真實了解
[00:36:45.000 --> 00:36:47.000]  有很多的繁文縟節
[00:36:47.000 --> 00:36:49.000]  加了在心靈當中
[00:36:49.000 --> 00:36:51.000]  以至到他覺得很有壓力
[00:36:51.000 --> 00:36:52.000]  第二件事
[00:36:52.000 --> 00:36:54.000]  可能在他的牧養環境裏面
[00:36:54.000 --> 00:36:56.000]  加諸了大量
[00:36:56.000 --> 00:37:00.000]  這個不是信仰本身要求他的實踐
