
[00:00:00.000 --> 00:00:03.740]  今日的經訓是在舊約文掃記
[00:20:47.040 --> 00:20:53.040]  接受上帝就是對罪人滿有恩慈的上帝
[00:20:53.040 --> 00:20:57.040]  所以上帝的判決很正確
[00:20:57.040 --> 00:21:00.040]  裁定他們不信
[00:21:00.040 --> 00:21:03.040]  不信上帝的裁決是未善
[00:21:03.040 --> 00:21:07.040]  於是自己就出手干預
[00:21:07.040 --> 00:21:10.040]  至於阿倫
[00:21:10.040 --> 00:21:12.040]  我們要說一下他
[00:21:12.040 --> 00:21:15.040]  他其實什麼都沒有做
[00:21:15.040 --> 00:21:17.040]  他有沒有出聲?
[00:21:17.040 --> 00:21:18.040]  沒有
[00:21:18.040 --> 00:21:19.040]  他有沒有敲打盆石?
[00:21:19.040 --> 00:21:20.040]  沒有
[00:21:20.040 --> 00:21:22.040]  那為什麼要罰他?
[00:21:22.040 --> 00:21:24.040]  關他什麼事?
[00:21:24.040 --> 00:21:27.040]  他什麼都沒有做,關他什麼事?
[00:21:27.040 --> 00:21:30.040]  就是因為他什麼都不做
[00:21:30.040 --> 00:21:33.040]  就是因為他什麼都沒有做
[00:21:33.040 --> 00:21:34.040]  所以關他什麼事?
[00:21:34.040 --> 00:21:36.040]  如果你還記得
[00:21:36.040 --> 00:21:38.040]  上帝是吩咐阿倫
[00:21:38.040 --> 00:21:40.040]  你要和摩西一起朝聚會眾
[00:21:40.040 --> 00:21:44.040]  並且一起吩咐盆石出水
[00:21:44.040 --> 00:21:48.040]  而阿倫在整件事裡
[00:21:48.040 --> 00:21:51.040]  他就是需在一起保持緘默
[00:21:51.040 --> 00:21:55.040]  他既沒有和摩西一起吩咐盆石出水
[00:21:55.040 --> 00:21:59.040]  也沒有阻止糾正摩西所犯的錯
[00:21:59.040 --> 00:22:02.040]  換句話來說
[00:22:02.040 --> 00:22:04.040]  如果摩西的問題是
[00:22:04.040 --> 00:22:06.040]  他不應該做的,他做了
[00:22:06.040 --> 00:22:09.040]  那阿倫的問題是什麼?
[00:22:09.040 --> 00:22:12.040]  應該做的,他不做了
[00:22:12.040 --> 00:22:17.040]  所以兩個人都要負上犯錯的代價
[00:22:17.040 --> 00:22:18.040]  就是上帝說
[00:22:18.040 --> 00:22:23.040]  你們不能夠繼續帶領百姓進入應許之地
[00:22:23.040 --> 00:22:27.040]  而經文大概的講解就到這裡
[00:22:27.040 --> 00:22:30.040]  接下來我們有幾個問題要問
[00:22:30.040 --> 00:22:35.040]  覺不覺得上帝這次罰得太重?
[00:22:35.040 --> 00:22:38.040]  覺不覺得?
[00:22:38.040 --> 00:22:40.040]  坦白一點
[00:22:40.040 --> 00:22:41.040]  不用擔心
[00:22:41.040 --> 00:22:43.040]  你覺就是覺
[00:22:43.040 --> 00:22:45.040]  覺不覺得上帝這次罰得很重?
[00:22:45.040 --> 00:22:48.040]  重的,因為進入迦南
[00:22:48.040 --> 00:22:50.040]  對兩個人來說
[00:22:50.040 --> 00:22:53.040]  特別是摩西是他們畢生的心願
[00:22:53.040 --> 00:22:56.040]  就這樣就沒有了
[00:22:56.040 --> 00:22:59.040]  因為一次的犯錯
[00:22:59.040 --> 00:23:01.040]  就沒有了
[00:23:01.040 --> 00:23:05.040]  上帝是不是對摩西和阿倫太絕情?
[00:23:05.040 --> 00:23:08.040]  這是我們很多人都會問的問題
[00:23:08.040 --> 00:23:11.040]  畢竟武功都怎樣?
[00:23:11.040 --> 00:23:12.040]  武功都有勞
[00:23:12.040 --> 00:23:16.040]  給一次機會都可以吧
[00:23:16.040 --> 00:23:20.040]  我們多多少少會替這兩位領袖覺得很不值
[00:23:20.040 --> 00:23:21.040]  覺得很惋惜
[00:23:21.040 --> 00:23:23.040]  但其實我們都明白到
[00:23:23.040 --> 00:23:26.040]  上帝多給誰的就會怎樣?
[00:23:26.040 --> 00:23:29.040]  多向誰收取
[00:23:29.040 --> 00:23:32.040]  我們明白這個道理就是
[00:23:32.040 --> 00:23:34.040]  上帝給人的位分
[00:23:34.040 --> 00:23:36.040]  給人的權柄越大
[00:23:36.040 --> 00:23:39.040]  他對人的要求自然越高
[00:23:39.040 --> 00:23:43.040]  你看到摩西和阿倫是不是一般普通的百姓?
[00:23:43.040 --> 00:23:46.040]  他們不是普通的百姓
[00:23:46.040 --> 00:23:49.040]  摩西是上帝的代言人
[00:23:49.040 --> 00:23:51.040]  換句話來說
[00:23:51.040 --> 00:23:54.040]  當摩西向百姓說什麼,做什麼
[00:23:54.040 --> 00:23:57.040]  其實就代表什麼?
[00:23:57.040 --> 00:24:02.040]  代表上帝向百姓宣告什麼,做什麼
[00:24:02.040 --> 00:24:06.040]  現在摩西擅自向每眾說和做
[00:24:06.040 --> 00:24:09.040]  上帝沒有吩咐過的事情
[00:24:09.040 --> 00:24:12.040]  我們叫這些做什麼?
[00:24:12.040 --> 00:24:13.040]  僭越
[00:24:13.040 --> 00:24:16.040]  或者假傳聖旨
[00:24:16.040 --> 00:24:18.040]  死不死得?
[00:24:18.040 --> 00:24:20.040]  其實是死得的
[00:24:20.040 --> 00:24:23.040]  至於阿倫的職責是什麼?
[00:24:23.040 --> 00:24:25.040]  他是大祭司
[00:24:25.040 --> 00:24:28.040]  大祭司的職責是什麼?
[00:24:28.040 --> 00:24:30.040]  憲制
[00:24:30.040 --> 00:24:33.040]  憲制背後一個更深層意義其實是
[00:24:33.040 --> 00:24:38.040]  教導百姓遵守上帝一切的吩咐
[00:24:38.040 --> 00:24:41.040]  現在阿倫怎樣?
[00:24:41.040 --> 00:24:45.040]  他自己帶頭,第一個就不遵守了
[00:24:45.040 --> 00:24:48.040]  所以你看到當領袖自己
[00:24:48.040 --> 00:24:51.040]  都不遵守上帝的吩咐
[00:24:51.040 --> 00:24:52.040]  或者說得正確一點
[00:24:52.040 --> 00:24:54.040]  都背叛上帝的時候
[00:24:54.040 --> 00:24:56.040]  試問上帝又怎樣能夠讓他們
[00:24:56.040 --> 00:25:01.040]  繼續帶領自己的百姓前行?
[00:25:01.040 --> 00:25:03.040]  所以你看到
[00:25:03.040 --> 00:25:06.040]  上帝收回他們帶領的工作
[00:25:06.040 --> 00:25:08.040]  免得他們再叛倒人
[00:25:08.040 --> 00:25:11.040]  得罪上帝
[00:25:11.040 --> 00:25:14.040]  一方面其實是保護兩個領袖
[00:25:14.040 --> 00:25:16.040]  免得他們再得罪上帝
[00:25:16.040 --> 00:25:18.040]  免得他們再帶錯路
[00:25:18.040 --> 00:25:21.040]  同時亦要他們搞清楚
[00:25:21.040 --> 00:25:25.040]  其實什麼是侍奉的本質
[00:25:25.040 --> 00:25:28.040]  沒錯,從人的角度真的很可惜
[00:25:28.040 --> 00:25:29.040]  很遺憾
[00:25:29.040 --> 00:25:31.040]  帶領了幾十年
[00:25:31.040 --> 00:25:34.040]  最後想入迦南的心願
[00:25:34.040 --> 00:25:36.040]  就一舖被毀
[00:25:36.040 --> 00:25:37.040]  但從侍奉的角度來看
[00:25:37.040 --> 00:25:41.040]  經文想我們用另一個角度思考上帝的判決
[00:25:41.040 --> 00:25:46.040]  到底侍奉是成就誰的心意
[00:25:46.040 --> 00:25:48.040]  是成就上帝的旨意
[00:25:48.040 --> 00:25:53.040]  還是成全人自己的意願
[00:25:53.040 --> 00:25:56.040]  所以從這個角度來看
[00:25:56.040 --> 00:26:01.040]  上帝不容許摩西亞倫再帶領百姓進入應許之地
[00:26:01.040 --> 00:26:03.040]  除了責罰他們的不信服
[00:26:03.040 --> 00:26:05.040]  要他們負上代價之外
[00:26:05.040 --> 00:26:09.040]  其實你試試反過來看整件事
[00:26:09.040 --> 00:26:12.040]  上帝其實是給你另一個信服的功課
[00:26:12.040 --> 00:26:15.040]  現在你們犯了錯,我這樣判
[00:26:15.040 --> 00:26:16.040]  服不服?
[00:26:16.040 --> 00:26:18.040]  上一次我吩咐你們,你們不服
[00:26:18.040 --> 00:26:19.040]  所以你們亂來
[00:26:19.040 --> 00:26:22.040]  現在我再判,你們服不服?
[00:26:22.040 --> 00:26:28.040]  如果你們願意接受上帝現在這個判決是好的
[00:26:28.040 --> 00:26:31.040]  沒錯,你們是不能進入迦南
[00:26:31.040 --> 00:26:33.040]  但你們蒙不蒙上帝月立?
[00:26:33.040 --> 00:26:36.040]  仍然可以蒙上帝月立
[00:26:36.040 --> 00:26:39.040]  仍然有上帝的同在
[00:26:39.040 --> 00:26:42.040]  你們不會一錯再錯,連上帝也沒有
[00:26:42.040 --> 00:26:47.040]  相反,你們仍然選擇不信服上帝這次安排
[00:26:47.040 --> 00:26:49.040]  你硬要進入迦南
[00:26:49.040 --> 00:26:50.040]  我讓你進入
[00:26:50.040 --> 00:26:52.040]  上帝會否起月?
[00:26:52.040 --> 00:26:54.040]  都不會起月
[00:26:54.040 --> 00:26:57.040]  甚至上帝如果不和你們同在
[00:26:57.040 --> 00:27:00.040]  那就真的大件事
[00:27:00.040 --> 00:27:03.040]  所以弟兄姊妹,經文給我們看到
[00:27:03.040 --> 00:27:06.040]  信心的標記是甚麼?
[00:27:06.040 --> 00:27:09.040]  信心的成長是甚麼一回事?
[00:27:09.040 --> 00:27:13.040]  當我們信心很多時仍是幼嫩的時候
[00:27:13.040 --> 00:27:16.040]  你會發覺很多時上帝會透過我們的經歷
[00:27:16.040 --> 00:27:20.040]  來祝福,把各樣的好處賜給我們
[00:27:20.040 --> 00:27:23.040]  讓我們從那些好處、福氣裏體驗到
[00:27:23.040 --> 00:27:26.040]  上帝的美善和真實
[00:27:26.040 --> 00:27:27.040]  對不對?
[00:27:27.040 --> 00:27:28.040]  我們都經歷過
[00:27:28.040 --> 00:27:31.040]  但隨著信主的年日越來越長的時候
[00:27:31.040 --> 00:27:33.040]  是否只靠這些?
[00:27:33.040 --> 00:27:36.040]  是否只靠上帝的好處來支撐信仰?
[00:27:36.040 --> 00:27:38.040]  是否只靠上帝如何祝福我們
[00:27:38.040 --> 00:27:42.040]  讓我們的心願成就來建立信仰?
[00:27:42.040 --> 00:27:44.040]  你知道不是這樣
[00:27:44.040 --> 00:27:45.040]  不再是這樣
[00:27:45.040 --> 00:27:47.040]  如果是就大件事
[00:27:47.040 --> 00:27:49.040]  我們既然相信上帝是真神
[00:27:49.040 --> 00:27:53.040]  不是那些承傳我們人心裏意願的偶像
[00:27:53.040 --> 00:27:57.040]  我們就應該更加關注自己所得
[00:27:57.040 --> 00:28:00.040]  漸漸邁向更加關注
[00:28:00.040 --> 00:28:03.040]  上帝所得到的是甚麼
[00:28:03.040 --> 00:28:05.040]  並且我們努力尋求
[00:28:05.040 --> 00:28:07.040]  上帝在我們身上的計劃
[00:28:07.040 --> 00:28:10.040]  讓上帝的旨意可以在我們身上
[00:28:10.040 --> 00:28:13.040]  透過我們的信服來承傳
[00:28:13.040 --> 00:28:17.040]  當然這並不代表我們將會一無所有
[00:28:17.040 --> 00:28:18.040]  相反
[00:28:18.040 --> 00:28:22.040]  你會體會到上帝讓我們得到的
[00:28:22.040 --> 00:28:25.040]  超過你我的想像
[00:28:25.040 --> 00:28:27.040]  就正如摩西
[00:28:27.040 --> 00:28:28.040]  你知道他之後還有掠
[00:28:28.040 --> 00:28:30.040]  在生命紀他繼續掠上帝
[00:28:30.040 --> 00:28:31.040]  讓我進入迦南
[00:28:31.040 --> 00:28:34.040]  但上帝斬釘截鐵說不行的時候
[00:28:34.040 --> 00:28:37.040]  你看到他最後都要選擇信服
[00:28:37.040 --> 00:28:40.040]  他信服上帝這個決定
[00:28:40.040 --> 00:28:42.040]  有生之年進不去迦南
[00:28:42.040 --> 00:28:44.040]  但你再看生命紀的時候
[00:28:44.040 --> 00:28:48.040]  你會看到上帝對他仍然有恩典有憐憫
[00:28:48.040 --> 00:28:52.040]  上帝換另一個方法來厚待他
[00:28:52.040 --> 00:28:54.040]  特別生命紀的結尾記載
[00:28:54.040 --> 00:28:59.040]  上帝親自帶摩西遠望整個迦南地
[00:28:59.040 --> 00:29:00.040]  他進不去
[00:29:00.040 --> 00:29:02.040]  但上帝親自導賞他
[00:29:02.040 --> 00:29:05.040]  你可以看回你的子孫之後
[00:29:05.040 --> 00:29:10.040]  就在這個地方承受上帝的福氣
[00:29:10.040 --> 00:29:16.040]  並且將迦南地的版圖逐一展示給摩西看
[00:29:16.040 --> 00:29:21.040]  最後也將摩西親手埋葬
[00:29:21.040 --> 00:29:25.040]  上帝厚不厚待他?厚待他
[00:29:25.040 --> 00:29:27.040]  沒有其他人有這樣的福分
[00:29:27.040 --> 00:29:33.040]  上帝是刻意來施恩憐憫給他
[00:29:33.040 --> 00:29:40.040]  還記不記得摩西死了之後有沒有醒過來?
[00:29:40.040 --> 00:29:45.040]  還記得在福音書裡耶穌登山變象嗎?
[00:29:45.040 --> 00:29:50.040]  摩西就好像在睡夢中被叫醒一樣
[00:29:50.040 --> 00:29:53.040]  出現在耶穌基督面前這一幕
[00:29:53.040 --> 00:29:56.040]  如果你留意聖經記載
[00:29:56.040 --> 00:29:59.040]  當時他們處於迦南邊界
[00:29:59.040 --> 00:30:03.040]  一個叫做凱撒尼亞菲勒比的地方
[00:30:03.040 --> 00:30:05.040]  附近的高山
[00:30:05.040 --> 00:30:07.040]  其實讓我們看到
[00:30:07.040 --> 00:30:10.040]  上帝愛他終生僕人的方式
[00:30:10.040 --> 00:30:14.040]  不一定要承傳他當下的意願
[00:30:14.040 --> 00:30:19.040]  上帝是要將更好的將來賜給摩西
[00:30:19.040 --> 00:30:22.040]  所以其實整段經文讓我們看到
[00:30:22.040 --> 00:30:24.040]  我們可以互相提醒
[00:30:24.040 --> 00:30:28.040]  在你和我的人生裡總有失望的時候
[00:30:28.040 --> 00:30:30.040]  就算侍奉都不例外
[00:30:30.040 --> 00:30:33.040]  但不等於上帝不愛我們
[00:30:33.040 --> 00:30:38.040]  有些事情我們當下真的很想得到
[00:30:38.040 --> 00:30:40.040]  死難求上帝給你
[00:30:40.040 --> 00:30:42.040]  但上帝不應允
[00:30:42.040 --> 00:30:45.040]  是否他故意留難我們?
[00:30:45.040 --> 00:30:49.040]  不是
[00:30:49.040 --> 00:30:53.040]  上帝將會有更好的安排
[00:30:53.040 --> 00:30:56.040]  所以謹記當你和我在最失意的時候
[00:30:56.040 --> 00:30:59.040]  上帝從來沒有離開過我們
[00:30:59.040 --> 00:31:02.040]  上帝從來沒有放棄過我們
[00:31:02.040 --> 00:31:04.040]  所以我們都要選擇
[00:31:04.040 --> 00:31:07.040]  持守對他的信服和忠心
[00:31:07.040 --> 00:31:12.040]  就是這段經文給我們一個很重要的提醒和挑戰
[00:31:12.040 --> 00:31:16.040]  最後,第十三節
[00:31:16.040 --> 00:31:18.040]  這一節很重要
[00:31:18.040 --> 00:31:22.040]  我想請大家一起讀出來
[00:31:22.040 --> 00:31:24.040]  最後那段經文
[00:31:24.040 --> 00:31:26.040]  文數記二十章十三節
[00:31:26.040 --> 00:31:27.040]  預備起
[00:31:27.040 --> 00:31:41.040]  好,謝謝
[00:31:41.040 --> 00:31:42.040]  誒?
[00:31:42.040 --> 00:31:46.040]  會眾不是和摩西亞倫爭鬧嗎?
[00:31:46.040 --> 00:31:48.040]  是不是?
[00:31:48.040 --> 00:31:49.040]  是
[00:31:49.040 --> 00:31:54.040]  不過,經文怎麼看整件事?
[00:31:54.040 --> 00:31:58.040]  經文表示他們不只是和摩西亞倫爭鬧
[00:31:58.040 --> 00:32:02.040]  是和上帝爭鬧
[00:32:02.040 --> 00:32:06.040]  讓我們看看整個爭鬧的本質到底是什麼
[00:32:06.040 --> 00:32:10.040]  原來屬靈群體之間的爭鬧和紛爭
[00:32:10.040 --> 00:32:12.040]  那種彼此不信服、不配合
[00:32:12.040 --> 00:32:15.040]  背後其實和誰角力呢?
[00:32:15.040 --> 00:32:17.040]  是和上帝
[00:32:17.040 --> 00:32:18.040]  意思就是
[00:32:18.040 --> 00:32:21.040]  不滿意上帝安排某個人服侍你
[00:32:21.040 --> 00:32:25.040]  或者不滿意上帝安排你服侍某個人
[00:32:25.040 --> 00:32:31.040]  所以,本質仍然是和上帝爭鬧
[00:32:31.040 --> 00:32:34.040]  不高興上帝在你生命裡
[00:32:34.040 --> 00:32:36.040]  令你不舒服的安排
[00:32:36.040 --> 00:32:38.040]  而爭鬧的結果
[00:32:38.040 --> 00:32:40.040]  就是今天故事所看到
[00:32:40.040 --> 00:32:43.040]  整個群體都受到虧損
[00:32:43.040 --> 00:32:45.040]  不能榮耀上帝
[00:32:45.040 --> 00:32:47.040]  不能尊上帝為聖
[00:32:47.040 --> 00:32:50.040]  所以不單止摩西亞倫要負責任
[00:32:50.040 --> 00:32:54.040]  百姓在這件事上也要負責任
[00:32:54.040 --> 00:32:58.040]  確實他們飲水的訴求是可以理解的
[00:32:58.040 --> 00:33:02.040]  上帝最終也解決了滿足他們的需要
[00:33:02.040 --> 00:33:05.040]  但是如果從頭再來可以再做一次的話
[00:33:05.040 --> 00:33:07.040]  如果用一個更合宜的方式
[00:33:07.040 --> 00:33:11.040]  來向摩西亞倫表達他們的訴求的話
[00:33:11.040 --> 00:33:15.040]  大概就不會引致一個針鋒相對
[00:33:15.040 --> 00:33:17.040]  兩敗俱傷的場面
[00:33:17.040 --> 00:33:22.040]  導致他們失去了兩位很重要的領袖的帶領
[00:33:22.040 --> 00:33:26.040]  等於我們知道在屬靈群體裡
[00:33:26.040 --> 00:33:27.040]  我們真正的敵人
[00:33:27.040 --> 00:33:30.040]  只有一位是誰?
[00:33:30.040 --> 00:33:33.040]  是魔鬼撒旦
[00:33:33.040 --> 00:33:37.040]  其他可能你覺得不滿意的弟兄姊妹
[00:33:37.040 --> 00:33:39.040]  那些不是你的敵人
[00:33:39.040 --> 00:33:41.040]  那些都是你的手足
[00:33:41.040 --> 00:33:43.040]  上帝所愛的人
[00:33:43.040 --> 00:33:47.040]  但是在現實生活裡
[00:33:47.040 --> 00:33:49.040]  基督徒總是會花很多精力
[00:33:49.040 --> 00:33:52.040]  來處理教會人際的問題
[00:33:52.040 --> 00:33:55.040]  甚至可能會視某一個
[00:33:55.040 --> 00:33:59.040]  激親你令你不高興的弟兄姊妹為受敵
[00:34:00.040 --> 00:34:05.040]  或者這就是正正撒旦常常用來分化我們的伎倆
[00:34:05.040 --> 00:34:08.040]  他很想轉移我們的焦點
[00:34:08.040 --> 00:34:11.040]  使我們將有限的資源能力
[00:34:11.040 --> 00:34:13.040]  將你很寶貴的光陰
[00:34:13.040 --> 00:34:16.040]  耗費在紛爭裡
[00:34:16.040 --> 00:34:20.040]  再沒有能力來執行上帝所託付給你的
[00:34:20.040 --> 00:34:23.040]  所以不要中計
[00:34:23.040 --> 00:34:26.040]  確實我們很理解
[00:34:26.040 --> 00:34:28.040]  有人的地方總是有爭拗
[00:34:28.040 --> 00:34:30.040]  避不了
[00:34:30.040 --> 00:34:33.040]  因為你和我舉手
[00:34:33.040 --> 00:34:35.040]  是不是壞人?你覺得
[00:34:35.040 --> 00:34:37.040]  你覺不覺得你是壞人?
[00:34:37.040 --> 00:34:39.040]  不覺得吧,我也不舉手
[00:34:39.040 --> 00:34:41.040]  但是是不是罪人?
[00:34:41.040 --> 00:34:43.040]  沒有人舉手的
[00:34:43.040 --> 00:34:46.040]  我們真的不是立心不良
[00:34:46.040 --> 00:34:49.040]  想搞亂當,想傷害弟兄姊妹
[00:34:49.040 --> 00:34:52.040]  因為我們真的不是壞人
[00:34:52.040 --> 00:34:54.040]  但我們都是罪人
[00:34:54.040 --> 00:34:56.040]  難免會有碰撞
[00:34:56.040 --> 00:34:59.040]  難免會有彼此虧欠的時候
[00:34:59.040 --> 00:35:03.040]  特別當我們只是著眼實現自己的願望
[00:35:03.040 --> 00:35:06.040]  當會眾只顧著沒有水喝而投訴
[00:35:06.040 --> 00:35:10.040]  當摩西只顧著上帝為何不為我平反而出事的時候
[00:35:10.040 --> 00:35:16.040]  當我們都忽略了上帝期望我們合一彼此去理解的時候
[00:35:16.040 --> 00:35:18.040]  教會的問題就越來越多
[00:35:18.040 --> 00:35:24.040]  所以其實這段經文對我們每一個都有一個很好的提醒
[00:35:24.040 --> 00:35:27.040]  就是我們需要互相守望
[00:35:27.040 --> 00:35:31.040]  我們不要被紛爭模糊了
[00:35:31.040 --> 00:35:34.040]  影響了我們對上帝的尊重
[00:35:34.040 --> 00:35:37.040]  以致我們才有力量去集中
[00:35:37.040 --> 00:35:40.040]  實踐上帝所託付給我們的使命
[00:35:40.040 --> 00:35:42.040]  真的,你想像一下
[00:35:42.040 --> 00:35:46.040]  其實如果教會的弟兄姊妹都能夠齊心一起起來侍奉上帝
[00:35:46.040 --> 00:35:50.040]  少一點去比較自己的得失的時候
[00:35:50.040 --> 00:35:52.040]  其實很多人與人之間相處的問題
[00:35:52.040 --> 00:35:55.040]  那些糾紛其實自然會迎刃而解
[00:35:55.040 --> 00:35:57.040]  不用那麼複雜
[00:35:57.040 --> 00:36:00.040]  當我們願意對準上帝的時候
[00:36:00.040 --> 00:36:05.040]  很多時候撒旦的詭計就會不攻自破
[00:36:05.040 --> 00:36:10.040]  所以求主監察潔淨我們的心思意念
[00:36:10.040 --> 00:36:14.040]  幫助我們真的無論對人對事
[00:36:14.040 --> 00:36:18.040]  給我們有一個更廣闊的胸襟
[00:36:18.040 --> 00:36:22.040]  更有耶穌基督的柔和謙卑的心腸
[00:36:22.040 --> 00:36:26.040]  以致我們的言行都能夠榮耀上帝
[00:36:26.040 --> 00:36:28.040]  造就身邊更多的人
[00:36:28.040 --> 00:36:30.040]  我們同心祈禱
[00:36:30.040 --> 00:36:35.040]  主啊,幫助我們
[00:36:35.040 --> 00:36:39.040]  讓我們真的可以對準祢
[00:36:39.040 --> 00:36:42.040]  上帝啊,我們其實每一個都有軟弱
[00:36:42.040 --> 00:36:47.040]  我們很多時候即使我們侍奉上帝祢
[00:36:47.040 --> 00:36:50.040]  但是有時候我們都會心懷異議
[00:36:50.040 --> 00:36:53.040]  有時候我們會過於體重自己的需要
[00:36:53.040 --> 00:36:55.040]  而忘記了上帝祢
[00:36:55.040 --> 00:36:58.040]  忽略了身邊的弟兄姊妹
[00:36:58.040 --> 00:37:02.040]  以致我們有時候很難去彰顯合一
[00:37:02.040 --> 00:37:04.040]  我們中了撒旦的詭計
[00:37:04.040 --> 00:37:08.040]  我們聚焦了在很多人事紛爭上
[00:37:08.040 --> 00:37:10.040]  以致我們不能夠對準祢
[00:37:10.040 --> 00:37:13.040]  上帝求祢藉著今天這段經文
[00:37:13.040 --> 00:37:16.040]  再一次認清我們的本相
[00:37:16.040 --> 00:37:17.040]  我們不是立心不良
[00:37:17.040 --> 00:37:18.040]  但我們都有血氣
[00:37:18.040 --> 00:37:20.040]  我們是罪人
[00:37:20.040 --> 00:37:22.040]  我們很需要上帝
[00:37:22.040 --> 00:37:25.040]  在你的寧時刻提醒保守我們
[00:37:25.040 --> 00:37:28.040]  我們也很需要頂姐妹互相扶持幫助
[00:37:28.040 --> 00:37:31.040]  以致我們真的可以專注在祢
[00:37:31.040 --> 00:37:33.040]  和祢的福音工作上
[00:37:33.040 --> 00:37:35.040]  以致我們真的能夠同心
[00:37:35.040 --> 00:37:39.040]  以上帝祢的益處為優先
[00:37:39.040 --> 00:37:42.040]  而放下輕看自己的成敗得失
[00:37:42.040 --> 00:37:45.040]  上帝幫助我們整個群體
[00:37:45.040 --> 00:37:47.040]  以致我們真的
[00:37:47.040 --> 00:37:48.040]  當有怒氣的時候
[00:37:48.040 --> 00:37:51.040]  當很想埋怨去負面的時候
[00:37:51.040 --> 00:37:53.040]  緊守我們的心
[00:37:53.040 --> 00:37:56.040]  讓我們可以真的去
[00:37:56.040 --> 00:37:59.040]  透過禱告專心來到祢的面前
[00:37:59.040 --> 00:38:02.040]  經歷上帝祢的潔淨和平安
[00:38:02.040 --> 00:38:03.040]  以致我們再有力量
[00:38:03.040 --> 00:38:05.040]  回到教會裡面
[00:38:05.040 --> 00:38:08.040]  和頂姐妹一起去復和
[00:38:08.040 --> 00:38:09.040]  一起去服侍祢
[00:38:09.040 --> 00:38:11.040]  為此我們獻上祈禱
[00:38:11.040 --> 00:38:12.040]  奉耶穌基督
[00:38:12.040 --> 00:38:14.040]  祢的名字來祈求
[00:38:14.040 --> 00:38:16.040]  阿們

