
[00:00:00.000 --> 00:00:20.000]  《大利文化(大禮務)條例草案》 - 全體委員會審議 - 第6章1至10節
[00:38:21.000 --> 00:38:29.000]  這是大義利祈禱的堅持,因為他忠於上帝,單單很想榮耀上帝。
[00:38:29.000 --> 00:38:40.000]  在這一季高中大專的主一學,一起上到中國教會的歷史,當中我們都很被上帝的工作,歷世歷代的人物所震撼。
[00:38:40.000 --> 00:38:52.000]  其中我想分享一個人物,成為今天的總結,這個人物是我其中最敬重的一個人物,這個人的中文名譯名叫做李愛銳。
[00:38:52.000 --> 00:38:58.000]  李愛銳的事跡翻譯成電影,有一本書叫做烈火戰車。
[00:38:58.000 --> 00:39:11.000]  1924年的奧運會,李愛銳為了貫徹蘇格蘭長老的教導,遵守安息日聖日的教導,
[00:39:11.000 --> 00:39:21.000]  他為了榮耀神而放棄了為自己國家奔跑最擅長的100米奧運的項目。
[00:39:21.000 --> 00:39:29.000]  這樣的消息驚動了全世界,當時英國的傳媒嚴厲譴責他的行為,等同於叛國。
[00:39:29.000 --> 00:39:38.000]  當他改跑他最不擅長的400米的時候,一個男的按摩師送了他一句金句:
[00:39:38.000 --> 00:39:43.000]  「尊重我,我必尊重他」,這個「我」當然是在說上帝,
[00:39:43.000 --> 00:39:52.000]  帶著神的榮耀,他的目的就是得到上帝的應許。他以短跑的方式完成了400米的賽事,
[00:39:52.000 --> 00:39:58.000]  最後還破了世界紀錄,拿下奧運金牌冠軍。
[00:39:58.000 --> 00:40:06.000]  他堅持榮耀神的原則,在神的恩典下,讓全世界的人看到神的榮耀。
[00:40:06.000 --> 00:40:16.000]  神果然厚,似乎一切敬畏他的人。英國的傳媒也對他改變了態度,視他為民族裡的英雄。
[00:40:16.000 --> 00:40:25.000]  但是在世俗榮耀最高最高的高峰的時候,他卻選擇履行在神面前的承諾,
[00:40:25.000 --> 00:40:36.000]  去遠方中國奉獻他的一生。23歲的時候,他在1925年踏上他立志實踐的神裡面的諾言,
[00:40:36.000 --> 00:40:47.000]  去到當時軍閥割據,戰火燎天的中國,默默地在中心帶著喜樂,在天津一所學校裡服侍年輕人。
[00:40:47.000 --> 00:40:59.000]  1933年,當時有加拿大的記者訪問李愛銳,問道,你真的很高興將生命全面奉上你現在的侍奉嗎?
[00:40:59.000 --> 00:41:10.000]  難道你不留戀在昔日閃耀的鎂光燈,蜂擁的人潮,激動的觀眾,大聲的歡呼,珍惜每一次的慶功宴嗎?
[00:41:10.000 --> 00:41:20.000]  李愛銳這樣回答道,當然,人有時候很自然地想到這一切,但是我更加喜歡現在的侍奉,
[00:41:20.000 --> 00:41:33.000]  因為現在裡面的工作遠遠超乎你所說的一切。你知道嗎?這一份榮耀是一個永遠不會腦壞的冠冕。
[00:41:33.000 --> 00:41:45.000]  在抗日戰爭中,李愛銳也很努力支援中國抗日軍隊,有一次李愛銳聽到六國的戰士被日本人抓了並要行刑,
[00:41:45.000 --> 00:41:53.000]  他立刻說到當時的現場,一個老人家告訴李愛銳,原來有一個士兵奄奄一息,尚有氣息,
[00:41:53.000 --> 00:42:09.000]  李愛銳立刻將這個士兵從屠宰場送到武記院的醫院裡面,李愛銳在這個病房裡面守了三天三夜,直到這個士兵逃離生命的危險。
[00:42:09.000 --> 00:42:19.000]  1941年,當時中國的戰局很不穩定,英國政府勸喻所有的公民,所有的人民都要撤退,離開中國。
[00:42:19.000 --> 00:42:28.000]  5月的時候,李愛銳安排當時華人的太太和妻兒離開中國到加拿大去暫避,
[00:42:28.000 --> 00:42:36.000]  不過自己卻留在河北省南部繼續參加救治傷民和接濟難民的軍隊服務。
[00:42:36.000 --> 00:42:46.000]  1943年,當他被日軍軍閥佔據了山東省集中營的時候,李愛銳成為人質。
[00:42:46.000 --> 00:43:01.000]  在最黑暗的時候,他仍然發揮人性裡面的光芒,藉著上帝的愛和喜樂,在黑暗的地方,這個集中營帶給人平安、喜樂和盼望。
[00:43:01.000 --> 00:43:20.000]  有一個困在集中營裡的年輕人,蘭格登古海,在他所寫的山東集中營的一本書裡面,他描述了李愛銳的事蹟。
[00:43:20.000 --> 00:43:32.000]  他說,當時李愛銳其實是一個充滿幽默感和熱愛生命的人,他的熱誠和魅力,令大家在那段艱苦的日子裡面很容易去度過。
[00:43:32.000 --> 00:43:47.000]  李愛銳是我所認識的人當中最接近聖人的一位。1945年2月21日,李愛銳死在集中營裡面,主懷安息。
[00:43:47.000 --> 00:44:09.000]  李愛銳雖然沒有像大耳裡一樣逃避了死亡,上帝也沒有施行他的手去拯救他,不過他的生命卻是告訴我們,不單止李愛銳,歷世歷代的信徒,他們願意付上他們的生命,將這個福音傳遞給我們。
[00:44:09.000 --> 00:44:23.000]  認識上帝,服侍上帝,是一個榮耀的事蹟,上帝是值得我們一生去追求,值得我們付上一切,能夠侍奉上帝是一個最榮耀的事件。
[00:44:23.000 --> 00:44:33.000]  李愛銳說,你知道嗎?這份榮耀是一個永遠不會腦壞的冠冕,讓我們一起祈禱。

