
[00:00:00.000 --> 00:00:06.000]  李姐妹,午安
[00:20:18.000 --> 00:20:20.000]  嘻嘻哈哈地跟大英姊妹建立關係
[00:20:20.000 --> 00:20:22.000]  我也想的
[00:20:22.000 --> 00:20:24.000]  但有時候真的發現
[00:20:24.000 --> 00:20:27.000]  原來當身邊的大英姊妹有點不妥當的時候
[00:20:27.000 --> 00:20:29.000]  我真的要去學習
[00:20:29.000 --> 00:20:31.000]  去勇敢提醒
[00:20:31.000 --> 00:20:32.000]  可能你會害怕
[00:20:32.000 --> 00:20:33.000]  可能你會掙扎
[00:20:33.000 --> 00:20:36.000]  可能你會擔心會否因為這樣破壞關係
[00:20:36.000 --> 00:20:39.000]  但當你知道你是為對方好的時候
[00:20:39.000 --> 00:20:41.000]  你去勇敢的
[00:20:41.000 --> 00:20:44.000]  就是衝破、擺脫這個掙扎
[00:20:44.000 --> 00:20:48.000]  其實這樣才能夠更深的建立關係
[00:20:48.000 --> 00:20:50.000]  因為這個關係不是留於表面
[00:20:50.000 --> 00:20:53.000]  只是嘻嘻哈哈學玩樂的關係
[00:20:55.000 --> 00:20:57.000]  第三點,也是最後一點
[00:20:57.000 --> 00:20:59.000]  有帶提醒我們的就是
[00:20:59.000 --> 00:21:02.000]  有些人你們要傳懼怕的心連同他們
[00:21:02.000 --> 00:21:06.000]  連被情慾沾染的衣服也當厭惡
[00:21:06.000 --> 00:21:08.000]  這裡說的懼怕
[00:21:08.000 --> 00:21:10.000]  其實是有敬畏一神的意思
[00:21:10.000 --> 00:21:12.000]  是指當時信徒
[00:21:12.000 --> 00:21:16.000]  如果真的要處理那些受被迷惑的信徒的時候的態度
[00:21:16.000 --> 00:21:19.000]  是要傳一個敬畏神的心
[00:21:19.000 --> 00:21:22.000]  另外那些情慾被沾染的衣服
[00:21:22.000 --> 00:21:24.000]  也當厭惡是甚麼意思呢
[00:21:24.000 --> 00:21:27.000]  原來猶太人有一個這樣的觀念
[00:21:27.000 --> 00:21:30.000]  就是當你接觸了那些不潔的物
[00:21:30.000 --> 00:21:32.000]  你的人就會不潔
[00:21:32.000 --> 00:21:36.000]  所以那些任意放蕩情慾的人的衣服是不潔的
[00:21:36.000 --> 00:21:39.000]  我們要避開,不要碰到
[00:21:39.000 --> 00:21:41.000]  以至令到自己也不潔
[00:21:41.000 --> 00:21:43.000]  那整句說的是甚麼呢
[00:21:43.000 --> 00:21:45.000]  其實是說當信徒
[00:21:45.000 --> 00:21:49.000]  要處理那些被迷惑的信徒的時候
[00:21:49.000 --> 00:21:52.000]  不單止我們要傳一個敬畏神的心
[00:21:52.000 --> 00:21:54.000]  並且要非常謹慎
[00:21:54.000 --> 00:21:59.000]  不要輕忽的讓自己有機會陷入罪惡之中
[00:21:59.000 --> 00:22:01.000]  當要去做勸勉
[00:22:01.000 --> 00:22:04.000]  去做提醒人的工作的時候
[00:22:04.000 --> 00:22:07.000]  可能有時真的會吃力不討好
[00:22:07.000 --> 00:22:10.000]  可能有時也會令你灰心
[00:22:10.000 --> 00:22:13.000]  令你失望,甚至想放棄
[00:22:13.000 --> 00:22:16.000]  因為你去勸導他,去提醒他
[00:22:16.000 --> 00:22:18.000]  他不一定樂意接受
[00:22:18.000 --> 00:22:20.000]  可能嚴重一點的是
[00:22:20.000 --> 00:22:22.000]  他不聽你勸,對吧
[00:22:22.000 --> 00:22:24.000]  會不會因為他不聽你勸
[00:22:24.000 --> 00:22:26.000]  不接受你的提醒
[00:22:26.000 --> 00:22:28.000]  你會不會生他氣
[00:22:28.000 --> 00:22:31.000]  你會不會不理他,不理他呢
[00:22:31.000 --> 00:22:33.000]  如果你因為這樣
[00:22:33.000 --> 00:22:35.000]  不理他,不理他,你生他氣
[00:22:35.000 --> 00:22:37.000]  因為他不聽你勸,你生他氣
[00:22:37.000 --> 00:22:41.000]  其實變相你也是在製造分裂
[00:22:41.000 --> 00:22:45.000]  相信都是神起乙的事情
[00:22:45.000 --> 00:22:48.000]  與弟姐妹之間有界體,有嚴曲
[00:22:48.000 --> 00:22:50.000]  都不是神起乙的事情
[00:22:50.000 --> 00:22:54.000]  因為神起乙的是人要復活,人要相愛
[00:22:54.000 --> 00:22:58.000]  不過人大多數都是傾向喜歡逃避
[00:22:58.000 --> 00:23:00.000]  多於喜歡去面對
[00:23:00.000 --> 00:23:03.000]  特別是在關係的事情上
[00:23:03.000 --> 00:23:05.000]  當大家都不合
[00:23:05.000 --> 00:23:08.000]  大家都相處不了,又如何?
[00:23:08.000 --> 00:23:10.000]  分開吧,對吧
[00:23:10.000 --> 00:23:14.000]  古語有云,道不同,不相為謀
[00:23:14.000 --> 00:23:18.000]  合則來,不合則去,對吧
[00:23:18.000 --> 00:23:21.000]  現代的就用割席這個字,對吧
[00:23:21.000 --> 00:23:23.000]  割席吧,對吧
[00:23:23.000 --> 00:23:26.000]  不過,如果因為不合
[00:23:26.000 --> 00:23:29.000]  大家不合,就割席
[00:23:29.000 --> 00:23:33.000]  你會發現你是越來越少圈子
[00:23:33.000 --> 00:23:35.000]  甚至你會發現
[00:23:35.000 --> 00:23:39.000]  你越來越少交到心的弟姐妹
[00:23:39.000 --> 00:23:42.000]  因為一不合,就分開
[00:23:42.000 --> 00:23:44.000]  一不合,我就不跟你玩
[00:23:44.000 --> 00:23:46.000]  一不合,我就分開
[00:23:46.000 --> 00:23:50.000]  其實這是不是也是上帝起乙的事情呢?
[00:23:50.000 --> 00:23:53.000]  弟姐妹,我們要小心
[00:23:53.000 --> 00:23:56.000]  當要提醒人的工作的時候
[00:23:56.000 --> 00:23:58.000]  不要因為對方的反應
[00:23:58.000 --> 00:24:00.000]  不如你的預期
[00:24:00.000 --> 00:24:04.000]  而讓你與對方的關係有所破裂
[00:24:04.000 --> 00:24:06.000]  繼而成為小圈子
[00:24:06.000 --> 00:24:09.000]  這都不是神所起乙的事情
[00:24:09.000 --> 00:24:15.000]  弟姐妹,在熟齡的群體當中
[00:24:15.000 --> 00:24:17.000]  去建立關係
[00:24:17.000 --> 00:24:21.000]  有時真是不似我們的預期
[00:24:21.000 --> 00:24:25.000]  會有磨擦,會有衝突
[00:24:25.000 --> 00:24:27.000]  跟著我們成長
[00:24:27.000 --> 00:24:33.000]  我們每個人的成長性格、價值觀都很不同
[00:24:33.000 --> 00:24:38.000]  未必每個人與自己相處得很好
[00:24:38.000 --> 00:24:42.000]  能夠與自己建立深厚的關係
[00:24:42.000 --> 00:24:45.000]  但聖經教導我們
[00:24:45.000 --> 00:24:49.000]  不是與自己不同的人相處不了
[00:24:49.000 --> 00:24:52.000]  就不與他相處
[00:24:52.000 --> 00:24:55.000]  而是要學習,學習憐憫
[00:24:55.000 --> 00:24:58.000]  學習跳入對方,明白對方的困難
[00:24:58.000 --> 00:25:00.000]  明白對方的處境
[00:25:00.000 --> 00:25:04.000]  我們才可以擁抱他,而不是推開他
[00:25:04.000 --> 00:25:08.000]  還有,不要因為怕關係受到破壞
[00:25:08.000 --> 00:25:11.000]  而不敢作出愛心的提醒
[00:25:11.000 --> 00:25:14.000]  在過程中,我們真的會有掙扎
[00:25:14.000 --> 00:25:18.000]  但要看到對方在危險中
[00:25:18.000 --> 00:25:20.000]  我不再提醒他,他死定了
[00:25:20.000 --> 00:25:23.000]  提醒對方是為對方好的時候
[00:25:23.000 --> 00:25:25.000]  我們勇敢地去提醒
[00:25:25.000 --> 00:25:27.000]  害怕的不要緊
[00:25:27.000 --> 00:25:30.000]  找導師跟你一起去做提醒的工作
[00:25:30.000 --> 00:25:33.000]  害怕的兩份
[00:25:33.000 --> 00:25:35.000]  最後,我們要小心
[00:25:35.000 --> 00:25:38.000]  不要因為對方拒絕你的善意
[00:25:38.000 --> 00:25:40.000]  令你受傷害,而不開心
[00:25:40.000 --> 00:25:42.000]  而令你不喜歡他
[00:25:42.000 --> 00:25:46.000]  破壞了關係,繼而成為小圈子
[00:25:46.000 --> 00:25:53.000]  令我們同樣在做令神不喜悅的事情
[00:25:53.000 --> 00:25:57.000]  大抵姐妹,如果要做到以上三點
[00:25:57.000 --> 00:26:01.000]  也不是要靠自己去做
[00:26:01.000 --> 00:26:04.000]  要走出來,真的很需要靠聖靈
[00:26:04.000 --> 00:26:06.000]  他需要靠神
[00:26:06.000 --> 00:26:09.000]  所以在二十一節,他這樣說
[00:26:09.000 --> 00:26:12.000]  「要保守自己在神的愛中
[00:26:12.000 --> 00:26:17.000]  仰望我們主耶穌基督的念問直到永生
[00:26:17.000 --> 00:26:20.000]  要保守自己常在神的愛裡
[00:26:20.000 --> 00:26:24.000]  保守這個字,英文是keep,要keep住
[00:26:24.000 --> 00:26:27.000]  保守在神的愛裡,保持仰望主
[00:26:27.000 --> 00:26:31.000]  所以,大抵姐妹,你不要以為靠自己
[00:26:31.000 --> 00:26:34.000]  就能做到關係突破和進心
[00:26:34.000 --> 00:26:38.000]  要靠上帝,靠聖靈的工作」
[00:26:38.000 --> 00:26:43.000]  不知道大家還記不記得上星期訪問的講道
[00:26:43.000 --> 00:26:48.000]  他說人靠自己的行律法,是不可以輕易的
[00:26:48.000 --> 00:26:50.000]  是做不到神的標準
[00:26:50.000 --> 00:26:54.000]  唯有人如何一次一次回到神的面前
[00:26:54.000 --> 00:26:56.000]  去承認自己做不到
[00:26:56.000 --> 00:27:00.000]  等待神的幫助,原諒和改變
[00:27:00.000 --> 00:27:04.000]  我們才能做得比之前好
[00:27:04.000 --> 00:27:07.000]  不是完美,不是等於你完美
[00:27:07.000 --> 00:27:09.000]  是做得比之前好
[00:27:09.000 --> 00:27:12.000]  期望的是每一次回到神面前求幫助
[00:27:12.000 --> 00:27:15.000]  我們就能做得比之前好
[00:27:15.000 --> 00:27:18.000]  所以大抵姐妹,不是靠自己
[00:27:18.000 --> 00:27:20.000]  當面倒跌到關係上的困難時
[00:27:20.000 --> 00:27:23.000]  我們祈禱去依靠上帝
[00:27:25.000 --> 00:27:30.000]  領誦妹,其實我是一個很容易和別人割席的人
[00:27:30.000 --> 00:27:33.000]  如果你有聽過我的講道
[00:27:33.000 --> 00:27:35.000]  你應該聽過我的講道
[00:27:35.000 --> 00:27:38.000]  其實我很怕被人拒絕的感覺
[00:27:38.000 --> 00:27:42.000]  所以在別人未拒絕我,未推開我之前
[00:27:42.000 --> 00:27:44.000]  我就要推開別人
[00:27:44.000 --> 00:27:47.000]  和我不合,不要緊,不合就算了
[00:27:47.000 --> 00:27:50.000]  不要做朋友了,我就很想推開他
[00:27:50.000 --> 00:27:53.000]  我是一個很典型的零同一百的人
[00:27:53.000 --> 00:27:55.000]  我很極端的
[00:27:55.000 --> 00:27:58.000]  所以我也是在學習這個功課
[00:27:58.000 --> 00:28:02.000]  最近有一次要開導師會
[00:28:02.000 --> 00:28:05.000]  和導師一起開會
[00:28:05.000 --> 00:28:11.000]  在過程中,大家對團契的安排和看法
[00:28:11.000 --> 00:28:14.000]  甚至團契理念的事情上
[00:28:14.000 --> 00:28:17.000]  我們都有不同的看法和意見
[00:28:17.000 --> 00:28:19.000]  簡單來說就是
[00:28:19.000 --> 00:28:22.000]  大家都有自己的立場
[00:28:22.000 --> 00:28:24.000]  大家有自己的意見
[00:28:24.000 --> 00:28:26.000]  其中一句說話
[00:28:26.000 --> 00:28:29.000]  其中一句導師說的話
[00:28:29.000 --> 00:28:32.000]  令我感到很不舒服
[00:28:32.000 --> 00:28:36.000]  當刻的我,我真的有點不開心和有點生氣
[00:28:36.000 --> 00:28:41.000]  我不明白怎樣才能令對方明白我的想法
[00:28:41.000 --> 00:28:44.000]  怎樣才能說得到他接受我的看法
[00:28:44.000 --> 00:28:46.000]  我也想不到方法
[00:28:46.000 --> 00:28:51.000]  剛好因為時間差不多要去崇拜
[00:28:51.000 --> 00:28:56.000]  所以我就說,不如下次約了房子一起談吧
[00:28:56.000 --> 00:28:58.000]  這樣就完了
[00:28:58.000 --> 00:29:00.000]  因為一來我真的搞不定
[00:29:00.000 --> 00:29:02.000]  我也不知道怎樣談
[00:29:02.000 --> 00:29:04.000]  到了崇拜
[00:29:04.000 --> 00:29:07.000]  其實我都不是很集中到崇拜
[00:29:07.000 --> 00:29:10.000]  我心裡只想到一樣東西
[00:29:10.000 --> 00:29:14.000]  就是大家猜猜你心裡在想什麼
[00:29:14.000 --> 00:29:17.000]  不合適嗎?算吧,不要一起
[00:29:17.000 --> 00:29:20.000]  我心裡只想到這件事
[00:29:20.000 --> 00:29:22.000]  但在崇拜的過程
[00:29:22.000 --> 00:29:25.000]  其實我也不是很投入到敬拜和講道
[00:29:25.000 --> 00:29:28.000]  但在崇拜的過程中,我一直去祈禱
[00:29:28.000 --> 00:29:32.000]  我求主幫助我去面對這個困難
[00:29:32.000 --> 00:29:34.000]  但神很有趣
[00:29:34.000 --> 00:29:36.000]  神讓我想到什麼呢?
[00:29:36.000 --> 00:29:40.000]  祂讓我想到,其實這個導師很好
[00:29:40.000 --> 00:29:42.000]  他不是有空無聊
[00:29:42.000 --> 00:29:45.000]  沒什麼事做才來做導師
[00:29:45.000 --> 00:29:48.000]  我看到他很用心去照顧小組
[00:29:48.000 --> 00:29:53.000]  他也花了很多時間和心思去陪同行
[00:29:53.000 --> 00:29:55.000]  當我想到這一點的時候
[00:29:55.000 --> 00:29:58.000]  我真的沒那麼生氣
[00:29:58.000 --> 00:30:03.000]  我沒有讓自己繼續去轉在自己的立場裡
[00:30:03.000 --> 00:30:05.000]  我不是只停留在轉
[00:30:05.000 --> 00:30:08.000]  用什麼方法去爭取勝利
[00:30:08.000 --> 00:30:11.000]  而是我想到這個導師的好
[00:30:11.000 --> 00:30:13.000]  當我想到這個導師的好的時候
[00:30:13.000 --> 00:30:15.000]  我真的沒那麼生氣
[00:30:15.000 --> 00:30:17.000]  我真的可以下了一口氣
[00:30:17.000 --> 00:30:21.000]  在完善後,我就走到這個導師身邊
[00:30:21.000 --> 00:30:23.000]  我便說,我們再約吧
[00:30:23.000 --> 00:30:25.000]  我也明白你的想法
[00:30:25.000 --> 00:30:28.000]  但其實大家都為年青人好
[00:30:28.000 --> 00:30:31.000]  大家都很想年青人可以更愛主
[00:30:31.000 --> 00:30:34.000]  大家都想年青人在主裡面更加成長
[00:30:34.000 --> 00:30:35.000]  更加堅固
[00:30:35.000 --> 00:30:38.000]  我相信我們是可以談到的
[00:30:38.000 --> 00:30:41.000]  我們談到不對的都可以談到對的
[00:30:41.000 --> 00:30:45.000]  但更神奇的事情便發生了
[00:30:45.000 --> 00:30:48.000]  這個導師竟然跟我說
[00:30:48.000 --> 00:30:50.000]  他覺得自己剛才那句說話
[00:30:50.000 --> 00:30:52.000]  好像說得不太好
[00:30:52.000 --> 00:30:54.000]  這個表達也不太好
[00:30:54.000 --> 00:30:57.000]  我真的覺得這個導師很好
[00:30:57.000 --> 00:30:59.000]  大家覺不覺?
[00:30:59.000 --> 00:31:01.000]  這個導師很有自省能力
[00:31:01.000 --> 00:31:03.000]  其實這個導師真的很好
[00:31:03.000 --> 00:31:06.000]  上帝就是這麼神奇的
[00:31:06.000 --> 00:31:09.000]  如果靠自己,按我的想法
[00:31:09.000 --> 00:31:11.000]  按我的立場,按我的成長
[00:31:11.000 --> 00:31:13.000]  我只是想推開他
[00:31:13.000 --> 00:31:15.000]  我不想再跟他合作
[00:31:15.000 --> 00:31:18.000]  但靠上帝,我能夠擁抱他
[00:31:18.000 --> 00:31:21.000]  我可以繼續跟他溝通
[00:31:21.000 --> 00:31:23.000]  可以繼續跟他對話
[00:31:23.000 --> 00:31:26.000]  這就是我的分享
[00:31:26.000 --> 00:31:29.000]  丁姐妹,真的嗎?
[00:31:29.000 --> 00:31:32.000]  要能夠做到去憐憫對方
[00:31:32.000 --> 00:31:36.000]  能夠做到跳入對方的處境去想
[00:31:36.000 --> 00:31:39.000]  要能夠有勇氣、勇敢去提醒
[00:31:39.000 --> 00:31:42.000]  要能夠做到不會因對方的反應
[00:31:42.000 --> 00:31:45.000]  而破壞關係,不是靠自己
[00:31:45.000 --> 00:31:48.000]  是很需要一次一次回到神的面前
[00:31:48.000 --> 00:31:52.000]  去求神幫助,依靠聖靈的能力

