
[00:00:00.000 --> 00:00:04.000]  好,謝謝敬拜隊,很感動的敬拜
[00:21:48.380 --> 00:21:50.380]  當這件事發生之後
[00:21:50.380 --> 00:21:53.380]  若娜她逃避不了
[00:21:53.380 --> 00:21:58.380]  也說透過水手、透過她創作的風暴
[00:21:58.380 --> 00:22:02.380]  再一次讓若娜去面對自己的枯燥
[00:22:02.380 --> 00:22:05.380]  再一次去面對自己心中的憎惡
[00:22:05.380 --> 00:22:08.380]  要讓風暴停止
[00:22:08.380 --> 00:22:12.380]  若娜一定需要去回應神給她的枯燥
[00:22:12.380 --> 00:22:16.380]  去傳福音給她不喜歡的人
[00:22:16.380 --> 00:22:19.380]  各位,你想
[00:22:19.380 --> 00:22:21.380]  若娜會怎樣回應神?
[00:22:21.380 --> 00:22:23.380]  她會怎樣回應?
[00:22:23.380 --> 00:22:27.380]  在經文的第十二節稿中
[00:22:27.380 --> 00:22:28.380]  若娜回應
[00:22:28.380 --> 00:22:31.380]  她說:「你們把我抬起來
[00:22:31.380 --> 00:22:35.380]  在海中,海就平靜了
[00:22:35.380 --> 00:22:38.380]  我知道你們租借大方是因我的緣故」
[00:22:38.380 --> 00:22:43.380]  若娜選擇用死亡去回應野外的枯燥
[00:22:43.380 --> 00:22:46.380]  若娜用行動來表達她對於神的不滿
[00:22:46.380 --> 00:22:49.380]  對於你為神的不滿
[00:22:49.380 --> 00:22:53.380]  她不願意給他們任何機會去悔改
[00:22:53.380 --> 00:22:57.380]  若娜的死亡不是一個英雄主義
[00:22:57.380 --> 00:23:01.380]  她選擇被丟入海裡其實是一種逃避
[00:23:01.380 --> 00:23:07.380]  她不願意讓福音進入到你為神的人的生命當中
[00:23:07.380 --> 00:23:10.380]  她自己希望她自己的人民
[00:23:10.380 --> 00:23:13.380]  以色列人可以得到神的憐憫
[00:23:13.380 --> 00:23:16.380]  所以若娜不希望你為神的很斜岸的亞洲人
[00:23:16.380 --> 00:23:18.380]  可以得到神的恩典
[00:23:18.380 --> 00:23:20.380]  因為如果他們得到
[00:23:20.380 --> 00:23:22.380]  他們的人民就沒有了希望
[00:23:22.380 --> 00:23:24.380]  所以她寧願選擇死亡
[00:23:24.380 --> 00:23:30.380]  都不願意讓那些很斜岸的人得到被拯救的機會
[00:23:30.380 --> 00:23:32.380]  大英姐妹,想和你講
[00:23:32.380 --> 00:23:37.380]  這就是耶穌想讓若娜所見到的
[00:23:37.380 --> 00:23:41.380]  耶穌不但要讓若娜看見她自己內心的憎惡
[00:23:41.380 --> 00:23:49.380]  也要讓她看見自己不在乎別人也有救恩需要的這件事
[00:23:49.380 --> 00:23:52.380]  大英姐妹,想問你
[00:23:52.380 --> 00:23:56.380]  我們的生命當中有沒有類似這種暴風雨?
[00:23:56.380 --> 00:24:01.380]  有沒有一件事發生讓我們看清楚自己
[00:24:01.380 --> 00:24:03.380]  其實也不斷地想到自己
[00:24:03.380 --> 00:24:05.380]  沒有在乎其他人的需要
[00:24:05.380 --> 00:24:07.380]  有沒有這樣?
[00:24:07.380 --> 00:24:11.380]  我自己做一個例子
[00:24:11.380 --> 00:24:14.380]  我看見自己最多的內心
[00:24:14.380 --> 00:24:16.380]  看見自己的憎惡
[00:24:16.380 --> 00:24:19.380]  就是在一個運動的時光上
[00:24:19.380 --> 00:24:23.380]  我和凌風傳道一起釋放足球隊
[00:24:23.380 --> 00:24:28.380]  在球場大家都用盡全力踢球
[00:24:28.380 --> 00:24:31.380]  比賽很緊張,沒有太多時間思考
[00:24:31.380 --> 00:24:35.380]  有時候球員脾氣一上身就有衝突
[00:24:35.380 --> 00:24:40.380]  在球場上可以看到大家最真實的一面
[00:24:40.380 --> 00:24:42.380]  因為比賽很緊張,沒有太多時間思考
[00:24:42.380 --> 00:24:45.380]  所以最真實的真我就很容易出現
[00:24:45.380 --> 00:24:50.380]  球場是一個很好的熟練、操練的平台
[00:24:50.380 --> 00:24:55.380]  除了在場上沒有共操考
[00:24:55.380 --> 00:24:58.380]  這是個人的修養問題之外
[00:24:58.380 --> 00:25:02.380]  我覺得在球隊裡面最困難對我自己來說
[00:25:02.380 --> 00:25:07.380]  我覺得最困難的就是衝突管理這件事
[00:25:07.380 --> 00:25:10.380]  衝突管理是我自己覺得最困難
[00:25:10.380 --> 00:25:13.380]  而球員在球場上有衝突的時候
[00:25:13.380 --> 00:25:16.380]  讓對方連晚去和好
[00:25:16.380 --> 00:25:20.380]  是一個非常困難的一件事
[00:25:20.380 --> 00:25:22.380]  很困難的
[00:25:22.380 --> 00:25:25.380]  當有情緒的時候你會很清楚地知道
[00:25:25.380 --> 00:25:27.380]  楊娜的掙扎
[00:25:27.380 --> 00:25:31.380]  你會有很多不開心的情緒在心裡
[00:25:31.380 --> 00:25:33.380]  你會明白到楊娜的掙扎
[00:25:33.380 --> 00:25:40.380]  楊娜她透過死亡去回應她的使命
[00:25:40.380 --> 00:25:43.380]  這件事我們學到
[00:25:43.380 --> 00:25:49.380]  我們學到連晚的反而詞不是什麼都不做
[00:25:49.380 --> 00:25:53.380]  連晚的反而詞是報復,是加倍奉附
[00:25:53.380 --> 00:25:54.380]  再說一次
[00:25:54.380 --> 00:25:57.380]  連晚的反而詞不是什麼都不做
[00:25:57.380 --> 00:26:01.380]  反而是報復,是加倍奉附
[00:26:01.380 --> 00:26:03.380]  去打人家
[00:26:03.380 --> 00:26:07.380]  亞洲大國讓以色列人經歷了這麼多痛苦
[00:26:07.380 --> 00:26:15.380]  讓楊娜當然不願意把祝福帶入傷害她的人民群中
[00:26:15.380 --> 00:26:21.380]  讓亞洲人不單是感受到他們的難過
[00:26:21.380 --> 00:26:23.380]  還要加倍奉附
[00:26:23.380 --> 00:26:24.380]  讓他們得不到永生
[00:26:24.380 --> 00:26:29.380]  這就是她死亡選擇被釣入海的原因
[00:26:29.380 --> 00:26:32.380]  在球場上一模一樣
[00:26:32.380 --> 00:26:34.380]  衝突發生的時候
[00:26:34.380 --> 00:26:38.380]  球員通常不是選擇給連晚
[00:26:38.380 --> 00:26:42.380]  通常是選擇很快就開始打,開始報復
[00:26:42.380 --> 00:26:47.380]  一定要對方可以感受到自己同等的痛苦才會停手
[00:26:47.380 --> 00:26:52.380]  甚至會出現到加倍奉附的情況發生
[00:26:52.380 --> 00:26:56.380]  我經常跟凌鋒說一句話
[00:26:56.380 --> 00:26:58.380]  我跟他說
[00:26:58.380 --> 00:27:00.380]  在這群球員的身上
[00:27:00.380 --> 00:27:02.380]  我看見我自己
[00:27:02.380 --> 00:27:07.380]  我看見自己相同都會有同樣的反應
[00:27:07.380 --> 00:27:09.380]  甚至不一定在球場上
[00:27:09.380 --> 00:27:12.380]  可能在自己家庭裡,在自己工作的時候
[00:27:12.380 --> 00:27:14.380]  有時候自己都會有血氣
[00:27:14.380 --> 00:27:15.380]  很想發脾氣
[00:27:15.380 --> 00:27:19.380]  很想用不好的方法去回應
[00:27:19.380 --> 00:27:21.380]  我印象很深刻
[00:27:21.380 --> 00:27:23.380]  當我跟凌鋒分享這句話
[00:27:23.380 --> 00:27:26.380]  我跟他說在球員身上看到自己的時候
[00:27:26.380 --> 00:27:28.380]  他就跟我說
[00:27:28.380 --> 00:27:31.380]  Marcus,這就是人性
[00:27:31.380 --> 00:27:33.380]  當他說亂的話的時候
[00:27:33.380 --> 00:27:36.380]  我真的明白了
[00:27:36.380 --> 00:27:37.380]  印象很深刻
[00:27:37.380 --> 00:27:39.380]  謝謝你,大興
[00:27:39.380 --> 00:27:40.380]  OK
[00:27:40.380 --> 00:27:41.380]  大興姐妹
[00:27:41.380 --> 00:27:45.380]  當我們與人發生衝突的時候
[00:27:45.380 --> 00:27:47.380]  我們是不是可以選擇
[00:27:47.380 --> 00:27:51.380]  在處理我們心裡的情緒的同時間
[00:27:51.380 --> 00:27:55.380]  學習去看到其他人的需要
[00:27:55.380 --> 00:27:57.380]  我們可不可以見到這件事
[00:27:57.380 --> 00:27:59.380]  我們可不可以學到這件事
[00:27:59.380 --> 00:28:03.380]  連晚和報復加倍奉還
[00:28:03.380 --> 00:28:05.380]  你會選擇哪一個呢?
[00:28:05.380 --> 00:28:06.380]  奉還
[00:28:06.380 --> 00:28:08.380]  這個廣東話字很難
[00:28:08.380 --> 00:28:13.380]  你會選擇哪一個選擇去回應你的敵人呢?
[00:28:13.380 --> 00:28:16.380]  連晚或者攻擊對方呢?
[00:28:16.380 --> 00:28:18.380]  我希望你去想
[00:28:18.380 --> 00:28:19.380]  希望你去想
[00:28:19.380 --> 00:28:22.380]  這就是我們第二個點的見面
[00:28:22.380 --> 00:28:23.380]  最後
[00:28:23.380 --> 00:28:25.380]  我們來到最後一個點
[00:28:25.380 --> 00:28:28.380]  信任上大的連晚
[00:28:28.380 --> 00:28:31.380]  在《苑拿書》的第一章的結尾
[00:28:31.380 --> 00:28:34.380]  事情的發生變得很戲劇化
[00:28:34.380 --> 00:28:36.380]  最後第三節
[00:28:36.380 --> 00:28:38.380]  最後的三節講道
[00:28:38.380 --> 00:28:41.380]  他們誰將苑拿台起拋在海中
[00:28:41.380 --> 00:28:43.380]  海的曠浪做平食料
[00:28:43.380 --> 00:28:45.380]  那些人變大大見過的野蛙
[00:28:45.380 --> 00:28:47.380]  向野蛙獻祭
[00:28:47.380 --> 00:28:48.380]  並且許願
[00:28:48.380 --> 00:28:52.380]  野蛙安排一條大魚吞了苑拿
[00:28:52.380 --> 00:28:55.380]  牠在魚腹中三日三夜
[00:28:55.380 --> 00:28:57.380]  就如同苑拿的期盼
[00:28:57.380 --> 00:28:59.380]  牠被吊入海中
[00:28:59.380 --> 00:29:01.380]  牠達成了牠的目標
[00:29:01.380 --> 00:29:05.380]  牠不讓尼尼維成人得到救恩
[00:29:05.380 --> 00:29:06.380]  聽到神的說話
[00:29:06.380 --> 00:29:08.380]  牠達成了這個目標
[00:29:08.380 --> 00:29:11.380]  神很清楚地知道
[00:29:11.380 --> 00:29:15.380]  牠這個舉動的動作的背後
[00:29:15.380 --> 00:29:17.380]  是有另外一個原因
[00:29:17.380 --> 00:29:20.380]  牠為什麼要做死亡這件事情呢
[00:29:20.380 --> 00:29:23.380]  因為牠對自己國家的愛
[00:29:23.380 --> 00:29:25.380]  因為牠很愛自己的國家
[00:29:25.380 --> 00:29:28.380]  野蛙很知道苑拿很想
[00:29:28.380 --> 00:29:30.380]  牠心裏面的感受變成明白
[00:29:30.380 --> 00:29:32.380]  變成諒解
[00:29:32.380 --> 00:29:35.380]  野蛙很清楚地知道這一點
[00:29:35.380 --> 00:29:38.380]  所以野蛙猜牌一條大魚
[00:29:38.380 --> 00:29:40.380]  去拯救苑拿
[00:29:40.380 --> 00:29:45.380]  牠不讓苑拿帶了這種委屈去死
[00:29:45.380 --> 00:29:49.380]  所以野蛙就猜牌一條大魚去拯救牠
[00:29:49.380 --> 00:29:52.380]  還有讓牠可以在魚腹中
[00:29:52.380 --> 00:29:57.380]  可以有反思、可以有悔改的機會
[00:29:57.380 --> 00:30:00.380]  在上帝眼中
[00:30:00.380 --> 00:30:03.380]  以色列人和亞洲人其實是沒有什麼分別的
[00:30:03.380 --> 00:30:06.380]  神的憐憫一視同仁
[00:30:06.380 --> 00:30:07.380]  以色列過
[00:30:07.380 --> 00:30:10.380]  如果你初初遇到懸疑悔改
[00:30:10.380 --> 00:30:14.380]  你自己就不會經歷到難過的事情
[00:30:14.380 --> 00:30:16.380]  國家面夢不會發生的
[00:30:16.380 --> 00:30:18.380]  如果你之前有悔改
[00:30:18.380 --> 00:30:20.380]  整件事就不會發生了
[00:30:20.380 --> 00:30:25.380]  苑拿不斷地從一個以色列角度去想
[00:30:25.380 --> 00:30:26.380]  牠不斷地想
[00:30:26.380 --> 00:30:28.380]  誰對誰錯
[00:30:28.380 --> 00:30:30.380]  但野蛙挑戰牠
[00:30:30.380 --> 00:30:34.380]  讓天國的角度重新去看整件事
[00:30:34.380 --> 00:30:39.380]  重新去整理自己的思想方法
[00:30:39.380 --> 00:30:42.380]  野蛙明白苑拿心中的痛苦
[00:30:42.380 --> 00:30:44.380]  所以一開始
[00:30:44.380 --> 00:30:49.380]  牠就用一個命令的語氣去挑戰苑拿
[00:30:49.380 --> 00:30:50.380]  去傳福音
[00:30:50.380 --> 00:30:52.380]  去執行這個任務
[00:30:52.380 --> 00:30:56.380]  這個目的不僅要牠傳福音給牠所討厭的人
[00:30:56.380 --> 00:30:58.380]  其中一個目的
[00:30:58.380 --> 00:31:02.380]  也是希望苑拿在做這件事的同時間
[00:31:02.380 --> 00:31:04.380]  都可以發現自己內心
[00:31:04.380 --> 00:31:06.380]  其實都有些地方需要悔改
[00:31:06.380 --> 00:31:09.380]  都有些地方需要進步
[00:31:09.380 --> 00:31:12.380]  牠希望苑拿和你這位聖人
[00:31:12.380 --> 00:31:13.380]  一起悔改
[00:31:13.380 --> 00:31:16.380]  一起經歷到上帝的憐憫
[00:31:16.380 --> 00:31:18.380]  這才是野蛙的心意
[00:31:18.380 --> 00:31:22.380]  野蛙要苑拿建立一個天國的角度觀
[00:31:22.380 --> 00:31:26.380]  而不是不斷地停留在以色列的國家主義
[00:31:26.380 --> 00:31:29.380]  或者自己的個人利益上
[00:31:29.380 --> 00:31:32.380]  正如我今天的講道主題所講
[00:31:32.380 --> 00:31:35.380]  福音不只是給自己的
[00:31:35.380 --> 00:31:37.380]  是給全部人的
[00:31:37.380 --> 00:31:38.380]  這是一個好說色
[00:31:38.380 --> 00:31:40.380]  是給全部人的
[00:31:40.380 --> 00:31:41.380]  大英姐妹
[00:31:41.380 --> 00:31:42.380]  我想問你
[00:31:42.380 --> 00:31:45.380]  你願不願意為了福音的緣故
[00:31:45.380 --> 00:31:47.380]  為了活出信仰呢?
[00:31:47.380 --> 00:31:48.380]  願意做出讓步
[00:31:48.380 --> 00:31:50.380]  願意做出犧牲呢?
[00:31:50.380 --> 00:31:52.380]  你願不願意為了信仰
[00:31:52.380 --> 00:31:56.380]  願意為了基督
[00:31:56.380 --> 00:31:58.380]  去願意做出讓步呢?
[00:31:58.380 --> 00:32:02.380]  去把福音傳給不僅僅是你愛的人
[00:32:02.380 --> 00:32:03.380]  你喜歡的人
[00:32:03.380 --> 00:32:05.380]  也傳給你很討厭的人
[00:32:05.380 --> 00:32:07.380]  你不喜歡的人
[00:32:07.380 --> 00:32:10.380]  福音是給全部人的
[00:32:10.380 --> 00:32:12.380]  不是僅僅是給你自己的
[00:32:12.380 --> 00:32:15.380]  唐一布南神其實一開始
[00:32:15.380 --> 00:32:18.380]  野蛙一開始都是這樣撕連腕給你的
[00:32:18.380 --> 00:32:20.380]  你都是一個罪人
[00:32:20.380 --> 00:32:21.380]  大家都是罪人
[00:32:21.380 --> 00:32:24.380]  大家都需要福音的
[00:32:24.380 --> 00:32:26.380]  今天第三個點
[00:32:26.380 --> 00:32:29.380]  我希望大家可以學到的就是
[00:32:29.380 --> 00:32:32.380]  眾人都需要福音這件事
[00:32:32.380 --> 00:32:34.380]  希望大家可以記得
[00:32:34.380 --> 00:32:37.380]  最後想跟大家分享一個故事
[00:32:37.380 --> 00:32:39.380]  都是用足球隊的故事
[00:32:39.380 --> 00:32:41.380]  今天足球隊的T恤
[00:32:41.380 --> 00:32:44.380]  之前在足球隊
[00:32:44.380 --> 00:32:46.380]  因為一個誤會
[00:32:46.380 --> 00:32:47.380]  錯誤理解
[00:32:47.380 --> 00:32:51.380]  兩個球員就發生了一點衝突
[00:32:51.380 --> 00:32:55.380]  兩個隊員就有肢體的碰撞
[00:32:55.380 --> 00:32:57.380]  兩個人都很不開心
[00:32:57.380 --> 00:32:59.380]  你可以在旁邊都看到
[00:32:59.380 --> 00:33:03.380]  兩個人的手指不斷地飛來飛去
[00:33:03.380 --> 00:33:08.380]  之後我就跟其中一個球員談
[00:33:08.380 --> 00:33:11.380]  我就跟他談
[00:33:11.380 --> 00:33:13.380]  他就跟我說
[00:33:13.380 --> 00:33:15.380]  Marcus 別人都踩到我頭上了
[00:33:15.380 --> 00:33:17.380]  我怎可以輸
[00:33:17.380 --> 00:33:19.380]  我一定要跟他打架
[00:33:19.380 --> 00:33:20.380]  我一定要跟他鬧
[00:33:20.380 --> 00:33:21.380]  如果我輸了之後
[00:33:21.380 --> 00:33:24.380]  怎樣可以在球隊裡面留下
[00:33:24.380 --> 00:33:25.380]  我一定要贏
[00:33:25.380 --> 00:33:27.380]  我一定要跟他吵架
[00:33:27.380 --> 00:33:30.380]  他跟我說這些話
[00:33:30.380 --> 00:33:31.380]  那一次的衝突
[00:33:31.380 --> 00:33:34.380]  就是因為大家的情緒很悶
[00:33:34.380 --> 00:33:35.380]  沒辦法出氣
[00:33:35.380 --> 00:33:37.380]  所以那一次的練習
[00:33:37.380 --> 00:33:40.380]  就是在那個情況下就完了
[00:33:40.380 --> 00:33:41.380]  但是過了一個星期
[00:33:41.380 --> 00:33:43.380]  很奇妙
[00:33:43.380 --> 00:33:46.380]  那個說一定要贏的大兄
[00:33:46.380 --> 00:33:51.380]  竟然主動買水給另外一個大兄
[00:33:51.380 --> 00:33:53.380]  跟他和好
[00:33:53.380 --> 00:33:55.380]  這個球員為了信仰
[00:33:55.380 --> 00:33:57.380]  為了球隊
[00:33:57.380 --> 00:34:00.380]  他願意主動退後一步
[00:34:00.380 --> 00:34:01.380]  放下自己的面子
[00:34:01.380 --> 00:34:03.380]  跟對方和好
[00:34:03.380 --> 00:34:05.380]  從一開始想打架
[00:34:05.380 --> 00:34:08.380]  全部人都包括自己
[00:34:08.380 --> 00:34:09.380]  不斷地去擋他
[00:34:09.380 --> 00:34:11.380]  不要打了 沒事了
[00:34:11.380 --> 00:34:12.380]  到最後面
[00:34:12.380 --> 00:34:15.380]  他竟然願意跟那個人和好
[00:34:15.380 --> 00:34:16.380]  買一支水給他
[00:34:16.380 --> 00:34:19.380]  他願意為了信仰
[00:34:19.380 --> 00:34:21.380]  做到這樣的地步
[00:34:21.380 --> 00:34:24.380]  他願意犧牲自己
[00:34:24.380 --> 00:34:26.380]  希望對方可以看到
[00:34:26.380 --> 00:34:29.380]  福音是可以改變一個人的震撼
[00:34:29.380 --> 00:34:31.380]  他願意放下自己身段
[00:34:31.380 --> 00:34:32.380]  去和好
[00:34:32.380 --> 00:34:33.380]  真的很感恩
[00:34:33.380 --> 00:34:35.380]  最後最後最後
[00:34:35.380 --> 00:34:36.380]  那個隊員
[00:34:36.380 --> 00:34:38.380]  最後竟然站起來
[00:34:38.380 --> 00:34:41.380]  為整個球隊的人祈禱
[00:34:41.380 --> 00:34:44.380]  最後甚至把玩具歸給耶穌基督
[00:34:44.380 --> 00:34:46.380]  在那個環境的時候
[00:34:46.380 --> 00:34:48.380]  很感動很感動
[00:34:48.380 --> 00:34:49.380]  大兄姐妹
[00:34:49.380 --> 00:34:50.380]  想跟你說
[00:34:50.380 --> 00:34:53.380]  基督教不是只是一個信仰
[00:34:53.380 --> 00:34:55.380]  都是一個關係
[00:34:55.380 --> 00:34:56.380]  神與你的關係
[00:34:56.380 --> 00:34:58.380]  你與其他人的關係
[00:34:58.380 --> 00:34:59.380]  都是關係
[00:34:59.380 --> 00:35:00.380]  想跟你說
[00:35:00.380 --> 00:35:02.380]  有時候神的帶領
[00:35:02.380 --> 00:35:04.380]  讓人很難以理解
[00:35:04.380 --> 00:35:07.380]  神有時候會要你去愛你不喜歡的人
[00:35:07.380 --> 00:35:08.380]  你討厭的人
[00:35:08.380 --> 00:35:11.380]  要你去做不喜歡的事情
[00:35:11.380 --> 00:35:13.380]  但透過讓人生命的故事
[00:35:13.380 --> 00:35:14.380]  我們可以明白到
[00:35:14.380 --> 00:35:16.380]  原來神的命令
[00:35:16.380 --> 00:35:19.380]  背後都有一番的美意
[00:35:19.380 --> 00:35:21.380]  祝福人的同時
[00:35:21.380 --> 00:35:23.380]  我們都可以同時被神祝福
[00:35:23.380 --> 00:35:24.380]  鼓勵你
[00:35:24.380 --> 00:35:26.380]  養感的護應神給你的使命
[00:35:26.380 --> 00:35:28.380]  讓聖靈晚溫暖你的心
[00:35:28.380 --> 00:35:30.380]  透過你自己的生命
[00:35:30.380 --> 00:35:32.380]  去感動更多的靈魂
[00:35:32.380 --> 00:35:35.380]  讓更多的人去感受到福音的溫暖
[00:35:35.380 --> 00:35:37.380]  我們大家一起祈禱
[00:35:37.380 --> 00:35:38.380]  參與主要我們感謝你
[00:35:38.380 --> 00:35:40.380]  感謝你可以讓我們
[00:35:40.380 --> 00:35:42.380]  從潤額的生命當中學習
[00:35:42.380 --> 00:35:44.380]  如何去面對自己內心的真我
[00:35:44.380 --> 00:35:47.380]  和面對你與我們全福音的這個任務
[00:35:47.380 --> 00:35:49.380]  希望你不斷地給我們力量
[00:35:49.380 --> 00:35:51.380]  和勇氣去面對自己
[00:35:51.380 --> 00:35:52.380]  面對其他人
[00:35:52.380 --> 00:35:54.380]  幫助我們可以在種種的困難下
[00:35:54.380 --> 00:35:55.380]  堅持養夢你
[00:35:55.380 --> 00:35:57.380]  堅持為你踏出那一步
[00:35:57.380 --> 00:35:58.380]  去全福音
[00:35:58.380 --> 00:36:01.380]  去面對這個世界的勇氣
[00:36:01.380 --> 00:36:03.380]  面對自己內心恐懼的勇氣
[00:36:03.380 --> 00:36:05.380]  幫助我們祝福我們
[00:36:05.380 --> 00:36:07.380]  希望我們在未來一個星期都可以
[00:36:07.380 --> 00:36:09.380]  有勇氣地活出我們的信仰用其
[00:36:09.380 --> 00:36:12.380]  身邊的其他人敬禱你的活躍
[00:36:12.380 --> 00:36:13.380]  逢宜數幾個德行的面頭
[00:36:13.380 --> 00:36:14.380]  阿門

